objectid(long),rockname,rocktype(long),aqname,aqcode(long),shapeleng(double precision),shapearea(double precision)
2506.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge carbonate-rock aquiers,505.0,0.15588290179,0.00111050021
2507.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,0.01245373025,6.66766e-06
2508.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge crbonate-rock aquifers,505.0,0.77388628911,0.01160433746
2509.0,Carbonate-rock aquifers,400.0,Basin and Range carbonate-rock aquifers,409.0,0.91409649552,0.0290553037
2510.0,Carbonate-rock aqufers,400.0,Basin and Range carbonate-rock aquifers,446.0,4.81210403705,0.17088312005
2511.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.03798191835,9.174273e-05
2512.0,arbonate-rock aquifers,455.0,Basin and Range carbonate-rock aquifers,401.0,0.16792237987,0.00164289741
2513.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.03804924833,8.153817e-05
2514.0,Sandstone and cairbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,0.26263095611,0.00255330166
2515.0,Carbonate-rock aquiefrs,400.0,Silurian-Devonian aquifers,410.0,2.27344392663,0.04137324408
2516.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquife rsystem,205.0,0.02482404522,4.486741e-05
2517.0,Unconsoldated sand and gravel aquifers,148.0,Basin and Range basin-fill aquifers,135.0,1.00059367431,0.02152205759
2518.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.07170795903,0.00014790606
2519.0,Unconsolidated sand and gravel aquifers,199.0,California oastal Basin aquifers,103.0,0.60521932356,0.01238108446
2520.0,Carbonate-rock auqifers,400.0,Basin and Range carbonate-rock aquifers,401.0,0.29453618871,0.00457409113
2521.0,Unconsolidated sand and gravel aqiufers,200.0,Basin and Range basin-fill aquifers,144.0,0.18224072821,0.0019782937
2522.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.1413345709,0.00109587479
2523.0,Uconsolidated sand and gravel aquifers,181.0,Basin and Range basin-fill aquifers,160.0,0.27338191115,0.0043410056
2524.0,Semiconsolidated sand aquifers,200.0,Mississippi embayment aquifer system,203.0,3.79078653618,0.18706538141
2525.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge carbonate-rock aquifers,505.0,0.5466513358,0.00727055969
2526.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aqufier system,205.0,0.02201451582,3.141752e-05
2527.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coasatl Plain aquifer system,205.0,0.01901442928,2.165322e-05
2528.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.01714909055,1.738003e-05
2529.0,Carbonate-rock aquifers,400.0,Basin and Range carbonate-roc aquifers,401.0,0.38117605242,0.00332597272
2530.0,Carbonate-rock aqifers,400.0,Basin and Range carbonate-rock aquifers,401.0,0.41346273293,0.00524133312
2531.0,Carbonate-rock aqiufers,432.0,Basin and Range carbonate-rock aquifers,401.0,0.67304357764,0.01655094975
2532.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.0953249725,0.00053217937
2533.0,Sandstone and carbonate-rock aquxifers,500.0,Valley and Ridg carbonate-rock aquifers,505.0,0.11418710644,0.00073764899
2534.0,Carbonate-rock aquifes,400.0,Basin and Range carbonate-rock aquifers,437.0,0.08530855126,0.00032334427
2535.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.36746998315,0.00432611453
2536.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.73556229355,0.01002862841
2537.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,2.76822262277,0.04742749962
2538.0,Cabonate-rock aquifers,484.0,Basin and Range carbonate-rock aquifers,401.0,0.07734354807,0.00038518106
2539.0,Carbobnate-rock aquifers,400.0,Silurian-Devonian aquifers,410.0,0.69142334471,0.0176716091
2540.0,Unconsolidated sand and gravel aquifers,124.0,Basin and Range basin-fill aquifers,170.0,0.13576566945,0.00120032434
2541.0,Unconsolidated sand and gravel aquifers,999.0,Other jrocks,999.0,0.54656839474,0.02249695606
2542.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,18.2626675116,0.72427525697
2543.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02162894534,2.425555e-05
2544.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.07922539405,0.00034327269
2545.0,Uncovnsolidated sand and gravel aquifers,181.0,Basin and Range basin-fill aquifers,176.0,0.55701841245,0.01245347739
2546.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02049131777,2.854019e-05
2547.0,Unconsolidated sand and gravel aquifers,999.0,Other rocs,999.0,2.64509436091,0.09569053941
2548.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02751824804,4.552203e-05
2549.0,Carbonnate-rock aquifers,400.0,Ordovivcian aquifers,411.0,7.56837501634,0.92769162018
2550.0,Cabronate-rock aquifers,400.0,Basin and Range carbonate-rock aquifers,401.0,0.29257442014,0.00439722704
2551.0,Unconsolidated sand and grvel aquifers,101.0,Basin and Range basin-fill aquifers,187.0,0.21135363803,0.0021119757
2552.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02229530452,3.161735e-05
2553.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,0.20274651924,0.0015888072
2554.0,Carbonate-rock aqifers,414.0,Basin and Range carbonate-rock aquifers,401.0,0.42275133831,0.00745074419
2555.0,Unconsolidated sand andg ravel aquifers,999.0,Other rockcs,999.0,0.88562928246,0.02740154584
2556.0,Carbonatec-rock aquifers,407.0,Basin and Range carbonate-rock aquifers,401.0,0.11783639285,0.00094125446
2557.0,Unconsolidated sand and gravel aquifers,999.0,Othfer rocks,999.0,0.11433403201,0.0006108583
2558.0,Unconsoidated sand and gravel aquifers,999.0,Other rocks,999.0,0.06502516533,0.00028857945
2559.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic CoastalP lain aquifer system,205.0,0.07524625056,0.00024463163
2560.0,andstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,0.40862665644,0.00494453816
2561.0,Unconsolidated snad and gravel aquifers,169.0,Basin and Range basin-fill aquifers,166.0,1.01963494542,0.01635126223
2562.0,Unconsolidated sand and gravel aquifers,999.0,Oher rocks,999.0,0.0408598379,9.888857e-05
2563.0,Sandstone and carbontae-rock aquifers,500.0,Valley and Ridge aquifers,502.0,0.55243450558,0.00645141295
2564.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,1.0093838458,0.02470144057
2565.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02767763605,5.16979e-05
2566.0,Unconslidated sand and gravel aquifers,134.0,Basin and Range basin-fill aquifers,134.0,0.14433357894,0.00140188016
2567.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02098136487,2.965757e-05
2568.0,Semiconsolidatced sand aquifers,200.0,Nothern Atlantic Coastal Plain aquifer system,205.0,0.04530464913,7.780237e-05
2569.0,Carbonate-rcok aquifers,400.0,Basin and Range carbonate-rock aquifers,474.0,0.3742883838,0.00557496054
2570.0,Semiconsolidatjed sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.0174639613,1.942808e-05
2571.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.04158552471,0.00010249732
2572.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.16439697726,0.00121527456
2573.0,Unconsolidatjed sand and gravel aquifers,101.0,Basin and Range basin-fill aquifers,184.0,0.17177424774,0.00152406938
2574.0,Semiconsolidated sand aqusifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.01995818061,2.472372e-05
2575.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.03333129288,6.378677e-05
2576.0,Cabrbonate-rock aquifers,400.0,Bsin and Range carbonate-rock aquifers,401.0,0.39812150203,0.00888215583
2577.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge carbonate-rock aquifers,505.0,0.38024547204,0.00452930127
2578.0,Semiconsolidated sand aquifesr,200.0,Northern Atlantic Coastal Plain aquifer systme,205.0,0.0244836195,4.10997e-05
2579.0,Unconsolidated sand and gravel aquifes,184.0,Basin and Range basin-fill aquifers,168.0,0.15226934844,0.00151090386
2580.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.39607066122,0.0036337369
2581.0,uUnconsolidated sand and gravel aquifers,178.0,Basin and Range basin-fill aquifers,129.0,0.2451110947,0.00288604598
2582.0,Semiconsolidated sandaquifers,200.0,Northern Atlantic Coastal Plian aquifer system,205.0,0.06090163379,0.00012148717
2583.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.73453003255,0.00720577928
2584.0,Carboknate-rock aquifers,438.0,Basin and Range carbonate-rock aquifers,401.0,0.4859041495,0.0082473007
2585.0,Unconsolidated sand and gravel aquibfers,174.0,Basin and Range basin-fill aquifers,184.0,0.20652350645,0.00286805261
2586.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.5251717316,0.01196262397
2587.0,Carbonate-rock aquifers,402.0,Basin and Range carbonate-rock aquifers,432.0,0.59307805101,0.0091835382
2588.0,Unconsolidated sand an dgravel aquifers,160.0,Basin and Range basin-fill aquifers,195.0,0.24008948823,0.0025248936
2589.0,Sandstone and carbonate-rcok aquifers,500.0,Valley and Ridge carbonate-rock aquifers,505.0,0.10504818849,0.00063259258
2590.0,Sandstone and carbnoate-rock aquifers,500.0,Valley and Ridge carbonate-rock aquifers,505.0,0.15792949028,0.00120729443
2591.0,Unconsolidated sand adn gravel aquifers,999.0,Other rocks,999.0,0.13586520757,0.00114625675
2592.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.07122858005,0.00033199366
2593.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.40102735576,0.00466124015
2594.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridgeaquifers,502.0,0.19854167356,0.00162795133
2595.0,Catrbonate-rock aquifers,400.0,Oark Plateaus aquifer system,405.0,1.03990599265,0.00840324179
2596.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,0.24287932965,0.00290178406
2597.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.27888492135,0.00276705847
2598.0,Unconsolidated san and gravel aquifers,999.0,Other rocks,999.0,0.74016535631,0.0146604885
2599.0,Sandstone aquifers,300.0,Early Mesozoic basin aquifers,308.0,0.25350179591,0.00326234212
2600.0,Cabonate-rock aquifers,400.0,Silurin-Devonian aquifers,410.0,0.60155423152,0.01535475004
2601.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.17763278444,0.00085080991
2602.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.32767271395,0.00273278159
2603.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge auifers,502.0,2.00724148915,0.02084151026
2604.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02355617638,3.343302e-05
2605.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.41885128638,0.00494862072
2606.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer ysystem,205.0,0.0264698727,4.141158e-05
2607.0,Carbonate-rock auifers,449.0,Basin and Range carbonate-rock aquifers,401.0,0.51074841364,0.01040313615
2608.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02284887436,2.387471e-05
2609.0,Carbonate-rock aqduifers,400.0,Basin fand Range carbonate-rock aquifers,401.0,0.38954239968,0.00413969542
2610.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastl Plain aquifer system,205.0,0.16075014201,0.00076775819
2611.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.24147151101,0.00327076662
2612.0,Sandstone aquifers,300.0,Central Oklahomaa aquifer,306.0,3.86451682968,0.60814822337
2613.0,Carbonate-rcok aquifers,400.0,Basin and Range carbonate-rock aquifers,484.0,0.34647210823,0.00540624373
2614.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.30127162406,0.00297321396
2615.0,Uconsolidated sand and gravel aquifers,130.0,Basin and Range basin-fill aquifers,109.0,0.26827346267,0.00336106134
2616.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,1.27103511062,0.01125822167
2617.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.09164814581,0.00061443362
2618.0,Carboate-rock aquifers,400.0,Ozaark Plateaus aquifer system,405.0,0.0828804206,0.00042947476
2619.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.21701191032,0.00165000546
2620.0,Carbonate-rock aquifers,400.0,Ozark Plateaus aquifer system,405.0,0.14654958029,0.0012171842
2621.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.43949604422,0.00572638695
2622.0,Sandsone and carbonate-rock aquifers,500.0,Valley and Ridge carbonate-rock aquifers,505.0,0.21736148153,0.00153882875
2623.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.11833569998,0.00102022553
2624.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,1.46930004993,0.01475291567
2625.0,Carbonate-rock aquifers,400.0,Castle Hayne aquifer,418.0,0.34631117384,0.00756575819
2626.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge carbonate-rock aquifers,505.0,0.5931750266,0.00981034005
2627.0,emiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.46908353763,0.00494335666
2628.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.18438229602,0.00177326424
2629.0,Unconsolidated sand and gravel aquifers,999.0,Other rockgs,999.0,0.0881849254,0.00040211844
2630.0,Unconsolidated sand and gravel aquifers,122.0,Basin and Range basin-fill aquifers,120.0,0.22216810558,0.00186094448
2631.0,Carbonate-rock auifers,457.0,Basin and Range carbonate-rock aquifers,401.0,0.16308115778,0.001255031
2632.0,Carbonate-rock aquifers,400.0,Piedmont and Blue Ridge carbonate-rock aquifers,417.0,0.27140154197,0.00198084928
2633.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,0.41607531639,0.00287320841
2634.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.09899067476,0.00065368294
2635.0,Carpbonate-rock aquifers,400.0,Piedmont and Blue Ridge carbonate-rock aquifers,417.0,0.19815191088,0.00158197986
2636.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge carbonate-rock aquifers,505.0,0.10617768831,0.00066992331
2637.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02487716615,4.327362e-05
2638.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.80890993311,0.03145863111
2639.0,Unconsolidated svand and gravel aquifers,132.0,Basin and Range basin-fill aquifers,154.0,0.21038499983,0.00249449505
2640.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.01643434871,1.824113e-05
2641.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.04767644538,0.00014968101
2642.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02787473216,5.505975e-05
2643.0,Sandstone aquifers,300.0,Rush Springs aquifer,305.0,3.52531199075,0.30144792024
2644.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.39094603809,0.0071955665
2645.0,Sandstoen and carbonate-rock aquifers,500.0,Valley and Ridge carbonate-rock aquifers,505.0,0.08210387014,0.00033508676
2646.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.31096951737,0.00378350116
2647.0,Carbonate-roc kaquifers,400.0,Silurian-Devonian aquifers,410.0,0.83339917945,0.02084937295
2648.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.1052863181,0.00079791895
2649.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02454753587,3.706105e-05
2650.0,Carbonate-rock aquifesr,400.0,Silurian-Devonian aquifers,410.0,3.37441803516,0.15804909479
2651.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aqeuifer system,205.0,0.01928772441,2.47211e-05
2652.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.48529375238,0.00915993368
2653.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02431356381,2.341833e-05
2654.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02962513206,5.034338e-05
2655.0,aCarbonate-rock aquifers,400.0,Silurian-Devonian aquifers,410.0,1.55203835843,0.0472911109
2656.0,Unconsolidated sand and gravel aquifers,999.0,Other rockxs,999.0,0.20921864813,0.00205536558
2657.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.02343849076,3.668718e-05
2658.0,arbonate-rock aquifers,400.0,Basin and Range carbonat-erock aquifers,401.0,0.16427147005,0.00161110085
2659.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Plain aquifer system,205.0,0.01578705589,1.465635e-05
2660.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,4.03205102053,0.15292092773
2661.0,Semiconsolidated sand aquifers,200.0,Northern Atlantic Coastal Pmlain aquifer system,205.0,1.65545037722,0.0117715997
2662.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,4.80825247031,0.19295749789
2663.0,Unconsolidated sand and gravel aquifers,999.0,Oter rocks,999.0,0.90361856824,0.01788092716
2664.0,Sandstone and carbonate-rock aquifers,500.0,Valley and Ridge aquifers,502.0,0.36302158878,0.00411139856
2665.0,Sandtone and carbonate-rock aquifers,500.0,Valley and Ridge carbonate-rock aquifers,505.0,0.2126096377,0.00182244101
2666.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.10035471377,0.00067015661
2667.0,Unconsolidated sand and gravel aquifers,999.0,ther rocks,999.0,0.45518432233,0.01001078347
2668.0,Unconsolidated sand and grawvel aquifers,153.0,Basin and Range basin-fill aquifers,134.0,1.90610283948,0.05988987128
2669.0,Unconsolidated sand and gravel aquifers,999.0,Other rocks,999.0,0.15117496951,0.00135761215
