objectid(long),routeid,beginpoint(double precision),endpoint(double precision),xsp,stlnstlocname,townnumber(long),townname,yearvalue(long),global_id,shape_length(double precision)
6666,136-N,2.58,4.14,CONT,WILSON AVE,102,NORWALK,2022,907bbaef-2061-4715-a56b-e5d0b2a8216d,8276.50096307412
6667,136-N,6.16,6.17,CONT,EAST AVE,102,NORWALK,2022,257b8e94-fd04-494f-879e-5aa7ff2d6ff2,66.4191338693673
6668,136-N,16.05,20.46,CONT,WESTPORT RD,45,EASTON,2022,db3d1879-35dc-4c79-a4ee-3b22af2a4c9d,23352.8346089689
6669,138-E,3.1,4.04,CONT,TOWN HOUSE RD,72,LISBON,2022,0e90b760-18ca-4cbc-97b3-6ffa1d055f28,5001.93286699926
6670,14-E,17.26,17.57,CONT,EAST MAIN ST,108,PLAINFIELD,2022,e2a35b1e-f399-43ec-a3fa-58cd950d39b1,1721.83443698952
6671,309-E,0.0,1.36,CONT,WEST SIMSBURY RD,23,CANTON,2029,bfdf356c-e73b-4302-9c18-cc058983c445,7186.01771196249
6672,31-E,0.0,0.79,CONT,GROVE ST,146,VERNON,2377,c005ed5c-dc7b-4fe1-a575-388621fa9d1d,4141.37067995114
6673,31-E,3.71,5.8,CONT,BREAD AND MILK ST,32,COVENTRY,2022,9a91a9d3-ea0b-4026-a97b-8e85b911cb7d,11022.0378236387
6674,313-E,0.5,0.57,CONT,MAIN ST,124,SEYMOUR,2022,2108973e-1bfa-46c7-b99f-8ed59ced397e,405.293423290635
6675,44-E,11.53,12.32,CONT,EAST MAIN ST,99,NORTH CANAAN,2022,a5c7ba29-cc1d-427d-84e8-32e4ebfc6423,4176.74140569309
6676,44-E,16.13,18.72,CONT,GREENWOODS RD WEST,97,NORFOLK,2022,41c7a7cb-7df7-4eee-966f-6c17dded6345,13740.1362438831
6677,44-E,23.6,26.74,CONT,WINSTED-NORFOLK RD,162,WINCHESTER,2928,8925f9fc-602a-4521-b4e9-b30eb2b49f15,16624.0965234205
6678,44-E,28.34,28.89,CONT,SOUTH MAIN ST,162,WINCHESTER,2022,c8cfc2a2-f617-4899-9114-7c8c947128ea,2888.45203475635
6679,1-N,84.22,88.64,CONT,BOSTON POST RD,104,OLD LYME,2022,ba242db6-c56c-4e1f-972b-96f7789856c1,23344.2414030709
6680,1-N,93.47,98.25,CONT,BOSTON POST RD,152,WATERFORD,2022,37b78948-3077-4ecb-a295-03aa72fe7a82,25283.3699623973
6681,140-E,0.0,2.28,CONT,ELM ST,165,WINDSOR LOCKS,2022,540c873e-2b35-46e0-beb5-ca8756cef54e,12075.781024776
6682,140-E,14.96,15.07,CONT,BONAIR RD,142,TOLLAND,2022,bd8a70c5-32b8-4466-a500-bd135a4febb4,611.659128457967
6683,140-E,22.23,22.5,CONT,TOLLAND AVE,134,STAFFORD,2022,9d44ed08-4338-43c0-98d4-3a54bd7e13fc,1417.81163898946
6684,145-N,5.7,6.64,CONT,STEVENSTOWN RD,122,DEEP RIVER,2022,106c225b-c189-47ab-b7aa-33420b2181c3,5025.43766160045
6685,146-E,4.0,4.2,CONT,PINE ORCHARD RD,14,BRANFORD,2022,04196ac5-9ece-40df-a8ea-bdd7a7f4d6de,1027.79368249679
6686,315-E,0.0,1.47,CONT,TARIFFVILLE RD,128,SIMSBURY,2022,d589e9d0-5b6f-4c2e-867f-2a2715200182,7752.45486524763
6687,317-E,0.0,0.4,CONT,CHURCH ST,119,ROXBURY,2022,17ff9998-acb9-4b20-91c8-c7d1b87c8dff,2123.59643630572
6688,318-E,0.0,0.73,CONT,RIPLEY HILL RD,5,BARKHAMSTED,2022,ba8e7220-5840-4fae-8fa7-7cf327e70015,3889.00828517402
6689,32-N,4.43,4.88,CONT,MOHEGAN AVE EXT,152,WATERFORD,2022,3590dc64-26ea-4205-bc8e-34226bbce10f,2496.19694245216
6690,44-E,42.35,44.28,CONT,WEST MAIN ST,4,AVON,1396,51e0ac7a-9c39-4ae4-8eeb-25fdddb310dd,10325.3714330953
6691,44-E,56.2,56.34,CONT,SHORT REACH,42,EAST HARTFORD,1497,4d3384d3-8eca-4aee-9967-fd14393f623a,713.372426064616
6692,44-E,62.02,62.04,CONT,EAST CENTER ST,76,MANCHESTER,2022,779ec83b-c4fa-42f2-bde6-db70b1c43c2e,93.5567537101063
6693,44-E,65.07,65.52,CONT,BOSTON TPKE,12,BOLTON,2022,e6b21394-4e82-46c0-ab19-9c1eb9aea63c,2463.21331357893
6694,44-E,78.33,79.44,CONT,BOSTON TPKE,160,WILLINGTON,2022,115ba40d-e22c-4d4e-9e1b-1cbb07fe9438,5794.30661371363
6695,44-E,79.44,81.71,CONT,SQUAW HOLLOW RD,3,ASHFORD,1262,80933173-abeb-4de7-86aa-c88eaaede85b,12017.1680559207
6696,44-E,86.91,89.4,CONT,POMFRET RD,38,EASTFORD,2022,88d9fb6f-3d00-4fc7-8333-3398951f7e0e,13108.6998206438
6697,1-N,100.27,100.36,CONT,ACC TO SOUTH FRONTAGE RD,94,NEW LONDON,2022,0e3d97e4-b3dd-4b85-a8e2-14d7374ec146,546.434398346705
6698,1-N,103.31,104.32,CONT,LONG HILL RD,58,GROTON,2022,ce39af18-3162-4118-8c29-879c7f6efebf,5219.93401004759
6699,1-N,108.76,109.1,CONT,WEST MAIN ST,58,GROTON,2022,fbc22576-f9af-4360-a5fc-5e09f106478a,1785.4412314677
6700,1-N,109.1,109.36,CONT,EAST MAIN ST,137,STONINGTON,2022,2bae5d6a-ddc9-4ae5-9bac-a891e3a00599,1397.83129087894
6701,1-N,30.88,30.91,LOG,BOSTON AVE,15,BRIDGEPORT,2022,0d4f135b-4eef-4626-afc8-d3288281707f,217.571955038458
6702,1-N,34.78,35.19,LOG,BARNUM AVE,138,STRATFORD,2022,250e08bf-f701-4233-afc0-6769f5b3a79f,2192.92745514978
6703,1-N,50.3,50.61,LOG,WATER ST,92,NEW HAVEN,2022,2d6c1574-8351-4f10-8018-cfe91edec1b4,1641.30116945197
6704,1-N,109.4,109.44,LOG,BROADWAY,137,STONINGTON,2022,16319a68-011e-460c-9779-7666e323b28b,230.076936556809
6705,1-S,6.68,6.71,REV,WEST MAIN ST,135,STAMFORD,2022,8c677b47-cbe4-47c7-a38d-cee6236b8cc0,118.80365327467
6706,1-S,7.51,7.77,REV,EAST MAIN ST,135,STAMFORD,2022,f2e923a1-14b6-42e0-a145-a690730b4987,1509.55197525785
6707,1-S,31.39,32.21,REV,BOSTON AVE,15,BRIDGEPORT,2466,ad9ef62b-ce99-4ec0-aaab-62ede1c00691,4336.11241303807
6708,146-E,6.78,8.36,CONT,LEETES ISLAND RD,14,BRANFORD,2022,67637ff7-0c75-4028-821c-e51bdd2835d8,8334.63160957284
6709,146-E,11.69,13.0,CONT,BOSTON ST,59,GUILFORD,2022,069fced8-793b-4c42-901f-13c32fac1720,6880.77954032241
6710,337-E,3.03,4.51,CONT,SILVER SANDS RD,43,EAST HAVEN,2022,fd507213-dfd5-4642-a60a-a1e19753c0e7,7847.99524146494
6711,34-E,13.98,14.25,LOG,MAIN ST,36,DERBY,2022,b21ad31b-9ad3-4918-a40e-a6a0128a4be4,1441.74832070894
6712,34-E,16.22,20.13,LOG,DERBY TPKE,106,ORANGE,2022,5ff8ec17-fc5a-4044-898b-a96db05fc709,20649.0940276974
6713,44-E,94.09,96.24,CONT,POMFRET ST,111,POMFRET,2022,5a2fb3e8-c388-4c8b-9ba8-ae3e1677157d,11356.4326796623
6714,44-E,99.98,101.43,CONT,SCHOOL ST,115,PUTNAM,2022,40e78139-55f8-4746-8493-9b7594dafb52,7695.87391058502
6715,44-E,49.01,49.24,LOG,ALBANY AVE,155,WEST HARTFORD,2022,e06174d0-b63e-4c9c-a210-5ab890182f56,1184.68724854577
6716,44-E,53.47,53.52,LOG,MAIN ST,63,HARTFORD,2022,61940e87-c070-4dde-b147-b4bd1e7f5c56,273.995342808204
6717,44-E,53.52,53.8,LOG,MORGAN ST,63,HARTFORD,2022,8dcd82ab-c18b-4a36-8a97-1ba356b3d30e,1606.72242763509
6718,44-E,54.27,54.61,LOG,CONNECTICUT BLVD,42,EAST HARTFORD,2022,5c4c6705-6a75-4f8b-90af-b4c5c3f1e0ad,1643.79700680943
6719,44-W,27.99,28.13,REV,MAIN ST,162,WINCHESTER,2022,2f1003e2-d386-4bfb-80a3-5bf78ec64298,770.882486125546
6720,44-W,53.47,53.52,REV,MAIN ST,63,HARTFORD,2022,fcc1cdb8-dedf-4e7a-a729-fe6419c4abda,232.415227973254
6721,449-N,0.0,0.69,LOG,ROCKY NECK CONNECTOR,44,EAST LYME,2022,bedd2069-cede-4c0f-a274-5e319a3d6fc0,3722.47002066804
6722,1-S,39.77,40.75,REV,BOSTON POST RD,83,MILFORD,2022,890fe06f-2b83-4e50-a099-bc9ea8e6e7be,5150.29395932793
6723,1-S,53.96,54.06,REV,WEST MAIN ST,14,BRANFORD,2022,684ba1c0-64e7-4d1a-921e-d308ee0ff274,616.064663933762
6724,1-S,106.46,106.52,REV,NEW LONDON RD,58,GROTON,2022,a7a2654c-300c-4183-beef-9271aa971aaa,297.588178790216
6725,10-N,0.24,3.03,CONT,ELLA T GRASSO BLVD,92,NEW HAVEN,2022,4d3285a4-320e-44bf-af37-43e649793f4a,14742.7799094058
6726,10-N,17.27,21.6,CONT,HIGHLAND AVE,25,CHESHIRE,2022,dfa38f57-9061-4b1a-b515-25201521d6ab,22890.4051009635
6727,10-N,24.78,25.84,CONT,NORTH MAIN ST,131,SOUTHINGTON,2022,c78b3916-2420-46b0-950b-0ef4703e4447,5653.80797683272
6728,147-N,2.88,5.09,CONT,BAILEYVILLE RD,81,MIDDLEFIELD,2022,a57ae5bf-89f1-45e9-a899-4fec63f4ac96,11663.3106282173
6729,148-E,0.0,6.11,CONT,KILLINGWORTH-DURHAM RD,69,KILLINGWORTH,2022,d1ec4930-d702-4b3c-af21-fe99fee7e7d3,32222.3198973348
6730,148-E,6.11,6.88,CONT,TOOLEY RD,69,KILLINGWORTH,2022,7ee1870b-d1f4-466a-a319-d88ec1d70a20,4058.09807217848
6731,149-N,6.82,11.7,CONT,WESTCHESTER RD,28,COLCHESTER,2022,154b49ac-e502-4616-be3f-1a18f29462a5,25797.1740005464
6732,150-N,3.96,5.16,CONT,CENTER ST,148,WALLINGFORD,2022,ebf35941-7112-43e8-bb37-ac74bd9a7874,6377.20590440597
6733,150-N,6.22,6.94,CONT,NORTH TURNPIKE RD,148,WALLINGFORD,2022,0f952ffb-c8d8-4867-a41f-e7a11729ca28,3778.27342793167
6734,41-N,13.03,17.87,CONT,UNDER MOUNTAIN RD,121,SALISBURY,2022,e8641635-4de5-403b-8ab6-201a941ee56d,25536.3464553511
6735,42-E,8.45,10.26,CONT,CHESHIRE RD,8,BETHANY,1899,06607ef9-c2b6-4c71-8b75-89e114b8d4e4,9564.29423099416
6736,42-E,3.17,3.88,LOG,SOUTH MAIN ST,6,BEACON FALLS,2022,12729801-821c-4058-bf15-bfc2dfcfc7d9,3754.67564508856
6737,42-W,3.17,3.88,REV,SOUTH MAIN ST,6,BEACON FALLS,2185,a85f5a72-98fc-459b-b34e-4e9c3440dffe,3724.45162908664
6738,45-N,5.41,7.95,CONT,CORNWALL RD,149,WARREN,2022,1a9ffd0d-8baf-409f-822f-06b6d95d4a52,13449.898443921
6739,45-N,7.95,10.29,CONT,WARREN HILL RD,31,CORNWALL,2022,75559be1-f45b-4449-8b88-223ef598a3fd,12261.9946740254
6740,450-N,0.0,1.35,LOG,HAMMONASSETT CONNECTOR,75,MADISON,2022,56e75ab0-5aed-4223-85bb-815820541495,7122.28583813939
6741,47-N,5.7,8.15,CONT,WOODBURY RD,150,WASHINGTON,2022,64b9286c-e8b3-4e94-8e46-acce55083b6b,12944.2495108413
6742,10-N,36.28,39.6,CONT,WATERVILLE RD,4,AVON,2907,642d3e61-044c-4631-8262-e70022d055c8,17564.6886106693
6743,10-N,39.6,40.34,CONT,EAST MAIN ST,4,AVON,2022,5078b772-67e9-4f3b-a0da-3c0b958e18b1,3894.60097297145
6744,100-N,0.55,0.89,CONT,HIGH ST,43,EAST HAVEN,2022,1c0846f9-4970-4ea7-937d-ef668da8ef8b,1800.22549478675
6745,101-E,3.64,9.46,CONT,HARTFORD PIKE,68,KILLINGLY,1021,3adf73fd-332f-46fc-b1ad-feede74f9fce,30692.0410948713
6746,104-N,2.26,6.82,CONT,LONG RIDGE RD,135,STAMFORD,2022,4064d1c9-d655-420d-9fa9-a3c294308549,24122.0745143041
6747,154-N,0.09,1.15,CONT,GREAT HAMMOCK RD,105,OLD SAYBROOK,1954,a0547719-7899-4eb8-813c-d83e74fd3dd4,5622.60002257374
6748,154-N,2.03,3.73,CONT,MAPLE AVE,105,OLD SAYBROOK,2022,865a06bb-71c0-45ec-8025-d2afe4034ea4,9000.96764089405
6749,154-N,27.85,27.87,CONT,SAYBROOK RD,82,MIDDLETOWN,2022,072d398a-5efe-40cb-9374-d627dbb7bc56,139.766942546886
6750,154-N,28.04,28.24,CONT,SAYBROOK RD,82,MIDDLETOWN,2022,72837474-074e-4d9f-98fc-34a783e63415,1118.55720628847
6751,159-N,3.76,7.65,CONT,PALISADO AVE,164,WINDSOR,2022,e9efeef4-28d7-4dd7-8ecc-2fe59d10d0c4,20545.4852584142
6752,16-E,12.02,12.09,CONT,MAIN ST,28,COLCHESTER,2022,3f4290b0-e9af-48b6-880d-b81d6aa21d51,461.3072945583
6753,32-N,12.33,13.75,CONT,WASHINGTON ST,103,NORWICH,2022,48df651a-9de1-46b7-83a3-6b0b8c73142a,7652.56288779022
6754,32-N,30.01,30.02,CONT,COLUMBIA AVE,163,WINDHAM,2022,7e72f1a1-71df-4384-aae8-39f2bcf4d6a6,51.7070337180289
6755,32-N,48.86,49.08,CONT,MAIN ST,134,STAFFORD,2427,8a06ae7a-d98d-4078-9bba-e9708d70b75a,1192.44085700373
6756,32-N,48.84,48.85,LOG,RIVER RD,134,STAFFORD,2022,4144464a-736e-407c-afd7-45238ccf2f62,30.617755899498
6757,32-S,48.85,48.86,REV,MAIN ST,134,STAFFORD,2022,d46d1dc1-a3c0-45ea-863a-7b82c51af3c2,55.1674742716134
6758,320-N,6.94,7.05,CONT,LOHSE RD,160,WILLINGTON,2022,baa0bc93-f333-4e25-9eaf-5deeaf952c0e,614.660655270246
6759,322-E,6.26,7.72,CONT,MERIDEN WATERBURY TPKE,131,SOUTHINGTON,2022,7a9e25c7-efbf-43b8-bf79-47b63d368a7e,7703.02110226018
6760,33-N,0.4,1.6,CONT,RIVERSIDE AVE,158,WESTPORT,2955,1b3200ff-2f7c-47f7-b1cd-88c089b1637a,6427.284027803
6761,33-N,4.14,5.72,CONT,WESTPORT RD,161,WILTON,1504,9991b2c4-3441-4c00-b24b-da4f64460447,8305.61847476297
6762,47-N,9.17,12.27,CONT,BEE BROOK RD,150,WASHINGTON,2022,9fa3379d-0a75-4b82-89c4-833152817c68,16357.915028391
6763,478-E,3.85,3.86,CONT,ANDERSON ACRES RD,67,KENT,2022,a0cd3ac5-2094-4749-8113-4f55c2088c3e,57.5704765471433
6764,479-N,0.0,0.2,CONT,MOUNT TOM RD,150,WASHINGTON,1121,409cfbda-e000-49f3-8425-4122d4dd2296,1055.09422457171
6765,483-E,0.0,0.49,CONT,BURR MOUNTAIN RD,143,TORRINGTON,2022,e14a1362-e244-4814-b4c8-3732fb8ec953,2551.06788881254
6766,488-N,0.0,0.9,CONT,MILL ST,64,HARTLAND,2022,ac1709e7-8b03-4c36-a9ae-fd8f88b7dcd9,4741.57951353915
6767,49-N,13.05,13.52,CONT,BEACH POND RD,147,VOLUNTOWN,2022,19df6493-9b8a-42ae-9d8e-d0eb17a42566,2518.00141989754
6768,106-N,12.26,12.44,CONT,NORWALK DANBURY RD,161,WILTON,2022,84b06c08-ca8a-4480-b279-0369d82af6b8,967.446749772964
6769,108-N,0.03,2.51,CONT,NICHOLS AVE,138,STRATFORD,2022,d524ae3c-6238-4fc4-90d4-ecb127968633,13097.4395956883
6770,108-N,2.51,3.07,CONT,NICHOLS AVE,144,TRUMBULL,2022,30bf509f-73e4-4d6d-af4e-36f13f0f1243,2959.60925372581
6771,108-N,10.57,10.68,CONT,WOOSTER ST,126,SHELTON,2022,fa647856-db04-4371-b1a5-b37908385dd0,589.709829859797
6772,108-N,0.0,0.03,LOG,NICHOLS AVE,138,STRATFORD,2022,57cf60fc-fbf5-4c5a-bf30-a9c1e9ff2088,193.031506547847
6773,109-E,5.76,6.1,CONT,CALHOUN ST,150,WASHINGTON,2022,45972d91-11d9-460a-8f23-92974ede8600,1774.5710990255
6774,109-E,10.46,10.96,CONT,WASHINGTON RD,86,MORRIS,2022,8b67a501-371d-4b2b-9d7d-cf9c0723fb7f,2613.46615758611
6775,110-N,1.3,1.94,CONT,MAIN ST,138,STRATFORD,2022,e712b723-8c01-48e5-a36a-4cb8f9e32948,3331.54320053614
6776,110-N,3.1,3.47,CONT,MAIN ST,138,STRATFORD,2022,5a8da623-b2ab-4cc1-ba0c-50940fde4055,1939.3292834953
6777,16-E,12.09,12.72,CONT,LEBANON AVE,28,COLCHESTER,2022,765558ab-a2d0-4a93-9c5d-25d1db22f8c3,3313.45658226711
6778,162-E,5.25,5.3,CONT,JONES HILL RD,156,WEST HAVEN,2022,c649e44d-adcc-4846-b6da-430299162d35,216.353988213338
6779,162-E,8.21,8.3,CONT,WAGNER PL,156,WEST HAVEN,1625,9e49442a-acaa-4851-865b-c78d0ba8f50c,450.444536474715
6780,163-N,7.34,7.46,CONT,NORWICH - SALEM TPKE,85,MONTVILLE,2022,616eda71-4732-4d44-98aa-7c2fc2b4dd0a,662.013263511584
6781,165-E,11.02,16.01,CONT,BEACH POND RD,147,VOLUNTOWN,2022,b5f03aad-d845-40cc-a464-a95141c61453,26316.5769548578
6782,167-N,9.73,10.41,CONT,WEST ST,128,SIMSBURY,2022,bb375767-243f-41b2-9832-77358387a651,3760.07560492075
6783,34-W,14.49,16.22,REV,NEW HAVEN AVE,36,DERBY,2022,6daef508-99f4-4697-b04b-da22d2fcad06,9098.30399429276
6784,341-E,12.89,15.73,CONT,WOODVILLE RD,149,WARREN,2022,a71cde2e-e98d-4343-b23a-c4eb37fcd536,14980.4807183828
6785,364-E,1.96,2.99,CONT,KENSINGTON RD,131,SOUTHINGTON,2022,8ae0db3c-d134-4757-9efc-538a316d93e8,5475.4715801208
6786,37-N,17.07,18.66,CONT,SHERMAN RD,95,NEW MILFORD,2022,de454df3-6834-4a78-83ca-22bf24c12c6e,8439.56093978551
6787,5-N,9.26,11.43,CONT,SOUTH COLONY RD,148,WALLINGFORD,2022,8fe6953f-3f50-4d92-b71f-8234b58c1815,11496.0519583911
6788,5-N,15.07,16.06,CONT,SOUTH BROAD ST,79,MERIDEN,2022,b3c54fce-7d06-4106-80a9-497db5c8b49c,5243.49512933507
6789,5-N,25.75,29.25,CONT,BERLIN TPKE,93,NEWINGTON,2022,f68574e5-bc9a-44f1-aac7-890d38119fe1,18330.8596865377
6790,5-N,49.54,50.2,LOG,KING ST,48,ENFIELD,2022,33a2b9f0-1e13-4a1a-a37c-f868c49dfa7c,3438.94020727026
6791,5-N,50.2,50.24,LOG,ENFIELD ST,48,ENFIELD,2022,9dab1bcd-aa28-43a3-a76d-33d8c19b5c2c,183.81168916413
6792,5-S,16.87,17.09,REV,BROAD ST,79,MERIDEN,2022,db575ebd-3d65-448e-963e-37d09ad6cc80,1108.06924156687
6793,5-S,34.91,35.5,REV,MAIN ST,42,EAST HARTFORD,2022,7e30b872-8bbb-428b-8323-736d4251b381,3132.38776984787
6794,5-S,36.42,37.16,REV,MAIN ST,42,EAST HARTFORD,1557,f6a82266-e4e5-4fee-bd25-14e43db82760,3916.7587892977
6795,110-N,8.22,11.06,CONT,HOWE AVE,126,SHELTON,2022,23708f6c-596a-41f8-9e5d-abbc992e267f,15034.871284745
6796,111-N,4.91,7.25,CONT,MONROE TPKE,84,MONROE,2022,f874c52a-9e5d-4e25-ab26-38b58eba287c,12323.2990177174
6797,113-N,0.0,0.09,CONT,HOLLISTER AVE,15,BRIDGEPORT,2022,daeafe7a-f375-4e10-81ee-a4788d859816,454.359579766452
6798,113-N,2.33,2.62,CONT,OAK BLUFF AVE,138,STRATFORD,2022,92e3b4ff-6db0-4f94-ad00-2af83a0ddb08,1500.94201212752
6799,113-N,3.1,3.82,CONT,STRATFORD RD,138,STRATFORD,2022,64fca4f7-bd55-4951-b65b-7104856e1dfb,3859.30991727604
6800,113-S,2.67,2.69,REV,PROSPECT DR,138,STRATFORD,1059,5f817e02-ba3d-4ff7-9ce4-1694f69477db,112.745148111615
6801,169-N,1.87,2.47,CONT,MERCHANTS AVE,103,NORWICH,2022,6fe656f2-2a7d-4d65-bb72-a7d8f8829fb8,3135.76315647986
6802,169-N,9.54,14.07,CONT,SOUTH CANTERBURY RD,22,CANTERBURY,1447,a7ae7fd0-fa9c-4e9a-ae49-dbcd0b602e06,23876.7043483434
6803,169-N,17.83,20.59,CONT,CANTERBURY RD,19,BROOKLYN,2022,67397b8c-9194-4b5b-98b3-7571905fac18,14471.826476556
6804,17-N,10.78,15.13,CONT,NEW HAVEN RD,37,DURHAM,2022,39bb2dba-0014-4082-a9c8-38a99784378c,23052.7517006288
6805,43-N,0.0,5.06,CONT,CORNWALL HOLLOW RD,31,CORNWALL,2022,1d56a1cb-638e-4a8e-91a2-8c6c081065fc,26808.4957424367
6806,434-E,0.0,4.27,CONT,MT PARNASSUS RD,40,EAST HADDAM,1618,f26e9bf3-9087-431a-91cd-4d358de13fdd,22522.1646063405
6807,435-E,0.0,0.21,CONT,SOUTH FRONTAGE RD,68,KILLINGLY,2022,2e24d700-18bc-41d5-b62f-12b464757808,1093.98533916408
6808,437-E,0.09,0.45,CONT,OLD BRIDGE APPROACH,94,NEW LONDON,2022,0619113d-6f12-4869-b720-99d7d76fbfd0,1909.78535798616
6809,501-S,0.0,0.77,REV,TROUT BROOK CONNECTOR,155,WEST HARTFORD,2187,8fcff568-a818-41a5-8ba7-31d18f382e59,4315.19127475301
6810,502-E,4.05,4.98,CONT,SPENCER ST,76,MANCHESTER,2022,1d887bcb-f193-4e5f-a995-bca0d8dda472,4948.73349709907
6811,505-S,0.33,0.37,REV,FENN RD,93,NEWINGTON,2022,eb0bf4b3-a6b7-478a-ac2a-f62516fd92b2,195.265364417249
6812,509-N,0.0,0.51,CONT,CLARK ST,131,SOUTHINGTON,2022,3764be7b-3e8e-4629-af87-e7998560dde1,2745.94947932169
6813,529-E,0.0,0.87,CONT,NEW BRITAIN AVE,155,WEST HARTFORD,2022,9a722ea6-cee5-42b7-83d5-6735a0a89250,4478.26036847786
6814,53-N,3.65,5.18,CONT,CHESTNUT HILL RD,161,WILTON,2022,c46f3638-5810-4c14-881c-d2e66ae6011b,8048.3966958172
6815,115-N,0.0,0.85,CONT,DERBY AVE,36,DERBY,2022,8c288cdf-6d30-424c-8b0c-52ca250cfb2f,4539.27485690684
6816,115-N,3.23,5.3,CONT,SOUTH MAIN ST,124,SEYMOUR,2022,9bdc42fb-3e12-4c42-8eeb-3bc7321e8203,10854.0166013255
6817,117-N,0.44,0.86,CONT,NORTH RD,58,GROTON,2022,012fcf07-fd44-46f8-b154-84704b99ecb0,2248.47371431618
6818,17-N,15.13,17.29,CONT,MAIN ST,37,DURHAM,2022,79273a56-0c0a-4ca5-a3b4-74973a780972,11417.6164214643
6819,17-N,22.98,23.11,CONT,MIDDLETOWN AVE,82,MIDDLETOWN,2691,1788f72d-61cd-4b75-93ee-b6e088d74236,685.171842734965
6820,17-N,28.15,30.58,CONT,GLASTONBURY TPKE,112,PORTLAND,2022,94740d6f-845b-4acf-9226-a756010df20d,12836.1012889931
6821,17-N,30.58,33.96,CONT,MAIN ST,53,GLASTONBURY,2022,51aa1b92-36d3-4556-bc4c-7548b63876bb,17858.9127506465
6822,33-N,12.26,14.12,CONT,WILTON RD WEST,117,RIDGEFIELD,2022,8e8f14bb-fda4-4d48-9392-b61f3cec79de,9788.83088684875
6823,334-E,2.71,3.04,CONT,GREAT HILL RD,2,ANSONIA,1842,b8df3aa5-6781-4f46-9ec4-2002f0e5c193,1795.78159715294
6824,337-E,2.51,2.82,CONT,SOUTH END RD,92,NEW HAVEN,2022,1df4a555-b59b-4e81-b40d-6af65cca87c3,1616.16889652471
6825,337-E,2.82,3.03,CONT,SOUTH END RD,43,EAST HAVEN,2022,61f95b61-efc3-43f8-8570-38033a059fd8,1116.7282851353
6826,53-N,13.01,13.74,CONT,REDDING GLEN RD,116,REDDING,2022,750198bc-f48c-4303-a9dd-bc318c16f8a7,3863.27685722043
6827,53-N,22.42,22.71,LOG,MAIN ST,34,DANBURY,2022,6627787c-28e5-458a-b282-3126a0fbc7ab,1633.01586243903
6828,530-E,0.0,0.58,CONT,AIRPORT RD,63,HARTFORD,2022,4a98f2d6-37db-4b5d-a9f2-268d4ffa5bcb,3100.64435596552
6829,533-N,0.0,0.61,CONT,CIDER MILL RD,12,BOLTON,2022,348bf747-4c16-4d41-bf2b-25c0c454b79b,3208.42370339215
6830,534-E,0.0,0.85,CONT,CHARTER OAK ST,76,MANCHESTER,2022,c38bcf8e-0120-4431-875f-d8b1d8c96788,4513.14822052039
6831,534-E,0.85,1.9,CONT,HIGHLAND ST,76,MANCHESTER,2022,4caf07ed-165d-41c5-bb4a-053dc1c1ab6c,5560.43256202923
6832,117-N,3.71,6.63,CONT,CENTER GROTON RD,71,LEDYARD,2022,7575f048-4897-4201-88e9-7c9fa981ac0b,15372.6116398377
6833,12-N,46.22,46.95,CONT,MECHANICS ST,115,PUTNAM,2545,1e099c7b-bb69-424d-aa54-55c9bae7b34e,3742.96491246087
6834,12-S,36.1,36.15,REV,WAUREGAN RD,68,KILLINGLY,1789,a8a624fb-58c5-45cb-b9bf-08b6a00c5451,273.352506563469
6835,126-N,2.23,2.47,CONT,BREWSTER RD,21,CANAAN,2022,24782359-6791-428b-ace8-93b41fa19993,1241.11637791948
6836,17-N,24.97,26.11,LOG,PORTLAND RD,112,PORTLAND,2022,1fc257d2-8f40-4754-9e15-5e2958fdcd7e,6037.16903797537
6837,17-N,33.96,34.05,LOG,MAIN ST,53,GLASTONBURY,2022,1f00e22b-547e-41ac-b628-7efe30017354,498.097547886655
6838,171-E,0.49,2.75,CONT,BUCKLEY HWY,145,UNION,2166,4fd9c6e5-3d7e-40e5-a15b-06ccdd3cc84d,12118.500439965
6839,171-E,18.88,19.0,CONT,WOODSTOCK RD,141,THOMPSON,2430,da9bdd8c-576e-4e0d-8ab0-5e30681e081a,642.040958369282
6840,173-N,6.16,6.17,CONT,SOUTH MAIN ST,155,WEST HARTFORD,1459,6667429a-986c-488d-a935-bdbf3f1314fd,68.5490169449572
6841,177-N,7.6,7.87,CONT,SOUTH MAIN ST,51,FARMINGTON,2022,b5544358-6a4b-40f6-99cb-a3c609312425,1425.22056357676
6842,178-E,4.39,4.99,CONT,EAST WINTONBURY AVE,11,BLOOMFIELD,2022,a4108aa9-f036-4f36-b285-55a4f076ba8f,3206.3606522859
6843,179-N,10.72,12.1,CONT,NORTH CANTON RD,5,BARKHAMSTED,2022,375abbf5-e629-40eb-8634-ac7b7309d227,7311.22343759849
6844,39-N,0.33,3.31,CONT,CLAPBOARD RIDGE RD,34,DANBURY,2105,0e2171eb-28f0-4feb-b03d-c1d81f3ef516,15762.16718182
6845,4-E,19.66,22.23,CONT,GOSHEN RD,143,TORRINGTON,2022,eda580e5-270b-4fd1-a0ae-3c87b9d71c57,13582.2215784778
6846,4-E,17.6,17.61,LOG,TORRINGTON RD,54,GOSHEN,2022,d0817d6e-b084-45ed-b26a-99f1b356446c,76.517703489211
