OBJECTID,DFIRM_ID,FIRM_ID,ST_FIPS,PCOMM,PANEL,SUFFIX,FIRM_PAN,PANEL_TYP,EFF_DATE,SCALE,PNP_REASON,NW_LAT,NW_LONG,SE_LAT,SE_LONG,SOURCE_CIT
5331,50021C,50021C_1163,50,021C,0558,D,50021C0558D,"Countywide, Not Printed",2008/08/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5332,50021C,50021C_1164,50,021C,0290,D,50021C0290D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5333,50021C,50021C_1166,50,021C,0710,D,50021C0710D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5334,50021C,50021C_1167,50,021C,0551,D,50021C0551D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5335,50021C,50021C_1168,50,021C,0015,D,50021C0015D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5336,50021C,50021C_194,50,021C,0230,D,50021C0230D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5337,50021C,50021C_195,50,021C,0208,D,50021C0208D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5338,50021C,50021C_196,50,021C,0333,D,50021C0333D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5339,50021C,50021C_197,50,021C,0595,D,50021C0595D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5340,500027,500027_966,50,0027,0009,D,5000270009D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
5341,500027,500027_967,50,0027,0017,D,5000270017D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,6000,,,,,,500027_STUDY1
5342,500027,500027_968,50,0027,0005,D,5000270005D,"Community Based, Panel Printed",2002/07/17 00:00:00+00,12000,,,,,,500027_STUDY1
5343,500056,500056_972,50,0056,0005,C,5000560005C,"Community Based, Panel Printed",2001/07/05 00:00:00+00,12000,,,,,,500056_STUDY1
5344,500056,500056_973,50,0056,0011,C,5000560011C,"Community Based, Not Printed",2001/07/05 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
5345,500056,500056_974,50,0056,0002,C,5000560002C,"Community Based, Not Printed",2001/07/05 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
5346,500056,500056_975,50,0056,0003,C,5000560003C,"Community Based, Not Printed",2001/07/05 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
5347,500056,500056_976,50,0056,0010,C,5000560010C,"Community Based, Not Printed",2001/07/05 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
5348,50021C,50021C_1072,50,021C,0435,D,50021C0435D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5349,50021C,50021C_1073,50,021C,0402,D,50021C0402D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5350,50021C,50021C_1074,50,021C,0180,D,50021C0180D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5351,50021C,50021C_1075,50,021C,0270,D,50021C0270D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5352,50021C,50021C_1076,50,021C,0658,D,50021C0658D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5353,50023C,50023C_277,50,023C,0130,E,50023C0130E,"Countywide, Panel Printed",2013/03/19 00:00:00+00,12000,,,,,,50023C_STUDY1
5354,50023C,50023C_278,50,023C,0135,E,50023C0135E,"Countywide, Panel Printed",2013/03/19 00:00:00+00,12000,,,,,,50023C_STUDY1
5355,50023C,50023C_279,50,023C,0165,E,50023C0165E,"Countywide, Panel Printed",2013/03/19 00:00:00+00,12000,,,,,,50023C_STUDY1
5356,50025C,50025C_207,50,025C,0091,E,50025C0091E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5357,50025C,50025C_208,50,025C,0451,E,50025C0451E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5358,50025C,50025C_209,50,025C,0186,E,50025C0186E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5359,50021C,50021C_1077,50,021C,0245,D,50021C0245D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5360,50021C,50021C_1078,50,021C,0190,D,50021C0190D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5361,50021C,50021C_1079,50,021C,0356,D,50021C0356D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5362,50021C,50021C_1080,50,021C,0062,D,50021C0062D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5363,50021C,50021C_1081,50,021C,0080,D,50021C0080D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5364,500066,500066_984,50,0066,0044,E,5000660044E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5365,50021C,50021C_202,50,021C,0216,D,50021C0216D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5366,50021C,50021C_203,50,021C,0413,D,50021C0413D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5367,50021C,50021C_204,50,021C,0235,D,50021C0235D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5368,50021C,50021C_205,50,021C,0563,D,50021C0563D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5369,50021C,50021C_206,50,021C,0255,D,50021C0255D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5370,50021C,50021C_207,50,021C,0252,D,50021C0252D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5371,50021C,50021C_208,50,021C,0064,D,50021C0064D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5372,50021C,50021C_1086,50,021C,0260,D,50021C0260D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5373,50021C,50021C_1087,50,021C,0535,D,50021C0535D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5374,50021C,50021C_1088,50,021C,0690,D,50021C0690D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5375,50021C,50021C_1089,50,021C,0332,D,50021C0332D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5376,50027C,50027C_1122,50,027C,0368,E,50027C0368E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5377,50027C,50027C_1123,50,027C,0615,E,50027C0615E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
5378,50027C,50027C_1124,50,027C,0517,E,50027C0517E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5379,50027C,50027C_1125,50,027C,0528,E,50027C0528E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5380,500253,500253_1179,50,0253,0015,B,5002530015B,"Community Based, Not Printed",2000/08/23 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500253_STUDY1
5381,50027C,50027C_1242,50,027C,0261,E,50027C0261E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
5382,50023C,50023C_161,50,023C,0428,E,50023C0428E,"Countywide, Panel Printed",2013/03/19 00:00:00+00,6000,,,,,,50023C_STUDY1
5383,50023C,50023C_162,50,023C,0088,E,50023C0088E,"Countywide, Not Printed",2013/03/19 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50023C_STUDY1
5384,50025C,50025C_210,50,025C,0165,E,50025C0165E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5385,50025C,50025C_211,50,025C,0170,E,50025C0170E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5386,50025C,50025C_212,50,025C,0585,E,50025C0585E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5387,50025C,50025C_213,50,025C,0316,E,50025C0316E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
5388,50025C,50025C_214,50,025C,0610,E,50025C0610E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5389,50025C,50025C_215,50,025C,0045,E,50025C0045E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5390,50025C,50025C_216,50,025C,0465,E,50025C0465E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5391,50025C,50025C_217,50,025C,0036,E,50025C0036E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5392,50025C,50025C_218,50,025C,0189,E,50025C0189E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5393,50025C,50025C_219,50,025C,0482,E,50025C0482E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5394,50027C,50027C_271,50,027C,0401,E,50027C0401E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5395,50027C,50027C_272,50,027C,0170,E,50027C0170E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
5396,50027C,50027C_273,50,027C,0708,E,50027C0708E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5397,50027C,50027C_274,50,027C,0709,E,50027C0709E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5398,50027C,50027C_275,50,027C,0656,E,50027C0656E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5399,50027C,50027C_276,50,027C,0594,E,50027C0594E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5400,50025C,50025C_181,50,025C,0365,E,50025C0365E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5401,50025C,50025C_182,50,025C,0485,E,50025C0485E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5402,50021C,50021C_1078,50,021C,0190,D,50021C0190D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5403,50021C,50021C_1079,50,021C,0356,D,50021C0356D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5404,50021C,50021C_1080,50,021C,0062,D,50021C0062D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5405,50021C,50021C_1081,50,021C,0080,D,50021C0080D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5406,500066,500066_984,50,0066,0044,E,5000660044E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5407,50025C,50025C_220,50,025C,0335,E,50025C0335E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5408,50025C,50025C_221,50,025C,0028,E,50025C0028E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5409,50025C,50025C_268,50,025C,0230,E,50025C0230E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
5410,50027C,50027C_1243,50,027C,0456,E,50027C0456E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5411,50027C,50027C_1126,50,027C,0510,E,50027C0510E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
5412,50021C,50021C_1035,50,021C,0238,D,50021C0238D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5413,50021C,50021C_1036,50,021C,0682,D,50021C0682D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5414,50021C,50021C_1037,50,021C,0345,D,50021C0345D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5415,50021C,50021C_1038,50,021C,0056,D,50021C0056D,"Countywide, Not Printed",2008/08/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5416,50021C,50021C_1039,50,021C,0576,D,50021C0576D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5417,50021C,50021C_193,50,021C,0695,D,50021C0695D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5418,50021C,50021C_1041,50,021C,0440,D,50021C0440D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5419,50021C,50021C_1094,50,021C,0112,D,50021C0112D,"Countywide, Not Printed",2008/08/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5420,50021C,50021C_1095,50,021C,0705,D,50021C0705D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5421,50021C,50021C_1096,50,021C,0392,D,50021C0392D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5422,50021C,50021C_1097,50,021C,0530,D,50021C0530D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5423,500056,500056_971,50,0056,0008,C,5000560008C,"Community Based, Not Printed",2001/07/05 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
5424,500066,500066_982,50,0066,0015,E,5000660015E,"Community Based, Not Printed",2005/08/04 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5425,500066,500066_983,50,0066,0105,E,5000660105E,"Community Based, Not Printed",2005/08/04 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5426,500066,500066_1001,50,0066,0019,E,5000660019E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
5427,500066,500066_984,50,0066,0044,E,5000660044E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5428,500066,500066_985,50,0066,0009,E,5000660009E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5429,50021C,50021C_512,50,021C,0354,D,50021C0354D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5430,50021C,50021C_1141,50,021C,0065,D,50021C0065D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5431,50021C,50021C_1142,50,021C,0205,D,50021C0205D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5432,50021C,50021C_1143,50,021C,0035,D,50021C0035D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5433,50021C,50021C_1144,50,021C,0740,D,50021C0740D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5434,50021C,50021C_1145,50,021C,0735,D,50021C0735D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5435,50021C,50021C_1146,50,021C,0116,D,50021C0116D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5436,50021C,50021C_1147,50,021C,0656,D,50021C0656D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5437,50021C,50021C_1148,50,021C,0218,D,50021C0218D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5438,50021C,50021C_1149,50,021C,0615,D,50021C0615D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5439,50021C,50021C_1150,50,021C,0058,D,50021C0058D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5440,50021C,50021C_1151,50,021C,0455,D,50021C0455D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5441,50021C,50021C_1152,50,021C,0384,D,50021C0384D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5442,50021C,50021C_1153,50,021C,0685,D,50021C0685D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5443,50025C,50025C_183,50,025C,0037,E,50025C0037E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5444,50027C,50027C_1271,50,027C,0610,E,50027C0610E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50027C_STUDY1
5445,50027C,50027C_1272,50,027C,0704,E,50027C0704E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5446,50027C,50027C_1273,50,027C,0176,E,50027C0176E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
5447,500056,500056_978,50,0056,0009,C,5000560009C,"Community Based, Not Printed",2001/07/05 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
5448,500056,500056_979,50,0056,0013,C,5000560013C,"Community Based, Not Printed",2001/07/05 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
5449,500056,500056_980,50,0056,0006,C,5000560006C,"Community Based, Not Printed",2001/07/05 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
5450,500056,500056_977,50,0056,0004,C,5000560004C,"Community Based, Not Printed",2001/07/05 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500056_STUDY1
5451,500066,500066_983,50,0066,0105,E,5000660105E,"Community Based, Not Printed",2005/08/04 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5452,50025C,50025C_269,50,025C,0070,E,50025C0070E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5453,50025C,50025C_270,50,025C,0435,E,50025C0435E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5454,50025C,50025C_271,50,025C,0376,E,50025C0376E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
5455,50025C,50025C_272,50,025C,0336,E,50025C0336E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5456,50025C,50025C_274,50,025C,0178,E,50025C0178E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5457,50025C,50025C_275,50,025C,0093,E,50025C0093E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5458,50025C,50025C_276,50,025C,0187,E,50025C0187E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5459,50025C,50025C_277,50,025C,0305,E,50025C0305E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5460,50025C,50025C_278,50,025C,0160,E,50025C0160E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5461,50025C,50025C_279,50,025C,0295,E,50025C0295E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50025C_STUDY1
5462,500066,500066_986,50,0066,0078,E,5000660078E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
5463,500066,500066_987,50,0066,0095,E,5000660095E,"Community Based, Not Printed",2005/08/04 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5464,500066,500066_988,50,0066,0018,E,5000660018E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5465,500066,500066_989,50,0066,0036,E,5000660036E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5466,500066,500066_990,50,0066,0084,E,5000660084E,"Community Based, Not Printed",2005/08/04 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5467,500066,500066_1002,50,0066,0055,E,5000660055E,"Community Based, Not Printed",2005/08/04 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,500066_STUDY1
5468,50027C,50027C_1318,50,027C,0739,E,50027C0739E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5469,50027C,50027C_1319,50,027C,0757,E,50027C0757E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
5470,50025C,50025C_206,50,025C,0087,E,50025C0087E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5471,50025C,50025C_207,50,025C,0091,E,50025C0091E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5472,50025C,50025C_208,50,025C,0451,E,50025C0451E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5473,50025C,50025C_209,50,025C,0186,E,50025C0186E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50025C_STUDY1
5474,50025C,50025C_210,50,025C,0165,E,50025C0165E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,12000,,,,,,50025C_STUDY1
5475,500066,500066_1001,50,0066,0019,E,5000660019E,"Community Based, Panel Printed",2005/08/04 00:00:00+00,6000,,,,,,500066_STUDY1
5476,50027C,50027C_225,50,027C,0608,E,50027C0608E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5477,50027C,50027C_270,50,027C,0285,E,50027C0285E,"Countywide, Not Printed",2007/09/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
5478,50021C,50021C_1064,50,021C,0090,D,50021C0090D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5479,50021C,50021C_1065,50,021C,0390,D,50021C0390D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5480,50021C,50021C_1066,50,021C,0559,D,50021C0559D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5481,50021C,50021C_1067,50,021C,0020,D,50021C0020D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5482,50021C,50021C_1068,50,021C,0519,D,50021C0519D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5483,50021C,50021C_1069,50,021C,0540,D,50021C0540D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5484,50027C,50027C_277,50,027C,0692,E,50027C0692E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
5485,50027C,50027C_278,50,027C,0383,E,50027C0383E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5486,50027C,50027C_279,50,027C,0362,E,50027C0362E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5487,50027C,50027C_280,50,027C,0477,E,50027C0477E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5488,50027C,50027C_522,50,027C,0166,E,50027C0166E,"Countywide, Panel Printed",2007/09/28 00:00:00+00,6000,,,,,,50027C_STUDY1
5489,50027C,50027C_523,50,027C,0181,E,50027C0181E,"Countywide, Not Printed",2007/09/28 00:00:00+00,6000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50027C_STUDY1
5490,50021C,50021C_1070,50,021C,0265,D,50021C0265D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5491,50021C,50021C_1071,50,021C,0585,D,50021C0585D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5492,50021C,50021C_1072,50,021C,0435,D,50021C0435D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5493,50021C,50021C_1073,50,021C,0402,D,50021C0402D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
5494,50021C,50021C_1074,50,021C,0180,D,50021C0180D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,12000,,,,,,50021C_STUDY1
5495,50021C,50021C_1075,50,021C,0270,D,50021C0270D,"Countywide, Not Printed",2008/08/28 00:00:00+00,12000,NO SPECIAL FLOOD HAZARD AREAS,,,,,50021C_STUDY1
5496,50021C,50021C_1076,50,021C,0658,D,50021C0658D,"Countywide, Panel Printed",2008/08/28 00:00:00+00,6000,,,,,,50021C_STUDY1
