license_no,license_type,issue_date,license_status,expiredate,legal_name,street_one,street_two,city,statevalue,zip,county_code
2288871.0,Cig/OTP Retail,6/28/2016,Issued,2/28/2017,"PARK AVENUE CONVENIENCE STORE, LLC",1574 PARK AVE,,WILKINSBURG,PA,15221-1828,2
2188388.0,Cig/OTP Retail,12/17/2015,Issued,2/28/2017,LEBANON SHOPS PHARMACY,300 MT LEBANON BLVD,,PITTSBURGH,PA,15234,2
2289863.0,Cig/OTP Retail,2/4/2016,Issued,2/28/2017,S N R QUICK STOP LLC,4637 CENTRE AVENUE,,PITTSBURGH,PA,15213,2
2289701.0,Cig/OTP Retail,1/6/2016,Issued,2/28/2017,J P TYKE AUTO SERVICE INC,2531 GREENSBURG PIKE,,PITTSBURGH,PA,15221,2
2289464.0,Cig/OTP Retail,12/29/2015,Issued,2/28/2017,JOES BUTCHER SHOP LLC,502 BROADWAY,,PITCAIRN,PA,15140,2
2289289.0,Cig/OTP Retail,2/19/2016,Issued,2/28/2017,JD DOGGY INC,3113 GREEN GARDEN ROAD,,ALIQUIPPA,PA,15004,2
2289924.0,Cig/OTP Retail,1/20/2016,Issued,2/28/2017,KC CASTLE DINER INC,160 BROWNSVILLE ROAD,,PITTSBURGH,PA,15210,2
2290175.0,Cig/OTP Retail,3/22/2016,Issued,2/28/2017,CIGAR BAR MOUNT LEBANON LLC,1500 WASHINGTON SUITE 1301,,PITTSBURGH,PA,15228,2
2289789.0,Cig/OTP Retail,3/3/2016,Issued,2/28/2017,Y HOTEL MASTER TENANT LLC,120 WHITFIELD ST,,PITTSBURGH,PA,15206,2
2076153.0,Cig/OTP Retail,12/16/2015,Issued,2/28/2017,GEORGE RADEMACHER,1498 CENTRE AVE,,PITTSBURGH,PA,15229,2
2289615.0,Cig/OTP Retail,1/8/2016,Issued,2/28/2017,RITE AID OF PENNSYLVANIA INC,100 FORBES AVE,STE 100,PITTSBURGH,PA,15222,2
2188317.0,Cig/OTP Retail,3/4/2016,Issued,2/28/2017,UNIVERSAL JOINT INC,2310 MAIN ST,,PENN HILLS,PA,15235-3639,2
2289675.0,Cig/OTP Retail,1/20/2016,Issued,2/28/2017,HAIBOUNA MARKET INC,7521 WASHINGTON AVENUE,,PITTSBURGH,PA,15218,2
2289558.0,Cig/OTP Retail,1/19/2016,Issued,2/28/2017,BROWNSVILLE FOOD & DRINKS LLC,1810 BROWNSVILLE ROAD,,PITTSBURGH,PA,15210,2
2289382.0,Cig/OTP Retail,1/6/2016,Issued,2/28/2017,BHANGAL LLC,4616 MCKNIGHT RD,,ROSS TOWNSHIP,PA,15237,2
2290014.0,Cig/OTP Retail,12/23/2015,Issued,2/28/2017,"KHAMLAI MATA, LLC",4207 WILLIAM PENN HIGHWAY,,MONROEVILLE,PA,15146,2
2289397.0,Cig/OTP Retail,12/16/2015,Issued,2/28/2017,M.A.A UNITED LLC,4341 OLD WILLIAM PENN HIGHWAY,,MONROEVILLE,PA,15146,2
2290012.0,Cig/OTP Retail,2/26/2016,Issued,2/28/2017,JAY SHAKTI LLC,830 ALLEGHENY RIVER BLVD.,,OAKMONT,PA,15139,2
2249222.0,Cig/OTP Retail,12/23/2015,Issued,2/28/2017,S & R MARKET LLC,4915 SECOND AVENUE,,PITTSBURGH,PA,15207,2
2261072.0,Cig/OTP Retail,3/28/2016,Issued,2/28/2017,AIRPORT MANAGEMENT SERVICES LLC,PITTSBURGH INTL AIRPORT,CONCOURSE D AIRSIDE,PITTSBURGH,PA,15231,2
2289794.0,Cig/OTP Retail,1/20/2016,Issued,2/28/2017,KIRILL FAEROVITCH,1500 WASHINGTON ROAD,# 1301,PITTSBURGH,PA,15228,2
2289034.0,Cig/OTP Retail,6/20/2016,Issued,2/28/2017,VILLAIN VAPE SHOP LLC,5218 BUTLER ST,1ST FLOOR,PITTSBURGH,PA,15201,2
2289901.0,Retail - Itinerant,12/18/2015,Issued,2/28/2017,CARL LEWIS,337 5TH AVENUE,,RANKIN,PA,15104-1005,2
2289707.0,Cig/OTP Retail,12/28/2015,Issued,2/28/2017,EXTRA EXTRA NEWS & VARIETY LLC,413 7TH AVE,,PITTSBURGH,PA,15219-1903,2
2289050.0,Cig/OTP Retail,12/31/2015,Issued,2/28/2017,PERRYS HONEYDRIPPER LLC,7006 FRANKSTOWN AVENUE,,PITTSBURGH,PA,15208,2
2289316.0,Cig/OTP Retail,2/22/2016,Issued,2/28/2017,EDDIE CONVENIENCE STORE LLC,300 6TH AVE,UPPER 101,PITTSBURGH,PA,15222,2
2289826.0,Cig/OTP Retail,2/17/2016,Issued,2/28/2017,WALMART STORES EAST LP,107 WALMART DR,,N VERSAILLES,PA,15137-1535,2
2289302.0,Cig/OTP Retail,4/27/2016,Issued,2/28/2017,JESSE GARRETT,2316 WEBSTER AVE,,PITTSBURGH,PA,15219,2
2289939.0,Cig/OTP Retail,1/12/2016,Issued,2/28/2017,DOLLAR EXPRESS STORES LLC,7402 CHURCH ST,,SWISSVALE,PA,15218,2
2289940.0,Cig/OTP Retail,1/12/2016,Issued,2/28/2017,DOLLAR EXPRESS STORES LLC,4313 WALNUT ST,OLYMPIA SHOPPING CENTER,MCKEESPORT,PA,15132-6115,2
2289942.0,Cig/OTP Retail,1/12/2016,Issued,2/28/2017,DOLLAR EXPRESS STORES LLC,700 E WARRINGTON AVE,,PITTSBURGH,PA,15210-1562,2
2289947.0,Cig/OTP Retail,1/12/2016,Issued,2/28/2017,DOLLAR EXPRESS STORES LLC,123 NORTH SHERIDAN AVE,,EAST LIBERTY,PA,15206-3018,2
2289956.0,Cig/OTP Retail,1/12/2016,Issued,2/28/2017,DOLLAR EXPRESS STORES LLC,1215 BRIGHTON ROAD,,PITTSBURGH,PA,15233-1601,2
2289272.0,Cig/OTP Retail,1/13/2016,Issued,2/28/2017,SUDSY'S ACQUISITIONS LLC,3107 WASHINGTON RD,,PITTSBURGH,PA,15017,2
2289788.0,Cig/OTP Retail,2/9/2016,Issued,2/28/2017,DSG CONVENIENCE CORP.,420 SMITHFIELD ST.,,PITTSBURGH,PA,15222,2
2289485.0,Cig/OTP Retail,1/8/2016,Issued,2/28/2017,EDDIE'S SNACKS & SMOKES LLC,262 FIFTH AVE,,PITTSBURGH,PA,15222,2
2257980.0,Cig/OTP Retail,1/12/2016,Issued,2/28/2017,SABA RAEES,2526 MONROEVILLE BLVD,,MONROEVILLE,PA,15146-2358,2
2289803.0,Cig/OTP Retail,2/4/2016,Issued,2/28/2017,RAJPOOT INC,12120 FRANKSTOWN RD,,PITTSBURGH,PA,15235,2
2289249.0,Cig/OTP Retail,1/7/2016,Issued,2/28/2017,GIANT EAGLE INC,4900 STEUBENVILLE PIKE,,PITTSBURGH,PA,15205,2
2289815.0,Cig/OTP Retail,12/23/2015,Issued,2/28/2017,EXPRESS UNIMART INC,612 OLD CLAIRTON RD,,PLEASANT HILLS,PA,15236,2
2289561.0,Cig/OTP Retail,4/19/2016,Issued,2/28/2017,BARBARA WILLIAMS,1023 WOOD STREET,,PITTSBURGH,PA,15221-2129,2
2289923.0,Cig/OTP Retail,12/18/2015,Issued,2/28/2017,HALP ENTERPRISE INC,200 DIVISION AVENUE,,PITTSBURGH,PA,15202,2
2236966.0,Cig/OTP Retail,12/17/2015,Issued,2/28/2017,LOTUS OIL INC,303 E 6TH AVENUE,,,PA,15084,2
2289139.0,Cig/OTP Retail,5/2/2016,Issued,2/28/2017,DHAN LAXMI CORPORATION,"255, UNITY CENTER ROAD",,PITTSBURGH,PA,15239,2
2289758.0,Cig/OTP Retail,12/31/2015,Issued,2/28/2017,MOHAMED ALSAIDI,418 WOOD STREET,,PITTSBURGH,PA,15222,2
2240605.0,Cig/OTP Retail,12/23/2015,Issued,2/28/2017,BREW HOUSE INC,312 NORTHTOWNE SQ,,GIBSONIA,PA,15044-7522,2
2289196.0,Cig/OTP Retail,4/1/2016,Issued,2/28/2017,FAMILY FOOD CENTER LLC,2104 BROWNSVILLE ROAD,,PITTSBURGH,PA,15210,2
2289430.0,Cig/OTP Retail,2/22/2016,Issued,2/28/2017,DOLGENCORP LLC,2301 BROWNSVILLE RD,,SOUTH PARK,PA,15129,2
2289384.0,Cig/OTP Retail,2/23/2016,Issued,2/28/2017,UNITED GENERAL CORPORATION,5152 PENN AVENUE,,PITTSBURGH,PA,15224,2
2289663.0,Cig/OTP Retail,1/14/2016,Issued,2/28/2017,PABLA INC,3900 PERRYSVILLE AVENUE,,PITTSBURGH,PA,15214,2
2289835.0,Cig/OTP Retail,3/1/2016,Issued,2/28/2017,LAS PALMAS LLC,1616 BROADWAY AVE,,PITTSBURGH,PA,15216,2
2289069.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,CHARLIES NEW CONVENIENCE STORE INC,500 LOCUST STREET,,MCKEESPORT,PA,15132,2
2289575.0,Cig/OTP Retail,1/7/2016,Issued,2/28/2017,GIANT EAGLE INC,350 EAST MAIN STREET,,CARNEGIE,PA,15106,2
2251443.0,Cig/OTP Retail,12/31/2015,Issued,2/28/2017,CCM FOODS LLC,4548 BROADWAY BLVD,,MONROEVILLE,PA,15146-4745,2
2190361.0,Cig/OTP Retail,2/12/2016,Issued,2/28/2017,TOWNE DRUGS LLC,227 COMMERCIAL AVE,,ASPINWALL,PA,15215-3024,2
2289797.0,Cig/OTP Retail,6/30/2016,Issued,2/28/2017,JP VARIETY LLC,524 BRADDOCK AVE,,BRADDOCK,PA,15104-1806,2
2289257.0,Cig/OTP Retail,3/11/2016,Issued,2/28/2017,JACKS MARKET AND COFFEE SHOP INC,245 E 8TH AVE,,HOMESTEAD,PA,15120-1515,2
2289088.0,Cig/OTP Retail,12/21/2015,Issued,2/28/2017,KLAFTERS INC,2136 BABCOCK BLVD,,PITTSBURGH,PA,15209,2
2289146.0,Cig/OTP Retail,2/8/2016,Issued,2/28/2017,SHREEJI ENTERPRISE LLC,6105 PENN AVENUE,,PITTSBURGH,PA,15206,2
2288832.0,Cig/OTP Retail,2/17/2016,Issued,2/28/2017,SANUF UNITED INC,1855 HAYMAKER ROAD,,MONROEVILLE,PA,15146,2
2289763.0,Cig/OTP Retail,6/13/2016,Issued,2/28/2017,FRENCHI'S DELI INC,449 ATWOOD ST,,PITTSBURGH,PA,15213,2
2289686.0,Cig/OTP Retail,12/22/2015,Issued,2/28/2017,SHEETZ INC,4723 WILLIAM PENN HWY,,MONROEVILLE,PA,15146,2
2289864.0,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,JOSEPH JONES,1407 LINCOLN AVE,,PITTSBURGH,PA,15206,2
2261070.0,Cig/OTP Retail,3/28/2016,Issued,2/28/2017,AIRPORT MANAGEMENT SERVICES LLC,PITTSBURGH INTL AIRPORT,CONCOURSE A1,PITTSBURGH,PA,15231,2
2261071.0,Cig/OTP Retail,3/28/2016,Issued,2/28/2017,AIRPORT MANAGEMENT SERVICES LLC,PITTSBURGH INTL AIRPORT,CONCOURSE C-1,PITTSBURGH,PA,15231,2
2289821.0,Cig/OTP Retail,12/17/2015,Issued,2/28/2017,SJ RETAIL SERVICES LLC,64 FOREST GROVE ROAD,,CORAOPOLIS,PA,15108,2
2289990.0,Cig/OTP Retail,1/7/2016,Issued,2/28/2017,HOLDINGS ACQUISITION CO LP RIVERS CASINO,777 CASINO DRIVE,,PITTSBURGH,PA,15212,2
2289549.0,Cig/OTP Retail,1/6/2016,Issued,2/28/2017,SONA & KHAN ASSOCIATES INC,A 15 MONROEVILLE MALL,,MONROEVILLE,PA,15146,2
2289963.0,Cig/OTP Retail,2/25/2016,Issued,2/28/2017,ANSA CORPORATION,1400 RADFORD RD,,PITTSBURGH,PA,15227-1565,2
2213392.0,Cig/OTP Retail,12/23/2015,Issued,2/28/2017,CHRISTYS MARKET & CATERING INC,555 FOUNDRY ST,,PITTSBURGH,PA,15215,2
2290001.0,Cig/OTP Retail,2/29/2016,Issued,2/28/2017,NEELKANTH ANSH ENTERPRISE INC.,209 OHIO RIVER BLVD.,,SEWICKLEY,PA,15143,2
2289642.0,Cig/OTP Retail,2/12/2016,Issued,2/28/2017,STEPHEN VACCO,525 PERRY HWY,,PITTSBURGH,PA,15229,2
2221942.0,Cig/OTP Retail,6/22/2016,Issued,2/28/2017,A M SINICROPE INC,621 CALIFORNIA AVE,,PITTSBURGH,PA,15202-2428,2
2290389.0,Cig/OTP Retail,1/28/2016,Issued,2/28/2017,HILL KING INC,3357 RIDGEWAY ST,,PITTSBURGH,PA,15213-1047,2
2290384.0,Cig/OTP Retail,1/8/2016,Issued,2/28/2017,SAI 7086 INC,2101 FREEPORT RD,,NATRONA HEIGHTS,PA,15065-1526,2
2291357.0,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,1710 WASHINGTON RD,,PITTSBURGH,PA,15241,2
2290721.0,Cig/OTP Retail,1/28/2016,Issued,2/28/2017,FARM FRESH MARKET OF PITTSBURGH INC,226 N NEGLEY AVE,,PITTSBURGH,PA,15206-2850,2
2290255.0,Cig/OTP Retail,12/30/2015,Issued,2/28/2017,SPEEDWAY LLC,4363 BROADWAY BLVD,,MONROEVILLE,PA,15146,2
2289681.0,Cig/OTP Retail,1/4/2016,Issued,2/28/2017,DTJ LAUREL MALL FOODS LLC,450 56TH ST,,PITTSBURGH,PA,15201-2322,2
2291008.0,Cig/OTP Retail,5/13/2016,Issued,2/28/2017,PAR MAR OIL COMPANY,8199 MCKNIGHT RD,,PITTSBURGH,PA,15237-5749,2
2291012.0,Cig/OTP Retail,5/13/2016,Issued,2/28/2017,PAR MAR OIL COMPANY,7208 STATE ROUTE 982,,TARENTUM,PA,15084,2
2291019.0,Cig/OTP Retail,5/13/2016,Issued,2/28/2017,PAR MAR OIL COMPANY,4732 LEBANON CHURCH RD,,DRAVOSBURG,PA,15034-1031,2
2290918.0,Cig/OTP Retail,3/11/2016,Issued,2/28/2017,"PARADIES-PIT,LLC",1000 AIRPORT BLVD,,PITTSBURGH,PA,15231-1001,2
2290682.0,Cig/OTP Retail,3/21/2016,Issued,2/28/2017,PRESTO QWIK STOP LLC,5237 THOMS RUN RD,,PRESTO,PA,15142-1116,2
2290454.0,Cig/OTP Retail,12/17/2015,Issued,2/28/2017,"NPL POLISH HILL, LLC",6400 BROOKTREE CT STE 360,,WEXFORD,PA,15090-9271,2
2291262.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,PITTSBURGH INTL AIRPORT,,PITTSBURGH,PA,15231,2
2290615.0,Cig/OTP Retail,12/24/2015,Issued,2/28/2017,DYANE RUE,900 BRYN MAWR ROAD,,PITTSBURGH,PA,15219,2
2291626.0,Cig/OTP Retail,6/7/2016,Issued,2/28/2017,NUMAN BASHIR,3601 BLVD OF THE ALLIES,,PITTSBURGH,PA,15213,2
2291198.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,FAMILY DOLLAR STORES OF PA LLC,3215 VERSAILLES AVE,,MCKEESPORT,PA,15132-1954,2
2290748.0,Cig/OTP Retail,2/10/2016,Issued,2/28/2017,TABS DELI & ICE CREAM SHOPPE,609 3RD AVE,,ELIZABETH,PA,15037-1347,2
2290465.0,Cig/OTP Retail,2/2/2016,Issued,2/28/2017,A & P SHAH INC,3406 WILLIAM PENN HWY,,PITTSBURGH,PA,15235-5440,2
2290530.0,Cig/OTP Retail,12/9/2015,Issued,2/28/2017,DIPEN ENTERPRISE INC,3646 LIBRARY RD,,PITTSBURGH,PA,15234-2231,2
2290298.0,Cig/OTP Retail,1/28/2016,Issued,2/28/2017,SPC RETAIL COMPANY,8197 MCKNIGHT RD,,PITTSBURGH,PA,15237-5707,2
2290804.0,Cig/OTP Retail,2/22/2016,Issued,2/28/2017,THRIFT DRUG INC,1700 PINE HOLLOW RD,,MC KEES ROCKS,PA,15136-1578,2
2291574.0,Cig/OTP Retail,6/1/2016,Issued,2/28/2017,B & T MONROEVILLE LLC,3948 MONROEVILLE BLVD,,MONROEVILLE,PA,15146-2437,2
2291534.0,Cig/OTP Retail,5/26/2016,Issued,2/28/2017,DUNNE MANNING STORES LLC,421 RODI RD,,PITTSBURGH,PA,15235-4520,2
2290699.0,Cig/OTP Retail,1/15/2016,Issued,2/28/2017,GLOBAL RETAIL OIL INC,2602 FREEPORT RD,,NATRONA HEIGHTS,PA,15065-2513,2
2290957.0,Cig/OTP Retail,3/29/2016,Issued,2/28/2017,TJS SPORTS AND MINIMART,2904 W LIBERTY AVE,,PITTSBURGH,PA,15216-2526,2
2290511.0,Cig/OTP Retail,12/7/2015,Issued,2/28/2017,3955 FORBES AVE LLC,3955 FORBES AVE,,PITTSBURGH,PA,15213-3507,2
2290266.0,Cig/OTP Retail,12/29/2015,Issued,2/28/2017,K & D LLC,105 SEMINARY AVE STE 108,,OAKDALE,PA,15071-9747,2
2291052.0,Cig/OTP Retail,4/6/2016,Issued,2/28/2017,QUICKY MART LIMITED LIABILITY COMPANY,668 WASHINGTON RD,,PITTSBURGH,PA,15228-1915,2
2290905.0,Cig/OTP Retail,3/15/2016,Issued,2/28/2017,GLOBAL RETAIL OIL INC,3039 FREEPORT RD,,NATRONA HTS,PA,15065,2
2291224.0,Cig/OTP Retail,5/2/2016,Issued,2/28/2017,MOHAMED HAMID,1308 BENTON AVE,,PITTSBURGH,PA,15212,2
2265611.0,Cig/OTP Retail,2/9/2016,Issued,2/28/2017,STEELTOWN FIREARMS & SUPPLIES INC,431 PERRY HWY,,PITTSBURGH,PA,15229-1818,2
2291213.0,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,C&V ONE STOP MARKET LLC,3333 ALLENDALE ST,,PITTSBURGH,PA,15204-1603,2
2291584.0,Cig/OTP Retail,6/1/2016,Issued,2/28/2017,A & T SOUTH SIDE LLC,1409 E CARSON ST,,PITTSBURGH,PA,15203-1586,2
2291408.0,Cig/OTP Retail,5/2/2016,Issued,2/28/2017,"STEEL CITY TOBACCO, INC.",819 LIBERTY AVE,,PITTSBURGH,PA,15222-3703,2
2290590.0,Cig/OTP Retail,12/21/2015,Issued,2/28/2017,SHREE BALAJI GAS INC,6500 SALTSBURG RD,,PENN HILLS,PA,15235-2122,2
2291032.0,Cig/OTP Retail,3/23/2016,Issued,2/28/2017,AJP GROUP INC,114 E 8TH AVE,,HOMESTEAD,PA,15120,2
2291240.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,1020 MOUNT ROYAL BLVD,,PITTSBURGH,PA,15223-1033,2
2291608.0,Cig/OTP Retail,6/7/2016,Issued,2/28/2017,CHADWICK OF PITTSBURGH INC,7356 STRANAHAN ST,,PITTSBURGH,PA,15206-2344,2
2291515.0,Cig/OTP Retail,5/25/2016,Issued,2/28/2017,BEER LIME AND SUNSHINE LLC,411 WOOD ST,,PITTSBURGH,PA,15222-1816,2
2290320.0,Cig/OTP Retail,12/23/2015,Issued,2/28/2017,ANITA JONES,7901 TIOGA ST,,PITTSBURGH,PA,15208,2
2291578.0,Cig/OTP Retail,6/1/2016,Issued,2/28/2017,CENTER INDEPENDENT OIL STORES LLC,5735 BAUM BLVD,,PITTSBURGH,PA,15206-3703,2
2291579.0,Cig/OTP Retail,6/1/2016,Issued,2/28/2017,CENTER INDEPENDENT OIL STORES LLC,5340 PERRY HWY,,PITTSBURGH,PA,15229-3001,2
2290370.0,Cig/OTP Retail,1/29/2016,Issued,2/28/2017,4133 LIBERTY BEER INC,4133 LIBERTY AVE,,PITTSBURGH,PA,15224-1448,2
2291092.0,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,4528 OHIO RIVER BLVD,,BELLEVUE,PA,15202-3418,2
2290994.0,Cig/OTP Retail,3/21/2016,Issued,2/28/2017,BEARS HOLDINGS,1726 PINE HOLLOW RD,,MC KEES ROCKS,PA,15136-1536,2
2291098.0,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,1001 WASHINGTON PIKE # 50,,BRIDGEVILLE,PA,15017-2710,2
2291104.0,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,3505 LIBRARY RD,,CASTLE SHANNON,PA,15234-2229,2
2291109.0,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,113 NOBLE AVE,,CRAFTON,PA,15205-2811,2
2291116.0,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,521 LINCOLN HWY,,EAST PITTSBURGH,PA,15112-1172,2
2290412.0,Cig/OTP Retail,5/19/2016,Issued,2/28/2017,SHAM2015 LLC,549 BESSEMER AVE,,EAST PITTSBURGH,PA,15112-1176,2
2290342.0,Cig/OTP Retail,12/18/2015,Issued,2/28/2017,VERA SHELTON,1408 POTOMAC AVE,1408 POTOMAC AVE,PITTSBURGH,PA,15216,2
2291611.0,Cig/OTP Retail,6/7/2016,Issued,2/28/2017,GOVIND ENTERPRISE INC,6936 5TH AVE,,PITTSBURGH,PA,15208-1707,2
2290455.0,Cig/OTP Retail,3/16/2016,Issued,2/28/2017,5TP INCORPORATED,1611 FREEPORT RD,,NATRONA HEIGHTS,PA,15065-1415,2
2290490.0,Cig/OTP Retail,12/7/2015,Issued,2/28/2017,PRAPTI ENTERPRISE INC,540 SAINT CLAIR AVE,,CLAIRTON,PA,15025-1435,2
2291560.0,Cig/OTP Retail,5/26/2016,Issued,2/28/2017,HAIR LAND INC,723 PENN AVE,,WILKINSBURG,PA,15221-2216,2
2291169.0,Cig/OTP Retail,5/5/2016,Issued,2/28/2017,LARRY HAMILTON MARKET,606 N HOMEWOOD AVE,,PITTSBURGH,PA,15208-1831,2
2290509.0,Cig/OTP Retail,2/9/2016,Issued,2/28/2017,SON INVESTMENTS LLC,SUNDRY STORE,535 SMITHFIELD ST,PITTSBURGH,PA,15222-2393,2
2291295.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,339 COCHRAN RD,,MT LEBANON,PA,15228-1231,2
2290505.0,Cig/OTP Retail,12/15/2015,Issued,2/28/2017,BIBICHE ILUNGA LUEMBA,2101 PERRYSVILLE AVENUE,,PITTSBURGH,PA,15214-3615,2
2291218.0,Cig/OTP Retail,4/18/2016,Issued,2/28/2017,ARIEL EATERY LLC,2 RICH HILL RD,,CHESWICK,PA,15024-2152,2
2290539.0,Cig/OTP Retail,12/10/2015,Issued,2/28/2017,SJ RETAIL SERVICES LLC,1704 PENNSYLVANIA AVE,,WEST MIFFLIN,PA,15122-3929,2
2291382.0,Cig/OTP Retail,4/26/2016,Issued,2/28/2017,7 ELEVEN,420 SMITHFIELD ST,,PITTSBURGH,PA,15222-2210,2
2291390.0,Cig/OTP Retail,6/29/2016,Issued,2/28/2017,SOUTH HILLS COUNTRY CLUB,4305 BROWNSVILLE RD,,PITTSBURGH,PA,15236-1998,2
2291485.0,Cig/OTP Retail,5/25/2016,Issued,2/28/2017,DHALE MARKET INC,811 WOOD ST,,PITTSBURGH,PA,15221-2819,2
2290434.0,Cig/OTP Retail,1/11/2016,Issued,2/28/2017,ISHA & IMRAN ASSOCIATES INC,1043 HAMIL RD,,VERONA,PA,15147-2643,2
2291340.0,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,900 BUTLER ST,,PITTSBURGH,PA,15223-1304,2
2290899.0,Cig/OTP Retail,3/8/2016,Issued,2/28/2017,ROCKS MARKET INC,801 BROADWAY AVE,,MC KEES ROCKS,PA,15136-2227,2
2291068.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,PGH PIPEDREAMZ CORP,2603 BROWNSVILLE RD,,PITTSBURGH,PA,15227-2057,2
2290334.0,Cig/OTP Retail,3/29/2016,Issued,2/28/2017,EXPRESS MINI MART INC,3518 BROWNSVILLE RD,,PITTSBURGH,PA,15227-3116,2
2290360.0,Cig/OTP Retail,1/6/2016,Issued,2/28/2017,"S & S BROS, INC",3400 VERSAILLES AVE,,MCKEESPORT,PA,15132-1932,2
2290874.0,Cig/OTP Retail,3/1/2016,Issued,2/28/2017,KELLYS BEER DISTRIBUTING LTD,3873 BRIGHTON RD,,PITTSBURGH,PA,15212-1670,2
2291302.0,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,600 RODI RD,,PITTSBURGH,PA,15235-4524,2
2290582.0,Cig/OTP Retail,12/17/2015,Issued,2/28/2017,FAMILY DOLLAR STORES OF PA LLC,642 MONONGAHELA AVE,,GLASSPORT,PA,15045,2
2291448.0,Cig/OTP Retail,5/5/2016,Issued,2/28/2017,HAYMAKER BREWS LLC,4538 BROADWAY BLVD,,MONROEVILLE,PA,15146,2
2289538.0,Cig/OTP Retail,3/28/2016,Issued,2/28/2017,AIRPORT MANAGEMENT SERVICES LLC,PITTSBURGH INTL AIRPORT,,PITTSBURGH,PA,15231,2
2290314.0,Cig/OTP Retail,3/7/2016,Issued,2/28/2017,LIBERTY CONVENIENCE STORE INC,3701 GREENSPRINGS AVE,,WEST MIFFLIN,PA,15122-1752,2
2291039.0,Cig/OTP Retail,3/23/2016,Issued,2/28/2017,DOLGENCORP LLC,2409 ROUTE 286,,PLUM,PA,15239-2613,2
2291283.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,310 CEDAR AVE,,PITTSBURGH,PA,15212-5506,2
2291316.0,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,4639 CLAIRTON BLVD,,PITTSBURGH,PA,15236-2113,2
2291300.0,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,5600 WILLIAM FLYNN HWY,,GIBSONIA,PA,15044-9585,2
2290662.0,Cig/OTP Retail,1/5/2016,Issued,2/28/2017,FAMILY DOLLAR STORES OF PA LLC,2928 SHERADEN BLVD,,PITTSBURGH,PA,15204-1718,2
2290231.0,Cig/OTP Retail,12/18/2015,Issued,2/28/2017,SIMBA MARKET INC.,521 EAST OHIO STREET,,PITTSBURGH,PA,15212,2
2291172.0,Cig/OTP Retail,8/4/2016,Issued,2/28/2017,MOHAMMAD AKRAM,131 MONROEVILLE MALL,LOWER LEVEL,MONROEVILLE,PA,15146,2
2290355.0,Cig/OTP Retail,12/16/2015,Issued,2/28/2017,SYED SHAH INC,1235 MULDOWNEY AVE,,PITTSBURGH,PA,15207-2246,2
2291246.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,107 WALMART DR,,NORTH VERSAILLES,PA,15137-1531,2
2291294.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,3299 SAW MILL RUN BLVD,,PITTSBURGH,PA,15227-2317,2
2291359.0,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,19090 PERRY HWY,,MARS,PA,16046-9404,2
2291406.0,Cig/OTP Retail,5/13/2016,Issued,2/28/2017,BOULEVARD INC,1019 BROOKLINE BLVD,,PITTSBURGH,PA,15241,2
2290494.0,Cig/OTP Retail,12/7/2015,Issued,2/28/2017,7 ELEVEN,7500 GRAND AVE,,PITTSBURGH,PA,15225-1046,2
2291256.0,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,2000 EASTERN AVE,,VERONA,PA,15147-3847,2
2290977.0,Cig/OTP Retail,3/17/2016,Issued,2/28/2017,MOON FLIGHT CAR WASH LLC,4875 UNIVERSITY BLVD,,MOON TOWNSHIP,PA,15108-2538,2
2291601.0,Cig/OTP Retail,6/7/2016,Issued,2/28/2017,J & S BEER INC,1204 MAPLE STREET EXT APT D,,CORAOPOLIS,PA,15108-2975,2
