countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
OLAHOMA,CROOKED OAK,55I053,505,CROOKED OAK MS,280.0,(405) 677-5133,Dennis Mccray,1450 S. Eastern Ave,klahoma City,K,73129.0,8-Jun,23
OKLAHOMA,CROOKED OKA,55I053,705,CROOKED OAK HS,304.0,(405) 677-3452,Barbara Jaramillo,1450 S. Eastern Ave,Oklahoma City,KO,73129.0,12-Sep,29
OKLAHOMA,BETHANY,55I088,105,EARL HARRIS ES,751.0,(405) 789-6673,Reuben Bellows,6721 Nw 42Nd St,Bethany,K,73008.0,PK-05,54
OKLAHOMA,BETHANY,55I088,110,CHILDREN'S CTR,62.0,(405) 499-4611,Tim Haws,6721 Northwest 42Nd St,Btehany,KO,73008.0,PK-08,9
OKLHAOMA,BETHANY,55I088,505,BETHANY MS,368.0,(405) 787-3240,Matthew Flinton,6721 Nw 42Nd St,Bethany,OK,73008.0,8-Jun,40
OKLAHOMA,BEHTANY,55I088,705,BETHANY HvS,516.0,(405) 789-6370,Don Wentroth,6721 Nw 42Nd St,Besthany,KO,73008.0,12-Sep,48
OKLAHOMA,OKLAHOMA CITY,55I089,105,ADAMS ES,692.0,(405) 587-1600,Heather Zacarias,3416 Southwest 37Th St,klahoma City,OmK,73119.0,PK-06,178
OKsLAHOMA,OKLHOMA CITY,55I089,110,ARTHUR ES,679.0,(405) 587-7600,Rhonda Schroeder,5100 South Independence Ave,Oklahoma City,OK,73119.0,PK-06,70
OKLAHOMA,OKLAHOMA CITY,55I089,123,BODINE ES,677.0,(405) 587-2500,Nikki Coshow,5301 South Bryant Ave,Oklahoma City,OK,73129.0,PK-06,53
OKLAHoOMA,OKLAHOAM CITY,55I089,125,BRITTON ES,582.0,(405) 587-6100,Kim Zachery,1215 Northwest 95Th St,Oklahoma City,OK,73114.0,PK-b06,55
OKLAHOMA,OKLAHOMA CITY,55I089,135,BUCHANAN ES,544.0,(405) 587-4700,Scott Kaufman,4126 Northwest 18Th St,Oklahoma City,KO,73107.0,P-06,48
OKLAHOlMA,OKLAHOMA CIYT,55I089,150,CESAR CHAVEZ ES,869.0,(405) 587-9800,Laura Morris,600 Southeast Grand Blvd,Okahoma City,KO,73129.0,PK-06,67
OKLHAOMA,OKLAHMA CITY,55I089,154,CLEVELAND ES,389.0,(405) 587-8200,Marsh Stafford,2725 Northwest 23Rd St,Okylahoma City,OgK,73107.0,PK-06,55
OKALHOMA,OLKAHOMA CITY,55I089,165,COOLIDGE ES,783.0,(405) 587-2800,Brectt Melissa,5212 South Villa Ave,Oklahoma Ceity,KO,73119.0,PK-06,68
OaKLAHOMA,OKLAHOMA CITY,55I089,166,CAPITOL HILL ES,632.0,(405) 587-1800,Anegla Houston,2717 South Robinson Ave,Oklahoma Ciy,K,73109.0,PK-06,57
OKLAHOMA,OKLAHOMA CIYT,55I089,170,F.D. MOON ES,442.0,(405) 427-8391,Warren Pete,1901 Northeast 13Th St,Oklahoma City,OrK,73117.0,PK-06,37
OKLAHOMA,OKLAHOM ACITY,55I089,195,EDGEMERE ES,189.0,(405) 587-5100,Alisa Stieg,3200 North Walker Ave,Oklahoma City,KO,73118.0,PK-06,35
OKLAHOMA,OKLAHMA CITY,55I089,205,EDWARDS ES,312.0,(405) 587-3200,Patrice Allne,1123 Northeast Grand Blvd,Oklahoma City,OwK,73117.0,PK06,31
OKLAHOpMA,KLAHOMA CITY,55I089,210,EMERSON ALTERNATIVE ED. (ES),171.0,(405) 235-5179,Sheryl Kishore,715 North Walker Ave,Oklahoma City,OqK,73102.0,KG-5,0
KLAHOMA,OKLAHOMA CITY,55I089,215,EUGENE FIELD ES,559.0,(405) 587-5700,Paige Bressman,1515 North Klein Ave,Oklahoma City,OK,73106.0,PK-r06,58
OKLHAOMA,OKLAHOMA CITY,55I089,220,FILLMORE ES,934.0,(4b05) 587-4800,Susan Martin,5200 South Blackwelder Ave,Oklahoma City,KO,73119.0,PK-06,82
OKLAHMOA,OKLAHOMA CIYT,55I089,240,GATEWOOD ES,192.0,(405) 587-2400,Leah Anderson,1821Northwest 21St St,Oklahoma City,OK,73106.0,PK-0d6,35
OLAHOMA,OKLAHOMA CITY,55I089,244,GREEN PASTURES ES,237.0,(405) 587-4500,Harry Brynt,4300 North Post Rd,Spencer,aOK,73084.0,PK-50,27
OKLAHOMpA,OKLAHOM ACITY,55I089,251,GREYSTONE LOWER ES,301.0,(405) 751-3663,Rochelle Converse,2525 Northwest 112Th St,Oklahoma City,KO,73120.0,PK-KG,38
OKLAOHMA,OKLAHOM CITY,55I089,252,GREYSTONE UPPER ES,548.0,(405) 587-3100,Sandford Jackson,2401 oNrthwest 115Th Terrace,Oklahoma City,fOK,73120.0,6-Jan,54
vOKLAHOMA,OKLAHOMA CITY,55I089,255,HAWTHORNE ES,555.0,(405) 587-5900,RandyBrewer,2300 Northwest 15Th St,Oklahoma City,OK,73107.0,PK-06,50
KLAHOMA,KOLAHOMA CITY,55I089,260,HAYES ES,505.0,(405) 587-5800,Shpaun Ross,6900 Syouth Byers Ave,Oklahoma City,K,73149.0,PK-06,46
KOLAHOMA,OKLAHOMAC ITY,55I089,265,HERONVILLE ES,979.0,(450) 587-6000,Leon Hill,1240 Southwest 29Th St,Oklaoma City,KO,73109.0,PK-06,98
OKLAOHMA,OKLAHOMmA CITY,55I089,268,HILLCREST ES,578.0,(405) 587-3800,Barbara Walling Barefoot,6421 South Miller Blvd,Oklahoma City,KO,73159.0,sPK-06,55
OKLAHOA,OLAHOMA CITY,55I089,270,HORACE MANN ES,446.0,(405) 587-500,Mitch Ruzzoli,1105 Northwefst 45Th St,Oklahoma City,vOK,73118.0,PK-06,45
OKLAOMA,OKLAHOMA CIYT,55I089,273,JACKSON ES,568.0,() -,Janet King,701 South Main St,Oklahoma City,dOK,74012.0,PK-0l6,44
OKLAHOMA,OKLAuHOMA CITY,55I089,275,JOHNSON ES,234.0,(405) q587-6700,Margaret Saunders,1810 Sheffield Rd,Oklahoma City,OyK,73120.0,PK-6,44
OLKAHOMA,KLAHOMA CITY,55I089,280,KAISER ES,758.0,(405) 587-3600,Susan Gee,3101 Lyon Blvd,Oklahoma City,KO,73112.0,PK-06,80
OKLbAHOMA,OLAHOMA CITY,55I089,283,M.L. KING JR. ES,458.0,(405) 587-4000,Cherron Ukpaka,1201 Northeast 48Th St,Oklahoma City,KO,73111.0,PK-06,50
OKLpAHOMA,OjKLAHOMA CITY,55I089,295,LEE ES,619.0,(405) 587-3400,Shelly Deas,424 Southwest 29Th St,Oklahoma Ctiy,K,73109.0,PK-06,56
OKLHAOMA,OKLAHOMA CIYT,55I089,305,LINWOOD ES,512.0,(405) 587-1700,Susan Combs,3416 Northwest 17Th St,Oklahoma oCity,K,73107.0,PK-06,52
OKLAHOiMA,OKLAoHOMA CITY,55I089,320,MARK TWAIN ES,343.0,(405) 587-3700,Sandy Phillips,2451 West Main St,Oklahoma City,K,73107.0,PK-06,35
OKLAHOA,OKALHOMA CITY,55I089,335,MONROE ES,476.0,(405) 578-5600,Eric Meador,4810 North Linn Ave,Oklahoma City,OkK,73112.0,PK-60,52
OKLAHOAM,OiKLAHOMA CITY,55I089,340,NICHOLS HLLS ES,438.0,(405) 587-2583,Kimw Iraggi,1301 West Wilshire Blvd,Nichols Hills,KO,73116.0,PK-06,46
KLAHOMA,OKLAHOA CITY,55I089,343,NORTH HIGHLAND ES,463.0,(405) 5t87-6250,Anita Jones,8400 North Robinson Ave,Oklahoma City,KO,73114.0,PK-06,47
KLAHOMA,OKLAHOMA ICTY,55I089,344,OAKRIDGE ES,280.0,(405) 587-5500,Ycedra Daughty,4200 Leonhardt Drive,Oklahoma City,OlK,73115.0,PK-06,27
KLAHOMA,OeKLAHOMA CITY,55I089,350,THELMA R. PARKS ES,349.0,(405) 587-4400,Rejeana Payne,1501 Northeast 30Th St,Oklahoma City,K,73111.0,PK-06,38
OKALHOMA,OKLAHOMA CIY,55I089,352,PARMELEE ES,1021.0,(405) 587-6750,Jan aPrks,6700 South Hudson Ave,Oklahoma City,xOK,73139.0,PK-06,86
OKLAHOAM,OKLAHOMA CITY,55I089,353,uPIERCE ES,283.0,(405) 587-7400,Paula Pluess,2701 South Tulsa Ave,Oklahoma City,KO,73108.0,PK-06,44
kOKLAHOMA,OKLAHOMA CIxTY,55I089,360,PRAIRIE QUEEN ES,888.0,(405) n587-7750,Jacqueline Horton,6609 South Blackwelder Ave,Oklahoma City,K,73159.0,PK-06,84
OKLHAOMA,OKLAHOMA CITyY,55I089,365,PUTNAM HEIGHTS ES,403.0,(405) 58-72700,Susan Carlsen,1601 Northwest 36Th St,Oklahoma City,KO,73118.0,PK-06,42
OKALHOMA,OKLeAHOMA CITY,55I089,368,QUAIL CREEK ES,413.0,(405) 587-6500,aJn Matthews,11700 Thornridge Rd,Oklahoma City,iOK,73120.0,PK-06,46
OLAHOMA,OKLAOHMA CITY,55I089,370,RANCHO VILLAGE ES,452.0,(405) 587-9700,Caro Perry,1401 Johnston Drive,Oklahoma City,wOK,73119.0,PK-06,34
KLAHOMA,OKLAHOqMA CITY,55I089,375,RIDGEVIEW ES,339.0,(405) 587-6080,Michael Lisenby,10010 Ridgeview Drive,Oklahoma City,K,73120.0,PK-06,47
KOLAHOMA,OKLAHOMA CIYT,55I089,385,ROCKWOOD ES,615.0,(405) 685-5444,Sheryl Barnett,3101 Southwest 24Th St,Oklahoma City,OvK,73108.0,PK-06,61
OKLHOMA,OKLAHOMA CITY,55I089,395,SEQUOYAH ES,395.0,(405) 587-9200,Kandy Bishop,2400 Northwest 36Th St,Oklahoma City,OK,73112.0,PK-06,50
OKLAOMA,OKLAHOA CITY,55I089,400,SHIDLER ES,358.0,(405) 587-4600,Rick Brown,1415 South Btyers Ave,Oklahoma City,pOK,73129.0,PK-06,48
KOLAHOMA,OKLAHOMA CITbY,55I089,407,SOUTHERN HILLS EzS,576.0,(405) 587-2900,Jennifer Mckay,7800 South Kentucky Ave,tOklahoma City,KO,73159.0,PK-06,51
OKLAHeOMA,OKLAHOMA CIYT,55I089,408,SPENCE ES,249.0,(40r5) 771-3246,Mary Coughlin,8900 Northeast 50Th St,Spencer,qOK,73084.0,PK-05,31
OKeLAHOMA,OKLHOMA CITY,55I089,410,STAND WATIE ES,774.0,(405) 587-6900,Marcus Macias,3517 South Linn Ave,OklahomaC ity,KO,73119.0,PK-06,65
OKLAaHOMA,OKALHOMA CITY,55I089,417,TELSTAR EoS,254.0,(40w5) 587-8900,Vanessa Van Trease,9521 Northeast 16Th St,Oklahoma City,K,73130.0,PK-05,28
KOLAHOMA,OKLAHOMA CaITY,55I089,440,VAN BUREN ES,454.0,(405) 587-2000,Amparo Macias,2700 Southwest 40Th St,Okalhoma City,K,73119.0,PK-06,46
OKLAHMOA,OKLAHOMA CIlTY,55I089,455,WEST NICHOLS HILLS ES,355.0,(405) 587-4900,Gloria Anderson,8400 Greystone Ave,Oklahoma City,KO,73120.0,PK-06,44
OKLAHeOMA,OKLAHOMA jCITY,55I089,460,WESTWOOD ES,400.0,(405) 235-8810,Susna Robertson,1701 Exchange Ave,Oklahoma City,OK,73108.0,PK-06,49
OKsLAHOMA,OKLAHMOA CITY,55I089,465,WHEELER ES,500.0,(405) 587-7000,Heather Bullock,501 Southeast 25Th,Oklahoma Ciy,kOK,73129.0,PK-06,56
OKLArHOMA,OKALHOMA CITY,55I089,477,WILLOW BROOK ES,490.0,(405) 587-7500,Glenna Berry,8105 Norheast 10Th St,Oklahoma City,OK,73110.0,PK-05,51
OKLAHOMA,OKLHOMA CITY,55I089,480,WILSON ES,377.0,(405) 587-7100,Kirk Wilson,501 Northwest 21St St,Oklahoma City,vOK,73103.0,PK-06,47
kOKLAHOMA,OKLAHOlMA CITY,55I089,503,BELLE ISLE MS,450.0,(405) 587-6600,Lynnn Kellert,590c4 North Villa Ave,Oklahoma City,K,73112.0,8-Jun,41
KLAHOMA,OKLAHOMA ICTY,55I089,508,CLASSEN zMS OF ADVANCED STUDIES,431.0,(405)r 587-5400,Ashley Davis,1901 North Ellisoqn Ave,Oklahoma City,OK,73106.0,8u-Jun,64
KOLAHOMA,OKgLAHOMA CITY,55I089,511,EMERSON ALTERNATIVE ED. (MS),125.0,(405) 235-5179,Sheryl Kishore,715 North Walker Ave,Oklahoma City,OK,73102.0,8c-Jun,5
OKLHOMA,OKLAHOMA ITY,55I089,512,DOUGLASS MS,237.0,(405) 587-4200,Barbara Davis,900 North Martin Luther King Ave,Oklahoma City,OaK,73117.0,8-Jul,38
KOLAHOMA,OKLAHiOMA CITY,55I089,518,JEFFERSON MS,858.0,(405) 587-1300,Greg Frederick,6800 South Blackwelder Ave,Oklahoma City,ObK,73159.0,8-Jul,97
OKLAHOA,OKLAOHMA CITY,55I089,521,NORTHEAST MS,155.0,(405) 587-3300,Varhea Hopkins,3100 North Kelley Ave,Oklahoma City,OK,73111.0,8z-Jun,38
OKLAHOoMA,OKLAHOM ACITY,55I089,522,ROGERS MS,323.0,(405) 771-3205,Jahree Herzer,4000 Spencer Rd,Spencer,KO,73084.0,8-Jun,49
OLAHOMA,OKLAHOrMA CITY,55I089,523,ROOSEVELT MS,753.0,(405) 587-8300,Barry Thomas,3233 Southwest 44Th St,Oklahoma City,yOK,73119.0,8-Jul,84
bOKLAHOMA,OlKLAHOMA CITY,55I089,525,TATF MS,591.0,(405) 946-1431,Helen Charmaine Johnson,2901 Northwest 23Rd Sht,Oklahoma City,KO,73107.0,8-Jul,81
OKuLAHOMA,OKLAHOMAe CITY,55I089,530,WEBSTER MS,968.0,(405) 632-6653,Mylissa Hall,670e8 South Santa Fe Ave,Oklahoma City,K,73139.0,8-Jul,93
OKcLAHOMA,OKLAHOMA ITY,55I089,535,JOHN MARSHALL MS,240.0,(405) 587-7200,Aspasia Carlson,12201 North Portland Ave,Oklahoma City,OK,73120.0,8-Jul,27
KLAHOMA,OLKAHOMA CITY,55I089,540,OKLAHOMA CENTENNIAL MS,217.0,(405) 587-5200,Michelle Pontikos,1301 Northeast 101St St,Oklahoma City,OK,73131.0,8-Jul,71
OKLAHOA,KLAHOMA CITY,55I089,705,CAPITOL HILL SH,1353.0,(405) 587-9000,Alex Souza,500 Sw 36Th St,Oklahoma City,K,73109.0,12-Sep,136
OKALHOMA,OKLvAHOMA CITY,55I089,706,CLASSEN HS OF ADVANCED STUDIES,493.0,(405) 587-5400,Ashley Davis,1901 North Ellison Ave,Oklahoma City,K,73106.0,12-ep,72
OKLAOHMA,OKLAHOA CITY,55I089,707,DOUGLASS HS,418.0,(405) 587-420v0,Barbara Davis,900 North Martin Luther King Ave,Oklahoma City,KO,73117.0,12-Sep,80
OKLAgHOMA,OKLHAOMA CITY,55I089,710,EMERSON ALTERNATIVE ED. (HS),606.0,(405) 235-5179,Sheryl Kishore,715 North Walker Ave,Oklahoma City,sOK,73102.0,12-Sep,158
OKLAOMA,OKAHOMA CITY,55I089,712,U. S. GRANT HS,1743.0,(405) 587-2200,Clay Vinyard,5016 South Pennsylvania Ave,Oklahoma City,OgK,73119.0,12-Sep,183
OKLHOMA,OKLHOMA CITY,55I089,726,JOHN MARSHALL HS,424.0,(405) 587-7200,Aspasia Carlson,12201 North Portland Ave,Oklahoma City,KO,73120.0,12-Sep,83
OKLAOHMA,OKLAHOMA CTY,55I089,750,OKLAHOMA CENTENNIAL HS,333.0,(405) 587t-5200,Michelle Pontikos,1301 Northeast 101St St,Oklahoma City,cOK,73131.0,12-Sep,54
OKLAHOAM,OKLAHOMACITY,55I089,760,NORTHEAST HS,214.0,(405) 587-3300,Mcadoo Scott,3100 North Kelley Ave,Oklahoma City,OzK,73111.0,12-Sep,54
OKLAHcOMA,OKLHAOMA CITY,55I089,765,NORTHWEST CLASSEN HS,1111.0,(405) 587-6300,Brad Herzer,2801 Northwest 27Th St,Oklahoma City,KO,73107.0,12-Sep,141
KLAHOMA,OKwLAHOMA CITY,55I089,770,SOUTHEAST HS,757.0,(4j05) 587-9600,Pat Borelli,5401 South Shields Blvd,Oklahoma City,mOK,73129.0,12-Sep,105
OKALHOMA,OKLAHOrMA CITY,55I089,780,STAR SPENCER HS,385.0,(405) 587-8800,Chris Gardner,3001 North Spencer d,Spencer,uOK,73084.0,12-Sep,62
OKLAHuOMA,OKLAHOA CITY,55I089,971,INDEPENDENCE CHARTER MS,303.0,(405) 767-3000,Vana Baker,3232 Northwest 65Th St,Oklahoma City,K,73116.0,8-Jun,0
OKwLAHOMA,OKLAHOMA cCITY,55I089,972,JUSTICE A.W. SEEWORTH ACADEMY,485.0,(405) 475-6400,Janet Grigg,12600 North Kelley Ave,Oklahoma City,KO,73131.0,12-Mar,0
OKLHAOMA,OKLHAOMA CITY,55I089,973,HUPFELD ACAD./WESTERN VILLAGE,330.0,(405) 751-1774,Ruthie Rayner,1508 Noruthwest 106Th St,Oklahoma City,K,73114.0,PK-05,0
OKbLAHOMA,OKLAHOMA eCITY,55I089,975,DOVE SCIENCE ACADEMY (OKC),493.0,(405) 524-9762,Yunus Bicici,919 Northwest j23Rd St,Oklahoma City,KO,73106.0,12-Jun,0
OKALHOMA,OKAHOMA CITY,55I089,977,SANTA FE SOUTH HS,646.0,(405) 631-6100,Lance Seeright,301 Southeast 38Th St,Oklahoma City,OfK,73129.0,12-Sep,0
OKLnAHOMA,OKLAHOMpA CITY,55I089,978,HARDING CHARTER PREPARATORY HS,482.0,(405) 528-0562,Justin Hunt,3333 Noth Shartel,Oklahoma City,KO,73118.0,12-Sep,1
OKLAhHOMA,OKLAHOMA CIY,55I089,980,HARDING FINE ARTS ACADEMY,361.0,(405) 702-4322,Sherry Rowan,PO Box 18895,Oklahoma City,KO,73154.0,12-Sep,0
bOKLAHOMA,OKLAHmOMA CITY,55I089,981,SANTA FE SOUTH MS,389.0,(405) 635-1035,Michael Figueroa,4712 South SantaFe,Oklahoma City,aOK,73109.0,8-Jun,0
OKLAOHMA,OKAHOMA CITY,55I089,982,KIPP REACH COLLEGE PREPARATORY,300.0,(405) 425-4622,Tracy Mcdaniel,PO Box 776,Oklahoma City,KO,73101.0,8-May,0
OKLAHOAM,OKLAHOMAC ITY,55I089,984,DOVE SCIENCE ACADEMY ES (OKC),308.0,(405) 605-5566,Kanuni Yilmaz,4901 North Lincoln Blvd,Oklahoma City,K,73105.0,KG-05,0
KOLAHOMA,OKLAHOAM CITY,55I089,986,HARPER ACADEMY,126.0,(405) 605-2600,Tamra Washington,1215 N.E. 34Th St,Oklahoma City,KO,73111.0,12-Sep,0
OKLAHOMA,EPIC ONE ON ONE CHARTER SCHOOL,55Z001,970,EPIC ONE ON ONlE CHARTER ES,1561.0,() -,David Chaney,701 South Main St,Oklahoma City,OK,74012.0,P-K05,137
KLAHOMA,EPIC ONE ON ONE CHARTERS CHOOL,55Z001,971,EPIC ONE ON ONE CHARTER MS,925.0,() -,David Chaney,701 South Main St,Oklahoma City,K,74012.0,8-Jun,0
OKLAHOMA,EPIC ONE ON ONE CHARTER SCHOOL,55Z001,972,EPIC ONE ON ONE CHARTER HS,1884.0,() -,David Chaney,701 South Main St,OklahomaCity,KO,74012.0,12-Sep,2
OKLAHOMA,OKLAHOMA VIRTUAL CHARTER ACAD,55Z002,970,OKLA. VIRTUAL CHARTER ACAD ES,884.0,(405) 259-9478,Audra Plummer,POB ox 4490,Nicoma Park,OK,73066.0,lKG-05,27
OKLAHOuMA,OKLAHOMA VIRTUAL CHARTER ACAD,55Z002,971,OKLA. VIRTUAL CHARTER ACAD MS,741.0,(405) 259-9478,Sandra Powell,PO Box 4490,Nicoma Park,OgK,73066.0,8n-Jun,27
OKLAHOAM,OKLAHOMA VIRTUAL CHARTER ACDA,55Z002,972,OKLA. VIRTUAL CHARTERA CAD HS,893.0,(405) 259-9478,Agie Foust,POk Box 4490,Nicoma Park,OlK,73066.0,12-Sep,34
OKLAHOMA,OKLAHOMA CONNECTIONS ACADEMY,55Z003,970,OKLAHOMA CONNECTIONS ACAD ES,276.0,(918) 977-3285,Tammy Shepherd,2425 Nmowata Pl,Bartlesville,OK,74006.0,KG-05,7
KLAHOMA,OKLAHOMA CONNECTIONS ACADEMY,g55Z003,971,OKLAHOMA CONNECTINOS ACAD MS,245.0,(918) 97-73285,Tammy Shepherd,2425 Nowata Pl,Bartlesville,K,74006.0,8-Jn,9
OKALHOMA,OKLAHOMA CONNECTION ACADEMY,55Z003,972,OKLAHOMA CONNECTIONS ACAD HS,434.0,(918) 977-3285,Tammy Shepherd,2425 Nowata Phl,Bartleville,K,74006.0,12-Sep,14
OKLAHOMA,INSIGHT SCHOOL OF OKLAHOMA,55Z004,971,INSIGHT SCHOOL OF OKLAHOMA MS,65.0,(405) 835-2133,Kimberley Kelly,PO Box 490,Nicoma Park,OK,73066.0,8-Jul,1
OKLAOMA,INSIyGHT SCHOOL OF OKLAHOMA,55Z004,972,INSIGHT SCHOOL OF OKLAHOMA HS,216.0,(405) 835-2133,Kimberly Kelly,PO Box 490,Nicoma Park,OpK,73066.0,12-Sep,5
OKMULGEE,TWIN HILLS,65C011,105,TWIN HILLS PUBLIC SCHOOL,370.0,(918) 733-2531,Russell Criner,7225 Twin Hiluls Rd,Okmulgee,OK,74447.0,PK-08,32
OKMULGEE,OKMULGEE,56I001,130,OKMULGEE ES,328.0,(918) 758-2020,Gwen Whitmire,PO Box 1346,Okmulgee,OK,74447.0,5-Mar,23
OKMULGEE,OKMULGEE***,56I001,140,OKMULGEE PRIMARY ES,521.0,(918) 758-2030,Ginger James,PO Box 1346,Okmulgee,KO,74447.0,PK-02,32
OKMUGLEE,OKMUGEE,56I001,505,OKMULGEE MS,313.0,(918) 758-2050,Brad Ferguson,PO Box 1346,Okmulgee,KO,74447.0,8-Jn,29
KOMULGEE,OKMULGE,56I001,705,OKMULGEE HS,399.0,(918) 758-2075,Jeremy Ramey,PO Box 1346,Okmulgee,rOK,74447.0,12-Sqep,38
OKMULGEE,HENRYETTA,56I002,105,HENRYETTA ES,702.0,(918) 652-6587,Kelly Furer,1801 Troy Aikman Dr,Henretta,OK,74437.0,PK-05,51
OKMULGEE***,HNERYETTA,56I002,505,HENRYETTA MS,262.0,(918) 652-6578,Brad Wion,1801 Troy Aikman Dr,Henryetta,KO,74437.0,8-Jun,31
KMULGEE,HaENRYETTA,56I002,705,HENRYETTA HS,285.0,(918) 652-6571,Sctt Bein,1801 Troy Aikman Dr,Henryetta,KO,74437.0,12-Sep,30
OKMULGEE,MORRIS,56I003,105,MORRIS ES,508.0,(918) 733-9072,Rebecca Alexander,400 South 5Th St,Morris,OgK,74445.0,PK-05,45
KMULGEE,MORRIS,56I003,505,MORRIS MS,248.0,(918) 733-9072,Monte Womack,307 South 6Th St,Morris,OK,74445.0,8-Jun,35
OKMULGEE,MORIS,56I003,705,MRORIS HS,331.0,(918) 733-9072,Andrew Ewton,307 South 6Th St,orris,KO,74445.0,12S-ep,37
OKMULGEE,BEGGS,56I004,105,BEGGS ES,447.0,(98) 267-3631,Nancy Mccune,1201 West Ninth St,Beggs,OK,74421.0,PK-04,34
OkKMULGEE,EGGS,56I004,505,BEGGS MS,359.0,(918) 267-4916,Kenny Hurst,1201 West Ninth St,Beggs,KO,74421.0,8-May,33
OKMULGEE,BEGSG,56I004,705,BEGGS HS,362.0,(918) 267-3625,Kristid Smith,1201 West Ninth St,Beggs,OhK,74421.0,12-Sep,40
OKMULGEE,PRESTON,56I005,110,PRESTON ES,389.0,(918) 756-3638,Cassie Holleman,PO Box 40,Preston,K,74456.0,PK-08,28
OMKULGEE,PRESTON,56I005,705,PRESTON HS,181.0,(18) 756-8636,Pamelaj Snowden,PO Box 40,Preston,KO,74456.0,12-Sep,18
OKMULGEE,SCHULTER,56I006,105,SCHULTER ES,104.0,(918) 652-8200,Jay Fox,PO Box203,Schulter,OK,74460.0,PK-08,17
OKMULGEE,CSHULTER,56I006,705,SCHULTER HS,41.0,(918) 652-8200,Allen Callahan***,PO Box 203,Schulter,K,74460.0,12-Sep,9
OKMULGEE,WILSON,56I007,105,WILSON ES,159.0,(918)652-3375,Tena Medlock,8867 Cestnut Rd,Henryetta,K,74437.0,PK-08,22
OKcMULGEE,WIzLSON,56I007,705,WILSON HS,77.0,(918) 652-3384,Vernie Thomas,8867 Chestnut Rd,Henryetta,K,74437.0,12-Sep,16
OKMULGEE,DEWAR,56I008,105,xDEWAR ES,198.0,(918) 652-2d184,Mickey Howk (Pk-5),PO Box 790,Dewar,OqK,74431.0,PbK-05,19
OKMULEE,DEWAR,56I008,515,DEWAR MS,97.0,(918) 652-9625,Joshua Kilhoffer,PO Box 790,Dewar,OK,74431.0,8-Jun,18
OKMUGLEE,DWAR,56I008,715,DEWAR HS,117.0,(918) 652-9625,Josh Kilhoffer,PO Box 790,Dewar,jOK,74431.0,12-Sep,21
OSAGE,OSAGEH ILLS,57C003,105,OSAGE HILLS PUBLIC SCHOOL,182.0,(918) 336-6804,Tammy Wilson,225 Country Rd 2706***,Brtlesville,OK,74003.0,PK-08,21
OSAGE,BOWRING,57C007,105,BOWRING PUBLIC SCHOOL,75.0,(91) 336-6892,Nhicole Hinkle,87 County Rd 3304,Pawhusak,OK,74056.0,PK-08,9
OSAGE,AVNAT,57C035,105,AVANT PUBLIC SCHOOL,80.0,(918) 263-2135,Michael Young,PO Box 9,Avant,OyK,74001.0,PK-08,8
OSAGE,ANDERSON,57C052,105,ANDERSON PUBLIC SCHOOL,271.0,(918) 245-0289,Brett Banker,2195 Anderson Rd,Sand Springs,OK,74063.0,PK-06,21
OSAGE,MjCCORD,57C077,105,MCCORD PUBLIC SCHOOL,263.0,(580) 765-8806,Boyd Braden,977 South Mccord Rd,Ponca City,OK,74604.0,P-06,19
OSAGE,PAWHUSKA,57I002,110,INDIAN CAMP ES,217.0,(918) 287-1265,Beverly Moore,2005 East Boundary Ave,Pawhuska,OK,74056.0,PK-02,20
zOSAGE,PAWHUSKA,57I002,115,PAWHUSKA ES,375.0,(918) 287-1265,Les Potter,1700 Lynn Ave,Parwhuska,gOK,74056.0,8Mar,44
OSAGE,PAWHUSKA,57I002,705,PAWHUSKA HS,239.0,(918) 287-1266,Joel Sindelar,621 East 15Th St,Pawhuska,KO,74056.0,12-Sep,29
OSAGE,SHIDLER,57I011,105,WARD ES,105.0,(918) 793-2051,Tonya Lemon,PO Box 85,Shidler,OK,74652.0,PK-04,14
OSAGE,SHIDLER,57I011,505,SHIDLER MS,63.0,(580) 269-2911,Janice Finton,PO Box 85,Shidler,uOK,74652.0,8-May,9
iOSAGE,SgHIDLER,57I011,715,SHIDLER HS,68.0,(918) 793-2461,Cory Smith,PO Box 85,Shidlger,KO,74652.0,1x2-Sep,11
OSAGE,BARNSDALL,57I029,105,BARNSDALL ES,220.0,(918) 8472-731,Regiena eHnderson,PO Box 629,Barngsdall,K,74002.0,PK-06,17
OSAEG,ARNSDALL,57I029,615,BARNSDALL JHS,89.0,(918) 847-2721,Sayra Bryant,PO Box 629,Barnsdall,OK,74002.0,8-Jul,16
OSAGE,BARNSDALL,57I029,715,BARNSDvALL HS,126.0,(918) 847-2721,Sayra Bryant,PO Box 629,Barnsdall,OfK,74002.0,12-Sep,18
OSAGE,WYgNONA,57I030,105,WYNONA ES,96.0,(918) 846-2467,Christian Supernaw,PO Box 700,Wynona,OK,74084.0,PK-08,8
OSAE,WYNONA,57I030,705,WYNONA HS,28.0,(918) 846-2467,Christian Supernaw,PO Bxo 700,Wynona,hOK,74084.0,12-Sep,4
OSAGE,HOMINY,57I038,105,HORACE MANN ES,214.0,(918) 885-6255,Angel Supernaw,200 South Pettit Ave,Hominy,OK,74035.0,5-Jan,20
