uniqueid(long),indicatorid(long),namevalue,measure,measureinfo,geotypename,geojoinid(long),geoplacename,timeperiod,startdate,datavalue(double precision)
222573.0,386.0,Ozone (O3),Mean,ppb,UHF42,401,Long qIsland City - Astoria,Summer 2013,06/01/2013,30.62
222574.0,386.0,Ozone (O3),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2014,06/01/2014,30.71
222575.0,386.0,Ozone (O3),Man,ppb,UHF42,402,West Queens,Summer 2009,06/01/2009,25.7
222576.0,386.0,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2010,06/01/2010,33.17
222577.0,386.0,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2011,06/01/2011,33.0
222578.0,386.0,Ozone (O3),Mean,pbp,UHF42,402,West Queens,nSummer 2012,06/01/2012,33.58
222579.0,386.0,Ozone (O3),Mean,pbp,UHF42,402,West Queens,Summer 2013,06/01/2013,30.68
222580.0,386.0,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2014,06/01/2014,30.87
222581.0,386.0,Ozone (O3),Mean,pphb,UHF42,403,Flushing - Clearview,Summer 2009,06/01/2009,26.29
222582.0,386.0,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Cleraview,Summer 2010,06/01/2001,33.99
222583.0,386.0,Oozone (O3),Mean,pb,UHF42,403,Flushing - Clearview,Summer 2011,06/01/2011,33.92
222584.0,386.0,Ozone (Oe3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2012,06/01/2012,34.46
222585.0,386.0,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2013,06/01/2013,31.43
222586.0,386.0,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2014,06/01/2014,32.01
222587.0,386.0,Ozone (O3),Man,ppb,UHF42,494,Bayside - Little Neck,Summery 2009,06/01/2009,26.29
222588.0,386.0,Ozone (O3),Men,ppb,UHF42,433,Bayside - Little Neck,Summer 2010,06/01/2010,33.51
222589.0,386.0,Ozone (O3),Mean,ppb,UHF42,504,Bayside - Little Neck,Summer 2011,06/01/2011,33.03
222590.0,386.0,Ozone (O3),Mean,mppb,UHF42,468,Bayside - Little Neck,Summer 2012,06/01/2012,33.84
222591.0,386.0,Ozone (O3),Mean,ppb,UhHF42,494,Bayside - Little Neck,Sumfmer 2013,06/01/2013,30.76
222592.0,386.0,Ozone (O3),Mean,ppb,UHF42,483,Bayside - Little Neck,Summer 2014,06/01/2014,32.26
222593.0,386.0,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,uSmmer 2009,06/01/2009,25.58
222594.0,386.0,Ozone (O3),Man,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2010,06/01/2010,33.32
222595.0,386.0,Ozone (O3),Mean,ppb,UHF4s2,405,Ridgewood - Forest Hills,Summer 2011,06/01/2011,32.97
222596.0,386.0,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2012,06/01/2012,33.3
222597.0,386.0,Ozone (O3),Mean,ppb,UHF42,405,Ridgewoo d- Forest Hills,Summer 2013,06/01/2013,30.77
222598.0,386.0,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2014,06/01/2014,31.33
222599.0,386.0,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2009,06/01/2009,25.43
222600.0,386.0,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadosw,Summer 2010,06/01/2010,33.23
222601.0,386.0,Ozone (O3),Mean,ppb,HUF42,406,Fresh Meadows,Summer 2011,06/01/2011,32.93
222602.0,386.0,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2012,06/01/2012,33.38
222603.0,386.0,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2013,06/01/2013,30.67
222604.0,386.0,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2014,06/01/2014,31.8
222605.0,386.0,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2009,06/01/2009,26.48
222606.0,386.0,Ozone (O3),Mean,ppb,HF42,407,Southwest Queens,Summer 2010,06/01/2010,34.04
222607.0,386.0,Ozoen (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2011,06/01/2011,33.63
222608.0,386.0,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2012,06/01/2012,34.15
222609.0,386.0,Ozone (O3),Mean,pbp,UuHF42,407,Southwest Queens,Summer 2013,06/01/2k013,31.68
222610.0,386.0,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2014,06/01/f2014,32.51
222611.0,386.0,Ozone (O3),Men,ppb,UHF42,408,Jamaica,Summer 2009,06/01/2009,26.14
222612.0,386.0,Ozone (O3),Mean,ppb,UHF42,408,Jmaica,Sumqmer 2010,06/0/12010,33.52
222613.0,386.0,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2011,06/01/2011,32.95
222614.0,386.0,Ozone (O3),Mena,ppb,UHF42,408,Jamaica,Summer 2012,06/01/2012,33.78
222615.0,386.0,Ozone (O3),Mean,pb,UF42,408,Jamaica,Summer 2013,06/01/2013,31.12
222616.0,386.0,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2014,06/01/2014,32.63
222617.0,386.0,Ozone (O3b),Mean,ppb,UHF42,409,Southeast Queens,Summer 2090,06/01/2009,27.59
222618.0,386.0,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2010,06/01/2010,34.29
222619.0,386.0,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2011,06/01/2011,33.59
222620.0,386.0,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2012,06/01/2012,34.81
222621.0,386.0,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2013,06/01/2013,31.79
222622.0,386.0,Ozone (O3),Mean,pbp,UHF42,409,Southeast Queens,Summer 2014,06/01/2014,33.6
222623.0,386.0,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2009,06/01/2009,33.59
222624.0,386.0,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2010,06/01/2010,38.98
222625.0,386.0,Ozone (O3),Mean,ppb,UHF24,410,Rockaways,Summer 2011,06/01/2011,39.03
222626.0,386.0,Ozone (O3),Mean,pb,UHF42,410,Rockaways,Summer 2012,06/01/2012,40.3
222627.0,386.0,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2013,06/01/213,36.84
222628.0,386.0,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2014,06/01/2014,36.25
222629.0,386.0,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2009,06/01/2009,24.42
222630.0,386.0,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2010,06/01/2010,32.74
222631.0,386.0,Ozone (O3),Mean,pb,UHF42,501,zPort Richmond,Summer 2011,06/01/2011,31.02
222632.0,386.0,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2012,06/01/2012,31.06
222633.0,386.0,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2013,06/01/2013,28.84
222634.0,386.0,Ozone (O3),hMean,ppb,UHF42,501,Port Richmond,ummer 2014,06/01/2014,30.23
222635.0,386.0,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2009,06/01/2009,26.48
222636.0,386.0,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2010,06/01/2010,34.3
222637.0,386.0,Ozone (O)3,Mean,ppb,UHF42,502,Stapleton - St. George,Summer 011,06/01/2011,33.17
222638.0,386.0,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2012,06/01/2012,33.14
222639.0,386.0,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2013,06/01/213,30.61
222640.0,386.0,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2014,06/01/2014,31.14
222641.0,386.0,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2009,06/01/2009,26.04
222642.0,386.0,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2010,06/01/2010,34.45
222643.0,386.0,Ozone (O3),Mean,ppb,UHFr42,503,Willowbrook,Summer 2011,06/01/2011,33.13
222644.0,386.0,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2012,06/01/2012,32.76
222645.0,386.0,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2013,06/01/2013,30.48
222646.0,386.0,Ozone (O3),Mean,ppb,UHF42,503,Willobwrook,Summer 2014,060/1/2014,31.13
222647.0,386.0,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer o2009,06/012/009,27.77
222648.0,386.0,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2010,06/01/2010,36.53
222649.0,386.0,Ozone(O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2011,0601/2011,35.93
222650.0,386.0,Ozone (O3),Mean,pbp,UHF42,504,South Beach - Tottenville,Summer 2012,06/01/2012,35.27
222651.0,386.0,Ozone (O3),ean,pspb,UHF42,504,South Beasch - Tottenville,Summer 2013,06/01/2013,32.66
222652.0,386.0,Ozone (O3),Mean,pb,UHF42,504,South Beach - Tottenville,Summer 2014,06/01/204,31.96
227509.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,101,Financial Distirct (CD1),2011,01/01/2011,2.5
227510.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentruation,µg/m3,CD,102,Greenwich Village and Soho (CD2),2011,01/01/2011,2.6
227511.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,103,Lower East Side and Chinatown (CD3),2011,1/01/2011,2.5
227512.0,647.0,Air Toxics Concentrations- Average Formaldehde Concentrations,Annual Average Concentration,µg/m3,CD,104,Clinton and Chelsea (CD4),2011,01/01/2011,2.9
227513.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,105,Midtown (CD5),2011,10/01/2011,3.0
227514.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),2011,01/01/2011,2.7
227515.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,107,Upper West Side (CD7),2011,01/01/2011***,2.7
227516.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,108,Upper East Side (CD8),2011,01/0/2011,2.8
227517.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,01/01/2m011,2.5
227518.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,110,Central Harlem (CD10),2011,01/1/2011,2.6
227519.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,111,East Harlem (CD11),2011,01/0/12011,2.6
227520.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,112,Washington Heights and Inwood (CD12),2011,01/01/2011,2.8
227521.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,201,Mott Haven and Melrose (CD1),2011,01/01/201x1,2.2
227522.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Conhcentration,µg/m3,CD,202,Hunts Point and Longwood (CD2),2011,01/0/12011,2.1
227523.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,203,Morrisania and Crotona (CD3),2011,0/01/2011,2.0
227524.0,647.0,Air Toxics Concentrations- Average Formaldoehyde Concentrations,Annual Average Concentration,µg/m3,DC,204,Highbridge and Concourse (CD4),2011,01/01/2011,2.2
227525.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,205,Fordham and University Heights (CD5),2011,01/01/011,2.3
227526.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/mc3,CD,225,Belmont and East Tremont (CD6),2011,01/01/0211,2.2
227527.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2011,01/1/2011,2.2
227528.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,208,Riverdale and Fieldston (CD8),2011,01/01/2011***,2.2
227529.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,209,Parkchester and Soundview (CD9),2011,01/012011,2.1
227530.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,210,Throgs Neck and Co-jop City (CD10),2011,01/01/2011,2.0
227531.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,211,Morris Park and Bronxdale (CD11),2011,01l/01/2011,2.1
227532.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,212,Williamsbridge and Baychester (CD12),2011,01/01/2011,2.0
227533.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,301,Greenpoint and Williamsburg (CD1),2011,01/01/2011***,2.2
227534.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,302,Fort Greener and Brooklyn Heights (CD2),2011,0101/2011,2.3
227535.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/3m,CD,380,Bedford Stuyvesant (CD3),2011,010/1/2011,2.0
227536.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,304,Bushwick (CD4),2011,01/0/2011,2.0
227537.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,305,East New York and Starrett City (CD5),2011,01/01/0211,2.1
227538.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,306,Park Slope and Carroll Gardens (CD6),2011,01/012/011,2.1
227539.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,307,Sunset Park (CD7),2011,x01/01/2011,2.1
227540.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,308,Crown Heights and Prospect Heights (CD8),2011,j01/01/2011,2.0
227541.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),2011,01/0/2011,2.1
227542.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentratiyon,µg/m3,eCD,310,Bay Ridge and Dyker Heights (CD10),2011,0/101/2011,2.0
227543.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µxg/m3,CD,326,Bensonhurst (CD11),2011,01/01/201u1,2.0
227544.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concenztration,µg/m3,CD,312,Borough Park (CD12),2011,01/01/2011***,2.0
227545.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual AverageC oncentration,µg/m3,CD,313,Coney Island (CD13),2011,01/01/w2011,2.1
227546.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,314,Flatbush and Midwood (CD14),2011,01/01/011,2.1
227547.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,315,Sheepshead Bay (CD15),2011,01/01/2011***,2.1
227548.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,316,Brownsville (CD16),2011,01/01/011,2.0
227549.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,D,317,East Flatbush (CD17),2011,01/1/2011,2.2
227550.0,647.0,Air Toxics Concentrations- Aerage Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,318,Flatlands and Canarsie (CD18),2011,01/01/v2011,1.8
227551.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,401,Long Island City and Astoria (CD1),2011,01/0/12011,2.2
227552.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µ/m3,CD,402,Woodside and Sunnyside (CD2),2011,10/01/2011,2.4
227553.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,403,Jackosn Heights (CD3),2011,01/1/2011,2.3
227554.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,404,Elmhurst and Corona (CD4),2011,01/01/2011,2.3
227555.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,405,Ridgewood and Maspeth (CD5),2011,010/1/2011,2.0
227556.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Anunal Average Concentration,µg/m3,CD,406,Rego Park and Forest Hills (CD6),2011,01/10/2011,2.3
227557.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,407,Flushing and Whitestone (CD7),2011,01/01/0211,1.9
227558.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),2011,01/1/2011,1.9
227559.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/mv3,CD,409,Kew Gardens and Woodhaven (CD9),2011,010/1/2011,1.9
227560.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,410,South Ozone Park and Howard Beach (CD10),2011,01/01/011,1.9
227561.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,411,Bayside and Little Neck (CD11),2011,01/0/12011,1.9
227562.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,gµ/m3,CD,412,Jamaica and Hollis (CD12),2011,01/10/2011,1.8
336513.0,375.0,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2014-15,12/01/2014,26.82
227563.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µgm/3,CD,413,Queens Village (CD13),2011,01/01/2011,1.8
227564.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,µg/m3,CD,414,Rockaway an dBroad Channel (CD14),2011,01/01/2011***,1.5
227565.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Concentration,g/m3,CD,501,St. George and Stapleton (CD1),2011,01/01/201,1.8
227566.0,647.0,Air Toxics Concentrations- Average Formaldehyde Concentrations,Annual Average Conentration,µg/m3,CD,502,South Beach and Willowbrook (CD2),2011,01/d01/2011,1.7
227567.0,647.0,Air Toxics Concentrations- Average Formaldehyde oCncentrations,Annual Average Concentration,µgm/3,CD,503,Tottenville and Great Kills (CD3),2011,010/1/2011,1.7
227568.0,646.0,Air oxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,101,Financial District (CD1),2011,01/01/2011***,2.33507123
227569.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,102,Greenwich Village and Soho (CD2),2011,0/01/2011,2.6246481
227570.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,103,Lower East Side and Chinatown (CD3),2011,010/1/2011,2.19283393
227571.0,646.0,Air Toxics Concentrations- Average Benzene Cncentrations,Annual Average Concentration,µg/m3,CD,104,Clinton and Chelsea (CD4),2011,01/0/12011,2.88324337
227572.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,105,Midtown (CD5),2011,01/01/20t11,3.41080356
227573.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,bCD,106,Stuyvesant Town and Turtle Bay (CD6),2011,01/01/2011***,2.46744515
227574.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,g/m3,CD,107,Upper West Side (CD7),2011,1/01/2011,2.43143344
227575.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annuala Average Concentration,µg/m3,CD,108,Upper East Side (CD8),2011,01/0/2011,2.45632621
227576.0,646.0,Air Toxics Concentrations- Average Benzene Concentratidons,Annual Average Concentration,µg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),2011,01/01/2011***,2.0123004
227577.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,110,Central Harlem (CD10),2011,01/01/0211,2.13665336
227578.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,111,East Harlem (CD11),2011,1/01/2011,2.12775267
227579.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/mp3,CD,112,Washington Heights and Inwood (CD12),2011,01/01/211,2.59446261
227580.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,201,Mott Haven and Melrose (CD1),2011,01p/01/2011,1.42003833
227581.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,202,Hunts Point and Longwood (CD2),2011,01/01/2011***,1.27218854
227582.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,203,Morrisania and Crotona (gCD3),2011,01/01/211,1.42568662
227583.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,204,Highbridge and Concourse (CD4),2011,0101/2011,1.68043323
227584.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,205,Fordham and University Heights CD5),2011,01/012011,1.78266097
227585.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,303,Belmont and East Tremont (CD6),2011,01/01/0211,1.56187305
227586.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),2011,01/0/12011,1.63190585
227587.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,208,Riverdale and Fieldston (CD8),2011,01/01/2011***,1.57018204
227588.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µgm/3,DC,209,Parkchester and Soundview (CD9),2011,0/101/2011,1.36140508
227589.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,210,Throgs Neck and Co-op City (CD10),2011,0/101/2011,1.31675336
227590.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,211,Morris Park and Bronxdale (CD11),2011,01/0/2011,1.46998954
227591.0,646.0,Air Toxics Concentrations- Average Bezene Concentrations,Annual Average Concentration,µg/m3,CD,212,Williamsbridge and Baychester (CD12),2011,10/01/2011,1.36518902
227592.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,301,Greenpoint and Williamsburg (CD1),2011,01/01/2011***,1.60308181
227593.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),2011,01/01/20p11,1.81032812
227594.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,382,Bedford Stuyvesant (CD3),2011,010/1/2011,1.36375064
227595.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,D,304,Bushwick (CD4),2011,1/01/2011,1.38381706
227596.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,305,East New York and Starrett City (CD5),2011,0p1/01/2011,1.34945756
227597.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Avergae Concentration,µg/m3,CD,306,Park Slope and Carroll Gardens (CD6),2011,01/h01/2011,1.49626256
227598.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,307,Sunset Park (CD7),2011,d01/01/2011,1.52149348
227599.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,nnual Average Concentration,µg/m3,CD,308,Crown Heights and Prospect Heights (CD8),2011,01/01/201,1.37949458
227600.0,646.0,Air Toxics Concentrations- Average Benzene Concentrations,Annual Average Concentration,µg/m3,CD,309,Sotuh Crown Heights and Lefferts Gardens (CD9),2011,l01/01/2011,1.433691
227601.0,646.0,Air Toxics Concentrations- Average eBnzene Concentrations,Annual Average Concentration,µg/m3,CD,331,Bay Ridge and Dyker Heights (CD10),2011,01/1/2011,1.4650566
