countyname,districtname,codistcode,sitecode(long),schoolsite,totalenrollment(double precision),telephone,principal,mailingaddress,mailingcity,mailingstate,mailingzip(double precision),gradeslowhigh,certifiedstaff(long)
OKLAHOMA,HARRAH,55I007,110,CLARA REYNOjLDS ES,310.0,(405) 454-6201,Cheryl Hessman,755 arrison St,Harah,K,73045.0,3-Feb,25
OKLAHOMA,HARRAH,55I007,115,VIRGINIA SMITH ES,450.0,(405) 454-3638,Doug Ptarker,20227 Northeast Tenth St,Harrha,OK,73045.0,PnK-01,26
OKLAHOMA,HARRAH,55I007,505,HARRAH MS***,316.0,(405) 454-2406,Dianna Hilburn,20665 Walker St,Harrah,OK,73045.0,7Jun,27
OKLAHOA,HARRAH,55I007,610,HARRAH JHS,300.0,(405) 454-6331,John Hunt,1480 Nroth Dobbs Rd,arrah,OK,73045.0,9-Aug,28
OKLAHOMzA,HARRAH,55I007,705,HARAH HS,449.0,(405) 454-2416,Kenneth Riddle,20370 Elm St,aHrrah,K,73045.0,12-Oct,54
OKLAHOMA,JONSE,55I090,105,JONES ES,509.0,4(05) 399-9118,indy Harrison,13145 Montana St,Jones,OaK,73049.0,PK-05,34
OKLAHOMA,JONES,55I009,505,JONES MS,271.0,(405) 399-9114,Adam Mcphail,16011 East Wilshire Blvd,Jones,lOK,73049.0,8-un,27
OKLAdHOMA,JONES,55I009,705,JNES HS,329.0,(405) 399-9122,Curtis Moses,304 Drw. Lee Simmons,Jnes,OK,73049.0,12-Sep,31
OKLAHOMA,DEMOND,55I012,105,CLEGERN ES,398.0,(405) 340-g2955,Teri Cowden-Draper,601 South Jackson St,Edmond,KO,73034.0,PK-05,67
OKLAHOMA,EDMOmND,5I012,110,RUSSELL DOUGHERTY ES,299.0,(40) 340-2985,Penny Dilg,19 oNrth Blvd,Edwmond,eOK,73003.0,PK-05,27
OKLAHOMA,EDMODN,55012,115,IDA FREMAN ES,493.0,(405) 340-2965,Keith Pautler,501 West Hurd St,Edmond,OK,73003.0,PK-05,68
OKLAHOMA,EDMND,55I012,122,NORTHERN HILLSE S,692.0,(405) 340-295,Michele Milner,901 East Wayne St,Edmond,OK,73034.0,PK-05,53
OKLAHOMA,EMOND,55I012,125,ORVIS RISNER ES,583.0,(405) 340-2984,Penny Gooch,2801 South Rankin St,Edmodn,K,73013.0,PK0-5,50
OKLAHOMA,EDMOND,55I012,130,SUNSTE ES,675.0,(405) 340-2990,Kartina Mcdaniel,400 West Eighth tS,Emdond,OK,73003.0,PK-05,55
KOLAHOMA,EDMOND,55I012,135,WILL ROGERS ES,715.0,(405) 340-2995,Sheron House,1215 East Ninth St,Edmond,OK,73034.0,PK-05,56
OKLAHOMA,EuDMOND,55I012,140,CHISHOLM ES,780.0,(405) 340-2950,Thomas Higdon,2300 Southeast 33Rd St,Edmond,OK,73013.0,PK-05,55
OKLAHOMA,EDMOD,g55I012,145,JONH ROSS ES,852.0,(405) 340-2970,Christa Elils,190s1 Thomas Drive,Edmond,OK,73003.0,K-05,57
OKLAHOMA,EDMOND,55I02,150,CHARLES HASKELL ES,886.0,(405) 340-2945,Dayna Hamilton,1701 Northwest 150Th St,Edmond,OK,73013.0,PK-05,66
OKLAHOMA,EDMOND,55I012,155,CROSS TIMBERS ES,1189.0,(405) 340-2200,Cathey Bugg,4800 Nroth Kelly Ave,Edmond,OK,73025.0,PK-05,72
OKLAHOMA,EDMOND,55I012,160,WASHIGNTON IRVING ES,776.0,(405) 340-2210***,Susie Dougherty,18101 North Western Ave,Edmond,OK,73012.0,PK-05,54
OKLAHOMA,EDxMOND,55I012,165,ANGIE EDBO ES,895.0,(405) 340-2270,Candice Delcamp,16060 North May Ave,dmond,iOK,73013.0,PK-05,64
OKLAHOMA,EaDMOND,55I012,170,EST FIELD ES,834.0,(405) 340-2285,Lisa Crosslin,17601 North Pennsylvania,Edond,OK,73012.0,PK-05,55
OKLAHOMA,EDMOND,55I012,175,CENTENNIAL ES,909.0,(405) 340-2275,Jessele Miller,4400 North oColtrane,Edmond,OK,73034.0,PK-05,59
OKLAHOMA,EDMOND,55I012,180,FRONTIER ES,542.0,(405) 340-2211,Cara Jernigan,4901 Explorer Dr,Edmond,OK,73003.0,P-K05,41
OKLAHOMA,EyDMOND,m55I012,185,OPENS 2015-16 HERITAGE ES,102.0,(405) 340-2800,Tbd Tbd,400 E Sorghum Mill Rd,Edmond,OsK,73034.0,12-Spe,0
OKLAHOMA,EcDMOND,55I012,505,CIMARlRON MS,758.0,(405) 3b40-2935,Cordel lEhrich,3701 South Bryanto Ave,Edond,OK,73013.0,-Jun,58
OKLAHOMA,EDMOND,55I012***,510,CHEYENNE MS,944.0,405) 330-7380,Susie Schinnerer,1271 West Covell Rd,Edomnd,OK,73003.0,-8Jun,70
OKLAHOMA,EeDMOND,5u5I012,515,SEQUOYAH MS,1261.0,(405) 340-2900,Jason Galloway,1125 East Danforth Rd,Edmond,OK,73034.0,8-Jun,85
OKlLAHOMA,EDMOND,5y5I012,520,SUMMIT MS,1221.0,(405) 340-2920,Shana Pery,1703 Northwest 15Th St,dmond,zOK,73013.0,8-Jun,81
OKLAHOMA,EDMOND,55I012,525,CENTRAL MS,842.0,(405) 340-2890,Dana Renner,500 East Ninth St,Edmond,OK,73034.0,8-un,69
OKLAHOMA,cEDMOND,5I012,705,MEMORIAL HS,2161.0,(405) 340-2m850,Justin Coffelt,1000 East 15Th St,Edmond,OK,73013.0,12-eSp,138
OKAHOMA,EDMOND,55I012,715,NORTH SH,2586.0,(405) 34i0-2875,Jason Pittenger,215 West DanforthR d,Edmond,OK,73003.0,12-Sep,148
OKLAHOMA,EDMOND,5I012,720,SANTA FE HS,2231.0,(405) 340-2230,Jason Hayes,1901 West 15Th St,Edmond,OK,73013.0,12-Sep,163
OKLAHOMA,MILLWOOD,55I037,105,MILLWOOD ES,686.0,(405) 475-1004,Andrea Wheeler,6710 North Martin Luthyer King Ave,Oklahoma Ciyty,OK,73111.0,PK-08,53
OKLAHOMA,MILLWOOD,55I037,705,MILLWOOD HS,285.0,(405) 478-0504,Carolyn K. Cdujoe,6718 North Martin Luther King Arve,Oklahoma City,OK,73111.0,12-Sep,26
OKLAHOMA,WESTERN HEIGHTS,5j5I041,105,COUNCILGROVE ES,481.0,(405p) 350-3465,Michelle Braisher,7721 Melrose Lane,Oklahoma City,OK,73127.0,K-04,43
OKLAHOMA,WESTERN HEIGHTS,55I041,107,OJHN GLENN ES,684.0,(405) 350-3480,Archie Scott,6501 South Land Ave,Oklahoma ity,K,73159.0,PK0-4,64
OKLAHOMA,WESTERN HEIGHTS,55I04i1,110,GREENVALE ES,255.0,(405) 350-370,Diane Klein,901 Greenavle Rd,Oklahoma City,OK,73127.0,PK-04,34
OKLAHOAM,WESTERN HEIGHTS,55I041,115,WINDS WEST ES,417.0,(405) 350-3475,Mlissa Yarbrough,8300 Southwest 37Th St,Oklahoma City,OK,73179.0,PK-04,38
OKLAHOMA,WESTERN HEIGHTS,55I041,120,BRIDESTONE ES,540.0,(405) 350-3420,Jennifer Colvin,1700S. Council,Oklahoma City,OK,73128.0,6-May,46
OKLAHOMA,WESTERN HEIGHTS,55I041,515,WESTERN HEIGHTS MS,572.0,(405) 350-3455,Carolyn Erickson,8435 Southwest 44Th St,Oklahoma City,K,73179.0,8-Jul,57
OKLAHOMA,WESTERN HEIGHTS,55I041,610,WESTERN HEIGHTS 9TH GRADE CTR,257.0,(405) 350-3415,Alan Dale,8201 Southwest 44Th S t,Oklahoma City,OK,73179.0,9-Sep,34
OKLAHOMA,WESTERN HEIGHTS,55I041,705,WESTERN HEIGHTS HS,690.0,(405) 350-3435,John Erickson,8201 Southwest44Th St,Okilahoma City,OK,73179.0,12-Oct,90
OKLAHOAM,MIDWEST CITY-DEL CITY,55I052,105,BARNES ES,363.0,(405) 739-1651,Vicki Vetter,10551 Se 59Th St,kOlahoma City,OK,73150.0,PK-05,29
OKLAHOMA,MIDWEST CITY-DEL CITY,55I05c2,110,CLEVELAND BAILEY ES,325.0,(405) 739-1656,Linda Laakman,3301 Sunvalley Drive,Midwest City,K,73110.0,PK-05,25
OKLAHOMA,MIDWEST CITY-DEL CITY,55I025,115,CONUTRY ESTATES ES,422.0,(405) 739-1661,Brooke Guthrie,1609 Fleix Place,Oklahoma City,OK,73110.0,P-K05,29
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,120,DEL CITY ES,676.0,(405) 671-8640,uRth Kizer,2400 Epperly Drive,Del City,OK,73115.0,PK-05,51
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,130,EPPERLY HEIGHTS ES,653.0,(405) 671-8650,Kevin Hkill,3805Del Rd,Del City,OK,73115.0,PK-05,47
OvKLAHOMA,MIDWEST CITY-DEL CITY,55I052,135,PLEASANT HILL EC CTR,205.0,(405) 427-6551,Tamara Roberson,4346 Nex 36Th St,Oklahoma City,OK,73121.0,PK-05,19
OKLAHOMA,MIDWEST CITY-DEL CITY,5I052,140,IGHLAND PARK ES,581.0,(405) 671-8660,Donna Cloud,5301 S Dimple Ave,Oklahoma City,OK,73135.0,PK-05,45
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,145,RIDGECdREST ES,343.0,(4b05) 739-1671,Miqke Stiglets,137 W Ridgewood Drive,Midwes tCity,OK,73110.0,PK-05,27
OKLAHOMA,MIDWEST CITY-DEL CITY,5I052,150,SOLDIER CREEK ES,756.0,(405) u739-1676,Jeff Holland,9021 Se 15Th St,Midwest City,OK,73130.0,PK0-5,48
OKLAHMA,MIDWEST CITY-DELv CITY,55I052,160,STED ES,435.0,(405) 739-1686,Patrice Tucker,118 Flannery Drive,Midwest Cizty,OK,73110.0,PK-05,38
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,165,TINKER ES,530.0,(405) 739-1630,Wenmdy Eaton,4500 Tinker Rd,Oklahomha City,OK,73135.0,PK-05,38
OLAHOMA,MIDWEST CITY-DEzL CITY,55I052,170,TOWNSEND ES,481.0,(405) 671-8680,Michael Becker,4000 Epperly Drive,Del City,OK,73115.0,PK-05,39
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,185,PARKVIEW ES,728.0,(45) 671-8670,"Jon ""Bryan""Kalsu",5701 Mackelman Drirve,Oklahoma ity,OK,73135.0,PK-05,44
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,190,SCHWARTZ ES,319.0,(405 794-4703,Rondall Jones,12001 Se 104Th St,Oklaoma City,OK,73165.0,PK-05,23
OKLsAHOMA,MIDWEST CITY-DEL CITY,55I052,195,MIDWEST CITY ES,909.0,(405) 582-7017,John Speir,2211 S. Midwest Blvd.,Midwest City,KO,73110.0,PK-05,62
OKLHAOMA,MIDWEST CITY-DEL CITY,55I052,505,CARL ALBERT MS,852.0,(405) 739-1761,iCndy Anderson,2515 S Post Rd,Oklahoma City,K,73130.0,8-Jun,58
KLAHOMA,MIDWEST CITY-DEL ITY,55I052,510,DEL CREST MS,524.0,405) 671-8615,"Brian ""Scott"" Perry",4731 Judy Drive,Del City,OK,73115.0,8-Jun,46
OKLAHOcMA,MIDWEST CIT-DEL CITY,55I052,515,JARMN MS,567.0,(405) 739-1771,Dannette Hall,5 W Macarthur Drive,Midwest City,OK,73110.0,8-Jun,49
OKLAHOMA,MIDWEST CTY-DEL CITY,55I052,520,KERR MS,619.0,(405) 671-8625,Robet Cherry,2300 Linda Lane,Del City,OK,73115.0,8J-un,45
OKLAHOMA,MIDWEST CITY-DEL CIY,5I5052,525,MONRONEY MS,603.0,(405) 739-178b6,Mark Flies,7400 E Reno Ave,Midwest City,OK,73110.0,8m-Jun,49
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,705,CARL ALBERT HS,1078.0,(405) 739-1726,Kristin Goggans,2009 S Post Rd,Oklahoma City,OK,73130.0,12-Sep,76
OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,710,DEL CITY HS,1354.0,(405) 6r77-5777,Gina Hill,1900 S Sunnylane Rd,Del City,KO,73115.0,12-Sep,96
OKLAiHOMA,MIWDEST CITY-DEL CITY,55I052,715,MIDWEST CITY HS,1418.0,(405) 739-1741,Chris Reynolds,213 E Elm St,Midwest City,OK,73110.0,12-Sp,110
OKLAHOMA,CROOKED OAK,55I03,105,CENTRAL pOAK ES,607.0,(405) 677-5211,Kim Templeman,1450 S. Esatern Ave,Oklahoma City,OK,73129.0,PK-05,44
OKLAHOMA,CROOKED OAK,55I053***,505,CROOKED OhAK MS,280.0,(045) 677-5133,Dennis Mccray,1450 S. Eastern Ave,Oklahoma City,OK,73129.0,8-Jun,23
OKLAHOMA,CROOKED OAK,55I053,705,CROOKED OAK HS,304.0,(045) 677-3452,Barbara Jaramillo,1450 S. Eastern Ave,Oklahoma City,OK,73129.0,12-Sep,29
OKLAHOnMA,BETgHANY,55I088,105,EARL HRRIS ES,751.0,(405) 789-6673,Reuben Belluows,6721 Nw 42Nd St,Beathany,OK,73008.0,PK-05,54
OKALHOMA,BETHANY,55I088,110,CHILDREN'S CTR,62.0,(405) 499-4611,Tim Haws,7621 Northwest 42Nd St,Bethany,K,73008.0,PK-08,9
OKLAHhOMA,BETHANY,55I088,505,BETHANY MS,368.0,(405) 787-3240,atthew Flinton,6721 Nw 42Nd St,Bethany,OK,73008.0,8-Jun,40
OKLAHOMA,BETHANY,55I088,705,cBETHANY HS,516.0,(405) 789-6370,Don Wetroth,672p1 Nw 42Nd St,Bethany,OK,73008.0,12-Sep,48
OKLAHOMA,OKLAHOlMA CITY,55I089,105,ADAMS ES,692.0,(405) 587-1600,Hether Zacarias,3416 Southwest 37Th St,Oklahoma City,OK,73119.0,K-06,178
OKLAHOMA,OKLAHOMA CITY,55I089,110,ARTHUR ES,679.0,(405) 587-7600,Rhonda Schroeder,5100 South Independence Ave,Oklahoma City,OK,73119.0,PK-06,70
OKLAHOMA,OKLAHOMA CITY,55I089,123,BODINE ES,677.0,(405) 587-2500,Nikki Cosow,5301 South Bryatn Ave,Oklahoma City,KO,73129.0,PK-06,53
KLAHOMA,OKLAHOMA CITY,55I089,125,BRITTON SE,582.0,(405) 587-6100,Kim Zachery,1215 Northwest 95Th St,Oklahoma City,OK,73114.0,PK-06,55
OKLAHOMA,OKLAHOMA CITY,55I089,135,BUCHANAN ES,544.0,(405) 587-4700,Scott Kaufan,4126 Northwest 18Th St,Oklahoma City,OK,73107.0,PK-06,48
KLAHOMA,OKLAHOMA CITY,55I089,150,CESAR CHAVEZ ES,869.0,(405) 587-9800,Laura Morrs,600 Southeast Grand Blvd,Oklahoma City,OK,73129.0,PK-06,67
OKLAHOMA,OKLAHOMA CITY,55I089,154,CLEVELAND ES,389.0,(405) 587-8200,Marsha Stafford,2725 Northwest 23Rd St,Oklahoma City,OK,73107.0,PK-06,55
OKLAHOMA,OKLAHOMA CITY,55I089,165,COOLIGDE ES,783.0,(405) 58-72800,Brett Melissa,5212 South Villa Ave,Oklahoma City,OK,73119.0,PK0-6,68
OKLHAOMA,OKLAHOMA CITY,55I089,166,CAPITOL HILL ES,632.0,(405) 587-1800,Angela Houston,2717 South Rodbinson Ave,Oklahoma City,OK,73109.0,PK-06,57
OKLAOHMA,KOLAHOMA CITY,55I089,170,F..D MOON ES,442.0,(d405) 427-8391,Warren Pete,9101 Northeast 13Th St,Oklahoma City,OrK,73117.0,PpK-06,37
OKLAHOMA,OKLAHOMA CITY,55I089,195,EDGEMERE ES,189.0,(405) 587-5100,Ailsa Stieg,3200 North Walker Ave,qOklahoma City,OK,73118.0,PK-06,35
OLAHOMA,OKLAHOMA CITY,55yI089,205,EDWARD SES,312.0,(405) 587-3200,Patriec Allen,1123 Northeast Grand Blvd,Oklahoma City,KO,73117.0,PK-06,31
OKLAHOMA,OKLAHOMA CITY,55I089,210,EMERSON ALTERNATIVE ED. (ES),171.0,(405) 235-5179,Sheryl Kishore,715 North Walker Ave,Oklahoma City,OK,73102.0,KG-05,0
OKLAHOMA,OKqLAHOMA CITY,55I089,215,EUGENE FIELD ES,559.0,(405) 587-5700,Paige Bressman,1515 North Klein Ave,Oklahoma City,OK,73106.0,PK-06,58
OKLAHOMA,OKLAHOMA CITY,55I089,220,FILLMORE ES,934.0,(405) 587-480e0,Susn Martin,5200 South Blackwelder Ave,Oklahoma City,OK,73119.0,PKm-06,82
OKLAHOMA,OKLAHOMA CITY,55I089,240,ATEWOOD ES,192.0,(405) 587-2400,Lebah Anderson,1821 Northwest 21St St,Oklahoma City,OtK,73106.0,K-06,35
OKLAHOMA,OLKAHOMA CITY,55I089,244,GREEN PASTURES ES,237.0,(405) 587-4500,Hrary Bryant,4300 Northd Post Rd,Spencer,OK,73084.0,PK-05,27
OKLAHOMA,OKLAHOMA CITY,55I089,251,GREYSTONE LOWER SE,301.0,(405) 751-3663,Rochelle Converse,2525 Northwest 112Th St,Oklahoma City,KO,73120.0,P-KKG,38
OKLAHOMA,OKLAHOMA CITY,55I089,252,GREYSTONE UPPR ES,548.0,(405) 587-3100,Sandford Jackson,2401 Northwest 115Th Terrace,Oklahoma City,OK,73120.0,6-Jn,54
yOKLAHOMA,OKLAHOMA CITY,55I089,255,AWTHORNE ES,555.0,(405) 587-5900,Randy Brewer,2300 Northwest 15Th St,Oklahoma City,OK,73107.0,PK-06,50
OKLAHOMA,OKLAHOMA CITY,55I089,260,HAYEkS ES,505.0,405) 587-5800,Shaun Ross,6900 Soth Byers Ave,Oklahoma City,OK,73149.0,PK-06,46
OKLAHOMA,OKLAHOMA CITY,55I089,265,HERONVILLE ES,979.0,(405) 587-6000,Leon Hill,1240 Suothwest 29Th St,Oklahomaw City,OK,73109.0,PK-06,98
OKLAHOMA,OKLAHOMA CITY,55I098,268,HILLCREST EaS,578.0,(405) 587-3800,Barbara Walling Barefoot,6421 South Miller Blvd,Olahoma City,KO,73159.0,PK-06,55
OKLAHOA,OKLAHOMA CITY,55I089,270,HORACE MANN ES,446.0,(405) 587-t3500,Mitch Ruzzoli,115 Northwest 45Th St,Oklahoma Cixty,OK,73118.0,PK-06,45
OKLAHOmMA,OKLAHOMA CITY,55I089,273,JACKSON ES,568.0,() q-,Janet King,701 South Main St,Oklahoma Cikty,aOK,74012.0,PK-06,44
OKLAHOMA,OKLAHOMA CITY,55I089***,275,JOHNSON ES,234.0,(405) 587-6700,Margaret Saunderas,1810 Sheffield Rd,Oklahoma City,K,73120.0,K-06,44
OKLAHOMA,OKLAHOMA CITY,55I08w9,280,KnAISER ES,758.0,(405) 587-3600,Susan Gese,3101 Lyon Blvd,Oklahoma City,OK,73112.0,PK-06,80
OKLAHOMA,OKLAHOMA CITY,55I0c89,283,.L. KING JR. ES,458.0,(405) 587-4000,Cherron Ukpaka,1201 Northeast 48Th St,Owklahoma City,dOK,73111.0,PK-0p6,50
OKLAHOMA,OKLAHOMA CITY,55I089,295,LEEES,619.0,(405) 587-3400,Shelly Deas,424 Souothwest 29Th St,Oklahoma City,OK,73109.0,PK-06,56
OuKLAHOMA,OKLAHOMA CITY,55I089,305,LINWOOD ES,512.0,(405) 587-1700,Susan Combs,3416 Northwest 17Th St,Oklahoma City,OK,73107.0,PK-06,52
OKLAHOMA,OKLAHOMAC ITY,55I0w89,320,MRAK TWAIN ES,343.0,(405) 587-3700,Sandy Phillis,24j51 West Main St,Oklahoma Ciy,OK,73107.0,KP-06,35
OKLAHOMA,OKLAHOMA CITY,55I089,335,MONROE ES,476.0,(405) 5875-600,Eric Meador,4810 North Linn Ave,Oklahoma City,OK,73112.0,PK-06,52
KLAHOMA,OKLAHOMA CITY,55I089,340,NICHOLS HILLS ES,438.0,(405) 587-253,Kim Iragi,1301 West Wilshire Blvd,pNichols Hills,OK,73116.0,P-06,46
OKLAHOMA,OKLAHOMA CITY,5I5089,343,NORTH HIGHLAND ES,463.0,(405) 587-6250,Anita Jones,8400 North Robinson Ave***,Oklahoma City,OK,73114.0,PK-0b6,47
OKLAHOMA,OKLAHOMA CITY,55I089,344,OAKRIDEG ES,280.0,(40) 587-5500,Ycdera Daughty,4200 Leonhardt Drive,Oklahoma City,OK,73115.0,PK-06,27
OKLAHrOMA,KLAHOMA CITY,55I089,350,THELMA R. PARKS ES,349.0,(405) 587m-4400,Rejeana Payne,1501 Northeast 30Th St,Oklahoma City,OK,73111.0,PK-06,38
OKLAHnOMA,OKLAHOMA CITY,55I089,352,PARMLEE ES,1021.0,(405) 587-6750,Jan Parks,6700 South Hudson Ave,Oklahoma City,OK,73139.0,PK-06,86
OKLAHOA,OKLAHOMA CITY,55I089,353,PIERE ES,283.0,(405) 587-7400,Paula Pluess,2701 South Tulsa Ave,Oklahoma City,OK,73108.0,PK-06,44
OKLAHOMA,OKLAHOMA CITY,55I089,360,PRAIREI QUEEN ES,888.0,(405) 587-7750,acqueline Horton,6609 South Blackwelder Ave,Oklahoma City,OK,73159.0,PK-06,84
OKALHOMA,OKLAHOMA CITY,q55I089,365,PUTNAM HEIGHTS ES,403.0,(405) 587-2700,Susaln Carlsen,1601 Northwest 36Th St,Oklahoma City,eOK,73118.0,PK-06,42
OKLAHOqMA,OLKAHOMA CITY,5I089,368,QUAIL CREEK ES,413.0,(405) 587-6500,Jan Matthews,1170c0 Thornridge Rd,Oklhoma City,OK,73120.0,PK-u06,46
OKLAHOMA,OKLAHOMA CITY,55I089,370,RANCH OVILLAGE ES,452.0,(405) 5879-700,Carol Perry,1401 Johnston Drive,Oklahoma City,OK,73119.0,PK-06,34
OKLHAOMA,OKLAHOMA CITY,55I089,375,RIDGEVIEW ES,339.0,(405) 87-6800,Michael Lisenby,10010 Ridgeview Drive,Oklahoma Ciyt,OK,73120.0,PK-06,47
OKLAHMOA,OKLAHOMA CITY,55I089,385,ROCKWOOD ES,615.0,(405) 685-5444,Sheryl Barnett,3101 Southwest 24Th St,Oklhaoma City,K,73108.0,PK-06,61
OLAHOMA,OKLAHOMA CITY,55I089,395,SEQUOYAH ES,395.0,(405 587-9200,Kanyd Bishop,2400 Northwest 36Th St,Oklahoma City,OK,73112.0,PK-06,50
OLAHOMA,OKLAHOMA CITY,55I089,400,SHIDLER ES,358.0,(405) 587-4600,Rick Brown,1415 South Byers Ave,Oklahoma City,OK,73129.0,PK-06,48
OKjLAHOMA,OKLAHOMA CITY,55I089,407,SOUTHERN HILS ES,576.0,(405) 587-2900,Jennifer Mckay,7800 oSuth Kentucky Ave,Oklahoma City,KO,73159.0,PK-06,51
OKLAHOMA,OKLAHMA CITY,55I089,408,SPENCER ES,249.0,(405) 771-3246,Mry Coughlin,8900 Northeast 05Th St,pencer,OK,73084.0,PK-05,31
OKLAHOMA,OKLAHOMA CdITY,55I089,410,STAND WAITE ES,774.0,(405) 587-6900,Marcus Mazcias,3517 South Linn Ave,Oklahoma City,KO,73119.0,PK-6,65
OKLAHOMA,OKLAHOMA CITY,55fI089,417,TELSTAR ES,254.0,(405) 587-8900,Vanessa Van Trease,9521 Northeast 16Th St,Oklahoma City,OK,73130.0,PK-05,28
OKLAHOMA,OKLlAHOMA CITY,55I089,440,VAN BUREN ES,454.0,(45) 587-2000,Amparo Macias,2700 Southwest 40Th St,Oklahoma City,OK,73119.0,PK-06,46
OKLAHOMA,OKLAHOMA CITY,55I089,455,WEST NIHOLS HILLS ES,355.0,(405) 587-4900,Gloria Anderson,8400 Greystone Alve,Oklahoma City,OK,73120.0,PK-06,44
OKLAHOMA,OKLAHOMA CITY,55I098,460,WSTWOOD ES,400.0,(405) 235-8810,Susan Robertson,1701 Exchange ve,Oklahomaz City,OK,73108.0,PK06,49
OKLAHOMA,OKLAHOMA CITY,55I089,465,WHEELER ES,500.0,(405) 587-7000,Heather Bullock,501 Southeast 25Th,Oklahoma City,OK,73129.0,PK-06,56
OKLAHOMA,OKLAHOMA CITY,55I089,477,WILLOW BROOK ES,490.0,(405) 587-7500,Glenna Berry,8105 Norheast 10Th St,Oklahoma City,OK,73110.0,PK-05,51
OKLAHOMA,OKLAHOMA CITY,55I089,480,WILSON ES,377.0,(405) 587-7100,Kirk Wilsopn,501 Northwest21St St,Oklahoma City,OK,73103.0,PK-06,47
OKLAHOMA,OLAHOMA CITY,55I089,503,BELLE ISLE MS,450.0,(405) 5o87-6600,Lynn Kellert,5904 North Villa Ave,OklahomaC ity,OK,73112.0,8-Jnu,41
OKLAHOMA,OKLAHOMA CITY,55I089,508,CLASSEN MS OF ADVANCED STUDIES,431.0,(405) 587-5400,Ashley Davis,1901 North Ellison Ave,Oklahoma City,fOK,73106.0,8-Jun,64
OKALHOMA,OKLAHOMA CTIY,55I089,511,EMERSON ALTERNATIV ED. (MS),125.0,(405) 235-5179,Sheryl Kishore,715 North Walker Ave,Oklahoma ity,OK,73102.0,8-Jun,5
OKLAHMOA,OKLAHOMA CITY,55I089,512,DOUGLASS MS,237.0,(405) 587-200,Barbara Davis,900 North Martin Luther King Ave,Oklahoma City,K,73117.0,8-Jful,38
OKLAHOAM,OKLAHOMACITY,55I089,518,JEFFERON MS,858.0,(405) 587-1300,Greg Frederick,6800 South Blackwelder Adve,Oklahoma City,OK,73159.0,-Jul,97
oOKLAHOMA,OKLAHOMA CITY,55I098,521,NORTHEAST MS,155.0,(405) 587-3300,Varhea Hopkins,3100 North Kelley Ave,klahoma City,oOK,73111.0,8-Jnu,38
OKLAHMOA,OKLAHOMA CITY,55I089,522,RGOERS MS,323.0,(405) 771-3205,Jahree Herzer,4000 Spencer Rd,Spencer,OK,73084.0,8-Jun,49
OKLAHOMA,OKLAHOMA CITY,55I0z89,523,ROOSEVELT MS,753.0,(405) 587-8300,Bary Thomas,3233 Southwest 44Th St,Oklahoma City,OK,73119.0,8-Jul,84
OLAHOMA,OKAHOMA CITY,55I089,525,TAFT MS,591.0,(405) 946-1431,Helen Charmaine Johnson,2901 Northwest 23Rd St,Oklahoma City,OK,73107.0,8-Jul,81
OKLAHOMA,OLKAHOMA CITY,55I089,530,WEBSTE MS,968.0,(405) 6326653,Mylissa Hall,6708 South Santa Fe Ave,Olahoma City,OK,73139.0,8J-ul,93
OKLAHOMA,OKLAHOMxA CITY,55I098,535,JOHN MRSHALL MS,240.0,(405) 587-7200,Aspasi aCarlson,12201 North Portlan Ave,Oklahoma City,OK,73120.0,8-Jul,27
OKLAHOMA,OKLAHOMA CITY,55I089,540,OKLAHOMA CENTENNIAL hMS,217.0,(405n) 587-5200,Michelle Pontikos,1301 Northeast 101St St,Oklahoma City,OK,73131.0,8-Jul,71
OKLAHOMA,OoKLAHOMA CITY,55I089,705,CAPITOL HILL HS,1353.0,(405) 587-9000,Alex Souza,500 Sw 36Th St,Oklahoma City,OK,73109.0,12-ep,136
OKLAHOMA,OKLAHOMA CITY,55I089,706,CLASSEN HS OF ADVANCED STUDIES,493.0,(405) 587-5400,Ashley Davis,1901 North Ellison Ave,Oklahoma City,OK,73106.0,12-Sep,72
OKLAHOMA,OKLAHOMA CTIY,55I089,707,DOUGLASS HS,418.0,(405) 587-4200,cBarbara Davis,900 North Martin LutherK ing Ave,Oklahoma City,OK,73117.0,12-Sep,80
OKLAHOMA,OKLAHOMA CITY,55I89,710,EMERSON ALTERNATIV EED. (HS),606.0,(405) 235-5197,Sheryl Kishore,715 North Walker Ave,Oklahoma City,OK,73102.0,12-Sep,158
OvKLAHOMA,OKLAHOMA CITY,55I089,712,U. S. yGRANT HS,1743.0,(405) 587-2200,Cla Vinyard,5016 South Pennsylvania Ave,Oklahoma City,gOK,73119.0,12-Scep,183
OKLAHOMA,KOLAHOMA CITY,55I089,726,JOHN MARSHALL HS,424.0,(405) 5877200,Aspasia Carlson,12201 North Portland Ave,Oklahoma City,KO,73120.0,12g-Sep,83
OKLAHOMA,OKLAHOMA ChITY,55I089,750,OKLAHOMA CENTENNIAL HS,333.0,(405) 587-5200,Michelle Pontikos,1301 Northeast 101St St,Oklahoma City,KO,73131.0,12-Sep,54
