ObjectId,ID,Council_District,Amount,Household_Size,Race,Ethnicity,Gender,DATE,Zip_Code,GlobalID
1253,1283,25,5445,2,Others,Hispanic,Female,8/27/2021,40214,{06DB1C7E-38EB-4A79-93C7-664108722660}
1254,1284,25,16150,1,Mixed Race,Non-Hispanic,Male,10/21/2021,40214,{E10668E2-A009-48CD-A232-19E3BFF9A570}
1255,1285,25,1440,1,African American,Non-Hispanic,Male,9/22/2021,40214,{F3F298CB-B495-4174-98DC-9B12479CDB6B}
1256,1286,25,2700,3,White,Non-Hispanic,Male,7/15/2021,40214,{2D7EE00F-07CE-4D11-90D4-DED28A8E696B}
1257,1287,25,7735,2,Mixed Race,Non-Hispanic,Male,10/22/2021,40214,{551B2D0B-7651-4A2D-8536-C313B8D98CC9}
1258,1288,25,4555,3,African American,Non-Hispanic,Male,9/22/2021,40214,{A61B8E1F-1BD2-4C38-B945-F00947344C5C}
1259,1289,25,468,3,White,Non-Hispanic,Female,12/29/2021,40272,{5920AAD6-91AF-49FB-ACAD-182D19E16959}
1260,1290,25,5244,3,White,Non-Hispanic,Male,7/15/2021,40272,{C3FB936B-A5ED-47E9-B29B-5FDA90A23D49}
1261,1291,25,6300,2,White,Non-Hispanic,Female,10/22/2021,40214,{2C4B2979-029C-456B-AB4E-32606AC4F416}
1262,1292,25,5023,3,African American,Non-Hispanic,Male,10/1/2021,40214,{3B47B7F3-1CD5-4228-AA88-BA3660C2B6D7}
1263,1293,25,8395,2,White,Non-Hispanic,Female,9/3/2021,40214,{97786674-3AC8-4230-A528-FB0B1A211EDC}
1264,1294,25,7700,1,White,Non-Hispanic,Male,11/1/2021,40272,{8521D5F5-DEDA-4367-BCD9-A4D487C39FFA}
1265,1295,25,6100,1,White,Non-Hispanic,Male,7/29/2021,40214,{26BA67D9-C33A-4D84-B55D-0DDDB468954A}
1266,1296,25,7155,2,African American,Non-Hispanic,Female,10/18/2021,40214,{FAE01A17-B198-46D6-A3CE-B1CAA7620505}
1267,1297,25,6020,2,White,Non-Hispanic,Male,11/16/2021,40272,{CC3B97EF-5234-4DA5-9819-7C4684BFBF83}
1268,1298,25,9120,3,White,Non-Hispanic,Female,10/26/2021,40272,{318BA14F-6623-4D0C-B618-79D39CEBF319}
1269,1299,25,1565,2,African American,Non-Hispanic,Female,9/22/2021,40214,{7B0DD9F0-258F-447E-A5FD-AFA4935707E9}
1270,1304,25,7383,1,African American,Non-Hispanic,Female,9/20/2021,40214,{6076D68D-7F58-41C0-816B-26079A3C46AA}
1271,1403,4,11126,2,White,Non-Hispanic,Female,11/12/2021,40211,{4BB0B5E4-438A-4A17-BA0B-1448FB87266B}
1272,1454,1,6653,3,Others,Non-Hispanic,Male,8/5/2021,40216,{7DB5D9CC-32F6-4E17-864C-977DB38FC069}
1273,1203,21,4950,3,White,Non-Hispanic,Female,7/30/2021,40215,{FE0791AD-03C9-48A0-8E78-BAD9C75123F0}
1274,1305,25,2280,1,African American,Non-Hispanic,Male,7/20/2021,40214,{FF209B20-8A3E-4ED0-979D-AF03C365E523}
1275,1404,13,8575,3,Others,Hispanic,Female,8/26/2021,40219,{DCA36C68-C579-4EC3-B76F-5D744F24F13B}
1276,1358,26,5600,1,Mixed Race,Non-Hispanic,Male,8/10/2021,40220,{E38A24B9-46C4-4A9A-80C2-65A0D230464D}
1277,1455,3,1850,1,African American,Non-Hispanic,Female,10/14/2021,40216,{5823DF77-F7E6-4FCB-BA33-48B43877A0C0}
1278,1306,25,4560,1,African American,Non-Hispanic,Male,7/20/2021,40214,{23F1E44F-F7E9-490E-9E38-6AFCA5352CFB}
1279,1204,21,2139,1,White,Non-Hispanic,Female,9/3/2021,40214,{2F5A9884-A2E4-47B3-85B2-F8CFEB602347}
1280,1405,1,8180,1,African American,Non-Hispanic,Female,11/8/2021,40216,{BC759986-6B13-43C9-8744-E0869A16CCDD}
1281,1359,26,11988,2,White,Non-Hispanic,Female,9/23/2021,40291,{9842EE52-72FB-4A05-A709-DDC523DF78BC}
1282,1456,10,7528.68,1,White,Non-Hispanic,Male,11/12/2021,40218,{D3B7CCE4-D1A4-4AF2-8053-980820B13FD2}
1283,1307,25,2073,1,African American,Non-Hispanic,Female,7/8/2021,40214,{9F154C8C-E4B9-4094-B6CF-78067F3670C8}
1284,1205,22,9108,1,African American,Non-Hispanic,Female,8/30/2021,40291,{B854A8B3-0DC2-4DB5-8635-6F2052E3358F}
1285,1406,4,5942,1,African American,Non-Hispanic,Female,9/23/2021,40206,{6F79CB76-1125-4C45-A7D8-A72E34CE6FC2}
1286,1360,26,6173.2,4,Others,Non-Hispanic,Female,3/2/2022,40291,{8EEA87A1-F9C6-47A9-9232-D70329CA8B19}
1287,1457,5,1500,1,African American,Non-Hispanic,Male,7/7/2021,40211,{597EF8CF-A727-4480-BD83-2C1C2760D994}
1288,1308,25,4316,1,African American,Non-Hispanic,Female,7/8/2021,40214,{6DFFF169-26FF-4279-811C-C1D714A19E2E}
1289,1206,22,9126,4,White,Non-Hispanic,Male,8/27/2021,40291,{B5EF4235-FF29-4DEC-BB8E-BD966CA89063}
1290,1207,22,6715,1,White,Non-Hispanic,Male,9/14/2021,40291,{6A278E43-AC7A-4D15-A980-4BC9CEB9DDF2}
1291,1208,22,9261,2,African American,Non-Hispanic,Male,9/27/2021,40291,{05E685C5-AF4C-4203-8713-87AC1C1B92A0}
1292,1209,22,8484,3,African American,Non-Hispanic,Female,9/23/2021,40291,{4A55ECA0-671F-45A9-84FB-981E8136C961}
1293,1210,22,8331,1,African American,Non-Hispanic,Male,11/9/2021,40291,{4885FFB1-E6BB-4BED-9FEF-A1EC373C802A}
1294,1211,23,2925,4,Mixed Race,Non-Hispanic,Female,7/1/2021,40219,{CE66F7D6-0386-4E02-BA99-7CBF88FE798E}
1295,1212,23,5325,4,Mixed Race,Non-Hispanic,Female,7/1/2021,40219,{3AA6FA5D-5A78-491D-A382-CEB400F93D18}
1296,1213,23,2985.68,2,African American,Non-Hispanic,Female,2/2/2022,40229,{16C5DA98-0675-43E8-821B-A13210FAB804}
1297,1214,23,5570,3,White,Non-Hispanic,Female,10/25/2021,40229,{F94C64DE-DE3C-418C-9888-1F863CE9209D}
1298,1215,23,6790,2,White,Non-Hispanic,Female,10/27/2021,40229,{A8746BD2-02BD-41C4-9DC4-32D2D701F813}
1299,1216,23,9065,5,White,Non-Hispanic,Female,10/22/2021,40229,{36D25ABD-E3D9-496F-8F81-089B4A8CCD45}
1300,1217,23,7903,4,Mixed Race,Hispanic,Female,8/13/2021,40228,{4796DC41-5DA4-432B-8370-7D8610D94E4B}
1301,1218,23,8309.53,1,White,Non-Hispanic,Female,10/25/2021,40229,{7D00BDFE-8F92-447D-AB42-6247703E4D5B}
1302,1219,23,10975.99,4,African American,Non-Hispanic,Male,11/3/2021,40228,{F1FF53FD-CCC7-45B0-B10A-3E82CC6BFE97}
1303,1220,23,7860,1,White,Non-Hispanic,Female,8/11/2021,40228,{FAD193FC-0503-4E16-8DE3-41D2C7198312}
1304,1221,23,9164,4,African American,Non-Hispanic,Female,7/30/2021,40228,{978DEBA9-A547-43CC-81F2-2E8EFAF60471}
1305,1222,23,9985,2,White,Non-Hispanic,Female,10/8/2021,40228,{E50AE3F9-6610-48FD-8A58-B22A59B73CE7}
1306,1223,23,12216.07,1,White,Non-Hispanic,Female,11/8/2021,40228,{E0AB7C83-E9FF-4D15-BAA4-ABB444E119DD}
1307,1224,23,3285,5,White,Non-Hispanic,Male,7/8/2021,40229,{F6D200F8-685A-40FE-8AFA-86292E8C6774}
1308,1225,23,6830,5,White,Non-Hispanic,Male,7/8/2021,40229,{B233AE63-8250-4700-B972-7CA7F2EC012C}
1309,1226,24,14625,5,White,Non-Hispanic,Female,8/9/2021,40219,{9277F151-9AEC-4C7C-B9A9-AACDD33CF895}
1310,1227,24,4321.15,1,African American,Non-Hispanic,Male,11/12/2021,40219,{214A428D-93CC-4123-8EA6-C37F24F70756}
1311,1228,24,9162,2,African American,Non-Hispanic,Female,10/22/2021,40219,{1C93DF32-0BAE-4FD2-BF84-731CF9CA7B51}
1312,1229,24,9775,3,African American,Non-Hispanic,Male,10/8/2021,40228,{813045B1-3C85-4ED9-B06D-D64F85304741}
1313,1230,24,10180.5,3,White,Hispanic,Female,11/1/2021,40219,{2F113CE9-421A-47A8-BA70-FA734225CEA8}
1314,1231,24,11921,1,African American,Non-Hispanic,Male,10/18/2021,40219,{3EFE95C3-D7EE-43AA-8DAA-C58DD8F2B985}
1315,1232,24,8323.47,3,White,Non-Hispanic,Female,11/17/2021,40291,{A6EE3EFC-824C-46D3-AF46-028497E352BD}
1316,1233,24,7922.71,1,African American,Non-Hispanic,Female,9/10/2021,40291,{0A0333C9-799C-4958-96D9-90869E712437}
1317,1234,24,9727,3,African American,Non-Hispanic,Female,8/4/2021,40219,{1E9FAAD7-1C95-460E-8CEF-4E36FC98EE91}
1318,1235,24,8044,3,African American,Non-Hispanic,Female,7/29/2021,40219,{DD165B66-196F-4538-B433-52BDA72CCA0B}
1319,1236,24,11000,2,White,Non-Hispanic,Female,7/30/2021,40229,{6A7E3BF0-1994-46C0-AF84-7E21A8C43E96}
1320,1237,24,13835,2,African American,Non-Hispanic,Female,8/9/2021,40228,{378889BD-159C-4DDC-8C64-2F5109D24DB4}
1321,1238,24,2863,2,White,Non-Hispanic,Male,2/2/2022,40229,{259C2E22-6B68-40D9-AE33-79A0DC92495D}
1322,1239,24,2420,1,White,Non-Hispanic,Male,8/24/2021,40229,{D8954E0F-FEA2-46BF-B20A-652A49F3C32C}
1323,1240,24,3965,2,African American,Non-Hispanic,Male,8/3/2021,40219,{2E8FCF99-F190-4E71-A951-97571D1D45F8}
1324,1241,24,5788.3,1,African American,Non-Hispanic,Male,11/12/2021,40219,{77B524EB-07BD-4107-B85A-9C202F3CEDD7}
1325,1242,24,1955,3,Others,Hispanic,Female,2/2/2022,40229,{4D3D775D-18ED-4DFD-B911-873627125458}
1326,1243,24,8500,1,Mixed Race,Non-Hispanic,Male,8/2/2021,40219,{9288486A-E859-4D97-804E-DA9A77EC5BE5}
1327,1244,24,9351,2,White,Non-Hispanic,Male,9/8/2021,40291,{C74A5F55-1FF2-4BB1-ACD2-1AD7F8E9D6EA}
1328,1245,24,13200,2,White,Non-Hispanic,Female,10/22/2021,40219,{78A414AE-B75F-4AB8-8D22-7505254CF3F3}
1329,1246,24,2395,5,White,Non-Hispanic,Male,7/7/2021,40291,{EB686F4F-489F-4A83-838B-83EC11A98A59}
1330,1247,24,5557,5,White,Non-Hispanic,Male,7/7/2021,40291,{6E0A6133-2295-435D-8552-3BE54FCB0564}
1331,1248,24,8282,3,White,Non-Hispanic,Female,8/31/2021,40219,{98484C0B-070C-4333-9616-D208EC1E471D}
1332,1458,13,10871,2,African American,Non-Hispanic,Female,11/8/2021,40219,{BBE8D0C7-928D-47BC-B30D-7E5A0DE1A1A8}
1333,1407,4,850,1,African American,Non-Hispanic,Female,12/22/2021,40203,{1D8F405F-493D-4EF3-8328-15AE5BF6DB26}
1334,1459,13,8590,3,African American,Non-Hispanic,Female,9/9/2021,40219,{CD010DD9-04E7-409F-A884-FBDC6FCDD81D}
1335,1309,25,6875,1,African American,Non-Hispanic,Male,9/1/2021,40214,{D2195099-F39C-4380-9564-1B85485CDF35}
1336,1408,12,5130,2,White,Non-Hispanic,Female,10/25/2021,40216,{B1224331-D054-4EE4-A61D-834C7468D0DC}
1337,1460,13,8804,3,White,Non-Hispanic,Male,9/15/2021,40219,{AD486954-634C-4C32-B3D6-3BBA44AE4EEB}
1338,1310,25,2795,1,African American,Non-Hispanic,Male,9/22/2021,40214,{215A7120-4394-4118-8B45-7E586BAB785B}
1339,1361,26,5031,6,African American,Non-Hispanic,Male,7/7/2021,40220,{D4218107-C09B-42AC-8390-46E715000ECA}
1340,1409,10,663,1,African American,Non-Hispanic,Female,12/10/2021,40218,{E387885B-4FDF-4650-9437-E37D1C22E080}
1341,1461,4,2595.7,1,African American,Non-Hispanic,Male,12/22/2021,40202,{B6797481-C426-46F9-89FE-F57739AF61C7}
1342,1311,25,2640.72,1,Others,Hispanic,Female,8/19/2021,40214,{D27823B7-231F-404A-B423-123017223E3B}
1343,1362,26,17526,6,African American,Non-Hispanic,Male,7/7/2021,40220,{CF01A715-C66E-44DA-825B-EF31794AC8FE}
1344,1410,10,867,1,African American,Non-Hispanic,Male,11/18/2021,40218,{3261FE6D-AEBC-4278-8760-FB2C0DB5D919}
1345,1462,4,1355,1,African American,Non-Hispanic,Female,10/29/2021,40202,{DACD5BE3-F305-44EA-AFE1-68717C87D0DA}
1346,1312,25,3000,1,White,Non-Hispanic,Female,10/6/2021,40272,{618CB149-F3A7-42EB-97CB-0C61FAD90374}
1347,1363,26,3289.05,3,Others,Non-Hispanic,Male,3/2/2022,40291,{9824304D-64AE-40DB-8ECF-A9AF9002CFAF}
1348,1411,10,888,1,African American,Non-Hispanic,Female,11/18/2021,40218,{23547326-827D-452A-B88F-B196BB83C2C5}
1349,1463,4,2046,1,African American,Non-Hispanic,Female,12/3/2021,40202,{53F12511-2801-4D94-B635-C95795FA6496}
1350,1313,25,8000,1,White,Non-Hispanic,Female,10/1/2021,40272,{DDC2DE6B-AB17-4FEF-B2BF-8432A847AB6D}
1351,1364,26,6250,1,White,Non-Hispanic,Male,10/5/2021,40220,{FCAD8573-D7C2-4CEA-8C0A-FB0484D699AB}
1352,1412,10,771,1,African American,Non-Hispanic,Male,11/18/2021,40218,{4FEBAF0D-AEA2-41FA-B1E5-6717D07A3CA5}
1353,1413,2,9913.74,7,White,Non-Hispanic,Female,10/19/2021,40218,{BCA4D853-559D-4521-ABF2-8D6D3A90AF72}
1354,1414,2,6693.84,1,African American,Non-Hispanic,Female,9/3/2021,40218,{990C4853-0230-40AD-A46F-8B7385F875C4}
1355,1415,6,2209,1,White,Non-Hispanic,Female,10/13/2021,40203,{0D09F873-B359-425D-BB6F-BACE07BCE6A4}
1356,1416,10,6750,1,African American,Non-Hispanic,Female,10/22/2021,40213,{8D83BAB7-A05D-4ECA-B2BC-E0042A2B4BB2}
1357,1417,8,8986.19,1,African American,Non-Hispanic,Male,10/25/2021,40205,{3D19DF02-4A51-4E52-A178-9970869A2D2D}
1358,1418,6,360,1,African American,Non-Hispanic,Male,12/22/2021,40210,{88A74507-E6DE-4E52-9559-DF44FCB5CED4}
1359,1419,3,1725,2,White,Non-Hispanic,Female,7/8/2021,40215,{189EA947-E1F1-4598-BD74-17D26A19FCEA}
1360,1420,3,4025,2,White,Non-Hispanic,Female,7/8/2021,40215,{58C4AF41-5B2D-41F2-A8EA-5FC1D6D1F583}
1361,1421,3,1725,2,White,Non-Hispanic,Female,7/30/2021,40215,{7F2776E6-B9FF-4685-BC71-CFDAC58D55C5}
1362,1422,12,5880,1,African American,Non-Hispanic,Female,9/3/2021,40216,{2F636D56-A557-4F84-82D1-A7FD244FF282}
1363,1423,3,8540,2,African American,Non-Hispanic,Female,11/1/2021,40216,{663D1653-9B21-4B03-A16C-402007CABB66}
1364,1424,10,1800,1,African American,Non-Hispanic,Male,7/7/2021,40218,{AAF76A7F-5498-4144-8327-D02077FA4F81}
1365,1425,3,1270,1,African American,Non-Hispanic,Male,10/14/2021,40216,{5C6D2555-2A70-434A-A47B-5A7F864E840C}
1366,1426,3,3375,1,White,Non-Hispanic,Female,10/14/2021,40216,{0ADDE0FB-4579-4BC8-A633-C9A09233151C}
1367,1427,3,2285,5,African American,Non-Hispanic,Male,10/14/2021,40216,{BFAAB1C1-9AF6-4073-97A2-E78AD952CB63}
1368,1428,3,3310,1,African American,Non-Hispanic,Male,10/14/2021,40216,{29D667B8-09CE-4EAA-BC71-57FAFF67ED7D}
1369,1429,26,7200,2,African American,Non-Hispanic,Male,10/18/2021,40218,{C81BFCFE-94F0-443E-81EE-349DA07D36CB}
1370,1430,10,3392.1,1,White,Non-Hispanic,Male,10/20/2021,40218,{550AE1CB-56DE-49AB-873D-571B988E39F4}
1371,1431,6,5181,1,Others,Non-Hispanic,Male,10/13/2021,40203,{07EDFC08-1ECC-4BDF-9B04-A33F2059E908}
1372,1432,5,5060,5,African American,Non-Hispanic,Male,8/10/2021,40212,{9E207D42-2593-4F38-A920-E46FA6F4CB70}
1373,1433,8,7700,1,White,Non-Hispanic,Female,11/4/2021,40204,{1F644CB9-59BD-478C-8AD5-839488831712}
1374,1434,4,14835,1,African American,Non-Hispanic,Male,10/8/2021,40206,{8B66C7D9-9788-4411-8BFE-AFDB9723B5EE}
1375,1435,4,10712,1,Mixed Race,Non-Hispanic,Male,11/8/2021,40206,{2E4C9B4C-7237-42DC-A709-F7FCA65C0DD9}
1376,1436,12,8525,5,African American,Non-Hispanic,Female,11/18/2021,40214,{AAB5238F-0728-465C-A7D6-E6D2B0A65A37}
1377,1437,11,3714,3,White,Non-Hispanic,Female,7/21/2021,40299,{654A8F9D-52E4-48C2-8E29-E7D68935CA2E}
1378,1438,11,6375,2,White,Non-Hispanic,Female,9/4/2021,40299,{33A6402D-E2E1-4479-8964-72E9F9B30A66}
1379,1439,11,6975,2,White,Non-Hispanic,Female,9/4/2021,40299,{76F31EC5-0896-4E7A-9BF9-C29FA163E4D3}
1380,1440,11,6425,1,African American,Non-Hispanic,Male,8/5/2021,40299,{9D690406-126B-4597-87B8-492648261287}
1381,1441,11,14088,2,White,Non-Hispanic,Female,8/2/2021,40299,{0B2E48F7-1DFC-46B7-9792-17A8BF15A67F}
1382,1442,24,3027,2,African American,Non-Hispanic,Female,7/8/2021,40219,{8B9963F2-2A8A-46E9-A954-ADDB895EF06F}
1383,1443,24,5554,2,African American,Non-Hispanic,Female,7/8/2021,40219,{50BFD924-84B9-401D-B016-6815989FE13A}
1384,1444,11,8836,2,White,Non-Hispanic,Male,8/19/2021,40299,{87EFF8E4-8324-4FAD-AA9E-3BEDFE609FA3}
1385,1445,11,9713.85,4,Others,Non-Hispanic,UNKNOWN,11/9/2021,40299,{24B4EDDF-0332-49AF-B2CE-19B0AE428285}
1386,1446,26,3567,2,African American,Non-Hispanic,Male,7/8/2021,40220,{14D3E6F3-0D91-4442-A67E-15CACBF47FD8}
1387,1447,15,3000,2,Others,Non-Hispanic,Male, ,40214,{EC671F36-110E-492B-BC72-FC519A836D02}
1388,1448,10,9012.06,1,African American,Non-Hispanic,Female,9/2/2021,40218,{745226E8-6181-4F05-A255-A642286CE7BB}
1389,1449,3,9691,3,African American,Non-Hispanic,Female,8/27/2021,40215,{EF3CA943-9734-4848-AB8E-B85FFF1FAE9B}
1390,1450,10,4180.75,3,White,Non-Hispanic,Female,10/25/2021,40218,{BA0B215B-9F8A-4571-A195-4BB983F46294}
1391,1451,10,7085,2,African American,Non-Hispanic,Female,8/23/2021,40218,{2F0AD49D-F11A-41ED-86CB-3C7BAAE4D75E}
1392,1452,12,7205.07,1,African American,Non-Hispanic,Female,6/27/2022,40214,{F8286FED-E3D0-4D7D-B34D-8D789088BAF7}
1393,1464,4,1618,1,White,Non-Hispanic,Female,12/3/2021,40202,{53D4BA55-D15F-4C23-AC54-509A94A869EE}
1394,1314,25,5594,4,African American,Non-Hispanic,Male,8/26/2021,40214,{94A56D92-4D26-45CE-A1B2-130A302C941C}
1395,1365,26,2516,3,Mixed Race,Non-Hispanic,Female,7/15/2021,40218,{31AF523D-953F-49F4-9EDE-269C54966BF9}
1396,1315,25,9730,1,African American,Non-Hispanic,Male,9/10/2021,40272,{AA98E14D-7FC6-460B-84CC-0A5FA7D59DF0}
1397,1465,4,2118,1,African American,Non-Hispanic,Female,12/22/2021,40202,{AB2E6E4C-A0C2-458B-A0A3-29C71FF32E12}
1398,1366,26,11471.14,4,Mixed Race,Hispanic,Female,11/12/2021,40291,{8BDFD9FF-7576-47B4-A009-7F6BA35F3AD9}
1399,1316,25,5278,2,African American,Non-Hispanic,Male,7/30/2021,40272,{54D2F872-74DE-4B44-813F-3B1A7A67D921}
1400,1466,4,1068,1,African American,Non-Hispanic,Male,11/5/2021,40202,{659AE0D4-E596-4EA1-A2A8-21356CBF0B0F}
1401,1367,26,2278.41,1,Others,Non-Hispanic,Female,3/2/2022,40291,{C7069884-8723-46C1-B221-6558D09EB400}
1402,1317,25,1800,1,African American,Non-Hispanic,Female,7/1/2021,40214,{78A9F96E-868D-43FF-BD90-7922A144B003}
1403,1467,4,591,1,African American,Non-Hispanic,Female,11/5/2021,40202,{C4F571B7-A603-434F-A49C-FEBFD3EB0560}
1404,1368,26,12578.8,1,African American,Non-Hispanic,Male,11/8/2021,40220,{D9C9735F-957E-4DF8-82CE-D0500516ABBC}
1405,1318,25,4150,1,African American,Non-Hispanic,Female,7/1/2021,40214,{26EC3F0C-9139-476D-9963-32BDDDDA163B}
1406,1468,4,1092,1,African American,Non-Hispanic,Female,12/3/2021,40202,{05D7A7DA-40EF-451E-95AA-6E443C9F80C5}
1407,1369,26,7936.76,1,Others,Non-Hispanic,Female,3/2/2022,40291,{600DF8BC-BC24-4859-9583-DC321DF039E4}
1408,1319,25,7800,1,White,Non-Hispanic,female,10/6/2021,40214,{A5922C04-8C94-4135-86B1-5F9266438345}
1409,1469,7,7950,1,Others,Non-Hispanic,Male,9/23/2021,40207,{19D51421-3B85-4486-8F78-B4B299FE24D0}
1410,1370,26,6582,3,African American,Non-Hispanic,Male,7/29/2021,40218,{9D86618B-2140-427B-8E4B-6C83609D1AD1}
1411,1320,25,14000,5,White,Non-Hispanic,Female,8/10/2021,40214,{89300256-F76B-4D81-9FD8-240AD9AD96B4}
1412,1470,7,12024,2,White,Non-Hispanic,Female,8/11/2021,40207,{A016257A-FBF1-48CC-94EB-B82D3C67B3D4}
1413,1371,26,3694.42,1,Others,Non-Hispanic,Male,3/2/2022,40291,{D72C5107-B95E-4626-AA22-0B14343991DC}
1414,1321,25,15200,6,White,Non-Hispanic,Male,10/19/2021,40214,{8B468A1F-9AA5-4A46-8800-73EDBE97109E}
1415,1322,26,2412,2,White,Non-Hispanic,Female,7/12/2021,40291,{DCD4A917-E9B7-4041-9278-C6D54784DAFD}
1416,1323,26,2672.21,2,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,{FB5A6B28-737F-4198-9C12-21547324C56C}
1417,1324,26,8580.84,2,White,Non-Hispanic,Female,10/25/2021,40220,{59676AF3-397C-4464-BF60-219C6659C15D}
1418,1325,26,6528.26,1,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,{3E2134F9-82E9-4FB5-8AD6-22E7FBE864C4}
1419,1326,26,4920,1,African American,Non-Hispanic,Female,10/19/2021,40299,{0C2A6E56-A4D5-4855-A9AE-4BBC2D9C2348}
1420,1327,26,2570,1,African American,Non-Hispanic,Female,10/11/2021,40220,{8E47C787-1FBC-430C-9E55-F37F2EE8E81C}
1421,1328,26,8270,1,White,Non-Hispanic,Male,8/18/2021,40220,{425AAB86-909A-46E6-B01A-2A569A7BACB7}
1422,1329,26,2976.75,4,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,{BCCB4525-A43F-40DE-8010-53EC70729739}
1423,1330,26,6771,3,African American,Non-Hispanic,Female,7/8/2021,40207,{EF998634-5F8A-4DCA-B939-67E7074EC532}
1424,1331,26,12748,3,African American,Non-Hispanic,Female,7/8/2021,40207,{01D52B44-083F-48A3-8A60-534565E1B0C5}
1425,1332,26,10894,1,White,Non-Hispanic,Female,7/30/2021,40207,{FC41D8F5-58D2-4E8C-ADFC-6290075E3F3C}
1426,1333,26,6141,2,African American,Non-Hispanic,Female, ,40220,{4055758F-2F59-4E0B-B485-3287B5517812}
1427,1334,26,10400,1,Mixed Race,Hispanic,Female,11/1/2021,40299,{C83F18E6-E15B-4EC1-B7BA-2E97908F9919}
1428,1335,26,10808.98,1,White,Hispanic,Male,11/4/2021,40207,{71412BEC-E06F-4A63-AF8A-536EE9AE19E2}
1429,1336,26,7745,1,African American,Non-Hispanic,Female,8/27/2021,40218,{71540921-DEDF-4773-A2A3-CCB48159633C}
1430,1337,26,1693.93,1,Others,Non-Hispanic,Female,3/2/2022,40291,{E62976E8-0229-4F88-8BEC-7AAFFAB08EA8}
1431,1338,26,3202.88,1,Others,Non-Hispanic,Male,3/2/2022,40291,{86987EAB-4FBA-4E83-8049-C262B100F878}
1432,1339,26,744.5,1,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,{2FFA28CA-244B-48BE-A305-580B1D11A76D}
1433,1340,26,2391.44,2,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,{4BF66D12-5541-495D-9B67-C94199CFE951}
1434,1341,26,10904,1,African American,Non-Hispanic,Female,8/31/2021,40220,{D2C54D19-2008-4B73-A6F9-4F4DBDF32F42}
1435,1342,26,6585.77,2,African American,Non-Hispanic,Female,11/1/2021,40207,{37C9297C-BB4F-462E-BB8B-62A619DE567D}
1436,1343,26,8429.29,3,African American,Non-Hispanic,Female,10/22/2021,40218,{110522F7-7544-407E-A01C-2CB6F85EDA4A}
1437,1344,26,9765,2,White,Non-Hispanic,Female,7/29/2021,40207,{48E0696E-4553-423B-83F7-6B55FF345CA1}
1438,1345,26,6951,1,African American,Non-Hispanic,Male,11/12/2021,40207,{447153D0-3E82-45D5-8FD2-671F391A1874}
1439,1346,26,19884.54,1,African American,Non-Hispanic,Female,11/12/2021,40291,{07CDF27D-B407-47DF-9F78-AF928A79A786}
1440,1347,26,22977,1,White,Non-Hispanic,Female,10/25/2021,40291,{168FE694-6680-47D5-AD22-013C1043115B}
1441,1348,26,11291,3,African American,Non-Hispanic,Female,9/22/2021,40218,{E1F31CE6-2518-420E-928F-FEFA2597711D}
1442,1349,26,10918.85,3,Others,Non-Hispanic,UNKNOWN,11/18/2021,40291,{FF5049C6-0C85-45A2-AC22-3246AD615667}
1443,1350,26,10075.32,4,Mixed Race,Non-Hispanic,Male,11/8/2021,40291,{DA4F469F-0E7B-4CF1-9E1B-EF6EF363A1CA}
1444,1372,26,8569.39,1,African American,Non-Hispanic,Female,11/4/2021,40207,{DD1B89BB-4F17-429F-B513-C4E665C4A1DD}
1445,1373,26,11123.14,1,African American,Non-Hispanic,Female,10/22/2021,40207,{74D9C093-235F-4F9F-90C4-F0A551833044}
1446,1374,26,9000,1,White,Non-Hispanic,Female,11/18/2021,40218,{F3BED5E2-F80F-4777-AB66-E29821C29FA7}
1447,1375,26,5744.7,1,White,Non-Hispanic,Female,11/9/2021,40218,{5B461475-F75B-448C-A00F-FCD4CDA50FCB}
1448,1471,10,680,1,White,Non-Hispanic,Male,11/5/2021,40218,{B2053763-B574-496C-AD26-FD4808F8058D}
1449,1376,26,5055.6,2,Others,Non-Hispanic,Male,3/2/2022,40291,{C55B67FC-FBBF-4008-B03A-D02E8E09F876}
1450,1377,26,9417,1,White,Non-Hispanic,Male,9/3/2021,40220,{8C65B412-F5E9-45EF-94C8-5343C2BD95EB}
1451,1472,10,648.8,1,African American,Non-Hispanic,Male,11/5/2021,40218,{A2825857-4D71-47E4-9796-73F0950E6A23}
1452,1378,26,6079.75,1,African American,Non-Hispanic,Female,10/22/2021,40220,{880886E4-801B-46F8-A7F7-5A65EF00BB40}
1453,1473,10,739,1,African American,Non-Hispanic,Female,11/5/2021,40218,{8FF82B7D-B0A7-4834-8C32-D3A12368CACB}
1454,1379,26,4556.04,1,African American,Non-Hispanic,Male,10/19/2021,40218,{8291E8FD-2EA4-4C32-946E-DDDECDFB49F7}
1455,1474,10,658,1,African American,Non-Hispanic,Female,11/5/2021,40218,{2ECD492C-5CD8-4611-89F5-37733574C178}
1456,1380,26,7950,1,African American,Non-Hispanic,Male,9/3/2021,40220,{1BE3079D-B299-4D6D-962A-78A3C2209E40}
1457,1475,21,3850,1,African American,Non-Hispanic,Female,7/29/2021,40214,{F99186AE-B61D-48F5-969C-D37C5B56D1AB}
