coname,distname,co_dist_code,site,schname,enrollment,phone_one,principal,principal_email,address,city,state,zip,board_president,certifiedstaff
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,375,RIDGEVIEW ES                  ,336.0,(405) 587-6800,Michael Lisenby,mdlisenby@okcps.org,10010 Ridgeview Drive,Oklahoma City,OK,73120.0,PK-06,34
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,385,ROCKWOOD ES                   ,580.0,(405) 587-1500,Sheryl Barnett,slbarnett@okcps.org,3101 Southwest 24Th Street,Oklahoma City,OK,73108.0,PK-06,39
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,395,SEQUOYAH ES                   ,385.0,(405) 587-9200,Kandy Bishop,kmbishop@okcps.org,2400 Northwest 36Th Street,Oklahoma City,OK,73112.0,PK-06,32
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,400,SHIDLER ES                    ,343.0,(405) 587-4600,Rick Brown,rdbrown@okcps.org,1415 South Byers Avenue,Oklahoma City,OK,73129.0,PK-06,27
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,407,SOUTHERN HILLS ES             ,547.0,(405) 587-2900,Jennifer Mckay,jamkay@okcps.org,7800 South Kentucky Avenue,Oklahoma City,OK,73159.0,PK-06,46
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,408,SPENCER ES                    ,254.0,(405) 587-8600,Sandy Jackson,sajackson@okcps.org,8900 Northeast 50Th Street,Spencer,OK,73084.0,PK-05,25
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,410,STAND WATIE ES                ,670.0,(405) 587-6900,Marcus Macias,mamacias@okcps.org,3517 South Linn Avenue,Oklahoma City,OK,73119.0,PK-06,47
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,417,TELSTAR ES                    ,244.0,(405) 587-8900,Vanessa Van Trease,vkvantrease@okcps.org,9521 Northeast 16Th Street,Oklahoma City,OK,73130.0,PK-05,24
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,440,VAN BUREN ES                  ,424.0,(405) 587-2000,Amparo Macias,agmacias@okcps.org,2700 Southwest 40Th Street,Oklahoma City,OK,73119.0,PK-06,32
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,455,WEST NICHOLS HILLS ES         ,359.0,(405) 587-4900,Dr. Gloria Anderson,ganderson@okcps.org,8400 Greystone Avenue,Oklahoma City,OK,73120.0,PK-06,29
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,460,WESTWOOD ES                   ,407.0,(405) 702-1685,Susan Robertson,sdrobertson@okcps.org,1701 Exchange Avenue,Oklahoma City,OK,73108.0,PK-06,31
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,465,WHEELER ES                    ,531.0,(405) 587-7000,Heather Bullock,hdbullock@okcps.org,501 Southeast 25Th,Oklahoma City,OK,73129.0,PK-06,40
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,477,WILLOW BROOK ES               ,523.0,(405) 587-7500,Glenna Berry,gmberry@okcps.org,8105 Northeast 10Th Street,Oklahoma City,OK,73110.0,PK-05,38
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,480,WILSON ES                     ,364.0,(405) 587-7100,Susan Marshall-Armstrong,smarshall-armstron@okcps.org,501 Northwest 21St Street,Oklahoma City,OK,73103.0,PK-05,30
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,503,BELLE ISLE MS                 ,450.0,(405) 587-6600,Lynn Kellert,mskellert@okcps.org,5904 North Villa Avenue,Oklahoma City,OK,73112.0,8-Jun,35
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,508,CLASSEN MS OF ADVANCED STUDIES,420.0,(405) 587-5400,Dr. Ashley Davis,addavis@okcps.org,1901 North Ellison Avenue,Oklahoma City,OK,73106.0,8-Jun,39
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,511,EMERSON ALTERNATIVE ED. (MS)  ,126.0,(405) 587-7900,Sheryl Kishore,slkishore@okcps.org,715 North Walker Avenue,Oklahoma City,OK,73102.0,8-Jun,11
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,512,DOUGLASS MS                   ,252.0,(405) 587-4200,Andrew Pearson,arpearson@okcps.org,900 North Martin Luther King Avenue,Oklahoma City,OK,73117.0,8-Jul,28
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,518,JEFFERSON MS                  ,883.0,(405) 587-1300,Heather Messer,hemesser@okcps.org,6800 South Blackwelder Avenue,Oklahoma City,OK,73159.0,8-Jul,76
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,521,NORTHEAST MS                  ,120.0,(405) 587-3300,Sue Starr,sastarr@okocps.org,3100 North Kelley Avenue,Oklahoma City,OK,73111.0,8-Jun,22
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,522,ROGERS MS                     ,339.0,(405) 587-4100,Jahree Herzer,jlherzer@okcps.org,4000 Spencer Road,Spencer,OK,73084.0,8-Jun,35
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,523,ROOSEVELT MS                  ,769.0,(405) 587-8300,David Clark,ddclark@okocps.org,3233 Southwest 44Th Street,Oklahoma City,OK,73119.0,8-Jul,70
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,525,TAFT MS                       ,642.0,(405) 587-8000,Helen Charmaine Johnson,hcjohnson@okcps.org,2901 Northwest 23Rd Street,Oklahoma City,OK,73107.0,8-Jul,57
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,530,WEBSTER MS                    ,972.0,(405) 587-3900,Joey Slate,jslate@okcps.org,6708 South Santa Fe Avenue,Oklahoma City,OK,73139.0,8-Jul,77
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,535,JOHN MARSHALL MS              ,262.0,(405) 587-7200,Aspasia Carlson,aacarlson@okcps.org,12201 North Portland Avenue,Oklahoma City,OK,73120.0,8-Jul,40
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,540,OKLAHOMA CENTENNIAL MS        ,209.0,(405) 587-5200,Tamie Sanders,tlsanders@okcps.org,1301 Northeast 101St Street,Oklahoma City,OK,73131.0,8-Jul,33
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,705,CAPITOL HILL HS               ,1483.0,(405) 587-9000,Adam Jewell,arjewell@okcps.org,500 Sw 36Th Street,Oklahoma City,OK,73109.0,12-Sep,120
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,706,CLASSEN HS OF ADVANCED STUDIES,501.0,(405) 587-5400,Ashley Davis,addavis@okcps.org,1901 North Ellison Avenue,Oklahoma City,OK,73106.0,12-Sep,52
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,707,DOUGLASS HS                   ,405.0,(405) 587-4200,Andrew Pearson,arpearson@okcps.org,900 North Martin Luther King Avenue,Oklahoma City,OK,73117.0,12-Sep,50
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,710,EMERSON ALTERNATIVE ED. (HS)  ,592.0,(405) 587-7900,Sheryl Kishore,slkishore@okcps.org,715 North Walker Avenue,Oklahoma City,OK,73102.0,12-Sep,68
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,712,U. S. GRANT HS                ,1777.0,(405) 587-2200,Greg Frederick,gtfrederick@okcps.org,5016 South Pennsylvania Avenue,Oklahoma City,OK,73119.0,12-Sep,137
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,726,JOHN MARSHALL HS              ,425.0,(405) 587-7200,Aspasia Carlson,aacarlson@okcps.org,12201 North Portland Avenue,Oklahoma City,OK,73120.0,12-Sep,56
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,750,OKLAHOMA CENTENNIAL HS        ,355.0,(405) 587-5200,Tamie Sanders,tlsanders@okcps.org,1301 Northeast 101St Street,Oklahoma City,OK,73131.0,12-Sep,34
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,760,NORTHEAST HS                  ,193.0,(405) 587-3300,Sue Starr,sastarr@okocps.org,3100 North Kelley Avenue,Oklahoma City,OK,73111.0,12-Sep,27
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,765,NORTHWEST CLASSEN HS          ,1166.0,(405) 587-6300,John Kirk Wilson,jkwilson1@okcps.org,2801 Northwest 27Th Street,Oklahoma City,OK,73107.0,12-Sep,109
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,770,SOUTHEAST HS                  ,747.0,(405) 587-9600,Mylissa Hall,mlhall@okcps.org,5401 South Shields Boulevard,Oklahoma City,OK,73129.0,12-Sep,71
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,780,STAR SPENCER HS               ,358.0,(405) 587-8800,Chris Gardner,cmgardner@okcps.org,3001 North Spencer Road,Spencer,OK,73084.0,12-Sep,36
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,970,SANTA FE S PATHWAYS MID COLLEG,NULL,() -,NULL,NULL,NULL,NULL,NULL,NULL,-,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,971,INDEPENDENCE CHARTER MS       ,309.0,(405) 767-3000,Vana Baker,vbaker@icmsokc.org,3232 Northwest 65Th Street,Oklahoma City,OK,73116.0,8-Jun,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,972,JUSTICE A.W. SEEWORTH ACADEMY ,449.0,(405) 475-6400,Janet Grigg,mamajisok@seeworthacademy.org,12600 North Kelley Avenue,Oklahoma City,OK,73131.0,12-Mar,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,973,HUPFELD ACAD./WESTERN VILLAGE ,331.0,(405) 751-1774,Ruthie Rayner,ruthie.rayner@wvacademy.com,1508 Northwest 106Th Street,Oklahoma City,OK,73114.0,PK-05,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,975,DOVE SCIENCE ACADEMY (OKC)    ,485.0,(405) 524-9762,Yunus Bicici,yunus@dsaokc.org,919 Northwest 23Rd Street,Oklahoma City,rOK,73106.0,12-Jun,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,977,SANTA FE SOUTH HS             ,760.0,(405) 631-6100,Lance Seeright,lseeright@santafesouth.org,301 Southeast 38Th Street,Oklahoma City,OK,73129.0,12-Sep,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,978,HARDING CHARTER PREPARATORY HS,479.0,(405) 528-0562,Justin Hunt,jhunt@hardingcharterprep.org,3333 North Shartel,Oklahoma City,OK,73118.0,12-Sep,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,980,HARDING FINE ARTS ACADEMY     ,366.0,(405) 702-4322,Sherry Rowan,srowan@hfaaokc.org,Po Box 18895,Oklahoma City,OK,73154.0,12-Sep,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,981,SANTA FE SOUTH MS             ,595.0,(405) 635-1053,Michael Figueroa,mfigueroa@santafesouth.org,4712 South Santa Fe,Oklahoma City,K,73109.0,8-Jun,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,982,KIPP REACH COLLEGE PREPARATORY,290.0,(405) 425-4622,Tracy Mcdaniel,tmcdaniel@kippreach.org,Po Box 776,Oklahoma City,OK,73101.0,8-May,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,984,DOVE SCIENCE ACADEMY ES (OKC) ,301.0,(405) 605-5566,Kanuni Yilmaz,yilmaz@dsaelementary.org,4901 North Lincoln Boulevard,Oklahoma City,OK,73105.0,KG-05,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,986,HARPER ACADEMY                ,126.0,(405) 605-2600,Tamra Washington,twashington@harpercharterschools.org,1215 N.E. 34Th Street,Oklahoma City,OK,73111.0,12-Sep,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,988,LIGHTHOUSE ACADEMIES OKC INC  ,263.0,() -,NULL,NULL,NULL,NULL,NULL,NULL,PK-04,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,989,SANTA FE SOUTH PENN ES        ,NULL,() -,NULL,NULL,NULL,NULL,NULL,NULL,-,0
OKLAHOMA    ,OKLAHOMA CITY                 ,55-I089,990,SANTA FE SOUTH HILLS ES       ,NULL,() -,NULL,NULL,NULL,NULL,NULL,NULL,-,0
OKLAHOMA    ,OKLAHOMA YOUTH ACADEMY        ,55-J001,971,OYA CHARTER TECUMSEH 6TH-8TH  ,NULL,(405) 598-4143,Bradley Buxton,bradley.buston@oja.ok.gov,700 S. 9Th St.,Tecumseh,OK,74873.0,-,1
OKLAHOMA    ,OKLAHOMA YOUTH ACADEMY        ,55-J001,972,OYA CHARTER TECUMSEH 9TH-12TH ,66.0,(405) 598-4143,Bradley Buxton,bradley.buxton@oja.ok.gov,700 S. 9Th St.,Tecumseh,OK,74873.0,12-Sep,11
OKLAHOMA    ,OKLAHOMA YOUTH ACADEMY        ,55-J001,974,OYA CHARTER MANITOU 6TH-8TH   ,NULL,(580) 397-3511,Leticia Sanchez,leticia.sanchez@oja.ok.gov,300 S. Broadway,Manitou,OK,73555.0,-,1
OKLAHOMA    ,OKLAHOMA YOUTH ACADEMY        ,55-J001,975,OYA CHARTER MANITOU 9TH-12TH  ,58.0,(580) 397-3511,Leticia Sanchez,leticia.sanchez@oja.ok.gov,300 S. Broadway,Manitou,OK,73555.0,12-Sep,10
OKLAHOMA    ,EPIC ONE ON ONE CHARTER SCHOOL,55-Z001,970,EPIC ONE ON ONE CHARTER ES    ,2064.0,(405) 749-4550,David Kincaid,david.kincaid@epiccharterschools.org,4101 Nw 122Nd Street Suite B,Oklahoma City,OK,73120.0,PK-05,209
OKLAHOMA    ,EPIC ONE ON ONE CHARTER SCHOOL,55-Z001,971,EPIC ONE ON ONE CHARTER MS    ,1338.0,(405) 749-4550,Pam Beck,pam.beck@epiccharterschools.org,4101 Nw 122Nd Street Suite B,Oklahoma City,K,73120.0,8-Jun,8
OKLAHOMA    ,EPIC ONE ON ONE CHARTER SCHOOL,55-Z001,972,EPIC ONE ON ONE CHARTER HS    ,2635.0,(405) 749-4550,Jennifer Banfield,jennifer.banfield@epiccharterschools.org,4101 Nw 122Nd Street Suite B,Oklahoma City,OK,73120.0,12-Sep,0
OKLAHOMA    ,OKLAHOMA VIRTUAL CHARTER ACAD ,55-Z002,970,OKLA. VIRTUAL CHARTER ACAD ES ,846.0,(405) 259-9478,Celeste Claggett,cclaggett@k12.com,1160 S Douglas Blvd,Midwest City,OK,73130.0,KG-05,35
OKLAHOMA    ,OKLAHOMA VIRTUAL CHARTER ACAD ,55-Z002,971,OKLA. VIRTUAL CHARTER ACAD MS ,668.0,(405) 259-9478,Sandra Powell,spowell@k12.com,1160 S Douglas Blvd,Midwest City,OK,73130.0,8-Jun,23
OKLAHOMA    ,OKLAHOMA VIRTUAL CHARTER ACAD ,55-Z002,972,OKLA. VIRTUAL CHARTER ACAD HS ,886.0,(405) 259-9478,Chris Pitts,cpitts@k12.com,1160 S Douglas Blvd,Midwest City,OK,73130.0,12-Sep,32
OKLAHOMA    ,OKLAHOMA CONNECTIONS ACADEMY  ,55-Z003,970,OKLAHOMA CONNECTIONS ACAD ES  ,281.0,(918) 977-3285,Tammy Shepherd,tshepherd@connectionseducation.com,2425 Nowata Pl,Bartlesville,OK,74006.0,KG-05,11
OKLAHOMA    ,OKLAHOMA CONNECTIONS ACADEMY  ,55-Z003,971,OKLAHOMA CONNECTIONS ACAD MS  ,241.0,(918) 977-3285,Tammy Shepherd,tshepherd@connectionseducation.com,2425 Nowata Pl,Bartlesville,OK,74006.0,8-Jun,13
OKLAHOMA    ,OKLAHOMA CONNECTIONS ACADEMY  ,55-Z003,972,OKLAHOMA CONNECTIONS ACAD HS  ,596.0,(918) 977-3285,Tammy Shepherd,tshepherd@connectionseducation.com,2425 Nowata Pl,Bartlesville,OK,74006.0,12-Aug,19
OKLAHOMA    ,INSIGHT SCHOOL OF OKLAHOMA    ,55-Z004,971,INSIGHT SCHOOL OF OKLAHOMA MS ,70.0,(405) 835-2133,Kimberley Kelly,kkelly@k12.com,1156 S Douglas Blvd,Midwest City,OK,73130.0,8-Jul,7
OKLAHOMA    ,INSIGHT SCHOOL OF OKLAHOMA    ,55-Z004,972,INSIGHT SCHOOL OF OKLAHOMA HS ,276.0,(405) 835-2133,Kimberly Kelly,kkelly@k12.com,1156 S Douglas Blvd,Midwest City,OK,73130.0,12-Sep,13
OKLAHOMA    ,ABLE CHARTER ABLE LEARNING    ,55-Z005,971,ABLE CHARTER SCHOOL 6TH-8TH   ,11.0,(405) 990-2282,Tina Barker,tina.barker@ablecharterschool.com,"4500 N. Classen Blvd., Suite 205",Oklahoma City,OK,73118.0,8-Jun,0
OKLAHOMA    ,ABLE CHARTER ABLE LEARNING    ,55-Z005,972,ABLE CHARTER SCHOOL 9TH-12TH  ,44.0,(405) 990-2282,Judith Kuczynski,judy@christinainternationalhs.com,"4500 N. Classen Blvd., Suite 205",Oklahoma City,OK,73118.0,12-Sep,0
OKMULGEE    ,TWIN HILLS                    ,56-C011,105,TWIN HILLS PUBLIC SCHOOL      ,354.0,(918) 733-2531,Russell Criner,rcriner@twinhills.k12.ok.us,7225 Twin Hills Road,Okmulgee,OK,74447.0,PK-08,28
OKMULGEE    ,OKMULGEE                      ,56-I001,140,OKMULGEE PRIMARY ES           ,501.0,(918) 758-2030,Phillip Ware,PWARE@okmulgeeps.com,Post Office Box 1346,Okmulgee,OK,74447.0,PK-02,34
OKMULGEE    ,OKMULGEE                      ,56-I001,145,DUNBAR ES                     ,NULL,(918) 758-2050,Ginger James,gjames@okmulgeeps.com,Po Box 1346,Okmulgee,OK,74447.0,-,31
OKMULGEE    ,OKMULGEE                      ,56-I001,605,OKMULGEE JHS                  ,NULL,(918) 758-2020,Kelly Anderson,kanderson@okmulgeeps.com,Po Box 1346,Okmulgee,OK,74447.0,-,17
OKMULGEE    ,OKMULGEE                      ,56-I001,705,OKMULGEE HS                   ,395.0,(918) 758-2075,Sean O'brien,sobrien@okmulgeeps.com,Post Office Box 1346,Okmulgee,OK,74447.0,12-Sep,35
OKMULGEE    ,HENRYETTA                     ,56-I002,105,HENRYETTA ES                  ,687.0,(918) 652-6587,Kelly Furer,kfurer@henryetta.k12.ok.us,1801 Troy Aikman Dr,Henryetta,OK,74437.0,PK-05,47
OKMULGEE    ,HENRYETTA                     ,56-I002,505,HENRYETTA MS                  ,258.0,(918) 652-6578,Brad Wion,bradw@henryetta.k12.ok.us,1801 Troy Aikman Dr,Henryetta,OK,74437.0,8-Jun,28
OKMULGEE    ,HENRYETTA                     ,56-I002,705,HENRYETTA HS                  ,307.0,(918) 652-6571,Scott Bein,sbein@henryetta.k12.ok.us,1801 Troy Aikman Dr,Henryetta,OK,74437.0,12-Sep,34
OKMULGEE    ,MORRIS                        ,56-I003,105,MORRIS ES                     ,514.0,(918) 733-9072,Rebecca Alexander,balexander@morris.k12.ok.us,P.O. Box 80,Morris,OK,74445.0,PK-05,44
OKMULGEE    ,MORRIS                        ,56-I003,505,MORRIS MS                     ,250.0,(918) 733-9072,Monte Womack,mwomack@morris.k12.ok.us,P.O. Box 80,Morris,OK,74445.0,8-Jun,27
OKMULGEE    ,MORRIS                        ,56-I003,705,MORRIS HS                     ,320.0,(918) 733-9072,Andrew Ewton,bewton@morris.k12.ok.us,P.O. Box 80,Morris,OK,74445.0,12-Sep,34
OKMULGEE    ,BEGGS                         ,56-I004,105,BEGGS ES                      ,434.0,(918) 267-3631,Nancy Mccune,Nmcune@beggs.k12.ok.us,1201 West Ninth Street,Beggs,OK,74421.0,PK-04,36
OKMULGEE    ,BEGGS                         ,56-I004,505,BEGGS MS                      ,345.0,(918) 267-4916,Kenny Hurst,khurst@beggs.k12.ok.us,1201 West Ninth Street,Beggs,OK,74421.0,8-May,33
OKMULGEE    ,BEGGS                         ,56-I004,705,BEGGS HS                      ,351.0,(918) 267-3625,Kristi Smith,ksmith@beggs.k12.ok.us,1201 West Ninth Street,Beggs,OK,74421.0,12-Sep,36
OKMULGEE    ,PRESTON                       ,56-I005,110,PRESTON ES                    ,414.0,(918) 756-3638,Cassie Holleman,cholleman@preston.k12.ok.us,Post Office Box 40,Preston,OK,74456.0,PK-08,25
OKMULGEE    ,PRESTON                       ,56-I005,705,PRESTON HS                    ,184.0,(918) 756-8636,Pamela Snowden,psnowden@preston.k12.ok.us,Post Office Box 40,Preston,OK,74456.0,12-Sep,13
OKMULGEE    ,SCHULTER                      ,56-I006,105,SCHULTER ES                   ,102.0,(918) 652-8200,Jay Fox,jfox@schulter.k12.ok.us,Post Office Box 203,Schulter,OK,74460.0,PK-08,15
OKMULGEE    ,SCHULTER                      ,56-I006,705,SCHULTER HS                   ,35.0,(918) 652-8200,Allen Callahan,acallahan@schulter.k12.ok.us,Post Office Box 203,Schulter,OK,74460.0,12-Sep,11
OKMULGEE    ,WILSON                        ,56-I007,105,WILSON ES                     ,161.0,(918) 652-3375,Tena Medlock,tmedlock@wpstigers.k12.ok.us,8867 Chestnut Road,Henryetta,OK,74437.0,PK-08,20
OKMULGEE    ,WILSON                        ,56-I007,705,WILSON HS                     ,75.0,(918) 652-3384,Vernie Thomas,verniethomas@wpstigers.k12.ok.us,8867 Chestnut Road,Henryetta,OK,74437.0,12-Sep,14
OKMULGEE    ,DEWAR                         ,56-I008,105,DEWAR ES                      ,225.0,(918) 652-2184,Mickey Howk (Pk-5),mhowk@dewar.k12.ok.us,Post Office Box 790,Dewar,OK,74431.0,PK-05,20
OKMULGEE    ,DEWAR                         ,56-I008,515,DEWAR MS                      ,83.0,(918) 652-9625,Joshua Kilhoffer,jkilhoffer@dewar.k12.ok.us,Post Office Box 790,Dewar,OK,74431.0,8-Jun,21
OKMULGEE    ,DEWAR                         ,56-I008,715,DEWAR HS                      ,125.0,(918) 652-9625,Josh Kilhoffer,jkilhoffer@dewar.k12.ok.us,Post Office Box 790,Dewar,OK,74431.0,12-Sep,19
OSAGE       ,OSAGE HILLS                   ,57-C003,105,OSAGE HILLS PUBLIC SCHOOL     ,154.0,(918) 336-6804,Tammy Wilson,twilson@osagehills.k12.ok.us,225 Country Road 2706,Bartlesville,OK,74003.0,PK-08,15
OSAGE       ,BOWRING                       ,57-C007,105,BOWRING PUBLIC SCHOOL         ,78.0,(918) 336-6892,Nicole Hinkle,nhinkle@bowringps.k12.ok.us,87 County Road 3304,Pawhuska,OK,74056.0,PK-08,8
OSAGE       ,AVANT                         ,57-C035,105,AVANT PUBLIC SCHOOL           ,78.0,(918) 263-2135,Cindi Hemm,chemm@avant.k12.ok.us,Post Office Box 9,Avant,OK,74001.0,PK-08,8
OSAGE       ,ANDERSON                      ,57-C052,105,ANDERSON PUBLIC SCHOOL        ,282.0,(918) 245-0289,Brett Banker,bbanker@andersontrojans.org,2195 Anderson Road,Sand Springs,OK,74063.0,PK-06,21
OSAGE       ,MCCORD                        ,57-C077,105,MCCORD PUBLIC SCHOOL          ,285.0,(580) 765-8806,Moore Beverly,bmoore@mccord.k12.ok.us,977 South Mccord Road,Ponca City,OK,74604.0,PK-06,22
OSAGE       ,PAWHUSKA                      ,57-I002,110,INDIAN CAMP ES                ,214.0,(918) 287-1265,Beverly Moore,bmoore@ppshuskies.org,2005 East Boundary Avenue,Pawhuska,OK,74056.0,PK-02,17
OSAGE       ,PAWHUSKA                      ,57-I002,110,INDIAN CAMP ES                ,214.0,(918) 287-1265,Kimberly Hester,khester@ppshuskies.org,2005 East Boundary Avenue,Pawhuska,OK,74056.0,PK-02,17
OSAGE       ,PAWHUSKA                      ,57-I002,115,PAWHUSKA ES                   ,365.0,(918) 287-1265,Bryon Cowan,bcowan@ppshuskies.org,1700 Lynn Avenue,Pawhuska,OK,74056.0,8-Mar,42
OSAGE       ,PAWHUSKA                      ,57-I002,705,PAWHUSKA HS                   ,234.0,(918) 287-1266,Joel Sindelar,jsindelar@ppshuskies.org,621 East 15Th Street,Pawhuska,OK,74056.0,12-Sep,29
OSAGE       ,SHIDLER                       ,57-I011,105,WARD ES                       ,106.0,(918) 793-2051,Tonya Lemon,tlemon@shidlerps.org,Post Office Box 85,Shidler,OK,74652.0,PK-04,13
OSAGE       ,SHIDLER                       ,57-I011,505,SHIDLER MS                    ,59.0,(580) 269-2911,Janice Finton,jfinton@shidlerps.org,Post Office Box 85,Shidler,OK,74652.0,8-May,12
OSAGE       ,SHIDLER                       ,57-I011,715,SHIDLER HS                    ,71.0,(918) 793-2461,Judd Matthes,jmatthes@shidlerps.org,Post Office Box 85,Shidler,OK,74652.0,12-Sep,10
OSAGE       ,BARNSDALL                     ,57-I029,105,BARNSDALL ES                  ,212.0,(918) 847-2731,Regiena Henderson,rhenderson@barnsdallschools.org,Post Office Box 629,Barnsdall,OK,74002.0,PK-06,20
