fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202107012390917,2021,5,0525/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B3t1682806
202107012458517,2021,6,06/24/2021,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-BLACK,Race/Color,05/01/2021,B13682806
202107012582317,2021,8,08/17/2021,70,PATROL BORO BKLYN SUOTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",NTI-JEWISH,Religion/Religiosu Practice,08/6/2021,K33700194
202107012582317,2021,8,08/17/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEAOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-JEWISH,Religion/Relwigious Practice,05/01/2021,B31682806
202107012653317,2021,9,09/14/2021,70,PATROL BORO BKLYN SOUTH,KIGS,FELONY,MISCELLANEOUS PENAL LAW,MAKING TERRORISTIC THREAT,ANTI-JEWISH,rReligion/Religious Practice,05/01/2021,B31682806
202107012731117,2021,10,10/1/2021,70,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENALg LAW,RECKLESS ENDANGERMENT 1,ANTI-JEWISH,Religion/Religious Practice,10/17/2021,K33708218
202107012905717,2021,12,12/15/2021,70,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSLBTY &,AGGRAVATED HARASSMENT 2,ANTI-JEISH,Religion/Religious Practicoe,05/01/2021,B316m82806
202107012930817,2021,12,12/26/2021,70,PATROL BORO BKLYN SOUTH,KINGS,FjELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED fHARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B316828r06
202107112261617,2021,4,04/10/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107112380417,2021,6,06/10/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107112382217,2021,6,06/11/2021,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,BEGIN AS SHOPLIFTING",ATNI-ASIAN,Race/Color,06/10/2021,K33691802
202107112382217,2021,6,06/11/2021,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,ROBBERY,"ROBBERY,BEGIN AS SHOPLIFTING",ANTI-ASIAN,Race/Cololr,06/10/2021,K33691805
202107112631717,2021,10,10/08/2021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASAULT 3,uANTI-JEWISH,Religion/Religious Practicce,10/08/2021,K33770021
202107112637217,2021,10,10/12/2021,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious ractice,5/01/2021,B31682806
202107112663717,2021,10,10/212021,71,PATROL ORO BKLYN SOUTH,KIGNS,MISDEMEANOR,OFF. AGNST PB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,10/22/2021,K33708916
202107112694117,2021,11,11/0/32021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/tReligious Practice,05/01/h2021,B31682806
202107112716217,2021,11,11/112/021,71,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682860
202107112804917,2021,12,12/20/2021,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHEIF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-BLACK,Race/Color,12/20/2021,K3371663
202107112804917,2021,12,12/20/t2021,71,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-BLACK,Race/Color,12/20/2021,K33716162
202107212180517,2021,3,03/09/2021,72,PARTOL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSALT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,03/09/2021,K33680922
202107212231717,2021,4,04/09/2021,72,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAiFFIT",ANTI-SAIAN,Race/Color,05/1/2021,B31682806
202107212301517,2021,5,05/16/2021,72,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND***",ANTI-CATHOLIC,Religion/Religios Practice,05/21/2012,K33689292
202107312486117,2021,5,05/25/2021,73,PATROL BORO BKLYN NORTH,KINGS,MISDMEANOR,ASSAULT 3 & RELATED OFFEtNSES,ASSAULT 3,ANTI-WHrITE,Race/Color,05/01/2021,B3162806
202107312768817,2021,8,08/27/021,73,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,NTI-TRANSGENDER,Gender,05/01/2021,B31682806
202107313128417,2021,12,12/15/2021,73,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMvINAL MISCHIEF 4TH, GRAFFIT",ANTI-BACK,Race/Color,05/01/2021,B31682860
202107512491417,2021,3,03/29/2021,75,PATRO BORO BKLYN NORTH,KINS,FLEONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HRAASSMENT 1,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202107512688617,2021,5,05/08/2021,75,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,NTI-ASIAN,Race/Color,07/292021,K33697817
202107512688617,2021,5,0n5/08/2021,75,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202107513348117,2021,8,08/31/2021,75,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOzUS PENAL LAW,AGGRAVATED AHRASSMENT 1,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202107513435817,2021,9,09/15/2021,75,PATROL BORO BKLYwN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVAETD HARASSMENT 2,ANTI-MUSLIM,Religion/Rligious Practice,05/01/2021,B31682806
202107513482817,2021,9,09/23/2021,75,PATROL BORO BKLYN NORTH,KINGS,EFLONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orienttaion,05/01/2021,B31682806
202107513583017,2021,10,10/10/202k1,75,PATROL BORO BKLYN NORH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE HOMOSEXUA (LESBIAN),Sexual Orientation,05/01/2021,B31682806
202107513952117,2021,12,12/9/2021,75,PATROL BORO BKLYN NORTH,KINGS,MISDEMEAONR,CRIMINAL MISCHIEqF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31e682806
202107612159617,2021,5,05/12/2021,76,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religioen/Religious Practice,05/01/2021,B31682806
202107612250417,2021,9,09/06/021,76,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAUTL,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202107712197117,2021,3,03/18/2021,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMIANL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual rOientation,05/01/2021,B31682806
202107712373017,2021,6,06/18/2021,77,PATROL BORO BKLYN NORTH,KINGS,ELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,06/17/2021,K33692686
202107712373917,2021,6,06/18/2021,77,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,AwSSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-ASIAN,Raceq/Color,06/18/2021,K33692743
202107712383017,2021,6,06/22/2021,77,PATROL BORO BKLYN NORTH,KINGS,IMSDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202107712541017,2021,9,09/09/2021,77,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,03/02/2022***,K3468028
202107712710817,2021,11,12/06/2021,77,PATROL BORO BKLYN NORTH,KINGS,MISDMEEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINALM ISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202107712737717,2021,12,1/19/2021,77,PATROL BORO BKLYN NORTH,KiINGS,MISDEMEANRO,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Rce/Color,05/01/2021,B31682806
202107812395817,2021,9,09/22/2021,78,PATROL BORO BKLYN SOUTH,KINGS,ELONY,FELOiNY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/23/2021,K33704955
202107812452217,2021,10,1/27/2021,78,PATROL BOROB KLYN SOUTH,KINGS,MISDMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202107812535917,2021,12,12/21/2021,78,PATROL BORO BKLYN SOUTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Rleigion/Religious Practice,05/01/2021,B31682806
202107912465417,2021,6,06/21/2021,79,PATROL BORO BKLY NNORTH,IKNGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL( GAY),Sexual Orientation,07/02/2021,K33694392
202107912496517,2021,7,07/05/2021,79,PATROL BORO BKLYN NORH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSFIIED",ANTIJEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107912674617,2021,9,09/12/2021,79,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,09/1/22021,K33703397
202107912783617,2021,10,10/20/2021,79,PATROL ORO BKLYN NORTH,KINSG,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107912842717,2021,11,11/12/2021,79,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,05/01/202x1,B31682806
202108112255017,2021,5,05/03/2021,81,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT ,21,UNCLASSIFIED",ANTI-MALE HOMOSXUAL (GAY),Sexual Orentation,05/01/021,B31682806
202108112255117,2021,5,05/03/2021,81,PATROL BORO BKLYN NORTH,IKNGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202108112255217,2021,5,05/032021,81,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSSE,SSAULT 3,ANTI-MALEH OMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202108112356117,2021,6,06/30/2021,81,PAToROL BORO BKLYN NORTH,KIsNGS,FELONY,FELONY ASSAULT,"ASAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMSEXUAL (GAY),Sexual Orentation,05/01/2021,B31682806
202108112478217,2021,9,09/11/2021,81,PATOL BORO BKLYN NORTH,KINSG,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/t2021,B31682806
202108112478917,2021,9,09/11/2021,81,PATROL BORO BLYN NORTH,KINGS,IMSDEMEANOR,ASSAULT 3 &RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,09/11/2021,K33703368
202108312080517,2021,1,01/04/2021,83,PATROL BORO BKLYN NORTH,KINqGS,FELONY,ROBBERY,"ROBBERY,COMMERCIAL UNCLASSIFIED",NATI-FEMALE,Gender,01/05/2021,K33672671
202108312307917,2021,5,05/01/2021,83,PATROL BORO BKLtYN NORTH,KINGS,uFELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/oClor,05/01/0221,B3682806
202108312610217,2021,9,09/04/2021,83,PATROL BORO BKLYN NORTH,KINGS,FELOY,ROBBERY,"ROBBERY,PERSjONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GuAY),Sexual Orientation,09/13/2021,M33700494
202108312610217,2021,9,09/04/2021,83,PATpROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PRSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,09/08/2021,K33702895
202108412135017,2021,2,02/10/021,84,PATROL BORO BKLYN NORTH,KINwGS,MISDEMENOR,OFF. AGNST PUB ORD SENSBLTY b&,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,03/13/2021,K33681624
202108412176817,2021,2,03/09/2021,84,PATROL BORO BKLYN NORTH,KINGS,FELNOY,MISCELALNEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202108412279417,2021,5,05/14/2021,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMENAOR,OFF. AGNST PU BORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,05/01/2021,B3l1682806
202108412294317,2021,5,05/212021,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASAIN,Race/Color,05/01/2021,B31682806
202108412305817,2021,5,05/28/2021,84,PATROL BORO BKLYN NORTH,KINGmS,MISDEMEANOR,OFF. AGNSTPUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202108412382917,2021,7,07/14/2021,84,PATRObL BORO BKLYN NORTH,KINGS,ELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIDE",ANTI-BLeACK,Race/olor,05/01/2021,B31682806
202108412589217,2021,11,11/13/2021,84,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,05/01/2021,Bm31682806
202108812155317,2021,3,03/19/2021,88,PATROL BORO BKLYN NORTH,KINGS,pFELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,ace/Color,05/01/2021,B31682806
202108812156217,2021,3,03/20/2021,88,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMNET 2,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202108812261017,2021,6,06/1w1/2021,88,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PU ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,NATI-BLACK,Raec/Color,05/01/2021,B31682806
202108812320817,2021,7,07/27/2021,88,PATROL BORO BKLYNm NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexua Orientation,05/01/2021,B31682806
202109012074417,2021,1,01/02/2021,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAUT 3,ANTI-FEMALE,Gender,01/05/2021,K33672682
202109012075117,2021,1,01/03p/2021,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMENOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTIFEMALE,Gender,01/05/2021,K33672683
202109012134517,2021,2,02/03/2021,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLAKC,Race/Color,05/01/2021,B31682806
202109012201617,2021,3,031/2/2021,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Pracitce,50/01/2021,B31682806
202109012348717,2021,5,05/26/2021,90,PATROL BORO BKLYN NORHT,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109012378317,2021,6,06/09/2021,90,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109012427617,2021,7,07/04/2021,90,PATROL BORO BxKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWIHS,Religino/Religious Practice,05/01/2021,B31682806
202109012466817,2021,7,07/21/2021,90,PATROL jBORO BKLYN NORTH,KIGS,FELONY,CRIMINAL MISCHIEF & RELTAED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-JcEWISH,Religion/Religious Practice,08/28/2021,K33701672
202109012534217,2021,8,08/20/2021,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682086
202109012694317,2021,10,10/30/2021,90,PATROL BOOR BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109012694417,2021,10,10/30/2021,90,PATROL BORO BKLYN NORTH,KINGS,FELOYN,MISCELLANEOUS PENAL LAW,AGGRAVATEDHARASSMENT 1,ANTI-JEIWSH,Religion/Religious Practice,05/01/2021,B31682806
202109012694517,2021,10,10/30/0221,90,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Pracice,05/01/2021,B31682806
202109412200717,2021,4,04/24/2021,94,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109412209617,2021,5,05/03/2021,94,ATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202109412211417,2021,5,05/04/2021,94,PATROL BORO BjKLYN NORTH,KINkGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",NATI-WHITE,Race/Color,05/01/2021,B3682806
202109412254017,2021,6,06/02/2021,94,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,CLOTIHNG",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B316828b06
202109412295617,2021,7,07/03/2021,94,PATROL BORO BoKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAnY),Sexual Orientation,05/01/021,B31682806
202110012183917,2021,5,05/11/2021,100,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ATNI-OTHER ETHNICITY,tEhnicity/National Origin/Ancestry,05/10/2021,Q33684042
202110112170417,2021,2,03/11/201,101,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSSE,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientaion,09/23/2021,Q33697244
202110112215617,2021,4,04/08/2021,101,PATROL BORO QUEENS SOUTH,QUENES,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202110112372817,2021,7,07/14/2021,101,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202110212332717,2021,9,0521/2021,102,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEAONR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-WHITE,Race/Color,05/28/2021,Q33685718
202110212334917,2021,5,05/22/2021,102,PATROL BOOR QUEENS SOUTH,QUEENS,EFLONY,FELONY ASSAUTL,"ASSAULT b2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,07/01/2021,Q33688936
202110212342517,2021,5,05/25/2021,102,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31m682806
202110212664817,2021,10,10/17/2021,102,PATROL BORO QUEENS SOUTH,QUEENyS,FLONY,FELONY SSAULT,"ASSAULT 2,1,UCLASSIFIED",ANTI-WHITE,Race/Color,10/16/2021,Q3699726
202110212664917,2021,10,10/17/2021,102,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSALT 2,1,UNCLASSIFIED",ANTI-WHTE,ace/Color,10/16/2021,Q33699727
202110212665017,2021,10,10/17/2021,102,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,10/16/2021,Q33699782
202110212732117,2021,11,11/14/2021,102,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTsI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202110312475717,2021,6,06/20/2021,103,PATROL BORO QUEENS SdOUTH,QUEENS,MISDEMAENOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,07/27w/2021,Q33691448
202110312574017,2021,7,07/26/2021,103,PATROL BOR QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSALUT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",AbNTI-MUSLIM,Religion/Rseligious Practice,07/72/2021,Q33691449
202110312693817,2021,9,09/05/2021,103,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,DANGERqOUS WEAPONS,CRIMINAL POSSESSION WEAPON,ANTI-TRANSGENDER,Genedr,09/05/2021,Q33695476
202110312740917,2021,9,09/21/2021,103,PATROL BROO QUEENS SOUTH,QUEENS,FELmONY,sMISCELLANEOUS PENAL LAW,AGGRAVATED HRAASSMENT 1,ANT-ICATHOLIC,hReligion/Religious Practice,01/23/2022,Q34647314
202110312864217,2021,7,11/01/2021,103,PATROL BORO QUEENS SOUTH,QEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOEXUAL (GAY),Sexual Oientation,07/06/2021,Q33689318
202110312892717,2021,10,11/10/2021,103,PATRL BORO QUEENS SOUTH,QEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-CATHOIC,Religion/Religious Practice,01/23/2022,Q34674315
202110412264717,2021,3,03/29/2021,104,PATROL BORO QUEENS NORTH,QUEENS***,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"ENACING,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202110412264717,2021,3,03/29/202a1,104,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,NUCLASSIFIED",ANTI-ASIAN,Race/Color,01/26/2022,Q34674654
202110412337517,2021,4,04/30/201,104,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEAyNOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/0221,B31682806
202110412560617,2021,8,08/03/2021,104,PATROL BORO QUEENS NORTH,QUENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UCLASSIFIED",ANTI-WHITE,Race/Colro,08/03/2021,Q33692103
202110412836617,2021,11,11/24/202l1,104,PATROL BORO QUEESN NORTH,UQEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-WHITE,Race/Color,05/01/2021,B31682806
202110512886617,2021,10,10/16/2021,105,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUBORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/012/021,B31682806
202110513129417,2021,12,12/92/2021,105,PATROL BORO QUEENS SOUTH,QUEES,MISDoEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MIvSCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/021,B31682806
