retailer,name,street,city,state,zip,quick_draw,latitude,longitude,georeference
63739,KEY FOOD,386 FULTON AVE,HEMPSTEAD,NY,11550,Y,40.709492,-73.619482,POINT (-73.619482 40.709492)
106471,NOOR 99 CENTS INC,603 BEACH 20TH ST,FAR ROCKAWAY,NY,11691,,40.600931,-73.753823,POINT (-73.753823 40.600931)
103390,ONE STOP BEER AND FOOD,32 CULVERT ST,PORT JERVIS,NY,12771,,41.382079,-74.677349,POINT (-74.677349 41.382079)
110317,111 DELI & GRILL CORP,11052 SUTPHIN BLVD,JAMAICA,NY,11435,,40.68865,-73.79597,POINT (-73.79597 40.68865)
97622,PURPLE HAPPY SHOP INC,24-12 149TH ST,WHITESTONE,NY,11357,,40.777042,-73.817792,POINT (-73.817792 40.777042)
104565,SUFFOLK OTB@JAKE'S 58,3635 EXPRESSWAY DRIVE NORTH,ISLANDIA,NY,11749,Y,40.810403,-73.166068,POINT (-73.166068 40.810403)
95522,INFINITY 99 CENTS & UP DEPOT,7314 5TH AVE,BROOKLYN,NY,11209,Y,40.630871,-74.022224,POINT (-74.022224 40.630871)
93772,JAYMAHARAJ GROCERY,45-01 47TH AVE,WOODSIDE,NY,11377,Y,40.741257,-73.919921,POINT (-73.919921 40.741257)
36608,KINNEY DRUGS #059,112 NEW YORK RD,PLATTSBURGH,NY,12901,Y,44.678317,-73.451043,POINT (-73.451043 44.678317)
48124,MALONEY SUPERETTE INC,405 STOLP AVE,SYRACUSE,NY,13207,Y,43.03024,-76.170527,POINT (-76.170527 43.03024)
34281,TOM & JERRY'S BAR & GRILL,987 ROUTE 6 AND 22,BREWSTER,NY,10509,Y,41.39655,-73.604165,POINT (-73.604165 41.39655)
106953,STATEN ISLAND CARD SMART INC,1445A RICHMOND AVE.,STATEN ISLAND,NY,10314,Y,40.613043,-74.158627,POINT (-74.158627 40.613043)
38608,SMOKES 4 LESS,1520 ROUTE 55,LAGRANGEVILLE,NY,12540,Y,41.67016,-73.762634,POINT (-73.762634 41.67016)
106340,MIKE DELI & GRILL CORP,200 GRAHAM AVE,BROOKLYN,NY,11206,,40.708687,-73.943312,POINT (-73.943312 40.708687)
99632,ASTORIA CENTER INC,44-02 ASTORIA BLVD,ASTORIA,NY,11103,,40.768227,-73.907055,POINT (-73.907055 40.768227)
70227,SPEEDWAY #07598,2545 SOUTH RD,POUGHKEEPSIE,NY,12601,Y,41.663012,-73.930352,POINT (-73.930352 41.663012)
95650,SENT NY,1093 FLUSHING AVE,BROOKLYN,NY,11237,,40.704996,-73.928358,POINT (-73.928358 40.704996)
27837,LISA DELI & GROCERY INC,73-20 FOREST AVE,RIDGEWOOD,NY,11385,,40.699562,-73.898634,POINT (-73.898634 40.699562)
68358,7-ELEVEN #39223A,260 MOTOR PARKWAY,BRENTWOOD,NY,11717,Y,40.805628,-73.266696,POINT (-73.266696 40.805628)
102653,ELITE WINE & SPIRIT LLC,231A E 149TH ST,BRONX,NY,10451,Y,40.817897,-73.924079,POINT (-73.924079 40.817897)
109418,MAPLEVIEW FAMILY RESTAURANT,2023 ST RT 104,PARISH,NY,13131,Y,43.458109,-76.109726,POINT (-76.109726 43.458109)
112334,UTICA GAS INC,5001 KINGS HWY,BROOKLYN,NY,11234,,40.63495,-73.928254,POINT (-73.928254 40.63495)
36288,STEWART'S SHOPS #338,3610 NY ROUTE 43,WEST SAND LAKE,NY,12196,,42.646075,-73.602611,POINT (-73.602611 42.646075)
112749,FOOD UNIVERSE MARKET PLACE,1187 JEROME AVE,BRONX,NY,10452,Y,40.835873,-73.923035,POINT (-73.923035 40.835873)
99231,V&K PHARMACY,1227 OGDEN AVE,BRONX,NY,10452,Y,40.838315,-73.926324,POINT (-73.926324 40.838315)
52385,REID'S FOOD BARN GROCERY STORE,111 E GREEN ST,OLEAN,NY,14760,Y,42.073392,-78.429006,POINT (-78.429006 42.073392)
47767,KWIK FILL #012,334 GRANT AVE RT 5,AUBURN,NY,13021,,42.960061,-76.540714,POINT (-76.540714 42.960061)
67668,LIBRARY CAFE,274 MAIN STREET,FARMINGDALE,NY,11735,Y,40.7309,-73.4455,POINT (-73.4455 40.7309)
79957,GRAHAM VAPE & CIGARS,354 GRAHAM AVE,BROOKLYN,NY,11211,Y,40.714877,-73.94444,POINT (-73.94444 40.714877)
97484,SILVER SIX NEWS CORP,3290 WESTCHESTER AVE,BRONX,NY,10461,,40.85254,-73.827314,POINT (-73.827314 40.85254)
100860,PRAMUKH 31 INC,31 ST MARKS PL,NEW YORK,NY,10003,,40.728947,-73.988137,POINT (-73.988137 40.728947)
64420,STOP & SHOP #0577,3577 LONG BEACH ROAD,OCEANSIDE,NY,11572,Y,40.624321,-73.639623,POINT (-73.639623 40.624321)
81098,I & B CHECK CASHING CORP,727 UTICA AVE,BROOKLYN,NY,11203,,40.655574,-73.930789,POINT (-73.930789 40.655574)
84052,39 GOURMET DELI & CONVENIENCE,335 LEXINGTON AVE,NEW YORK,NY,10016,,40.749556,-73.977389,POINT (-73.977389 40.749556)
111548,WALMART SUPERCENTER #1831,8770 DELL CENTER DR.,LIVERPOOL,NY,13090,Y,43.189129,-76.242602,POINT (-76.242602 43.189129)
73685,APPLEBEE'S #60,4207 RECREATION DR,CANANDAIGUA,NY,14424,Y,42.877816,-77.241163,POINT (-77.241163 42.877816)
13705,MIS HIJOS DELI & GROCERY,2401 2ND AVE,NEW YORK,NY,10035,,40.801473,-73.934514,POINT (-73.934514 40.801473)
103379,GND FOOD MART INC,3188 ROUTE 9,COLD SPRING,NY,10516,Y,41.461633,-73.921068,POINT (-73.921068 41.461633)
110921,UNION HALL DELI & GROCERY INC,9225 UNION HALL STREET,JAMAICA,NY,11433,,40.703631,-73.797033,POINT (-73.797033 40.703631)
101381,BP,4643 THIRD AVE,BRONX,NY,10458,,40.857069,-73.891358,POINT (-73.891358 40.857069)
103349,RITE AID #10806,4155 WEST MAIN ST,BATAVIA,NY,14020,Y,43.006275,-78.206495,POINT (-78.206495 43.006275)
99202,GEORGE LIQUOR INC,1162 WILLMOHR ST,BROOKLYN,NY,11212,Y,40.658032,-73.91565,POINT (-73.91565 40.658032)
113053,SMOKES 4 LESS,59 NORTH PLANK RD.,NEWBURGH,NY,12550,Y,41.523394,-74.031781,POINT (-74.031781 41.523394)
99220,CN CHAIN INC,190-20 HILLSIDE AVE,HOLLIS,NY,11423,Y,40.715642,-73.771616,POINT (-73.771616 40.715642)
40497,KWIK FILL #010,2718 ST RT 3,FULTON,NY,13069,,43.336939,-76.381158,POINT (-76.381158 43.336939)
107490,SPEEDWAY #09962,4089 RT 104,WILLIAMSON,NY,14589,Y,43.2329,-77.187,POINT (-77.187 43.2329)
79821,WEST GAS INC,2276 WESTCHESTER AVE,BRONX,NY,10462,Y,40.834648,-73.84892,POINT (-73.84892 40.834648)
112195,SOUNDVIEW DELI AND MARKET LLC,1980 GILDERSLEEVE AVE,BRONX,NY,10473,,40.809517,-73.851898,POINT (-73.851898 40.809517)
56547,FOOD PLUS III MARKET,87 CLEVELAND DR,CHEEKTOWAGA,NY,14215,Y,42.944065,-78.795981,POINT (-78.795981 42.944065)
38316,CITGO MART,490 MAIN ST,NEW PALTZ,NY,12561,Y,41.740726,-74.057718,POINT (-74.057718 41.740726)
102046,KHIZER #4 SERVICE STATION INC,1260 HICKSVILLE RD,SEAFORD,NY,11783,,40.693307,-73.479302,POINT (-73.479302 40.693307)
87481,FAST & FRESH SUPERMARKET INC,125-10 QUEENS BLVD,KEW GARDENS,NY,11415,,40.712307,-73.826461,POINT (-73.826461 40.712307)
113246,KLOUDS CONVENIENCE,905 EAST JERICHO TPKE UNIT 4,HUNTINGTON STATION,NY,11746,,40.83555,-73.376393,POINT (-73.376393 40.83555)
112010,7-ELEVEN #39640,110 CHURCH ST,NEW YORK,NY,10007,,40.713507,-74.009269,POINT (-74.009269 40.713507)
33798,MOSCATIELLOS,99 NORTH GREENBUSH RD,TROY,NY,12180,Y,42.690386,-73.687212,POINT (-73.687212 42.690386)
103799,SOUTHSIDE BEVERAGE CENTER LLC,1451 STATE HIGHWAY 5S,AMSTERDAM,NY,12010,Y,42.93474,-74.21768,POINT (-74.21768 42.93474)
71705,PILOT TRAVEL CENTER #0394,239 ROUTE 17K,NEWBURGH,NY,12550,Y,41.521902,-74.11215,POINT (-74.11215 41.521902)
74189,RITE AID #4226,82 NUGENT ST,SOUTHAMPTON,NY,11968,Y,40.886452,-72.391,POINT (-72.391 40.886452)
11526,PAY-O-MATIC CORP #303,94 8TH AVE,NEW YORK,NY,10011,,40.740219,-74.002174,POINT (-74.002174 40.740219)
104386,W & Y BAKERY INC,1703 AVENUE U,BROOKLYN,NY,11229,Y,40.599283,-73.954332,POINT (-73.954332 40.599283)
73340,DANDY MINI MART #13,53 WATER ST,DUNDEE,NY,14837,Y,42.526837,-76.977042,POINT (-76.977042 42.526837)
96037,PANDYA DIPAKKISHOR NEWSSTAND,3 PARK AVE-NEWSSTAND IN FRONT,NEW YORK,NY,10016,,40.746662,-73.981354,POINT (-73.981354 40.746662)
107440,N & M MART INC.,1348 CENTRAL AVENUE,ALBANY,NY,12205,,42.702907,-73.816582,POINT (-73.816582 42.702907)
66818,KINGS OCEANSIDE C-STORE INC,3414 LONG BEACH RD - SUNOCO,OCEANSIDE,NY,11572,,40.627994,-73.640977,POINT (-73.640977 40.627994)
103434,DEB GAS STATION,3605 CARMAN RD,SCHENECTADY,NY,12303,,42.735632,-73.939364,POINT (-73.939364 42.735632)
36265,DEVINS GARAGE & DELI,13024 NYS RT 9N,JAY,NY,12941,Y,44.378075,-73.724509,POINT (-73.724509 44.378075)
109430,SCIO MINI MART INC,336 SCIO STREET,ROCHESTER,NY,14605,,43.162985,-77.596678,POINT (-77.596678 43.162985)
100795,SUNFLOWER GROCERY,3924 FT HAMILTON PKWY,BROOKLYN,NY,11218,,40.642741,-73.991159,POINT (-73.991159 40.642741)
51677,DELTA SONIC CARWASH #813,718 E MAIN ST,ROCHESTER,NY,14605,,43.160072,-77.59326,POINT (-77.59326 43.160072)
112650,BEST PHARMACY,720 E TREMONT AVE,BRONX,NY,10457,,40.844914,-73.890546,POINT (-73.890546 40.844914)
106733,SHOP FAIR SUPERMARKET,340 PENNSYLVANIA AVE,BROOKLYN,NY,11207,Y,40.669038,-73.895508,POINT (-73.895508 40.669038)
113213,7-ELEVEN #25627D,120 ROUTE 25A,MOUNT SINAI,NY,11766,Y,40.931785,-73.052818,POINT (-73.052818 40.931785)
50108,BROWN'S CIGAR STORE,6 W MARKET ST,CORNING,NY,14830,,42.143436,-77.054668,POINT (-77.054668 42.143436)
56791,PARK SIDE MINI MARKET,1150-1154 SHERIDAN DR,TONAWANDA,NY,14150,,42.980759,-78.891703,POINT (-78.891703 42.980759)
110804,LSW WINE & LIQUOR INC.,1441 WEBSTER AVENUE,BRONX,NY,10456,,40.8374,-73.90692,POINT (-73.90692 40.8374)
78489,CASTLE FINANCIAL SERVICES,689 MORRIS PARK AVE,BRONX,NY,10462,,40.84533,-73.866429,POINT (-73.866429 40.84533)
111085,YONKERS CANDY VIP CORP,1045 YONKERS AVE,YONKERS,NY,10704,,40.91418,-73.85852,POINT (-73.85852 40.91418)
75855,SPEEDY MART LLC,1662 ST PAUL ST,ROCHESTER,NY,14621,,43.186675,-77.622439,POINT (-77.622439 43.186675)
48620,COLLEGE AVE CONVENIENT MART,1309 COLLEGE AVE,ELMIRA,NY,14901,Y,42.11005,-76.820152,POINT (-76.820152 42.11005)
109361,PARKO STORE LLC,1163 HOOSICK ROAD,TROY,NY,12180,Y,42.760877,-73.598348,POINT (-73.598348 42.760877)
104175,SMOKEY'S GROCERY & DELI,708 BUTTERNUT ST,SYRACUSE,NY,13208,Y,43.060558,-76.145728,POINT (-76.145728 43.060558)
109167,MAXWELL STATION,1573 LOCKPORT ST,OLCOTT,NY,14126,Y,43.33639,-78.71444,POINT (-78.71444 43.33639)
109692,EMMANUEL'S MARKETPLACE,3853 MAIN ST,STONE RIDGE,NY,12484,Y,41.844083,-74.149053,POINT (-74.149053 41.844083)
102943,MARKS FOOD MARKET,3301 HYDE PARK BLVD,NIAGARA FALLS,NY,14305,Y,43.117536,-79.034159,POINT (-79.034159 43.117536)
73675,APPLEBEE'S #42,1794 BLACK RIVER BLVD,ROME,NY,13440,Y,43.233399,-75.437217,POINT (-75.437217 43.233399)
93571,MYRTLE CONVENIENCE DELI INC,6815 MYRTLE AVE,RIDGEWOOD,NY,11385,,40.701822,-73.884038,POINT (-73.884038 40.701822)
77290,J & M WINE & LIQUORS INC,84 E SUNRISE HWY,LINDENHURST,NY,11757,,40.69594,-73.387429,POINT (-73.387429 40.69594)
25267,GUY LOMBARDO AVE CANDY & GROC,55 GUY LOMBARDO AVE,FREEPORT,NY,11520,Y,40.655518,-73.585021,POINT (-73.585021 40.655518)
112495,BOLLA 494 MEDFORD AVE C-STORE,494 MEDFORD AVE,PATCHOGUE,NY,11772,,40.785246,-73.009288,POINT (-73.009288 40.785246)
103334,YUG DELI INC,89-58 FRANCIS LEWIS BLVD,QUEENS VILLAGE,NY,11427,,40.718673,-73.757793,POINT (-73.757793 40.718673)
77779,A & A ENERGY GROUP INC,676 GLEN COVE ROAD,GLEN HEAD,NY,11545,Y,40.836778,-73.616645,POINT (-73.616645 40.836778)
74806,HANNAFORD #8267,43 ROUND LAKE RD,BALLSTON LAKE,NY,12019,Y,42.935487,-73.814592,POINT (-73.814592 42.935487)
96546,THE CHECK CASHING PLACE #40,1014 CORTELYOU RD,BROOKLYN,NY,11218,,40.639312,-73.968666,POINT (-73.968666 40.639312)
11572,PAY-O-MATIC CORP #107,254 KINGSTON AVE,BROOKLYN,NY,11213,,40.670883,-73.942051,POINT (-73.942051 40.670883)
107821,SKOOB'S VILLAGE GRILLE,50 CENTRAL AVENUE,LANCASTER,NY,14086,Y,42.902201,-78.670785,POINT (-78.670785 42.902201)
81699,LIC DELI & GROCERY CORP,29-01 39TH AVE,LONG ISLAND CITY,NY,11101,,40.753516,-73.934455,POINT (-73.934455 40.753516)
107426,H&O CITY HEART INC,1000 CURRY RD,SCHENECTADY,NY,12306,,42.786474,-73.970767,POINT (-73.970767 42.786474)
63164,HEART TO HEART,2820 BROWER AVE,OCEANSIDE,NY,11572,,40.642015,-73.633218,POINT (-73.633218 40.642015)
45821,MENDON SUPERMARKET,51 ASSEMBLY DR,MENDON,NY,14506,Y,42.999661,-77.507805,POINT (-77.507805 42.999661)
31882,STEWART'S SHOPS #248,99 S MAIN ST,ELLENVILLE,NY,12428,,41.716917,-74.395549,POINT (-74.395549 41.716917)
90746,MEGA MINI MART INC,144-12 GUY R BREWSER BLVD,JAMAICA,NY,11434,Y,40.668534,-73.77218,POINT (-73.77218 40.668534)
101247,RICK'S EXPRESS STOP,89 WASHINGTON AVE,ALBANY,NY,12234,,42.653989,-73.757414,POINT (-73.757414 42.653989)
36723,PEARL STREET CONVENIENCE,51 SOUTH PEARL ST,ALBANY,NY,12207,,42.648033,-73.75387,POINT (-73.75387 42.648033)
77896,LA NUEVA ESPINAL NY CORP,240 MAIN ST,HEMPSTEAD,NY,11550,,40.714764,-73.62766,POINT (-73.62766 40.714764)
108004,STOP 2 GROCERY INC,6627 MYRTLE AVE,RIDGEWOOD,NY,11385,,40.701465,-73.887318,POINT (-73.887318 40.701465)
17454,HUDSON NEWS,JFK TERMINAL 8,JAMAICA,NY,11430,,40.645093,-73.781986,POINT (-73.781986 40.645093)
58809,WHITE BIRCH GOLF COURSE,1515 LYNDONVILLE,LYNDONVILLE,NY,14098,Y,43.340767,-78.388717,POINT (-78.388717 43.340767)
73009,SHELL KOSHER,83 ROUTE 59,MONSEY,NY,10952,,41.107507,-74.067267,POINT (-74.067267 41.107507)
48261,TOPS MARKETS #432,5150 NORTH RD,CANANDAIGUA,NY,14424,Y,42.906136,-77.291573,POINT (-77.291573 42.906136)
79931,CHARDONNAY WINE INC,7001 AMBOY RD,STATEN ISLAND,NY,10307,Y,40.515956,-74.233314,POINT (-74.233314 40.515956)
106515,1925 CHURCH AVE LLC,1925 CHURCH AVE,BROOKLYN,NY,11226,Y,40.649866,-73.961916,POINT (-73.961916 40.649866)
17393,4TH AVE SNACK PLUS INC,73 S FOURTH AVE,MOUNT VERNON,NY,10550,,40.909799,-73.836389,POINT (-73.836389 40.909799)
93713,STEWART'S SHOPS #411,1033 ERIE BLVD,SCHENECTADY,NY,12305,,42.817015,-73.941184,POINT (-73.941184 42.817015)
32603,CUMBERLAND FARMS #1626,430 RTE 9W,GLENMONT,NY,12077,,42.600622,-73.792691,POINT (-73.792691 42.600622)
52135,WEGMANS #66,900 HOLT RD,WEBSTER,NY,14580,Y,43.212206,-77.446613,POINT (-77.446613 43.212206)
54438,CONSUMERS BEVERAGES #014,5869 S TRANSIT RD,LOCKPORT,NY,14094,Y,43.139232,-78.696879,POINT (-78.696879 43.139232)
104803,ALI BABA CONVENIENCE STORE INC,328 E 14TH ST,NEW YORK,NY,10003,,40.731619,-73.983894,POINT (-73.983894 40.731619)
100513,ATLAS PHARMACY LLC,92-13 JAMAICA AVE,WOODHAVEN,NY,11421,,40.693709,-73.852781,POINT (-73.852781 40.693709)
113312,A&N DELI AND GRILL CORP,400 LORIMER ST,BROOKLYN,NY,11206,,40.709088,-73.948344,POINT (-73.948344 40.709088)
17897,PELHAM PLAZA GOURMET DELI,605 FIFTH AVE,PELHAM,NY,10803,Y,40.919872,-73.804863,POINT (-73.804863 40.919872)
37503,SMOKER'S CHOICE #03,703 EAST MAIN ST SUITE 2,COBLESKILL,NY,12043,,42.679312,-74.477648,POINT (-74.477648 42.679312)
46685,RENDEZVOUS LOUNGE,158-160 MAIN ST,AFTON,NY,13730,Y,42.227882,-75.526412,POINT (-75.526412 42.227882)
105920,NORWICH FRESH MARKET INC,6120 STATE HIGHWAY 12,NORWICH,NY,13815,Y,42.549101,-75.524868,POINT (-75.524868 42.549101)
90586,FARMERS PETROLEUM LLC,144-31 FARMERS BLVD,JAMAICA,NY,11434,,40.667623,-73.766688,POINT (-73.766688 40.667623)
103311,7-ELEVEN #36758A,59 BAY SHORE RD,BAY SHORE,NY,11706,,40.738718,-73.29142,POINT (-73.29142 40.738718)
99600,AMOR DELI GROCERY,21 CONVENT AVE,NEW YORK,NY,10027,,40.813527,-73.953095,POINT (-73.953095 40.813527)
76307,SUNRISE LIQUOR STORE,1851 SUNRISE HWY UNIT #14,BAY SHORE,NY,11706,,40.740226,-73.23722,POINT (-73.23722 40.740226)
98330,CHRIS LIQUOR,4586 3RD AVE,BRONX,NY,10458,,40.856001,-73.890437,POINT (-73.890437 40.856001)
112092,FAMILY CARE PHARMACY,2518 ADAM CLAYTON POWELL JR BL,NEW YORK,NY,10039,,40.822298,-73.938928,POINT (-73.938928 40.822298)
108283,EWAY EXPRESS LLC,2827-31 S SALINA ST,SYRACUSE,NY,13205,,43.020217,-76.14262,POINT (-76.14262 43.020217)
100733,MR GRILL DELI GROCERY CORP,1431 PROSPECT AVE,BRONX,NY,10456,,40.833667,-73.896544,POINT (-73.896544 40.833667)
112775,7-ELEVEN #11209G,301 UNION AVE,HOLBROOK,NY,11741,Y,40.812059,-73.081364,POINT (-73.081364 40.812059)
79838,1280 ALLERTON AVE INC,1280 ALLERTON AVE,BRONX,NY,10469,,40.865041,-73.849492,POINT (-73.849492 40.865041)
38366,THE BEER STORE II,3160 ROUTE 9W,SAUGERTIES,NY,12477,Y,42.058763,-73.953508,POINT (-73.953508 42.058763)
106655,AIRPORT DISCOUNT WINE & SPIRIT,4933 GENESEE ST.,BUFFALO,NY,14225,,42.936202,-78.704908,POINT (-78.704908 42.936202)
91818,7-ELEVEN #34248A,1440 FOREST AVE,STATEN ISLAND,NY,10302,Y,40.624507,-74.136465,POINT (-74.136465 40.624507)
109121,CONSUMERS BEVERAGES INC,2205 GEORGE URBAN BLVD,DEPEW,NY,14043,Y,42.91857,-78.7293,POINT (-78.7293 42.91857)
112336,SAM'S FOOD STORES,88 90 ACADEMY AVENUE,MIDDLETOWN,NY,10940,,41.440176,-74.419587,POINT (-74.419587 41.440176)
101180,7-ELEVEN #35233A,1490 SHERIDAN DR,BUFFALO,NY,14217,Y,42.981064,-78.878954,POINT (-78.878954 42.981064)
112265,TRISHA FENI NOVAH INC,101 W 4TH ST,JAMESTOWN,NY,14701,,42.096693,-79.242983,POINT (-79.242983 42.096693)
111507,BHAJYU TECHNOLOGY CORP.,7520 ROOSEVELT AVE,JACKSON HEIGHTS,NY,11372,,40.746846,-73.889661,POINT (-73.889661 40.746846)
59764,TOPS MARKETS #209,1800-2000 WASHINGTON ST,JAMESTOWN,NY,14701,Y,42.109926,-79.24549,POINT (-79.24549 42.109926)
19959,GOOD LUCKY CHARM GIFT SHOP INC,6050 MYRTLE AVE,RIDGEWOOD,NY,11385,Y,40.700423,-73.896279,POINT (-73.896279 40.700423)
108767,HALFMOON PETROLEUM INC,1493 ROUTE 9,CLIFTON PARK,NY,12065,,42.837537,-73.741381,POINT (-73.741381 42.837537)
105653,BP SHOP,195 E HOFFMAN AVE,LINDENHURST,NY,11757,,40.689325,-73.365069,POINT (-73.365069 40.689325)
112054,QV PHARMACY4,214-09 JAMAICA AVE,QUEENS VILLAGE,NY,11428,,40.716586,-73.743628,POINT (-73.743628 40.716586)
103244,EMPIRE CARNIVAL WINES & LIQUOR,873 EMPIRE BLVD,BROOKLYN,NY,11213,Y,40.663593,-73.931112,POINT (-73.931112 40.663593)
102330,SHREE GANESH CARDS INC,4258 HICKSVILLE RD,BETHPAGE,NY,11714,,40.717032,-73.483543,POINT (-73.483543 40.717032)
65099,STOP & SHOP #0553,260 POND PATH,SOUTH SETAUKET,NY,11720,Y,40.88383,-73.102602,POINT (-73.102602 40.88383)
106124,K & A DELI AND GRILL CORP,1370 NOSTRAND AVE,BROOKLYN,NY,11226,,40.653296,-73.950089,POINT (-73.950089 40.653296)
72162,LONGO'S PARK DELI INC,203 SO REGENT STREET,PORT CHESTER,NY,10573,Y,40.998162,-73.675319,POINT (-73.675319 40.998162)
107116,ROADHOUSE INN INC.,34675 STATE HWY 10,HAMDEN,NY,13782,Y,42.183898,-75.00988,POINT (-75.00988 42.183898)
75837,FIRST ROUND,498 FACTORY ST,WATERTOWN,NY,13601,Y,43.977121,-75.901468,POINT (-75.901468 43.977121)
106080,FRESH MARKET DELI INC,1690 GLEASON AVE,BRONX,NY,10472,Y,40.829216,-73.87072,POINT (-73.87072 40.829216)
79573,LUCKY LOTTO 1 DELI INC,1450 NOSTRAND AVE,BROOKLYN,NY,11226,,40.650888,-73.949589,POINT (-73.949589 40.650888)
71980,PLEASANTVILLE LUKOIL,1 PLEASANTVILLE ROAD,PLEASANTVILLE,NY,10570,,41.132839,-73.793997,POINT (-73.793997 41.132839)
108807,LAKE VIEW MART INC,1469 LAKE AVE,ROCHESTER,NY,14615,Y,43.193095,-77.629294,POINT (-77.629294 43.193095)
106152,SUPER CARNICERIA COMPADRE,146 WEST HILLS RD,HUNTINGTON STATION,NY,11746,,40.833581,-73.420261,POINT (-73.420261 40.833581)
112801,KAY & ASH INC,115-18 95TH AVE,S RICHMOND HL,NY,11419,,40.691526,-73.829786,POINT (-73.829786 40.691526)
102853,VERACRUZ DELI & GROCERY INC,1019 EAST 167TH ST,BRONX,NY,10459,,40.826777,-73.888898,POINT (-73.888898 40.826777)
73302,O'NEILL'S STADIUM INN,3864 ABBOTT RD,ORCHARD PARK,NY,14127,Y,42.777939,-78.7895,POINT (-78.7895 42.777939)
107351,RIX COUNTRY STORE,3545 NORTH BUFFALO RD,ORCHARD PARK,NY,14127,Y,42.787662,-78.750349,POINT (-78.750349 42.787662)
109108,26 MAIN ST TOBACCO INC,26 MAIN STREET,PORT WASHINGTON,NY,11050,,40.830798,-73.685396,POINT (-73.685396 40.830798)
111470,C & G LIQUOR INC,1648 BRUCKNER BLVD,BRONX,NY,10473,Y,40.824017,-73.873877,POINT (-73.873877 40.824017)
104106,QUICK MART,5239 MAIN ST,SOUTH FALLSBURG,NY,12779,Y,41.71528,-74.620035,POINT (-74.620035 41.71528)
111401,INFINITY WINE & LIQUORS INC,4028 NATIONAL ST,CORONA,NY,11368,,40.749097,-73.863286,POINT (-73.863286 40.749097)
45995,BYRNE DAIRY #37,70 ARTERIAL EAST,AUBURN,NY,13021,Y,42.9364,-76.557484,POINT (-76.557484 42.9364)
108323,217 BAITOA DELI GROCERY CORP,217 ST. ANNS AVE,BRONX,NY,10454,,40.806524,-73.917985,POINT (-73.917985 40.806524)
58677,BELVIEW RESTAURANT,763 FOOTE AVE,JAMESTOWN,NY,14701,Y,42.079621,-79.228257,POINT (-79.228257 42.079621)
37727,HANNAFORD #8395,3758 BURGOYNE AVE,HUDSON FALLS,NY,12839,Y,43.318781,-73.571151,POINT (-73.571151 43.318781)
87938,FOODTOWN EXPRESS,772 PALISADE AVE,YONKERS,NY,10703,Y,40.959996,-73.885411,POINT (-73.885411 40.959996)
77522,SINGH PETROLEUM TWO LLC,6787 MARTIN ST,ROME,NY,13440,Y,43.195746,-75.439616,POINT (-75.439616 43.195746)
108154,VALERO - FLANDERS,415 FLANDERS ROAD,RIVERHEAD,NY,11901,,40.911953,-72.647155,POINT (-72.647155 40.911953)
7197,COSLU DELICATESSEN INC,205-10 48TH AVE,OAKLAND GARDENS,NY,11364,Y,40.753384,-73.77502,POINT (-73.77502 40.753384)
108342,THE SPOT ON 79TH CORP,7901 18TH AVE,BROOKLYN,NY,11214,Y,40.610833,-73.998363,POINT (-73.998363 40.610833)
78467,J.A.V. PETROLEUM INC,655 BROADWAY,AMITYVILLE,NY,11701,,40.697305,-73.425094,POINT (-73.425094 40.697305)
112163,JOE'S KWIK MARTS #454,5114 TRANSIT RD,DEPEW,NY,14043,,42.892127,-78.69698,POINT (-78.69698 42.892127)
106290,DELI-GHT DELI,4024 GREENPOINT AVE,SUNNYSIDE,NY,11104,Y,40.739648,-73.924366,POINT (-73.924366 40.739648)
97127,TR FOOD MARKET CORP,9500 VAN WYCK EXPRESWAY,S RICHMOND HL,NY,11419,Y,40.696094,-73.813639,POINT (-73.813639 40.696094)
48514,PIT STOP #19,3806 CO RT 4,OSWEGO,NY,13126,,43.432517,-76.403309,POINT (-76.403309 43.432517)
28584,WEST ISLIP W&L,486 UNION BLVD,WEST ISLIP,NY,11795,,40.708913,-73.298826,POINT (-73.298826 40.708913)
100724,CFSC THE CHECK CASHING PLACE,202-04 NORTH AVE,NEW ROCHELLE,NY,10801,,40.909848,-73.780765,POINT (-73.780765 40.909848)
29278,GUS'S DELI,91 ALBANY AVE,FREEPORT,NY,11520,,40.652651,-73.569297,POINT (-73.569297 40.652651)
111524,WALMART SUPERCENTER #1949,10401 BENNETT RD,FREDONIA,NY,14063,Y,42.453715,-79.313288,POINT (-79.313288 42.453715)
103564,PIFFARD PETRO INC,3705 MAIN ST,PIFFARD,NY,14533,Y,42.8306,-77.8971,POINT (-77.8971 42.8306)
107787,NATURE FARM SUPERMARKET,249-26 HORACE HARDING EXPYWAY,LITTLE NECK,NY,11362,Y,40.76055,-73.73077,POINT (-73.73077 40.76055)
112540,SPRINGFIELD PARKWAY INC,18525 N CONDUIT AVE,SPRNGFLD GDNS,NY,11413,,40.666837,-73.758124,POINT (-73.758124 40.666837)
67885,7-ELEVEN #25957B,408 ROUTE 112,PORT JEFF STA,NY,11776,Y,40.931008,-73.052537,POINT (-73.052537 40.931008)
113288,OCEAN 11 CONVENIENCE CORP,101 VALLEY DR,SYRACUSE,NY,13207,,43.018509,-76.160757,POINT (-76.160757 43.018509)
110446,LETS FUEL LLC,91 ROUTE 17K,NEWBURGH,NY,12550,,41.505252,-74.073117,POINT (-74.073117 41.505252)
