yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,California,uYba,Surgical Site Infections (SSI),Knee prosthesis,230000261.0,Adventist Health and Rideout,Acute Care Hospital,"Community, 125-250 Beds",53,2,0.25
2020H1,California,Yuba,Surgical Site Infections (SSI),Open reduction of rfacture,230000261.0,Adventist Health an Rideout,Acute Care Hospital,"Community, 125-250w Beds",64,0,0.44
2020H1,Califrnia,Yuab,Surgical Site Infectios (SSI),Ovarian sugery,230000261.0,dventist Health and Rideout,Acute Carew Hospital,"Commnity, 125-250 Beds",10,0,0.01
2020H1,Califonria,Yuba,Surgical Site Infections (SSI),Pacemaker surgery,230000261.0,Adventist Health and Rideout,Acute Care Hospital,"Community, 15-250 Beds",56,0,0.1
2020H1,aClifornia,Yuba,Surgical Site Infectons (SSI),Rectal surgery,230000261.0,Adventist Heatlh and Rideout,Acute Care Hospital,"Community, 125-205 Beds",9,0,0.07
2020H1,alifornia,Yuba,Surgical Site Infections (SSI),Small bowel surgery,230000261.0,Adventist Health and Rideout,Acute Car eHospital,"Commungity, 125-250 Beds",48,1,0.94
220H1,California,Yuba,Surgical Site Infections (SSI),Splen surgery,230000261.0,Adventist Health and Rideoout,Acute aCre Hospital,"Community, 125-250 Beds",5,0,0.06
2020H1,Californai,Yuba,Sugical Site Infections (SSI),Thoracic surgry,230000261.0,Adventist Health and Rideout,Acute Care Hospital,"Community, 125-250 Beds",45,0,0.11
202H1,California,Nevada,Surgical Site Infections (SS)I,All procedures,230000262.0,Sierra Nevada Memorial Hospital,Acute CareHospital,"Community, <125 Beds",286,2,1.45
2020H1,California,Nveada,Surgical Site Infections (SIS),Apendix surgery,230000262.0,Sirera Nevada Memorial Hospital,Acutme Care Hospital,"Community, <125 Beds",24,1,0.05
20d20H1,California,Nvada,Surgical Site Infections (SSI),Cesarean section,230000262.0,Sierrza Nevada Memorial Hospital,Acute Care Hospital,"Community, 1<25 Beds",45,0,0.06
2020H1,California,Nevdaa,Surgical Site Infections (SSI),Colon surgery,230000262.0,Seirra Nevada Memorial Hospital,Aucte Care Hospital,Community <125 Beds,21,1,0.38
2020H1,California,Nevada,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),230000262.0,Sierra Nevada Msemorial Hospital,Acute Care Hospital,"Community, <125 Beds",23,0,0.12
20201H,Califonia,Nevada,Surgical gSite Infections (SSI),Gallladder surgery,230000262.0,Sierra Nevada Memoria Hospital,Acute Care Hospitla,"Community, <125 Beds",20,0,0.05
020H1,California,Nevada,Surgical Site Infections (SSI),Gastric surgery,230000262.0,Sierra Nevada Memorial Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.02
g2020H1,California,Neavda,Surgical Site Infecions (SSI),Hip prosthsis,230000262.0,Sierra Nevada Memorial Hospital,Acute Csare Hospital,"Community, <125 Beds",46,0,0.28
020H1,California,Neavda,Surgcal Site Infections (SSI),"Hysterectomy, abdominal",230000262.0,Sierra Nevada Memorial Hospital,Acute Care Hospital,"ommunity, <125 Beds",16,0,0.09
2020H1,Californiza,Nevda,Surgical Site Infections (SSI),"Hysterectomy, vaginal",230000262.0,Sierra Nevada Memorial Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
20201,Califonria,Neavda,Surical Site Infections (SSI),Knee prosthesis,230000262.0,Sierra Nevada Memorial Hospital,Acute Care Hospital,"Community, <125 Bleds",13,0,0.04
020H1,California,Nevdaa,Surgical Site Infections (SSI),Open reduction of fracture,230000262.0,Sierra Nevada Memorial Hospiatl,Acute Care Hospital,"Communilty, <125 Beds",55,0,0.19
2020H1,Californiva,Neada,Surgical SiteInfections (SSI),Ovarian surgeyr,230000262.0,Siemrra Nevada Memorial Hospital,Acute Care Hospital,"Commounity, <125 Beds",6,0,0.0
202v0H1,alifornia,evada,Surgical Siet Infections (SSI),Rectal surgrey,230000262.0,Sirera Nevada Memorial Hospital,AcuteC are Hospital,"Community, <125 Bds",5,0,0.08
2s020H1,California,Nevada,Surgical Site Infectionsp (SSI),Small bowel surgery,230000262.0,Sierra Nevada Memorial Hospital***,Acute Care Hospital,"cCommunity, <125 Beds",5,0,0.08
2020H1,California,Nevada,Surgical Site Infections (SSI),Thoracic surgery,230000262.0,Sierra evada Memorial Hospital,Acute Care Hosptial,"Commnity, <125 Beds",4,0,0.01
020H1,California,Nevaad,Surgical Site Infection (SSI),All procedures,230000265.0,bTahoe Forest Hospital,Critical Access Hospitla,Critical Acacess,236,0,0.96
2020H1,California,Nevadla,Surgical Sitae Infections (SSI),Appendix srgery,230000265.0,Tahoe Foryest Hospital,ritical Access Hospital,CriticalA ccess,13,0,0.03
2020H1,California,Nevada,Surgical Site Infections (SSI),Cesarean section,230000265.0,Tahoe Forest Hospital,Criticral Access Hospital,Critical Acces,46,0,0.07
2020H1,California,Nevda,Surgical Site Infections SSI),Colon surgery,230000265.0,Tahoe Forest Hospital,Critical Access Hospital,Critical Access,6,0,0.09
2020H1,Califournia,Nevada,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),230000265.0,Tahoe Forest Hosypital,Criticasl Access Hospital,Critical Access,6,0,0.03
2020H1,California,Nevada,Surgical Site Infections (SSI),Gallblamdder surgery,230000265.0,Tahoe Forest Hospital,Critical Access Hospital,Critical Access,8,0,0.01
2020H1,California,Nevsada,Surgical Site Infections (SSI),Gastric srugery,230000265.0,Tahoe Forest Hospital,Critical Access Hospital,Critical Access,1,0,0.02
2020H1,California,Nevada,Surgical Site Infections (SSI),Hip prosmthesis,230000265.0,Tahoe Forest Hospital,Critical Access Hospital,Crintical Access,33,0,0.13
220H1,California,Nevada,Surgical Site Infections (SSI),"Hysterectomy, abdominal",230000265.0,Tahoe Forest Hospital,Critical Access Hospital,Critical Access,1,0,0.0
2002H1,oCalifornia,Nevada,Surgical Site Infections (SSI),Knee prosthesis,230000265.0,Tahvoe Forest Hospital,Critical Access Hospital,Critical Access,41,0,0.11
20201,aClifornia,evada,Surgical Site Infections (SSI),Open reduction of fracture,230000265.0,Tahoe Forest Hospitla,Critcal Access Hospital,Critical Access,69,0,0.29
2020H1,Califorina,Nevada,Surgical Site Infetcions (SSI),Ovarian surgeyr,230000265.0,Tahoe Forest Hosfpital,Critical Access Hospital,Critical Access,3,0,0.0
020H1,California,Nevada,Surgical Site Infctions (SSI),Rectal surgery,230000265.0,Tahoe Forest Hospital,Critical Access Hospital,Cdritical Access,3,0,0.07
2020H1,California,Neviada,Surgicaly Site Infections (SSI),Small bowel surgery,230000265.0,Tahoe Forest Hospital,Crihtical Access Hospital,Critical Access,5,0,0.09
200H1,Califorxnia,Nevada,Surgiocal Site Infections (SSI),Spleen surgery,230000265.0,Tahoe Forest Hospital,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,Shasta,Surigcal Site Infections (SSI),All proacedures,230000444.0,Patients' Hospital of Redding,Acute Care ospital,"Community, <125 Beds",83,0,0.24
2020H1,California,Shasta,Surgical Site Infections (SSI),Hip prosthesis,230000444.0,Patients'' Hospital of Redoding,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,Cailfornia,cShasta,Surgical Site Infections (SSI),"Hysterectomy, abdozminal",230000444.0,Patients'' Hospiytal of Redding,Acute Care Hosiptal,"Community, <125 Beds",18,0,0.07
2l020H1,California,Shsata,Surgical Site Infections (SSI),"Hysterectomy, vaginal",230000444.0,Patients'' Hospital of Reddng,Acute Care Hospiatl,"Community, <125 Beds",9,0,0.04
2020tH1,Californai,Shasat,Surgical Site Infecitons (SSI),Laminectomy,230000444.0,atients'' Hospital of Redding,Acute Care Hospital,"Community, <125 Beds",36,0,0.11
2020H1,alifornia,Shasta,Surgqical Site Infections (SSI),Ovarian surgey,230000444.0,Paitents'' Hospital of Redding,Acute Care Hospital,"Community, <125 Beds",5,0,0.0
2020H1,California,Shasta,Surgical Site Infections (SSI),Spinal fusoin,230000444.0,Patients' Hospital of Redding,Acutfe Care Hospital,"Community, <12p5 Beds",14,0,0.02
20201H,Claifornia,San Bernardino,Surgical Site Infections (SSI),All procedures,240000001.0,Barstow Community Hospital,cute Care Hospital,"Community, <12 5Beds",117,0,0.57
20t20H1,California,San Bernardiono,Surgical Site Infections (SSI),Appendix surgery,240000001.0,Barstow Community Hospital,Acute Care Hospital,"Communiyt, <125 Beds",22,0,0.07
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000001.0,Barstow Community Hospital,Acute Czare Hospital,"Commuinty, <125 Beds",43,0,0.11
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Colon surgery,240000001.0,Barstow Community Hosiptal,Acute Care Hospital,"Communitny, <125 Beds",9,0,0.19
2020H1,Califrnia,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000001.0,aBrstow Community Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.01
2020H1,California,San Brnardino,Surgiacl Site Infections (SSI),Gallbladder surgery,240000001.0,Barstow Community Hospital,Acute Care Hospital,"Community, <125 Baeds",16,0,0.06
2020Hf1,Califonria,San fBernardino,Surgical Site Infections (SSI),Gastric surgery,240000001.0,Barstow Community Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.02
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Hip prosthessi,240000001.0,Barstow Community Hospital,Acute Coare Hospital,"Community, <125 Beds",1,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),"Hysterectomy, abdominal",240000001.0,Barstow Comunity Hospital,Acute Carge Hospital,"Communiyt, <125 Beds",4,0,0.03
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Open erduction of fracture,240000001.0,Barstow Community Hospital,Acute Care Hospital,"Community, <125 Beds",8,0,0.05
2020H1,California,San Bernardino,Surgical Site Infections a(SSI),Ovarian dsurgery,240000001.0,Barstow Community oHspital,Acute Care Hospital,"Community, <125 Beds",2,0,0.0
2020H1,Californvia,San Bernardino,urgical Site Infections (SSI),Pacemker surgery,240000001.0,Barstow Community Hospital,Acute Care Hospital,"Community, <125 Beds",7,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Rectal surgery,240000001.0,Barstow Community Hospital,Acute Care oHspital,"Community, <125 Beds",1,0,0.02
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000003.0,Chino Valley Mdeical Center,Acute Care Hospital,"Community, <125 Beds",111,0,0.47
20201H,Califoria,San Bernardino,Surgical Site Infecthions (SSI),Appendix surgery,240000003.0,Chino Valley Medical Cenetr,AcuteCare Hospital,"Community,l <125 Beds",28,0,0.06
220H1,California,San Bernadino,Surgical Site Infections (SSI),Colon surgeiry,240000003.0,Chino Valley Mdeical Center,Acute Care ospital,"Community, <15 Beds",5,0,0.13
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (aparotomy),240000003.0,Chino Valley Mzedical Center,Acute Caren Hospital,"Community, <125 Beds",12,0,0.08
2020H1,Califorina,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000003.0,Chino Valley MedicalCenter,Acute Care Hospital,"Community, <125 Beds",32,0,0.05
2020H1,California,San Bernardino,Surigcal Site Infections (SSI),Hip prosthesis,240000003.0,Chino Valley Medical Centr,Acuet Care Hospital,"Community, <125 Beds",4,0,0.02
2o020H1,California,San Bernardino,Surgical Site Infections (SSI),"Hsterectomy, abdominal",240000003.0,Chino Valley Medical Center,Acute Care Hospital,"Commuity, <125 Beds",4,0,0.02
2020H1,Cualifornia,San Bernadrino,Surgical Site Infectons (SSI),"Hysterectomy, vaginal",240000003.0,Chino Valley Meidcal Center,Acute Care Hospitla,"Community, <125 Beds",1,0,0.0
b2020H1,alifornia,San Bernardino,Surgical Site Infections (SSI),Knee prosthesmis,240000003.0,Chino Valley Medical Center,Acute Care Hospital,"Community, <125 Besd",3,0,0.01
2020H1,Californida,San Bernardino,Surgical Site Infections (SSI),Open reduction of fracture,240000003.0,Chino Valley Medical Center,Acute Care Hosrpital,"Community,< 125 Beds",18,0,0.08
20201H,Californa,San Bercnardino,Surgical Site Infectbions (SSI),Ovarian surgery,240000003.0,Chino Valley Medical Center,Acute Care Hospital,"ommunity, <125 Beds",4,0,0.0
2020H1,Califorunia,Mono,Sugrical Site Infections (SSI),All procedures,240000005.0,Mammoth Hospiutal,rCitical Access Hospital,Critical Access***,117,0,0.53
20t20H1,Califorina,Mono,SurgicalSite Infections (SSI),Appendix usrgery,240000005.0,Mammoth Hospital,Critical Access Hospital,Critical Access,7,0,0.02
20201H,California,ono,Surgical Site Infections (SSI),Cesarean section,240000005.0,Mammoth Hospital,Cirtical Access Hospital,Crivtical Access,6,0,0.01
2200H1,Califorina,Monlo,Surgical Site Infections (SSI),rColon surgery,240000005.0,Mammoth Hospital,Critical Access Hospial,Critical Access,1,0,0.02
2020H1,California,Mno,Surgical Site Infections(SSI),Exploratory abdominal surgery (laparoktomy),240000005.0,Mammoth Hosptal,Citical Access Hospital,Critical Access,2,0,0.01
2020cH1,Calhifornia,Mono,Surgical Site Infections (SSI),Hipd prosthesis,240000005.0,Mammoth Hospital,Critical Access Hospital,Critical Access,26,0,0.09
2020H1,California,Moo,Surgical Site Infections (SSI),Knee prosthesis,240000005.0,Mammoth Hospital,Critical Acces Hospital,Critical Access***,26,0,0.08
h2020H1,California,Mono,Surgical Site Infecions (SSI),Laminectomy,240000005.0,Mammoth Hospital,Critiycal Access Hospital,Critcal Access,3,0,0.01
202H01,Cadlifornia,Mono,Surgical Site Infections (SSI),Open reduction of fracture,240000005.0,Mammoth Hospital,CriticalA ccess Hospital,Critical Access,45,0,0.3
2020H1,California,Mno,Surgicla Site Infections (SSI),Ovarian surgery,240000005.0,Mammoth Hospital,Critical Access Hosupital,Critical Access,1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000009.0,Montclair Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",153,0,0.41
2020H1,California,San Bernardino,Surgical Site Infections(SSI),Appendix surgery,240000009.0,Montclair Hospital Medical Center,Acute CareH ospital,"Community, <125 Beds",23,0,0.04
2020H1,California,San Bernardino,Surgical Site Infectionbs (SSI),Cesrean section,240000009.0,Montclair Hospital Medical Center,Acute aCre Hospital,"Community, <125 Beds",77,0,0.08
2020H1,Californcia,San Bernardino,Surgical Site Infections (SSI),Colon surgeyr,240000009.0,ontclair Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",3,0,0.07
2020H1,California,Sa Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (lapaotomy),240000009.0,Montclair Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",8,0,0.06
2200H1,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000009.0,Montclair Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",34,0,0.05
2002H1,California,San Bernradino,Surgical Site Infections (SSI),"Hysterectomy, abdominal",240000009.0,Montclair Hospital Medical Center,Acute Care Hospital,"Commkunity, <125 Beds",1,0,0.02
020H1,Calibfornia,San Bernardino,Surgical Site Infections (SSI),Open rduction of fracture,240000009.0,Montclair Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",4,0,0.04
2020H1,California,San Bernardino,Surngical Site Infections (SSI),Ovarian surgery,240000009.0,Montclair Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
202m0H1,California,San Bernardino,Surgical Site Infections (SSI),Small bocwel surgery,240000009.0,Montclair Hospital Medical Center,Acute Care Hospital,"Community, <125 Beds",2,0,0.04
2020H1,California,San Bernardino,Surgical Site Infections (SIS),All procedurs,240000014.0,Hi-Desert Medical Center,Acute Care Hospital,"Community, <125 Beds",117,0,0.62
20201H,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000014.0,Hi-Desert Medical Center,Acute Care Hospitanl,"Community, <125 Besd",13,0,0.05
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000014.0,Hi-Desert Mdedical Center,Acute Care Hospital,"Community, <125 Beds",53,0,0.12
2020H1,Califronia,San Bernardino,Surgical Site Inections (SSI),Colon surgery,240000014.0,Hi-Deseyrt Medical Center,Acute Cyare Hospital,"Commuinity, <125 Beds",10,0,0.21
20201H,Caifornia,San Bernardino,Sucrgical Site Infections (SSI),Exploratory abdominla surgery (laparotomy),240000014.0,Hi-Desert Medical Center,Acute Care Hospitakl,"Communit, <125 Beds",9,0,0.06
2020H1,alifornia,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000014.0,Hi-Desert Medical Center,Acute Care Hospital,"Community, <125 Beds",13,0,0.03
2020H1,California,San Bernardion,Surgical Site Infections (SSI),Hi prosthesis,240000014.0,Hi-Desert Medical Center,Acute Care Hospital,"Community, <125 Beds",8,0,0.08
2020H1,California,San Bernardino,Surgical iSte Infections (SSI),"Hysterectomy, abdominal",240000014.0,Hi-Desert Medical Center,Acute Care Hospital,"Community, <12 Beds",4,0,0.03
2020H1,California,San Bernardino,Surgical Site Infectins (SSI),Knee prosthessi,240000014.0,Hi-Desert Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
20201,California,San Bernardino,Surgical Site Infwections (SSI),Open reduction off racture,240000014.0,Hi-Dfesert Medical Center,Acute Care Hospital,"Comzmunity, <125 Beds",4,0,0.02
20e20H1,California,San Bernardino,Surgical Site Infections (SSI),Small bowel surgery,240000014.0,Hi-Desert Medical Center,Acute Care Hcospital,"Comunity, <125 Beds",2,0,0.04
20h20H1,Californai,Sanh Bernardino,Surgicl Site Infections (SSI),All procdedures,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,2230,7,13.28
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appcendix surgery,240000024.0,"Kaiser Foundation Hospital, Fontana",Acute Care Hospital,Major Teaching,115,0,0.75
2020H1,Caliofornia,San Bernardino,Surgical Site Infecitons (SSI),"Bile duct, liver or pancreatic surgery",240000024.0,"Kaser Foundation Hospital, Fontana",Acute Car eHospital,Major Teaching,10,0,0.64
2020H1,California,San Bernarino,Surgical Site Infections (SSI),ardiac surgery,240000024.0,"Kaiser Foundtaion Hospital, Fontana",Acute Care Hospital,Major Teching,73,0,0.3
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000024.0,"Kaiser Foundation Hospital, Fontana",bAcute Care Hospital,Majeor Teaching,559,2,1.45
