year,state,county,hai,operative_procedure,facility_id,facility_name,hospital_category_risk_adjustment,facility_type,procedure_count,infections_reported,infections_predicted
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Open reduction of fracture,240000053.0,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000082.0,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",33,0,0.09
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000082.0,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",30,0,0.08
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000082.0,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000082.0,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000100.0,Arrowhead Regional Medical Center,Acute Care Hospital,"Community, >250 Beds",30,0,0.16
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000100.0,Arrowhead Regional Medical Center,Acute Care Hospital,"Community, >250 Beds",14,0,0.05
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000100.0,Arrowhead Regional Medical Center,Acute Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000100.0,Arrowhead Regional Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.03
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000100.0,Arrowhead Regional Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Open reduction of fracture,240000100.0,Arrowhead Regional Medical Center,Acute Care Hospital,"Community, >250 Beds",7,0,0.02
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Small bowel surgery,240000100.0,Arrowhead Regional Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.04
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Spinal fusion,240000100.0,Arrowhead Regional Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000103.0,St. Bernardine Medical Center,Acute Care Hospital,Major Teaching,8,0,0.04
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000103.0,St. Bernardine Medical Center,Acute Care Hospital,Major Teaching,8,0,0.04
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000104.0,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,11,0,0.04
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000104.0,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,7,0,0.03
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000104.0,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Open reduction of fracture,240000104.0,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240001330.0,Desert Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240001330.0,Desert Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000008.0,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,24,0,0.09
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000008.0,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,14,0,0.07
2020H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000008.0,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000008.0,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000008.0,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Open reduction of fracture,250000008.0,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,2,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Small bowel surgery,250000008.0,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000011.0,Eisenhower Medical Center,Acute Care Hospital,Major Teaching,21,0,0.07
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000011.0,Eisenhower Medical Center,Acute Care Hospital,Major Teaching,21,0,0.07
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000012.0,Hemet Global Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000012.0,Hemet Global Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000017.0,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",22,1,0.02
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000017.0,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",17,1,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000017.0,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000017.0,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000042.0,Palo Verde Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000042.0,Palo Verde Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000044.0,Doctors Hospital of Riverside,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000044.0,Doctors Hospital of Riverside,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000049.0,Riverside Community Hospital,Acute Care Hospital,Major Teaching,21,0,0.1
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000049.0,Riverside Community Hospital,Acute Care Hospital,Major Teaching,16,0,0.1
2020H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000049.0,Riverside Community Hospital,Acute Care Hospital,Major Teaching,3,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000049.0,Riverside Community Hospital,Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000050.0,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,66,0,0.38
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000050.0,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,42,0,0.34
2020H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000050.0,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000050.0,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000050.0,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,8,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Open reduction of fracture,250000050.0,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,13,0,0.03
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000344.0,"Southwest Healthcare System, Wildomar",Acute Care Hospital,"Community, <125 Beds",14,0,0.02
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000344.0,"Southwest Healthcare System, Wildomar",Acute Care Hospital,"Community, <125 Beds",5,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Open reduction of fracture,250000344.0,"Southwest Healthcare System, Wildomar",Acute Care Hospital,"Community, <125 Beds",8,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Thoracic surgery,250000344.0,"Southwest Healthcare System, Wildomar",Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000507.0,"Southwest Healthcare System, Murrieta",Acute Care Hospital,"Community, <125 Beds",3,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000507.0,"Southwest Healthcare System, Murrieta",Acute Care Hospital,"Community, <125 Beds",2,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000507.0,"Southwest Healthcare System, Murrieta",Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000707.0,"Kaiser Foundation Hospital, Riverside",Acute Care Hospital,Major Teaching,31,0,0.12
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000707.0,"Kaiser Foundation Hospital, Riverside",Acute Care Hospital,Major Teaching,24,0,0.11
2020H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000707.0,"Kaiser Foundation Hospital, Riverside",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Open reduction of fracture,250000707.0,"Kaiser Foundation Hospital, Riverside",Acute Care Hospital,Major Teaching,5,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Thoracic surgery,250000707.0,"Kaiser Foundation Hospital, Riverside",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000727.0,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Open reduction of fracture,250000727.0,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),All procedures,630010957.0,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Ventura,Surgical Site Infections (SSI),Appendix surgery,630010957.0,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Contra Costa,Surgical Site Infections (SSI),All procedures,630011203.0,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,8,0,0.01
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,630011203.0,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,8,0,0.01
2020H1,California,Stanislaus,Surgical Site Infections (SSI),All procedures,630011683.0,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",26,0,0.06
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Appendix surgery,630011683.0,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",20,0,0.03
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),630011683.0,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Open reduction of fracture,630011683.0,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",5,0,0.02
2020H1,California,Orange,Surgical Site Infections (SSI),All procedures,630011745.0,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,14,0,0.06
2020H1,California,Orange,Surgical Site Infections (SSI),Appendix surgery,630011745.0,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,13,0,0.06
2020H1,California,Orange,Surgical Site Infections (SSI),Gallbladder surgery,630011745.0,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,630011959.0,"Kaiser Foundation Hospital, Moreno Valley",Acute Care Hospital,Major Teaching,8,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,630011959.0,"Kaiser Foundation Hospital, Moreno Valley",Acute Care Hospital,Major Teaching,5,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,630011959.0,"Kaiser Foundation Hospital, Moreno Valley",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Open reduction of fracture,630011959.0,"Kaiser Foundation Hospital, Moreno Valley",Acute Care Hospital,Major Teaching,2,0,0.0
2020H1,California,Solano,Surgical Site Infections (SSI),All procedures,630012364.0,"Kaiser Foundation Hospital, Vacaville",Acute Care Hospital,Major Teaching,9,0,0.01
2020H1,California,Solano,Surgical Site Infections (SSI),Appendix surgery,630012364.0,"Kaiser Foundation Hospital, Vacaville",Acute Care Hospital,Major Teaching,8,0,0.01
2020H1,California,Solano,Surgical Site Infections (SSI),Gallbladder surgery,630012364.0,"Kaiser Foundation Hospital, Vacaville",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Orange,Surgical Site Infections (SSI),All procedures,630012891.0,Hoag Orthopedic Institute,Acute Care Hospital,"Community, <125 Beds",1,0,0.01
2020H1,California,Orange,Surgical Site Infections (SSI),Spinal fusion,630012891.0,Hoag Orthopedic Institute,Acute Care Hospital,"Community, <125 Beds",1,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,630012971.0,"Loma Linda University Medical Center, Murrieta",Acute Care Hospital,"Community, 125-250 Beds",5,0,0.02
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,630012971.0,"Loma Linda University Medical Center, Murrieta",Acute Care Hospital,"Community, 125-250 Beds",3,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,630012971.0,"Loma Linda University Medical Center, Murrieta",Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Colon surgery,630012971.0,"Loma Linda University Medical Center, Murrieta",Acute Care Hospital,"Community, 125-250 Beds",1,0,0.02
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,630013398.0,"Kaiser Foundation Hospital, Ontario",Acute Care Hospital,Major Teaching,16,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,630013398.0,"Kaiser Foundation Hospital, Ontario",Acute Care Hospital,Major Teaching,15,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Open reduction of fracture,630013398.0,"Kaiser Foundation Hospital, Ontario",Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,San Diego,Surgical Site Infections (SSI),All procedures,630013873.0,Palomar Medical Center,Acute Care Hospital,"Community, >250 Beds",9,0,0.07
