OBJECTID,GEOID,CITY,COUNTY,STATEABB,COUNTYFIPS,CBSA,CBSANAME,STATEFIPS,POPULATION,DOE_DAC,LINGISOPCT,OVER64PCT,PRE1960PCT,DSLPM,CANCER,PTRAF,PWDIS,PNPL,PRMP,PTSDF,PM25,LONGCOMPCT,NOCARPCT,ENERGYBRDN,FOSSEMPLMT,COALEMPLMT,OUTAGECNT,OUTAGEDUR,FOODSRTPCT,JOBACCESS,HOUSEBRDN,RENTPCT,TRNSPTBRDN,NOINTPCT,GREENSPACE,HOMELESPCT,UNINSURPCT,UNEMPPCT,DISABLPCT,INCPLMBPCT,SNGLPNTPCT,MOBILHMPCT,NONGRIDPCT,LESSHSPCT,LOWINCFPCT,LOWINCAPCT,EAL_NPCTL,ST_ABBR,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,total_work,non_transi,transit_us,est_vmiles,est_annual,Avg_Annual,five_year_,Highway_MP,Mean_Annua,Mean_Ann_1,Average_au,Average_An,Average__1,travel_tim,average__2,transporta,zero_vehic,EPL_NOVEH,one_vehicl,two_vehicl,three_vehi,EPL_COMMUT,EPL_TCB,NWKI,EPL_NWKI,Transp_TH,EPL_AGE65,EP_UNINSUR,EPL_UNINSU,EPL_DISABL,Health_TH,EPL_NOHSDP,B25003_c_2,EPL_Renter,EPL_UNEMP,EPL_PCI,EPL_POV,GINI,EPL_GINI,B25106_001,B25106_002,B25106_006,B25106_010,B25106_014,B25106_018,B25106_022,B25106_024,B25106_028,B25106_032,B25106_036,B25106_040,B25106_044,P_HUCB,EPL_HUCB,Economy_TH,EPL_LIMENG,Equity_TH,Resilience,P_LDPNT,P_DSLPM,P_CANCR,P_RESP,P_OZONE,P_PM25,ENVIRO_TH,Transpor_1,HealthDis,EconomyDis,EquityDis,Resilien_1,EnviroDis,SumDis,DOT_DAC,Shape_Leng,Count_,NEVI_DAC,Shape__Area,Shape__Length
2218,06039000507,Madera Acres,"Madera County, CA",CA,6039,31460,"Madera, CA",6,10535,0,0.0571,0.095,0.149,0.6731,178.578,325.8661,0,0.1426,0.6614,5.0768,47.0667,0.3445,0.0464,4,0.0003,0.0003,0,0,0,-0.1,36,33,36,12.7,-1,0.1186,0.092,0.113,0.1302,0,0.4549,0.0207,0.456,0.2809,0.3591,0.2549,95.5787,CA,06039000507,"Census Tract 5.07, Madera County, California",61.8279097909,10845,3773,2883,0,53.29,13322.5,28961,3.18818043,23.61574858,6175,102.9166667,2.528,18379.61692,2098.43626,1915.870833,15959.9831,0.55108536,4.6,75,2.2,28.7,64.4,47,94.43071712,6.625,71.0336,71.86607928,17.59,11.4,70.0151362,35.26,40.9550454,93.48,19.7,28,83.75,79.17,82.8,0.4183,49,2649,2126,107,241,76,131,125,523,170,137,6,0,0,37.4858437146,72.5437,69.8205285714,88.62,88.62,95.57871293,39.3118741407,13.6294100088,94.1736152428,85.7143996284,97.5690523193,95.8964207688,71.0491286848,1,0,1,1,1,1,5,1,0.758412841419,1,1,254258765.910156,92515.3280505114
2219,06039000508,Parksdale,"Madera County, CA",CA,6039,31460,"Madera, CA",6,7591,0,0.1286,0.1209,0.1378,0.7179,141.1606,175.9603,0,0.1584,2.4809,3.1406,37.2345,0.4513,0.0329,4,0.0003,0.0003,0,0,0,-0.2,39,28,36,19.1,-1,0.1186,0.0598,0.1049,0.1511,0,0.2725,0.0273,0.4536,0.3054,0.3619,0.335,93.2677,CA,06039000508,"Census Tract 5.08, Madera County, California",42.0743723952,7450,2644,2299,0,47.41,11852.5,26598,3.18818043,23.61574858,6800,113.3333333,2.362,16424.04498,2098.43626,2109.784885,16390.75289,0.616240052,3.3,66.7,9.4,35.1,52.2,61.1,97.28337822,6.055555556,76.4238,75.376794555,29.38,8.5,55.4011081,66.5,50.4270360333,92.94,21.2,31,80.68,82.55,74.6,0.3952,33,1909,1505,91,64,156,33,94,404,54,21,43,17,0,30.015715034,52.0003,63.8243285714,88.37,88.37,93.26771058,40.9517972005,26.0774385787,96.7058192302,89.0981830862,97.691332659,97.4878005326,74.6687285479,1,1,1,1,1,1,6,1,0.436193669401,1,1,171017347.480469,52785.1543300952
2220,06039000602,Madera,"Madera County, CA",CA,6039,31460,"Madera, CA",6,4296,0,0.3233,0.1055,0.4854,1.5066,172.0113,2702.3831,0,0.1129,1.4137,11.9551,37.6587,0.6116,0.0327,5,0.0003,0.0003,0,0,0,-0.4,20,60,29,44.6,-1,0.1186,0.1764,0.1939,0.1551,0,0.5,0.0824,0.0654,0.5942,0.757,0.4091,31.5965,CA,06039000602,"Census Tract 6.02, Madera County, California",0.54704668819,4658,1225,672,13,27.3,6825,16250,3.18818043,23.61574858,7025,117.0833333,1.919,11263.35989,2098.43626,2179.593944,8380.620486,0.515730491,3.3,66.7,29.4,39.7,27.7,65.7,91.34345762,14.27777778,15.9812,59.931164405,17.59,19.3,90.7995779,73.56,60.6498593,99.71,57.2,80,94.87,98.74,97.77,0.3731,20,1284,550,94,52,39,3,0,734,207,154,45,8,0,46.8847352025,88.8708,82.8515428571,99.53,99.53,31.59653006,76.0261556955,64.7818273356,99.1112773457,94.2403483143,97.5047324959,97.8269339654,88.2485458588,1,1,1,1,0,1,5,1,0.0697344100074,1,1,2235720.9765625,8000.73754895417
2221,06039000604,Madera,"Madera County, CA",CA,6039,31460,"Madera, CA",6,5485,0,0.3063,0.0631,0.143,0.9031,113.0967,1185.2028,0,0.0736,0.6429,8.2683,25.0647,0.5872,0.039,5,0.0003,0.0003,0,0,1,-0.2,25,71,29,21,-1,0.1186,0.1514,0.097,0.117,0,0.3673,0,0.0639,0.5977,0.7418,0.4563,25.6699,CA,06039000604,"Census Tract 6.04, Madera County, California",0.681676980672,5693,1955,1180,20,31.72,7930,20449,3.18818043,23.61574858,6275,104.5833333,2.123,12966.55501,2098.43626,1946.897082,9794.725027,0.478983081,3.9,71,21.1,34.1,41,49.4,85.99627974,14.33333333,15.7121,55.527094935,4.03,13.7,78.5858109,47.11,43.2419369667,99.89,68.4,89,71.94,98.1,90.86,0.3972,35,1362,430,58,11,20,0,0,932,245,236,126,29,0,53.2305433186,94.9187,82.8155285714,99.55,99.55,25.66986074,44.2075851688,58.5376454214,99.0564426829,93.7887509158,97.4876801868,97.7527142998,81.8051364459,1,0,1,1,0,1,4,1,0.0609659835746,1,1,2758715.25390625,7450.9539122747
2222,06039000700,Madera,"Madera County, CA",CA,6039,31460,"Madera, CA",6,11600,0,0.0898,0.1731,0.3363,2.9803,382.2879,1536.4742,0,0.2173,7.9034,25.5892,76.2188,0.3196,0.0026,3,0.0003,0.0003,0,0,1,-0.1,32,38,32,12.2,-1,0.1186,0.0391,0.0307,0.1487,0,0.3214,0.0017,0.0092,0.1308,0.2739,0.1433,76.3621,CA,06039000700,"Census Tract 7, Madera County, California",3.23695252654,12228,5055,4429,0,36.28,9070,35375,3.18818043,23.61574858,5025,83.75,2.214,14066.58234,2098.43626,1559.068978,13883.67693,0.392471433,0.3,17.8,18.3,41.4,40.1,20.2,63.65529304,13.08333333,25.8499,31.87629826,46.47,3.9,21.9411773,71.58,46.6637257667,75.27,35.5,56,23.2,57.72,48.99,0.4231,53,4028,2599,71,67,226,59,80,1429,280,154,215,50,0,29.8411122145,51.4182,52.2283142857,85.94,85.94,76.36206162,51.5984351401,64.1645676442,99.3919813399,95.7442367904,97.4387050721,98.2316639469,84.4282649889,0,0,1,1,1,1,4,1,0.150460617682,1,1,13165986.6289063,18650.3455575832
2223,06039000800,Madera,"Madera County, CA",CA,6039,31460,"Madera, CA",6,6793,1,0.2381,0.0758,0.4768,3.0934,360.8877,14312.8203,0,0.2309,8.9362,21.9853,75.9698,0.3822,0.035,5,0.0003,0.0003,0,0,1,-0.3,23,77,27,32.3,-1,0.1186,0.0954,0.0712,0.1319,0,0.321,0.0017,0.0572,0.4357,0.7302,0.4763,64.396,CA,06039000800,"Census Tract 8, Madera County, California",1.08756400546,6395,2262,1370,0,28.05,7012.5,19349,3.18818043,23.61574858,5250,87.5,1.863,11009.99478,2098.43626,1628.878036,8297.17726,0.428816851,3.5,68.3,23.9,55.4,17.2,24.8,74.63422083,15.58333333,6.9444,43.6696552075,12.86,11.7,71.2885174,52.92,45.6895058,98.81,78,94,65.55,95.88,95.83,0.4575,73,1974,434,33,23,19,30,75,1540,483,345,43,56,0,56.0790273556,96.6266,88.5280857143,98.18,98.18,64.39599115,74.9293454034,66.3885960927,99.2420662849,95.1627891159,97.5032802405,98.1059450232,88.5553370268,0,0,1,1,0,1,3,0,0.107908815583,1,1,4421258.3515625,12938.3680708504
2224,06039000900,Madera,"Madera County, CA",CA,6039,31460,"Madera, CA",6,11006,0,0.3482,0.0421,0.2297,1.4067,166.5594,1927.1494,0,0.1209,3.9184,8.9964,37.9123,0.4284,0.0233,4,0.0003,0.0003,0,0,1,-0.5,25,61,29,24.3,-2,0.1186,0.1148,0.1311,0.1113,0.0158,0.4165,0,0.0067,0.5891,0.6856,0.5177,62.3723,CA,06039000900,"Census Tract 9, Madera County, California",1.47668339259,10861,3609,2073,102,33.17,8292.5,16907,3.18818043,23.61574858,7325,122.0833333,2.129,13169.61276,2098.43626,2272.672689,9896.570651,0.585353442,2.3,56.4,22.6,34.7,40.3,71.3,96.32416225,13.72222222,20.5503,61.1436155625,2.96,12.6,74.782331,47.11,41.6174436667,99.81,60.6,83,92.3,98.22,96.04,0.4432,65,2524,994,101,0,119,21,0,1530,305,415,51,0,0,40.0950871632,78.0959,87.4951285714,99.33,99.33,62.37231746,55.938185116,60.8648481416,98.9726135484,93.7105299071,97.5546912658,98.0437053732,84.1807622253,1,0,1,1,0,1,4,1,0.105874391695,1,1,5989543.9453125,13422.8017415028
2225,06039001000,Bonadelle Ranchos-Madera Ranchos,"Madera County, CA",CA,6039,31460,"Madera, CA",6,5232,0,0.1462,0.1646,0.2622,1.1695,172.8298,541.5359,0,0.2672,2.6659,1.0775,52.6407,0.2109,0.0156,4,0.0003,0.0003,0,0,0,-0.1,35,43,35,20.7,0,0.1186,0.0627,0.0456,0.1239,0,0.2492,0.0477,0.5587,0.2137,0.3069,0.2149,98.9043,CA,06039001000,"Census Tract 10, Madera County, California",144.172337001,5154,1923,1369,3,49.38,12345,31098,3.18818043,23.61574858,5175,86.25,2.32,16378.37405,2098.43626,1605.60835,13268.78536,0.426676486,1.6,46,9.5,44.2,44.7,23.3,74.04425442,5.625,80.2447,55.897238605,67.72,8.2,53.5472762,47.9,56.3890920667,84.32,21.7,32,36.8,41.56,75.22,0.4864,84,1652,1293,18,75,51,58,47,359,61,78,43,24,0,27.5423728814,43.8601,56.8228714286,92.55,92.55,98.90430168,55.3215831545,34.8776504179,91.956316669,87.9982872215,97.6434602981,99.3424821785,77.8566299899,1,1,1,1,1,1,6,1,1.33264123455,1,1,585324920.003906,160615.054182886
2226,06041108200,San Rafael,"Marin County, CA",CA,6041,41860,"San Francisco-Oakland-Berkeley, CA",6,6901,0,0.0703,0.2194,0.243,0.5278,80.7179,5927.0656,0,0.2214,0.575,13.3195,39.7724,0.4281,0,1,0.0009,0.0005,2,824,1,-7.3,36,46,17,13.7,-2,0.7604,0.0718,0.0935,0.1274,0,0.2279,0,0.0113,0.0838,0.277,0.2886,92.0139,CA,06041108200,"Census Tract 1082, Marin County, California",1.82551882755,6549,3007,2121,214,30.35,7587.5,53993,3.18818043,23.61574858,6600,110,2.149,12966.64657,2098.43626,2047.732389,11343.15066,0.210085579,0,0,25.1,34.9,40,56.8,11.60637441,13.41666667,23.1685,22.8937186025,87.33,8.5,55.4011081,50.08,64.2703693667,48.46,51.8,76,75.29,7.4,41.88,0.5555,97,2911,1403,54,90,23,0,334,1508,298,51,150,272,110,47.4750944693,89.5189,62.2212714286,79.35,79.35,92.01391276,55.6807371086,7.66572298068,7.64972450326,13.9092679669,1.99707313485,89.5481080406,29.4084389558,0,1,1,1,1,0,4,1,0.100919882419,1,1,7629539.8515625,12524.6843333764
2227,06041112201,San Rafael,"Marin County, CA",CA,6041,41860,"San Francisco-Oakland-Berkeley, CA",6,8175,0,0.3951,0.0286,0.2229,0.455,43.7081,4030.2518,0,0.1518,1.0634,3.5348,20.3706,0.4834,0.0897,2,0.0009,0.0005,2,824,0,-6.8,21,94,14,26.7,0,0.7604,0.1972,0.0477,0.0545,0.0116,0.5423,0,0.0423,0.5143,0.6658,0.8753,97.931,CA,06041112201,"Census Tract 1122.01, Marin County, California",0.124807857602,8176,3704,1949,625,36.83,9207.5,20756,3.18818043,23.61574858,6725,112.0833333,1.765,11266.20402,2098.43626,2086.515199,8368.738281,0.403196101,9,87.3,27.7,41.1,22.2,59.5,67.07154557,13.41666667,23.1685,59.2600113925,1.45,20.6,92.3979004,4.27,32.7059668,99.64,91.5,98,73.32,93.16,91.89,0.4549,71,1890,161,11,0,0,0,26,1729,277,356,252,208,4,60,98.1849,89.3135571429,99.46,99.46,97.93095863,55.2407437923,24.0034354703,11.9121317759,18.1424428494,1.44942694448,91.7070711727,33.7425420009,1,0,1,1,1,0,4,1,0.0383343014875,1,1,608461.94921875,4668.61211981922
2228,06043000101,Mariposa,"Mariposa County, CA",CA,6043,99999, ,6,3883,0,0.0258,0.3,0.2006,0.2369,138.0386,274.2546,0.291,0.0771,0.1003,0.1613,36.1788,0.3372,0.0229,5,0.0005,0.0002,0,0,0,-0.4,20,39,31,22.9,-1,0.1186,0.0703,0.0936,0.2899,0,0.4809,0.1774,0.725,0.0616,0.4375,0.3366,92.3287,CA,06043000101,"Census Tract 1.01, Mariposa County, California",174.195850916,3907,1229,749,0,39.93,9982.5,25850,3.18818043,23.61574858,10375,172.9166667,2.163,14168.14386,2098.43626,3218.973263,11853.58657,0.458552672,2.3,56.4,24.6,27.6,45.5,97.2,82.01365946,5.958333333,77.1803,78.198489865,95.26,5.5,34.8534292,94.39,74.8344764,38.93,39.4,61,82.44,62.86,46.61,0.4612,74,1818,1102,163,85,23,6,30,716,223,168,0,27,0,39.8789878988,77.669,63.3584285714,52.86,52.86,92.32873699,52.776556324,1.7952411867,63.987448703,72.2155923751,96.395719139,66.0540380237,58.8707659586,1,1,1,1,1,1,6,1,1.36644979312,1,1,738861100.65625,167930.46723725
2229,06043000102,Catheys Valley,"Mariposa County, CA",CA,6043,99999, ,6,2576,0,0.0156,0.2593,0.1289,0.1508,69.9539,7.6178,0.0435,0.0425,0.064,0.0722,19.5655,0.476,0.0109,4,0.0005,0.0002,0,0,0,-0.1,38,22,34,18.5,0,0.1186,0.0602,0.1313,0.1743,0,0.3233,0.2663,0.739,0.0482,0.3852,0.2338,95.1814,CA,06043000102,"Census Tract 1.02, Mariposa County, California",310.356622382,2674,1006,679,6,42.64,10660,31207,3.18818043,23.61574858,8100,135,2.167,14510.914,2098.43626,2513.126113,12319.78737,0.394776408,1.1,36.3,22.8,34.4,41.7,83.3,64.39795663,4,93.4538,69.3629391575,92.71,6.2,40.2087123,60.93,64.6162374333,33.46,25.2,39,87.31,43.97,74.17,0.3797,23,1203,900,80,35,71,65,42,303,58,47,91,17,8,42.7265170407,82.7365,54.8066428571,43.26,43.26,95.181402,43.1562653655,2.67521103845,66.10001786,69.6736749269,96.9137297168,87.5351405349,61.0090065738,1,1,1,0,1,1,5,1,1.42859499079,1,1,1281923497.14453,177566.117410586
2230,06043000200,Lake Don Pedro,"Mariposa County, CA",CA,6043,99999, ,6,2857,0,0.0064,0.4294,0.1487,0.1419,104.3816,5.0221,0,0.0616,0.0998,0.1018,25.4319,0.5238,0.0345,5,0.0005,0.0002,0,0,0,-0.1,37,21,33,26.5,0,0.4904,0.0704,0.1007,0.2853,0.0286,0.7923,0.1666,0.7856,0.0901,0.3896,0.2123,94.3703,CA,06043000200,"Census Tract 2, Mariposa County, California",288.020509326,2827,811,577,0,42.2,10550,29010,3.18818043,23.61574858,11000,183.3333333,2.159,14406.13454,2098.43626,3412.887315,13662.38131,0.470954199,3.5,68.3,11.3,51,34.2,98.4,84.48180127,3.944444444,93.6474,86.2073003175,98.2,6.8,44.5322372,94.91,79.2140790667,65.68,22.8,34,74.66,53.05,45.82,0.4332,59,1432,1105,124,22,55,21,23,327,138,6,10,26,0,29.6787709497,50.9514,54.7373428571,33.95,33.95,94.37028279,44.6189464373,1.24062038417,65.266020203,76.778144814,96.0146003109,46.6817518733,55.1000140038,1,1,1,0,1,1,5,1,1.96190898485,1,1,1214613844.76172,243652.533035491
2231,06043000301,Bootjack,"Mariposa County, CA",CA,6043,99999, ,6,3771,0,0,0.2651,0.1124,0.1803,97.9887,0.4149,0,0.048,0.0652,0.1628,24.9621,0.3535,0.0531,4,0.0005,0.0002,0,0,0,-0.1,35,24,33,16.7,0,0.1186,0.0521,0.0861,0.1515,0,0.4702,0.2283,0.7767,0.0849,0.3245,0.1656,97.7275,CA,06043000301,"Census Tract 3.01, Mariposa County, California",79.4229041871,3578,1441,1101,9,47.07,11767.5,27800,3.18818043,23.61574858,8150,135.8333333,2.28,15812.07396,2098.43626,2528.639238,14623.00381,0.526007331,5.3,78.2,17.3,21.5,55.9,84,92.42066687,5.277777778,83.2501,84.4676917175,94.02,3.6,19.4138558,73.56,62.3312852667,45.57,29.7,47,81.17,49.57,65.04,0.3937,32,1590,1118,40,72,71,56,60,472,50,101,27,53,0,33.3333333333,61.8238,54.5962571429,23.81,23.81,97.72749144,36.7292148564,1.84153122582,55.7489385329,61.6834588463,95.7217320306,41.1992040905,48.8206799304,1,1,1,0,1,0,4,1,0.795017624048,1,1,328136272.828125,99112.9461072022
2232,06043000302,Midpines,"Mariposa County, CA",CA,6043,99999, ,6,2631,0,0.0214,0.2147,0.0653,0.1057,93.8241,10.2776,0,0.0447,0.057,0.2064,22.4901,0.456,0.0096,4,0.0005,0.0002,0,0,0,-0.1,45,16,35,12.2,0,0.1186,0.0167,0.0833,0.171,0,0.1232,0.1078,0.8915,0.0675,0.3238,0.172,76.0115,CA,06043000302,"Census Tract 3.02, Mariposa County, California",203.311596557,2837,943,559,25,48.49,12122.5,27923,3.18818043,23.61574858,9725,162.0833333,2.367,16596.61644,2098.43626,3017.302649,12911.22576,0.462386769,1,34.2,10,40.6,48.5,95.2,82.82434271,3.833333333,94.0895,76.5784606775,84.23,1,2.2787552,79.39,55.2995850667,39.45,20.5,29,73.98,27.8,48.99,0.417,48,1171,931,102,35,8,23,45,240,19,82,29,0,0,29.2912040991,49.7061,45.2751571429,50.14,50.14,76.01149315,30.7264504971,0.800296548196,49.4378079334,58.6425130044,94.7732006878,20.0305924549,42.4018101876,1,1,0,1,1,0,4,1,1.57693475058,1,1,841226330.410156,195498.004419903
2233,06045010100,Covelo,"Mendocino County, CA",CA,6045,46380,"Ukiah, CA",6,2674,0,0.0113,0.2285,0.334,0.0652,85.3646,0,1.33e-09,0.0391,0.0698,0.0427,20.3387,0.1125,0.0291,5,0.0001,0.0001,1,331,0,-0.3,41,26,37,24.5,-1,0.0863,0.1576,0.1378,0.1813,0.0314,0.6258,0.1342,0.801,0.1804,0.6111,0.4203,98.8204,CA,06045010100,"Census Tract 101, Mendocino County, California",777.238978961,2644,830,616,0,40.04,10010,22500,3.18818043,23.61574858,5075,84.58333333,2.194,14384.21072,2098.43626,1574.582102,12250.09271,0.544448565,2.9,63.1,17.7,36.5,42.9,21.2,93.97956634,5.555555556,80.8529,64.783116585,85.11,18.1,88.9026981,68.23,80.7475660333,65.36,30.9,49,91.56,73.96,79.32,0.4723,79,1020,705,115,34,41,20,0,315,49,30,3,0,0,28.6274509804,47.5122,69.3874571429,38.89,38.89,98.8204402,65.516489166,0.322695079535,36.2744578625,64.0246306106,32.721567584,11.1990075153,35.0098079697,1,1,1,0,1,0,4,1,2.27628392376,1,1,3416056458.30078,286147.612903352
2234,06045010200,Laytonville,"Mendocino County, CA",CA,6045,46380,"Ukiah, CA",6,3542,0,0.0106,0.2085,0.3108,0.182,214.9278,209.8032,1.78e-08,0.0652,0.1526,0.073,36.0771,0.491,0.005,5,0.0001,0.0001,1,331,1,-0.3,31,40,37,22,-5,0.0863,0.1211,0.1724,0.2059,0.0357,0.4188,0.1559,0.9073,0.1296,0.427,0.417,93.5922,CA,06045010200,"Census Tract 102, Mendocino County, California",739.931078613,3750,1219,625,0,37.91,9477.5,21976,3.18818043,23.61574858,5600,93.33333333,2.143,13803.78596,2098.43626,1737.469906,8814.882721,0.401114066,0.5,22,18,48.2,33.3,33,66.43160554,4.166666667,92.1564,53.397001385,80.64,10.9,67.8821879,90.4,79.6407293,51.16,30.3,48,95.25,63.75,81.83,0.4504,69,1682,1173,152,167,7,132,20,509,84,8,18,37,0,37.1581450654,71.7557,68.6779571429,38.89,38.89,93.59215826,60.826751858,0.840009129135,91.5724058752,99.9039586397,7.80170235321,15.8003873419,46.1242025329,1,1,1,0,1,0,4,1,2.38983949079,1,1,3251184626.63672,298671.970564111
2235,06045010400,Fort Bragg,"Mendocino County, CA",CA,6045,46380,"Ukiah, CA",6,3276,0,0.0693,0.2516,0.5123,0.3777,94.3312,1790.617,0,0.0622,2.5969,0.0662,31.4306,0.14,0.0502,4,0.0001,0.0001,1,331,1,-0.2,39,52,31,10.4,0,0.0863,0.0473,0.0814,0.2753,0,0.3322,0.032,0.5671,0.1079,0.4212,0.3632,81.4859,CA,06045010400,"Census Tract 104, Mendocino County, California",2.74675974396,3227,1434,788,16,32.13,8032.5,27083,3.18818043,23.61574858,3550,59.16666667,1.881,11530.07527,2098.43626,1101.431815,7460.758381,0.275477546,5,76.9,27.8,41.3,25.9,2.7,25.13673339,15.33333333,8.4245,28.2903083475,88.75,4.9,30.1785789,93.65,70.8595263,52.04,54.1,78,73.98,61.71,71.51,0.4184,49,1372,630,57,66,2,56,8,742,157,152,97,28,0,45.4081632653,86.9515,67.5987857143,71.82,71.82,81.48586041,77.3901310248,3.88329729218,17.0530476215,31.5667304631,4.17068509025,28.5592471481,27.10385644,0,1,1,1,1,0,4,1,0.185437842176,1,1,12178233.9414063,23439.4324596462
2236,06045010500,Fort Bragg,"Mendocino County, CA",CA,6045,46380,"Ukiah, CA",6,4687,0,0.1281,0.1727,0.2241,0.4145,92.1778,1020.6787,0,0.0631,2.7355,0.0672,31.5393,0.1202,0.1087,4,0.0001,0.0001,1,331,1,-0.5,32,63,29,14.4,0,0.0863,0.112,0.0646,0.1793,0.0062,0.751,0.0145,0.571,0.1319,0.5021,0.238,88.2759,CA,06045010500,"Census Tract 105, Mendocino County, California",1.42924303985,4642,1867,1301,0,29.71,7427.5,26083,3.18818043,23.61574858,3325,55.41666667,1.98,11878.62334,2098.43626,1031.622756,9309.120865,0.356903764,10.9,89.6,18.4,32.5,38.2,1.8,51.72131375,15.33333333,8.4245,37.8864534375,58.77,13.4,77.5880744,85.85,74.0693581333,77.2,65.6,87,79.78,72,71.95,0.4455,66,1781,612,24,31,79,69,30,1169,200,195,93,52,0,43.4025828186,83.839,76.8241428571,79.86,79.86,88.27589051,53.6509848638,4.60150975218,15.3291321409,30.0321981943,4.15875870015,29.2462072806,22.8364651553,0,1,1,1,1,0,4,1,0.120037899297,1,1,6365031.703125,14925.9792592516
2237,06045010600,Brooktrails,"Mendocino County, CA",CA,6045,46380,"Ukiah, CA",6,6346,0,0.0052,0.2812,0.2312,0.1849,119.8736,132.134,5.32e-06,0.1089,0.8038,0.131,31.3243,0.4785,0.0149,4,0.0001,0.0001,1,331,1,-0.3,40,27,36,18.6,0,0.0863,0.0627,0.129,0.1558,0.005,0.6241,0.1177,0.6853,0.1084,0.3783,0.221,98.4011,CA,06045010600,"Census Tract 106, Mendocino County, California",285.931468548,6417,2480,2168,15,41.19,10297.5,32658,3.18818043,23.61574858,7050,117.5,2.136,14136.36928,2098.43626,2187.350506,14557.96548,0.44577027,1.5,44.1,20.6,41,37,66.2,79.10824842,4.958333333,86.0015,68.852437105,91.72,7,45.8632469,58.36,65.3144156333,48.46,31.5,50,94.12,59.38,71.31,0.4086,43,2777,1901,227,218,45,126,51,876,192,103,134,110,0,43.4281598848,83.8719,64.3059857143,20.09,20.09,98.40113282,49.2968453254,1.19967422003,43.5643915002,75.4125675944,11.4391880452,27.988985307,34.8169419987,1,1,1,0,1,0,4,1,2.54134752016,1,1,1246715152.125,318129.994329019
2238,06045010700,Willits,"Mendocino County, CA",CA,6045,46380,"Ukiah, CA",6,6344,1,0.0129,0.2109,0.3125,0.4882,208.4314,4951.6757,0,0.1993,3.1734,0.2399,55.8108,0.2184,0.0274,4,0.0001,0.0001,1,331,1,-1.4,30,52,30,15.1,-3,0.0863,0.061,0.1126,0.2432,0.0206,0.467,0.0502,0.1984,0.1023,0.4882,0.3417,96.9879,CA,06045010700,"Census Tract 107, Mendocino County, California",10.2877055507,6245,2265,1547,0,29.06,7265,21171,3.18818043,23.61574858,3325,55.41666667,1.99,11868.88844,2098.43626,1031.622756,9138.099759,0.431632883,2.7,61,26.2,40.2,30.8,1.8,75.38660152,12.95238095,26.7547,41.23532538,77.23,10.4,65.5853804,97.19,80.0017934667,60.86,58.3,81,89.69,78.45,82.1,0.445,66,2384,995,94,103,121,17,24,1389,352,145,93,32,40,42.8271812081,82.9013,77.2859,57.6,57.6,96.98786071,58.9595344283,2.34789544325,42.7011323327,72.0729744201,10.5215755873,31.3344597926,36.3229286674,0,1,1,1,1,0,4,1,0.396904543442,1,1,44804229.640625,50072.6367774563
2239,06045010802,Potter Valley,"Mendocino County, CA",CA,6045,46380,"Ukiah, CA",6,1869,0,0.037,0.1955,0.3656,0.059,57.928,13.9915,0,0.0839,0.1156,0.1084,14.9133,0.4672,0,3,0.0001,0.0001,1,331,0,-0.2,48,46,36,25.3,0,0.0863,0.1097,0.0077,0.1108,0.0054,0.1586,0.0463,0.8125,0.0693,0.3959,0.2212,90.9127,CA,06045010802,"Census Tract 108.02, Mendocino County, California",120.101675768,1974,694,563,0,46.31,11577.5,31590,3.18818043,23.61574858,7575,126.25,2.215,15270.54508,2098.43626,2350.23831,14738.30298,0.466549635,0,0,18.8,40.9,40.3,75.7,83.63502596,4.833333333,87.1905,61.63138149,73.51,15.5,83.6314277,17.93,58.3571425667,35.17,37.5,59,4.73,48.75,65.04,0.3965,34,736,460,15,34,20,36,16,276,56,21,4,37,0,32.472826087,59.3937,43.7262428571,71.82,71.82,90.91271532,68.1863101439,0.576258384664,38.706482007,54.0626931888,23.9418713115,19.2993553692,34.1288284008,1,1,0,1,1,0,4,1,1.17850963997,1,1,522225319.503906,152612.0807762
2240,06045010900,Calpella,"Mendocino County, CA",CA,6045,46380,"Ukiah, CA",6,4989,0,0.0503,0.2067,0.2363,0.2475,127.6613,1307.2808,0,0.3385,1.3307,0.897,32.9095,0.2264,0.0249,3,0.0001,0.0001,1,331,0,-1.1,49,29,33,14.8,0,0.0863,0.0999,0.0825,0.1506,0.0199,0.3549,0.2718,0.39,0.2041,0.3823,0.2073,93.2856,CA,06045010900,"Census Tract 109, Mendocino County, California",133.513937623,4951,2139,1655,0,44.22,11055,31362,3.18818043,23.61574858,5375,89.58333333,2.251,15265.12693,2098.43626,1667.660847,13478.68706,0.429777663,2.5,58.9,13.5,40.4,43.6,27.7,74.9049113,8.791666667,52.1872,53.423027825,52.02,10.9,67.8821879,64.14,61.3473959667,87.07,30.9,49,70.47,61.51,62.52,0.4852,84,1705,1178,93,52,23,50,42,527,106,56,32,0,0,26.6275659824,40.8328,65.0575428571,86.11,86.11,93.2855827,54.1846493357,1.93620672262,52.3597616338,76.870647135,7.9565549291,38.1182003376,38.571003349,1,1,1,1,1,0,5,1,1.3205583478,1,1,582413023.765625,163032.409975847
