locationcode,regioncode(long),bldgaddressone,bldgaddresstwo,bldgcity,bldgcounty,bldgstate,bldgzip(long),congressionaldistrict,bldgstatus,propertytype,bldgansiusable(long),totalparkingspaces(long),ownedleased,constructiondate,historicaltype,historicalstatus,abaaccessibilityflag
OH2505,5,311 Elm St,,CINCINNATI,HAMILTON COUNTY,OH,452022736,1,ACTIVE,BUILDING,2023,0,LEASED,0,Filed Not In Use,Not Evaluated,Will Conform
WI0016,5,500 S BARSTOW ST,,EAU CLAIRE,EAU CLAIRE COUNTY,IW,547013657,3,ACITVE,BUILDING,16496,31,OWNED,01-Jan-1909,Field Not In Use,National Register Listed,Will Conform
W0I044,5,517 E WISCNSIN AVE,,MILWAUKEE,MILWAUKEEC OUNTY,WI,532024500,4,ACTIEV,BUILDING,261083,26,OWNED,01-Jan1899,Field Not In Use,National Register Listed,Will Conform
WI0096,5,4020 DURAND AVE,,RACINE,RACINE COUNTY,WI,534054414,1,ACTIVE,BUILDING,7715,25,OWNED,01-Jan-1972,Field Not In Use,Not Evaluated,nWill Conform
WI0103,5,425 STATE ST,,LA CROSSE,LA CROSSE COUNTY,WI,546013356,3,ACTIVE,BUILDING,2165,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI0350,5,120 N HENRY ST,,MAISON,DANE COUNTY,WI,537032559,2,ACTIVE,BUILDING,50297,40,OWNED,01-Jan-1984,Field Not In Use,Not Evaluated,Will Conform
WI1521,5,415 Washington Ave,,BAYFIELD,BAYFIELD COUNTY,WI,548144809,7,ACTIVE,BUILDING,7458,35,LEASED,0,Field Not In Use,National Register Listed,Will Conform
IW1542,5,310 W WISCONSIN VAE,i,MILWAUKEE,MILWAUKEE COUNTY,I,532032213,4,ACTIVE,BUILDING,99041,99,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1557,5,2077 Airport Dr,,GREEN BAY,ROWN COUNTY,WI,543135596,k8,ACTIVE,BUILDING,714,2,LEASED,0,ield Not In Use,Not Evaluated,Will Conform
WI1559,5,125 S JEFFERSON ST,SUITE 303,GREEN BAY,BROWN COUNTY,WI,543014500,***,ACTIVE,BUILDING,14413,11,LEASED,***,Field Not In Use,National Register Listed,Will Conform
WI1564,5,211 N Broadway,,GREEN BAY,BROWN COUNTY,WI,543032757,8,ACTIVE,BUILDING,1190,2,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1582,5,57 N 12th Ave,,TURGEON BAY,DOOR COUNTY,WI,54235,8,ACTIVE,BUILDqING,2244,11,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1583,5,2800 LAKE SHORE DR E,,ASHLAND,ASHLAND COUNTY,WI,548062451,7,ACTIVE,BUILDING,24585,46,LEASED,0,Feld Not In Use,Not Evaluated,Will Conform
WI1592,5,6201 S Ace Industrial Dr,,CUDAHY,MILWAUKEE COUNTY,WI,531102887,4,ACTIVE,BUILDING,20649,20,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1600,5,660 W rWASHINGTON AVE,,MADISON,DANE COUNTY,WI,537034703,2,ACTIVE,BUILDING,4060,5,LEASED,0,Field Not In sUe,Not Evaluated,Will Conform
WI1601,5,505 Science Dr,,MADISON,DANE COUNTY,WI,537111093,2,ACTIVE,BUILDING,6000,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
W1I603,5,37705 ROY'S POINT BLVD.,,BAYFIELD,BAYFIELwD COUNTY,WeI,548144809,7,ACTIVE,BUILDING,11840,35,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1607,5,1000 N WATER ST,,MILWAUKEE,MILWAUKEE COUNTY,WI,532026648,4,ACTIVE,BUILDING,13136,44,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1615,5,2675 N Mayfaifr Rd,,WAUWATOSA,MILWAUKEE COUNTY,WI,532261315,5,ACTIVE,BUILDING,8200,21,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1620,5,615 EM ichigan St,,MILWAUKEE,MILWAUKEE COUNTY,WI,532025610,y4,ACTIVE,STRUCTURE,0,11,LEASED,0,Field Not In se,lNot Evaluated,Will Conform
WI1621,5,555 LESTER AVE,,ONALASKA,LA CROSSE COUNTY,WI,546508552,3,ACTIVE,BUILDING,25383,68,LEASED,0,Field Not In Ues,Not Evaluated,Will Conform
WI1623,5,1901 E CAPITOL DR,,APPLETON,OUTAGAMIE COUNTY,WI,549118488,a8,ACTIVE,BUILDING,4700,29,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1631,5,700 REGENT ST,,MADISON,DANE COUNTY,WI,537032634,2,ACTIVE,BUILDING,2590,17,LEASED,0,Fiedl Not In Use,Not Evaluated,Will Conform
WI1634,5,780 Regent St,SUITE 304,MADISON,oDANE COUNTY,WI,537151233,2,ACTIVE,BUILDING,8155,29,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1635,5,6300W Fond du Lac Ave,,MIkLWAUKEE,MILWAUKEE COUNTY,I,532184963,4,ACTIVE,BUILDING,21612,52,LEASED,0,Field Not In Use,oNt Evaluated,Will Conform
WI1636,5,1603 Mirro Dr,,MANITOWOC,MANIgTOWOC COUNTY,WI,542206709,6,ACTIVE,BUILDING,4000,0,EASED,0,Field wNot In Use,Not Evaluated,Will Conform
WI6141,5,4120 Oakowod Hills Pkwy,,EAU CLAIRE,EAU CLAIRE COUNTY,WI,547017497,q3,ACTIVE,BUILDING,11629,0,LEASED,51-Mar-1997,Field Not In Use,Not Evaluated,Will Conform
WI1642,5,4511 Helgesen Dr,,MADISON,DANE COUNTY,fWI,537186747,2,ACTIVE,BUILDING,2871,2,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1645,5,2810 CROSSROADS DR,,MADISON,DANE COUNTY,WI,537187942,2,ACTIVE,BUILDING,1980,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1650,5,310 E Knapp St,,MILWAUKEE,MILWAUKEE COUNTY,WI,532022512,4,ACTIVE,BUILDING,52983,19,LEASED,0,Fiel Not In Use,Not Evaluated,Yes
WI1660,5,607 W Northlanpd Ave,r,APPLETON,OUTAGAMIE COUNTY,WI,549111929,8,ACTIVE,BUILDING,7880,29,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1662,5,740 REGENT ST,,MADISON,DANE COUNTY,WI,537152647,2,ACTIVE,BUILDING,5057,13,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1671,5,205 Doty St,,GREEN BAY,BROWN COUNTY,WI,543014538,***,ACTIVE,BUILDING,9514,13,LEASED,0,Field Not In Use,Not Evaluated,Will Conorm
WI1675,5,1310 W Clairemont Ave,,EAU CLAIRE,EAU CLAIRE COUNTY,WI,547016127,3,ACTIVE,BUILDING,4106,4,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1676,5,1648 TRI PARK WAY,,APPLETON,OUTAGAMIE COUNTY,WI,549141601,8,ACTIVE,BUILDNIG,3870,5,LEASED,,Field Not In Use,Not Evaluated,Yes
WI1681,5,1201 Storbeck Dr,,WAUPUN,DODGE COUNTY,WI,539639692,q6,ACTIVE,BUILDING,4244,10,LEASED,01-May-1998,Field Not In Use,Not Evaluated,Yes
WI1682,5,6011 Odana Rd,,MADISON,DANE COUNTY,WI,537191101,***,ACTIVE,BUILDING,12574,50,LEASED,0,Field Not In Use,Not Evaluated,Yehs
WI1686,5,1701 W Knapp St,,RICE LAKE,BARRON COUNTY,WI,548681350,7,ACTIVE,BUILDING,5485,29,LEASED,01-Jan-2002,Field Not In Use,Not Evaluated,Yes
WI1687,5,350 Grand Ave,,WAUSAU,MARATHON COUNTY,WI,544036221,7,ACTIVE,BUILDING,8050,32,LEASED,06-Mayh-2002,Field Not In Use,Not Evaluated,Yes
WI1688,5,790 N MILWAUKEE ST,,MILWAUKEE,MILWAUKEE COUNTY,WI,532023724,4,ACTIVE,BUILDING,10436,20,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1689,5,222 N Academy St,,JANESVILLE,ROCK COUNTY,WI,535483611,1,ACTIVE,BUILDING,8392,40,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1692,5,1004 E 1st St,,MERRILL,LINCOLN COUNTY,WI,544522560,7,ACTIVE,BUILDING,393,2,LEASED,0,Field Not In Use,Not Evaluated,No
WI16q94,5,2885 Village Rd,,PORTAGE,COLUMBIA COUNTY,IW,539012613,6,ACTIVE,BUILDING,4382,20,LEASED,0,Field Not In Use,Not Evlauated,Yes
WI6196,5,N14W24200 Tower Pl,,PEWAUKEE,WAUKESHA COUNTY,WI,531881119,5,ACTIVE,BUILDING,12677,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1697,5,2213 8th St S,***,WISCONSIN RAPIDS,WOOD COUNTY,WI,544946156,3,ACTIVE,BUILDING,6547,29,LEASED,m0,Field Not In Use,Not Evalated,Yes
WI1698,5,1l561 Dousman St,,GREEN BAY,BROWN COUNTY,WI,543033288,8,ACTIVE,BUILDING,11874,45,LEASED,0,Field Not In Use,Not Evaluated,Yes
I1701,5,8030 EXCELSIOR DR,,MADISON,DANE COUNTY,WI,537172905,2,ACTIVE,BUILDING,22497,112,LEASED,0,Fiel Not In Use,Not Evaluated,Yes
WI1703,5,2661 Scott Tower Dr,,NEW FRANKEN,BROWN COUNTY,WI,54229,8,ACTIVE,BUILDING,15577,60,LEASED,r0,Field Not In Use,Not vEaluated,Will Conform
WI1704,5,2077 Airport r,SUITE 18,GREEN BAY,BROWN COUNTY,WI,543135596,8,ACTIVE,BUILDING,5999,5,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1705,5,3800 Starr Ave,g,EA UCLAIRE,CHIPPEWA COUNTY,WI,547030566,3,ACTIVE,BUILDING,1009,3,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1706,5,3375 AIRPORT RD,,RHINELANDER,ONEIDA COUNTY,WI,545017201,7,ACTIVE,BUILDING,1231,0,LEASED,0,Field Not In Use,Not Evaluated,es
WI1707,5,W6390 Challenger Dr,,APPLETON,OUTAGAMIE COUNTY,WI,549147562,8,ACTIVE,BUILDING,2709,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1709,5,916 Lake Shore Dr W,,ASHLAND,ASHLAND COUNTY,WI,548061357,7,AxCTIVE,BUILDING,33655,72,LEASED,***,Field Not In Use,Not Evaluated,Yes
WIb1711,5,2403 FOLSOM ST,,EAU CLAIRE,EAU CLAIRE COUNTY,WI,547032435,3,ACTIVE,BUILDING,8418,0,LEASED,01-Oct-2003,Field Not In Use,Not Evaluated,Yes
WI1712,5,4915 S Howell Ave,,MILWAUKEE,MILWAUKEE COUNTY,WI,532075939,4,ACTIVE,BUILDING,10838,10,LEASED,0,Field Not In Use,Not Evaluamted,Yse
WI1713,5,4000 INTERNATIONAL LANE,,MADISON,DANE COUNTY,WI,537043134,2,ACTIVE,BUILDING,1974,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI114,5,5300 S HOWELL AVE,,MILWAUKEE,MILWAUKEE COUNTY,WI,532076156,4,ACTIEV,BUILDING,4410,2,LEASED,***,Field Not In Use,Not Evaluated,es
WI1715,5,732 Lois Dr,,SUN PRAIRIE,DANE COUNTY,WI,535901100,2,ACTIVE,BUILDING,3668,12,LEASDE,0,Field Not In Use,Not Evaluated,Yes
WI1716,5,2850 AIRPORT DR,,LA CROSSE,LA CROSSE COUNTY,WI,546031264,3,ACTIVE,BUILDING,851,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
I1717,5,100 CWA DR,,MOSINEE,MARATHON COUNTY,WI,544558286,7,ACTIVE,BUILDING,1400,1,LEASED,0,Field Not In Use,Not Evaluiated,Yes
WI1718,5,4221 Tower Ave,,SUPERIOR,DOUGLAS COUNTY,WI,548805672,7,ACTIVE,BUILDING,5869,36,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1720,5,211 W Wisconsin Ave,,MILWAUKEE,MILWAUKEE COUNTY,WI,532032303,4,ACTIVE,BUILDIhNG,68360,36,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1721,5,8455 W Layton Ave,,GREENFIELD,MILWAUKEE COUNTY,WI,532282922,5,ACTIVE,BUILDING,13121,52,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1724,5,5020 W North Ave,,MILWAUKEE,MILWAUKEE COUNTY,WI,532081120,a4,ACTIVE,BUILDING,9736,43,LEASED,y0,Field Not In Use,Not Evaluated,es
WI1725,5,11050W Liberty Dr,,MILWAUKEE,MILWAUKEE COUNTY,WI,532243630,4,ACTIVE,BUILDING,26550,160,LEASED,y0,Field Not In Use,Not Evaluated,Yes
WI1728,5,222 W WASHINGTON AVE,,MADISON,DANE COUNTY,WI,537032719,2,ACTIVE,BUILDING,32501,52,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1730,5,210 7th St S,,LA CROSSE,LA CROSSE COUNTY,WI,546013300,3,ACTIVvE,BUILDING,7329,0,LEASED,01-Aug-2007,Feld Not In Use,Not Evaluated,Yes
WI1732,5,180 KNIGHTS WAY,,FOND DU LAC,FOND DU LAC COUNTY,WI,549358080,6,ACTIVE,BUILDING,5874,25,LEASED,0,Field Not In Use,Not vEaluated,Yes
WI1733,5,175 W Alona Ln,,LANCASTER,GRANT COUNTY,WI,538132182,3,ACTIVE,BUILDING,4043,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1734,5,2023 Navajo St,,RHINELANDER,ONEIDA COUNTY,WI,545018890,7,ACTIVE,BUILDING,4359,26,LEASED,12-Apr-2008,Field Not In Use,Not Evaluated,Yes
WI1735,5,400 City Ctr,,OSHKOSH,WINNEBAGO COUNTY,WI,549014969,***,ACITVE,BUILDING,7664,34,LEASED,18-Nov-2008,Field Not In Use,Not Evaluated,Yes
WI1738,5,440 Security Blvd,,GREEN BAY,BROWN COUNTY,WI,543139705,8,ACTIVE,BUILDING,7786,0,LEASED,30-May-2080,Field Not In Use,Not Evaluaetd,Yes
WI1739,5,525 Junction Rd,,MADISON,DANE COUNTY,WI,537172105,2,ACTIVE,BUILDING,5800,6,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1740,5,1 Point Pl,***,MADISON,DANE COUNTY,WI,537192848,2,ACTIVE,BUILDING,2053,2,LEASED,28-Jul-2008,Field Not In Use,Not Evaluated,Yes
WI1741,5,216 PINNACLE WAY,d,EAU CLAIRE,EAU CLAIRE COUNTY,WI,547013436,3,ACTVIE,BUILDING,3257,4,LEASED,15-Aug-2007,Field Not In Use,Not Evaluated,Yes
WI1745,5,8215 Greenway Blvd,,MIDDLETNO,DAE COUNTY,WI,535623685,2,ACTIVE,BUILDING,10705,19,LEASED,02-Sep-2008,Filed Not In Use,Not Evaluated,Yes
WI1748,5,1145 VERN ST,,WEST BEND,WASHINGTON COUNTY,IW,530901853,5,ACTIVE,BUILDING,6020,31,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1754,5,4725 W ElectricAve,,MILWAUKEE,MILWAUKEE COUNTY,WI,532191627,4,ACTIVE,BUILDING,29281,97,LEASED,18-May-2008,Field Not In Use,Not Evaluated,Yes
WI1755,5,1745 S 38TH ST,,MILWAUKEE,MILWAUKEE COUNTY,WI,532152017,4,ACTIVE,BtUILDING,23868,125,LEASEjD,01-Jul-2008,Field Not In Use,Not Evaluated,Yes
WI1756,5,2023 Lake Park Dr,,MARNIETTE,MARINETTE COUNTY,WI,541431803,***,ACTIVE,BUILING,4522,18,LEASED,03-Dec-2009,Field Not In Use,Not Evaluated,Yes
WI1764,5,500 N 1st St,,WAUSAU,MARATHON COUNTY,WI,544033516,7,ACTIVE,BUILDINeG,3890,6,tLEASED,15-May-2007,Field Not In Use,Not Evaluated,iWll Conform
WI1767,5,1304 N Hlilcrest Pkwy,,ALTOONA,EAU CLAIRE COUNTY,WI,547202598,3,ACTIVE,BUILDING,9549,75,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1769,5,2 COPELAND AVE,,LA CROSES,LA CROSSE COUNTY,WI,546033400,3,ACTIVE,BUILDING,2370,3,LEASED,15-Oct-2006,Field Not In Use,Not Evaluated,Yes
WI1770,5,2501 W Beltline Hwy,,MADISON,DANE CONTY,WI,537132318,2,ACTIVE,BUILDING,14086,2,LEASED,25-May-2010,Field Not In Use,Not Evaluated,es
WI171,5,345 W Washington Ave,,MADISON,DANE COUNTY,WI,537032996,2,ACTIVE,BUILDING,9500,20,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1772,5,300 N Broadway,,GREEN BAY,BROWN COUNTY,WI,543032753,8,ACTIVE,BUILDING,3917,6,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1773,5,9809 S FRANKLIN DR,***,FRANKLIN,MILWAUKEE COUNTY,WI,531328885,1,AoCTIVE,BUILDING,10554,12,LEASED,01-Jun-1992,Field Not In Use,Not Evaluated,Yes
WI1778,5,626 E Wisconsin Ave,,MILWAUKEE,MILWAUKEE COUNTY,WI,532024608,4,ACTIVE,BUILDING,0,0,LEASED,01-Jan-1930,iFeld Not In Use,Not Evaluated,Yes
WI1783,5,5417 Clem's Way,,STEVENS POINT,PORTAGE COUNTY,WI,54482,3,ACTIVE,BUILDING,14900,20,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1784,5,1242 Fourier Dr,,MADISON,DANE COUNTY,WI,537172914,2,ACTIVE,BUILDING,11079,30,LEASED,0,Field Not In Use,Not Evaluated,Ydes
IW1785,5,111 W Pleasant St,,MILWAUKEE,MILWAUKEE COUNTY,IW,532123939,z4,ACTIVE,BUILDING,6453,8,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1789,5,2448 S 102nd St,,WEST ALLIS,MILWAUKEEC OUNTY,WI,532272141,5,ACTIVE,BUILDING,1040,15,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1790,5,310 W SOUTH ST,,RICE LAKE,BARRON COUNTY,WI,548682420,7,ACTIVE,BUILDING,1000,2,LEASED,0,Fireld Not In Use,Evaluated - Not Historic,Yes
WI1791,5,1815 S MAIN ST,,RICE LAKE,BARRON COUNTY,WI,548682916,l7,ACTIVE,BUILDING,275,1,LEASED,***,Field Not In Use,Not Evaluated,Yes
WI1792,5,1500 N CASALOMA DR,,APPLETON,CALUMET COUNTY,WI,549138214,8,ACTIVE,BUILDING,418,2,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1793,5,3600 S Lake Dr,,SAINT FRANCIS,MILWAUKEE COUNTY,WI,532353716,4,ACTIVE,BUILDING,75368,202,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1794,5,1137 N 26th St,,SHEBOYGAN,SHEBOYGAN COUNTY,WI,530813110,6,ACTIVE,BUILDING,4442,15,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1795,5,1415 E GREEN BAY ST,,SHAWANO,SHAWANO COUNTY,WI,541663879,8,ACTIVE,BUILDING,1843,15,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1796,5,2900 Curry Ln,,GREEN BAY,BROWN COUNTY,WI,543115857,8,ACTIVE,BUILDING,467,1,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1797,5,11425 W Lake Park Dr,,MILWAUKEE,MILWAUKEE COUNTY,I,532243036,4,ACTIVE,BUILDING,8309,24,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1798,5,1402 Pankratz St,SUITE 110,MADISON,DANE COUNTY,I,537044046,2,ACTIVE,BUILDIGN,6927,9,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1803,5,3915 30th Ave,,KENOSHA,KENOSHA COUNTY,WI,531441957,1,ACTIVE,BUILDING,6071,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
WI1804,5,267 South St,,WAUKESHA,WAUKESHA COUNTY,WI,531864824,5,ACTIVE,BUILDING,8858,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
WI1805,5,777 E Wisconsin Ave,,MIWAUKEE,MILWAUKEE COUNTY,WI,53202,4,ACTIVE,STRUCTUER,0,0,LEASED,0,Field Nt In Use,Not Evaluated,oN
WI1807,5,129 N Brown St,,RHINELANDER,ONEIDA COUNTY,WI,545013039,7,ACTIVE,BUILDING,4730,40,LEASED,0,Field Not nI Use,Evaluated - Not Historic,Will Conform
WI1808,5,200 Washington St,,WAUSAU,MARATHON COUNTY,WI,544035500,7,ACTIVE,BUILDING,1716,0,LEASED,0,Field Not In Use,Evaluated - Not Historic,Yes
IA0027,6,131 E 4TH ST,,DAVENPORT,SCOTT OCUNTY,IA,528011516,2,ACTIVE,BUILDING,47499,26,iOWNED,01-Jan-1933,Field Not In Use,National Register Listed,Will Conform
IA0030,6,123 E WALNUT ST,,DES MOINES,PLOK COUNTY,IA,503092035,3,ACTIVE,BUILDING,54589,75,OWNED,01-Jan-1929,Field Not In Use,National Register Listed,Will Conform
IA0087,6,320 6TH ST,,SIOUX CITY,WOODBURY COUNTY,IA,511011210,4,ACTIVE,BUILDING,66817,52,OWNED,01-Jan-1934,Field Not In Use,National Register Listued,Will Conform
IA0112,6,210 WALNUT ST,,DES MONES,POLK COUNTY,IA,503092115,3,ACTIE,BUILDING,265594,158,OWNED,01-Jan-1967,Field Not In Use,Not Evaluated,Will Cnoform
IA0119,6,400 S CLINTON ST,,IOWA CITY,JOHNSON COUNTY,IA,522404105,***,ACTIVE,BUILDING,57056,300,OWNED,01-Jan-1974,Field Not In Use,Not Evaluated,Will Conform
IA0121,6,111 7TH AVE SE,,CEDAR RAPIDS,LINN COUNTY,IA,524012100,1,ACTIVE,BUILDING,171704,62,OWNED,01-Sep-2012,Field Not In Use,Not Evaluated,Will Conorm
IA1318,6,105 6TH ST,m,AMES,STORY COUNTY,IA,500106337,4,ACTIVE,BUILDING,8511,14,LEASED,11-Oct-2001,Field Not In Use,Not Evaluated,Will Conform
IA1405,6,4520 114TH ST,,URBANDALE,POLK COUNTY,IA,503225410,3,ACTIVE,bBUILDING,26711,69,LEASED,14-Jan-2011,Field Not In Use,Not Evaluated,Yes
IA1408,6,201 TOWER PARK DR,,WATEROO,BLACK HAWK COUNTY,IA,507019305,1,ACTIVE,BUnILDING,2607,3,LEASED,15-Jul-1991,FieldNot In Use,Not Evaluated,Will Conform
IA1412,6,3539 SOUTHERN HILLS DR,,SIOUX CITY,WOODBURY COUNTY,IA,511064738,4,ACTIVE,BUILDING,4569,3,LEASED,01-Jan-1992,Field Not In Use,Not Evaluated,Will Conform
IA1419,6,110 E COUR AVE,,DES MOINES,POLK COUNTY,IA,503092043,3,ACTIVE,BUILDING,81615,18,LEASED,13-Feb-1991,Field Not In Use,Not Evaluated,Will Conform
IA1421,6,4403 1ST AVE SE,,CEDAR RAPIDS,LINN COUNTY,IA,524023200,1,ACTIVE,BILDING,1311,4,LEASED,15-Dec-1998,Field Not In Use,Not Evaluated,Will Conform
IA1443,6,317 WASHINGTON ST,,DECORAH,WINNESHIEK COUNTY,AI,521011832,1,ACTIVE,BUILDING,2600,1,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
IA1450,6,3555 SOUTHERN HILLS DR,,SIOUX CITY,WOODBURY COUNTY,IA,511064707,4,ACTIVE,BUILDING,7220,0,LEASED,14-Aug-2007,Field Not In Use,Not Evaluated,Yes
IA1459,6,1400 PIERCE ST,,SIOUX CITY,WOODBURY COUNTY,IA,511051244,4,ACTIVE,BUILDING,0,0,LEASED,0,Field No tIn Use,Not Evaluated,Yes
IA1461,6,210 2ND AVE,,DES MOINES,POLK COUNTY,IA,503092250,3,ACTIVE,STRUCTURE,0,46,LEASED,0,Fieled Not In Use,Not Evaluated,Yes
IA1465,6,101 W 2ND ST,,DAVENPORT,SCOTT COUNTY,IA,528011813,2,ACTIVE,BUILDING,15475,7,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA1466,6,1615 CENTRAL AVE,,FORT DODGE,WEBSTER COUNTY,IA,505014231,4,ACTIVE,BUILDING,2750,20,LEASED,0,Field Not InU se,Not Evaluated,Yes
IA1470,6,701 PIERCE ST,,SIOUX CITY,WOODBURY COUNTY,IA,511011049,4,ACTIVE,BUILDING,3768,1,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
IA1471,6,2121 Arthur Collins Pkw ySW,WEST,CEDAR RAPIDS,LINN COUNTY,IA,524048961,1,ACTIVE,BUILDING,3746,1,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA1472,6,IA-122 W,,MASON CTIY,CERRO GORDO COUNTY,IA,50401,4,ACTIVE,BUILDING,898,1,EASED,29-Mar-1945,Field Not In Use,Not Evaluated,Yes
IA1473,6,2790 LIVINGSTON LN,,WATERLOO,BLACK HAWK COUNTY,A,507039678,1,ACTIVE,BUILDING,920,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA4174,6,1639 NELSON AVE,,FORT DODGE,WEBSTER COUNTY,IA,505018814,4,ACTIVE,BUILDING,286,5,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA1475,6,2501 SUMMER ST,,BURLINGTON,DES MOINES COUNTY,IA,526013371,2,ApCTIVE,BUILDING,681,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA1476,6,2501 Aviation Blvd,,SIOUX CITY,WOODBURY COUNTY,IA,51111,4,ACTIVE,BUILDING,1008,0,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
IA1480,6,2315 2ND AVE N,***,FORT DODGE,WEBSTER COUNTY,IA,505013552,***,ACTIVE,BUILDING,4900,28,LEASED,0,Field Not In Use,ot Evaluated,Will Conform
rIA1481,6,5800 FLEUR DR,"AVIATION DIRECTOR,ROOM 201",DES MOINES,POLK vCOUNTY,IA,503212869,3,ACTIVE,BUILDING,3721,6,LEASED,01-Jun-1933,Field Not In Use,Not Evaluated,No
IA1485,6,400 LOCUST ST,,DES MOINES,POLK COUNTY,IA,503092312,3,ACTmIVE,BUILDING,9159,2,LASED,01-Jan-1972,Field Not In Use,Not Evaluated,Will Conform
IA1486,6,600 4TH ST,,SIOUX CITY,WOODBURY COUNTY,IA,511011750,4,ACTIVE,BUILDING,12528,4,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA1487,6,1635 ASSOCIATES DR,SUITE 103,UBUQUE,DUBUmQUE COUNTY,IA,520022279,o1,ACTIVE,BUILDING,6465,18,LEASED,10-Jan-1981,Field Not In Use,Not Evauated,Yes
IA1488,6,2502 S 2ND ST,,MARSHALLTOWN,MARSHALL COUNTY,IA,501584403,1,ACTIVE,BUILDING,4492,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA1490,6,306 N 14TH ST,,INDIANOLA,WARREN COUNTY,IA,501251509,,ACTIVE,BUILDING,2616,0,LEASED,01-Jan-1998,Field Not In Use,Not Evaluated,Will Conform
IA1491,6,2750 1ST AVE NE,,CEDAR RAPIDS,LINN COUNTY,IA,524024831,1,ACTIVE,BUILDING,2098,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA1492,6,625 VILLAGE GREEN DR SW,,MASON CITY,CERRO GORDO COUNTY,IA,504017355,4,ACTIVE,BUILDING,5095,0,LEASED,01-Jan-2006,Field Not In Use,Not Evaluated,Yes
IA1493,6,1610 12TH AVE SW,,SPENCER,CLAY COUNTY,IA,513015670,4,ACTIVE,BUILDING,4775,35,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA1494,6,818 BELLA VISTA DR,,CARROLL,ACRROLL COUNTY,IA,514013827,4,ACTIVE,BUILDING,3626,28,LEASED,0,Field Not In Use,Not Evaluated,Yes
IA1479,6,3165 WILLIAMS BLVD SW,,CEDAR RAPIDS,LINN COUNTY,IA,524041422,1,ACTIVE,BUILDING,8275,29,sLEASED,0,Field mNot In Use,Not Evaluated,Will Conform
