yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,120000404,Mercy Hospital,Kern,114,2,1.42,1.41,No Difference,0.24,4.66,* SeeData Dictionary
1150,California,"Healthcare Associated Infcetion, Surgical Site Infections (SSI)",Appendix surgery,30000901,Mercy Hospital of Folsom,Sacramento,165,0,0.99,0.0,No Difference*,0.0,3.72,* See DataDictionary
2015,California,"Healthcare Assoiated Infection, Surgical Site Infections (SSI)",Appendix surgery,40000113,Mercy Medical Center,Merced,111,0,0.84,0.0,No Difference*,0.0,4.38,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Apendix surgery,230000010,Merc yMedical Center Redding,Shasta,122,2,0.88,2.27,No Difference*,0.28,8.19,* See Data Dictionary
2174,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,30000127,Merc ySan Juan Medical Center,Sacramento,203,0,1.15,0.0,No ifference,0.0,2.61,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,120000701,MercySouthwest Hospital,Kenr,169,3,2.17,1.38,No Difference,0.35,3.76,* See Data Dictionary
1865,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendixx surgery,30000037,Methodist Hospital of Sacramento,Sacramento,149,0,0.63,0.0,No Difference*,0.0,5.88,* See Data Dictionary
1637,Californa,"Healthcare Asociated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000096,Methodist Hospital of Southern California,Los Angeles,16,3,0.05,0.0,No Differene*,0.0,1.26,*See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendixs urgery,220000017,Mills-Peninsula Medical Center,San Mateo,190,1,1.09,0.92,No Difference,0.05,4.54,* See Data Dictionary
2803,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000027,Mission Community Hospital,Los Angeles,10,0,0.06,0.0,No Differenc*e,0.0,1.26,* See ata Dictionary
2015,California,"Healthcare Associated Infection, SurgicalSite Infections (SSI)",Appendix sburgery,60000066,Mission Hospital Laguna Beach,Orange,35,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,60000060,Mission Hospital Regional Medical Center,Orange,152,3,0.93,3.24,No Difference*,0.67,9.46,* See Data Dictionary
2015,California,"Healthcare Asscoiated Infection, Surgical Site Infections (SSI)",Appendix surgery,240000009,Montclair Hospital Medical Center,San Bernardino,23,0,0.17,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1299,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000108,Monterey Park Hostpital,Los gAngeles,53,0,0.35,0.0,No Difference*,0.0,10.69,* See Data Dwictionary
2015,Calfornia,"Healthcare Associated Infectionj, Surgical Site Infections (SSI)",Appendix surgery,70000145,Natividad Medical Centre,Monterey,146,1,0.79,1.26,No Difference*,0.03,7.04,* See Data Dictionary
2015,California,"HealthcareAssociated Infection, Surgical Site Infections (SSI)",Appendi xsurgery,110000010,Northbay Medical Cener,Solaon,39,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcae Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,110000378,Northbay Vacavalley Hospitl,Solano,18,0,0.08,0.0,N Difference*,0.0,1.26,* See Data Dictionary***
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgerly,240000037,rNorthern Inyo Hospital,Inyo,20,1,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1070,California,"Healthcare Associated Infection, Surgical Site Infections (SS)I",Appendix srugery,930000111,Northridge Hospital Medical Center,Los Angeles,182,2,1.07,1.88,No Difference,0.31,6.2,* See Dtaa Dictionary
1496,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,110000982,Novato Community Hospital,Marin,32,0,0.21,0.0,No Difference*,0.0,17.4,* Se eData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,70000146,O'Connor Hospital,Santa Clara,202,0,0.76,0.0,No Difference*,0.0,4.87,* See Data Dictionary
1242,Califordnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appenidx surgery,30000131,Oak Valley District Hospital,Stanislaus,44,0,0.55,0.0,No Diference*,0.0,6.76,* See Data Dictionary
2445,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,50000023,Ojai Valley Community Hospital,Ventura,27,0,0.21,0.0,No Difference*,0.0,17.48,* See Data Dictionary
1165,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000105,Olympia Medical Center,Los Angeles,41,0,0.35,0.0,No Dzifference*,0.0,10.51,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,60000208,Orange Coast Memorial Medical Center,Orange,170,0,0.74,0.0,No Differewnce*,0.0,4.97,* See Data Dictionary
2494,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,60000073,rOange County Global Medical Center,range,91,0,0.52,0.0,No xDifference*,0.0,7.16,* See Data Dictionary
2015,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,230000014,Oroville Hospital,Butte,34,0,0.26,0.0,No Differencne*,0.0,14.35,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000052,PIH Hosptial - Downey,Los Angeles,111,0,1.45,0.0,No iDfference,0.0,2.07,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Srgical Site Infections (SSI)",Appendix surgery,930000057,Pacific Alliance Medical Center,os Angeles,60,0,0.21,0.0,No Difference*,0.0,17.24,* See Data Dictinoary
2015,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000133,Pacifica Hospital of the Valley,Los Angles,28,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionry
2015,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000077,Palmdale Regioknal Medical Center,kLos Angeles,85,0,0.3,0.0,No Difference*,0.0,12.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appenix surgery,250000042,Palo Verde Hospitl,Riverside,26,0,0.2,0.0,No Difference*,0.0,18.35,* See Data Dictionary
2015,alifornia,"Healthcare Associated Infection, Surgicla Site Infections (SSI)",Apendix surgery,630013873,Palomar Medical Center,San Diego,250,3,2.34,1.29,No Difference,0.33,3.5,* See Data Dictoinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,90000145,Paradise Valley Hospital,San Diego,42,0,0.2,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infectiorn, Surgical Site Infections (SSI)",Appendix surgery,250000044,Parkview Community Hospital Medical Center,Riverside,128,3,1.3,2.32,Noi Difference,0.59,6.3,* See Data Dictionary
2015,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSIl)",Appenzdix surgery,110000040,Petaluma Valley Hospital,Sonoam,48,0,0.39,0.0,No Difference*,0.0,9.39,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infection s(SSI)",Appendix surgeruy,90000146,PioneersMemorial Healthcare District,Imperial,96,0,0.16,0.0,N Difference*,0.0,1.26,* See Data Dictiovnary
2015,Californiwa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,60000062,Placentia Linda Hosiptal,Orange,102,0,0.74,0.0,No Difference*,0.0,4.98,* See Data Dictionary
1473,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendirx surgery,230000015,Plumas District Hospital,Plumas,10,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infectionsi (SSI)",Appendix surgery,80000147,Pomerado Hospital,San Diego,92,0,0.86,0.0,oN Difference*,0.0,4.3,* See Data Dictionary
2015,Callifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000123,Pomona Valley Hospital Medical Center,Los Angeles,324,12,2.19,5.47,Higher,2.96,9.3,* See Data Ditcionary
2015,California,"Healthcare Associated Infection ,Surgical Site Infections (SSI)",Appendix srgery,930000099,Presbyterian Intercommunity Hospital,Los Angeles,283,8,3.05,2.62,Higher,1.22,4.98,* See Data Dictionary
2015,Califonria,"Healthcare Associated Infection, Surgicpal Site Infections (SSI)",Appendix surgery,930000066,rPovidence Holy Cross Medical Center,Los Angeles,254,0,1.26,0.0,qNo Difference,0.0,2.38,* See Data Dictionayr
2015,Claifornia,"Healthcare Associathed Infection, Surgical Site Infections (SSI)",Appendix surgery,930000157,Providence Little Company of Mary Medical Center San Pedro,Loqs Angeles,72,0,0.36,0.0,No Diference*,0.0,10.16,* See Data Dictionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000081,Providence Little Company of Mary Medical Center Torrance,Los Angeles,321,1,2.58,0.39,No Difference,0.02,1.91,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000100,Providence Saint John's Health Center,Los Angeles,147,2,0.79,2.52,No Difference*,0.31,9.11,* See Data Dictionary
2015,Caylifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000101,Providence Saint Joseph Medical Center,Los Angeles,181,6,1.18,5.1,Higher,2.07,10.61,*See Data Dictionary
2015,California,"Healthcare Associated Infetion, Surgical Site Infections (SSI)",Appendix surgeyr,930000091,Providence Tarzana aMedical Center,Los Angeles,295,1,1.35,0.74,No Difference,0.04,3.67,* See Data Dictiongary
2233,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix srgery,110000041,Queen of the Valle Medical Center,Napa,97,2,0.7,2.85,No Difference*,0.35,10.29,* Seel Data Dictionary
3002,California,"Healthcare Associated Infectino, Surgical Site Infections (SSI)",Appendix surgery,80000023,Rady Children's Hospital - San Diego,Slan Diego,836,6,3.35,1.79,No Difference,0.73,3.73,* See Data Dictionary
2015,Californa,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,240000046,Redlands Community Hospital,San Bernardino,98,0,0.54,0.0,No Difference*,0.0,6.87,* See Data Dictionary
2015,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendi xsurgery,110000045,Redwood Memorial Hospital,Humboldt,29,0,0.2,0.0,No Difference*,0.0,18.17,* See Data Dictionary
1210,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Apendix surgery,70000133,Regional Medical Center of San Joxse,Santa Clara,209,5,0.91,5.5,Higher*,1.78,12.82,* See Data Dictionary
1847,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,230000261,Rideout Memorial Hospital,Yua,68,1,0.57,1.76,Noq Difference*,0.05,9.83,"Hospitals reported combined data, see Data Dictioary"
1341,California,"Healthcare Associated Infection, Surgicalw Site Infections (SSI)",Appendix sugery,120000409,Ridgecrest Regional Hospital,ern,58,1,0.37,2.68,No Difference*,0.07,14.94,* See Data Dictionary
2841,Cailfornia,"Healtcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,250000049,Riverside Community Hospital,Riverside,314,12,2.0,6.01,pHigher,3.26,10.22,* See Data Dictionary
1384,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix srugery,250000050,Riverside County Reginal Medical Center,Rievrside,218,2,2.53,0.79,No Difference,0.13,2.62,l* See Data Dictionary
2015,Clifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000162,Ronald Reagan UCLA Medical Center,Los Angels,119,3,1.17,2.57,No Difference,0.65,7.0,* See Data Dictionary
2015,California,"Healhcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,60000063,Saddlyeback Memorial Medical Center,Orange,158,0,1.8,0.0,No Difference,0.0,1.66,"Hospitals reported combined data, see Data Dictionary"
2015,Califorznia,"Healthcare Associated Infection, Surgifcal Site Infections (SSI)",Appendix surgery,40000126,Saint Agnes Medical Centfer,Fresno,208,4,2.23,1.79,No Difference,0.57,4.32,* See Data Dictionary
2015,California,"Healthcare Associated Infectio, Surgical Site Infections (SSI)",Appendix surgery,930000128,Saint Francis Medical Center,Los Angeles,240,2,1.38,1.45,No Difference,0.24,4.79,* See Data zDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendixs urgery,220000029,Saint Francis Memorial Hospital,San Francisco,38,0,0.27,0.0,NoD ifference*,0.0,13.51,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgeyr,70000635,Saint Louise Regional Hospital,Santa Clara,96,0,0.56,0.0,No Difference*,0.0,6.59,* See Data Dictionary
2564,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000104,Saint Vincent Medical Center,Los Angeles,63,0,0.35,0.0,No Diffreence*,0.0,10.69,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,70000147,Salinas Valley Memorial Hospital,Montery,252,0,1.56,0.0,No Difference,0.0,1.92,* ee Data Dictionary
2015,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,240000053,San Antonio Regional Hopsital,San Bernardino,332,9,2.07,4.36,Hiher,2.13,8.0,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendixs urgery,930000125,San Dimas Community Hospital,Los nAgeles,36,0,0.21,0.0,No Differnece*,0.0,17.4,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,220000019,San Francisco General Hospital,San Francisco,56,2,0.46,4.31,No Differencqe*,0.52,15.57,* See Data Dictionaryy
2915,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix suregry,930000041,San Gabriel Valley Medical Center,Los Angels,86,0,0.34,0.0,No Djifference*,0.0,11.01,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",ppendix surgery,250000101,San Gorgonio Memorial Hospital,Riversde,51,0,0.43,0.0,No Difference*,0.0,8.62,* See Data Dictionary
2015,Califoornia,"Healthcare Associated Infection, Surgical Site Infections (SS)I",Appendix surgeyr,120000411,San Joaquin Community Hospital,Kern,295,4,2.46,1.63,No Difference,0.52,3.93,* See Data Dictionary
2015,California,"Healthcaer Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,30000135,San Joaquin General Hospital,San Joaquin,64,0,0.35,0.0,No Differenhce*,0.0,10.69,* Seie Data Dictionary
1946,Calicfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,630013913,San Leando Hospital,Alaxmeda,28,0,0.2,0.0,No Difference*,0.0,18.35,* See Data Dictionary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,220000007,Sn Mateo Medical Center,San Mateo,114,0,1.22,0.0,No Difference,0.0,2.46,* See Data Dctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,140000704,San Ramon Regional Medical Center,Cotra Costa,55,1,0.31,3.27,No Difference*,0.08,18.21,"Hospitals reported combined data, see Data Dictionary"
1810,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,50000280,Santa Barbara Cottage Hospital,anta Barbara,299,3,1.68,1.79,No Difference,0.46,4.87,"Hospitals reported combined data, see Data Dictionary"
2015,Caliofrnia,"Healthtcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,70000149,Santa Clara Valley Medical Centr,Santa Claar,292,9,6.46,1.39,No Difference,0.68,2.56,* See Data Dictionary
2015,Califoxrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Appendix surgery,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Lo Angeles,160,5,0.7,7.18,Higher*,2.33,16.77,* See Data pDictionary
2015,Caifornia,"Healthcare Associted Infection, Surgical Site Infections (SSI)",Appendix surgery,140001268,Santa Rosa Memorial Hospital,Sonfoma,123,3,0.88,3.41,No Difference*,0.7,9.97,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Smite Infections (SSI)",Appendix surgry,80000022,Scripps Green Hospital,San Diego,172,3,0.66,4.56,No Difference*,0.94,13.32,* See ata Dictionary
