year,state,hai,operative_procedure,facility_id_one,facility_name_one,county,procedure_count,infection_count,predicted_infection_count,sir,comparison,sirci_nine_five_lower_limit,sirci_nine_five_upper_limit,notes
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,137,0,0.989,0.0,No Difference*,0.0,3.73,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000004,Cedars-Sinai Medical Center,Los Angeles,554,2,4.852,0.412,No Difference,0.07,1.36,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000022,Centinela Hospital Medical Center,Los Angeles,28,0,0.224,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,140000014,Children's Hospital & Research Center Oakland,Alameda,74,1,0.646,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,40000129,Children's Hospital Central California,Madera,115,0,1.377,0.0,No Difference,0.0,2.18,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000007,Children's Hospital of Orange County,Orange,120,0,0.981,0.0,No Difference*,0.0,3.76,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000034,Childrens Hospital Los Angeles,Los Angeles,435,1,3.472,0.288,No Difference,0.01,1.42,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000070,Citrus Valley Medical Center - IC Campus,Los Angeles,53,1,0.375,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000036,City of Hope Helford Clinical Research Hospital,Los Angeles,5,0,0.059,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70000137,Community Hospital of The Monterey Peninsula,Monterey,117,1,0.653,1.531,No Difference*,0.04,8.53,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,50000014,Community Memorial Hospital - San Buenaventura,Ventura,24,0,0.173,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,40000101,Community Regional Medical Center,Fresno,138,0,1.037,0.0,No Difference,0.0,2.89,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000117,Dameron Hospital,San Joaquin,16,0,0.114,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,250000008,Desert Regional Medical Center,Riverside,26,0,0.21,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,240001330,Desert Valley Hospital,San Bernardino,4,0,0.045,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000122,Doctors Medical Center,Stanislaus,119,0,0.869,0.0,No Difference*,0.0,4.25,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70000139,Dominican Hospital,Santa Cruz,97,0,0.649,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000053,East Los Angeles Doctors Hospital,Los Angeles,1,0,0.005,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,250000011,Eisenhower Medical Center,Riverside,128,2,0.737,2.714,No Difference*,0.33,9.8,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70001351,El Camino Hospital,Santa Clara,178,0,1.037,0.0,No Difference,0.0,2.89,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70000136,El Camino Hospital Los Gatos,Santa Clara,22,0,0.128,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000125,Emanuel Medical Center,Stanislaus,12,0,0.084,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,230000013,Enloe Medical Center - Esplanade,Butte,36,0,0.227,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,4,0,0.025,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000011,Fountain Valley Regional Hospital & Medical Center,Orange,15,0,0.107,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,50000016,French Hospital Medical Center,San Luis Obispo,76,0,0.452,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,40001397,Fresno Heart and Surgical Hospital,Fresno,85,0,0.51,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000058,Garfield Medical Center,Los Angeles,41,0,0.343,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000059,Glendale Adventist Medical Center,Los Angeles,22,0,0.136,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000093,Glendale Memorial Hospital and Health Center,Los Angeles,56,0,0.433,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000068,"Good Samaritan Hospital, Los Angeles",Los Angeles,71,0,0.516,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70000153,"Good Samaritan Hospital, San Jose",Santa Clara,119,1,0.835,1.198,No Difference*,0.03,6.67,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,80000045,Grossmont Hospital,San Diego,114,3,0.85,3.529,No Difference*,0.73,10.31,* See Data Dictionary
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000014,Hoag Memorial Hospital Presbyterian,Orange,176,2,1.434,1.394,No Difference,0.23,4.61,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000065,Hollywood Presbyterian Medical Center,Los Angeles,13,0,0.123,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000026,Huntington Memorial Hospital,Los Angeles,257,1,1.633,0.613,No Difference,0.03,3.02,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,140000196,John Muir Medical Center-Concord Campus,Contra Costa,148,1,1.207,0.829,No Difference,0.04,4.09,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,140000187,John Muir Medical Center-Walnut Creek Campus,Contra Costa,20,0,0.15,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,1,0,0.01,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000074,"Kaiser Foundation Hospital, Downey",Los Angeles,7,0,0.047,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,240000024,"Kaiser Foundation Hospital, Fontana",San Bernardino,29,0,0.183,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000072,"Kaiser Foundation Hospital, Los Angeles",Los Angeles,713,0,4.99,0.0,Low,0.0,0.6,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,630013398,"Kaiser Foundation Hospital, Ontario",San Bernardino,2,0,0.011,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Orange,6,0,0.048,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,80000144,"Kaiser Foundation Hospital, San Diego",San Diego,7,0,0.05,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,220000008,"Kaiser Foundation Hospital, San Francisco",San Francisco,354,2,2.226,0.898,No Difference,0.15,2.97,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70001355,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,430,2,3.165,0.632,No Difference,0.11,2.09,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000133,"Kaiser Foundation Hospital, South Sacramento",Sacramento,5,0,0.054,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,220000009,"Kaiser Foundation Hospital, South San Francisco",San Mateo,1,0,0.005,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000076,"Kaiser Foundation Hospital, West LA",Los Angeles,2,0,0.014,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,120001444,Kaweah Delta Medical Center,Tulare,52,1,0.439,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000912,Keck Hospital of USC,Los Angeles,359,1,2.98,0.336,No Difference,0.02,1.66,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,120000342,Kern Medical Center,Kern,8,0,0.072,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000040,LAC+USC Medical Center,Los Angeles,12,0,0.105,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000027,LAC/Harbor-UCLA Medical Center,Los Angeles,77,0,0.59,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000047,Lakewood Regional Medical Center,Los Angeles,61,0,0.46,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,240000027,Loma Linda University Medical Center,San Bernardino,291,0,2.351,0.0,No Difference,0.0,1.28,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,630012971,Loma Linda University Medical Center - Murrieta,Riverside,28,0,0.169,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000095,Long Beach Memorial Medical Center,Los Angeles,203,0,1.476,0.0,No Difference,0.0,2.03,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,50000020,Los Robles Hospital & Medical Center,Ventura,51,0,0.378,,,,,"Hospitals reported combined data, see Data Dictionary"
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70001349,Lucile Salter Packard Children's Hospital at Stanford,Santa Clara,344,6,3.336,1.799,No Difference,0.73,3.74,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,50000021,Marian Regional Medical Center,Santa Barbara,31,0,0.199,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,110000953,Marin General Hospital,Marin,34,0,0.205,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000123,Memorial Medical Center,Stanislaus,80,1,0.74,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000124,Mercy General Hospital,Sacramento,662,3,5.044,0.595,No Difference,0.15,1.62,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,230000010,Mercy Medical Center Redding,Shasta,74,0,0.475,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000127,Mercy San Juan Medical Center,Sacramento,66,0,0.569,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000096,Methodist Hospital of Southern California,Los Angeles,19,0,0.129,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,220000017,Mills-Peninsula Medical Center,San Mateo,92,0,0.58,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000060,Mission Hospital Regional Medical Center,Orange,77,0,0.685,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,110000010,Northbay Medical Center,Solano,7,0,0.055,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000111,Northridge Hospital Medical Center,Los Angeles,27,0,0.168,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70000146,O'Connor Hospital,Santa Clara,30,0,0.186,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000208,Orange Coast Memorial Medical Center,Orange,77,0,0.521,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,230000014,Oroville Hospital,Butte,1,0,0.009,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000052,PIH Hospital - Downey,Los Angeles,21,0,0.199,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000077,Palmdale Regional Medical Center,Los Angeles,3,0,0.023,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,630013873,Palomar Medical Center,San Diego,49,2,0.32,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,90000145,Paradise Valley Hospital,San Diego,4,0,0.037,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000123,Pomona Valley Hospital Medical Center,Los Angeles,45,0,0.412,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000099,Presbyterian Intercommunity Hospital,Los Angeles,102,1,1.053,0.95,No Difference,0.05,4.68,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000066,Providence Holy Cross Medical Center,Los Angeles,47,0,0.345,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000081,Providence Little Company of Mary Medical Center Torrance,Los Angeles,84,1,0.495,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000100,Providence Saint John's Health Center,Los Angeles,27,0,0.232,,,,,
2014,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000101,Providence Saint Joseph Medical Center,Los Angeles,55,0,0.358,,,,,
