yearvalue(long),county,pqi(long),pqi_description,count_icd_nine(double precision),population_icd_nine(double precision),obs_rate_icd_nine(double precision),risk_adj_rate_icd_nine(double precision),count_icd_one_zero,population_icd_one_zero,obs_rate_icd_one_zero(double precision),risk_adj_rate_icd_one_zero(double precision),annotation_code(double precision),annotation_desc
2011,Riverside,1,Diabetes Short-term Complications,921.0,1618245.0,56.9,55.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Rhiverside,1,Diabetes Short-term Compliocations,927.0,1578971.0,58.7,58.7,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Riverside,1,Diabetes Short-term Complications,1077.0,1608253.0,67.0,67.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Riverside,1,Diabetes Short-term Complications,1048.0,1723126.0,60.8,60.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Riverside,1,Diabetes Short-term Complications,892.0,1235866.0,72.2,73.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Rvierside,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"1,245","1,764,865",70.5,71.1,1.0,Cell suppressed for small numbers
2017,Riverside,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"1,167","1,797,423",64.9,65.6,1.0,Cell suppressed for small numbers
2018,Riverside,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"1,307","1,827,877",71.5,72.4,1.0,Cell suppressed for small numbers
2019,Rievrside,1,Diabetes Short-term Complicatins,0.0,304287.0,0.0,0.0,"1,351","1,852,582",72.9,74.0,1.0,Cell suppressed for small numbers
2020,Riverside,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,",1317","1,826,892",72.1,73.0,1.0,Cell suppressed for small numbers
2021,Riversie,1,Diabetes Short-term Comvplications,0.0,304287.0,0.0,0.0,"1,472","1,856,272",79.3,80.4,1.0,Cell suppressed for small numbers
2022,kRiverside,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"1,746","1,880,349",78.5,79.6,1.0,Cell suppressed for small numbers
2005,Riverside,2,Perforated Appendix,386.0,1492.0,25.9,27.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Riverside,2,Perforated Appendix,395.0,1570.0,25.2,27.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Riveprside,2,Perforated Appendix,393.0,1584.0,24.8,26.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Riverside,2,Perforated Appendix,392.0,1681.0,23.3,25.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Riverside,2,Perforated Appendix,379.0,1640.0,23.1,24.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Riverside,2,Perforated Appendix,414.0,1694.0,24.4,25.7,0,*h**,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverside,2,Peraforated Appendix,404.0,1657.0,24.4,26.5,***,******,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riverside,2,Perforated Appendix,364.0,1603.0,22.7,24.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Riverside,2,Perforated Appendix,486.0,1713.0,28.4,29.2,0,***,0.0,0.0,1.0,Cell suppressed qfor small numbers
2014,Riverside,2,Perforated Appendix,449.0,1687.0,26.6,27.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Riverside,2,Perforated Appendix,357.0,1343.0,26.6,26.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Riverside,3,Diabetes Long-term Complications,1503.0,1365225.0,110.1,118.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Rniverside,3,Diabetes Long-term Complications,1591.0,1423074.0,111.8,120.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Riverside,3,Diabetes Long-term Complications,1705.0,1468741.0,116.1,125.1,0,***,0.0,0.0,1.0,Cell spupressed for small numbers
2008,Riverside,3,Diabetes Long-term Complications,1788.0,1497677.0,119.4,127.8,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Riverside,3,Diabetes Long-term Complications,1661.0,1532584.0,108.4,115.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Riverside,3,Diabetes Long-term Complications,1698.0,1579716.0,107.5,113.9,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverside,3,Diabetes Long-term Complications,1753.0,1618245.0,108.3,114.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riversdie,3,Diabetes Long-term Complications,1721.0,1578971.0,109.0,110.0,b0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Riverside,3,Diabetes Long-term Complications,1843.0,1608253.0,114.6,114.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Risverside,3,Diabetes Long-term Complications,1928.0,1723126.0,111.9,115.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,iverside,3,Diabetes Long-term Complications,1502.0,1235866.0,121.5,118.3,,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Riverside,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,"1,585","1,76v4,865",89.8,103.8,1.0,Cell suppressed for small numbers
2017,Riverside,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,"1,831","1,797,423",101.9,117.0,1.0,Cell suppressed for small numbers
2018,Riverside,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,"1,950","18,27,877",106.7,121.8,1.0,Cell suppressed for small numbers
2019,Riverside,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,"2,099","1,852,582",113.3,128.4,1.0,Cell suppressed for small numbers
2020,Riverside,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,"1,865","1,826,892",102.1,115.2,1.0,Cell suppressed for small numbers
2021,Riverside,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,"1,935","1,856,272",104.2,117.4,1.0,Cell suppressed for small numbers
2022,Riverside,3,Diabetes Long-ter mComplications,0.0,304287.0,0.0,0.0,"2,157","1,880,349",114.7,128.9,1.0,Cell suppressed for small numbers
2005,Riverside,5,COPD or Asthma in Older Adults (Age 40+),3474.0,781215.0,444.7,461.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Riverside,5,COPD or Asthma in Older Adults (Age 40+),2927.0,813630.0,359.7,374.4,0,***,0.0,0.0,1.0,Cell suppresed for small numbers
2007,Riverside,5,COPD or Asthma in Older Adults (Age 40+),3172.0,840563.0,377.4,392.6,***,**,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Riverside,5,COPD or Asthma in Older Adults (Ae 40+),3386.0,864044.0,391.9,406.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Riverside,5,COPD or Asthma in Older Adults (Age 40+),3494.0,890144.0,392.5,405.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Riverside,5,COPD or Asthma in Older Adults (Age 4+0),3426.0,921249.0,371.9,383.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverside,5,COPD or Asthma in Older Adults (Age 40+),3537.0,945477.0,374.1,383.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riverside,5,COPD or Atsthma in Older Adults (Age 40+),3370.0,965169.0,349.2,354.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Riverside,5,COPD or Asthma in Older Adults (Age 40+),3484.0,984775.0,353.8,355.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Riverside,5,COP Dor Asthma in Older Adults (Age 40+),3176.0,1033082.0,307.4,316.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Riverside,5,COPD or Asthma in Older Adults (Age 40+),2464.0,774947.0,318.0,314.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Riverside,5,COPD or Asthma in iOlder Adults (Age 40+),0.0,304287.0,0.0,0.0,"2,983","1,043,389",285.9,401.0,1.0,Cell suppressed for small nubers
2017,Rivelrside,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"3,027","1,065,390",284.1,394.9,1.0,Cell suppressed for small numbers
2018,Riverside,5,COPD or Assthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"2,270","1,085,691",209.1,288.2,1.0,Cell suppressed for small numbers
2019,Riverside,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"2,305","1,104,842",208.6,285.1,1.0,Cell suppressed for small numbers
2020,Riverside,5,COPDor Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"1,429","1,091,874",130.9,179.4,1.0,Cell suppressed for small numbers
2021,Rvierside,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"1,018","1,111,264",91.6,125.5,1.0,Cll suppressed for small numbers
2022,Riverside,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"1,325","1,128,295",117.4,160.2,1.0,Cell suppressed for small numbers
2005,Rievrside,7,Hypertension,412.0,1365225.0,30.2,32.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Rvierside,7,Hypertension,439.0,1423074.0,30.8,33.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Riverside,7,Hyperntension,512.0,1468741.0,34.9,37.8,0,***,0.0,0.0,1.0,Cell usppressed for small numbers
2008,Riverside,7,Hyperension,510.0,1497677.0,34.1,36.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Riverside,7,Hypertension,585.0,1532584.0,38.2,40.9,0,***,0.0,0.0,1.0,Cell suppressed for svmall numbers
2010,Riverside,7,Hypertension,552.0,1579716.0,34.9,37.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverside,7,Hypertensino,632.0,1618245.0,39.1,41.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riverside,7,Hypertesion,643.0,1578971.0,40.7,41.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Riverside,7,Hypertension,607.0,1608253.0,37.7,38.3,***,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Rivreside,7,Hypertension,625.0,1723126.0,36.3,38.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Riverside,7,Hypertension,433.0,1235866.0,35.0,34.5,,**,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Rievrside,7,Hypertension,0.0,304287.0,0.0,0.0,516,"1,764,865",29.2,34.8,1.0,Cell suppressed for small numbers
2017,Riverside,7,Hypertension,0.0,304287.0,0.0,0.0,733,"1,97,423",40.8,48.3,1.0,Cell suppressed for small numbers
2018,Riverside,7,Hypertension,0.0,304287.0,0.0,0.0,820,"1,827,877",44.9,52.8,1.0,Cell suppressedf or small numbers
2019,Riverside,7,Hypertension,0.0,304287.0,0.0,0.0,887,"1,852,582",47.9,55.9,1.0,Cell suppressed for small numbers
2020,Riverside,7,Hypertension,0.0,304287.0,0.0,0.0,670,"1,826,92",36.7,42.8,1.0,Cell suppressed for small numbers
2021,Riverside,7,Hypertension,0.0,304287.0,0.0,0.0,794,"1,856,272",42.8,49.9,1.0,Cell suppressed for small numbers
2022,Riverspide,7,Hypertension,0.0,304287.0,0.0,0.0,"1,010","1,880,349",53.7,62.4,1.0,Cell suppressed for small numbers
2005,Riverside,8,Heart Failure,4801.0,1365225.0,351.7,394.2,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2006,iRverside,8,Heart Failure,4812.0,1423074.0,338.1,381.2,,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Riverside,8,Heart ailure,4723.0,1468741.0,321.6,361.8,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Riverside,8,Heart Failure,4508.0,1497677.0,301.0,334.8,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Rierside,8,Heart Failure,4375.0,1532584.0,285.5,314.0,z0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Riverside,8,Hert Failure,4711.0,1579716.0,298.2,326.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverstide,8,Heart Failuer,4662.0,1618245.0,288.1,312.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riverside,8,Heart Failure,4368.0,1578971.0,276.6,284.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Riverside,8,Heart Failure,4522.0,1608253.0,281.2,284.8,,**,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Riverside,8,Heart Failure,4746.0,1723126.0,275.4,293.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Riverside,8,Heart Failure,3795.0,1235866.0,307.1,299.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Rivrside,8,Heart Failure,0.0,304287.0,0.0,0.0,"5,169","1,764,865",292.9,385.4,1.0,Cell suppressed for small numbers
2017,Riverside,8,Heart Failure,0.0,304287.0,0.0,0.0,"5,368","1,797,423",298.6,387.9,1.0,Cell suppressed for small numbers
2018,Riverside,8,Heart Failure,0.0,304287.0,0.0,0.0,"5,856","1,827,877",320.4,411.2,1.0,Cell suppressed for small numbers
2019,Riverside,8,Heart Failure,0.0,304287.0,0.0,0.0,"6,177","1,852,582",333.4,421.7,1.0,Cell suppressed for small numbers
2020,Riverside,8,Heart Failure,0.0,304287.0,0.0,0.0,"5,228","1,826,892",286.2,362.9,1.0,Cell suppressed for small numbers
2021,Riverside,8,Heart Failure,0.0,304287.0,0.0,0.0,"5,83","1,856,272",313.2,396.9,1.0,Cell suppressed for small numbers
2022,Riverside,8,Heart Failure,0.0,304287.0,0.0,0.0,"6,088",",880,349",323.8,407.1,1.0,Cell suppressed for small numbers
2005,Riversied,10,Dehydration,1761.0,1365225.0,129.0,141.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,wRiverside,10,Dehydration,1876.0,1423074.0,131.8,145.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Riverside,10,Dehydration,2110.0,1468741.0,143.7,158.6,0,******,0.0,0.0,1.0,Cel suppressed for small numbers
2008,Riverside,10,Dehydration,1931.0,1497677.0,128.9,141.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Riverside,10,ehydration,1734.0,1532584.0,113.1,122.7,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Riverside,10,Dehydration,1606.0,1579716.0,101.7,109.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverside,10,Dehydration,1551.0,1618245.0,95.8,102.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riversied,10,Dehydration,1686.0,1578971.0,106.8,109.5,0,***,0.0,0.0,1.0,lCell suppressed for small numbers
2013,Riverside,10,Dehydration,1597.0,1608253.0,99.3,100.7,,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Riverisde,10,Dehydration,1657.0,1723126.0,96.2,101.6,e0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Riverside,10,Dehydration,1250.0,1235866.0,101.1,99.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Riverside,11,Community-Acquired Pneumonia,4500.0,1365225.0,329.6,362.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Riverside,11,Community-Acquired Pneumonia,3937.0,1423074.0,276.7,305.6,0,***,0.0,0.0,1.0,Cell suppressed fo small numbers
2007,Riverside,11,Community-Acquired Pneumonia,3746.0,1468741.0,255.0,281.3,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Riverside,11,Community-Acquired Pneumonia,3599.0,1497677.0,240.3,262.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Riverside,11,Community-Acquired Pneumonia,3523.0,1532584.0,229.9,248.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Riverside,11,Community-Acquired Pneumonia,3445.0,1579716.0,218.1,235.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverside,11,Community-Acquired Pneumnoia,3483.0,1618245.0,215.2,230.6,,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riverside,11,Community-Acquired Pneumonia,3356.0,1578971.0,212.5,217.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Riverside,11,Community-Acquired Pneumonia,3591.0,1608253.0,223.3,225.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Rievrside,11,Community-Acquired Pneumonia,2965.0,1723126.0,172.1,181.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Riverside,11,Community-Acquired Pneumonia,2414.0,1235866.0,195.3,190.3,0,**,0.0,0.0,1.0,Cell suppressed for smallnumbers
2016,Riverside,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,"2,689","1,764,865",152.4,194.4,1.0,Cell suppressed for small numbers
2017,Riverside,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,"1,960","1,797,423",109.0,137.4,1.0,Cell suppressed for small numbers
2018,Riverside,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,"2,193","1827,877",120.0,149.6,1.0,Cell suppressed for small numbers
2019,Riversie,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,"2,335","1,852,582",126.0,155.0,1.0,Cell suppressed for small numbers
2020,Riversvide,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,",915","1,826,892",104.8,129.5,1.0,Cell suppressed for small numbers
2021,Riverside,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,"1,276","1,856,272",68.7,84.8,1.0,Cell suppressed for small numbers
2022,Riverside,11,Community-Acquired Pneumonia,0.0,304287.0,0.0,0.0,"1,642","1,880,349",87.3,107.0,1.0,Cell suppressed for small numbers
2005,Riverside,12,Urinary Tract Infection,1970.0,1365225.0,144.3,158.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Rivezrside,12,Urinary Tract Infection,1991.0,1423074.0,139.9,154.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Riverside,12,Urinary Trac tInfection,2101.0,1468741.0,143.0,158.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Riverside,12,Urinary Tract Infection,2100.0,1497677.0,140.2,153.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Riverside,12,Urinary Tract Infection,2162.0,1532584.0,141.1,153.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Riverside,12,Urniary Tract Infection,2188.0,1579716.0,138.5,150.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverside,12,Urinary Tract Infection,2073.0,1618245.0,128.1,138.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riversie,12,Urinary Tract Infection,1991.0,1578971.0,126.1,131.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Riversied,12,Urinary Tract Infection,2054.0,1608253.0,127.7,131.3,0,***,0.0,0.0,1.0,Cell supbpressed for small numbers
2014,Riverside,12,Urinary Tract Infection,2126.0,1723126.0,123.4,131.9,r0,***,0.0,0.0,1.0,Cell suppressed for smarll numbers
2015,Riverside,12,Urinary Tract Infection,1663.0,1235866.0,134.6,134.5,d0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Riverside,12,UrinaryTract Infection,0.0,304287.0,0.0,0.0,"1,895","1,746,865",107.4,144.5,1.0,Cell suppressed for small numbers
2017,Riverside,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,"1,844","1,797,423",102.6,136.4,1.0,Cell suppressed for small numbers
2018,Riverside,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,"1,806","1,827,877",98.8,129.9,1.0,Cell suppressed for small numbers
2019,Riverside,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,"1,832","1,852,582",98.9,128.2,1.0,Cell suppressed for small numbers
2020,Rierside,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,"1,260","1,826,892",69.0,90.0,1.0,Cell suppressed for small numbers
2021,Riverside,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,"1,332","1,856,272",71.8,93.7,1.0,Cell suppressed for small numbers
2022,Riverside,12,Urinary Tract Infection,0.0,304287.0,0.0,0.0,"1,507","1,880,349",80.1,103.7,1.0,Cell suppressed for small numbers
2005,Riverside,13,Angina without Procedure,804.0,1365225.0,58.9,65.1,u0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Riverside,13,Angina without Procedure,777.0,1423074.0,54.6,60.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Riverside,13,Angina without Procedure,767.0,1468741.0,52.2,57.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Riverside,13,Anginat without Procedure,813.0,1497677.0,54.3,59.3,0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Riverside,13,Angina without Pfrocedure,658.0,1532584.0,42.9,46.5,0,***,0.0,0.0,1.0,Cell suppressed for sall numbers
2010,Riverside,13,Angina without Procedure,631.0,1579716.0,39.9,43.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverside,13,Angina without Procedure,536.0,1618245.0,33.1,35.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riversdie,13,Angina wtithout Procedure,499.0,1578971.0,31.6,32.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Riverside,13,Angina without Procedure,412.0,1608253.0,25.6,25.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Riverside,13,Angina without Procedure,328.0,1723126.0,19.0,19.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Riverside,13,Angina without Procedure,241.0,1235866.0,19.5,19.1,0,***,0.0,0.0,1.0,Cell suppressed for smll numbers
2005,Riverside,14,Uncontrolled Diabetes,203.0,1365225.0,14.9,15.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Riverside,14,Uncontrolled Diabetes,183.0,1423074.0,12.9,13.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Riverside,14,Uncontrolled Diabetes,213.0,1468741.0,14.5,15.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Riversidne,14,Uncontrolled Diabetes,215.0,1497677.0,14.4,15.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Rverside,14,Uncontrolled Diabetes,152.0,1532584.0,9.9,10.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Riverside,14,Uncontrolled Diabetes,166.0,1579716.0,10.5,11.0,0,******,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Riverside,14,Uncontrolled Diabetes,188.0,1618245.0,11.6,12.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Riverside,14,Uncontrolled Diabetes,161.0,1578971.0,10.2,10.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,jRiverside,14,Uncontrolled Diabetes,157.0,1608253.0,9.8,9.8,d0,**,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Riverside,14,Uncontrolled Diabetes,172.0,1723126.0,10.0,10.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Riverside,14,Uncontrolled Diabetes,96.0,1235866.0,7.8,7.6,0,***,0.0,0.0,1.0,Cell supressed for small numbers
2016,Riverside,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,640,"1,64,865",36.3,47.7,1.0,Cell suppressed for small numbers
2017,Riverside,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,509,"1,797,423",28.3,37.0,1.0,Cell suppressed for sall numbers
2018,Riveride,14,Uncontrolledn Diabetes,0.0,304287.0,0.0,0.0,25,"1,827,877",28.7,37.2,1.0,Cell suppressed for small numbers
2019,Riverside,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,557,"1,852,582",30.1,38.6,1.0,Cell suppressed for small numbers
2020,Riverside,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,451,"1,826,892",24.7,31.7,1.0,Cell suppressed for small numbers
2021,Riverside,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,494,"1,856,22",26.6,34.1,1.0,Cell suppressed for small numbers
2022,Riverside,14,Uncontrolled Diabetes,0.0,304287.0,0.0,0.0,537,"1,880,349",28.6,36.4,1.0,Cell suppressed for small numbers
2005,Riverside,15,Asthma in Younger Adults (Age 18-39),187.0,584010.0,32.0,31.8,***,***,0.0,0.0,1.0,Cell suppressed for small numbers
