plant_type,spdes_permit_number,facility_name,groundor_surface,average_design_hydraulic_flow,street,city,state,country,zip_code,latitude,longitude,location_one
Industrial,NY0124958,NYS DOT MAINTENANCE HEADQUARTERS,Surface,0.0,ST RTE 23 - N OF INTERSECTION WITH BROSS RD,CAIRO,NY,USA,12413.0,42.3,-73.99,"(42.3, -73.99)"
Municipal,NY0257265,HINCKLEY WASTEWATER TREATMENT FACILITY,Surface,0.01,MAIN ST,TRENTON,NY,USA,13438.0,43.31,-75.12,"(43.31, -75.12)"
Industrial,NY0260266,V/CORNWALL-ON-HUDSON BLACK ROCK WTP,Surface,0.1,100 PECKS RD,CORNWALL,NY,USA,12518.0,41.42,-74.02,"(41.42, -74.02)"
Industrial,NY0206342,OSWEGO OIL SERVICE CORP PROPERTY,Ground,NULL,45 INTERSECTION ST,HEMPSTEAD,NY,USA,11550.0,40.72,-73.63,"(40.72, -73.63)"
Industrial,NY0228133,HARDINGE INC,Surface,1.21,1 HARDINGE DR,HORSEHEADS,NY,USA,14902.0,42.14,-76.82,"(42.14, -76.82)"
Industrial,NY0272779,DEB-EL FOODS,Surface,NULL,64 KUTGER RD,THOMPSONVILLE,NY,USA,NULL,41.67,-74.61,"(41.67, -74.61)"
Industrial,NY0088188,COLONIE LOCOMOTIVE SHOPS,Surface,0.41,FIFTH ST,COLONIE,NY,USA,12189.0,42.71,-73.72,"(42.71, -73.72)"
Municipal,NY0036528,HERKIMER CO SD WWTF,Surface,6.1,106 W MAIN ST,MOHAWK,NY,USA,13407.0,43.01,-75.01,"(43.01, -75.01)"
Industrial,NY0243931,FULTON MUNICIPAL WATER TREATMENT FACILITY,Surface,1.0,960 S FIRST ST (CO RTE 57) - W SIDE - S OF ST RTE 481,FULTON,NY,USA,13069.0,43.31,-76.39,"(43.31, -76.39)"
Industrial,NY0098817,UNION SCRAP PROCESSING INC,Surface,0.0,3484 S UNION ST,CHILI,NY,USA,14514.0,43.11,-77.8,"(43.11, -77.8)"
Municipal,NY0022748,SUFFERN - V STP,Surface,1.8,RIDGE AVE,SUFFERN,NY,USA,10901.0,41.11,-74.16,"(41.11, -74.16)"
Industrial,NY0166456,LOVETT SWM FACILITY,Surface,NULL,ELM AVE,TOMPKINS COVE,NY,USA,10986.0,41.25,-73.98,"(41.25, -73.98)"
Industrial,NY0161683,LYNDONVILLE - V WATER TREATMENT PLT,Surface,NULL,ST RTE 63 - N END - E SIDE,SHADIGEE,NY,USA,14098.0,43.37,-78.39,"(43.37, -78.39)"
Industrial,NY0237361,SAYVILLE SUDS LAUNDROMAT,Ground,NULL,5640 SUNRISE HWY  UNIT #6,SAYVILLE,NY,USA,11782.0,40.76,-73.08,"(40.76, -73.08)"
Industrial,NY0003824,AMPHENOL CORP - AEROSPACE OPERATIONS,Surface,1.34,40-60 DELAWARE AVE,SIDNEY,NY,USA,13838.0,42.31,-75.4,"(42.31, -75.4)"
Industrial,NY0202771,CASSADAGA LAUNDROMAT AND FOOD MART,Ground,0.0,8040 St Rte 60,Cassadaga,NY,USA,14718.0,42.35,-79.31,"(42.35, -79.31)"
Industrial,NY0078735,ADM CORN PROCESSING,Surface,0.0,3401 ROCHESTER RD,LAKEVILLE,NY,USA,14480.0,42.84,-77.71,"(42.84, -77.71)"
Municipal,NY0025704,TOWN OF WALWORTH SEWER DISTRICT #1 WWTP,Surface,1.25,3451 ONTARIO CTR RD,WALWORTH,NY,USA,14568.0,43.13,-77.3,"(43.13, -77.3)"
Municipal,NY0236756,FORESTPORT SEWAGE TREATMENT PLANT,Surface,0.02,RIVER ST,FORESTPORT,NY,USA,13338.0,43.44,-75.21,"(43.44, -75.21)"
Municipal,NY0032328,LAKEVILLE WASTEWATER TREATMENT PLANT,Surface,0.98,ST RTE 256 - E SIDE - S OF ST RTE 15 & N OF US RTE 20A,LAKEVILLE,NY,USA,14480.0,42.85,-77.71,"(42.85, -77.71)"
Municipal,NY0028436,EAST AURORA WASTE WATER RESOURCE RECOVERY FACILITY,Surface,3.14,201 MILL ST,EAST AURORA,NY,USA,14052.0,42.76,-78.63,"(42.76, -78.63)"
Industrial,NY0201219,CON ED - ASTORIA FACILITY,Surface,0.02,31-01 20TH AVE,ASTORIA,NY,USA,11105.0,0.79,-73.9,"(40.79, -73.9)"
Industrial,NY0005177,CON ED-74TH STREET STA,Surface,1.35,506 E 75TH ST,NEW YORK,NY,USA,10021.0,40.77,-73.95,"(40.77, -73.95)"
Industrial,NY0235067,PANCO PETROLEUM COMPANY,Surface,NULL,23 GRASSY POINT RD,STONY POINT,NY,USA,10980.0,41.22,-73.97,"(41.22, -73.97)"
Municipal,NY0109061,ROSENDALE WWT FACILITY,Surface,0.1,136 CREEK LOCKS RD,ROSENDALE,NY,USA,12472.0,41.85,-74.07,"(41.85, -74.07)"
Industrial,NY0008231,ROSETON GENERATING STATION,Surface,925.8,992 RIVER RD,NEWBURGH,NY,USA,12550.0,41.57,-73.97,"(41.57, -73.97)"
Industrial,NY0264415,KINGSTON-RHINECLIFF BRIDGE,Surface,0.0,ST RTE 199 OVER THE HUDSON RIVER,ULSTER,NY,USA,NULL,41.98,-73.95,"(41.98, -73.95)"
Industrial,NY0226734,LAUNDRY PALACE,Ground,NULL,2008 NEW YORK AVE,HUNTINGTON STATION,NY,USA,11746.0,40.83,-73.41,"(40.83, -73.41)"
Industrial,NY0205397,COOLEY MOTORS CORP,Surface,0.0,RTE 4,DEFREESTVILLE,NY,USA,12144.0,42.67,-73.69,"(42.67, -73.69)"
Industrial,NY0003042,APC PAPER COMPANY OF NEW YORK,Surface,0.12,100 REMINGTON AVE,NORFOLK,NY,USA,13667.0,44.8,-75.0,"(44.8, -75.0)"
Municipal,NY0066028,SCSD#22 - HAUPPAUGE COUNTY CTR STP,Ground,0.2,725 VETERANS MEMORIAL HWY,HAUPPAUGE,NY,USA,11788.0,40.83,-73.23,"(40.83, -73.23)"
Industrial,NY0121142,LOSURDO FOODS INC,Surface,0.49,34 UNION ST,HEUVELTON,NY,USA,13654.0,44.61,-75.41,"(44.61, -75.41)"
Industrial,NY0243086,UNITED SILICONE INC,Surface,0.0,4471 WALDEN AVE,LANCASTER,NY,USA,14086.0,42.93,-78.6,"(42.93, -78.6)"
Industrial,NY0225746,RICHARD M FLYNN POWER PLANT,Ground,NULL,607 UNION AVE,HOLTSVILLE,NY,USA,11742.0,40.82,-73.06,"(40.82, -73.06)"
Industrial,NY0157295,LEPRINO FOODS,Surface,NULL,400 LEPRINO AVE,BARTON,NY,USA,13734.0,42.0,-76.54,"(42.0, -76.54)"
Industrial,NY0002275,HONEYWELL INTERNATIONAL INC,Surface,0.27,1700 MILTON AVE,SOLVAY,NY,USA,13209.0,43.06,-76.2,"(43.06, -76.2)"
Industrial,NY0025925,WATCHTOWER BIBLE & TRACT SOCIETY,Surface,0.08,900 RED MILLS RD,WALLKILL,NY,USA,12589.0,41.64,-74.26,"(41.64, -74.26)"
Industrial,NY0028550,ROCHESTER TERMINAL -  NORTH ALBANY TERMINAL CO LLC,Surface,NULL,1935 LYELL AVE,ROCHESTER,NY,USA,14606.0,43.16,-77.68,"(43.16, -77.68)"
Municipal,NY0034771,VILLAGE OF ADAMS WWTF,Surface,0.45,63 LIBERTY ST,ADAMS,NY,USA,13605.0,43.81,-76.03,"(43.81, -76.03)"
Industrial,NY0271608,HERON HILL WINERY,Ground,NULL,9301 CO RTE 76,HAMMONDSPORT,NY,USA,NULL,42.45,-77.2,"(42.45, -77.2)"
Industrial,NY0257656,HENDERSON WATER DISTRICT,Surface,0.01,NYS RTE 3|HENDERSON & HENDERSON HARBOR,HENDERSON,NY,USA,13650.0,43.87,-76.19,"(43.87, -76.19)"
Industrial,NY0246778,WATERLOO-V WATER TREATMENT PLANT,Surface,0.16,3754 KIME BEACH RD,WATERLOO,NY,USA,13165.0,42.84,-76.94,"(42.84, -76.94)"
Industrial,NY0264041,FAIR ST DPW FACILITY,Surface,NULL,842 FAIR ST,CARMEL,NY,USA,10512.0,41.47,-73.64,"(41.47, -73.64)"
Industrial,NY0252808,BEDELL CELLARS,Ground,NULL,36225 MAIN RD,CUTCHOGUE,NY,USA,11935.0,41.03,-72.47,"(41.03, -72.47)"
Industrial,NY0206105,UNIVERSITY PLAZA,Surface,0.02,FOOT OF STATE ST,ALBANY,NY,USA,12246.0,42.66,-73.77,"(42.66, -73.77)"
Industrial,NY0248339,WAWARSING FACILITY,Surface,NULL,6869 RTE 209,WARWARSING,NY,USA,12489.0,41.76,-74.34,"(41.76, -74.34)"
Industrial,NY0274496,TUTHILLTOWN SPIRITS,Ground,0.0,14 GRIST MILL LN,GARDINER,NY,USA,12525.0,41.69,-74.18,"(41.69, -74.18)"
Municipal,NY0022730,OWEGO - T SD 1,Surface,0.85,BROADWAY RD,OWEGO,NY,USA,13827.0,42.1,-76.23,"(42.1, -76.23)"
Industrial,NY0230286,INDECK-CORINTH ENERGY CENTER,Surface,NULL,24 WHITE ST,CORINTH,NY,USA,12822.0,43.25,-73.81,"(43.25, -73.81)"
Municipal,NY0020141,ROTTERDAM SEWER DIST #2,Surface,1.5,26 W CAMPBELL AVE,SCHENECTADY,NY,USA,12306.0,42.8,-73.99,"(42.8, -73.99)"
Industrial,NY0251046,ASHBY FUEL OIL,Surface,NULL,35 PECKHAM RD,POUGHKEEPSIE,NY,USA,12601.0,41.69,-73.88,"(41.69, -73.88)"
Industrial,NY0257516,JEFFERSON COUNTY HIGHWAY GARAGE,Surface,0.0,OUTER WEST MAIN STREET,WATERTOWN,NY,USA,13601.0,44.0,-75.93,"(44.0, -75.93)"
Industrial,NY0269271,WESTERN NEW YORK NUCLEAR SERVICE CENTER,Surface,NULL,10282 ROCK SPRINGS RD,WEST VALLEY,NY,USA,14171.0,42.45,-78.65,"(42.45, -78.65)"
Industrial,NY0215872,CARTHAGE ENERGY COGEN FACILITY,Surface,28.8,701 W END AVE,CARTHAGE,NY,USA,13619.0,43.99,-75.62,"(43.99, -75.62)"
Industrial,NY0005720,AMPAC PAPER LLC,Surface,0.03,30 COLDENHAM RD,WALDEN,NY,USA,12586.0,41.56,-74.19,"(41.56, -74.19)"
Industrial,NY0007129,SPECIAL METALS CORPORATION,Surface,0.09,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,NY,USA,13413.0,43.08,-75.34,"(43.08, -75.34)"
Industrial,NY0265209,HARTFORD QUARRY,Surface,NULL,ST RTE 149 - N SIDE - E OF KINGSBURY TOWNLINE,HARTFORD,NY,USA,12838.0,43.38,-73.48,"(43.38, -73.48)"
Industrial,NY0276901,NYC DDC CONEY ISLAND OUTFALLS & SEWERS,Surface,2.3,"CONEY ISLAND CREEK  W 12TH ST, W 15TH W ST & 21ST ST",BROOKLYN,NY,USA,11224.0,40.58,-73.98,"(40.58, -73.98)"
Industrial,NY0003956,CORNING INC- HOUGHTON PARK FACILITY,Surface,1.5,MUSEUM WAY,CORNING,NY,USA,14831.0,42.15,-77.06,"(42.15, -77.06)"
Industrial,NY0084590,MOUNTAINSIDE FARMS,Ground,0.05,55724 ST RTE 30,ROXBURY,NY,USA,12474.0,42.31,-74.55,"(42.31, -74.55)"
Industrial,NY0109363,SUNOCO BIG FLATS TERMINAL,Surface,0.0,ST RTE 352 - N SIDE - E OF CO LINE,BIG FLATS,NY,USA,14814.0,42.13,-76.96,"(42.13, -76.96)"
Industrial,NY0249726,DOWNSVILLE MAINTENANCE PATROL,Surface,0.0,ST RTE 30,DOWNSVILLE,NY,USA,13755.0,42.07,-75.01,"(42.07, -75.01)"
Industrial,NY0259497,MONSEY TRAILS BUS COMPANY,Surface,0.0,8 WASHINGTON AVE,VILLAGE OF NEW SQUARE,NY,USA,NULL,41.14,-74.03,"(41.14, -74.03)"
Municipal,NY0183636,VALCOUR SD WWTF,Surface,0.05,47 SPITFIRE DR,PERU,NY,USA,12972.0,44.62,-73.44,"(44.62, -73.44)"
Municipal,NY0032204,CHAMPLAIN WWTP,Surface,0.65,45 RIVER ST,CHAMPLAIN,NY,USA,12919.0,44.99,-73.44,"(44.99, -73.44)"
Industrial,NY0261858,ONONDAGA COACH CORPORATION,Surface,NULL,7659 NORTH STREET RD (ST RTE 34),SENNETT,NY,USA,13021.0,42.99,-76.56,"(42.99, -76.56)"
Municipal,NY0026743,YORKTOWN HEIGHTS STP,Surface,1.5,2200 GREENWOOD ST,YORKTOWN HEIGHTS,NY,USA,10598.0,41.28,-73.77,"(41.28, -73.77)"
Industrial,NY0248258,RAMAPO VALLEY WELL FIELD,Surface,NULL,65 ST RTE 59,HILLBURN,NY,USA,10931.0,41.13,-74.17,"(41.13, -74.17)"
Industrial,NY0222267,DEPOT LAUNDROMAT,Ground,0.06,1639 FIFTH AVE,BAY SHORE,NY,USA,11706.0,40.76,-73.26,"(40.76, -73.26)"
Industrial,NY0157473,PIEDMONT HAWTHORNE AVIATION FUEL STORAGE FACILITY,Surface,0.01,SYRACUSE HANCOCK INTERNATIONAL AIRPORT,SYRACUSE,NY,USA,13213.0,43.11,-76.13,"(43.11, -76.13)"
Industrial,NY0264784,GRAHAMSVILLE HYDROELECTRIC FACILITY,Surface,NULL,EAST DELAWARE TUNNEL,GRAHAMSVILLE,NY,USA,NULL,41.86,-74.51,"(41.86, -74.51)"
Industrial,NY0256081,TOWN OF MORIAH WATER DISTRICTS #1 AND #2,Surface,0.0,PLANK RD & BARTLETT POND RD,MINEVILLE,NY,USA,12956.0,44.09,-73.51,"(44.09, -73.51)"
Municipal,NY0270598,WESTERN RAMAPO ADVANCED WWTP,Surface,1.5,137 ST RTE 17,HILLBURN,NY,USA,10931.0,41.12,-74.16,"(41.12, -74.16)"
Industrial,NY0266361,GABRIELLA LAUNDROMAT,Ground,NULL,197 MASTIC BEACH RD,MASTIC BEACH,NY,USA,11951.0,40.78,-72.85,"(40.78, -72.85)"
Industrial,NY0004961,PORT MOBIL,Surface,NULL,4101 ARTHUR KILL RD,STATEN ISLAND,NY,USA,10309.0,40.54,-74.24,"(40.54, -74.24)"
Municipal,NY0035637,MIDPOINT PARK SD/ROYAL RIDGE,Surface,0.07,MARTIN DR - N END,WAPPINGERS FALLS,NY,USA,12590.0,41.62,-73.86,"(41.62, -73.86)"
Industrial,NY0277835,BAITING HOLLOW FARMS,Ground,NULL,2114 SOUND AVE,BAITING HOLLOW,NY,USA,11933.0,40.96,-72.76,"(40.96, -72.76)"
Municipal,NY0110531,SOUTH CORNING - V WWTP,Surface,0.2,OFF RIVER RD,SOUTH CORNING,NY,USA,14830.0,42.12,-77.03,"(42.12, -77.03)"
Industrial,NY0104213,SOMERSET OPERATING COMPANY LLC,Surface,274.2,7725 LAKE RD,BARKER,NY,USA,14012.0,43.36,-78.6,"(43.36, -78.6)"
Municipal,NY0020389,CATSKILL - V WWTP,Surface,1.55,LOWER MAIN ST,CATSKILL,NY,USA,12414.0,42.21,-73.86,"(42.21, -73.86)"
Municipal,NY0023990,TOWN OF YORK WWTF,Surface,0.3,3479 RETSOF RD|AKA CALEDONIA RD @ BIDWELLS CREEK,RETSOF,NY,USA,14592.0,42.84,-77.88,"(42.84, -77.88)"
Municipal,NY0027014,SACKETS HARBOR STP,Surface,0.6,HILL ST,SACKETS HARBOR,NY,USA,13685.0,43.95,-76.13,"(43.95, -76.13)"
Industrial,NY0252051,AMERICAN ROCK SALT CO SALT STORAGE,Surface,0.03,MAIN ST,FORT ANN,NY,USA,12827.0,43.42,-73.48,"(43.42, -73.48)"
Industrial,NY0266761,Suffolk County Water Authority,Ground,0.09,ENTIRE WATER DISTRICT WIDE,SUFFOLK,NY,USA,NULL,40.96,-27.26,"(40.96, -72.26)"
Industrial,NY0230278,SARATOGA RACE TRACK,Surface,0.0,267 UNION AVE |E OF NELSON AVE,SARATOGA SPRINGS,NY,USA,12866.0,43.07,-73.77,"(43.07, -73.77)"
Industrial,NY0240168,PERU WATER FILTRATION PLANT,Surface,0.01,RESERVOIR ROAD,PERU,NY,USA,12972.0,44.56,-73.59,"(44.56, -73.59)"
Municipal,NY0263133,HAMDEN SEWER DIST WASTEWATER TREAMENT FACILITY,Ground,0.03,ST RTE 10 - ADJACENT TO LAUNT HOLLOW CRK,HAMDEN,NY,USA,13782.0,42.19,-75.0,"(42.19, -75.0)"
Industrial,NY0208396,BLUE MOUNTAIN WATER FILTRATION FACILITY,Surface,0.01,VAN VLIERDEN RD @ CARRELIS RD,BLUE MOUNTAIN,NY,USA,12477.0,42.11,-74.02,"(42.11, -74.02)"
Industrial,NY0258431,CATT CO DPW BARN,Surface,NULL,BUFFALO ST & SEVENTH ST,ALLEGANY,NY,USA,14706.0,42.09,-78.47,"(42.09, -78.47)"
Industrial,NY0224936,R E SMITH FUEL DIV MAIN BROTHERS,Surface,NULL,15 MAIN ST,CATSKILL,NY,USA,12414.0,42.21,-73.86,"(42.21, -73.86)"
Industrial,NY0267210,Suffolk County Water Authority,Ground,0.09,ENTIRE WATER DISTRICT WIDE,SUFFOLK,NY,USA,NULL,4b0.96,-72.26,"(40.96, -72.26)"
Industrial,NY0259756,POCANTICO WATER DISTRICT NO 1,Surface,0.06,POCANTICO HILLS FERGUSON LK&LK # 3/ROCKEFELLER ESTATES/BEDFORD RD,POCANTICO HILLS,NY,USA,NULL,41.1,-73.82,"(41.1, -73.82)"
Industrial,NY0036731,POUGHKEEPSIE WATER TREATMENT PLANT,NULL,NULL,WATER WORKS RD,POUGHKEEPSIE,NY,USA,12602.0,41.71,-73.94,"(41.71, -73.94)"
Industrial,NY0284076,NEWFIELD CONVENIENCE LLC,Ground,0.0,1253 W DANBY RD,NEWFIELD,NY,USA,14867.0,42.39,-76.55,"(42.39, -76.55)"
Municipal,NY0021903,AUBURN SEWAGE TREATMENT PLANT,Surface,12.0,35 BRADLEY ST,AUBURN,NY,USA,13021.0,42.94,-76.59,"(42.94, -76.59)"
Industrial,NY0244660,CANASAWACTA COUNTRY CLUB,Surface,NULL,COUNTRY CLUB RD - OFF CO RTE 44,PLYMOUTH,NY,USA,13815.0,42.58,-75.56,"(42.58, -75.56)"
Municipal,NY0279706,"BRIDGEHAMPTON RD WELL FIELD, PUMP STATION AND COMMERCIAL OFFICE",Ground,NULL,"48 Buckskill Rd|SCTM# 300-194-2-31, 32 & 33",East Hampton,NY,USA,11937.0,40.96,-72.21,"(40.96, -72.21)"
Industrial,NY0232386,CAROUSEL CENTER MALL,Surface,0.05,9090 Carousel Ctr,Syracuse,NY,USA,13290.0,43.07,-76.17,"(43.07, -76.17)"
Municipal,NY0026026,RENSSELAER -C COMBINED SEWER OVERFLOWS,Surface,0.06,FOOT OF WATER ST,RENSSELAER,NY,USA,12144.0,42.65,-73.74,"(42.65, -73.74)"
Industrial,NY0108979,MERCURY AIRCRAFT,Both,0.18,17 WHEELER AVE,HAMMONDSPORT,NY,USA,14840.0,42.41,-77.23,"(42.41, -77.23)"
Industrial,NY0245801,NYS DOT REGION 6 RESIDENT ENGINEER HDQTR,Surface,0.0,3545 CO RTE 16,MONTOUR FALLS,NY,USA,NULL,42.35,-76.88,"(42.35, -76.88)"
Municipal,NY0268437,MARIAVILLE LAKE SEWER DISTRICT # 2,Surface,0.1,ST RTE 159 (MARIAVILLE RD) - S CHUCTANUNDA CREEK,MARIAVILLE,NY,USA,NULL,42.83,-74.15,"(42.83, -74.15)"
Industrial,NY0257176,INTERNATIONAL WIRE GROUP SHERRILL OPERATIONS,Surface,NULL,3960 KENWOOD RD,ONEIDA,NY,USA,13421.0,43.06,-75.6,"(43.06, -75.6)"
Industrial,NY0265195,NORTHUMBERLAND FIRE DIST 1 FIRE STATION,Surface,0.0,ST RTE 32 - � MI E OF ST RTE 50,GANSEVOORT,NY,USA,12831.0,43.19,-73.64,"(43.19, -73.64)"
Industrial,NY0020737,HANSON - LACONA PLANT NORTH,Surface,0.06,48 SALISBURY ST,LACONA,NY,USA,13083.0,43.65,-76.07,"(43.65, -76.07)"
Industrial,NY0202711,DUNKIRK FLY ASH LANDFILL,Surface,NULL,VAN BUREN RD,POMFRET,NY,USA,NULL,42.44,-79.39,"(42.44, -79.39)"
Industrial,NY0103390,POTSDAM SPECIALTY PAPER INC,Surface,1.2,547A SISSONVILLE RD,POTSDAM,NY,USA,13676.0,44.71,-75.0,"(44.71, -75.0)"
Industrial,NY0256188,X-PLO INC SAND & GRAVEL PIT,Ground,NULL,KELLY RD,SCHUYLER FALLS,NY,USA,12985.0,44.67,-73.52,"(44.67, -73.52)"
Industrial,NY0074489,VON ROLL USA INC,Surface,0.05,200 VON ROLL DR,SCHENECTADY,NY,USA,12306.0,42.8,-73.98,"(42.8, -73.98)"
Industrial,NY0005100,ARTHUR KILL GENERATING STATION,Surface,660.1,4401 VICTORY BLVD,STATEN ISLAND,NY,USA,10314.0,40.59,-74.2,"(40.59, -74.2)"
Industrial,NY0261874,CHAMPLAIN VALLEY SPECIALTY OF NEW YORK INC,Surface,0.04,8033 ST RTE 104,OSWEGO,NY,USA,13126.0,43.39,-76.57,"(43.39, -76.57)"
Industrial,NY0173703,LONG ISLAND MACARTHUR AIRPORT,Ground,0.0,100 ARRIVAL AVE,RONKONKOMA,NY,USA,11779.0,40.79,-73.1,"(40.79, -73.1)"
Municipal,NY0030503,CAMP SMITH TRAINING SITE,Surface,0.24,POST HEADQUARTERS|RTE 6 AND RT 202,CORTLANDT MANOR,NY,USA,10567.0,41.3,-73.94,"(41.3, -73.94)"
Industrial,NY0256439,ELIZABETHTOWN COMMUNITY HOSPITAL,Ground,NULL,75 PARK ST,ELIZABETHTOWN,NY,USA,12932.0,44.22,-73.6,"(44.22, -73.6)"
Industrial,NY0281409,ARROWOOD BREWERY,Ground,NULL,236 Lower Whitfield Rd,Accord,NY,USA,12404.0,41.81,-74.25,"(41.81, -74.25)"
Municipal,NY0255971,CHAZY WASTEWATER TREATMENT FACILITY,Surface,0.08,US RTE 9,CHAZY,NY,USA,12921.0,44.9,-73.43,"(44.9, -73.43)"
Industrial,NY0072281,NEW YORK PLAZA BUILDING,Surface,26.0,1 NEW YORK PLZ,NEW YORK,NY,USA,10081.0,40.7,-74.01,"(40.7, -74.01)"
Municipal,NY0020486,HERKIMER WATER POLL CTRL FAC,Surface,1.7,501 S WASHINGTON ST,HERKIMER,NY,USA,13350.0,43.02,-74.98,"(43.02, -74.98)"
Industrial,NY0021181,ROCHESTER TERMINAL,Surface,NULL,275 MCKEE RD,ROCHESTER,NY,USA,14611.0,43.16,-77.67,"(43.16, -77.67)"
Industrial,NY0000191,DUNN PAPER - NATURAL DAM,Surface,0.29,4921 ST RTE 58N - W OF GOUVENEUR|OSWEGATCHIE RIVER,GOUVERNEUR,NY,USA,13642.0,44.34,-75.5,"(44.34, -75.5)"
Municipal,NY0028240,SARATOGA CO SEWER DIST #1,Surface,43.4,1002 HUDSON RIVER RD,MECHANICVILLE,NY,USA,12118.0,42.88,-73.69,"(42.88, -73.69)"
Industrial,NY0275824,TIMBERFISH TECHNOLOGIES AT FIVE AND 20 DISTILLERY,Surface,NULL,8398 W MAIN ST (ST RTE 20),WESTFIELD,NY,USA,NULL,42.31,-79.6,"(42.31, -79.6)"
Industrial,NY0267295,WHISTLE CLEAN OF SOUTHAMPTON LAUNDROMAT,Ground,0.01,376 NORTH HWY,SOUTHAMPTON,NY,USA,11968.0,40.9,-72.41,"(40.9, -72.41)"
Municipal,NY0020991,BLOOMINGDALE STP,Surface,0.06,112 RIVER RD,BLOOMINGDALE,NY,USA,12913.0,44.4,-74.08,"(44.4, -74.08)"
Industrial,NY0032816,LEFFERTS OIL FLUSHING TERMINAL,Surface,NULL,31-70 COLLEGE POINT BLVD,QUEENS,NY,USA,11354.0,40.77,-73.84,"(40.77, -73.84)"
Industrial,NY0243531,NICHOLS RUN OIL FIELD,Surface,0.0,NICHOLS RUN RD,LIMESTONE,NY,USA,NULL,42.01,-78.58,"(42.01, -78.58)"
Industrial,NY0261076,POTIC RESERVOIR WTP,Surface,0.25,89 POTIC CREEK RD,EARLTON,NY,USA,12058.0,42.33,-73.91,"(42.33, -73.91)"
Industrial,NY0148989,CHROMALLOY NEW YORK,Surface,0.04,330 BLAISDELL RD,ORANGEBURG,NY,USA,10962.0,41.04,-73.98,"(41.04, -73.98)"
Industrial,NY0107468,BATTENFELD GREASE & OIL CORP,Surface,0.0,1174 ERIE AVE,NORTH TONAWANDA,NY,USA,14120.0,43.05,-78.85,"(43.05, -78.85)"
Industrial,NY0107069,LOCKWOOD ASH DISPOSAL LANDFILL,Surface,0.25,Swarthout Rd,Torrey,NY,USA,14527.0,42.68,-76.96,"(42.68, -76.96)"
Industrial,NY0026158,BOWERY BAY WASTEWATER RESOURCE RECOVREY FACILITY,urface,1o50.0,43-10 BERRAIN BLVD,ASnTORIA,NY,USA,11105.q0,4.78,-g73.89,"(0.78, -73.89)"
Industrial,NY0002763,NORTH COUNTRY DAIRY LLC,Surface,1.59,22 CO RTE 52,NORTH LAWRENCE,NY,USA,12967.0,44.8,-74.68,"(44.8, -74.68)"
Industrial,NY0211532,TONY'S TUBS LAUNDROMAT,Ground,0.01,218 WEST MONTAUK HWY|SCTM # 900-221-2-14,HAMPTON BAYS,NY,USA,11946.0,40.87,-72.54,"(40.87, -72.54)"
Municipal,NY0026867,Albany County Water Purification District - SOUTH PLANT,Surface,29.0,209 CHURCH ST,ALBANY,NY,USA,12204.0,42.63,-73.76,"(42.63, -73.76)"
Industrial,NY0248967,NORTH CREEK LAUNDROMAT,Ground,0.01,BRIDGE ST - 0.25 MILE EAST OF ST RTE 28,NORTH CREEK,NY,USA,12853.0,43.7,-73.98,"(43.7, -73.98)"
Industrial,NY0005959,BETHLEHEM ENERGY CENTER,Surface,515.3,380 RIVER RD,GLENMONT,NY,USA,12077.0,42.59,-73.76,"(42.59, -73.76)"
Municipal,NY0212199,SEWARD - T STP,Surface,0.02,22821 STE RTE 165 AT WEST CREEK,COBLESTILL,NY,USA,13459.0,42.72,-74.61,"(42.72, -74.61)"
Industrial,NY0001198,OCCIDENTAL DUREZ DIVISION WALCK RD PLANT,Surface,0.6,673 WALCK RD,NORTH TONAWANDA,NY,USA,14120.0,43.05,-78.86,"(43.05, -78.86)"
Municipal,NY0031232,BROWNVILLE STP,Surface,0.65,STATE ST,BROWNVILLE,NY,USA,13615.0,44.0,-75.98,"(44.0, -75.98)"
Municipal,NY0268976,BERNE WASTEWATER TREATMENT PLANT,Surface,0.03,ST RTE 443 - N SIDE - W OF SCHOOL,BERNE,NY,USA,12023.0,42.63,-74.15,"(42.63, -74.15)"
Industrial,NY0212695,IPT TERMINAL,Surface,0.0,140 AMERICAN OIL RD,EAST GREENBUSH,NY,USA,12061.0,42.6,-73.76,"(42.6, -73.76)"
Municipal,NY0023019,ELMA SD #1 JERGE SUBDIVISION,Surface,0.01,TREEHAVEN LN,ELMA,NY,USA,14059.0,42.85,-78.62,"(42.85, -78.62)"
Municipal,NY0246930,RED CREEK REGIONAL WWTP,Surface,0.5,6765 FORD RD,RED CREEK,NY,USA,13143.0,43.28,-76.75,"(43.28, -76.75)"
Industrial,NY0279935,COSTCO,Surface,0.75,3705 HAMPTON RD|PARCEL 43  BLOCK 400  LOT 202,OCEANSIDE,NY,USA,11572.0,40.62,-73.65,"(40.62, -73.65)"
Industrial,NY0110167,FILTRATION PLANT,Surface,0.1,NORBORO RD BY RICE RESERVOIR,GLOVERSVILLE,NY,USA,12078.0,43.09,-74.33,"(43.09, -74.33)"
Industrial,NY0260134,TECH CITY,Surface,NULL,300 ENTERPRISE DR,KINGSTON,NY,USA,12401.0,41.97,-74.0,"(41.97, -74.0)"
Municipal,NY0025445,DUNDEE WASTEWATER TREATMENT PLANT,Surface,0.3,929 DUNDEE-GLENORA RD,DUNDEE,NY,USA,14837.0,42.52,-76.97,"(42.52, -76.97)"
