psapid,psap_name,county,city,state,typeof_changefulltext,date_last_modified,geocode_city_level
5131,Mt Pleasant Township Police Department,Westchester,Valhalla,NY,No Changes have been made.,NULL,"Valhalla, NY
(41.080281, -73.776807)"
6843,Randall County Sheriffs Office,Randall,marillo,TX,"PSAP Name, State, County or City text has been modified since the original posting.",09/04/2007,"Amarillo, TX
(35.207009, -101.832013)"
7397,Brown County Public Safety Communications,Brown,Green Bay,WI,"PSAP Name, State, County or City text has been modified since the original posting.",07/22/2009,"Green Bay, WI
(44.513288, -88.013256)"
5803,Morrow County Sheriffs Office,Morrow,Heppner,OR,No Changes have been made.,NULL,"Heppner, OR
(45.353475, -119.553477)"
3804,Excelsior Springs Police Department,Clay,Excelsior Springs,MO,No Changes have been made.,NULL,"Excelsior Springs, MO
(39.336917, -94.230649)"
6239,Nashville / Davidson County Emergency Communications Center (compton),Davidson,Nashville,TN,"PSAP Name, State, County or City text has been modified since the original posting.",05/22/2008,"Nashville, TN
(36.166687, -86.779932)"
4254,Durham Emergency Communications Center,Durham,Durham,NC,No Changes have been made.,NULL,"Durham, NC
(35.996948, -78.899023)"
3419,Ionia County Central Dispatch,Ionia,Ionia,MI,No Changes have been made.,NULL,"Ionia, MI
(42.987387, -85.071018)"
7096,Caroline County 9-1-1,Caroline,Bowling Green,VA,No Changes have been made.,NULL,"Bowling Green, VA
(38.049847, -77.346957)"
186,Florala Police Department,Covington,Florala,AL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/29/2007,"Florala, AL
(31.005106, -86.327629)"
7456,Manitowoc County Public Safety Joint Services,Manitowoc,Manitowoc,WI,No Changes have been made.,NULL,"Manitowoc, WI
(44.088844, -87.657795)"
7440,Hartford Police Department,Washington,Hartford,WI,No Changes have been made.,NULL,"Hartford, WI
(43.333437, -88.423425)"
2423,Savanna Police Department,Carroll,Savanna,IL,No Changes have been made.,NULL,"Savanna, IL
(42.090968, -90.151843)"
5659,Jefferson County Sheriffs Office,Jefferson,Waurika,OK,No Changes have been made.,NULL,"Waurika, OK
(34.164979, -98.001513)"
1342,Glastonbury Police Department,Hartford,Glastonbury,CT,No Changes have been made.,NULL,"Glastonbury, CT
(41.707618, -72.608041)"
5812,Ontario Police Department,Malheur,Ontario,OR,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/08/2017,"Ontario, OR
(44.024804, -116.975703)"
3117,Ruston Police Department,Lincoln,Ruston,LA,No Changes have been made.,NULL,"Ruston, LA
(32.532435, -92.639039)"
7770,Lunenburg Fire,Worcester,Lunenburg,MA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,07/03/2014,"Lunenburg, MA
(42.595065, -71.724637)"
1618,Palm Beach County Sheriffs Office (central),Palm Beach,West Palm Beach,FL,No Changes have been made.,NULL,"West Palm Beach, FL
(26.714439, -80.054947)"
6650,Hillsboro Police Department,Hill,Hillsboro,TX,"PSAP Name, State, County or City text has been modified since the original posting.",08/30/2017,"Hillsboro, TX
(32.010776, -97.130148)"
2671,Starke County Sheriffs Department,Starke,Knox,IN,No Changes have been made.,NULL,"Knox, IN
(41.28806, -86.620675)"
8214,Town Of Prosper (police Department),Collin,Prosper,TX,PSAP was added since the original posting of the FCC Registry.,07/30/2008,"Prosper, TX
(33.239141, -96.802225)"
7322,Oak Harbor Police Department,Island,Oak Harbor,WA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,09/19/2005,"Oak Harbor, WA
(48.293245, -122.643297)"
497,Snowflake Police Department,Navajo,Snowflake,AZ,No Changes have been made.,NULL,"Snowflake, AZ
(34.513395, -110.078848)"
6967,Vernon Fire Department,Wilbarger,Vernon,TX,No Changes have been made.,NULL,"Vernon, TX
(34.152723, -99.284435)"
6439,Bexar County Sheriffs Department,Bexar,San Antonio,TX,No Changes have been made.,NULL,"San Antonio, TX
(29.425173, -98.494599)"
1656,South Daytona Beach Police,Volusia,Daytona Beach,FL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/21/2011,"Daytona Beach, FL
(29.207056, -81.020739)"
2193,De Kalb Police Department,De Kalb,De Kalb,IL,No Changes have been made.,NULL,"De Kalb, IL
(41.929921, -88.751347)"
1406,Valley Shore Emergency Communications Center,Middlesex,Westbrook,CT,No Changes have been made.,NULL,"Westbrook, CT
(41.283357, -72.441654)"
5149,New York State Police-somers,Westchester,Somers,NY,No Changes have been made.,NULL,"Somers, NY
(41.32692, -73.695525)"
4799,Mt Olive Township Police Department,Morris,Budd Lake,NJ,No Changes have been made.,NULL,"Budd Lake, NJ
(40.870455, -74.735144)"
6163,Mcpherson County,Mcpherson,Eureka,SD,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,01/30/2004,"Eureka, SD
(45.767182, -99.621204)"
752,Hemet Police Department,Riverside,Hemet,CA,No Changes have been made.,NULL,"Hemet, CA
(33.747562, -116.967316)"
3014,Pineville Police Department,Bell,Pineville,KY,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,10/07/2010,"Pineville, KY
(36.763443, -83.693622)"
3668,Mille Lacs Tribal Police Department,Mille Lacs,Onamia,MN,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,10/12/2005,"Onamia, MN
(46.07035, -93.666319)"
1440,University Of Delaware 9-1-1 Center,New Castle,Newark,DE,No Changes have been made.,NULL,"Newark, DE
(39.681656, -75.753614)"
1843,Savannah / Chatham Metro 911 Center,Chatham,Savannah,GA,"PSAP Name, State, County or City text has been modified since the original posting.",04/13/2017,"Savannah, GA
(32.08059, -81.090103)"
1705,Bartow County E9-1-1,Bartow,Cartersville,GA,No Changes have been made.,NULL,"Cartersville, GA
(34.163937, -84.800036)"
5919,Perry County Emergency Management Agency,Perry,Bloomfield,PA,No Changes have been made.,NULL,"Bloomfield, PA
(40.41971, -77.187194)"
5108,Johnson City Police Department,Broome,Johnson City,NY,No Changes have been made.,NULL,"Johnson City, NY
(42.115476, -75.956045)"
4377,North Carolina State Highway Patrol Communications-wake,Wake,Raleigh,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Raleigh, NC
(35.781295, -78.64167)"
7524,Vilas County Sheriffs Department,Vilas,Eagle River,WI,"PSAP Name, State, County or City text has been modified since the original posting.",09/25/2013,"Eagle River, WI
(45.914092, -89.255832)"
4561,Box Butte County Sheriffs Office,Box Butte,Alliance,NE,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/21/2005,"Alliance, NE
(42.097065, -102.873559)"
2647,Portage Police Department,Porter,Portage,IN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/16/2013,"Portage, IN
(41.584213, -87.183255)"
5548,Washington Township Fire Department,Montgomery,Dayton,OH,No Changes have been made.,NULL,"Dayton, OH
(39.760982, -84.192203)"
2635,Noble County,Noble,Albion,IN,No Changes have been made.,NULL,"Albion, IN
(41.395564, -85.423967)"
458,Mesa Police Department,Maricopa,Mesa,AZ,No Changes have been made.,NULL,"Mesa, AZ
(33.41514, -111.831498)"
7544,Berkeley County 911,Berkeley,Martinsburg,WV,"PSAP Name, State, County or City text has been modified since the original posting.",02/09/2005,"Martinsburg, WV
(39.456216, -77.963914)"
2420,Sandwich Police Department,De Kalb,Sandwich,IL,No Changes have been made.,NULL,"Sandwich, IL
(41.645771, -88.621747)"
7887,Yarmouth Police,Barnstable,West Yarmouth,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"West Yarmouth, MA
(41.650859, -70.243927)"
6969,Victoria County Sheriffs Office,Victoria,Victoria,TX,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01/30/2004,"Victoria, TX
(28.799192, -97.006062)"
6742,Longview Public Safety Communications,Gregg,Longview,TX,No Changes have been made.,NULL,"Longview, TX
(32.494556, -94.742336)"
4444,St Andrews Presbyterian College Police,Scotland,Laurinburg,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Laurinburg, NC
(34.774167, -79.462818)"
7174,Norton 9-1-1 Communications,Norton City,Norton,VA,No Changes have been made.,NULL,"Norton, VA
(36.933644, -82.62978)"
1953,Franklin County Emergency Management Communications,Franklin,Hampton,IA,"PSAP Name, State, County or City text has been modified since the original posting.",05/02/2016,"Hampton, IA
(42.742768, -93.202492)"
735,Ft Irwin Fire Department,San Bernardino,Ft Irwin,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/26/2010,"Ft Irwin, CA
(35.25448, -116.686456)"
1559,Lake Wales Police Department,Polk,Lake Wales,FL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/21/2007,"Lake Wales, FL
(27.901237, -81.586277)"
802,Los Gatos Police Communications,Santa Clara,Los Gatos,CA,"PSAP Name, State, County or City text has been modified since the original posting.",04/06/2010,"Los Gatos, CA
(37.221339, -121.979636)"
2091,Power County Sheriff,Power,American Falls,ID,No Changes have been made.,NULL,"American Falls, ID
(42.781744, -112.855981)"
2518,Bluffton Police Department,Wells,Bluffton,IN,No Changes have been made.,NULL,"Bluffton, IN
(40.738702, -85.171491)"
2630,New Chicago Police,Lake,New Chicago,IN,No Changes have been made.,NULL,"New Chicago, IN
(41.560079, -87.274678)"
3662,Martin County Psap,Martin,Fairmont,MN,"PSAP Name, State, County or City text has been modified since the original posting.",12/19/2013,"Fairmont, MN
(43.652132, -94.460909)"
6450,Brazos County Ecd Office,Brazos,Bryan,TX,No Changes have been made.,NULL,"Bryan, TX
(30.670524, -96.370542)"
3058,Caddo Parish Communications District,Caddo,Shreveport,LA,No Changes have been made.,NULL,"Shreveport, LA
(32.51424, -93.747757)"
5368,Hinckley Township Police Department,Medina,Hinckley,OH,No Changes have been made.,NULL,"Hinckley, OH
(41.258889, -81.725136)"
2946,Kentucky State Police Post 2-madisonville,Hopkins,Nortonville,KY,No Changes have been made.,NULL,"Nortonville, KY
(37.193833, -87.449001)"
5202,South Hampton Village Police Department,Suffolk,South Hampton,NY,No Changes have been made.,NULL,"South Hampton, NY
(40.925686, -73.141129)"
2188,Crystal Lake Police Department,Mchenry,Crystal Lake,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/15/2014,"Crystal Lake, IL
(42.231746, -88.333549)"
6986,Weslaco Police Department,Hidalgo,Weslaco,TX,No Changes have been made.,NULL,"Weslaco, TX
(26.161532, -97.982648)"
3742,Atchison County 9-1-1,Atchison,Rockport,MO,No Changes have been made.,NULL,"Rockport, MO
(40.410864, -95.514861)"
4569,Cedar County Sheriffs 911,Cedar,Hartington,NE,"PSAP Name, State, County or City text has been modified since the original posting.",11/09/2004,"Hartington, NE
(42.619562, -97.264655)"
1896,Appanoose County Law Center,Appanoose,Centerville,IA,"PSAP Name, State, County or City text has been modified since the original posting.",06/25/2016,"Centerville, IA
(40.732502, -92.874161)"
1565,Lee County Sheriffs Office,Lee,Ft Myers,FL,No Changes have been made.,NULL,"Ft Myers, FL
(26.614149, -81.825769)"
989,Stockton Police Department,San Joaquin,Stockton,CA,No Changes have been made.,NULL,"Stockton, CA
(37.957541, -121.292451)"
2199,Du Quoin Police Department,Perry,Du Quoin,IL,"PSAP Name, State, County or City text has been modified since the original posting.",09/17/2008,"Du Quoin, IL
(38.002077, -89.236032)"
3524,Pittsfield Township Department Of Public Safety,Washtenaw,Ann Arbor,MI,No Changes have been made.,NULL,"Ann Arbor, MI
(42.281419, -83.748478)"
3893,Perryville Police Department,Perry,Perryville,MO,No Changes have been made.,NULL,"Perryville, MO
(37.72558, -89.873446)"
4867,Summit City Fire Department,Union,Summit,NJ,No Changes have been made.,NULL,"Summit, NJ
(40.717981, -74.358745)"
6013,Abbeville County 9-1-1,Abbeville,Abbeville,SC,No Changes have been made.,NULL,"Abbeville, SC
(34.17908, -82.377769)"
7922,Florida A&m University Police Dept.,Leon,Tallahassee,FL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01/30/2014,"Tallahassee, FL
(30.440741, -84.278328)"
602,Cal-fire Morgan Hill (santa Clara Unit),Santa Clara,Morgan Hill,CA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,04/15/2010,"Morgan Hill, CA
(37.129272, -121.656409)"
7710,Clinton Police,Worcester,Clinton,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Clinton, MA
(42.421075, -71.684174)"
5639,Fairview Police Department,Major,Fairview,OK,No Changes have been made.,NULL,"Fairview, OK
(36.267998, -98.480806)"
7205,State Police-division I Headquarters,Henrico,Glen Allen,VA,No Changes have been made.,NULL,"Glen Allen, VA
(37.662565, -77.485128)"
7789,Millbury Police,Worcester,Millbury,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Millbury, MA
(42.185082, -71.75978)"
2790,Morton County Sheriff's Office,Morton,Elkhart,KS,"PSAP Name, State, County or City text has been modified since the original posting.",10/05/2017,"Elkhart, KS
(37.002245, -101.895626)"
8371,Us Navy Nb Kitsap Bangor Rdc,Kitsap,Silverdale,WA,PSAP was added since the original posting of the FCC Registry.,10/04/2012,"Silverdale, WA
(47.650554, -122.694051)"
6601,Galveston County Sheriffs Department,Galveston,Galveston,TX,No Changes have been made.,NULL,"Galveston, TX
(29.300128, -94.795846)"
8169,Sequoyah County 9-1-1,Sequoyah,Sallisaw,OK,PSAP was added since the original posting of the FCC Registry.,09/17/2014,"Sallisaw, OK
(35.459472, -94.790243)"
2338,Metcad,Champaign,Urbana,IL,No Changes have been made.,NULL,"Urbana, IL
(40.112458, -88.207457)"
3848,Liberty Police Department,Clay,Liberty,MO,No Changes have been made.,NULL,"Liberty, MO
(39.244739, -94.418465)"
3590,Wolverine Lake Police Department,Oakland,Walled Lake,MI,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/06/2004,"Walled Lake, MI
(42.537675, -83.481439)"
4968,Silver City Police Department,Grant,Silver City,NM,No Changes have been made.,NULL,"Silver City, NM
(32.769511, -108.273837)"
7989,Anderson County Ems,Anderson,NULL,TN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/15/2008,"TN
(35.681402, -85.774444)"
7820,Randolph Police,Norfolk,Randolph,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Randolph, MA
(42.162583, -71.041328)"
6502,Concho County Law Enforcement Center,Concho,Eden,TX,"PSAP Name, State, County or City text has been modified since the original posting.",07/28/2017,"Eden, TX
(31.216335, -99.845652)"
2664,Shelbyville Police Department,Shelby,Shelbyville,IN,No Changes have been made.,NULL,"Shelbyville, IN
(39.52295, -85.777011)"
5219,Tuckahoe Village Police Department,Westchester,Tuckahoe,NY,No Changes have been made.,NULL,"Tuckahoe, NY
(40.898165, -72.411523)"
4214,Catawba County E9-1-1 Center,Catawba,Newton,NC,No Changes have been made.,NULL,"Newton, NC
(35.660417, -81.224521)"
