OBJECTID,GNLCCCODE,NORWEST,PATCH_ID,MINTEMPC,SLOPE,BT_0BRK,BT_25BRK,BT_50BRK,BT_75BRK,BT_100BRK,LENGTH_KM,NHDVERSION,SHAPELEN
81272,SP_1812,SpoKoot,1812,8.64,12.07,0.146428,0.146428,0.146428,0.146428,0.146428,4.5,1,0.0544798717342355
81273,SP_1823,SpoKoot,1823,9.88,7.44,0.137214,0.121466,0.1073,0.094608,0.083278,3.5,1,0.0385436685574719
81274,SP_1825,SpoKoot,1825,8.97,13.1,0.099658,0.099658,0.099658,0.099658,0.099658,3.58,1,0.0403480276952063
81275,SP_1829,SpoKoot,1829,8.86,7.43,0.236212,0.211134,0.188062,0.166978,0.147827,3.78,1,0.0415993967424305
81276,SP_1836,SpoKoot,1836,8.45,13.15,0.131728,0.131728,0.131728,0.131728,0.131728,3.5,1,0.0414519948971935
81277,SP_1838,SpoKoot,1838,9.33,9.42,0.157944,0.135724,0.116199,0.09916,0.084382,5.85,1,0.0727796971708466
81278,SP_1840,SpoKoot,1840,8.85,7.74,0.230221,0.205059,0.181997,0.161003,0.14201,3.99,1,0.0446780385198766
81279,SP_1844,SpoKoot,1844,9.46,9.32,0.138257,0.120865,0.105393,0.091695,0.079619,4.4,1,0.0521715574747842
81280,SP_1847,SpoKoot,1847,7.91,5.19,0.569426,0.503102,0.436669,0.372433,0.312406,11.44,1,0.122308846217427
81281,SP_1854,SpoKoot,1854,8.07,8.02,0.436814,0.370227,0.308235,0.252462,0.203808,12.07,1,0.13690558831862
81282,SP_1859,SpoKoot,1859,9.1,12.23,0.104938,0.104938,0.104938,0.104938,0.104938,3.5,1,0.0370028827946963
81283,SP_1865,SpoKoot,1865,7.93,14.65,0.148958,0.148958,0.148958,0.148958,0.148958,4.5,1,0.0520406122313112
81284,SP_1875,SpoKoot,1875,7.44,8.69,0.479544,0.418338,0.359548,0.304692,0.254874,10.23,1,0.111835826899535
81285,SP_1879,SpoKoot,1879,9.23,9.98,0.140965,0.140965,0.140965,0.140965,0.140965,4.18,1,0.0453891589312799
81286,SP_1880,SpoKoot,1880,8.74,8.82,0.228528,0.199388,0.17313,0.149683,0.128916,5.59,1,0.069309408408953
81287,SP_1881,SpoKoot,1881,8.66,14.11,0.100538,0.100538,0.100538,0.100538,0.100538,3.28,1,0.0369775115161004
81288,SP_1883,SpoKoot,1883,7.35,5.9,0.506639,0.471023,0.435699,0.401017,0.367298,3.66,1,0.0314293105841192
81289,SP_1886,SpoKoot,1886,8.99,7.98,0.204931,0.182649,0.162294,0.143809,0.12711,3.67,1,0.0410764526415667
81290,SP_1889,SpoKoot,1889,9.03,14.19,0.080426,0.080426,0.080426,0.080426,0.080426,3.32,1,0.0409608798118088
81291,SP_1890,SpoKoot,1890,8.59,8.18,0.330188,0.277005,0.229453,0.187942,0.152455,10.5,1,0.119410234996868
81292,SP_1893,SpoKoot,1893,8.57,14.44,0.101197,0.101197,0.101197,0.101197,0.101197,3.36,1,0.0415390329064927
81293,SP_1894,SpoKoot,1894,7.31,5.48,0.832625,0.747199,0.637172,0.510621,0.382694,27.29,1,0.303332935112408
81294,SP_1895,SpoKoot,1895,8.52,6.54,0.337396,0.298538,0.262383,0.229177,0.199038,5.96,1,0.0598542311836065
81295,SP_1897,SpoKoot,1897,9.23,13.08,0.100053,0.100053,0.100053,0.100053,0.100053,6.21,1,0.0699444358321418
81296,SP_1898,SpoKoot,1898,8.33,11.73,0.183368,0.183368,0.183368,0.183368,0.183368,4.77,1,0.0549871444319832
81297,SP_1899,SpoKoot,1899,8.83,9.32,0.21321,0.183573,0.157231,0.134049,0.113823,6.42,1,0.0659877689536686
81298,SP_1902,SpoKoot,1902,9.04,7.07,0.229461,0.204192,0.181052,0.160007,0.140987,4.06,1,0.0390424285981309
81299,SP_1905,SpoKoot,1905,7.86,8.52,0.435714,0.372454,0.313279,0.259616,0.212304,11.2,1,0.134831190342868
81300,SP_1908,SpoKoot,1908,7.85,9.68,0.354569,0.305153,0.259851,0.219153,0.183251,8.74,1,0.0876730731055839
81301,SP_1910,SpoKoot,1910,8.49,11.05,0.187666,0.187666,0.187666,0.187666,0.187666,5.02,1,0.0588635013585923
81302,SP_1911,SpoKoot,1911,9.58,8.29,0.142989,0.126675,0.111979,0.098795,0.087011,3.5,1,0.0413865346214562
81303,SP_1913,SpoKoot,1913,8.69,14.99,0.09281,0.09281,0.09281,0.09281,0.09281,4.5,1,0.0564121435314623
81304,SP_1918,SpoKoot,1918,7.94,14.31,0.157613,0.157613,0.157613,0.157613,0.157613,4.77,1,0.0497433284006463
81305,SP_1920,SpoKoot,1920,8.87,13.21,0.111416,0.111416,0.111416,0.111416,0.111416,4.85,1,0.0591868875686977
81306,SP_1921,SpoKoot,1921,8.18,9.6,0.289661,0.250741,0.215464,0.183932,0.156096,7.1,1,0.0744646082621482
81307,SP_1922,SpoKoot,1922,8.79,11.18,0.145031,0.145031,0.145031,0.145031,0.145031,3.46,1,0.035141836074012
81308,SP_1925,SpoKoot,1925,8.19,11.54,0.228784,0.228784,0.228784,0.228784,0.228784,7.29,1,0.0862418450124082
81309,SP_1928,SpoKoot,1928,8.89,11.34,0.134505,0.134505,0.134505,0.134505,0.134505,3.5,1,0.0408090087065011
81310,SP_1929,SpoKoot,1929,8.39,8.39,0.278283,0.246186,0.216679,0.189819,0.165584,5.13,1,0.0601936426848776
81311,SP_1930,SpoKoot,1930,8.63,7.45,0.29154,0.255524,0.22256,0.192747,0.166075,6.09,1,0.0636356966423072
81312,SP_1931,SpoKoot,1931,8.12,11.42,0.226453,0.226453,0.226453,0.226453,0.226453,6.05,1,0.0649965402517864
81313,SP_1933,SpoKoot,1933,8.48,12.3,0.146472,0.146472,0.146472,0.146472,0.146472,3.5,1,0.0454422841534081
81314,SP_1937,SpoKoot,1937,8.43,5.69,0.402802,0.355685,0.311206,0.26996,0.232336,7.27,1,0.0755571023791229
81315,SP_1938,SpoKoot,1938,8.25,5.63,0.621062,0.524622,0.426309,0.333496,0.252012,19.47,1,0.221140591769818
81316,SP_1939,SpoKoot,1939,7.86,7.36,0.484073,0.418901,0.356441,0.298511,0.24639,11.22,1,0.128802250731693
81317,SP_1942,SpoKoot,1942,8.89,9.95,0.177515,0.177515,0.177515,0.177515,0.177515,5.06,1,0.0567496526690273
81318,SP_1943,SpoKoot,1943,9.02,8.09,0.197355,0.176113,0.15671,0.139085,0.123152,3.5,1,0.0379630689846292
81319,SP_1947,SpoKoot,1947,8.46,9.34,0.345081,0.28127,0.2252,0.177547,0.138179,13.34,1,0.133087604656139
81320,SP_1950,SpoKoot,1950,9.11,10.26,0.146398,0.146398,0.146398,0.146398,0.146398,4.43,1,0.0501325886405034
81321,SP_1961,SpoKoot,1961,8.89,13.34,0.100258,0.100258,0.100258,0.100258,0.100258,3.5,1,0.0372130928421843
81322,SP_1964,SpoKoot,1964,9.05,6.95,0.223241,0.200526,0.179587,0.160396,0.142899,3.26,1,0.036313794531327
81323,SP_1968,SpoKoot,1968,8.82,10.62,0.171931,0.171931,0.171931,0.171931,0.171931,5.5,1,0.0666920593738648
81324,SP_1971,SpoKoot,1971,7.4,11.82,0.279877,0.279877,0.279877,0.279877,0.279877,4.37,1,0.0432059702480409
81325,SP_1977,SpoKoot,1977,6.64,5.75,1,0.99999,0.999465,0.972796,0.406406,241.98,1,2.70105346219441
81326,SP_1978,SpoKoot,1978,9.42,6.95,0.197329,0.17378,0.152507,0.133418,0.11639,4.5,1,0.0570650220925229
81327,SP_1979,SpoKoot,1979,7.77,7.87,0.429232,0.377659,0.328714,0.283225,0.241764,8.16,1,0.0813619634932854
81328,SP_1983,SpoKoot,1983,9.09,13.41,0.087901,0.087901,0.087901,0.087901,0.087901,3.41,1,0.0440445200157571
81329,SP_1987,SpoKoot,1987,8.88,11.01,0.143251,0.143251,0.143251,0.143251,0.143251,3.68,1,0.0363620647588668
81330,SP_1988,SpoKoot,1988,9.23,13.3,0.083465,0.083465,0.083465,0.083465,0.083465,3.62,1,0.0434317994941229
81331,SP_1990,SpoKoot,1990,7.4,8.15,0.771092,0.660472,0.529046,0.393465,0.272523,29.07,1,0.324097098004316
81332,SP_1991,SpoKoot,1991,9.64,11.77,0.082537,0.082537,0.082537,0.082537,0.082537,3.5,1,0.0446567515404451
81333,SP_1992,SpoKoot,1992,7.77,13.1,0.189797,0.189797,0.189797,0.189797,0.189797,3.44,1,0.0352812807611296
81334,SP_1995,SpoKoot,1995,8.11,13.51,0.164206,0.164206,0.164206,0.164206,0.164206,5.14,1,0.0625346680163852
81335,SP_1997,SpoKoot,1997,8.01,14.16,0.161031,0.161031,0.161031,0.161031,0.161031,5.5,1,0.0708750102639211
81336,SP_2000,SpoKoot,2000,8.16,11.54,0.18898,0.18898,0.18898,0.18898,0.18898,3.14,1,0.0332289596624773
81337,SP_2001,SpoKoot,2001,8.16,14.3,0.130194,0.130194,0.130194,0.130194,0.130194,3.4,1,0.0414662781878159
81338,SP_2002,SpoKoot,2002,8.43,12.08,0.17312,0.17312,0.17312,0.17312,0.17312,5.6,1,0.0651075238592365
81339,SP_2003,SpoKoot,2003,9.53,9.21,0.135885,0.118585,0.103225,0.089652,0.077709,4.5,1,0.0536121569297829
81340,SP_2009,SpoKoot,2009,8.42,9.94,0.235907,0.205003,0.177209,0.15246,0.130619,6,1,0.0644741409342678
81341,SP_2011,SpoKoot,2011,9.45,10.21,0.115984,0.115984,0.115984,0.115984,0.115984,3.44,1,0.0353713987773122
81342,SP_2013,SpoKoot,2013,8.56,7.43,0.27979,0.24977,0.221977,0.196468,0.173237,4.4,1,0.0515918868104771
81343,SP_2016,SpoKoot,2016,9.15,11.05,0.121505,0.121505,0.121505,0.121505,0.121505,3.5,1,0.0431498732946448
81344,SP_2017,SpoKoot,2017,8.85,11.55,0.140935,0.140935,0.140935,0.140935,0.140935,4.52,1,0.0528278023111989
81345,SP_2019,SpoKoot,2019,8.07,10.51,0.244877,0.244877,0.244877,0.244877,0.244877,4.76,1,0.0545777189058007
81346,SP_2020,SpoKoot,2020,7.51,6.83,0.597975,0.523694,0.448349,0.375303,0.307524,13.64,1,0.145526553952749
81347,SP_2021,SpoKoot,2021,8.45,8.81,0.257911,0.227259,0.199271,0.173955,0.151247,5.19,1,0.0628773891345915
81348,SP_2025,SpoKoot,2025,7.78,11.87,0.24193,0.24193,0.24193,0.24193,0.24193,5.19,1,0.0548636369907286
81349,SP_2028,SpoKoot,2028,7.96,14.45,0.143879,0.143879,0.143879,0.143879,0.143879,3.65,1,0.0374782393486301
81350,SP_2029,SpoKoot,2029,8.33,12.19,0.189489,0.189489,0.189489,0.189489,0.189489,6.62,1,0.0740580417103012
81351,SP_2031,SpoKoot,2031,7.17,5.96,0.698473,0.62629,0.548009,0.467279,0.388227,14.98,1,0.163678248517517
81352,SP_2032,SpoKoot,2032,8.07,11.68,0.240353,0.240353,0.240353,0.240353,0.240353,7.48,1,0.0852357732963459
81353,SP_2034,SpoKoot,2034,7.67,9.55,0.474273,0.396731,0.324051,0.258971,0.203035,14.51,1,0.168939087714082
81354,SP_2040,SpoKoot,2040,8.81,8.72,0.246305,0.210165,0.178075,0.149955,0.125597,7.59,1,0.0858927991113413
81355,SP_2043,SpoKoot,2043,8.23,13.82,0.142433,0.142433,0.142433,0.142433,0.142433,4.5,1,0.0423085826554397
81356,SP_2044,SpoKoot,2044,7.95,13.49,0.173103,0.173103,0.173103,0.173103,0.173103,4.5,1,0.0577302487612819
81357,SP_2045,SpoKoot,2045,8.1,9.64,0.249276,0.224999,0.202449,0.181629,0.162515,3.14,1,0.0365058347004669
81358,SP_2047,SpoKoot,2047,7.44,6.13,0.656089,0.579584,0.499055,0.418575,0.342208,15.05,1,0.157763112721296
81359,SP_2051,SpoKoot,2051,9.7,11.79,0.078714,0.078714,0.078714,0.078714,0.078714,3.33,1,0.0358188526329936
81360,SP_2052,SpoKoot,2052,7.7,6.97,0.522138,0.45717,0.393626,0.333489,0.278323,11.02,1,0.118284091639629
81361,SP_2053,SpoKoot,2053,8.75,7.59,0.25473,0.225655,0.199013,0.174806,0.152981,4.72,1,0.0543887694240684
81362,SP_2056,SpoKoot,2056,8.32,6.65,0.464401,0.394129,0.327978,0.268019,0.215506,12.71,1,0.153203284699116
81363,SP_2057,SpoKoot,2057,10.4,10.91,0.066302,0.066302,0.066302,0.066302,0.066302,5.1,1,0.0106427392236496
81364,SP_2059,SpoKoot,2059,8.84,13.12,0.115133,0.115133,0.115133,0.115133,0.115133,4.91,1,0.0564478917972356
81365,SP_2060,SpoKoot,2060,7.33,11.61,0.352803,0.352803,0.352803,0.352803,0.352803,8.5,1,0.104047727285489
81366,SP_2061,SpoKoot,2061,9.03,12.51,0.103867,0.103867,0.103867,0.103867,0.103867,3.35,1,0.032540125696469
81367,SP_2076,SpoKoot,2076,8.84,9.58,0.192649,0.168015,0.145962,0.126364,0.109061,5.18,1,0.0585179732022661
81368,SP_2080,SpoKoot,2080,7.95,10.71,0.311328,0.311328,0.311328,0.311328,0.311328,9.38,1,0.110285327923302
81369,SP_2081,SpoKoot,2081,9.25,12.75,0.088319,0.088319,0.088319,0.088319,0.088319,3.34,1,0.040428635396956
81370,SP_2084,SpoKoot,2084,8.76,14.08,0.104962,0.104962,0.104962,0.104962,0.104962,4.97,1,0.0613053312473869
81371,SP_2085,SpoKoot,2085,7.72,9.2,0.386845,0.336553,0.289711,0.246961,0.208666,8.38,1,0.0991622684880791
81372,SP_2088,SpoKoot,2088,8.52,11.47,0.169769,0.169769,0.169769,0.169769,0.169769,4.5,1,0.0477031419768107
81373,SP_2089,SpoKoot,2089,9.26,12.25,0.0937,0.0937,0.0937,0.0937,0.0937,3.14,1,0.0352350282965817
81374,SP_2091,SpoKoot,2091,7.52,13.05,0.228247,0.228247,0.228247,0.228247,0.228247,4.5,1,0.0568502025917151
81375,SP_2095,SpoKoot,2095,9.03,11.41,0.130186,0.130186,0.130186,0.130186,0.130186,4.5,1,0.048023851159504
81376,SP_2099,SpoKoot,2099,9.67,11.47,0.084213,0.084213,0.084213,0.084213,0.084213,3.34,1,0.0301700645633
81377,SP_2111,SpoKoot,2111,8.98,12.19,0.111186,0.111186,0.111186,0.111186,0.111186,3.2,1,0.0332357437585859
81378,SP_2112,SpoKoot,2112,8.6,10.18,0.180785,0.180785,0.180785,0.180785,0.180785,3.14,1,0.0336654771923956
81379,SP_2118,SpoKoot,2118,7.63,11.08,0.385051,0.385051,0.385051,0.385051,0.385051,12.34,1,0.136638959402476
81380,SP_2122,SpoKoot,2122,8.6,13.42,0.115075,0.115075,0.115075,0.115075,0.115075,3.26,1,0.0305348210150063
81381,SP_2123,SpoKoot,2123,9.12,8.54,0.17718,0.157475,0.139589,0.123438,0.108918,3.6,1,0.0407880266120655
81382,SP_2133,SpoKoot,2133,9.33,10.77,0.117233,0.117233,0.117233,0.117233,0.117233,3.91,1,0.0448208033544141
81383,SP_2136,SpoKoot,2136,9.76,8.04,0.134186,0.118785,0.104937,0.092534,0.081464,3.47,1,0.0366953291996682
81384,SP_2141,SpoKoot,2141,9.57,11.09,0.095315,0.095315,0.095315,0.095315,0.095315,3.5,1,0.033716320620218
81385,SP_2142,SpoKoot,2142,8.83,11.87,0.135133,0.135133,0.135133,0.135133,0.135133,4.39,1,0.0485407277410097
81386,SP_2145,SpoKoot,2145,9.21,14.02,0.079659,0.079659,0.079659,0.079659,0.079659,4.5,1,0.0581152299582339
81387,SP_2158,SpoKoot,2158,10.07,2.89,0.231449,0.207485,0.185405,0.165184,0.146772,3.5,1,0.0356457529786773
81388,SP_2164,SpoKoot,2164,9.5,5.37,0.221962,0.198727,0.17737,0.157856,0.140123,3.5,1,0.0454463791191006
81389,SP_2165,SpoKoot,2165,8.92,13.99,0.089245,0.089245,0.089245,0.089245,0.089245,3.5,1,0.0381353332818321
81390,SP_2167,SpoKoot,2167,8.8,11.02,0.146165,0.146165,0.146165,0.146165,0.146165,3.29,1,0.0339920471552881
81391,SP_2172,SpoKoot,2172,8.93,9.39,0.285192,0.227409,0.178412,0.138084,0.1057,13.76,1,0.151078933916852
81392,SP_2175,SpoKoot,2175,9.5,8.54,0.162289,0.139778,0.119943,0.102586,0.087492,5.74,1,0.0650677869303042
81393,SP_2182,SpoKoot,2182,9.37,7.37,0.249643,0.206898,0.169815,0.138221,0.111714,9.95,1,0.119327813649411
81394,SP_2183,SpoKoot,2183,9.26,5.9,0.228632,0.205966,0.185009,0.165739,0.148112,3.08,1,0.0361429441197047
81395,SP_2185,SpoKoot,2185,8.37,10.13,0.22589,0.22589,0.22589,0.22589,0.22589,5.1,1,0.0652558731573039
81396,SP_2188,SpoKoot,2188,9.23,6.63,0.308952,0.255532,0.208561,0.168272,0.134444,11.27,1,0.134804902621362
81397,SP_2193,SpoKoot,2193,9.11,11.83,0.131816,0.131816,0.131816,0.131816,0.131816,6.66,1,0.0852598213748621
81398,SP_2197,SpoKoot,2197,8.71,12.52,0.123992,0.123992,0.123992,0.123992,0.123992,3.34,1,0.0397899497567064
81399,SP_2198,SpoKoot,2198,8.71,12.76,0.138878,0.138878,0.138878,0.138878,0.138878,6.06,1,0.0625495275902818
81400,SP_2203,SpoKoot,2203,9.08,8.28,0.198965,0.174605,0.152659,0.133027,0.115576,4.78,1,0.0478418745025797
81401,SP_2205,SpoKoot,2205,8.05,7.34,0.723667,0.600467,0.463092,0.3311,0.221227,29.46,1,0.34528436292952
81402,SP_2208,SpoKoot,2208,8.66,8.17,0.293977,0.250516,0.211554,0.177219,0.147415,8.48,1,0.0857769062600028
81403,SP_2217,SpoKoot,2217,7.84,11.06,0.263704,0.263704,0.263704,0.263704,0.263704,5.5,1,0.0658709615188702
81404,SP_2219,SpoKoot,2219,9.38,8.16,0.162177,0.144041,0.127625,0.112833,0.09956,3.5,1,0.0340934792066928
81405,SP_2225,SpoKoot,2225,9.34,6.28,0.244993,0.212326,0.18296,0.156846,0.133849,6.34,1,0.0789612283916734
81406,SP_2226,SpoKoot,2226,10.15,10.73,0.070809,0.070809,0.070809,0.070809,0.070809,3.21,1,0.041018620813764
81407,SP_2231,SpoKoot,2231,9.2,7.77,0.197704,0.174119,0.152813,0.133691,0.116633,4.5,1,0.0505858005688834
81408,SP_2233,SpoKoot,2233,7.43,14.34,0.246773,0.246773,0.246773,0.246773,0.246773,8.65,1,0.100319509864513
81409,SP_2234,SpoKoot,2234,9.38,9.38,0.136412,0.120742,0.106651,0.094028,0.08276,3.5,1,0.0426412759389901
81410,SP_2235,SpoKoot,2235,7.9,7.68,0.417523,0.366367,0.318057,0.273369,0.232816,8.18,1,0.0934261632887068
81411,SP_2243,SpoKoot,2243,9.69,13.57,0.066022,0.066022,0.066022,0.066022,0.066022,4.94,1,0.0599143020875577
81412,SP_2245,SpoKoot,2245,7.69,8.47,0.706224,0.587506,0.457656,0.333315,0.228521,27.47,1,0.314194151805433
81413,SP_2247,SpoKoot,2247,9.3,8.16,0.169189,0.15041,0.133381,0.118013,0.104202,3.5,1,0.0424023048781741
81414,SP_2249,SpoKoot,2249,8.39,10.25,0.302594,0.302594,0.302594,0.302594,0.302594,11.95,1,0.142188848313907
81415,SP_2257,SpoKoot,2257,9.47,6.73,0.188276,0.167807,0.149154,0.132246,0.11699,3.5,1,0.0437310601833783
81416,SP_2262,SpoKoot,2262,8.73,11.03,0.175318,0.175318,0.175318,0.175318,0.175318,6.07,1,0.07070368354694
81417,SP_2265,SpoKoot,2265,8.09,4.7,0.652242,0.565708,0.474975,0.385864,0.303798,17.53,1,0.218650682944029
81418,SP_2280,SpoKoot,2280,7.57,7.44,0.589037,0.507878,0.426302,0.348549,0.278103,15.28,1,0.182438578814543
81419,SP_2282,SpoKoot,2282,7.99,9.94,0.279682,0.246931,0.216861,0.189532,0.164921,5.31,1,0.066444986046972
81420,SP_2283,SpoKoot,2283,9.56,13.41,0.068212,0.068212,0.068212,0.068212,0.068212,3.75,1,0.0388517655152326
81421,SP_2289,SpoKoot,2289,9.43,12.66,0.081867,0.081867,0.081867,0.081867,0.081867,3.58,1,0.0437161715597728
81422,SP_2291,SpoKoot,2291,9.73,9.26,0.111487,0.099001,0.087775,0.077711,0.068715,3.05,1,0.0282736708918512
81423,SP_2293,SpoKoot,2293,10.07,10.48,0.078548,0.078548,0.078548,0.078548,0.078548,3.55,1,0.0443435463816932
81424,SP_2298,SpoKoot,2298,9.06,11.58,0.115563,0.115563,0.115563,0.115563,0.115563,3.1,1,0.0316175032296017
81425,SP_2307,SpoKoot,2307,9.21,7.43,0.204346,0.180484,0.158852,0.139372,0.121935,4.36,1,0.0548643612285545
81426,SP_2309,SpoKoot,2309,8.36,11.26,0.193162,0.193162,0.193162,0.193162,0.193162,4.84,1,0.0525552043441651
81427,SP_2313,SpoKoot,2313,8.04,11.87,0.205932,0.205932,0.205932,0.205932,0.205932,4.5,1,0.0454659805348245
81428,SP_2315,SpoKoot,2315,7.52,7.97,0.470285,0.415915,0.363517,0.31417,0.268693,8.54,1,0.105760832610384
81429,SP_2318,SpoKoot,2318,6.94,5.6,0.97927,0.943469,0.854991,0.675642,0.423929,59.78,1,0.669499147123397
81430,SP_2319,SpoKoot,2319,8.13,11.82,0.187587,0.187587,0.187587,0.187587,0.187587,3.43,1,0.0393977636848624
81431,SP_2322,SpoKoot,2322,7.88,13.12,0.181929,0.181929,0.181929,0.181929,0.181929,3.75,1,0.0444871025132248
81432,SP_2325,SpoKoot,2325,7.84,13.52,0.202104,0.202104,0.202104,0.202104,0.202104,6.5,1,0.0801731631579612
81433,SP_2328,SpoKoot,2328,7.47,6.29,0.795628,0.698648,0.579945,0.451212,0.328694,27.15,1,0.321947401442461
81434,SP_2330,SpoKoot,2330,9.3,13.85,0.077515,0.077515,0.077515,0.077515,0.077515,4.5,1,0.0565782845714935
81435,SP_2333,SpoKoot,2333,9.13,10.75,0.125725,0.125725,0.125725,0.125725,0.125725,3.11,1,0.0379170821665874
81436,SP_2334,SpoKoot,2334,9.02,9.33,0.172334,0.151917,0.133529,0.11706,0.102382,4.15,1,0.0521037494083542
81437,SP_2337,SpoKoot,2337,9.33,8.93,0.154435,0.135872,0.119227,0.104374,0.09118,4.11,1,0.0504911814119257
81438,SP_2338,SpoKoot,2338,10.06,7.84,0.117308,0.10357,0.091275,0.080308,0.070557,3.5,1,0.0377984943365454
81439,SP_2340,SpoKoot,2340,8.08,8.22,0.477106,0.396508,0.321163,0.254107,0.196988,15.27,1,0.1506153428373
81440,SP_2341,SpoKoot,2341,6.79,9.75,0.653034,0.565153,0.472977,0.382607,0.299685,17.89,1,0.216725722580824
81441,SP_2347,SpoKoot,2347,9.53,11.55,0.099841,0.099841,0.099841,0.099841,0.099841,5.13,1,0.0651502785882913
81442,SP_2348,SpoKoot,2348,9.3,10.69,0.124543,0.124543,0.124543,0.124543,0.124543,4.5,1,0.0535695779530946
81443,SP_2349,SpoKoot,2349,7.63,8.54,0.45522,0.394954,0.337721,0.284877,0.237338,10.18,1,0.116462484286359
81444,SP_2350,SpoKoot,2350,8.95,9.13,0.231763,0.194134,0.161332,0.133156,0.10926,8.81,1,0.0863531176024619
81445,SP_2351,SpoKoot,2351,9.44,11.48,0.096993,0.096993,0.096993,0.096993,0.096993,3.53,1,0.0386319766912468
81446,SP_2352,SpoKoot,2352,8.86,9.23,0.195059,0.171279,0.149858,0.130693,0.113652,4.7,1,0.0451928525188003
81447,SP_2353,SpoKoot,2353,8.94,12.69,0.105904,0.105904,0.105904,0.105904,0.105904,3.25,1,0.0360379670597498
81448,SP_2356,SpoKoot,2356,6.91,11.47,0.442131,0.442131,0.442131,0.442131,0.442131,9.88,1,0.125577872332787
81449,SP_2358,SpoKoot,2358,8.58,6.07,0.339979,0.302507,0.267491,0.235162,0.205643,5.5,1,0.0626745471764927
81450,SP_2359,SpoKoot,2359,6.44,8.63,0.628311,0.571098,0.51192,0.452405,0.394222,9.67,1,0.123842649112476
81451,SP_2360,SpoKoot,2360,7.96,11.08,0.260702,0.260702,0.260702,0.260702,0.260702,6.5,1,0.062115536838106
81452,SP_2362,SpoKoot,2362,8.87,10.17,0.156451,0.156451,0.156451,0.156451,0.156451,3.02,1,0.0333700805150076
81453,SP_2363,SpoKoot,2363,8.93,8.31,0.239846,0.205519,0.174973,0.148122,0.124767,7.16,1,0.0866902424516975
81454,SP_2364,SpoKoot,2364,8.81,7.64,0.267474,0.232281,0.200451,0.172006,0.146856,6.5,1,0.0795871456135067
81455,SP_2366,SpoKoot,2366,9.38,8.87,0.146769,0.130089,0.115049,0.101545,0.089466,3.5,1,0.0396153885755561
81456,SP_2367,SpoKoot,2367,6.69,12.89,0.328024,0.328024,0.328024,0.328024,0.328024,3.69,1,0.0454474163041359
81457,SP_2371,SpoKoot,2371,8.52,14.75,0.102252,0.102252,0.102252,0.102252,0.102252,3.88,1,0.0386385451166247
81458,SP_2375,SpoKoot,2375,8.23,8.79,0.380212,0.317677,0.261096,0.211468,0.169115,11.99,1,0.130999072724769
81459,SP_2377,SpoKoot,2377,9.12,10.67,0.140241,0.140241,0.140241,0.140241,0.140241,4.81,1,0.0562503221538563
81460,SP_2381,SpoKoot,2381,8.61,10.36,0.188713,0.188713,0.188713,0.188713,0.188713,4.5,1,0.0438681777177877
81461,SP_2383,SpoKoot,2383,8.69,11.05,0.172177,0.172177,0.172177,0.172177,0.172177,5.37,1,0.0633777672918827
81462,SP_2384,SpoKoot,2384,9.28,4.55,0.283699,0.253621,0.225726,0.200077,0.176678,4.33,1,0.0409711293699978
81463,SP_2385,SpoKoot,2385,9.26,10.46,0.126586,0.126586,0.126586,0.126586,0.126586,3.79,1,0.0487048928975038
81464,SP_2386,SpoKoot,2386,8.33,8.96,0.455421,0.3643,0.281971,0.212041,0.155694,18.37,1,0.219313476801502
81465,SP_2387,SpoKoot,2387,8.23,7.66,0.327598,0.291501,0.257856,0.226851,0.198576,5.31,1,0.0677721379939794
81466,SP_2388,SpoKoot,2388,6.38,6.72,0.892912,0.827161,0.733106,0.611884,0.47503,29.45,1,0.361275921854449
81467,SP_2389,SpoKoot,2389,8.84,9.54,0.176257,0.15723,0.139908,0.124213,0.110053,3.32,1,0.0340241852689144
81468,SP_2391,SpoKoot,2391,9.52,6.42,0.194677,0.172875,0.15305,0.135127,0.119009,3.84,1,0.0403692140763968
81469,SP_2392,SpoKoot,2392,7.64,8.46,0.430271,0.377504,0.327488,0.281107,0.238961,8.46,1,0.093421040316168
81470,SP_2393,SpoKoot,2393,8.56,8.81,0.28688,0.243704,0.205156,0.171325,0.142075,8.62,1,0.0931332200043673
81471,SP_2394,SpoKoot,2394,9.31,8.94,0.153158,0.135338,0.1193,0.104931,0.092112,3.78,1,0.0473276762118566
81472,SP_2397,SpoKoot,2397,8.55,14.53,0.099533,0.099533,0.099533,0.099533,0.099533,3.11,1,0.0318438567437053
81473,SP_2398,SpoKoot,2398,8.33,11.68,0.203242,0.203242,0.203242,0.203242,0.203242,6.67,1,0.0798997173898434
81474,SP_2400,SpoKoot,2400,8.43,8.4,0.447816,0.360746,0.281961,0.214606,0.159761,17.41,1,0.213577213535332
81475,SP_2402,SpoKoot,2402,7.62,8.26,0.4356,0.384024,0.334931,0.289167,0.247331,8.09,1,0.0928444310125148
81476,SP_2407,SpoKoot,2407,8.95,9.04,0.217813,0.185532,0.157074,0.132272,0.110872,7.3,1,0.0811121172696613
81477,SP_2409,SpoKoot,2409,8.35,10.38,0.247446,0.247446,0.247446,0.247446,0.247446,7.47,1,0.0848690138549776
81478,SP_2410,SpoKoot,2410,6.49,6.74,0.994965,0.980256,0.925776,0.758068,0.440458,81.09,1,0.937251369503758
81479,SP_2411,SpoKoot,2411,8.33,10.48,0.216572,0.216572,0.216572,0.216572,0.216572,4.76,1,0.0508231342649518
