reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
712511.0,2002/12/11 05:00:00+00,HOOTESR,4948 DXIE HWY,40217.0,2020/12/11 05:00:00+00,4,SURVEY,1864.0
712513.0,2020/12/11 05:00:00+00,WING STATION,2119 CRUMS LANE,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1865.0
712516.0,2020/12/11 05:00:00+00,DERBY CITY PIZZA AND SPORTS BAR,5603 GREENWOOD ROAD,40258.0,2020/12/11 05:00:00+00,4,SURVEY,1866.0
712176.0,2020/12/12 05:00:00+00,TORO,10602 SHELBYVILLE RD,40223.0,2020/12/12 05:00:00+00,4,SURVEY,1867.0
712220.0,2020/12/12 05:00:00+00,TRIPLE CROWN PAVILION,1776 PLANTSIDE DR,40299.0,2020/12/12 05:00:00+00,4,SURVEY,1868.0
712222.0,2020/12/12 05:00:00+00,SPEEDWAY #9554,9416 SHELBYVILLE RD,40222.0,2020/12/14 05:00:00+00,4,SURVEY,1869.0
712224.0,2020/12/12 05:00:00+00,GINZA ASIAN BISTRO,9420 SHELBYVILLE RD,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1870.0
712226.0,2020/12/12 05:00:00+00,WENDYS,7601 SHELBYVILLE RD,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1871.0
712227.0,2020/12/12 05:00:00+00,J ALEXANDER'S,102 OXMOOR CT,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1872.0
712228.0,2020/12/12 05:00:00+00,CHUY'S #22,104 OXMOOR CT,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1873.0
712229.0,2020/12/12 05:00:00+00,BEARNO'S #502,855 S HURSTBOURNE PKWY,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1874.0
712873.0,2020/12/17 05:00:00+00,PANERA BREAD,1801 RUDY LN,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1875.0
712202.0,2020/12/11 05:00:00+00,EL RODEO MEXICAN RESTAURANT,5204 ELZIE RD,40258.0,2020/12/11 05:00:00+00,4,SURVEY,1876.0
712395.0,2020/12/14 05:00:00+00,FIVE STAR FOOD MART,10314 WATTERSON TRAIL,40299.0,2020/12/14 05:00:00+00,4,SURVEY,1877.0
712875.0,2020/12/17 05:00:00+00,GLEN OAKS COUNTRY CLUB,10601 WORTHINGTON LN,40059.0,2020/12/17 05:00:00+00,4,SURVEY,1878.0
712204.0,2020/12/11 05:00:00+00,SUBWAY #21369,9090 DIXIE HWY,40258.0,2020/12/11 05:00:00+00,4,SURVEY,1879.0
712399.0,2020/12/14 05:00:00+00,WENDYS,3610 BUECHEL BYPASS,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1880.0
712876.0,2020/12/17 05:00:00+00,STANDARD CLUB GOLF SHOP,8208 STANDARD CLUB LN,40241.0,2020/12/17 05:00:00+00,4,SURVEY,1881.0
712233.0,2020/12/11 05:00:00+00,FAMILY DOLLAR #21351,790 EASTERN PKWY,40217.0,2020/12/11 05:00:00+00,4,SURVEY,1882.0
712400.0,2020/12/14 05:00:00+00,WALGREENS #4194,2021 HIKES LN,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1883.0
712877.0,2020/12/17 05:00:00+00,HUNTING CREEK COUNTRY CLUB,6807 FOXCROFT RD,40059.0,2020/12/17 05:00:00+00,4,SURVEY,1884.0
712288.0,2020/12/11 05:00:00+00,FRAZIER HISTORY MUSEUM,829 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1885.0
712401.0,2020/12/14 05:00:00+00,SCHLOTZSKY'S,10531 FISCHER PARK DR,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1886.0
712897.0,2020/12/17 05:00:00+00,CRACKER BARREL #522,10150 BROOKRIDGE VILLAGE BLVD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1887.0
712289.0,2020/12/11 05:00:00+00,KMAC CAFE,715 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1888.0
712402.0,2020/12/14 05:00:00+00,TACO BELL,10541 FISCHER PARK DR,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1889.0
712898.0,2020/12/17 05:00:00+00,CIRCLE K #4703226,7951 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1890.0
712291.0,2020/12/11 05:00:00+00,SWEET PEACHES,1800 W MUHAMMAD ALI BLVD,40203.0,2020/12/11 05:00:00+00,4,SURVEY,1891.0
712404.0,2020/12/14 05:00:00+00,O'CHARLEY'S,10641 FISCHER PARK DR,40222.0,2020/12/14 05:00:00+00,4,SURVEY,1892.0
712899.0,2020/12/17 05:00:00+00,GARDEN GATE FRUIT MARKET,4411 BRECKENRIDGE LN,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1893.0
712900.0,2020/12/17 05:00:00+00,MORE SHENANIGAN'S IRISH,4521 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1894.0
712901.0,2020/12/17 05:00:00+00,FIESTA MEXICANA #3,4507 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1895.0
712902.0,2020/12/17 05:00:00+00,THORNTONS #54,4154 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1896.0
712903.0,2020/12/17 05:00:00+00,DINO'S BAKERY,4162 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1897.0
712904.0,2020/12/17 05:00:00+00,BILLIARDS CLUB OF LOUISVILLE,5404 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1898.0
712904.0,202012/17 05:00:00+00,BILILARDS CLUB OF LOUISVILLE,5404 BARDSTOiWN RD,40304.0,2020/12/17 05:00:00+00,4,SURVEY,1899.0
712905.0,2020/12/17 05:00:00+00,ROOSTERS,5338 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1900.0
712906.0,2020/12/17 05:00:00+00,HUNGRY PELICAN,5412 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1901.0
712907.0,2020/12/17 05:00:00+00,SPEEDWAY #9685,5510 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1902.0
712921.0,2020/12/17 05:00:00+00,CIRCLE K #4703228,5203 GREENWOOD RD,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1903.0
712922.0,2020/12/17 05:00:00+00,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1904.0
712923.0,2020/12/17 05:00:00+00,WALGREENS #17810,7500 TERRY RD,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1905.0
712925.0,2020/12/17 05:00:00+00,FAMILY DOLLAR #28914,6312 GREENWOOD RD,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1906.0
712926.0,2020/12/17 05:00:00+00,WENDYS,2800 PACKERLAND WAY,40213.0,2020/12/17 05:00:00+00,4,SURVEY,1907.0
712927.0,2020/12/17 05:00:00+00,SUBWAY #34164,2840 PACKERLAND WAY,40213.0,2020/12/17 05:00:00+00,4,SURVEY,1908.0
712928.0,2020/12/17 05:00:00+00,EL NOPAL,6521 PARAMOUNT PARK DR,40213.0,2020/12/17 05:00:00+00,4,SURVEY,1909.0
712932.0,2020/12/17 05:00:00+00,FIRE OVEN PIZZA,2801 PACKERLAND WAY,40213.0,2020/12/17 05:00:00+00,4,SURVEY,1910.0
712936.0,2020/12/17 05:00:00+00,INDI'S RESTAURANT,4901 POPLAR LEVEL RD,40219.0,2020/12/17 05:00:00+00,4,SURVEY,1911.0
712942.0,2020/12/17 05:00:00+00,FAMILY DOLLAR #21434,431 W OAK ST,40203.0,2020/12/17 05:00:00+00,4,SURVEY,1912.0
712944.0,2020/12/17 05:00:00+00,WHITE CASTLE #19,7400 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1913.0
712945.0,2020/12/17 05:00:00+00,WALGREENS #9412,5100 DIXIE HWY,40216.0,2020/12/17 05:00:00+00,4,SURVEY,1914.0
712946.0,2020/12/17 05:00:00+00,DOLLAR GENERAL #12215,2701 S 4TH ST,40208.0,2020/12/17 05:00:00+00,4,SURVEY,1915.0
712948.0,2020/12/17 05:00:00+00,BIG LOTS,6650 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1916.0
712949.0,2020/12/17 05:00:00+00,GORDON FOOD SERVICE STORE,7483 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1917.0
712950.0,2020/12/17 05:00:00+00,DOLLAR GENERAL #12576,7850 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1918.0
712952.0,2020/12/17 05:00:00+00,THORNTONS #56,8400 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1919.0
712953.0,2020/12/17 05:00:00+00,FAMILY DOLLAR #20928,3277 TAYLOR BLVD,40215.0,2020/12/10 05:00:00+00,4,SURVEY,1920.0
712955.0,2020/12/17 05:00:00+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/12/17 05:00:00+00,4,SURVEY,1921.0
712974.0,2020/12/17 05:00:00+00,MENARDS,9625 PRESTON CROSSING BLVD,40229.0,2020/12/17 05:00:00+00,4,SURVEY,1922.0
712975.0,2020/12/17 05:00:00+00,PANCHITOS ICE CREAM & TAQUERIA,8118 PRESTON HWY STE 100,40219.0,2020/12/17 05:00:00+00,4,SURVEY,1923.0
713005.0,2020/12/17 05:00:00+00,VERA BRADLEY,5000 SHELBYVILLE RD.,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1924.0
713006.0,2020/12/17 05:00:00+00,CHILDREN'S PLACE,5000 SHELBYVILLE RD.,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1925.0
713007.0,2020/12/17 05:00:00+00,VICTORIA'S SECRET,5000 SHELBYVILLE RD.,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1926.0
713009.0,2020/12/17 05:00:00+00,PRIMAX WINDOWS DOORS AND MORE,5000 SHELBYVILLE RD,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1927.0
713014.0,2020/12/17 05:00:00+00,H & R BLOCK,2213 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1928.0
713018.0,2020/12/17 05:00:00+00,ST. VINCENT DEPAUL THRIFT STORE,2217 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1929.0
713021.0,2020/12/17 05:00:00+00,DOLLAR TREE,2221 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1930.0
713022.0,2020/12/17 05:00:00+00,LITTLE CAESARS,10274 SHELBYVILLE RD,40222.0,2020/12/17 05:00:00+00,4,SURVEY,1931.0
713023.0,2020/12/17 05:00:00+00,BASKIN ROBBINS,10264 SHELBYVILLE RD,40222.0,2020/12/17 05:00:00+00,4,SURVEY,1932.0
713024.0,2020/12/17 05:00:00+00,TIENDA LILLIE'S LATIN,10242 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,1933.0
713025.0,2020/12/17 05:00:00+00,ROYALS HOT CHICKEN,10310 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,1934.0
713026.0,2020/12/17 05:00:00+00,ROOSTERS,10430 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,1935.0
713027.0,2020/12/17 05:00:00+00,LING LING,10476 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,1936.0
712405.0,2020/12/14 05:00:00+00,BOB EVANS #379,10761 FISCHER PARK DR,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1937.0
712293.0,2020/12/11 05:00:00+00,SUBWAY,725 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1938.0
712407.0,2020/12/14 05:00:00+00,MARTIN'S BARBEQUE JOINT,3408 INDIAN LAKE DR,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1939.0
712294.0,2020/12/11 05:00:00+00,LUIGI'S,712 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1940.0
712408.0,2020/12/14 05:00:00+00,PANDA EXPRESS #2658,10600 WESTPORT RD,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1941.0
712295.0,2020/12/11 05:00:00+00,DASHA BARBOUR'S SOUTHERN BISTRO,1300 W MUHAMMAD ALI BLVD,40203.0,2020/12/11 05:00:00+00,4,SURVEY,1942.0
712409.0,2020/12/14 05:00:00+00,MOE'S SOUTHWEST GRILL,4652 CHAMBERLAIN LN,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1943.0
712298.0,2020/12/11 05:00:00+00,"AH, WHATTA'BOUT MIMI",701 W MARKET ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1944.0
712430.0,2020/12/14 05:00:00+00,WHITE CASTLE #17,3705 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1945.0
712431.0,2020/12/14 05:00:00+00,EDEN AND KISSI,3912 BARDSTOWN RD STE 101,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1946.0
712432.0,2020/12/14 05:00:00+00,CAFE JOKER,3912 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1947.0
712433.0,2020/12/14 05:00:00+00,SENEGAMBIA INTERNATIONAL RESTAURANT,3927 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1948.0
712434.0,2020/12/14 05:00:00+00,ARNO PIZZA,3933 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1949.0
712436.0,2020/12/14 05:00:00+00,DAKSHIN,4742 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1950.0
712437.0,2020/12/14 05:00:00+00,DOLLAR GENERAL #598,4744 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1951.0
712438.0,2020/12/14 05:00:00+00,SUBZI MANDI,4746 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1952.0
712439.0,2020/12/14 05:00:00+00,MI PREFERIDA,4752 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1953.0
712440.0,2020/12/14 05:00:00+00,CIRCLE K #4703237,4700 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1954.0
712441.0,2020/12/14 05:00:00+00,FIESTA MEXICANA #3,4507 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1955.0
712442.0,2020/12/14 05:00:00+00,FIVE BELOW,13401 SHELBYVILLE RD.,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1956.0
712443.0,2020/12/14 05:00:00+00,FIRST LADY NAILS,13401 SHELBYVILLE RD.,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1957.0
712444.0,2020/12/14 05:00:00+00,SALLY BEAUTY SUPPLY,13401 SHELBYVILLE RD.,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1958.0
712445.0,2020/12/14 05:00:00+00,JOELLA'S,13401 SHELBYVILLE RD,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1959.0
712503.0,2020/12/14 05:00:00+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/14 05:00:00+00,4,SURVEY,1960.0
712519.0,2020/12/14 05:00:00+00,FULL SWING INDOOR GOLF,7100 PRESTON HWY,40219.0,2020/12/14 05:00:00+00,4,SURVEY,1961.0
712523.0,2020/12/14 05:00:00+00,SOUTHSIDE CHRISTIAN,817 S 2ND ST,40203.0,2020/12/14 05:00:00+00,4,SURVEY,1962.0
712526.0,2020/12/14 05:00:00+00,U OF L EARLY LEARNING CENTER,409 REG SMITH CIRCLE,40208.0,2020/12/14 05:00:00+00,4,SURVEY,1963.0
712527.0,2020/12/14 05:00:00+00,NOODLES & COMPANY,319 W CARDINAL BLVD,40208.0,2020/12/14 05:00:00+00,4,SURVEY,1964.0
712528.0,2020/12/14 05:00:00+00,CIRCLE K #4700075,1630 ARTHUR ST,40217.0,2020/12/14 05:00:00+00,4,SURVEY,1965.0
712529.0,2020/12/14 05:00:00+00,KEYSTONE LEARNING ACADEMY,1705 S 13TH ST,40210.0,2020/12/14 05:00:00+00,4,SURVEY,1966.0
712531.0,2020/12/14 05:00:00+00,DURAMART,1480 S 7TH ST,40208.0,2020/12/14 05:00:00+00,4,SURVEY,1967.0
712532.0,2020/12/14 05:00:00+00,LOVE MY CHILDREN,737 S 8TH ST,40203.0,2020/12/14 05:00:00+00,4,SURVEY,1968.0
712533.0,2020/12/14 05:00:00+00,BRIGHT HORIZONS CHILDCARE,632 S 4TH ST,40202.0,2020/12/14 05:00:00+00,4,SURVEY,1969.0
712299.0,2020/12/11 05:00:00+00,LIL GENIUS CHILDCARE,1121 W BROADWAY,40203.0,2020/12/11 05:00:00+00,4,SURVEY,1970.0
712301.0,2020/12/11 05:00:00+00,OLLIE'S TROLLEY #9,978 S 3RD ST,40203.0,2020/12/11 05:00:00+00,4,SURVEY,1971.0
712303.0,2020/12/11 05:00:00+00,MAGNOLIA FOODS CATERING,621 W MAGNOLIA ST,40208.0,2020/12/11 05:00:00+00,4,SURVEY,1972.0
712304.0,2020/12/11 05:00:00+00,INTERNATIONAL KIDS ACADEMY,3630 ELDERWOOD WAY,40215.0,2020/12/11 05:00:00+00,4,SURVEY,1973.0
712306.0,2020/12/11 05:00:00+00,KUHL'S LIQUORS & DELI,7302 GRADE LN,40219.0,2020/12/11 05:00:00+00,4,SURVEY,1974.0
712307.0,2020/12/11 05:00:00+00,PEACE OF MIND PRESCHOOL,3730 MANSLICK RD,40215.0,2020/12/11 05:00:00+00,4,SURVEY,1975.0
712311.0,2020/12/11 05:00:00+00,CHEDDAR'S SCRATCH KITCHEN #2142,3521 OUTER LOOP,40219.0,2020/12/11 05:00:00+00,4,SURVEY,1976.0
712312.0,2020/12/11 05:00:00+00,STOOGES,7123 GRADE LN,40213.0,2020/12/11 05:00:00+00,4,SURVEY,1977.0
712327.0,2020/12/11 05:00:00+00,RAINBOW BLOSSOM,3738 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1978.0
712331.0,2020/12/11 05:00:00+00,STARBUCKS #10559,3702 FRANKFORT AVE,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1979.0
712334.0,2020/12/11 05:00:00+00,COALS ARTISAN PIZZA,3724 FRANKFORT AVE,40206.0,2020/12/11 05:00:00+00,4,SURVEY,1980.0
712337.0,2020/12/11 05:00:00+00,EDIBLE ARRANGEMENTS,3701 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1981.0
712339.0,2020/12/11 05:00:00+00,MEXA STEAK TACOS,3701 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1982.0
712344.0,2020/12/11 05:00:00+00,BURGERIM,3733 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1983.0
712345.0,2020/12/11 05:00:00+00,COOKING AT THE COTTAGE,3739 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1984.0
712347.0,2020/12/11 05:00:00+00,LAZER BLAZE,4121 SHELBYVILLE RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1985.0
712349.0,2020/12/11 05:00:00+00,DOLLAR TREE,4121 SHELBYVILLE RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1986.0
712351.0,2020/12/11 05:00:00+00,BIG LOTS #226,4121 SHELBYVILLE RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1987.0
712367.0,2020/12/11 05:00:00+00,TAJ PALACE,2929 GOOSE CREEK RD,40241.0,2020/12/11 05:00:00+00,4,SURVEY,1988.0
712369.0,2020/12/11 05:00:00+00,EL NOPAL,9451 WESTPORT RD,40241.0,2020/12/11 05:00:00+00,4,SURVEY,1989.0
712370.0,2020/12/11 05:00:00+00,SONAL'S KITCHEN,3741 PAMELA RAE DR,40241.0,2020/12/11 05:00:00+00,4,SURVEY,1990.0
712372.0,2020/12/11 05:00:00+00,EL NOPAL,12418 LAGRANGE RD,40245.0,2020/12/11 05:00:00+00,4,SURVEY,1991.0
712373.0,2020/12/11 05:00:00+00,GUSTAVOS MEXICAN GRILL @ NORTON COMMONS,10715 MEETNG ST,40059.0,2020/12/11 05:00:00+00,4,SURVEY,1992.0
712376.0,2020/12/11 05:00:00+00,OLD SCHOOL NY PIZZA,10600 MEETING ST,40059.0,2020/12/11 05:00:00+00,4,SURVEY,1993.0
712377.0,2020/12/11 05:00:00+00,DOS AZTECAS,9207 US HWY 42,40059.0,2020/12/11 05:00:00+00,4,SURVEY,1994.0
712379.0,2020/12/11 05:00:00+00,SEASONED PUB & GRILL,6021 TIMBER RIDGE DR,40059.0,2020/12/11 05:00:00+00,4,SURVEY,1995.0
712389.0,2020/12/11 05:00:00+00,O'CHARLEY'S,1901 S HURSTBOURNE PKWY,40220.0,2020/12/11 05:00:00+00,4,SURVEY,1996.0
712390.0,2020/12/11 05:00:00+00,MARRIOTT LOUISVILLE EAST,1903 EMBASSY SQUARE BLVD,40299.0,2020/12/11 05:00:00+00,4,SURVEY,1997.0
712391.0,2020/12/11 05:00:00+00,IHOP,1401 S HURSTBOURNE PKWY,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1998.0
712396.0,2020/12/11 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY,1999.0
712396.0,2020/12/11 0:00:00+00,BROWNIEST HE SHED GRILL & BAR,9900 LNIN STATION RD,40274.0,2020/12/11 05:00:00+00,4,SURVEY,2000.0
713224.0,2020/12/18 05:00:00+00,TASTY DONUTS,8683 PRESTON HWY,40219.0,2020/12/18 05:00:00+00,4,SURVEY,2001.0
713225.0,2020/12/18 05:00:00+00,LA MORENA,8659 PRESTON HWY,40219.0,2020/12/18 05:00:00+00,4,SURVEY,2002.0
713254.0,2020/12/21 05:00:00+00,COURTYARD BY MARRIOTT,10200 CHAMPION FARMS DR,40241.0,2020/12/21 05:00:00+00,4,SURVEY,2003.0
713246.0,2020/12/19 05:00:00+00,HARBOUR FREIGHT,2249 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY,2004.0
713247.0,2020/12/19 05:00:00+00,METRO BY T MOBILE,2253 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY,2005.0
713248.0,2020/12/19 05:00:00+00,BESTWAY,2247 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY,2006.0
713275.0,2020/12/19 05:00:00+00,THE HUB LOUISVILLE,2235 FRANKFORT AVE,40206.0,2020/12/19 05:00:00+00,4,SURVEY,2007.0
713056.0,2020/12/18 05:00:00+00,BEEF JERKY OUTLET,9850 VON ALLMEN CT,40241.0,2020/12/18 05:00:00+00,4,SURVEY,2008.0
713255.0,2020/12/21 05:00:00+00,RESIDENCE INN,3500 SPRINGHURST COMMONS DR,40241.0,2020/12/21 05:00:00+00,4,SURVEY,2009.0
713276.0,2020/12/19 05:00:00+00,THE MANHATTAN PROJECT,2101 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2010.0
713256.0,2020/12/21 05:00:00+00,HILTON GARDEN INN,9850 PARK PLAZA AVE,40241.0,2020/12/21 05:00:00+00,4,SURVEY,2011.0
713605.0,2020/12/23 05:00:00+00,BREADWORKS,2204 DUNDEE RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY,2012.0
713058.0,2020/12/18 05:00:00+00,DOMINO'S PIZZA #1430,10000 BROWNSBORO RD,40242.0,2020/12/18 05:00:00+00,4,SURVEY,2013.0
713863.0,2020/12/29 05:00:00+00,ARBY'S #263,3615 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2014.0
713294.0,2020/12/19 05:00:00+00,J GUMBO'S,2109 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2015.0
713257.0,2020/12/21 05:00:00+00,DRURY INN & SUITES LOUISVILLE NORTH,9599 BROWNSBORO RD,40241.0,2020/12/21 05:00:00+00,4,SURVEY,2016.0
713606.0,2020/12/23 05:00:00+00,TWIG AND LEAF,2122 BARDSTOWN RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY,2017.0
713060.0,2020/12/18 05:00:00+00,LIMON Y SAL,10000 BROWNSBORO RD,40241.0,2020/12/18 05:00:00+00,4,SURVEY,2018.0
713878.0,2020/12/29 05:00:00+00,LOUISVILLE AIRPORT,600 TERMINAL DR,40202.0,2020/12/29 05:00:00+00,4,SURVEY,2019.0
713302.0,2020/12/19 05:00:00+00,OSAKA SUSHI BAR,2039 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2020.0
713258.0,2020/12/21 05:00:00+00,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,40241.0,2020/12/21 05:00:00+00,4,SURVEY,2021.0
713607.0,2020/12/23 05:00:00+00,RAFFERTY'S RESTAURANT & BAR,988 BRECKENRIDGE LN,40207.0,2020/12/23 05:00:00+00,4,SURVEY,2022.0
713061.0,2020/12/18 05:00:00+00,SHIRAZ MEDITERRANEAN GRILL,4614 CHAMBERLAIN LN,40241.0,2020/12/18 05:00:00+00,4,SURVEY,2023.0
713879.0,2020/12/29 05:00:00+00,WHITE CASTLE #7,105 E MARKET ST,40202.0,2020/12/29 05:00:00+00,4,SURVEY,2024.0
713310.0,2020/12/19 05:00:00+00,VARANESE FUSION RESTAURANT,2106 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2025.0
713305.0,2020/12/21 05:00:00+00,WICKS PIZZA,3348 HIKES LN,40220.0,2020/12/21 05:00:00+00,4,SURVEY,2026.0
713608.0,2020/12/23 05:00:00+00,BEARNO'S,2900 TAYLORSVILLE RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY,2027.0
713062.0,2020/12/18 05:00:00+00,CHIPOTLE,10333 WESTPORT RD,40241.0,2020/12/18 05:00:00+00,4,SURVEY,2028.0
713911.0,2020/12/30 05:00:00+00,BEST STOP FOOD MART,9200 BLUE LICK RD,40229.0,2020/12/30 05:00:00+00,4,SURVEY,2029.0
713320.0,2020/12/19 05:00:00+00,CLIFTON 1ST LIQUOR SHOP,1904 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2030.0
713306.0,2020/12/21 05:00:00+00,CULVER'S OF LOUISVILLE,4630 S HURSTBOURNE PKWY,40299.0,2020/12/21 05:00:00+00,4,SURVEY,2031.0
713609.0,2020/12/23 05:00:00+00,OISHII SUSHI TEMPURA & TERIYAKI,2810 TAYLORSVILLE RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY,2032.0
713063.0,2020/12/18 05:00:00+00,GOURMET PROVISIONS,9407 WESTPORT RD STE 118,40241.0,2020/12/18 05:00:00+00,4,SURVEY,2033.0
713912.0,2020/12/30 05:00:00+00,DOUBLE DRAGON,9204 BLUE LICK RD,40229.0,2020/12/30 05:00:00+00,4,SURVEY,2034.0
713331.0,2020/12/19 05:00:00+00,MELLWOOD TAVERN,1801 BROWNSBORO RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2035.0
713309.0,2020/12/21 05:00:00+00,BURGER KING #587,4620 S HURSTBOURNE PKWY,40299.0,2020/12/21 05:00:00+00,4,SURVEY,2036.0
713611.0,2020/12/24 05:00:00+00,FUN FOOD KITCHEN,4104 MURPHY LN,40241.0,2020/12/24 05:00:00+00,4,SURVEY,2037.0
