objectid(long),statefp(long),countyfp(long),tractce(long),geoid(long),namevalue(double precision),namelsad,mtfcc,funcstat,aland(long),awater(long),li_cor_dac,shape_area(double precision),shape_length(double precision)
2270.0,6,37,134903.0,6037134903.0,1349.03,Census Tract 1349.03,G5020,S,564488.0,1794,Both,829716.67578125,3867.50451574089
2271.0,6,37,139503.0,6037139503.0,1395.03,Census Tract 1395.03,G5020,S,351716.0,0,LIC,515044.44140625,2991.81875389706
2272.0,6,37,139504.0,6037139504.0,1395.04,Census Tract 1395.04,G5020,S,289074.0,0,Both,423306.9609375,2991.88686975772
2273.0,6,37,195803.0,6037195803.0,1958.03,Census Tract 1958.03,G5020,S,377392.0,0,DAC,551534.13671875,3321.89732879254
2274.0,6,37,102105.0,6037102105.0,1021.05,Census Tract 1021.05,G5020,S,492761.0,0,Both,722302.4921875,3676.70632807197
2275.0,6,37,104124.0,6037104124.0,1041.24,Census Tract 1041.24,G5020,S,4479384.0,980,LIC,6579433.02734375,14622.3759737185
2276.0,6,37,104821.0,6037104821.0,1048.21,Census Tract 1048.21,G5020,S,531802.0,0,Both,780206.12890625,4173.47133454854
2277.0,6,37,106408.0,6037106408.0,1064.08,Census Tract 1064.08,G5020,S,229071.0,0,LIC,336598.6640625,2326.25995674875
2278.0,6,19,4504.0,6019004504.0,45.04,Census Tract 45.04,G5020,S,2583353.0,0,Both,4039964.8984375,8053.81869867515
2279.0,6,19,4505.0,6019004505.0,45.05,Census Trac t45.05,G5020,S,2548871.0,29699,Both,4030971.90625,8032.6361768256
2280.0,6,99,1002.0,6099001002.0,10.02,Censusr Tract 10.02,G5020,S,1951654.0,0,Both,3119003.74609375,8684.05981622322
2281.0,6,37,115104.0,6037115104.0,1151.04,Census Tract 1151.04,G5020,S,1020171.0,0,Both,1496367.51171875,7504.97804418216
2282.0,6,37,119222.0,6037119201.0,1192.01,Census Tact 1192.01,G5020,S,947365.0,4796,Both,1396912.6328125,4781.39060169275
2283.0,6,37,125501.0,6037125501.0,1255.01,Census Tract 1255.01,G5020,S,464095.0,0,Both,679524.17578125,3402.30887802724
2284.0,6,37,571703.0,6037571703.0,5717.03,Census Tract 5717.03,G5020,S,397479.0,0,Both,577751.4765625,3570.49356828689
2285.0,6,37,901209.0,6037901209.0,9012.09,Census Tract 9012.09,G5020,S,588470350.0,7880632,LIC,885658508.621094,210591.256793079
2286.0,6,37,910001.0,6037910001.0,9100.01,Census Tract 9100.01,G5020,S,73640270.0,23987,LIC,108976856.085938,45631.7069289439
2287.0,6,37,920011.0,6037920011.0,9200.11,Census Tract 9200.11,G5020,S,163273433.0,12209,LIC,241180675.367188,91948.3129091811
2288.0,6,37,920012.0,6037920012.0,9200.12,Census Tract 9200.12,G5020,S,69889225.0,2413797,LIC,106956320.933594,62034.2522241298
2289.0,6,99,2501.0,6099002501.0,25.01,Cesus Tract 25.01,G5020,S,5181155.0,0,DAC,8267007.97265625,12062.9889993073
2290.0,6,99,2602.0,6099002602.0,26.02,Census Tract 62.02,G5020,S,2675771.0,0,Both,4268613.30859375,9706.18668402091
2291.0,6,99,2301.0,6099002301.0,23.01,Census Tarct 23.01,G5020,S,3913131.0,126302,Both,6447852.890625,17921.0032629601
2292.0,6,99,2604.0,6099002604.0,26.04,Census Tract 26.04,G5020,S,1776056.0,0,Both,2834530.015625,7597.08058754841
2293.0,6,99,2605.0,6099002605.0,26.05,Census Tract 26.05,G5020,S,1646280.0,0,Both,2627294.046875,6652.73836110015
2294.0,6,99,2701.0,6099002701.0,27.01,Cenxsus Tract 27.01,G5020,S,1956625.0,66888,DAC,3230461.81640625,9670.19767133647
2295.0,6,99,3803.0,6099003803.0,38.03,CensusT ract 38.03,G5020,S,1764364.0,0,Both,2806918.0078125,7426.30750335954
2296.0,6,99,3904.0,6099003904.0,39.04,Census Tract 39.04,G5020,S,3654404.0,0,Both,5814754.73046875,12858.4265271619
2297.0,6,59,89001.0,6059089001.0,890.01,Census Tract 890.01,G5020,S,1305084.0,0,Both,1892738.40234375,5847.04211601227
2298.0,6,37,134520.0,6037134520.0,1345.2,Census Tract 1345.20,G5020,S,950602.0,16628,Both,1417378.29296875,4854.53329073419
2299.0,6,59,99241.0,6059099241.0,992.41,Census Tract 992.41,G5020,S,1361283.0,0,LIC,1973055.671875,6434.59337397245
2300.0,6,59,99242.0,6059099242.0,992.42,Census Tract 992.42,G5020,S,1225245.0,0,LIC,1775587.51953125,5561.20054153026
2301.0,6,59,99410.0,6059099410.0,994.1,Census Tract 994.10,G5020,S,1315748.0,0,LIC,1907062.30078125,5894.90608021699
2302.0,6,59,99411.0,6059099411.0,994.11,Census Tract 994.11,G5020,S,1328457.0,0,LIC,1925156.07421875,5890.67927498855
2303.0,6,59,99412.0,6059099412.0,994.12,Census Tract 994.12,G5020,S,1599605.0,42781,LIC,2379382.7734375,6924.72829107348
2304.0,6,59,110201.0,6059110201.0,1102.01,Census Tract 1102.01,G5020,S,1951176.0,0,LIC,2835201.48046875,7760.93581819824
2305.0,6,59,110117.0,6059110117.0,1101.17,Census Tract 1101.17,G5020,S,1321191.0,11716,LIC,1936308.87890625,6627.94169100484
2306.0,6,59,74601.0,6059074601.0,746.01,Census Tract 746.01,G5020,S,1174026.0,0,LIC,1701956.80859375,6540.67919732345
2307.0,6,59,75100.0,6059075100.0,751.0,Census Tract 751,G5020,S,1495110.0,0,Both,2168483.9140625,7053.95583421768
2308.0,6,59,75201.0,6059075201.0,752.01,Census Tract 752.01,G5020,S,1157469.0,0,Both,1678676.97265625,5890.25233204802
2309.0,6,59,75202.0,6059075202.0,752.02,Census Tract 752.02,G5020,S,1168523.0,0,Both,1694787.078125,5584.30934531055
2310.0,6,37,134901.0,6037134901.0,1349.01,Census Tract 1349.01,G5020,S,1053137.0,8888,LIC,1555911.0390625,5597.43818044046
2311.0,6,59,75301.0,6059075301.0,753.01,Census Tract 753.01,G5020,S,1669517.0,0,LIC,2422517.68359375,6922.15624052204
2312.0,6,59,75302.0,6059075302.0,753.02,Census Tract 753.02,G5020,S,1375916.0,0,LIC,1996017.6484375,6076.66243060218
2313.0,6,67,5402.0,6067005402.0,54.02,Census Tract 54.02,G5020,S,5509308.0,165129,LIC,9301868.01171875,15764.7510323008
2314.0,6,59,87200.0,6059087200.0,872.0,Census Tract 872,G5020,S,2155061.0,0,Both,3131479.1640625,7698.0079019721
2315.0,6,59,87300.0,6059087300.0,873.0,Census Tract 873,G5020,S,1628676.0,0,Both,2366616.83203125,6330.10485989147
2316.0,6,59,87401.0,6059087401.0,874.01,Census Tract 874.01,G5020,S,1017546.0,0,DAC,1478320.625,6124.0031075971
2317.0,6,59,87405.0,6059087405.0,874.05,Census Tract 874.05,G5020,S,1162548.0,0,Both,1688703.3359375,6731.51766460096
2318.0,6,67,4124.0,6067004100.0,41.0,Census Tractr 41,G5020,S,2033371.0,0,LIC,3325587.6640625,9159.49814302007
2319.0,6,67,4202.0,6067004202.0,42.02,Censsu Tract 42.02,G5020,S,1642385.0,0,LIC,2684783.0390625,6822.70136612175
2320.0,6,67,4231.0,6067004203.0,42.03,Census Tract 4203,G5020,S,1637032.0,0,LIC,2676015.32421875,6785.58849443408
2321.0,6,67,4300.0,6067004300.0,43.0,Census Tract 43,G5020,S,3730648.0,0,LIC,6096385.18359375,12183.0898596514
2322.0,6,67,4401.0,6067004401.0,44.01,Census Tract 44.01,G5020,S,1386524.0,0,Both,2269198.3984375,6534.93926914276
2323.0,6,111,2102.0,6111002102.0,21.02,Census Tract 21.02,G5020,S,1334050.0,6060,LIC,1967846.44921875,7706.35176675314
2324.0,6,111,2200.0,6111002200.0,22.0,Cesnus Tract 22,G5020,S,3053802.0,0,LIC,4485824.421875,12581.7451355638
2325.0,6,111,2438.0,6111002400.0,24.0,Census Tract24,G5020,S,1938458.0,602898,Both,3731055.40234375,9059.51885173213
2326.0,6,67,5502.0,6067005502.0,55.02,Census Tract 55.02,G5020,S,2868053.0,0,Both,4703421.453125,10338.0821888202
2327.0,6,99,1200.0,6099001200.0,12.0,Censpus Tract 12,G5020,S,1534495.0,0,DAC,2452016.46484375,8056.21791540817
2328.0,6,99,1500.0,6099001500.0,15.0,Cgensus Tract 15,G5020,S,10950047.0,53097,Both,17574023.9023438,23762.2079348201
2329.0,6,99,1601.0,6099001601.0,98.01,Census Tract 16.01,G5020,S,1588943.0,0,Both,2537648.453125,8032.47896851766
2330.0,6,99,1603.0,6099001603.0,16.03,Census Tract 16.03,G5020,S,2581323.0,76171,Both,4242566.79296875,10642.2554343947
2331.0,6,99,1755.0,6099001700.0,17.0,Census Trac 17,G5020,S,1222657.0,0,Both,1953058.57421875,6855.59466879999
2332.0,6,99,1300.0,6099001300.0,96.0,Census Tact 13,G5020,S,3617684.0,0,DAC,5782406.64453125,10172.4700980318
2333.0,6,67,5601.0,6067005601.0,56.01,Census Tract 56.01,G5020,S,2619543.0,0,LIC,4295704.9921875,8274.43368249479
2334.0,6,67,4402.0,6067004402.0,44.02,Census Tact 44.02,G5020,S,1240514.0,0,LIC,2030305.6953125,6205.36919605106
2335.0,6,67,4655.0,6067004601.0,46.01,CensusTract 46.01,G5020,S,2267763.0,0,Both,3710014.55859375,7853.98018575777
2336.0,6,67,4602.0,6067004602.0,46.02,Census Tract 46.02,G5020,S,1316728.0,0,Both,2154171.671875,6228.87167701557
2337.0,6,67,4801.0,6067004801.0,48.01,Census Tract 48.01,G5020,S,1872216.0,0,Both,3062024.73828125,8331.6799816309
2338.0,6,99,1425.0,6099001400.0,14.0,Census ract 14,G5020,S,2857946.0,0,Both,4568388.4140625,9400.67089396208
2339.0,6,99,1800.0,6099001800.0,67.0,Census Tract 18,G5020,S,2664919.0,16003,Both,4282649.640625,10369.8387546761
2340.0,6,99,1900.0,6099001900.0,30.0,Cnesus Tract 19,G5020,S,2847993.0,0,DAC,4550166.32421875,9360.04192078776
2341.0,6,99,2002.0,6099002002.0,20.02,eCnsus Tract 20.02,G5020,S,19041395.0,83115,Both,30550594.625,30786.9077960297
2342.0,6,99,2702.0,6099002702.0,110.02,Census Tract 27.02,G5020,S,2199424.0,28366,Both,3556601.08203125,8211.72016301463
2343.0,6,99,2802.0,6099002802.0,28.02,Census Tract 28.02,G5020,S,92743127.0,532596,Both,149095460.28125,63965.8844321935
2344.0,6,59,99413.0,6059099413.0,994.13,Census Tract 994.13,G5020,S,3499490.0,29673,LIC,5111296.6796875,9822.28936305913
2345.0,6,67,4802.0,6067004802.0,48.02,Census Tract 48.02,G5020,S,1423403.0,0,Both,2327533.875,6894.08340515386
2346.0,6,67,4903.0,6067004903.0,49.03,Census Tract 49.03,G5020,S,1775344.0,0,LIC,2902144.66015625,6985.17695997747
2347.0,6,67,4904.0,6067004904.0,49.04,Census Tract 49.04,G5020,S,2477077.0,0,Both,4049199.71484375,9002.77888750997
2348.0,6,67,5201.0,6067005201.0,52.01,Census Tract 52.01,G5020,S,1877200.0,178418,Both,3366869.6015625,8408.00140674225
2349.0,6,99,3909.0,6099003909.0,39.09,Census Tract 39.09,G5020,S,2535889.0,0,LIC,4037844.734375,9736.79261903878
2350.0,6,99,3906.0,6099003906.0,39.06,Census Tract 39.06,G5020,S,1296513.0,0,LIC,2063789.66796875,5742.64473742995
2351.0,6,99,506.0,6099000506.0,5.06,Census Tract 5.06,G5020,S,3895376.0,0,LIC,6232935.18359375,10203.2059007674
2352.0,6,67,5605.0,6067005605.0,56.05,Census Tract 56.05,G5020,S,1285816.0,0,LIC,2107926.44921875,6152.38985607034
2353.0,6,37,910404.0,6037910404.0,9104.04,Census Tract 9104.04,G5020,S,2574167.0,1936,LIC,3808026.4765625,7672.96346334536
2354.0,6,37,910602.0,6037910602.0,9106.02,Census Tract 9106.02,G5020,S,1998576.0,2002,LIC,2958069.69140625,7885.20438275895
2355.0,6,37,910603.0,6037910603.0,9106.03,Census Tract 9106.03,G5020,S,2630523.0,0,LIC,3888490.54296875,7873.95894563983
2356.0,6,75,25500.0,6075025500.0,255.0,Census Tract 255,G5020,S,1076567.0,0,LIC,1723882.5078125,6327.88605681496
2357.0,6,75,25600.0,6075025600.0,256.0,Census Tract 256,G5020,S,562530.0,0,LIC,900786.65625,5412.47695720967
2358.0,6,67,3000.0,6067003000.0,30.0,Census Tract 30,G5020,S,2583491.0,0,LIC,4228715.56640625,10438.0343258897
2359.0,6,67,3155.0,6067003101.0,31.01,Census Tract 31.01,G5020,S,1255292.0,0,LIC,2054280.49609375,6106.93160857926
2360.0,6,59,74701.0,6059074701.0,747.01,Census Tract 747.01,G5020,S,1047689.0,0,LIC,1518689.41796875,5166.41158403575
2361.0,6,59,74702.0,6059074702.0,747.02,Census Tract 747.02,G5020,S,890219.0,0,LIC,1290425.40625,4737.31582411677
2362.0,6,67,2870.0,6067002800.0,28.0,Census Tract28,G5020,S,924551.0,0,LIC,1513619.41796875,5123.82928954026
2363.0,6,67,3102.0,6067003102.0,31.02,Census Tract 31.02,G5020,S,1147191.0,0,LIC,1877377.39453125,5805.44446111863
2364.0,6,67,4905.0,6067004905.0,49.05,Census Tract 49.05,G5020,S,1719211.0,0,LIC,2809540.4765625,8365.43384089819
2365.0,6,71,4900.0,6071004900.0,49.0,Census Tract 49,G5020,S,4834573.0,35274,Both,7120046.5625,11387.1673630604
2366.0,6,71,6100.0,6071006100.0,61.0,Census Tract 61,G5020,S,4414144.0,0,Both,6462870.96484375,13462.0093770604
2367.0,6,37,910705.0,6037910705.0,9107.05,Census Tract 9107.05,G5020,S,5731020.0,12334,LIC,8490676.39453125,11471.9958732311
2368.0,6,59,74602.0,6059074602.0,746.02,Census Tract 746.02,G5020,S,1010012.0,0,Both,1464262.21875,6135.91885376854
2369.0,6,59,74802.0,6059074802.0,748.02,Census Tract 748.02,G5020,S,1130947.0,0,Both,1639887.94140625,5159.55523121056
2370.0,6,59,75403.0,6059075403.0,754.03,Census Tract 754.03,G5020,S,2498781.0,0,LIC,3624014.36328125,10029.7098862879
2371.0,6,59,75404.0,6059075404.0,754.04,Census Tract 754.04,G5020,S,1909805.0,0,LIC,2770751.74609375,8064.05882877341
2372.0,6,65,42901.0,6065042901.0,429.01,Census Tract 429.01,G5020,S,28079175.0,173856,Both,40970528.1601563,51522.0489343564
2373.0,6,65,41409.0,6065041409.0,414.09,Census Tract 414.09,G5020,S,42200740.0,53718,DAC,61435677.640625,42247.0611843185
2374.0,6,65,46403.0,6065046403.0,464.03,Census Tract 464.03,G5020,S,7378915.0,153164,LIC,10891476.0117188,18210.6547695091
2375.0,6,65,42206.0,6065042206.0,422.06,Census Tract 422.06,G5020,S,2822725.0,0,LIC,4113417.015625,12085.4181254303
2376.0,6,65,41600.0,6065041600.0,416.0,Census Tract 416,G5020,S,3279701.0,816,Both,4771172.484375,11617.1460960443
2377.0,6,37,910707.0,6037910707.0,9107.07,Census Tract 9107.07,G5020,S,6663464.0,55480,LIC,9927426.8828125,12994.9683724557
2378.0,6,59,87503.0,6059087503.0,875.03,Census Tract 875.03,G5020,S,1944385.0,0,LIC,2822991.28125,7758.50792810245
2379.0,6,65,43005.0,6065043005.0,430.05,Census Tract 430.05,G5020,S,14756278.0,0,Both,21377963.8007813,30933.1980917502
2380.0,6,67,5002.0,6067005002.0,50.02,Census Tract 50.02,G5020,S,3064824.0,0,Both,5009535.453125,12242.2199834987
2381.0,6,67,4906.0,6067004906.0,49.06,Census Tract 49.06,G5020,S,958392.0,0,LIC,1566219.8515625,5318.3512638917
2382.0,6,67,5101.0,6067005101.0,51.01,Census Tract 51.01,G5020,S,2046677.0,0,Both,3345665.91015625,7455.69343825245
2383.0,6,111,7505.0,6111007505.0,75.05,Census Tract 75.05,G5020,S,1542918.0,27801,LIC,2305126.02734375,6807.49373383982
2384.0,6,59,87504.0,6059087504.0,875.04,Census Tract 875.04,G5020,S,946684.0,0,Both,1374381.34765625,5104.27124697132
2385.0,6,59,87601.0,6059087601.0,876.01,Census Tract 876.01,G5020,S,1316283.0,0,LIC,1911711.61328125,5844.89177159613
2386.0,6,59,87602.0,6059087602.0,876.02,Census Tract 876.02,G5020,S,1974361.0,0,LIC,2866825.32421875,7838.36342146154
2387.0,6,59,87701.0,6059087701.0,877.01,Census Tract 877.01,G5020,S,1305909.0,0,LIC,1896952.390625,5845.90951573637
2388.0,6,59,87703.0,6059087703.0,877.03,Census Tract 877.03,G5020,S,1305079.0,0,LIC,1895274.83203125,5852.29494167478
2389.0,6,59,89003.0,6059089003.0,890.03,Census Tract 890.03,G5020,S,1303056.0,0,Both,1890275.78515625,5826.11609625653
2390.0,6,59,89004.0,6059089004.0,890.04,Census Tract 890.04,G5020,S,1292833.0,0,Both,1874974.74609375,5844.67610455303
2391.0,6,99,2004.0,6099002004.0,20.04,Census Tract 20.04,G5020,S,3133725.0,12883,Both,5027682.859375,14004.0558806738
2392.0,6,59,89102.0,6059089102.0,891.02,Census Tract 891.02,G5020,S,1695221.0,0,LIC,2459183.21484375,7231.4355912926
2393.0,6,59,89104.0,6059089104.0,891.04,Census Tract 891.04,G5020,S,815340.0,0,LIC,1182610.25390625,5559.13143469324
2394.0,6,59,89105.0,6059089105.0,891.05,Census Tract 891.05,G5020,S,1248020.0,0,Both,1809908.9609375,5255.61260649236
2395.0,6,65,41703.0,6065041703.0,417.03,Census Tract 417.03,G5020,S,977552.0,0,Both,1421872.8515625,5119.04579784945
2396.0,6,65,41500.0,6065041500.0,415.0,Census Tract 415,G5020,S,13990926.0,46527,DAC,20423321.1601563,25832.5530255528
2397.0,6,65,40301.0,6065040301.0,403.01,Census Tract 403.01,G5020,S,3361744.0,0,Both,4903614.765625,16254.3499236484
2398.0,6,65,44402.0,6065044402.0,444.02,Census Tract 444.02,G5020,S,655814669.0,1694499,LIC,950350415.25,218332.160684747
2399.0,6,65,43701.0,6065043701.0,437.01,Census Tract 437.01,G5020,S,20037234.0,0,LIC,29042080.5507813,26023.801372377
2400.0,6,65,43509.0,6065043509.0,435.09,Census Tract 435.09,G5020,S,8097715.0,138480,LIC,11958204.34375,15833.833707006
2401.0,6,65,42521.0,6065042521.0,425.21,Census Tract 425.21,G5020,S,1619378.0,0,Both,2357810.21484375,6796.26867276305
2402.0,6,67,2200.0,6067002200.0,24.0,Census Tract 22,G5020,S,2396408.0,333996,Both,4471909.97265625,10407.1375457339
2403.0,6,99,2100.0,6099002100.0,21.0,Census Tract 21,G5020,S,4790367.0,194176,Both,7960590.9609375,14440.6944210529
2404.0,6,75,25800.0,6075025800.0,258.0,Census Tract 258,G5020,S,241710.0,0,LIC,386980.609375,3424.04496640121
2405.0,6,59,99508.0,6059099508.0,995.08,Census Tract 995.08,G5020,S,1215101.0,0,LIC,1761126.4296875,6497.20905364805
2406.0,6,59,99509.0,6059099509.0,995.09,Census Tract 995.09,G5020,S,1123781.0,0,LIC,1630468.75,7174.73133825874
2407.0,6,59,99506.0,6059099506.0,995.06,Census Tract 995.06,G5020,S,669002.0,2030248,LIC,3912005.51171875,11910.1359968684
2408.0,6,65,45900.0,6065045900.0,459.0,Census Tract 459,G5020,S,273579599.0,298988,LIC,395166967.425781,95297.4495382171
2409.0,6,65,44507.0,6065044507.0,445.07,Census Tract 445.07,G5020,S,10576109.0,0,LIC,15407811.5,19542.074722633
2410.0,6,65,43809.0,6065043809.0,438.09,Census Tract 438.09,G5020,S,22345688.0,0,LIC,32576769.7578125,26122.3955840234
2411.0,6,65,43508.0,6065043508.0,435.08,Census Tract 435.08,G5020,S,6650915.0,0,LIC,9647647.61328125,19378.4061987948
2412.0,6,75,25900.0,6075025900.0,259.0,Census Tract 259,G5020,S,658503.0,81108,LIC,1184173.046875,6625.42888769734
2413.0,6,75,26002.0,6075026002.0,260.02,Census Tract 260.02,G5020,S,357872.0,0,LIC,573020.9375,3610.76140726543
2414.0,6,75,26004.0,6075026004.0,260.04,Census Tract 260.04,G5020,S,336229.0,0,LIC,538246.98828125,3190.46212253465
2415.0,6,75,61000.0,6075061000.0,610.0,Census Tract 610,G5020,S,2169753.0,865060,Both,4857550.71875,12814.1686905751
2416.0,6,37,533402.0,6037533402.0,5334.02,Census Tract 5334.02,G5020,S,485626.0,0,Both,708186.3125,3606.99889640459
2417.0,6,37,533501.0,6037533501.0,5335.01,Census Tract 5335.01,G5020,S,422242.0,0,Both,615692.953125,3278.68903961818
2418.0,6,37,576503.0,6037576503.0,5765.03,Census Tract 5765.03,G5020,S,311783.0,0,LIC,452375.6171875,2906.68326034424
2419.0,6,59,110014.0,6059110014.0,1100.14,Census Tract 1100.14,G5020,S,670140.0,0,LIC,972994.31640625,4926.06466653526
2420.0,6,59,110202.0,6059110202.0,1102.02,Census Tract 1102.02,G5020,S,1319011.0,0,LIC,1916138.953125,5885.63475216114
2421.0,6,67,3482.0,6067003400.0,34.0,Census Trac t34,G5020,S,2248126.0,34205,LIC,3733480.88671875,7873.89004872661
2422.0,6,67,3567.0,6067003502.0,35.02,Census Trct 35.02,G5020,S,1260333.0,0,LIC,2062302.25,6131.9079379883
2423.0,6,65,46402.0,6065046402.0,464.02,Census Tract 464.02,G5020,S,2486133.0,6252039,LIC,12642246.9648438,20709.2448130074
2424.0,6,65,30200.0,6065030200.0,386.0,Census Triact 302,G5020,S,5100983.0,541422,DAC,8227929.92578125,19342.5797157868
2425.0,6,65,40201.0,6065040201.0,402.01,Census Tract 402.01,G5020,S,7845588.0,684526,DAC,12437147.8515625,25928.4973749774
2426.0,6,65,44300.0,6065044300.0,443.0,Census Tract 443,G5020,S,5403765.0,0,LIC,7867118.66015625,16709.4004611821
2427.0,6,65,42209.0,6065042209.0,422.09,Census Tract 422.09,G5020,S,5564745.0,9589,Both,8129864.12109375,17450.0137982572
2428.0,6,65,40606.0,6065040606.0,406.06,Census Tract 406.06,G5020,S,2611020.0,0,LIC,3807008.2890625,7807.98940693554
2429.0,6,65,31701.0,6065031701.0,317.01,Census Tract 317.01,G5020,S,16059428.0,77627,Both,23486218.9101563,22608.3255766346
2430.0,6,65,44904.0,6065044904.0,449.04,Census Tract 449.04,G5020,S,34007164.0,0,LIC,49463925.5703125,49347.789371241
2431.0,6,59,110304.0,6059110304.0,1103.04,Census Tract 1103.04,G5020,S,1317911.0,0,LIC,1915343.96484375,6044.84934054807
2432.0,6,59,110401.0,6059110401.0,1104.01,Census Tract 1104.01,G5020,S,2270486.0,0,LIC,3300516.84375,7792.8210687262
2433.0,6,59,110402.0,6059110402.0,1104.02,Census Tract 1104.02,G5020,S,1961253.0,0,Both,2850180.5546875,7834.15258957616
2434.0,6,65,43001.0,6065043001.0,430.01,Census Tract 430.01,G5020,S,14058269.0,7947229,LIC,31843869.8125,33316.8101845138
2435.0,6,65,42509.0,6065042509.0,425.09,Census Tract 425.09,G5020,S,1294061.0,0,LIC,1883619.5703125,5825.79960911166
2436.0,6,65,41004.0,6065041004.0,410.04,Census Tract 410.04,G5020,S,9787611.0,447739,DAC,14915729.2460938,25132.5892056569
2437.0,6,65,40502.0,6065040502.0,405.02,Census Tract 405.02,G5020,S,8988896.0,0,Both,13118481.8984375,17465.1741365982
2438.0,6,59,75405.0,6059075405.0,754.05,Census Tract 754.05,G5020,S,884092.0,0,LIC,1282510.0546875,4699.03410634681
2439.0,6,59,75505.0,6059075505.0,755.05,Census Tract 755.05,G5020,S,1670439.0,0,LIC,2422143.09765625,6810.610513118
2440.0,6,59,75506.0,6059075506.0,755.06,Census Tract 755.06,G5020,S,1327258.0,0,LIC,1924425.91796875,6218.3544008853
2441.0,6,59,75507.0,6059075507.0,755.07,Census Tract 755.07,G5020,S,1270775.0,0,LIC,1842294.77734375,5791.28927512745
2442.0,6,59,75513.0,6059075513.0,755.13,Census Tract 755.13,G5020,S,663874.0,0,LIC,962270.2109375,3937.56695829713
2443.0,6,59,75514.0,6059075514.0,755.14,Census Tract 755.14,G5020,S,511565.0,0,Both,741644.12890625,3761.37297444321
2444.0,6,59,75515.0,6059075515.0,755.15,Census Tract 755.15,G5020,S,18978734.0,33451,LIC,27540462.3085938,25667.3371024959
2445.0,6,67,3700.0,6067003700.0,78.0,Census Tract 7,G5020,S,1427631.0,0,Both,2336639.40234375,6681.56113434687
2446.0,6,67,3813.0,6067003800.0,38.0,Census Tract38,G5020,S,4898249.0,0,LIC,8011262.92578125,11660.9145329824
2447.0,6,29,2812.0,6029002812.0,28.12,Census Tract 28.12,G5020,S,1593255.0,0,Both,2400318.73046875,6789.18842429146
2448.0,6,59,87704.0,6059087704.0,877.04,Census Tract 877.04,G5020,S,1322426.0,0,LIC,1920469.60546875,5888.9184056644
2449.0,6,37,920023.0,6037920023.0,9200.23,Census Tract 9200.23,G5020,S,1343028.0,0,LIC,1978603.60546875,7684.36556314192
2450.0,6,59,87801.0,6059087801.0,878.01,Census Tract 878.01,G5020,S,1293886.0,0,LIC,1879002.36328125,5844.48353727772
