X,Y,OBJECTID,EvaluationID,PlotID,SiteName,VisitType,SamplingApproach,PlotLayout,CowardinAttribute,HGMClass,WetlandType,EcotypeAlaska,AdminState,StateCode,SpeciesState,WetlandIndicatorRegion,FieldEvalDate,LatitudeWGS84,LongitudeWGS84,Elevation_m,ProtocolVersion,SppInv_Richness_Cnt,SppInv_CValue_Avg,SppInv_Native_Pct,SppInv_Nonnative_Pct,SppInv_Noxious_Cnt,SppInv_Hydrophyte_Pct,SppInv_HydroFAC_Pct,SppInv_Forb_Pct,SppInv_Graminoid_Pct,SppInv_Shrub_Pct,SppInv_Tree_Pct,SppInv_Annual_Pct,SppInv_Perennial_Pct,NumSpp_PreferredForb,Spp_PreferredForb,TotalFoliarCover,AH_BasalCover,AH_NativeCover,AH_NonnativeCover,AH_NoxiousCover,AH_HydrophyteCover,AH_HydroFACCover,AH_ForbCover,AH_GraminoidCover,AH_ShrubCover,AH_TreeCover,AH_AnnualCover,AH_PerennialCover,AH_AnnualGraminoidCover,AH_PreferredForbCover,AH_TotalLitterThatchCover,AH_MossCover,AH_AlgaeCover,AH_LichenCover,AH_RockCover,AH_SaltCrustCover,AH_WaterCover,FH_TotalLitterThatchCover,FH_MossCover,FH_AlgaeCover,FH_LichenCover,FH_RockCover,FH_SaltCrustCover,FH_WaterCover,BareSoilCover,BareOrganicMaterialCover,Hgt_Herbaceous_Avg,Hgt_Herbaceous_Cnt,Hgt_Woody_Avg,Hgt_Woody_Cnt,Hgt_Water_Avg,Hgt_Water_Cnt,Hgt_AllLitterThatch_Avg,Hgt_AllLitterThatch_Cnt,Hgt_HerbLitter_Avg,Hgt_HerbLitter_Cnt,Hgt_WoodyLitter_Avg,Hgt_WoodyLitter_Cnt,Hgt_DecidLitter_Avg,Hgt_DecidLitter_Cnt,WS_HgtClass1_PctQdrts,WS_HgtClass2_PctQdrts,WS_HgtClass3_PctQdrts,WS_HgtClass4_PctQdrts,WS_HgtClass5_PctQdrts,WS_HgtClass6_PctQdrts,WS_WoodySpp_PctQdrts,WS_DominantHgtClass,WS_WoodyHgtClass_Cnt,WS_Rhizomatous_Cnt,WS_Seedling_Cnt,WS_Young_Cnt,WS_Mature_Cnt,WS_Rhizomatous_PctQdrts,WS_Seedling_Pct,WS_Young_Pct,WS_Mature_Pct,H_Hummock_Cnt,H_Hummock_Pct,H_HummockHgt_Avg,H_HummockWidth_Avg,H_HummockTroughWidth_Avg,H_HummockSlope_Avg,H_HummockVegCover_Avg,WQ_SampleCnt,GapCover_25_50,GapCover_51_100,GapCover_101_200,GapCover_201_plus,GapCover_25_plus,SoilStability_All,SoilStability_Protected,SoilStability_Unprotected,GlobalID
-109.275308333,41.2819233330001,226,WY-RSFO-TW-22026_2022-07-21,WY-RSFO-TW-22026,Sage Creek ,Full Sample Visit,Targeted,Mixed Layout,RpEM,Riverine,Wet or Mesic Meadow,,WY,WY,WY,"Western Mountains, Valleys, and Coast",2022/07/21 12:00:00+00,41.28192333,-109.27530833,2020,March 2022 Draft,44,2.88,68.18,31.82,7,34.09,61.36,54.55,27.27,18.18,0,13.64,86.36,14,"ACMI2; MELU; ARAN7; SOAR2; MEOF; HENU; SOCA6; ARLU; TRRE3; CHDE; TRDU; POGR9; SYSP; MEAR4",86,0,79.33,22,13.33,34,59.33,59.33,33.33,13.33,0,8.67,84.67,0,51.33,74.67,0,0,0,0,0,10.67,6.67,0,0,0,0,0,5.33,2,0,75.57,30,72.08,13,12,3,8.11,27,8.11,27,,0,,0,47.06,62.75,23.53,0,0,0,78.43,Height Class 2 (>0.5 - 1.0 m),134,3,0,66,17,5.88,0,79.52,20.48,0,0,,,,,,1,,,,,,,,,{9E90601D-BB17-4A7D-8B95-80397AC96C5B}
-109.380824849,41.2926956810001,227,WY-RSFO-TW-22030_2022-07-19,WY-RSFO-TW-22030,Sage Creek Project 1,Full Sample Visit,Targeted,Mixed Layout,PSSA,Riverine,Riparian Shrubland,,WY,WY,WY,Arid West,2022/07/19 12:00:00+00,41.29269568,-109.38082485,,March 2022 Draft,45,2.9,68.89,31.11,5,35.56,55.56,48.89,31.11,20,0,17.78,82.22,16,"ERNA10; MEOF; TRDU; LASE; IVAX; GLLE3; SOAR2; MELU; ALDE; SOCA6; ARAN7; HENU; MEAR4; TAOF; SYSP; JUEN",98.67,0,93.33,14.67,11.33,90,95.33,24.67,43.33,84,0,0,98.67,0,15.33,83.33,0.67,0,0,0,0,4.67,1.33,0,0,0,0,0,0,0,0,50.24,29,188.82,28,2,1,6.48,29,6.48,29,,0,,0,9.8,25.49,70.59,76.47,0,0,100,Height Class 4 (>2.0 - 4.0 m),209,69,0,11,30,76.47,0,26.83,73.17,0,0,,,,,,1,,,,,,,,,{83E2ECDF-9ABF-4859-8C1C-2D55D890B04C}
-109.282175,41.2801183330001,228,WY-RSFO-TW-22031_2022-07-21,WY-RSFO-TW-22031,Sage Creek Project 2,Full Sample Visit,Targeted,Mixed Layout,RpSS,Riverine,Riparian Shrubland,,WY,WY,WY,"Western Mountains, Valleys, and Coast",2022/07/21 12:00:00+00,41.28011833,-109.282175,2018,March 2022 Draft,51,2.61,62.5,37.5,6,27.08,52.08,61.22,28.57,10.2,0,18.75,81.25,21,"SOCA6; SOAR2; ACMI2; HENU; MEOF; MELU; ARAN7; IVAX; PLER; TAOF; ALAL3; CAFL7; MEAR4; TRHY; CISC2; RUAC2; TRDU; IPAG; MIGR; ERNA10; EPCI",76,0,50,28.67,18,20.67,38.67,32.67,40,25.33,0,9.33,73.33,0,22,68.67,0,0,0,0,0,6.67,14,0,0,0,0,0,4,6,0,44.57,30,83.5,14,,0,3.83,30,3.83,30,,0,,0,31.37,43.14,43.14,0,0,0,68.63,Height Class 2 (>0.5 - 1.0 m),118,0,0,30,33,0,0,47.62,52.38,0,0,,,,,,1,,,,,,,,,{2CD16171-68BB-4484-95BE-8586025E1282}
-117.917112593,39.544009074,229,NV-NCD-RW-22559_2022-07-21,NV-NCD-RW-22559,South Fork Cherry Creek Spring,Full Sample Visit,Random,Diagonal,PEMB,Slope,Spring or Seep,,NV,NV,NV,Arid West,2022/07/21 12:00:00+00,39.54400907,-117.91711259,2865,March 2022 Draft,21,1.94,85,15,0,50,65,55,35,10,0,20,80,8,"MIPR; TRMO2; VEPE2; POBI7; ARBI2; TAOF; RUSA; GEMA4",72,0.67,70,4,0,54,67.33,36.67,64.67,0,0,2,71.33,0,30.67,25.33,8.67,2,0,6.67,0,9.33,7.33,0,0.67,0,5.33,0,4,9.33,1.33,15.6,30,,0,5,10,3.11,27,2.96,25,5,2,,0,3.92,3.92,0,0,0,0,5.88,Height Class 1 (0.0 - 0.5 m),4,0,0,2,0,0,0,100,0,37,14.56,23.41,29.51,173.19,54.14,2.14,1,,,,,,,,,{BD4DB688-FF34-481F-8A32-8AA749AE740C}
-117.928122922,39.5445197810001,230,NV-NCD-RW-22515_2022-07-22,NV-NCD-RW-22515,Clan Alpine Spring ,Full Sample Visit,Random,Diagonal,PEMB,Slope,Vegetated Drainageway,,NV,NV,NV,Arid West,2022/07/22 12:00:00+00,39.54451978,-117.92812292,2770,March 2022 Draft,25,2.19,86.96,13.04,0,47.83,65.22,52,40,8,0,25,75,9,"MIGU; MOCH; TRIFO; AMTE3; TAOF; RUSA; ACMI2; ARBI2; POGLG4",56,0.67,51.33,14.67,0,22,38,34,41.33,0,0,13.33,50,1.33,34,27.33,0.67,0,0,22.67,0,3.33,10.67,0,0,0,16,0,1.33,16,0,11.69,29,,0,1,2,3.26,27,2.44,16,4.45,11,,0,1.96,5.88,0,0,0,0,5.88,Height Class 2 (>0.5 - 1.0 m),4,0,0,1,1,0,0,50,50,4,1.56,17.25,29.25,1845.75,60,1.5,0,,,,,,,,,{9829C562-CF31-4490-B2E6-5F68ABC3E1F9}
-118.582261667,39.3235333330001,231,NV-NCD-RW-22584_2022-07-24,NV-NCD-RW-22584,Salt wells spring,Full Sample Visit,Random,Spoke,PEMB,Slope,Playa,,NV,NV,NV,Arid West,2022/07/24 12:00:00+00,39.32353333,-118.58226167,1193,March 2022 Draft,7,4.17,85.71,14.29,0,71.43,100,42.86,42.86,14.29,0,0,100,2,"CRTR5; PYRA",64.67,2,64.67,2,0,30,64.67,24,50.67,0,0,0,64.67,0,16.67,52.67,0,0,0,0,80.67,0,14,0,0,0,0,15.33,0,6,0,32.3,30,,0,,0,5.03,30,5.03,30,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{5475F6EC-08A6-46B7-B72B-F89F985409E8}
-115.501131783,41.98101569,232,ID-JAFO-TW-22032_2022-07-20,ID-JAFO-TW-22032,W-DACCF-1,Full Sample Visit,Targeted,Transverse,PEMA,Slope,Wet or Mesic Meadow,,ID,NV,NV,Arid West,2022/07/20 12:00:00+00,41.98101569,-115.50113178,1882,March 2022 Draft,49,1.65,69.39,30.61,1,36.73,55.1,53.06,40.82,6.12,0,24.49,75.51,17,"TAOF; TRDU; POGR9; VEAN2; ACMI2; IRMI; CISC2; LUAR3; LASE; RUSA; ASAG2; MIGU; TRRE3; JUEN; POAV; ARLU; SYFO2",98,0.67,86.67,70.67,0.67,83.33,96,42,96,0,0,0.67,98,0,40.67,96,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0.67,0,54.3,30,,0,,0,5.07,30,4.96,28,6.5,2,,0,1.96,0,0,0,0,0,1.96,Height Class 1 (0.0 - 0.5 m),1,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{12660F50-1500-4AE4-95B2-F321FF5DB64B}
-115.611387535,41.955225608,233,ID-JAFO-TW-22029_2022-07-22,ID-JAFO-TW-22029,W-DATPTS-56,Full Sample Visit,Targeted,Diagonal,PEMA,Slope,Wet or Mesic Meadow,,ID,NV,NV,Arid West,2022/07/22 12:00:00+00,41.95522561,-115.61138753,1964,March 2022 Draft,35,1.5,77.14,22.86,0,14.29,31.43,45.71,42.86,11.43,0,25.71,74.29,11,"NAIN2; ERNA10; ACMI2; IVAX; TRDU; LUAR3; POGR9; EPBR3; SYFO2; PYCA3; ERPU2",83.33,0,64,34.67,0,24,66.67,19.33,78,2,0,10,80.67,5.33,14.67,59.33,0,0,0,3.33,0,0,10,0,0,0,1.33,0,0,5.33,0,40.2,30,58,2,,0,4.52,27,4.42,26,7,1,,0,15.69,1.96,0,0,0,0,17.65,Height Class 1 (0.0 - 0.5 m),11,4,0,5,1,7.84,0,83.33,16.67,0,0,,,,,,0,,,,,,,,,{1BC76BE9-7463-4714-A9B9-655136B14CAA}
-115.065606585,42.167675581,234,ID-JAFO-TW-22028_2022-07-23,ID-JAFO-TW-22028,W-SBDC-1,Full Sample Visit,Targeted,Diagonal,PEME,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/07/23 12:00:00+00,42.16767558,-115.06560658,1720,March 2022 Draft,22,2.08,68.18,31.82,0,45.45,72.73,50,50,0,0,36.36,63.64,9,"ALTR7; RUSA; NAIN2; EPBR3; SYFO2; POAV; LASE; ARLU; VEPE2",99.33,0,98.67,70,0,98,99.33,64.67,99.33,0,0,65.33,99.33,8.67,22,86.67,0,0,0,6.67,0,0,0,0,0,0,0.67,0,0,0,0,52.03,30,,0,,0,10.33,30,10.33,30,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{1D657D3A-913A-4376-8CB5-C5266B261503}
-115.574119474,41.967469898,235,ID-JAFO-TW-22034_2022-07-21,ID-JAFO-TW-22034,W-DATPSE,Full Sample Visit,Targeted,Diagonal,PEMA,Slope,Wet or Mesic Meadow,,ID,NV,NV,Arid West,2022/07/21 12:00:00+00,41.9674699,-115.57411947,1958,March 2022 Draft,34,1.88,82.35,17.65,0,29.41,61.76,58.82,35.29,5.88,0,17.65,82.35,19,"ACMI2; POGR9; ARLU; IRMI; TRDU; IVAX; SYFO2; CAQU2; THMO6; CISC2; TAOF; SINE3; ASAG2; EPBR3; RUSA; MINU; POAV; SISU2; CATE26",98.67,0,98,14,0,93.33,98,46.67,94,0,0,0.67,98.67,0,46.67,98,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,51.23,30,,0,,0,5.97,30,5.97,30,,0,,0,0,1.96,0,0,0,0,1.96,Height Class 2 (>0.5 - 1.0 m),1,0,0,1,0,0,0,100,0,0,0,,,,,,0,,,,,,,,,{146FCD39-98F1-4279-88A2-009790291F70}
-115.55881735,42.0169529070001,236,ID-JAFO-TW-22033_2022-07-23,ID-JAFO-TW-22033,W-GardnerSpring,Full Sample Visit,Targeted,Spoke,PEMB,Slope,Wet or Mesic Meadow,,ID,ID,ID,Arid West,2022/07/23 12:00:00+00,42.01695291,-115.55881735,1785,March 2022 Draft,28,2.3,71.43,28.57,0,32.14,50,50,42.86,7.14,0,39.29,60.71,11,"LASE; TRCY; IVAX; ERNA10; MIGU; SYFO2; ACMI2; TRDU; VEAN2; TRWO; EPBR3",70,0,65.33,6.67,0,64.67,66.67,4.67,68,0,0,10,64.67,5.33,3.33,92.67,0,0,0,0,0,0.67,26.67,0,0,0,0,0,0.67,2.67,0,19.97,30,,0,,0,5.07,30,5.07,30,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{8995F248-5426-496D-8D39-7F03F7395DAF}
-119.835866667,41.1403516670001,237,CA-APFO-TW-22098_2022-07-20,CA-APFO-TW-22098,Lower Wall Canyon Creek,Full Sample Visit,Targeted,Diagonal,PEMC,Riverine,Vegetated Drainageway,,CA,NV,NV,Arid West,2022/07/20 12:00:00+00,41.14035167,-119.83586667,1504,March 2022 Draft,53,1.46,61.22,38.78,2,36.73,63.27,57.69,34.62,7.69,0,23.53,76.47,24,"LOCO6; ACMI2; ERNA10; TAOF; TRFR2; VIAM; ARAN7; TRDU; PLMA2; RUCR; LOUN; ERLO; JUEN; MIGU; MEAR4; BEER; VEAM2; TRBE2; LASE; SOAS; MELU; TRMA20; EPCI; ARLU",89.33,0,64,70,0,71.33,87.33,71.33,74,0,0,2.67,88,2,60,84.67,0,0.67,0,3.33,0,6,6,0,0,0,0.67,0,2.67,1.33,0,56.83,30,96,3,28.67,3,7,28,7.08,25,6.33,3,,0,13.73,3.92,3.92,0,0,0,19.61,Height Class 1 (0.0 - 0.5 m),12,1,0,5,1,1.96,0,83.33,16.67,0,0,,,,,,1,,,,,,,,,{13031FDB-B4FE-44A5-8948-ACEBC6D97C7A}
-119.790608333,41.194326667,238,CA-APFO-TW-22095_2022-07-21,CA-APFO-TW-22095,Wall Canyon Creek,Full Sample Visit,Targeted,Diagonal,PEMC,Riverine,Vegetated Drainageway,,CA,NV,NV,Arid West,2022/07/21 12:00:00+00,41.19432667,-119.79060833,1587,March 2022 Draft,55,1.71,70.37,29.63,0,44.44,62.96,66.67,27.78,5.56,0,29.63,70.37,25,"ARAN7; TRWO; EPCI; VEAN2; LASE; MIGU; POBI7; BEER; TAOF; RUCR; ERNA10; ERLO; CHPR5; MIGR; ARLU; SIME; RUSA; SOAS; SYAS3; PLMA2; ACMI2; NECA2; TRDU; ERDI4; POGR9",94,2.67,94,8.67,0,94,94,42,92,0,0,1.33,94,0,37.33,73.33,0,0,0,7.33,0,6.67,2,0,0,0,0,0,4,0,0,38.97,29,65,1,13.25,4,5.44,27,5.44,25,5.5,2,,0,7.84,3.92,0,0,0,0,9.8,Height Class 1 (0.0 - 0.5 m),8,0,0,6,0,0,0,100,0,0,0,,,,,,1,,,,,,,,,{848F40DF-57AB-400B-9152-4CC1DC659C86}
-119.785274167,41.2200108330001,239,CA-APFO-TW-22111_2022-07-22,CA-APFO-TW-22111,Wall Canyon Creek,Full Sample Visit,Targeted,Diagonal,PEMC,Riverine,Vegetated Drainageway,,CA,NV,NV,Arid West,2022/07/22 12:00:00+00,41.22001083,-119.78527417,1617,March 2022 Draft,38,2.29,80.56,19.44,0,50,72.22,60.53,31.58,7.89,0,16.67,83.33,21,"TAOF; MIGU; ARAN7; TRFR2; RUCR; SYAS3; ERLO; BEER; VEAM2; ARLU; VEAN2; VINE; EPBR3; LOUN; POGR9; IRMI; ERNA10; JUEN; VIAM; TRWO; ACMI2",69.33,1.33,65.33,8,0,64.67,67.33,19.33,64,1.33,0,0.67,69.33,0,17.33,70.67,0.67,0,0.67,16.67,0,19.33,13.33,0,0,0,1.33,0,14.67,1.33,0,26,28,65.75,4,27.5,6,10.93,27,9.33,24,23.67,3,,0,13.73,5.88,9.8,1.96,0,0,27.45,Height Class 1 (0.0 - 0.5 m),17,3,0,3,2,5.88,0,60,40,1,0.28,10,21,7479,40,4,1,,,,,,,,,{28899373-1E86-46D7-AF62-83F5C33984B7}
-119.805091667,41.2211083330001,240,CA-APFO-TW-22097_2022-07-23,CA-APFO-TW-22097,Irene Spring,Full Sample Visit,Targeted,Diagonal,PEMB,Slope,Spring or Seep,,CA,NV,NV,Arid West,2022/07/23 12:00:00+00,41.22110833,-119.80509167,1703,March 2022 Draft,53,1.65,74.29,25.71,0,34.29,48.57,58.33,29.17,10.42,2.08,33.33,66.67,17,"RUCR; MIGU; EPCI; ERNA10; ACMI2; CRAM3; ERLA6; TRBE2; TRMI4; LASE; TAOF; VEAM2; MOCH; STLO2; COGR4; ERCI6; ERDI4",98,1.33,84.67,16.67,0,64.67,81.33,76,84.67,2,7.33,17.33,96.67,0.67,66,62,0.67,1.33,0,16.67,0,38.67,1.33,0,0,0,0,0,0.67,0,0,77.07,29,278.67,6,7.69,16,10.92,25,11.43,23,5,2,,0,23.53,33.33,33.33,3.92,3.92,0,78.43,Height Class 2 (>0.5 - 1.0 m),58,6,0,6,2,11.76,0,75,25,0,0,,,,,,2,,,,,,,,,{43DD2015-3309-4456-86A9-0A6096400918}
-119.926971132,40.873720371,241,CA-APFO-TW-22084_2022-07-21,CA-APFO-TW-22084,Below Rowland Spring,Full Sample Visit,Targeted,Diagonal,PEMC,Slope,Vegetated Drainageway,,CA,NV,NV,Arid West,2022/07/21 12:00:00+00,40.87372037,-119.92697113,1906,March 2022 Draft,38,1.46,66.67,33.33,0,37.14,62.86,65.79,28.95,2.63,2.63,39.47,60.53,13,"POAV; MIGU; ACMI2; VEAM2; EPCI; RUSA; RUCR; TRVA; NABR; CHPR5; TAOF; GAYOP; STLO",76,0,68.67,10.67,0,66.67,70.67,44,62,0,2,32.67,68.67,0,26.67,30,0.67,0.67,0,7.33,0,49.33,6.67,0,0,0,3.33,0,8,6,0,23.07,30,260,1,14.55,20,3.16,19,2.56,16,8.5,2,2,1,0,3.92,3.92,1.96,0,0,9.8,Height Class 2 (>0.5 - 1.0 m),5,0,0,2,1,0,0,66.67,33.33,9,3.92,15.33,32.67,800.67,64.56,2.56,1,,,,,,,,,{E4CE79F9-6EDA-4E04-9519-97538A431C68}
-119.927830174,40.87714894,242,CA-APFO-TW-22083_2022-07-20,CA-APFO-TW-22083,Rowland Spring Exclosure,Full Sample Visit,Targeted,Spoke,PEMC,Slope,Spring or Seep,,CA,NV,NV,Arid West,2022/07/20 12:00:00+00,40.87714894,-119.92783017,1918,March 2022 Draft,50,1.59,67.35,32.65,1,36.73,55.1,64,28,6,2,24.49,75.51,22,"IVAX; ACMI2; TRDU; IRMI; SYAS3; RUSA; RUCR; MIGU; EPCI; MEAR4; VEAM2; TRKI; LASE; BAOR; PORI3; ERNA10; PHMU; CHDO; LUAR3; ILRI; TAOF; PHHA",86,0,45.33,59.33,0,42,48,30,73.33,0,0,58.67,47.33,49.33,17.33,84,0,0,0,7.33,0,12.67,13.33,0,0,0,0,0,0,0.67,0,56.13,30,,0,5.5,2,12.93,28,12.93,28,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,1,,,,,,,,,{30A4333E-D02F-4355-9BB5-679F0D713E72}
-119.979632367,41.1034957460001,243,CA-APFO-TW-21111_2022-07-22,CA-APFO-TW-21111,Bud Brown Spring,Full Sample Visit,Targeted,Spoke,PEMC,Slope,Wet or Mesic Meadow,,CA,NV,NV,Arid West,2022/07/22 12:00:00+00,41.10349575,-119.97963237,1779,March 2022 Draft,37,2.06,75,25,0,41.67,61.11,58.33,38.89,2.78,0,30.56,69.44,17,"MIGU; TRVA; EPCI; TAOF; ACMI2; SYAS3; CHPR5; IRMI; TRDU; IVAX; POAV; EPILO; VEAM2; LASE; CRAM3; BEER; SYSP",99.33,0,98.67,16,0,94.67,99.33,82.67,95.33,0,0,82,95.33,0.67,82,92.67,4,0,0,0,0,43.33,0,0,0,0,0,0,0,0.67,0,56.93,30,,0,3,15,10.53,30,10.53,30,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,19,12.21,17.79,48.21,346.53,66.26,2.11,2,,,,,,,,,{7F5AF379-3B0A-437F-9526-67DA55F7ED7D}
-120.562312771,41.105725039,244,CA-APFO-TW-22089_2022-07-23,CA-APFO-TW-22089,Nelson Corral Spring,Full Sample Visit,Targeted,Spoke,PEMA,Slope,Wet or Mesic Meadow,,CA,CA,CA,Arid West,2022/07/23 12:00:00+00,41.10572504,-120.56231277,1804,March 2022 Draft,29,1.95,48,52,2,32,44,53.85,38.46,3.85,3.85,34.62,65.38,10,"POAV; TAOF; LASE; RUSA; ERCI6; TRWO; ACMI2; POGR9; AGGL; EPILO",82,0,78,13.33,0,72.67,76,15.33,76,0,0,1.33,82,0,15.33,96.67,0,0,0,0.67,0,0,16,0,0,0,0,0,0,2,0,10,30,,0,,0,2.7,30,2.7,30,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,0,,,,,,,,,{64E99900-DAFE-4921-B2B4-99FEDF210F43}
-120.643745307,40.808382011,245,CA-ELFO-TW-22097_2022-07-24,CA-ELFO-TW-22097,McCoy Flat Restoration 1,Full Sample Visit,Targeted,Mixed Layout,PEMC,Slope,Vegetated Drainageway,,CA,CA,CA,Arid West,2022/07/24 12:00:00+00,40.80838201,-120.64374531,1698,March 2022 Draft,40,3.2,74.29,25.71,1,20,40,58.97,33.33,5.13,2.56,43.24,56.76,20,"LASE; NAIN2; LOUNU; MINU; PELE5; ACMI2; NACA6; GNPA; TAOF; PLLA; PERYO; SYSPS; CATE26; TRDU; SIMA2; LUAR3; TRVA; EPILO; TRCY; BLSC",78.67,0,61.33,6,0,61.33,62,3.33,77.33,0,0.67,0,78.67,0,3.33,97.33,4,0,0,0,0,0,20.67,0,0,0,0,0,0,0.67,0,22.47,30,153,2,,0,6,30,6,30,,0,,0,13.73,7.84,0,3.92,0,0,23.53,Height Class 1 (0.0 - 0.5 m),13,0,0,3,0,0,0,100,0,1,0.4,15,30,7470,38,2,0,,,,,,,,,{5C096DC8-A1B3-4DCF-B355-00DD5623D0CA}
-106.347841667,42.3101766670001,246,WY-RAFO-TW-22006_2022-07-25,WY-RAFO-TW-22006,Sand Creek,Full Sample Visit,Targeted,Mixed Layout,PEMB,Slope,Wet or Mesic Meadow,,WY,WY,WY,Arid West,2022/07/25 12:00:00+00,42.31017667,-106.34784167,2189,March 2022 Draft,31,3.79,86.21,13.79,0,62.07,68.97,60,40,0,0,10,90,10,"TAOF; ARAN7; EPCI; ACMI2; ANAN2; TAOFC; CISC2; MELU; THRH; EROC",88.67,0,88.67,2,0,86.67,86.67,32.67,64,0,0,8,85.33,8,6.67,44,0.67,0,0,0,0,41.33,2,0.67,0,0,0,0,2.67,6,0,24.33,30,,0,18.86,14,4.05,22,4.05,22,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,0,0,,,,,,3,,,,,,,,,{45B93586-3ECC-42DB-8358-A33D0D11D75E}
-107.436691667,41.450116667,247,WY-RAFO-TW-22008_2022-07-23,WY-RAFO-TW-22008,Littlefield Creek Restoration Site,Full Sample Visit,Targeted,Spoke,PEMA,Riverine,Wet or Mesic Meadow,,WY,WY,WY,"Western Mountains, Valleys, and Coast",2022/07/23 12:00:00+00,41.45011667,-107.43669167,2209,March 2022 Draft,50,3.55,83.33,16.67,3,35.42,54.17,48,30,22,0,10.42,89.58,20,"ACMI2; ARLU; TRDU; TAOF; ARAN7; POGR9; MACA2; ERNA10; SOAR2; EPCI; SOCA6; LILE3; SICA3; TRHY; IPAG; ERSP4; ASTRA; ASTRA; JUEN; RUSA",90.67,0,86,8,6,61.33,70.67,34,68.67,28,0,4,89.33,0,28,86,0,0,0,0,0,2.67,5.33,0,0,0,0,0,2,2,0,54.8,30,59.24,17,,0,9.66,29,9.66,29,,0,,0,56.86,68.63,13.73,0,0,0,76.47,Height Class 2 (>0.5 - 1.0 m),146,0,0,60,22,0,0,73.17,26.83,0,0,,,,,,1,,,,,,,,,{704F5BCC-6A71-4D92-88C6-BFF78E24AEAA}
-107.411511667,41.332588333,248,WY-RAFO-TW-22005_2022-07-24,WY-RAFO-TW-22005,Shipping Pasture Meadow,Full Sample Visit,Targeted,Spoke,PEME,Slope,Wet or Mesic Meadow,,WY,WY,WY,"Western Mountains, Valleys, and Coast",2022/07/24 12:00:00+00,41.33258833,-107.41151167,2265,March 2022 Draft,17,4.53,88.24,11.76,0,64.71,82.35,64.71,35.29,0,0,11.76,88.24,9,"ARAN7; MACA2; TRMA20; EPCI; TRRE3; MIGU; SYLA3; ERUR2; SECR",90,0,90,0,0,90,90,3.33,90,0,0,0,90,0,3.33,46,2.67,0,0,0,0,46,6,0,0,0,0,0,2,2,0,20.8,30,,0,3.93,15,5.17,29,5.17,29,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,2,1.09,12.67,27.33,3709,43,3,2,,,,,,,,,{2E1C3B92-8D4F-46D1-9828-7C84336706BC}
-106.775968988,38.2213824890001,249,CO-GNFO-RW-22516_2022-07-23,CO-GNFO-RW-22516,Los Pinos Creek,Full Sample Visit,Random,Spoke,PEMD,Slope,Fen or Bog,,CO,CO,CO,"Western Mountains, Valleys, and Coast",2022/07/23 12:00:00+00,38.22138249,-106.77596899,2735,March 2022 Draft,25,5.44,100,0,0,84,96,64,28,8,0,0,100,9,"DOPU; STLO2; ARAN7; VEAN2; POOCO; ACMI2; EPCI; RUAQ; ERGL2",73.33,0.67,73.33,0,0,73.33,73.33,14,72,0,0,0,73.33,0,10,61.33,36,3.33,0,0,0,15.33,4.67,0,1.33,0,0,0,2.67,17.33,0,67.04,24,,0,17,4,16,20,16,20,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,1,,,,,,,,,{25280ED8-E285-48FF-B298-555FE1B702DE}
-104.284394961,40.3348046500001,250,CO-RGFO-RW-22563_2022-07-25,CO-RGFO-RW-22563,Riverside Reservoir ,Full Sample Visit,Random,Spoke,PSSAh,LacustrineFringe,Riparian Forest or Woodland,,CO,CO,CO,Great Plains,2022/07/25 12:00:00+00,40.33480465,-104.28439496,1379,March 2022 Draft,13,2.85,84.62,15.38,1,38.46,76.92,46.15,30.77,7.69,15.38,30.77,69.23,4,"OECA3; XAST; POPE3; CHSI2",78,0,65.33,22,1.33,58.67,65.33,30.67,57.33,0,8.67,26.67,62.67,0,26.67,18.67,0,0,0,0,0,0,3.33,0,0,0,0,0,0,17.33,1.33,25.3,30,426.83,6,,0,1.56,9,1.5,4,,0,1.6,5,39.22,0,0,3.92,5.88,21.57,64.71,Height Class 1 (0.0 - 0.5 m),65,8,37,0,0,15.69,100,0,0,,,,,,,,0,,,,,,,,,{E04FB755-C58B-48CC-84D1-5C092D0713CD}
