Paketti,Tilanne,Tiedosto,Kääntäjä,Ryhmä
openteacher,100% (16t;0f;0u),openteacher/modules/org/openteacher/sourceWithSetupSaver/translations/ru.po,Nkolay Parukhin,ru at li dot org
openteacher,100% (1t;0f;0u),openteacher/modules/org/openteacher/itemModifiers/foreignKnown/translations/ru.po,Nkolay Parukhin,ru at li dot org
ogamesim,100% (52t;0f;0u),www/template/lang/ru.po,Dmitry E. Oboukhov,dimka at avanto dot org
cgit,100% (245t;0f;0u),git/gitk-git/po/ru.po,Alex Riesen,Russian
gjots2,100% (260t;0f;0u),po/ru.po,Sergey Bezdenezhnyh,ru at li dot org
ecere-sdk,100% (5t;0f;0u),eda/drivers/sqlite/locale/ru.po,Jerome St-Louis,ru at li dot org
ecere-sdk,100% (18t;0f;0u),ear/extract/locale/ru.po,Jerome St-Louis,ru at li dot org
ecere-sdk,100% (45t;0f;0u),ear/cmd/locale/ru.po,Jerome St-Louis,ru at li dot org
ecere-sdk,100% (1t;0f;0u),compiler/ecc/locale/ru.po,Jerome St-Louis,ru at li dot org
ecere-sdk,100% (1t;0f;0u),compiler/ecs/locale/ru.po,Jerome St-Louis,ru at li dot org
ecere-sdk,100% (1t;0f;0u),compiler/ecp/locale/ru.po,Jerome St-Louis,ru at li dot org
ecere-sdk,100% (172t;0f;0u),ecere/locale/ru.po,Jerome St-Louis,ru at li dot org
php-horde-syncml,100% (1t;0f;0u),Horde_SyncMl-2.0.5/locale/ru/LC_MESSAGES/Horde_SyncMl.po,Automatically generated,i18n at lists dot horde dot org
sosreport,100% (36t;0f;0u),po/ru.po,Yulia,Russian
django-reversion,100% (21t;0f;0u),src/reversion/locale/ru/LC_MESSAGES/django.po,Alexander Yakovlev,ru at li dot org
nordugrid-arc,100% (4216t;0f;0u),po/ru.po,Oxana Smirnova,Russian
simple-image-reducer,100% (38t;0f;0u),po/ru.po,Konstantin Korikov,Russian
gwhere,100% (438t;0f;0u),po/ru.po,Lesnevsky Gennady,Russian
lxdm,100% (25t;0f;0u),po/ru.po,Alexander,hsh at runtu dot org
gmult,100% (39t;0f;0u),po/ru.po,AleX,ru at li dot org
islamic-menus,100% (2t;0f;0u),po/ru.po,أحمد المحمودي (Ahmed El-Mahmoudy),ru at li dot org
epoptes,100% (122t;0f;0u),po/ru.po,HsH,ru at li dot org
php-horde-kronolith,100% (204t;0f;0u),kronolith-4.2.8/locale/ru/LC_MESSAGES/kronolith.po,Fedor A. Fetisov,faf at ssc dot ru
gextractwinicons,100% (25t;0f;0u),po/ru.po,HsH,Russian
webdruid,100% (496t;0f;0u),po/ru.po,Johan Poirier,tech at jexiste dot org
php-horde-gollem,100% (91t;0f;0u),gollem-3.0.3/locale/ru/LC_MESSAGES/gollem.po,Anton Nekhoroshih,dev at lists dot horde dot org
pondus,100% (91t;0f;0u),po/ru.po,Sl_Alex,
python-django-mptt,100% (28t;0f;0u),mptt/locale/ru/LC_MESSAGES/django.po,Sergey Vishnikin,
dozzaqueux,100% (298t;0f;0u),languages/lclstrconsts.ru.po,Maxim Ganetsky,
django-countries,100% (249t;0f;0u),django_countries/locale/ru/LC_MESSAGES/django.po,m.arnold,Russian (http://www dot transifex dot com/projects/p/django-countries/language/ru/)
obsession,100% (14t;0f;0u),po/ru.po,Vitaly Pashkov,Russian
php-horde-ingo,100% (110t;0f;0u),ingo-3.2.5/locale/ru/LC_MESSAGES/ingo.po,Alexey Zakharov,i18n at lists dot horde dot org
jclic,100% (12t;0f;0u),i18n/fromLaunchpad/po/jclic-installer/installer_ru.po,vsink,ru at li dot org
jclic,100% (196t;0f;0u),i18n/fromLaunchpad/po/jclic-player/PlayerMessages_ru.po,Artem Karimov,ru at li dot org
jclic,100% (136t;0f;0u),i18n/fromLaunchpad/po/jclic-reportServlets/reportMessages_ru.po,Artem Karimov,ru at li dot org
jclic,100% (3t;0f;0u),i18n/fromLaunchpad/po/jclic-persistent/PersistentPathsMessages_ru.po,Nkolay Parukhin,ru at li dot org
jclic,100% (71t;0f;0u),i18n/fromLaunchpad/po/jclic-reportServer/ReportServerMessages_ru.po,Serafim Nenarokov,ru at li dot org
jclic,100% (80t;0f;0u),i18n/fromLaunchpad/po/jclic-utilities/BasicMessages_ru.po,Nkolay Parukhin,ru at li dot org
jclic,100% (189t;0f;0u),i18n/fromLaunchpad/po/jclic-core/JClicMessages_ru.po,Serafim Nenarokov,ru at li dot org
jclic,100% (5t;0f;0u),i18n/fromLaunchpad/po/jclic-shapers/listshapers_ru.po,Nkolay Parukhin,ru at li dot org
daptup,100% (40t;0f;0u),po/ru.po,Eugene V. Lyubimkin,jackyf dot devel at gmail dot com
apertium-tolk,100% (3t;0f;0u),po/ru.po,Francis Tyers,Russian
libpadre-plugin-autoformat-perl,100% (1t;0f;0u),share/locale/Padre__Plugin__Autoformat-ru.po,Anatoly Sharifulin,Russian
jwchat,100% (322t;0f;0u),po/ru.po,Alexey Borzov,Russian
minbar,100% (105t;0f;0u),po/ru.po,R. F. Abasquliyev,abdurrauf at mail dot ru
phamm,100% (99t;0f;0u),po/ru.po,Yuri Kozlov,debian-l10n-russian at lists dot debian dot org
qreator,100% (111t;0f;0u),po/ru.po,Rashid Aliyev,ru at li dot org
python-django-openstack-auth,100% (21t;0f;0u),openstack_auth/locale/ru/LC_MESSAGES/django.po,Nikita Burtsev,
ircp-tray,100% (61t;0f;0u),po/ru.po,Minakov Arthur,ru at li dot org
plasma-sdk,100% (8t;0f;0u),po/ru/remote-widgets-browser.po,Yuri Efremov,kde-russian at lists dot kde dot ru
plasma-sdk,100% (18t;0f;0u),po/ru/plasmawallpaperviewer.po,Alexander Lakhin,kde-russian at lists dot kde dot ru
pykickstart,100% (35t;0f;0u),po/ru.po,,Russian
mutt-kz,100% (1124t;0f;0u),po/ru.po,,mutt-ru at woe dot spb dot ru
sugar-toolkit-0.88,100% (28t;0f;0u),po/ru.po,Kirill Krinkin,
ledgersmb,100% (898t;0f;0u),locale/po/ru.po,,
fts,100% (2t;0f;0u),contrib/packaging/debian/fts/debian/po/ru.po,Yuri Kozlov,debian-l10n-russian at lists dot debian dot org
msitools,100% (26t;0f;0u),po/ru.po,Ivan Komaritsyn,gnome-cyr at gnome dot org
django-sitetree,100% (60t;0f;0u),sitetree/locale/ru/LC_MESSAGES/django.po,Igor Starikov,Russian (http://www dot transifex dot com/projects/p/django-sitetree/language/ru/)
gvb,100% (69t;0f;0u),po/ru.po,Serge Gavrilenko,ru at li dot org
ciderwebmail,100% (68t;0f;0u),root/locale/ru/LC_MESSAGES/CiderWebmail.po,Elena Bolshakova,kde-i18n-doc at kde dot org
pinot,100% (237t;0f;0u),po/ru.po,Nikolay Kachanov,ru at li dot org
trac-ja-resource,100% (31t;0f;0u),trac/locale/ru/LC_MESSAGES/messages-js.po,Alexandr Prudnikov,trac-dev at googlegroups dot com
moblin-menus,100% (8t;0f;0u),po/ru.po,Volynets Ievgenii,
django-taggit,100% (12t;0f;0u),taggit/locale/ru/LC_MESSAGES/django.po,Igor 'idle sign' Starikov,
django-simple-captcha,100% (3t;0f;0u),captcha/locale/ru/LC_MESSAGES/django.po,,
oboinus,100% (17t;0f;0u),po/ru.po,Suniobo,Russian
bisho,100% (26t;0f;0u),po/ru.po,,Russian (http://www dot transifex dot net/projects/p/meego/team/ru/)
gerstensaft,100% (81t;0f;0u),po/ru.po,Yuri Kozlov,debian-l10n-russian at lists dot debian dot org
sugar-base,100% (5t;0f;0u),po/ru.po,Kirill Krinkin,
bognor-regis,100% (4t;0f;0u),po/ru.po,Alexander Mineev,
sugar-poll-activity,100% (56t;0f;0u),po/ru.po,Kirill Krinkin,
