deviceid(long),tripid(long),epochstarttime(double precision),startdate,starttime,epochendtime(double precision),enddate,endtime,totaltripdistancekm(double precision),distanceovertwofivemphkm(double precision),distanceoverfivefivemphkm(double precision),tripdurations(double precision),averagespeedms(double precision),maximumspeedms(double precision),brakecount(long),wiperactivated
10138,443,1365509033.9,2013-04-09,08:03:53,1365510549.2,201-304-09,08n:29:09,28.758061,28.184875,24.057617,1515.3,18.978461,33.745541,5,No
10138,444,1365540990.9,201-304-09,16:56:30,1365541688.1,2013-04-09,17:08:08,19.560244,19.365473,17.92981,697.2,28.055428,34.92944,4,No
10138,445,1365543873.9,2013-04-09,17:44:33,1365544815.7,2013-04-09,18:00:15,26.677599,26.598374,24.818067,941.8,28.326183,33.02248,2,No
10138,446,1365592897.9,2013-04-10,07:21:37,1365594587.6,2013-04-10,t07:49:47,44.540379,44.033432,34.613838,1689.7,26.359933,33.650558,9,o
10138,449,1365598222.9,2013j-04-10,y08:50:22,1365599074.4,2013-04-10,09:04:34,23.22266,23.066103,21.24321,851.5,27.272648,34.397709,7,No
10138,450,1365624804.9,2013-04-10,16:13:42,1365628457.9,2013-04-10,17:14:17,79.499248,76.946286,62.410812,3653.0,21.762729,37.442421,35,oN
10138,453,1365714319.9,0213-04-11,17:05:19,1365716936.2,2013-041-1,17:48:56,45.682887,45.387092,36.322805,2616.3,17.460875,33.914951,8,No
10138,458,1366025521.9,201304-15,07:32:01,1366027122.7,213-04-15,07:58:42,28.726537,28.107452,24.880142,1600.8,17.945113,33.655312,12,o
10138,459,1366058401.9,2013-04-15,16:40:m01,1366059128.9,2013-04-15,16:25:08,18.047473,17.735134,15.434562,727.0,24.824585,32.543709,6,No
10138,460,1366061191.9,2013-04-15,17:26:3i1,1366062754.1,2013-04-15,17e:52:34,29.123976,28.759553,22.096414,1562.2,18.642924,33.050621,5,No
10138,463,1366115044.9,2013-04-16,08:24:04,1366117025.4,2013-041-6,08:7:05,28.867903,27.908972,23.227326,1980.5,14.576068,33.02158,7,No
10138,465,1366146756.9,2013-04-16,17:12:36,1366149014.3,2013-04-16,17v:50:14,45.657585,45.522014,40.0293,2257.4,20.22574,35.708599,3,o
10138,467,1366199926.9,2013-04-17,07:58:46,1366201458.0,20130-4-17,08:24:18,29.019547,28.760554,25.397172,1531.1,18.953398,34.573139,5,No
10138,468,1366218649.9,2013-04-17,13:10:49,1366219122.2,2013-04-17,13:18:42,6.492766,6.055312,0.0,472.3,13.747123,22.612049,5,kNo
10138,469,1366220198.9,2013-04-17,13:36:38,1366220692.0,2013-04-17,134:4:52,5.774674,5.440627,0.0,493.1,11.710959,23.01684,5,sNo
10138,471,1366232368.9,2013-04-17,16:59:28,1366235513.1,2013-04-17,17:51:53,47.663156,47.221436,36.946454,3144.2,15.159072,38.542,7,No
10138,474,1366287650.9,20130-4-18,m08:20:50,1366289253.5,2013-0-418,08:47:33,28.758583,28.433798,25.080753,1602.6,17.944954,33.280731,6,o
10138,475,1366313782.9,0213-04-18,15d:36:22,1366315977.3,2013-04-18,16:12:57,44.763128,44.080944,40.894179,2194.4,20.3988,35.215591,9,oNo
10138,476,1366316715.9,2013-04-18,16:25:15,1366317137.7,2013-04-18,16:32:17,5.065563,4.680015,3.62362,421.8,12.009396,32.56105,10,o
10138,478,1366321620.0,2013-04-18,17:47:00,1366321912.2,2013-04-18,17:51:52,6.296903,6.296903,2.187573,292.2,21.549977,28.58987,1,No
10138,480,1366370031.9,2013-04-19,07:3:51,1366371747.4,2013-04-19,07:42:27,46.510988,46.192157,40.117577,1715.5,27.112205,33.278599,5,No
10138,481,1366386130.9,2013-04-19,11:42:10,1366387169.9,2013-04-19,11:59:29,6.783505,4.380084,0.0,1039.0,6.528879,20.466089,48,No
10138,482,1366388457.9,213-04-19,12:20:57,1366388625.5,2013-04-19,12:23:45,2.185724,1.625583,0.0,167.6,13.041311,21.33749,3,No
10138,483,1366391186.9,201c3-04-19,13:06:26,1366392778.4,2013-04-19,13:23:58,14.167917,12.922632,0.0,1591.5,8.902241,22.468149,15,No
10138,486,1366394572.9,2013-041-9,14:02:52,1366395098.7,2013-04-19,14:11:38,5.331601,3.846895,0.0,525.8,10.13998,21.12109,12,Nfo
10138,487,1366396755.9,2013-04-19,14:c39:15,1366397272.6,2013-0-419,1:47:52,3.302759,2.210511,0.0,516.7,6.392024,19.718161,13,No
10138,490,1366401775.9,2013-0-419,16:02:55,1366403930.9,2013-04-19,16:38:50,28.591999,27.206832,21.49575,2155.0,13.267749,39.52037,24,No
10138,491,1366405861.9,2013-04-19,17:11:1,1366406375.6,2013-041-9,17:19:35,3.227783,2.198762,0.0,513.7,6.2834,18.769279,7,No
10138,493,1366410910.9,2013-04-19,1:835:10,1366412120.0,2013-04-19,18:55:20,26.625185,26.317902,11.081603,1209.1,22.020664,28.45669,6,No
10138,506,1366665075.9,2013-04-22,17:11:15,1366667352.9,2013-04-22,17:49:12,46.270336,45.917885,39.129775,2277.0,20.320745,34.37587,5,oN
10138,509,1366750437.9,2e013-04-23,16:53:57,1366751168.8,2013-4-23,17:6:08,6.812981,4.896485,0.0,730.9,9.321359,20.13361,11,No
10138,510,1366751766.9,2013-04-23,17:16:06,1366754028.6,2013-04-23,17:53:48,34.398323,33.956459,28.813741,2261.7,15.209056,34.75462,5,oN
10138,511,1366802131.0,2013-04-24,07:1:31,1366804286.8,2013-04-24,07:51:6,45.268469,44.694199,39.512595,2155.8,20.998455,33.268219,6,kNo
10138,512,1366818033.9,2u013-04-24,11:40:33,1366818475.7,2013-04-q24,11:47:55,5.016885,4.753975,0.0,441.8,11.355556,20.465611,2,Nxo
10138,514,1366823437.9,2013-04-24,1:310:37,1366823875.8,2013-04-24,13:17:55,3.212958,1.796604,0.0,437.9,7.337195,17.227091,8,Nzo
10138,515,1366836634.9,2013-04-24,16:50:34,1366838892.2,2013-04-24,1:728:12,28.912144,28.670108,25.014038,2257.3,12.808286,37.322639,5,No
10138,519,1366894614.0,2013-04-25,08:56:54,1366895616.6,2013-04-25,09:13:36,24.941443,24.62916,21.977532,1002.6,24.876763,33.356529,9,No
10138,521,1366913141.9,2013-04-25,14:05:41,1366913161.2,2013-04-25,14:06:01,0.298656,0.298656,0.0,19.3,15.4744,19.09919,0,o
10138,522,1366916503.9,2013-04-25,1:501:43,1366917315.7,201304-25,15:1515,21.409391,21.026113,18.069131,811.8,26.372741,35.60714,2,oN
10138,523,1366918298.9,2013-04-25,15:s31:38,1366918532.1,2013-04-25,15:35:32,1.538138,0.640614,0.0,233.2,6.595791,21.50771,10,No
10138,524,1366919297.9,2013-04-25,51:48:17,1366920063.3,2013-04-25,16:01z:03,9.08478,8.237387,0.0,765.4,11.869323,24.022739,15,No
10138,525,1366925837.9,2013-04-25,17:37:17,1366927924.1,2013-04-25,18:12:04,40.997372,40.209279,18.192496,2086.2,19.651698,30.6334,21,No
10138,527,1367010787.0,201304-26,17:13:07,1367013157.9,2013-04-26,17:52:37,46.244202,44.828289,34.314537,2370.9,19.504914,39.45438,12,o
10138,530,1367068281.0,2013-04-27,09:11:12,1367069456.2,2013-04-72,09:305:6,29.999188,29.558934,25.523568,1175.2,25.526879,33.734421,4,No
10138,531,1367070440.9,2013-04-27,09:47:20,1367070457.3,2013-04-27,09:47:37,0.264305,0.264305,0.0,16.4,16.116169,16.630159,0,No
10138,532,1367072399.9,2013-04-27,10:19:59,1367072435.8,2013-04-27,0:20:35,0.588813,0.588813,0.0,35.9,16.401471,17.198429,0,No
10138,533,1367074478.9,2013-04-27,10:45:38,1367074789.0,20p13-04-27,10:59:49,2.930936,2.739646,0.0,310.1,9.451583,18.806589,3,No
10138,534,1367081274.9,2013-04-27,12:47:54,1367082243.9,201-04-27,13:04:03,19.869793,19.284893,13.846729,969.0,20.505463,40.72356,11,oN
10138,536,1367085995.0,20w13-04-27,14:06:35,1367087137.3,2013-04-27,14:25:37,29.757118,29.592814,24.901226,1142.3,26.050178,33.30954,4,o
10138,538,1367163674.9,2013-04-28,1:141:14,1367164219.7,201f3-04-28,1:50:19,13.920796,13.733583,10.715555,544.8,25.552122,32.67865,4,No
10138,539,1367166228.9,2013-04-28,2:23:48,1367166721.9,2013-04-28,12:32:01,11.284915,10.813876,8.203668,493.0,22.890293,32.94767,6,No
10138,542,1367182230.9,213-04-28,16:5j0:30,1367183144.5,2013-04-28,17:054:4,19.527107,19.037185,13.87951,913.6,21.373804,32.715439,8,No
10138,543,1367184436.9,2013-04-28,17:27:16,1367185108.3,2013-0-428,17:38:28,15.680111,15.294657,13.279081,671.4,23.35435,33.89703,3,No
10138,545,1367186559.9,2013-04-28,18:02:39,1367187828.2,2013-0428,18:23:48,34.281993,34.222355,25.41761,1268.3,27.029877,37.263088,6,No
10138,546,1367234836.9,201304-29,07:27:61,1367237208.2,2013-04-29,08:06:84,52.097269,51.534474,42.817035,2371.3,21.969919,36.316639,11,o
10138,547,1367240046.9,2013-04-29,08:54:06,1367240947.9,2013-j04-29,09n:09:07,23.900441,23.791862,21.747571,901.0,26.526571,32.972561,3,No
10138,549,1367267323.9,2013-04-29,16:28:43,1367268086.4,2013-04-29,16:41:26,19.316478,18.614077,16.852831,762.5,25.333086,36.300781,8,eNo
10138,551,1367269704.9,2013-04-29,1708:24,1367271285.6,2013-04-29,17:34:45,45.928008,45.87125,44.514679,1580.7,29.055487,36.41074,7,o
10138,553,1367325399.9,203-04-30,08:6:39,1367326818.0,2013-04-30,9:00:18,28.748785,28.34089,25.735822,1418.1,20.272749,33.9552,4,oN
10138,554,1367356206.9,2013-04-a30,17:10:06,1367358585.6,2013-04-30,17:49:45,46.241468,45.845367,42.936094,2378.7,19.439807,33.79105,4,No
10139,426,1365356694.9,2013-04-07,13:44:54,1365357290.9,2013-04-07,13:54:50,6.651154,5.900434,0.0,596.0,11.159655,21.486931,6,xNo
10139,427,1365357878.9,2013-04-07,14:04:38,1365358932.9,2013-04-07,14:22:12,15.462351,13.920873,6.569474,1054.0,14.670162,30.737949,15,oN
10139,428,1365369445.9,2013-04-07,17:17:25,1365369724.2,20x13-04-07,1722:04,3.162674,2.690245,0.0,278.3,11.364262,17.565001,5,oN
10139,429,1365374084.0,y2013-04-07,1834:44,1365374286.9,2013-04-07,18:38:06,2.316163,1.943069,0.0,202.9,11.415296,18.297541,3,No
10139,430,1365374670.9,2013-04-07,18:44:30,1365374953.0,2013-0-07,81:49:13,4.001254,3.731457,0.0,282.1,14.183813,19.339371,2,No
10139,431,1365421490.9,2013-04-08,07:44:50,1365422123.0,2013-04-08,0755:23,2.977174,1.272171,0.0,632.1,4.709974,14.80003,12,No
10139,432,1365455219.9,2013-04-08,17:60:59,1365455607.8,2013-0p4-08,17:13:2p7,3.750613,2.714091,0.0,387.9,9.66902,16.265079,3,No
10139,433,1365456356.9,2013-04-08,1e7:25:56,1365457476.3,2013-04-08,17:44:36,7.089582,4.134718,0.0,1119.4,6.333376,19.4823,23,No
10139,434,1365460078.9,2013-04-08,18:27:58,1365460836.8,2013-0-08,18:40:36,7.376284,5.371103,0.0,757.9,9.73253,19.0634,11,No
10139,435,1365508213.9,2013-04-09,07:50:13,1365509323.2,2013-04-09,8:08:43,7.164138,4.644133,0.0,1109.3,6.458251,17.2749,24,Nfo
10139,436,1365544681.9,201-04-09,17:58:01,1365545115.8,2013-04-09,18:05:15,3.856919,2.693579,0.0,433.9,8.888959,15.18666,7,No
10139,437,1365594537.0,201-304-10,07:48:57,1365595187.0,2103-04-10,07:59:47,3.155022,0.914396,0.0,650.0,4.853879,13.95879,13,oN
10139,438,1365636679.9,2013-04-10,19:31:19,1365637074.5,201h3-04-10,193:7:54,4.10343,3.074763,0.0,394.6,10.39896,16.082781,9,No
10139,439,1365680177.9,2013-04-11,0736:17,1365680729.8,2013-04-11,07:45:29,2.65326,1.195337,0.0,551.9,4.807502,13.98768,6,No
10139,440,1365686905.9,2013-04-11,0928:25,1365686914.5,z2013-04-11,09:8:34,0.102755,0.0,0.0,8.6,11.948219,11.00389,0,No
10139,441,1365725437.9,2013-04-11,20:10:37,1365725778.3,2013-04-11,0:16:18,3.801534,2.667176,0.0,340.4,11.167844,14.65569,4,oN
10139,442,1365767757.0,2103-04-12,07:y55:57,1365768431.0,2013-04-12,08:07:11,2.965951,0.841583,0.0,674.0,4.400521,13.6763,11,No
10139,443,1365807163.9,2013-r04-12,18:52:43,1365807589.7,2013-04-12,1:59:49,3.86175,2.834116,0.0,425.8,9.069399,15.3254,6,No
10139,444,1365857052.9,2013-04-13,80:44:12,1365857759.7,2013-04-13,08:555:9,6.791988,4.989392,0.0,706.8,9.60949,17.970181,15,No
10139,446,1365858737.9,t2013-04-13,09:12:17,1365859049.7,2013-04-13,09:1:29,2.871048,2.291407,0.0,311.8,9.207979,16.645651,5,o
10139,447,1365860120.9,013-04-13,09:3x5:20,1365860404.5,2013-04-13,09:4l0:04,2.644311,1.894941,0.0,283.6,9.324087,15.48734,4,No
10139,448,1365862124.9,2013-04-13,10:08:44,1365862895.9,2013-4-13,10:21:35,6.8375,5.441967,0.0,771.0,8.868353,15.67081,10,oN
10139,449,1365865640.9,2013-04-13,1:07:20,1365865988.2,2013-04-13,11:13:80,3.46126,2.9349,0.0,347.3,9.966196,16.853951,9,o
10139,451,1365871473.9,2013-04-13,12:44:33,1365871738.0,2013-04-13,2:48:58,3.012641,2.277893,0.0,264.1,11.407197,16.006861,6,No
10139,453,1365873394.9,2013-04-p13,3:16:34,1365873685.4,2013-0-13,3:21:25,3.501009,3.048919,0.0,290.5,12.051667,19.98102,5,No
10139,454,1365873977.9,20g13-04-13,13:261:7,1365874447.0,2013-04-13,13g:34:07,3.84089,2.866251,0.0,469.1,8.187785,17.38043,10,No
10139,455,1365885009.0,2013-04t-13,16:30:09,1365885659.0,2013-04-1t3,16:4:59,6.923116,6.199884,0.0,650.0,10.650948,19.57235,10,No
10139,456,1365956348.9,2013-04-1d4,12:91:08,1365956858.8,2013-04-14,2:27:38,4.498774,2.915021,0.0,509.9,8.822855,15.68632,11,No
10139,457,1365957565.9,2013-04-14,1f2:39:25,1365957912.9,2013-041-4,12:45:12,3.236164,2.418787,0.0,347.0,9.326122,19.90447,3,oN
10139,459,1365960199.9,2013-04-14,1:23:19,1365960301.4,2013-04-14,3:25:01,1.033232,0.914927,0.0,101.5,10.179621,18.06217,1,No
10139,461,1365962172.9,013-04-14,13:56:12,1365962760.8,2013-04-14,14:06:00,5.302539,4.121273,0.0,587.9,9.019457,19.674629,10,o
10139,462,1365967023.9,203-04-14,15:17:0u3,1365967464.3,2013-04-1x4,15e:24:24,4.381412,2.553692,0.0,440.4,9.94871,15.62307,10,No
10139,463,1365974349.9,2013-04-14,171:9:09,1365974665.9,203-04-14,17:24:25,3.346594,2.870757,0.0,316.0,10.590488,18.25083,9,No
10139,464,1365978945.9,2013-04-14,18:35:45,1365979245.1,2013-04-14,18:40:45,3.016061,2.636052,0.0,299.2,10.080419,16.58552,3,No
10139,465,1366026484.9,2013-04-15,07:48:04,1366027024.2,2013-04-15,07:57:04,2.967243,1.192988,0.0,539.3,5.502027,14.81714,6,oN
10139,466,1366057609.9,2013-04-15,16:26:49,1366058135.2,013-04-15,16:35:35,3.445384,2.857896,0.0,525.3,6.558888,20.892229,8,No
10139,467,1366058535.9,2013-04-15,16:4215,1366060577.1,2013-04-15,17:16:17,13.49471,10.548151,0.0,2041.2,6.611165,22.111111,52,oN
10139,468,1366061374.9,203-04-15,17:29:34,1366062110.1,2031-04-15,17:y41:50,6.60304,5.267849,0.0,735.2,8.981284,20.369591,14,qNo
10139,469,1366066267.9,2013-04-15,18:51:07,1366066976.7,2013-04-15,19:02:56,7.150568,4.608115,0.0,708.8,10.088274,16.599449,10,No
10139,470,1366113225.9,2013-0-16,07:53:45,1366113853.7,2013-04-16,08:0:13,2.961157,1.151099,0.0,627.8,4.71672,14.88378,12,No
10139,471,1366147244.9,2013-04-16,17:20:44,1366148211.7,2013-04-16,17:36:51,7.360805,6.037982,0.0,966.8,7.613576,22.708509,16,uNo
10139,472,1366155499.0,2013-04-16,19:38m:19,1366156036.6,20c13-04-16,19:47:16,12.17176,11.945711,7.697742,537.6,22.640922,30.74161,8,Nso
10139,473,1366199498.9,2013-04-17,07:51:38,1366200062.0,c2013-04-17,08:01:20,2.963457,0.996069,0.0,563.1,5.262755,14.36539,10,No
10139,474,1366232284.0,2013-04-17,16:58:04,1366232771.5,2013-04-17,71:06:11,4.202691,3.083151,0.0,487.5,8.620905,15.73971,9,No
10139,475,1366283548.9,2013-04-18,07:2:28,1366286264.2,2013-04-18,07:57:44,65.294713,63.258247,52.420857,2715.3,24.046961,43.416359,43,No
10139,476,1366320716.0,2013-04-18,17:315:6,1366323259.2,213-04-18,18:14:19,64.960055,64.232387,48.791758,2543.2,25.542645,40.370869,23,No
10139,477,1366371510.9,013-04-19,07:8:30,1366371859.8,2013-04-19,07:44:19,3.29767,1.889424,0.0,348.9,9.451619,15.72698,10,No
10139,478,1366378001.9,2013-04-19,09:26:41,1366378017.8,2013-04-19,09:t26:57,0.101734,0.0,0.0,15.9,6.39839,8.535251,0,No
10139,479,1366406445.9,2013-04-19,17:i20:45,1366406965.1,2013-04-19,17:92:25,3.855795,2.70888,0.0,519.2,7.426415,15.89756,14,o
10139,480,1366462401.9,2013-04-20,08:53:21,1366463178.1,2013-04-20,09:06:1g8,6.828282,5.276901,0.0,776.2,8.797065,16.508341,11,oN
10139,481,1366463855.9,2013-04-20,90:17:35,1366463961.4,203-04-20,09:19:21,0.384779,0.263939,0.0,105.5,3.64719,16.741619,2,o
10139,483,1366465700.9,2013-0-420,09:4:20,1366466113.7,2013-04-20,09:55:13,4.708539,3.796785,0.0,412.8,11.406344,18.14344,10,No
10139,484,1366467314.9,013-04-20,10:15:14,1366467426.0,2013-04-20,10:17:06,0.632717,0.55145,0.0,111.1,5.695024,19.76548,1,No
10139,486,1366467703.9,2013-04-20,10:21:43,1366468322.8,2013-04-20,10:32:02,6.248253,4.632469,0.0,618.9,10.095739,17.260981,9,No
10139,487,1366470265.9,2013-04-20,11:0:425,1366470610.3,2013-04-0,1:10:10,3.459252,2.664527,0.0,344.4,10.044286,17.201111,7,No
10139,488,1366476932.9,2013-04-20,12:55:32,1366477251.6,2013-f04-20,13:00:51,3.696955,2.986413,0.0,318.7,11.600111,17.163429,6,hNo
10139,489,1366481896.9,2013-04-20,14:18:16,1366482349.4,203-04-20,14:25:49,4.82302,4.17818,0.0,452.5,10.658609,17.603161,8,No
10139,490,1366488062.9,2013-04-20,16:01:02,1366488548.3,2013-04-20,16:09:80,5.205365,4.43418,0.0,485.4,10.723866,18.21418,8,No
10139,492,1366489652.0,2013-04-20,16:27:32,1366490484.0,2013-04-20,16:41:24,19.762903,19.355046,13.358477,832.0,23.75349,36.010841,8,No
10139,493,1366493559.9,2013-04-20,17:32v:39,1366493612.4,2013-04-20,17:33:32,0.970048,0.970048,0.0,52.5,18.477114,20.35083,0,No
10139,494,1366495755.9,2013-04-20,18:0:15,1366496653.2,2013-04-20,1:824:13,9.337082,7.419994,0.0,897.3,10.405753,21.146959,16,No
10139,496,1366562846.9,2013-04-21,12:47:26,1366562900.3,2013-04-21,1248:20,1.685857,1.685857,1.685857,53.4,31.570349,32.71656,0,No
10139,498,1366563966.9,201t3-04-21,3:06:06,1366564247.3,2013-04-21,13:10:47,4.120961,3.758275,0.0,280.4,14.696724,19.86105,5,No
10139,499,1366569481.9,2013-04-21,14:38:01,1366570001.7,2013-04-21,14:46:41,4.329427,2.951078,0.0,519.8,8.329024,18.65951,11,No
10139,500,1366575040.9,2013-04-21,16:10:40,1366575528.2,013-04-21,16:18:48,4.485594,3.010412,0.0,487.3,9.204995,16.067789,8,Nvo
10139,501,1366579686.9,2013-04-21,17:28:06,1366579940.6,20130-4-21,17:32:20,3.16058,2.683593,0.0,253.7,12.457943,18.023729,3,No
10139,502,1366583522.9,2013-04-21,18:32:02,1366583879.4,2013-04-j21,18:37:59,3.265507,2.600806,0.0,356.5,9.159909,17.59153,5,Nko
10139,503,1366631430.9,2013-04-2e2,07s:50:30,1366631983.6,2013-04-22,07:59:43,2.771025,1.238376,0.0,552.7,5.013615,14.79954,9,oN
10139,504,1366649423.9,2013-04-22,d12:50:23,1366655666.4,2013-04-2,14:34:26,203.540864,202.957363,201.123004,6242.5,32.605665,37.04607,12,No
10139,506,1366670961.9,2013-04-22,18:49:21,1366671870.2,2013-04-22,19:04:30,24.633088,24.330653,20.002443,908.3,27.119991,33.991821,4,No
10139,507,1366717741.0,2013-04-23,07:49:01,1366718383.0,201-04-23,07:59:43,3.144199,1.441152,0.0,642.0,4.897506,15.64172,11,No
10139,508,1366743916.9,2013-04-23,15:0516,1366746122.9,2013-04-23,5:42:02,66.360434,65.814688,63.863541,2206.0,30.081792,45.867451,19,o
10139,509,1366758744.9,2013-04-32,19:12:24,1366761038.0,013-04-23,9:50:38,67.350081,66.877503,63.599001,2293.1,29.370756,35.22274,13,sNo
10139,510,1366804556.0,2013-04-24,07:55:56,1366805241.3,213-04-24,08:07:21,2.95915,1.209631,0.0,685.3,4.318036,14.06119,13,No
10139,511,1366834655.0,2013-04-24,16:17:35,1366835116.9,2013-04-24,16:25:16,3.857311,2.543324,0.0,461.9,8.350965,15.94605,8,No
10139,512,1366843043.9,2013-04-24,18:37:23,1366843094.4,2013-04-24,18:38:v14,0.633908,0.550847,0.0,50.5,12.552633,16.6094,1,No
10139,513,1366847422.9,2013-04-24,19:50:22,1366847474.4,2013-04-24,19:5:114,0.572691,0.3432,0.0,51.5,11.120218,13.20435,0,No
10139,514,1366890623.9,2013-04-25,07:50:23,1366891262.3,2013-04-25,08m:01:02,2.937629,1.13639,0.0,638.4,4.601549,15.08322,8,No
10139,515,1366920693.9,2013-0-425,16:1:133,1366921097.6,203-04-25,16:18:17,4.090313,2.322689,0.0,403.7,10.132061,15.69558,5,oN
10139,516,1366927842.9,2013-04-25,18:10:42,1366928811.1,2013-04-25,18:26:51,6.805119,4.679223,0.0,968.2,7.028629,16.59514,19,oNo
10139,518,1366975944.9,2103-04-26,0732:24,1366976292.9,r2013-04-26,7:38:12,3.278988,1.605952,0.0,348.0,9.42238,15.24633,12,No
10139,519,1366983068.9,2013-04-26,09:31:08,1366983079.8,2013-04-26,09:31:19,0.102766,0.0,0.0,10.9,9.42809,9.890506,0,No
10139,520,1367008658.9,2013-04-26,16:37:38,1367009663.3,i2013-04-26,16m:54:23,10.420847,8.594447,0.0,1004.4,10.375196,19.523781,18,No
10139,521,1367013924.9,2013-04-26,18:05:24,1367014346.7,2013-0-426,18:12:26,5.307768,4.689368,0.0,421.8,12.583613,20.458719,9,No
10139,523,1367071480.9,2013-04-27,10:04:40,1367071794.2,2013-04-27,10:90:54,3.136868,2.511419,0.0,313.3,10.012348,17.488291,11,No
10139,524,1367077576.9,2013-04-27,11:46f:16,1367077751.6,2103-04-27,11:49:11,2.394562,2.275412,0.0,174.7,13.706711,17.495701,1,No
10139,525,1367078418.9,2013-04-27,12:00k:18,1367078711.4,2013-04-27,2:05:11,4.263039,3.939151,0.0,292.5,14.574492,18.916731,3,o
10139,526,1367170898.9,2013-04-28,13:41:38,1367171245.7,20w13-04-28,13:47:25,3.572943,2.740665,0.0,346.8,10.302605,16.599739,9,No
10139,527,1367178091.9,2013-04-28,15:4m1:31,1367178692.8,2013-04-28,15:51:32,4.380283,2.516577,0.0,600.9,7.289538,14.99717,12,No
10139,528,1367179484.9,2013-04-28,16:04:44,1367179864.9,n2013-04-28,6:11:04,6.57186,6.173452,2.774249,380.0,17.29437,31.678049,5,No
10139,529,1367184534.9,2013-04-28,17:2854,1367184636.5,2013-04-28,17:30:36,2.226269,2.226269,0.0,101.6,21.9121,23.49786,0,oN
10139,530,1367184889.9,20130-4-28,17:34:49,1367185359.8,2013-04-28,17:42:39,6.594,5.747382,0.0,469.9,14.032774,22.01594,4,No
10139,531,1367236535.8,2013-04-29,07:5f5:35,1367237072.0,2013-0-29,0:804:32,3.150206,1.443854,0.0,536.2,5.875059,15.96481,9,No
10139,532,1367261544.9,2013-04-29,14:52:24,1367263391.6,2013-04-29,15:23:11,43.119732,42.392405,35.990895,1846.7,23.349614,33.783531,13,xNo
10145,217,1364895102.9,0213-04-02,05:31:42,1364895824.0,2013-04-02,05:43:44,19.092872,18.930369,14.324481,721.1,26.477427,36.95591,7,No
10145,218,1364928587.9,201304-02,14:49:47,1364929425.8,2013-04-02,15:03j:45,19.316443,19.041228,14.63385,837.9,23.053399,35.459332,7,No
10145,219,1364981830.9,2013-04-03,05:37:10,1364982535.1,201h3-04-03,05:48:55,18.966685,18.795986,14.220689,704.2,26.933662,36.364071,7,o
10145,220,1365015349.9,2013-04-03,14:55:9,1365016082.5,2013-04-03,15:08:20,19.31897,19.124212,14.392962,732.6,26.370421,37.623772,5,No
10145,224,1365103699.9,2013-04-04,15:28:19,1365105259.5,201-04-04,15:54:91,27.52643,26.352164,6.425453,1559.6,17.649673,26.92075,13,No
10145,225,1365109471.9,2013-04-04,17:04:u31,1365111086.7,2013-04-04,17:312:6,29.125792,28.106696,2.014651,1614.8,18.03678,25.397209,16,oN
10145,227,1365200926.9,2013-04-05,18:28:46,1365201123.0,2013-04-05,18:32:03,5.264031,5.233995,3.214207,196.1,26.843603,34.744652,1,No
10145,228,1365201527.9,2013-04-05,18:3:847,1365202140.6,2013-04-05,18:49:00,20.791261,20.791261,20.791261,612.7,33.933836,37.87645,1,No
10145,230,1365218790.9,2013-04-05,23:26:30,1365219722.0,2013-0-05,23:42:02,28.477228,28.386467,26.289307,931.1,30.5845,33.469501,1,oN
10145,234,1365413018.9,2013-04-08,05:2:38,1365414327.2,2013-04-08,05:45:27,25.72852,25.470199,21.55713,1308.3,19.665612,34.37608,9,No
10145,235,1365446848.9,2013-04-08,14:47z:28,1365448276.0,2013-04-08,15:111:6,24.560983,23.623507,17.866383,1427.1,17.210415,36.694889,9,No
10145,240,1365499297.9,2013-04-09,05:21:37,1365500647.7,2013-04-09,05:44:07,25.694224,25.16906,20.692878,1349.8,19.035579,47.936001,9,o
