Avg_3Day_Confirmed_RatePer100K,Avg_3Day_Confirmed_RatePer100K_,Avg_3Day_Deceased_RatePer100K,Avg_3Day_Deceased_RatePer100K_D,CONFIRMED,Confirmed_RatePer100K,DECEASED,Deceased_RatePer100K,LOADED,RECOVERED,reported,TOTAL_CONFIRMED,TOTAL_DECEASED,Total_Population,TOTAL_RECOVERED,WEEKBEGINNINGDATE,WEEKENDINGDATE,YEAR_WEEK,ObjectId
358.0834,-8.079033,0.651533,0.043433,2592,337.7555,2,0.2606,2022/01/08 11:17:00+00,41,2022/01/08 05:00:00+00,158385,1833,767419,51916,2022/01/02 05:00:00+00,2022/01/08 05:00:00+00,202202,739
28.6241,4.821367,0.173733,0.043433,316,41.177,1,0.1303,2021/08/04 10:14:00+00,32,2021/08/04 04:00:00+00,85707,1337,767419,43967,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,740
33.836366,0.825266,1.737433,0.434333,222,28.9281,18,2.3455,2021/11/12 11:16:00+00,55,2021/11/12 05:00:00+00,121950,1631,767419,46239,2021/11/07 04:00:00+00,2021/11/13 05:00:00+00,202146,741
309.261733,-48.821667,0.304033,-0.3475,1924,250.7105,3,0.3909,2022/01/09 11:18:00+00,5,2022/01/09 05:00:00+00,160309,1836,767419,51921,2022/01/09 05:00:00+00,2022/01/15 05:00:00+00,202203,742
38.310233,9.686133,0.304033,0.1303,346,45.0862,4,0.5212,2021/08/05 10:14:00+00,25,2021/08/05 04:00:00+00,86030,1341,767419,43987,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,743
32.880766,-0.9556,1.737433,0,221,28.7978,9,1.1728,2021/11/13 11:16:00+00,37,2021/11/13 05:00:00+00,122103,1640,767419,46275,2021/11/07 04:00:00+00,2021/11/13 05:00:00+00,202146,744
258.963266,-50.298467,0.347466,0.043433,1446,188.4238,3,0.3909,2022/01/10 11:17:00+00,3,2022/01/10 05:00:00+00,161760,1839,767419,51924,2022/01/09 05:00:00+00,2022/01/15 05:00:00+00,202203,745
212.3134,-46.649866,0.347466,0,1518,197.8059,2,0.2606,2022/01/11 11:17:00+00,98,2022/01/11 05:00:00+00,163273,1841,767419,52021,2022/01/09 05:00:00+00,2022/01/15 05:00:00+00,202203,746
256.270266,43.956866,0.2606,-0.086866,2936,382.5811,1,0.1303,2022/01/12 11:17:00+00,42,2022/01/12 05:00:00+00,166209,1842,767419,52063,2022/01/09 05:00:00+00,2022/01/15 05:00:00+00,202203,747
286.197433,29.927167,0.173733,-0.086867,2135,278.2053,1,0.1303,2022/01/13 11:17:00+00,76,2022/01/13 05:00:00+00,168335,1843,767419,52139,2022/01/09 05:00:00+00,2022/01/15 05:00:00+00,202203,748
307.654633,21.4572,0.434366,0.260633,2012,262.1775,8,1.0425,2022/01/14 11:53:00+00,25,2022/01/14 05:00:00+00,170351,1851,767419,52164,2022/01/09 05:00:00+00,2022/01/15 05:00:00+00,202203,749
224.822866,-82.831767,0.390933,-0.043433,1029,134.0858,0,0,2022/01/15 11:18:00+00,24,2022/01/15 05:00:00+00,171370,1851,767419,52187,2022/01/09 05:00:00+00,2022/01/15 05:00:00+00,202203,750
354.5651,129.742234,0.390933,0,5122,667.432,1,0.1303,2022/01/16 11:18:00+00,10,2022/01/16 05:00:00+00,176496,1852,767419,52197,2022/01/16 05:00:00+00,2022/01/22 05:00:00+00,202204,751
348.180066,-6.385034,0.043433,-0.3475,1865,243.0224,0,0,2022/01/17 11:18:00+00,4,2022/01/17 05:00:00+00,178361,1852,767419,52201,2022/01/16 05:00:00+00,2022/01/22 05:00:00+00,202204,752
362.9482,14.768134,0.086866,0.043433,1369,178.3902,1,0.1303,2022/01/18 11:18:00+00,41,2022/01/18 05:00:00+00,179723,1853,767419,52242,2022/01/16 05:00:00+00,2022/01/22 05:00:00+00,202204,753
247.192233,-115.755967,0.043433,-0.043433,2457,320.1641,0,0,2022/01/19 11:18:00+00,130,2022/01/19 05:00:00+00,182200,1853,767419,52373,2022/01/16 05:00:00+00,2022/01/22 05:00:00+00,202204,754
252.317633,5.1254,0.086866,0.043433,1983,258.3986,1,0.1303,2022/01/20 11:18:00+00,48,2022/01/20 05:00:00+00,184178,1854,767419,52421,2022/01/16 05:00:00+00,2022/01/22 05:00:00+00,202204,755
289.064166,36.746533,0.173733,0.086867,2215,288.6298,3,0.3909,2022/01/21 11:17:00+00,56,2022/01/21 05:00:00+00,186398,1857,767419,52478,2022/01/16 05:00:00+00,2022/01/22 05:00:00+00,202204,756
311.998166,22.934,0.217166,0.043433,2985,388.9661,1,0.1303,2022/01/22 11:18:00+00,52,2022/01/22 05:00:00+00,189381,1858,767419,52530,2022/01/16 05:00:00+00,2022/01/22 05:00:00+00,202204,757
284.633733,-27.364433,0.173733,-0.043433,1353,176.3053,0,0,2022/01/23 11:19:00+00,12,2022/01/23 05:00:00+00,190737,1858,767419,52542,2022/01/23 05:00:00+00,2022/01/29 05:00:00+00,202205,758
25.105766,-7.775,1.2162,-0.521233,135,17.5914,1,0.1303,2021/11/14 11:16:00+00,4,2021/11/14 05:00:00+00,122236,1641,767419,46279,2021/11/14 05:00:00+00,2021/11/20 05:00:00+00,202147,759
20.6319,-4.473866,0.434366,-0.781834,119,15.5065,0,0,2021/11/15 11:16:00+00,0,2021/11/15 05:00:00+00,122316,1641,767419,46279,2021/11/14 05:00:00+00,2021/11/20 05:00:00+00,202147,760
19.7632,-0.8687,0.564666,0.1303,201,26.1917,12,1.5637,2021/11/16 11:15:00+00,40,2021/11/16 05:00:00+00,122341,1653,767419,46316,2021/11/14 05:00:00+00,2021/11/20 05:00:00+00,202147,761
25.062366,5.299166,0.694966,0.1303,257,33.4889,4,0.5212,2021/11/17 11:15:00+00,604,2021/11/17 05:00:00+00,122419,1657,767419,46917,2021/11/14 05:00:00+00,2021/11/20 05:00:00+00,202147,762
27.625066,2.5627,1.0859,0.390934,178,23.1946,9,1.1728,2021/11/18 11:15:00+00,446,2021/11/18 05:00:00+00,122575,1666,767419,47360,2021/11/14 05:00:00+00,2021/11/20 05:00:00+00,202147,763
29.232166,1.6071,1.129333,0.043433,238,31.013,13,1.694,2021/11/19 11:15:00+00,568,2021/11/19 05:00:00+00,122808,1679,767419,47925,2021/11/14 05:00:00+00,2021/11/20 05:00:00+00,202147,764
30.7524,1.520234,1.2162,0.086867,292,38.0496,6,0.7818,2021/11/20 11:25:00+00,490,2021/11/20 05:00:00+00,123094,1682,767419,48417,2021/11/14 05:00:00+00,2021/11/20 05:00:00+00,202147,765
31.317066,0.564666,0.912133,-0.304067,191,24.8886,2,0.2606,2021/11/21 11:15:00+00,225,2021/11/21 05:00:00+00,123277,1684,767419,48642,2021/11/21 05:00:00+00,2021/11/27 05:00:00+00,202148,766
27.494733,-3.822333,0.564633,-0.3475,150,19.546,5,0.6515,2021/11/22 12:27:00+00,115,2021/11/22 05:00:00+00,123423,1690,767419,48755,2021/11/21 05:00:00+00,2021/11/27 05:00:00+00,202148,767
21.196566,-6.298167,1.042433,0.4778,147,19.1551,17,2.2152,2021/11/23 11:15:00+00,226,2021/11/23 05:00:00+00,123551,1711,767419,48974,2021/11/21 05:00:00+00,2021/11/27 05:00:00+00,202148,768
28.233133,7.036567,0.999,-0.043433,353,45.9983,1,0.1303,2021/11/24 11:15:00+00,104,2021/11/24 05:00:00+00,123805,1712,767419,49075,2021/11/21 05:00:00+00,2021/11/27 05:00:00+00,202148,769
33.097933,4.8648,0.912133,-0.086867,262,34.1404,3,0.3909,2021/11/25 11:15:00+00,128,2021/11/25 05:00:00+00,124058,1716,767419,49201,2021/11/21 05:00:00+00,2021/11/27 05:00:00+00,202148,770
29.927133,-3.1708,0.173733,-0.7384,74,9.6427,0,0,2021/11/26 11:15:00+00,83,2021/11/26 05:00:00+00,124128,1716,767419,49285,2021/11/21 05:00:00+00,2021/11/27 05:00:00+00,202148,771
21.89155,-8.035583,0.347466,0.173733,0,,5,0.6515,2021/11/27 11:15:00+00,249,2021/11/27 05:00:00+00,124124,1722,767419,49531,2021/11/21 05:00:00+00,2021/11/27 05:00:00+00,202148,772
25.40985,3.5183,0.217166,-0.1303,316,41.177,0,0,2021/11/28 11:16:00+00,159,2021/11/28 05:00:00+00,124450,1722,767419,49690,2021/11/28 05:00:00+00,2021/12/04 05:00:00+00,202149,773
32.5116,7.10175,0.651533,0.434367,183,23.8462,10,1.3031,2021/11/29 11:15:00+00,34,2021/11/29 05:00:00+00,124628,1733,767419,49720,2021/11/28 05:00:00+00,2021/12/04 05:00:00+00,202149,774
34.922266,2.410666,0.694966,0.043433,305,39.7436,6,0.7818,2021/11/30 11:15:00+00,89,2021/11/30 05:00:00+00,124899,1735,767419,49804,2021/11/28 05:00:00+00,2021/12/04 05:00:00+00,202149,775
37.8759,2.953634,1.172766,0.4778,384,50.0379,11,1.4334,2021/12/01 11:17:00+00,79,2021/12/01 05:00:00+00,125269,1749,767419,49877,2021/11/28 05:00:00+00,2021/12/04 05:00:00+00,202149,776
44.564966,6.689066,1.2162,0.043434,337,43.9134,11,1.4334,2021/12/02 11:16:00+00,121,2021/12/02 05:00:00+00,125594,1761,767419,49988,2021/11/28 05:00:00+00,2021/12/04 05:00:00+00,202149,777
48.908533,4.343567,1.172766,-0.043434,405,52.7743,5,0.6515,2021/12/03 11:15:00+00,132,2021/12/03 05:00:00+00,125983,1766,767419,50118,2021/11/28 05:00:00+00,2021/12/04 05:00:00+00,202149,778
49.299433,0.3909,1.129333,-0.043433,393,51.2106,10,1.3031,2021/12/04 11:15:00+00,150,2021/12/04 05:00:00+00,126371,1777,767419,50265,2021/11/28 05:00:00+00,2021/12/04 05:00:00+00,202149,779
41.5679,3.257667,0.2606,-0.043433,295,38.4405,1,0.1303,2021/08/06 10:14:00+00,29,2021/08/06 04:00:00+00,86299,1342,767419,44010,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,780
41.76335,0.19545,0.2606,0,0,,1,0.1303,2021/08/07 10:14:00+00,18,2021/08/07 04:00:00+00,86289,1343,767419,44027,2021/08/01 04:00:00+00,2021/08/07 04:00:00+00,202132,781
63.19885,21.4355,0.086866,-0.173734,675,87.9572,0,0,2021/08/08 10:15:00+00,7,2021/08/08 04:00:00+00,86960,1343,767419,44034,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,782
57.4002,-5.79865,0.043433,-0.043433,206,26.8432,0,0,2021/08/09 10:14:00+00,8,2021/08/09 04:00:00+00,87164,1343,767419,44041,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,783
49.212566,-8.187634,0,-0.043433,252,32.8373,0,0,2021/08/10 10:14:00+00,23,2021/08/10 04:00:00+00,87388,1343,767419,44061,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,784
31.013033,-18.199533,0.173733,0.173733,256,33.3586,4,0.5212,2021/08/11 10:14:00+00,40,2021/08/11 04:00:00+00,87623,1347,767419,44095,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,785
37.094033,6.081,0.347466,0.173733,346,45.0862,4,0.5212,2021/08/12 10:14:00+00,25,2021/08/12 04:00:00+00,87922,1351,767419,44106,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,786
51.471233,14.3772,0.3909,0.043434,583,75.9689,1,0.1303,2021/08/13 10:13:00+00,21,2021/08/13 04:00:00+00,88459,1352,767419,44123,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,787
57.1613,5.690067,0.347466,-0.043434,387,50.4288,3,0.3909,2021/08/14 10:13:00+00,21,2021/08/14 04:00:00+00,88827,1355,767419,44144,2021/08/08 04:00:00+00,2021/08/14 04:00:00+00,202133,788
54.902633,-2.258667,0.217166,-0.1303,294,38.3102,1,0.1303,2021/08/15 10:14:00+00,15,2021/08/15 04:00:00+00,89118,1356,767419,44159,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,789
42.393166,-12.509467,0.217166,0,295,38.4405,1,0.1303,2021/08/16 10:14:00+00,10,2021/08/16 04:00:00+00,89400,1357,767419,44165,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,790
44.1306,1.737434,0.1303,-0.086866,427,55.6411,1,0.1303,2021/08/17 10:14:00+00,41,2021/08/17 04:00:00+00,89793,1358,767419,44202,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,791
52.644,8.5134,0.173733,0.043433,490,63.8504,2,0.2606,2021/08/18 10:14:00+00,32,2021/08/18 04:00:00+00,90289,1360,767419,44232,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,792
61.200833,8.556833,0.434333,0.2606,492,64.111,7,0.9121,2021/08/19 10:14:00+00,26,2021/08/19 04:00:00+00,90759,1367,767419,44256,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,793
68.758633,7.5578,0.434333,0,601,78.3145,1,0.1303,2021/08/20 10:14:00+00,23,2021/08/20 04:00:00+00,91346,1368,767419,44276,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,794
71.451633,2.693,0.3909,-0.043433,552,71.9294,1,0.1303,2021/08/21 10:14:00+00,28,2021/08/21 04:00:00+00,91892,1369,767419,44304,2021/08/15 04:00:00+00,2021/08/21 04:00:00+00,202134,795
67.455566,-3.996067,0.086866,-0.304034,400,52.1228,0,0,2021/08/22 10:14:00+00,6,2021/08/22 04:00:00+00,92289,1369,767419,44310,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,796
59.202766,-8.2528,0.043433,-0.043433,411,53.5561,0,0,2021/08/23 10:13:00+00,17,2021/08/23 04:00:00+00,92697,1369,767419,44327,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,797
57.117866,-2.0849,0.2606,0.217167,504,65.6747,6,0.7818,2021/08/24 10:14:00+00,52,2021/08/24 04:00:00+00,93182,1375,767419,44377,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,798
65.978733,8.860867,0.3909,0.1303,604,78.7054,3,0.3909,2021/08/25 10:14:00+00,50,2021/08/25 04:00:00+00,93781,1378,767419,44426,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,799
79.487233,13.5085,0.608066,0.217166,722,94.0816,5,0.6515,2021/08/26 10:14:00+00,44,2021/08/26 04:00:00+00,94500,1383,767419,44474,2021/08/22 04:00:00+00,2021/08/28 04:00:00+00,202135,800
43.435633,-0.043433,0.564666,0.043433,302,39.3527,1,0.1303,2022/08/18 10:20:00+00,32,2022/08/18 04:00:00+00,269102,2440,767419,57570,2022/08/14 04:00:00+00,2022/08/20 04:00:00+00,202234,801
40.395133,-3.0405,0.564666,0,278,36.2253,1,0.1303,2022/08/19 10:21:00+00,11,2022/08/19 04:00:00+00,269354,2441,767419,57578,2022/08/14 04:00:00+00,2022/08/20 04:00:00+00,202234,802
37.789,-2.606133,0.086866,-0.4778,0,,0,0,2022/08/20 10:22:00+00,10,2022/08/20 04:00:00+00,269329,2437,767419,57586,2022/08/14 04:00:00+00,2022/08/20 04:00:00+00,202234,803
72.9067,35.1177,0.043433,-0.043433,841,109.5881,0,0,2022/08/21 10:24:00+00,0,2022/08/21 04:00:00+00,270152,2437,767419,57586,2022/08/21 04:00:00+00,2022/08/27 04:00:00+00,202235,804
67.4338,-5.4729,0,-0.043433,194,25.2795,0,0,2022/08/22 11:23:00+00,6,2022/08/22 04:00:00+00,270342,2437,767419,57591,2022/08/21 04:00:00+00,2022/08/27 04:00:00+00,202235,805
60.028033,-7.405767,0,0,347,45.2165,0,0,2022/08/23 10:48:00+00,26,2022/08/23 04:00:00+00,270662,2437,767419,57616,2022/08/21 04:00:00+00,2022/08/27 04:00:00+00,202235,806
40.395133,-19.6329,0.1303,0.1303,389,50.6894,3,0.3909,2022/08/24 10:23:00+00,64,2022/08/24 04:00:00+00,270994,2440,767419,57677,2022/08/21 04:00:00+00,2022/08/27 04:00:00+00,202235,807
52.209633,11.8145,0.173733,0.043433,466,60.723,1,0.1303,2022/08/25 10:23:00+00,12,2022/08/25 04:00:00+00,271372,2441,767419,57687,2022/08/21 04:00:00+00,2022/08/27 04:00:00+00,202235,808
54.555166,2.345533,0.434333,0.2606,401,52.2531,6,0.7818,2022/08/26 10:22:00+00,16,2022/08/26 04:00:00+00,271740,2447,767419,57701,2022/08/21 04:00:00+00,2022/08/27 04:00:00+00,202235,809
50.95,-3.605166,0.8687,0.434367,306,39.8739,13,1.694,2022/08/27 10:26:00+00,10,2022/08/27 04:00:00+00,271886,2460,767419,57710,2022/08/21 04:00:00+00,2022/08/27 04:00:00+00,202235,810
45.042766,-5.907234,0.825266,-0.043434,330,43.0013,0,0,2022/08/28 10:27:00+00,7,2022/08/28 04:00:00+00,272199,2460,767419,57717,2022/08/28 04:00:00+00,2022/09/03 04:00:00+00,202236,811
36.268766,-8.774,0.564666,-0.2606,199,25.9311,0,0,2022/08/29 10:24:00+00,2,2022/08/29 04:00:00+00,272391,2460,767419,57719,2022/08/28 04:00:00+00,2022/09/03 04:00:00+00,202236,812
40.525466,4.2567,0,-0.564666,404,52.644,0,0,2022/08/30 10:24:00+00,30,2022/08/30 04:00:00+00,272424,2460,767419,57748,2022/08/28 04:00:00+00,2022/09/03 04:00:00+00,202236,813
40.5689,0.043434,0.043433,0.043433,331,43.1316,1,0.1303,2022/08/31 10:25:00+00,49,2022/08/31 04:00:00+00,272669,2461,767419,57793,2022/08/28 04:00:00+00,2022/09/03 04:00:00+00,202236,814
50.515666,9.946766,0.086866,0.043433,428,55.7714,1,0.1303,2022/09/01 10:26:00+00,23,2022/09/01 04:00:00+00,273045,2462,767419,57814,2022/08/28 04:00:00+00,2022/09/03 04:00:00+00,202236,815
47.5186,-2.997066,0.347466,0.2606,335,43.6528,6,0.7818,2022/09/02 10:27:00+00,18,2022/09/02 04:00:00+00,273290,2467,767419,57829,2022/08/28 04:00:00+00,2022/09/03 04:00:00+00,202236,816
44.9559,-2.5627,0.3909,0.043434,272,35.4435,2,0.2606,2022/09/03 10:27:00+00,35,2022/09/03 04:00:00+00,273537,2469,767419,57863,2022/08/28 04:00:00+00,2022/09/03 04:00:00+00,202236,817
35.660666,-9.295234,0.347466,-0.043434,214,27.8857,0,0,2022/09/04 10:27:00+00,2,2022/09/04 04:00:00+00,273751,2469,767419,57865,2022/09/04 04:00:00+00,2022/09/10 04:00:00+00,202237,818
27.016966,-8.6437,0.086866,-0.2606,136,17.7217,0,0,2022/09/05 10:20:00+00,6,2022/09/05 04:00:00+00,273887,2469,767419,57871,2022/09/04 04:00:00+00,2022/09/10 04:00:00+00,202237,819
21.848133,-5.168833,0,-0.086866,153,19.937,0,0,2022/09/06 10:21:00+00,10,2022/09/06 04:00:00+00,274035,2469,767419,57881,2022/09/04 04:00:00+00,2022/09/10 04:00:00+00,202237,820
21.109733,-0.7384,0.2606,0.2606,197,25.6705,6,0.7818,2022/09/07 10:21:00+00,36,2022/09/07 04:00:00+00,274209,2475,767419,57917,2022/09/04 04:00:00+00,2022/09/10 04:00:00+00,202237,821
28.580666,7.470933,0.304033,0.043433,308,40.1345,1,0.1303,2022/09/08 10:22:00+00,16,2022/09/08 04:00:00+00,274494,2476,767419,57933,2022/09/04 04:00:00+00,2022/09/10 04:00:00+00,202237,822
33.706066,5.1254,0.434333,0.1303,271,35.3132,3,0.3909,2022/09/09 10:27:00+00,19,2022/09/09 04:00:00+00,274736,2479,767419,57949,2022/09/04 04:00:00+00,2022/09/10 04:00:00+00,202237,823
36.399066,2.693,0.217166,-0.217167,259,33.7495,1,0.1303,2022/09/10 10:22:00+00,20,2022/09/10 04:00:00+00,274976,2480,767419,57969,2022/09/04 04:00:00+00,2022/09/10 04:00:00+00,202237,824
29.1019,-7.297166,0.173733,-0.043433,140,18.243,0,0,2022/09/11 10:33:00+00,0,2022/09/11 04:00:00+00,275113,2480,767419,57969,2022/09/11 04:00:00+00,2022/09/17 04:00:00+00,202238,825
25.1927,-3.9092,0.043433,-0.1303,181,23.5856,0,0,2022/09/12 10:27:00+00,4,2022/09/12 04:00:00+00,275294,2480,767419,57973,2022/09/11 04:00:00+00,2022/09/17 04:00:00+00,202238,826
22.63,-2.5627,0.043433,0,200,26.0614,1,0.1303,2022/09/13 10:22:00+00,14,2022/09/13 04:00:00+00,275477,2481,767419,57987,2022/09/11 04:00:00+00,2022/09/17 04:00:00+00,202238,827
26.235133,3.605133,0.2606,0.217167,223,29.0584,5,0.6515,2022/09/14 10:22:00+00,18,2022/09/14 04:00:00+00,275639,2483,767419,58005,2022/09/11 04:00:00+00,2022/09/17 04:00:00+00,202238,828
26.973533,0.7384,0.304033,0.043433,198,25.8008,1,0.1303,2022/09/15 10:21:00+00,17,2022/09/15 04:00:00+00,275774,2484,767419,58021,2022/09/11 04:00:00+00,2022/09/17 04:00:00+00,202238,829
25.627033,-1.3465,0.2606,-0.043433,169,22.0219,0,0,2022/09/16 10:21:00+00,2,2022/09/16 04:00:00+00,275906,2484,767419,58022,2022/09/11 04:00:00+00,2022/09/17 04:00:00+00,202238,830
21.761266,-3.865767,0.086866,-0.173734,134,17.4611,1,0.1303,2022/09/17 10:21:00+00,15,2022/09/17 04:00:00+00,275965,2474,767419,58037,2022/09/11 04:00:00+00,2022/09/17 04:00:00+00,202238,831
19.285433,-2.475833,0.043433,-0.043433,141,18.3733,0,0,2022/09/18 10:23:00+00,4,2022/09/18 04:00:00+00,276105,2474,767419,58041,2022/09/18 04:00:00+00,2022/09/24 04:00:00+00,202239,832
15.897433,-3.388,0.043433,0,91,11.8579,0,0,2022/09/19 10:26:00+00,6,2022/09/19 04:00:00+00,276196,2474,767419,58047,2022/09/18 04:00:00+00,2022/09/24 04:00:00+00,202239,833
17.2005,1.303067,0.086866,0.043433,164,21.3703,2,0.2606,2022/09/20 11:24:00+00,16,2022/09/20 04:00:00+00,276253,2476,767419,58062,2022/09/18 04:00:00+00,2022/09/24 04:00:00+00,202239,834
18.1995,0.999,0.173733,0.086867,164,21.3703,2,0.2606,2022/09/20 11:25:00+00,16,2022/09/20 04:00:00+00,276253,2476,767419,58062,2022/09/18 04:00:00+00,2022/09/24 04:00:00+00,202239,835
21.500633,3.301133,0.477766,0.304033,167,21.7613,7,0.9121,2022/09/21 10:21:00+00,4,2022/09/21 04:00:00+00,276280,2483,767419,58066,2022/09/18 04:00:00+00,2022/09/24 04:00:00+00,202239,836
22.629966,1.129333,0.477766,0,190,24.7583,2,0.2606,2022/09/22 10:21:00+00,15,2022/09/22 04:00:00+00,276233,2485,767419,58079,2022/09/18 04:00:00+00,2022/09/24 04:00:00+00,202239,837
20.501633,-2.128333,0.3909,-0.086866,115,14.9853,0,0,2022/09/23 10:21:00+00,9,2022/09/23 04:00:00+00,276182,2485,767419,58087,2022/09/18 04:00:00+00,2022/09/24 04:00:00+00,202239,838
19.676333,-0.8253,0.217166,-0.173734,148,19.2854,3,0.3909,2022/09/24 10:21:00+00,9,2022/09/24 04:00:00+00,276266,2488,767419,58080,2022/09/18 04:00:00+00,2022/09/24 04:00:00+00,202239,839
15.9843,-3.692033,0.1303,-0.086866,105,13.6822,0,0,2022/09/25 10:22:00+00,1,2022/09/25 04:00:00+00,276367,2488,767419,58081,2022/09/25 04:00:00+00,2022/10/01 04:00:00+00,202240,840
16.7227,0.7384,0.1303,0,132,17.2005,0,0,2022/09/26 10:26:00+00,5,2022/09/26 04:00:00+00,276486,2488,767419,58086,2022/09/25 04:00:00+00,2022/10/01 04:00:00+00,202240,841
15.1156,-1.6071,0,-0.1303,111,14.4641,0,0,2022/09/27 10:21:00+00,17,2022/09/27 04:00:00+00,276433,2488,767419,58103,2022/09/25 04:00:00+00,2022/10/01 04:00:00+00,202240,842
18.981366,3.865766,0,0,194,25.2795,0,0,2022/09/28 10:21:00+00,15,2022/09/28 04:00:00+00,276443,2488,767419,58118,2022/09/25 04:00:00+00,2022/10/01 04:00:00+00,202240,843
19.5026,0.521234,0.173733,0.173733,144,18.7642,4,0.5212,2022/09/29 10:21:00+00,10,2022/09/29 04:00:00+00,276423,2489,767419,58128,2022/09/25 04:00:00+00,2022/10/01 04:00:00+00,202240,844
21.283466,1.780866,0.434333,0.2606,152,19.8067,6,0.7818,2022/09/30 10:20:00+00,10,2022/09/30 04:00:00+00,276453,2495,767419,58136,2022/09/25 04:00:00+00,2022/10/01 04:00:00+00,202240,845
19.155133,-2.128333,0.5212,0.086867,145,18.8945,2,0.2606,2022/10/01 10:21:00+00,6,2022/10/01 04:00:00+00,276457,2497,767419,58142,2022/09/25 04:00:00+00,2022/10/01 04:00:00+00,202240,846
17.243966,-1.911167,0.347466,-0.173734,100,13.0307,0,0,2022/10/02 10:22:00+00,1,2022/10/02 04:00:00+00,276557,2497,767419,58143,2022/10/02 04:00:00+00,2022/10/08 04:00:00+00,202241,847
14.681233,-2.562733,0.086866,-0.2606,93,12.1185,0,0,2022/10/03 12:25:00+00,3,2022/10/03 04:00:00+00,276627,2497,767419,58146,2022/10/02 04:00:00+00,2022/10/08 04:00:00+00,202241,848
13.638766,-1.042467,0.1303,0.043434,121,15.7671,3,0.3909,2022/10/04 10:22:00+00,33,2022/10/04 04:00:00+00,276677,2500,767419,58179,2022/10/02 04:00:00+00,2022/10/08 04:00:00+00,202241,849
15.9843,2.345534,0.651533,0.521233,154,20.0673,12,1.5637,2022/10/05 10:23:00+00,11,2022/10/05 04:00:00+00,276822,2512,767419,58189,2022/10/02 04:00:00+00,2022/10/08 04:00:00+00,202241,850
17.765166,1.780866,0.694966,0.043433,134,17.4611,1,0.1303,2022/10/06 10:23:00+00,8,2022/10/06 04:00:00+00,276950,2513,767419,58196,2022/10/02 04:00:00+00,2022/10/08 04:00:00+00,202241,851
18.1561,0.390934,0.564666,-0.1303,130,16.9399,0,0,2022/10/07 10:23:00+00,7,2022/10/07 04:00:00+00,277069,2513,767419,58201,2022/10/02 04:00:00+00,2022/10/08 04:00:00+00,202241,852
16.418666,-1.737434,0.043433,-0.521233,114,14.855,0,0,2022/10/08 10:24:00+00,0,2022/10/08 04:00:00+00,277173,2513,767419,58201,2022/10/02 04:00:00+00,2022/10/08 04:00:00+00,202241,853
14.811566,-1.6071,0,-0.043433,97,12.6398,0,0,2022/10/09 10:25:00+00,1,2022/10/09 04:00:00+00,277270,2513,767419,58202,2022/10/09 04:00:00+00,2022/10/15 04:00:00+00,202242,854
12.7701,-2.041466,0,0,83,10.8155,0,0,2022/10/10 10:30:00+00,0,2022/10/10 04:00:00+00,277353,2513,767419,58202,2022/10/09 04:00:00+00,2022/10/15 04:00:00+00,202242,855
82.7883,-5.4946,0,0,551,71.7991,0,0,2022/06/23 10:22:00+00,18,2022/06/23 04:00:00+00,249554,2355,767419,56922,2022/06/19 04:00:00+00,2022/06/25 04:00:00+00,202226,856
56.9441,-25.8442,0.1303,0.1303,278,36.2253,3,0.3909,2022/06/24 10:21:00+00,13,2022/06/24 04:00:00+00,249806,2357,767419,56935,2022/06/19 04:00:00+00,2022/06/25 04:00:00+00,202226,857
53.5127,-3.4314,0.7384,0.6081,403,52.5137,14,1.8243,2022/06/25 10:18:00+00,20,2022/06/25 04:00:00+00,250188,2370,767419,56952,2022/06/19 04:00:00+00,2022/06/25 04:00:00+00,202226,858
34.9657,-18.547,0.7384,0,124,16.1581,0,0,2022/06/26 10:28:00+00,4,2022/06/26 04:00:00+00,250310,2370,767419,56956,2022/06/26 04:00:00+00,2022/07/02 04:00:00+00,202227,859
32.0121,-2.9536,0.6081,-0.1303,210,27.3645,0,0,2022/06/27 10:22:00+00,1,2022/06/27 04:00:00+00,250519,2370,767419,56957,2022/06/26 04:00:00+00,2022/07/02 04:00:00+00,202227,860
