OBJECTID,MTRS,MIN_YEAROBS,MAX_YEAROBS,LAST_COUNTY,Shape__Area,Shape__Length
2082,M 15N 17W 12,2009,2016,Mendocino,4029061.2890625,8032.53474310251
2083,M 15N 16W 07,2016,2016,Mendocino,4792409.5625,9567.89321212703
2084,M 15N 16W 09,2013,2013,Mendocino,4016165.90625,8016.6042505845
2085,M 15N 16W 10,2012,2012,Mendocino,4209936.08203125,8207.87122139463
2086,M 15N 16W 11,2012,2016,Mendocino,4187916.86328125,8187.01472652996
2087,M 15N 16W 12,2012,2012,Mendocino,4695769.63671875,8716.26656370835
2088,M 15N 17W 14,2013,2013,Mendocino,4309951.609375,8304.49737258542
2089,M 15N 17W 13,2013,2013,Mendocino,4295506.53125,8290.67681649875
2090,M 15N 16W 15,2010,2016,Mendocino,4255875.546875,8253.64804952176
2091,M 15N 16W 14,2007,2014,Mendocino,4234845.8828125,8232.31091374692
2092,M 15N 16W 13,2007,2014,Mendocino,4281053.8203125,8276.41842893388
2093,M 15N 15W 18,2010,2010,Mendocino,5088137.8515625,9227.05754859021
2094,M 15N 14W 18,2012,2012,Mendocino,4412133.28125,8404.97553096275
2095,M 15N 16W 22,2012,2014,Mendocino,3980243.07421875,7981.54321768074
2096,M 15N 16W 23,2012,2012,Mendocino,4103073.8984375,8103.33308359867
2097,M 15N 15W 19,2020,2020,Mendocino,4848759.14453125,8839.04368890736
2098,M 15N 16W 24,2012,2020,Mendocino,4134200.01953125,8134.19872949882
2099,M 15N 14W 20,2011,2011,Mendocino,4113114.2890625,8113.75459422186
2100,M 15N 14W 21,2013,2013,Mendocino,4100454.20703125,8101.99753992954
2101,M 15N 14W 22,2010,2016,Mendocino,4086217.66796875,8085.96588656934
2102,M 15N 14W 23,2014,2016,Mendocino,4126544.11328125,8125.71063331153
2103,M 15N 16W 26,2012,2012,Mendocino,4165504.3359375,9024.85277286461
2104,M 15N 16W 25,2020,2020,Mendocino,4232872.21484375,8231.16821522981
2105,M 15N 15W 30,2013,2020,Mendocino,4966717.65625,8936.63256216109
2106,M 15N 15W 29,2016,2020,Mendocino,4348634.8671875,8342.15004266654
2107,M 15N 14W 29,2011,2011,Mendocino,3942523.5078125,7945.18198678407
2108,M 15N 14W 28,2010,2011,Mendocino,4025992.5546875,8028.09384441444
2109,M 15N 14W 27,2010,2016,Mendocino,4118031.26953125,8117.28799875373
2110,M 15N 14W 26,2014,2016,Mendocino,4166085.6171875,8165.52962379506
2111,M 15N 16W 34,2007,2013,Mendocino,3986364.421875,7992.88185915097
2112,M 15N 16W 35,2010,2013,Mendocino,4994445.234375,9238.00345242399
2113,M 15N 16W 36,2014,2015,Mendocino,4098589.91796875,8106.20044032694
2114,M 15N 15W 31,2015,2016,Mendocino,5053290.51953125,9021.98201289167
2115,M 15N 15W 32,2013,2016,Mendocino,4331015.8203125,8324.58985506078
2116,M 15N 14W 34,2016,2016,Mendocino,4224229.63671875,8223.45873699372
2117,M 15N 14W 35,2015,2015,Mendocino,4258779.8828125,8264.63385240603
2118,M 14N 16W 03,2012,2016,Mendocino,4294647.3203125,8293.61305312218
2119,M 14N 16W 02,2005,2016,Mendocino,4395276.48828125,8388.83137280479
2120,M 14N 16W 07,2013,2013,Mendocino,4168987.76171875,8170.00351179061
2121,M 14N 16W 08,2013,2013,Mendocino,4109330.875,8111.54291262719
2122,M 14N 16W 09,2013,2013,Mendocino,4020510.59765625,8021.53186275774
2123,M 14N 16W 10,2010,2013,Mendocino,4028513.9375,8030.42532749936
2124,M 14N 16W 11,2006,2013,Mendocino,4260236.9609375,8260.08482329844
2125,M 14N 16W 12,2009,2009,Mendocino,3941268.08984375,7950.27408720909
2126,M 14N 15W 10,2012,2014,Mendocino,4297424.33984375,8292.25920745159
2127,M 14N 15W 11,2013,2014,Mendocino,4322762.421875,8298.2155455556
2128,M 15N 10E 24,2019,2019,Placer,4430345.42578125,8431.32132588066
2129,M 14N 14W 10,2021,2021,Mendocino,4294501.7421875,8289.34220925524
2130,M 14N 15W 14,2012,2018,Mendocino,4399875.3671875,8409.92919045867
2131,M 14N 15W 13,2015,2019,Mendocino,4403732.2421875,8395.21736494065
2132,M 14N 14W 15,2020,2022,Mendocino,4292820.13671875,8287.7341282679
2133,M 14N 15W 24,2015,2016,Mendocino,4406866.8984375,8408.97082703904
2134,M 14N 14W 19,2018,2018,Mendocino,4326003.3125,8319.92068112942
2135,M 14N 14W 20,2021,2021,Mendocino,4265210.83984375,8261.10287909454
2136,M 14N 16W 29,2011,2014,Mendocino,4280497.14453125,8278.03908313439
2137,M 14N 16W 28,2012,2012,Mendocino,4046862.79296875,8051.61111870272
2138,M 14N 15W 26,2018,2018,Mendocino,4169936.1171875,8169.11410629296
2139,M 14N 14W 30,2021,2021,Mendocino,4107600.3125,8111.33121401448
2140,M 14N 14W 29,2016,2020,Mendocino,4151679.94140625,8150.65162663014
2141,M 14N 16W 34,2016,2016,Mendocino,3885872.953125,8422.95443165041
2142,M 14N 16W 33,2011,2011,Mendocino,3839943.22265625,7852.6446479691
2143,M 13N 16W 03,2016,2016,Mendocino,4762765.12890625,8743.55267549889
2144,M 13N 16W 04,2014,2014,Mendocino,4448299.98828125,8444.85830564819
2145,M 13N 14W 05,2014,2014,Mendocino,4212087.875,8209.75724919616
2146,M 13N 16W 08,2014,2014,Mendocino,4043231.11328125,8049.46509135887
2147,M 13N 16W 12,2013,2013,Mendocino,3948342.79296875,7960.19382105703
2148,M 14N 13E 24,2019,2019,Placer,5006173.00390625,9047.12640889695
2149,M 13N 15W 21,2013,2013,Mendocino,3849595.21875,7904.30024966604
2150,M 13N 15W 27,2006,2006,Mendocino,4545786.2890625,8564.41127489381
2151,M 13N 13E 06,2017,2017,Placer,3725220.19140625,7742.57208882769
2152,M 13N 14W 27,2020,2020,Mendocino,4379554.765625,8373.5941915752
2153,M 13N 15W 33,2021,2021,Mendocino,4241000.88671875,8368.06228878786
2154,M 12N 16W 02,2013,2013,Mendocino,4859786.2890625,8836.06398478488
2155,M 12N 16W 03,2011,2013,Mendocino,4457790.20703125,8458.33541886908
2156,M 12N 14W 06,2012,2012,Mendocino,9392334.09765625,13201.6997262148
2157,M 12N 14W 05,1994,1994,Mendocino,7293203.25,11894.8008922606
2158,M 12N 13W 06,2011,2020,Mendocino,12083895.3007813,13911.6885968886
2159,M 13N 14E 15,2010,2010,El Dorado,4393265.21875,8392.99515874565
2160,M 12N 13W 05,2020,2020,Mendocino,7181916.31640625,11048.6514628404
2161,M 12N 13W 04,2020,2020,Mendocino,7102501.31640625,10970.743143782
2162,M 12N 16W 10,2009,2010,Mendocino,4065767.2421875,8068.23296081221
2163,M 12N 16W 11,2012,2013,Mendocino,4063959.80078125,8066.88943990144
2164,M 12N 16W 12,2013,2013,Mendocino,4117687.9609375,8119.73419902363
2165,M 12N 15W 11,2011,2011,Mendocino,4188362.6875,8231.49505709836
2166,M 12N 16W 15,2011,2011,Mendocino,4092736.98046875,8095.42470491737
2167,M 12N 16W 14,2012,2013,Mendocino,4305917.875,8307.30670669119
2168,M 12N 14W 07,2011,2013,Mendocino,4195552.3203125,8200.14017486304
2169,M 12N 13W 08,1999,2021,Mendocino,4283026.609375,8280.40341785627
2170,M 12N 13W 07,2000,2000,Mendocino,6501592.8125,10548.7129288715
2171,M 12N 13W 09,2020,2021,Mendocino,4280871.26171875,8277.03148398298
2172,M 12N 14W 08,2012,2012,Mendocino,4144174.96875,8142.38254688094
2173,M 12N 16W 23,2012,2012,Mendocino,4233343.390625,8230.81306574773
2174,M 12N 15W 23,2010,2010,Mendocino,4375853.2109375,8386.75337730881
2175,M 12N 15W 24,2013,2013,Mendocino,1146304.03125,5222.2641939732
2176,M 12N 14W 18,2010,2012,Mendocino,4416672.30859375,8417.89973141425
2177,M 12N 13W 17,2007,2007,Mendocino,4537731.765625,8521.11105608129
2178,M 12N 16W 25,2016,2016,Mendocino,4437008.55859375,8430.62297810578
2179,M 12N 15W 30,2013,2014,Mendocino,4232570.94921875,8233.40714682764
2180,M 12N 15W 31,2015,2016,Mendocino,4160313.7421875,8167.9785881798
2181,M 12N 15W 34,2010,2010,Mendocino,4388985.37890625,8371.66581877964
2182,M 12N 12E 07,2014,2014,El Dorado,4377560.34765625,8388.90119663244
2183,M 12N 14E 12,2019,2019,El Dorado,4332349.30078125,8328.63183265344
2184,M 11N 15W 05,2016,2016,Mendocino,8565427.28515625,12554.4980671127
2185,M 11N 15W 04,2020,2020,Mendocino,8082855.07421875,11934.5195038947
2186,M 12N 13E 18,2004,2004,El Dorado,5722772.234375,9583.80356274928
2187,M 12N 14E 13,2019,2019,El Dorado,4186622.45703125,8188.11044985751
2188,M 12N 11E 23,2015,2015,El Dorado,4244102.71484375,8246.593669362
2189,M 11N 15W 10,2020,2020,Mendocino,4394019.9609375,8433.08646391136
2190,M 11N 15W 11,2020,2020,Mendocino,4563897.30078125,8574.47757087186
2191,M 12N 13E 27,2015,2015,El Dorado,4266922.88671875,8263.5800056254
2192,M 11N 15W 15,2019,2020,Mendocino,4577841.40625,8518.57066408369
2193,M 11N 15W 14,2020,2021,Mendocino,4372405.18359375,8362.5296445976
2194,M 12N 13E 31,2010,2015,El Dorado,4491358.3515625,8569.22340320833
2195,M 12N 13E 32,2010,2012,El Dorado,4328132.45703125,8444.99889708578
2196,M 12N 13E 34,2015,2015,El Dorado,4789468.5625,8841.97364781159
2197,M 12N 13E 33,2009,2015,El Dorado,4575818.19921875,8622.08600423176
2198,M 11N 13E 06,2010,2010,El Dorado,5736302.55078125,9816.69315546587
2199,M 11N 13E 05,2010,2010,El Dorado,7280434.73046875,10913.0273274874
2200,M 11N 13E 04,2015,2015,El Dorado,7009436.41015625,10895.3818471686
2201,M 11N 18E 05,2007,2007,El Dorado,4557229.5,8546.56434401148
2202,M 11N 13E 02,2015,2015,El Dorado,5636625.3515625,9624.04593180562
2203,M 11N 15W 26,2016,2016,Sonoma,4393617.78515625,8405.93306215803
2204,M 10N 13W 08,2021,2021,Sonoma,4338868.30078125,8333.20846210131
2205,M 10N 14W 16,2017,2017,Sonoma,4362709.6015625,8336.74273772864
2206,M 10N 14W 22,2011,2012,Sonoma,4075413.09375,8186.23805656826
2207,M 10N 13W 19,2016,2016,Sonoma,4022511.65625,8045.51372322051
2208,M 10N 13W 20,2011,2016,Sonoma,4344346.0390625,8341.83641428984
2209,M 10N 13E 09,2020,2020,El Dorado,4202342.4765625,8200.99151730939
2210,M 10N 14W 25,2016,2016,Sonoma,4096365.89453125,8086.71204696864
2211,M 10N 13W 30,2016,2016,Sonoma,3881400.47265625,7917.98976479103
2212,M 10N 13W 27,2013,2013,Sonoma,4305819.90625,8434.17236869656
2213,M 10N 13W 26,2013,2013,Sonoma,4821559.97265625,8762.61227356122
2214,M 10N 13W 31,2016,2016,Sonoma,4043038.5703125,8049.90847402319
2215,M 10N 13W 33,2013,2013,Sonoma,4640670.94921875,8566.52021406312
2216,M 10N 13W 34,2011,2013,Sonoma,3616352.234375,7674.71244730374
2217,M 09N 14W 02,2018,2018,Sonoma,4156667.71484375,8425.63263282609
2218,M 09N 14W 01,1989,2018,Sonoma,4641331.7421875,8506.61920980199
2219,M 09N 13W 06,2007,2007,Sonoma,4350049.4765625,8397.91953229403
2220,M 09N 13W 04,2013,2016,Sonoma,4936857.1875,9238.1338250886
2221,M 10N 13E 26,2020,2020,El Dorado,5201323.26953125,9198.62837886293
2222,M 09N 14W 12,2018,2018,Sonoma,4167315.8203125,8164.37147800097
2223,M 09N 13W 08,2006,2006,Sonoma,4622710.46875,8599.95794264828
2224,M 09N 13W 09,2016,2020,Sonoma,4927577.4609375,8895.760011454
2225,M 09N 13W 10,2018,2020,Sonoma,4776890.47265625,8758.9996339969
2226,M 09N 13W 18,1990,1990,Sonoma,4691732.02734375,8714.7013033037
2227,M 09N 13W 17,2000,2000,Sonoma,4699811.16015625,8661.83361617742
2228,M 09N 13W 15,2018,2018,Sonoma,4743759.4140625,8717.3194847493
2229,M 09N 13W 20,2000,2000,Sonoma,4842416.140625,8806.97900045364
2230,M 09N 13W 29,2019,2019,Sonoma,4618016.26953125,8573.78404114591
2231,M 09N 13W 27,2012,2012,Sonoma,4651839.484375,8520.13304281695
2232,M 09N 13W 34,2010,2011,Sonoma,4456768.41015625,8447.66527230523
2233,M 09N 13W 35,2012,2012,Sonoma,4339389.1015625,8327.85048508046
2234,M 08N 09W 06,2018,2018,Sonoma,4705149.6171875,8704.39150738453
2235,M 08N 13W 10,2022,2022,Sonoma,4090447.57421875,8445.31651005528
2236,M 08N 13W 11,2012,2014,Sonoma,4242928.1875,8243.15366284665
2237,M 08N 13W 12,2014,2014,Sonoma,4278187.42578125,8346.08645173418
2238,M 08N 10W 18,2014,2018,Sonoma,4011934.3984375,8003.26402878265
2239,M 08N 15E 05,2020,2020,El Dorado,4095533.90234375,8099.27251645247
2240,M 08N 06W 17,2005,2005,Napa,4182000.28125,8183.32578630503
2241,M 08N 06W 16,2005,2005,Napa,4095036.15625,8094.10894471062
2242,M 08N 12W 19,2019,2019,Sonoma,7469473.17578125,11251.4122546773
2243,M 08N 11W 22,2009,2013,Sonoma,4334342.3671875,8330.41754786281
2244,M 08N 02E 13,2019,2020,Yolo,4405286.16015625,8397.62767721111
2245,M 08N 10W 25,2017,2017,Sonoma,4217068.578125,8215.8724721414
2246,M 08N 11W 33,2018,2020,Sonoma,4041396.8671875,8245.65107372659
2247,M 08N 11W 36,2016,2016,Sonoma,4497041.92578125,8453.23764618407
2248,M 08N 10W 33,1996,1996,Sonoma,4234190.05859375,8223.95443420261
2249,M 07N 11W 05,2016,2016,Sonoma,4750104.31640625,8732.16955586538
2250,M 07N 11W 04,2015,2016,Sonoma,4010814.53515625,8071.4733349147
2251,M 07N 12W 01,2020,2020,Sonoma,4636034.28125,8619.24744249099
2252,M 07N 11W 03,2016,2016,Sonoma,4075861.02734375,8145.38498156045
2253,M 07N 11W 08,2013,2013,Sonoma,4252798.703125,8249.15529917489
2254,M 07N 11W 09,2016,2016,Sonoma,3620138.45703125,7634.19953256316
2255,M 07N 11W 10,2015,2016,Sonoma,3791681.484375,7801.86292351385
2256,M 07N 11W 12,2020,2020,Sonoma,4310673.46484375,8280.33941326078
2257,M 07N 10W 08,2002,2002,Sonoma,4071266.5703125,8073.21157305006
2258,M 07N 10W 09,2007,2007,Sonoma,4237289.33203125,8233.89177018752
2259,M 07N 11W 14,2018,2018,Sonoma,4282682.796875,8285.46938659807
2260,M 07N 10W 16,2002,2007,Sonoma,4296903,8285.41136458027
2261,M 07N 10W 15,2002,2008,Sonoma,4280170.26953125,8275.63321633274
2262,M 07N 07W 26,2018,2018,Sonoma,4221815.046875,8220.14729681353
2263,M 07N 07W 35,2006,2007,Sonoma,4141235.453125,8143.66677323945
2264,M 06N 05W 06,2006,2006,Napa,3961516.24609375,7964.03721049246
2265,M 06N 05W 05,2006,2006,Napa,4107534.1328125,8109.78472068612
2266,M 06N 05W 08,2009,2009,Napa,4100722.703125,8148.52268275325
2267,M 06N 05W 09,2009,2009,Napa,4140830.46484375,8101.16619747133
2268,M 06N 08W 36,2021,2021,Sonoma,4687509.15234375,8680.46098816282
2269,M 06N 16E 32,2015,2015,Calaveras,3984756.67578125,8269.72821513184
2270,M 03N 09W 34,2014,2014,Marin,4451851.16796875,8495.71896878125
2271,M 03N 09W 35,2015,2015,Marin,4674109.921875,8684.33136539317
2272,M 02N 09W 02,2012,2012,Marin,4218335.46484375,8223.76402958581
2273,M 02N 08W 12,2005,2005,Marin,5013947.4140625,8995.02604677056
2274,M 02N 07W 08,2018,2018,Marin,5340156.140625,9259.17110372154
2275,M 02N 07W 17,2019,2020,Marin,4099805.40625,8124.09421166182
2276,M 02N 08W 34,2005,2005,Marin,5408477.3203125,9336.88802492929
2277,M 02N 08W 35,2004,2005,Marin,5011945.9765625,9028.30127097799
2278,M 01N 08W 03,2005,2014,Marin,4371522.89453125,8366.46210221944
2279,M 01N 08W 02,2005,2013,Marin,4017139.58203125,8018.39555681084
2280,M 01N 08W 12,2005,2005,Marin,4721699.67578125,8718.84308053078
2281,M 01N 07W 07,2018,2018,Marin,4216314.23046875,8298.31940375771
2282,M 01N 06W 08,2021,2021,Marin,4873524.87890625,8906.90127880156
2283,M 01N 06W 18,2019,2020,Marin,4328164.27734375,8296.7554032617
2284,M 01N 06W 17,2020,2020,Marin,3926196.453125,7946.40466374802
2285,M 01N 07W 23,2006,2006,Marin,3820577.08984375,7913.82185595495
2286,M 01N 07W 24,2006,2015,Marin,2981437.4453125,6920.36731335728
2287,M 01N 06W 19,2009,2022,Marin,3228900.359375,7248.47158265829
2288,M 01N 07W 25,2002,2018,Marin,3623798.18359375,7618.86933877868
2289,M 01N 06W 30,2018,2020,Marin,4035924.359375,8037.92272395042
2290,M 01N 06W 29,2020,2020,Marin,3772218.4453125,7769.56096579347
2291,M 02S 18E 16,2012,2012,Mariposa,4305836.02734375,8305.54048879409
2292,M 04S 21E 04,2017,2017,Mariposa,4456698.7890625,8443.84453011913
2293,M 06S 21E 10,2012,2012,Mariposa,3929081.77734375,7927.82024761129
2294,M 07S 32E 01,2016,2016,Inyo,4040303.30078125,8040.39674455832
2295,M 08S 05W 02,2021,2021,San Mateo,4127952.96875,8129.81278814451
2296,M 08S 04W 33,2020,2020,San Mateo,4140671.2109375,8172.9217675624
2297,M 14S 28E 06,2004,2004,Tulare,3859702.25,7871.05912104931
2298,M 25S 32E 21,2017,2017,Kern,3954893.578125,7955.29428183373
2299,M 25S 32E 20,2017,2017,Kern,3895775.43359375,7897.13581232053
2300,M 25S 32E 29,2017,2017,Kern,3886816.9765625,7888.82131403439
2301,W 41S 12W 16,1999,2004,Curry,4203444.2734375,8205.20129978733
2302,W 41S 12W 15,2007,2007,Curry,4264178.921875,8294.9854321731
2303,W 41S 13W 25,2015,2015,Curry,1864782.0390625,5982.98808525737
2304,W 41S 01W 12,2011,2011,Jackson,4657467.7421875,8623.66837927311
2305,W 41S 01E 07,2010,2012,Jackson,4612093.2890625,8578.64624780377
