rxdevice,fileid,txdevice,starttime,endtime,valuevalue
6121,1402048.0,3666,276633866034834,276633878111432.0,255
6121,1402048.0,15678,276632966035006,276633265911443.0,255
6121,1402049.0,-19284,276635066069577,276635365946110.0,255
6121,1402049.0,22338,276635366069590,276635518146148.0,255
6121,1402053.0,-26256,276704966069816,276705195546622.0,255
6121,1402054.0,-28833,276708866129410,276709166005984.0,255
6121,1402054.0,-4538,276708566129476,276708866005961.0,255
6121,1402054.0,-2571,276709166129526,276709347405938.0,255
6121,1402057.0,-29853,276715466090112,276715765966808.0,255
6121,1402057.0,-26951,276715166090215,276715465966807.0,255
6121,1402057.0,11392,276715766090102,276716065966832.0,255
6121,1402057.0,21493,276716066090051,276716237466781.0,255
6121,1402059.0,-24498,276723866107364,276724165983736.0,255
6121,1402059.0,19328,276724166107449,276724403683746.0,255
6121,1402060.0,-29873,276727766093882,276728044470593.0,255
6121,1402060.0,-29719,276727466093825,276727765970597.0,255
6121,1402060.0,-23308,276725966094112,276726265970582.0,255
6121,1402060.0,-10858,276726566093728,276726865970572.0,255
6121,1402060.0,-7345,276726866093721,276727165970580.0,255
6121,1402060.0,3225,276728666093740,276728940170557.0,255
6121,1402060.0,21241,276726266093759,276726565970577.0,255
6121,1402060.0,21791,276727166093768,276727465970579.0,255
6121,1402060.0,23125,276728366093879,276728665970564.0,255
6121,1402062.0,-9968,276731666120806,276731854096941.0,255
6121,1402067.0,-22866,276783566037904,276783628914040.0,255
6121,1402067.0,-15775,276783266037903,276783565913987.0,255
6121,1402067.0,-5625,276782966037827,276783265914006.0,255
6121,1402068.0,21892,276815366091785,276815618768229.0,255
6121,1402074.0,-30016,276869066071636,276869123048043.0,255
6121,1402076.0,2589,276900866116976,276901165993431.0,255
6121,1402076.0,28670,276901166117418,276901437693447.0,255
6126,301409.0,-9711,276174866096186,276175021172957.0,255
6126,301409.0,-2277,276174566096114,276174865972950.0,255
6126,301409.0,2210,276174266096237,276174565972969.0,255
6126,301409.0,3507,276173666096223,276173965972959.0,255
6126,301409.0,8481,276173966096098,276174265972960.0,255
6126,301410.0,-5581,276206366063980,276206383340231.0,255
6126,301410.0,362,276205766064061,276206065940351.0,255
6126,301410.0,7597,276205466063833,276205765940262.0,255
6126,301410.0,9539,276206066063693,276206365940221.0,255
6126,301410.0,31624,276205166064255,276205465940269.0,255
6126,301410.0,32534,276204866063755,276205165940261.0,255
6126,301412.0,-19506,276257666096177,276257965972984.0,255
6126,301412.0,-14172,276257066096132,276257365972976.0,255
6126,301412.0,-9379,276257366096254,276257665972967.0,255
6126,301412.0,3679,276258266096154,276258292472974.0,255
6126,301412.0,15740,276257966096178,276258265972969.0,255
6126,301414.0,-26882,276294866042583,276295165919336.0,255
6126,301414.0,-4701,276295166042521,276295465919338.0,255
6126,301414.0,1585,276294566042585,276294865919306.0,255
6126,301414.0,17060,276295466042575,276295639219335.0,255
6126,301417.0,-25840,276346166078434,276346465955088.0,255
6126,301417.0,-16826,276346466078797,276346765955086.0,255
6126,301417.0,-10738,276347366078248,276347438155065.0,255
6126,301417.0,-4401,276346766078402,276347065955075.0,255
6126,301417.0,8592,276347066078693,276347365955047.0,255
6126,301419.0,-31019,276384266104558,276384549181175.0,255
6126,301419.0,-16804,276383066104679,276383365981203.0,255
6126,301419.0,6277,276383366104780,276383665981203.0,255
6126,301419.0,7807,276383966104590,276384265981126.0,255
6126,301419.0,11610,276382466104657,276382765981228.0,255
6126,301419.0,16591,276382766104801,276383065981196.0,255
6126,301419.0,17477,276383666104651,276383965981141.0,255
6126,301420.0,-30275,276432866071839,276433165948161.0,255
6126,301420.0,-1204,276433466071718,276433765948270.0,255
6126,301420.0,8917,276433766071669,276434018348173.0,255
6126,301420.0,25915,276433166071706,276433465948159.0,255
6126,301421.0,-31394,276463166127346,276463464203989.0,255
6126,301421.0,-24268,276462566127344,276462866003979.0,255
6126,301421.0,20077,276462866127267,276463166003984.0,255
6126,301421.0,23758,276462266127484,276462566003976.0,255
6126,301422.0,-12536,276467366069090,276467558345523.0,255
6126,301423.0,5593,276468866112762,276468912489293.0,255
6126,301424.0,1775,276470066076323,276470300552522.0,255
6126,301425.0,-24495,276516266117700,276516483894363.0,255
6126,301427.0,-31967,276518066042141,276518365918320.0,255
6126,301427.0,9726,276518366041692,276518489518323.0,255
6126,301427.0,13642,276517466041964,276517765918317.0,255
6126,301427.0,16092,276517766041682,276518065918322.0,255
6126,301428.0,-32343,276551666122131,276551965998724.0,255
6126,301428.0,-20438,276552866122025,276553165998673.0,255
6126,301428.0,-17648,276551366122075,276551665998706.0,255
6126,301428.0,-7942,276551966122060,276552265998737.0,255
6126,301428.0,-4413,276553166122007,276553240998664.0,255
6126,301428.0,25163,276552566122074,276552865998722.0,255
6126,301428.0,31880,276552266122115,276552565998712.0,255
6126,301429.0,-26112,276557366116293,276557432592306.0,255
6126,301430.0,-14324,276558566045256,276558824721968.0,255
6126,301431.0,-30125,276612566094090,276612626770606.0,255
6126,301431.0,24617,276612266094339,276612565970604.0,255
6126,301432.0,-9638,276616766063279,276616939139874.0,255
6126,301432.0,19460,276616466063087,276616765939829.0,255
6126,301433.0,16461,276623066035815,276623362311484.0,255
6126,301434.0,1874,276627266074941,276627565951429.0,255
6126,301434.0,22407,276627566074932,276627678051427.0,255
6126,301435.0,18870,276628166063723,276628260040326.0,255
6126,301437.0,24771,276635666118935,276635739195262.0,255
6126,301437.0,26629,276635366118875,276635665995265.0,255
6126,301438.0,-9120,276705866063512,276705882239985.0,255
6126,301440.0,-29309,276710366075290,276710665951705.0,255
6126,301440.0,-28982,276710066075334,276710365951767.0,255
6126,301440.0,-25927,276710666075233,276710965951727.0,255
6126,301440.0,-24311,276709766075253,276710065951703.0,255
6126,301440.0,-20892,276710966075259,276711239951831.0,255
6126,301440.0,347,276709466075335,276709765951705.0,255
6126,301441.0,-17457,276714866103569,276715069179765.0,255
6126,301441.0,-14551,276714566103450,276714865979758.0,255
6126,301441.0,11343,276713966103348,276714265979779.0,255
6126,301441.0,11697,276713666103579,276713965979755.0,255
6126,301441.0,27264,276714266103522,276714565979768.0,255
6126,301443.0,23582,276727466066275,276727547042569.0,255
6126,301444.0,-320,276777266061064,276777565937821.0,255
6126,301444.0,120,276777566061540,276777709437841.0,255
6126,301444.0,2394,276776666061486,276776965938080.0,255
6126,301444.0,16941,276776366061531,276776665937847.0,255
6126,301444.0,27999,276776966061621,276777265937860.0,255
6126,301445.0,-10854,276812066106771,276812365983148.0,255
6126,301445.0,-10127,276812666106585,276812939483160.0,255
6126,301445.0,8108,276812366106424,276812665983162.0,255
6126,301446.0,-6878,276814166047632,276814231023991.0,255
6126,301447.0,-19230,276819266111900,276819565988085.0,255
6126,301447.0,7776,276818966111623,276819265988155.0,255
6126,301447.0,10135,276819566111468,276819865988074.0,255
6126,301447.0,13924,276819866111964,276819905388147.0,255
6126,301448.0,-26072,276865166093675,276865465970220.0,255
6126,301448.0,-14744,276864266093679,276864565970258.0,255
6126,301448.0,-11279,276865466093667,276865765970231.0,255
6126,301448.0,-7705,276863966093665,276864265970239.0,255
6126,301448.0,-7514,276864566093636,276864865970217.0,255
6126,301448.0,3240,276863366093707,276863665970238.0,255
6126,301448.0,17822,276863666093720,276863965970241.0,255
6126,301448.0,19686,276865766093656,276865896170236.0,255
6126,301448.0,28825,276864866093669,276865165970231.0,255
6126,301449.0,-20690,276903266088760,276903565965709.0,255
6126,301449.0,-12809,276903566088863,276903865965710.0,255
6126,301449.0,14584,276903866088733,276904165965715.0,255
6126,301449.0,22456,276902966089023,276903265965709.0,255
6126,301449.0,31785,276904466088742,276904551865706.0,255
6126,301449.0,32694,276904166088850,276904465965677.0,255
6126,301451.0,-28892,276950666063724,276950965940587.0,255
6126,301451.0,-17090,276950366063835,276950665940588.0,255
6126,301451.0,-12292,276951566063757,276951573240551.0,255
6126,301451.0,17885,276950966063859,276951265940577.0,255
6126,301451.0,25166,276951266063739,276951565940559.0,255
6126,301452.0,-30919,276983366077167,276983665953725.0,255
6126,301452.0,-26384,276983066077182,276983365953709.0,255
6126,301452.0,-19431,276983666077165,276983902953663.0,255
6126,301452.0,-5053,276982766077159,276983065953690.0,255
6126,301452.0,18094,276982466077130,276982765953696.0,255
6126,301454.0,-26946,277034366072468,277034665949233.0,255
6126,301454.0,-10551,277035266072458,277035501649278.0,255
6126,301454.0,-9728,277034966072469,277035265949227.0,255
6126,301454.0,25299,277034666072479,277034965949171.0,255
6126,301457.0,-19051,277085366080006,277085665956793.0,255
6126,301457.0,-16869,277085666080075,277085886956801.0,255
6126,301457.0,8204,277085066080056,277085365956783.0,255
6126,301457.0,19451,277084766080075,277085065956774.0,255
6126,301459.0,-4692,277087166079724,277087425956580.0,255
6126,301459.0,29594,277086866079910,277087165956549.0,255
6126,301460.0,-198,277121366089452,277121665966244.0,255
6126,301460.0,2931,277121666089453,277121876666227.0,255
6126,301460.0,8185,277121066089488,277121365966239.0,255
6126,301460.0,19147,277120766089422,277121065966251.0,255
6126,301461.0,-15467,277155566102379,277155865978718.0,255
6126,301461.0,-9545,277154366103241,277154665978774.0,255
6126,301461.0,-1025,277155266102657,277155565978788.0,255
6126,301461.0,2208,277155866102586,277156165978696.0,255
6126,301461.0,8678,277154966102312,277155265978774.0,255
6126,301461.0,15111,277156166102116,277156208178768.0,255
6126,301461.0,24517,277154666102557,277154965978794.0,255
6126,301462.0,-20178,277160066033691,277160095710267.0,255
6126,301462.0,10465,277159766033655,277160065910291.0,255
6126,301463.0,-32732,277165766131425,277165785607842.0,255
6126,301463.0,-25968,277165166131536,277165466008123.0,255
6126,301463.0,-22427,277163066131609,277163366007850.0,255
6126,301463.0,-20225,277163966131263,277164266007852.0,255
6126,301463.0,-11224,277160966131813,277161266007843.0,255
6126,301463.0,-9208,277164566131236,277164866007874.0,255
6126,301463.0,-8564,277164866131926,277165166007874.0,255
6126,301463.0,-3258,277163366131252,277163534607963.0,255
6126,301463.0,-308,277164266131673,277164566007874.0,255
6126,301463.0,5098,277161266131346,277161566008137.0,255
6126,301463.0,19093,277162166131575,277162466007891.0,255
6126,301463.0,21757,277165466131729,277165766007869.0,255
6126,301463.0,27861,277162466131965,277162528807885.0,255
6126,301463.0,29151,277161566131804,277161866007840.0,255
6126,301463.0,32236,277161866131407,277162166007884.0,255
6126,301471.0,-32590,277329566047103,277329635322949.0,255
6126,301471.0,-30557,277320566046466,277320865922935.0,255
6126,301471.0,-30366,277328366046824,277328665922948.0,255
6126,301471.0,-29957,277322966046735,277323265923302.0,255
6126,301471.0,-29899,277327466047244,277327765922947.0,255
6126,301471.0,-26030,277328066046919,277328365922955.0,255
6126,301471.0,-25215,277322066046653,277322365922941.0,255
6126,301471.0,-23325,277323266046681,277323565922996.0,255
6126,301471.0,-21923,277325666046881,277325965922941.0,255
6126,301471.0,-19706,277326266046929,277326565923197.0,255
6126,301471.0,-19168,277320266046464,277320565922979.0,255
6126,301471.0,-17032,277326566046816,277326865922982.0,255
6126,301471.0,-13869,277323566046864,277323865922925.0,255
6126,301471.0,-13846,277321766046470,277322065922960.0,255
6126,301471.0,-13517,277325966046863,277326265922949.0,255
6126,301471.0,-13026,277323866046592,277324165922972.0,255
6126,301471.0,-12696,277319366046612,277319665923037.0,255
6126,301471.0,-11822,277319966046533,277320265922991.0,255
6126,301471.0,-9662,277320866046535,277321165922944.0,255
6126,301471.0,-8797,277328666047061,277328965922970.0,255
6126,301471.0,-7999,277319666046729,277319965922960.0,255
6126,301471.0,-3812,277327166046592,277327465922955.0,255
6126,301471.0,-3457,277329266046939,277329565922930.0,255
6126,301471.0,-2588,277324466046533,277324765923186.0,255
6126,301471.0,-462,277322666046771,277322965922976.0,255
6126,301471.0,2562,277328966046836,277329265922947.0,255
6126,301471.0,6482,277322366046754,277322665922976.0,255
6126,301471.0,8859,277321166046495,277321465922987.0,255
6126,301471.0,12770,277319066046906,277319365923021.0,255
6126,301471.0,13472,277321466046823,277321765922953.0,255
6126,301471.0,16230,277325066046766,277325365922944.0,255
6126,301471.0,22947,277324766047058,277325065922952.0,255
6126,301471.0,24042,277325366046735,277325665922976.0,255
6126,301471.0,24240,277327766046564,277328065922959.0,255
6126,301471.0,25022,277326866047240,277327165922945.0,255
6126,301471.0,28575,277324166047084,277324465922959.0,255
6126,301472.0,19535,277330166072075,277330440548278.0,255
6126,301473.0,-20686,277383866052580,277384165929463.0,255
6126,301473.0,-8930,277382966052841,277383265929461.0,255
6126,301473.0,15435,277384166052613,277384192229447.0,255
6126,301473.0,21557,277383566052730,277383865929433.0,255
6126,301473.0,23760,277383266052679,277383565929461.0,255
6126,301474.0,-19671,277418066122643,277418271999014.0,255
6126,301474.0,-19522,277416866122727,277417165999051.0,255
6126,301474.0,-14592,277417466122727,277417765999002.0,255
6126,301474.0,-3364,277416566122536,277416865999043.0,255
6126,301474.0,3017,277417766122778,277418065998994.0,255
6126,301474.0,18387,277417166122820,277417465999034.0,255
6126,301475.0,-15225,277469666124644,277469966001563.0,255
6126,301475.0,-1528,277469966124520,277470265901336.0,255
6126,301475.0,1352,277469066124724,277469366001572.0,255
6126,301475.0,32574,277469366124541,277469666001576.0,255
6126,301476.0,-30214,277502066067084,277502365943470.0,255
6126,301476.0,-25832,277501466170144,277501765943584.0,255
6126,301476.0,-20547,277501766067079,277502065943459.0,255
6126,301476.0,-14253,277502366067095,277502663043429.0,255
6126,301478.0,-21949,277503866052656,277503908829049.0,255
6126,301479.0,21060,277507166064292,277507207340697.0,255
6126,301480.0,-15190,277507766097160,277507860973920.0,255
6128,301549.0,-32489,276212366087620,276212665964026.0,255
6128,301549.0,-30897,276213866087369,276214165964066.0,255
6128,301549.0,-29241,276210566087449,276210865964036.0,255
6128,301549.0,-26993,276211466087677,276211765964208.0,255
6128,301549.0,-21768,276214766087859,276214953464041.0,255
6128,301549.0,-17464,276214466087482,276214765964046.0,255
6128,301549.0,-17360,276212066087527,276212365964075.0,255
6128,301549.0,-14171,276211766087702,276212065964054.0,255
6128,301549.0,-7688,276212666087394,276212965964050.0,255
6128,301549.0,-2570,276211166087373,276211465964053.0,255
6128,301549.0,-777,276214166087521,276214465964061.0,255
6128,301549.0,535,276213266087382,276213565964056.0,255
6128,301549.0,21445,276212966087537,276213265964060.0,255
6128,301549.0,27126,276213566087522,276213865964043.0,255
6128,301549.0,29013,276210866087423,276211165964036.0,255
6128,301551.0,29995,276224666043173,276224682719906.0,255
6128,301554.0,-9645,276355166102825,276355429879484.0,255
6128,301555.0,6143,276386366039975,276386553216541.0,255
6128,301559.0,26336,276470966122439,276471058798879.0,255
6128,301560.0,-16019,276476066105291,276476365981920.0,255
