rxdevice(long),fileid(long),txdevice(long),starttime(long),endtime(long),valuevalue(long)
1113,24824.0,17815,277578276135334,276871476076359.0,255
1125,58804.0,-22538,277580076180057,277762176055058.0,255
1113,24841.0,-19206,277579776179497,277077876031133.0,255
1113,24824.0,1806,277579476179626,277046376011948.0,255
1113,24824.0,27436,277656576109623,276871476076359.0,255
1113,24842.0,1944,277657476103610,277657543803180.0,255
1113,24836.0,-32696,277669776168179,277669892967487.0,255
1153,58814.0,-7673,277669476185921,277669776068142.0,255
1113,24846.0,-17192,277672776198954,276387576062486.0,255
1205,58824.0,4542,277742376148134,276297576073022.0,255
1113,24812.0,-24809,277743576106547,276871476076359.0,255
1113,58827.0,17646,277744776170766,276207865949104.0,255
1113,58844.0,12272,278087676155957,276524376016804.0,255
1113,24841.0,-29152,278089176109386,276524376016804.0,255
1113,24837.0,-4870,278088876109594,276871476076359.0,255
1113,24841.0,19467,278089776123541,278767766007058.0,255
1113,24855.0,31511,278094876143282,278653165960165.0,255
1113,24832.0,-15306,278175276128118,277046376011948.0,255
1113,24845.0,21117,278175576127700,277564776055062.0,255
1113,24832.0,996,278177676136171,277323276041700.0,255
1113,24845.0,-24931,278179476187091,278768066007059.0,255
1113,24846.0,19522,278182176121406,276266676055141.0,255
1133,58862.0,-13755,278183676132950,278802565926701.0,255
1113,24848.0,24499,278261676113093,278335465928666.0,255
1113,24814.0,22010,278267376148521,276524376016804.0,255
1113,24854.0,31413,278267676148913,276466176086601.0,255
1113,24824.0,4808,278358876122074,278175865951196.0,255
1113,58900.0,-27571,278606676167549,277046376011948.0,255
1113,24812.0,-28232,278624376107442,277129176056224.0,255
1113,58916.0,-30789,278707476161497,276297576073022.0,255
1113,24812.0,-23100,278777976133055,276266676055141.0,255
1113,58920.0,-21177,278779176193118,276297576073022.0,255
1113,24812.0,18319,278782176161134,276227965946228.0,255
1113,58923.0,32606,278783676189782,276211165914003.0,255
1113,58934.0,10215,278795076123163,278795221122789.0,255
1114,24814.0,-7280,276188676107627,276807876097228.0,255
1114,24814.0,-5450,276188376108037,276266676055141.0,255
1114,15434.0,11050,276188076107528,276387576062486.0,255
1114,24849.0,-23972,276192576191640,276905376089894.0,255
1114,24817.0,9917,276192876191598,276297576073022.0,255
1129,15436.0,-30371,276302676103878,277189765955931.0,255
1114,24837.0,15040,276302376104493,277106076056089.0,255
1192,15436.0,20740,276302976119534,276209965914102.0,255
1114,15437.0,-15501,276347676155625,276297576073022.0,255
1202,15437.0,-318,276347376155667,276347676055671.0,255
1114,24814.0,2803,276346776124743,276297576073022.0,255
1114,24837.0,18294,276347076155417,276347376055711.0,255
1114,24840.0,-15311,276439776200283,276902676073996.0,255
1114,15443.0,-7403,276444576166034,276209965914102.0,255
1114,24825.0,9367,276444276166037,276524376016804.0,255
1114,15444.0,29608,276473076120616,276387576062486.0,255
1127,15445.0,22496,276483876154471,276484055254370.0,255
1114,24842.0,-20762,276557676150129,277077876031133.0,255
1178,15446.0,-13985,276557076122353,276557376021761.0,255
1114,24812.0,3320,276556476106930,276905376089894.0,255
1114,24817.0,11417,276556776106749,277422576021761.0,255
1114,24812.0,22993,276557376121950,276297576073022.0,255
1185,15447.0,-16478,276569976120154,276570276020152.0,255
1114,24812.0,-9334,276571176120089,276571476019908.0,255
1134,15447.0,1659,276570276120054,276266676055141.0,255
1114,24848.0,14822,276570876120098,276902676073996.0,255
1114,24837.0,15366,276571476119766,277106076056089.0,255
1114,24812.0,32339,276570576120005,276266676055141.0,255
1114,24832.0,-28607,276620976146271,277762176055058.0,255
1114,24812.0,11478,276621276146558,277106076056089.0,255
1114,24840.0,-877,276635076201514,276466176086601.0,255
1180,15450.0,4064,276634776201099,276635076101678.0,255
1114,24836.0,23477,276635376201263,276387576062486.0,255
1114,15452.0,-6860,276646176200848,277077876031133.0,255
1114,24824.0,9024,276646476131879,278801965926737.0,255
1114,24812.0,8525,276662076156390,277106076056089.0,255
1188,15453.0,12914,276661776156404,276662076056387.0,255
1114,24855.0,-31255,276700776201380,276807876097228.0,255
1153,15454.0,20976,276701076201925,276297576073022.0,255
1114,24850.0,-9986,276701676192910,276211165914003.0,255
1114,24832.0,-20783,276726276183549,276726576083501.0,255
1114,24842.0,-14059,276725376183410,276725676083821.0,255
1114,24854.0,-11052,276725676183646,276466176086601.0,255
1114,24846.0,1023,276726876183532,277046376011948.0,255
1114,24837.0,3865,276727176183478,276297576073022.0,255
1114,24845.0,22893,276725976183375,276726276083709.0,255
1114,24817.0,26356,276726576183445,276726876083575.0,255
1114,24848.0,-20480,276747576116748,276747876016535.0,255
1208,15459.0,-13564,276748176116530,276748476016585.0,255
1214,15459.0,-11300,276749076116572,277175965960291.0,255
1114,24814.0,-10257,276748476116874,277129176056224.0,255
1114,24848.0,15023,276747876116771,277129176056224.0,255
1114,24848.0,22730,276748776116881,276266676055141.0,255
1205,15461.0,-20470,276811176168269,277077876031133.0,255
1114,24812.0,-9273,276811476168448,276811776068432.0,255
1125,15461.0,515,276811776168287,276466176086601.0,255
1114,24812.0,23300,276830076187696,276524376016804.0,255
1114,24837.0,32165,276887976193707,276227965946228.0,255
1120,15468.0,582,276888876154913,276889055654858.0,255
1114,24812.0,-20496,276889776119378,277698565927368.0,255
1158,15470.0,-30822,276904176171561,276904382871625.0,255
1114,24845.0,8812,276913476144398,278335465928666.0,255
1114,24840.0,6798,276959976143136,277564776055062.0,255
1114,24837.0,-24111,276964476117170,277077876031133.0,255
1115,24812.0,-29002,276180576175521,277088076019619.0,255
1115,24825.0,-20084,276180876107912,278802565926701.0,255
1115,24817.0,13377,276188376154155,276524376016804.0,255
1115,24817.0,18215,276188076154370,276905376089894.0,255
1152,15853.0,16397,276191676163145,276466176086601.0,255
1115,24836.0,-7968,276201876152734,276266676055141.0,255
1115,24832.0,9189,276218376201095,276524376016804.0,255
1115,24842.0,23519,276218076201737,276218376101175.0,255
1115,24842.0,-19976,276264276168339,276387576062486.0,255
1115,15859.0,-5575,276264576168650,276905376089894.0,255
1115,24845.0,6560,276263976168970,277088076019619.0,255
1115,15861.0,-29180,276304176153434,276297576073022.0,255
1146,15861.0,-15965,276304476153388,276304553853376.0,255
1187,15863.0,-21037,276349176153243,276349476053407.0,255
1115,24842.0,21512,276349476153392,277323276041700.0,255
1115,24814.0,-21408,276371976199554,276807876097228.0,255
1115,24850.0,12450,276374076158122,278803165926784.0,255
1115,24836.0,-22465,276438276157883,276387576062486.0,255
1148,15868.0,29304,276437976157932,276438276057884.0,255
1115,15870.0,31633,276458376146277,276807876097228.0,255
1194,15873.0,17937,276476976156434,277762176055058.0,255
1115,24840.0,19509,276477576156415,276905376089894.0,255
1115,24854.0,21239,276477276156522,276807876097228.0,255
1115,24832.0,-18582,276487176147492,276871476076359.0,255
1115,24837.0,-11782,276487476147378,276466176086601.0,255
1115,24832.0,27860,276494376110435,276266676055141.0,255
1211,15876.0,30939,276495276154140,277077876031133.0,255
1141,15877.0,-21745,276524376169005,277088076019619.0,255
1206,15877.0,1056,276524676187524,277509265925291.0,255
1115,24837.0,-28228,276543276102900,276524376016804.0,255
1115,24832.0,-32253,276548976153635,276807876097228.0,255
1194,15879.0,21883,276549276153766,278801965926737.0,255
1115,24825.0,-26707,276557676162540,276807876097228.0,255
1153,15880.0,-20286,276557976162534,276297576073022.0,255
1115,24846.0,-14921,276556776162706,277928065976672.0,255
1115,24812.0,-6260,276556176162553,276207865949104.0,255
1115,24842.0,8972,276555876162550,276905376089894.0,255
1115,24845.0,17281,276556476162779,276556776062673.0,255
1115,24849.0,22055,276555576162642,277046376011948.0,255
1115,24840.0,28175,276557376162633,277077876031133.0,255
1174,15880.0,28557,276555276162602,276297576073022.0,255
1201,15880.0,28590,276558276162543,276266676055141.0,255
1115,24840.0,30905,276557076162665,276557376062629.0,255
1156,15891.0,-31230,276710976162597,276736165973384.0,255
1115,24824.0,-31146,276712776162458,276297576073022.0,255
1133,15891.0,-20629,276711876162503,277422576021761.0,255
1115,24842.0,3017,276711276162503,276387576062486.0,255
1154,15891.0,15141,276712176162503,276712476062703.0,255
1115,24814.0,27622,276711576162655,277046376011948.0,255
1115,24814.0,28786,276712476162705,276227965946228.0,255
1115,24845.0,-25645,276720876183110,278175865951196.0,255
1115,24841.0,5458,276720576183332,277046376011948.0,255
1115,24812.0,14645,276720276182906,276266676055141.0,255
1132,15893.0,-21237,276740976174864,276741276074118.0,255
1115,24825.0,-20403,276741576174118,276466176086601.0,255
1126,15893.0,2611,276742176174336,276297576073022.0,255
1133,15893.0,2746,276741276174153,277762176055058.0,255
1168,15893.0,29128,276741876174230,277080865966239.0,255
1165,15895.0,-28202,276798876151016,277088076019619.0,255
1115,24836.0,-5848,276800376151013,277077876031133.0,255
1140,15895.0,17240,276799776150880,277175965960291.0,255
1199,15895.0,23245,276799476151208,276736165973384.0,255
1115,24832.0,26573,276799176150866,277323276041700.0,255
1115,24854.0,27352,276800076150953,276524376016804.0,255
1162,15895.0,32020,276800676151342,276466176086601.0,255
1115,24854.0,5829,276806976196150,276807276096189.0,255
1115,15896.0,7635,276807276196203,278802265926771.0,255
1115,24812.0,-14202,276822876152187,276823176052551.0,255
1115,24817.0,-14198,276823476151739,276736165973384.0,255
1193,15897.0,25798,276822576151834,276822876052181.0,255
1115,24841.0,31170,276823176152540,276871476076359.0,255
1115,24854.0,2870,276868776141767,277046376011948.0,255
1178,15898.0,12320,276867576142247,277564776055062.0,255
1115,24836.0,30841,276868476141619,277129176056224.0,255
1117,15901.0,-32732,276909276187659,276871476076359.0,255
1142,15901.0,14859,276909576188485,277323276041700.0,255
1137,15902.0,-31611,276954876140117,276955176039989.0,255
1115,24846.0,4506,276955176139977,278276965988058.0,255
1115,24825.0,14898,277006176101944,276387576062486.0,255
1115,24851.0,3874,277059576154392,277509265925291.0,255
1115,24832.0,-24510,277081776148121,276807876097228.0,255
1201,15909.0,-11495,277082076165319,276871476076359.0,255
1115,24841.0,-11320,277129176169842,276807876097228.0,255
1115,24812.0,27,277128876154897,277129176069803.0,255
1176,15912.0,841,277148076179705,277509265925291.0,255
1115,24837.0,9078,277148376179788,277698565927368.0,255
1117,15915.0,-19734,277157976189093,277387465933130.0,255
1123,15915.0,8568,277158276189537,276297576073022.0,255
1115,24840.0,-1740,277171776173265,276871476076359.0,255
1176,15919.0,-4714,277178976124560,277179276024393.0,255
1115,24832.0,21499,277179276124382,277189765955931.0,255
1173,15920.0,-24251,277187076145019,277187376045221.0,255
1117,15920.0,-4675,277187376145221,276207865949104.0,255
1165,15921.0,28571,277212576157719,276297576073022.0,255
1115,24824.0,-26804,277259676176853,277259698876604.0,255
1115,24837.0,26376,277259376159006,276905376089894.0,255
1115,24842.0,-30899,277309476164053,277509265925291.0,255
1115,15924.0,-23625,277308876146163,276466176086601.0,255
1115,24840.0,-8430,277332576163886,277077876031133.0,255
1115,24836.0,-3140,277332276164118,276387576062486.0,255
1115,24812.0,-27523,277337376166056,277762176055058.0,255
1115,15927.0,-12401,277337976165861,277106076056089.0,255
1201,15927.0,-7055,277336776165910,278639365921994.0,255
1152,15927.0,28116,277337676165854,277337976065862.0,255
1115,15929.0,-11372,277391976121395,277698565927368.0,255
1203,15929.0,-7493,277391676121506,277422576021761.0,255
1178,15929.0,2753,277391076121504,276807876097228.0,255
1115,24840.0,21820,277391376121576,277509265925291.0,255
1117,24837.0,10309,276140676176628,276466176086601.0,255
1117,24812.0,-23722,276142776163494,276142876363736.0,255
1117,24854.0,-5182,276282876130367,277509265925291.0,255
1128,1523.0,14171,276282576198662,276282876030631.0,255
1183,1523.0,29001,276283176130264,277762176055058.0,255
1169,190882.0,10309,276140676176628,277693765956247.0,255
1117,190884.0,-23646,276142776163494,276142876363736.0,255
1117,24845.0,-5182,276282876130367,276297576073022.0,255
1117,24855.0,14072,276282576198662,276524376016804.0,255
1117,24817.0,29001,276283176130264,276466176086601.0,255
1117,24854.0,-8505,276287366039246,276524376016804.0,255
1117,24842.0,-1144,276286766039477,276387576062486.0,255
1178,190891.0,-130,276287066039367,276266676055141.0,255
1180,190891.0,15944,276287666039200,276387576062486.0,255
1117,24824.0,-15223,276296066041186,276207865949104.0,255
1117,24817.0,26448,276296666041055,277080865966239.0,255
1117,24851.0,30131,276296366041585,276297576073022.0,255
1117,24850.0,-15944,276298166094440,276871476076359.0,255
1117,24845.0,6671,276317966037165,278285965953540.0,255
1191,190896.0,2616,276389066071269,277762176055058.0,255
1117,24812.0,-19854,276390566092279,277046376011948.0,255
1117,24814.0,-4004,276390266092267,276466176086601.0,255
1136,190901.0,-24754,276404966110167,276405265986835.0,255
1117,24814.0,-2581,276405266110633,276902676073996.0,255
1117,24812.0,-20543,276615266033668,276524376016804.0,255
1182,190904.0,8107,276615566033566,277928065976672.0,255
1117,190907.0,-4134,276645866114630,277189765955931.0,255
1117,24814.0,-23875,277168466089389,276871476076359.0,255
1117,24851.0,-14931,277169966073063,278768666007070.0,255
1117,24814.0,-11832,277169366073121,277169665949699.0,255
1146,190912.0,10616,277169666073139,276807876097228.0,255
1117,24837.0,-4419,277175666078414,277175965954562.0,255
1117,190913.0,8514,277175966077966,277176265954507.0,255
1117,24812.0,24619,277176266077961,277762176055058.0,255
1117,24845.0,-8155,277250966099778,277693765956247.0,255
1181,190915.0,-6685,277251266099845,277762176055058.0,255
1117,24825.0,20532,277251566099844,276266676055141.0,255
1139,190916.0,-30593,277253066093250,277693765956247.0,255
1117,24848.0,30413,277253366092977,278175865951196.0,255
1117,190917.0,-6580,277260266062799,277129176056224.0,255
1208,190917.0,26150,277259966063616,277088076019619.0,255
1117,24840.0,29689,277261766063115,276211165914003.0,255
1117,24832.0,12009,277325366058096,276297576073022.0,255
1117,24848.0,-4499,277344566111359,277344865987977.0,255
1117,24825.0,-2587,277345166111543,277106076056089.0,255
1139,190921.0,8432,277344866111533,276902676073996.0,255
1117,24817.0,9257,277344266111434,276871476076359.0,255
1117,24840.0,-9952,277352666143076,277509265925291.0,255
1143,190922.0,-8230,277352366142999,277129176056224.0,255
1117,190923.0,-13469,277355366046756,276207865949104.0,255
1117,24832.0,-10567,277355066046773,277422576021761.0,255
1117,190926.0,-24169,277427066083146,278335165928660.0,255
1209,190926.0,12676,277426466084289,277426765960074.0,255
1161,190926.0,12750,277426766083187,277427065960060.0,255
1144,190927.0,-21000,277429466061996,276387576062486.0,255
1117,24837.0,28678,277429166061815,277081165966235.0,255
1117,24824.0,-21940,277431566035709,277129176056224.0,255
1117,24845.0,21986,277431866035642,276297576073022.0,255
1117,24817.0,-12641,277432766112414,276524376016804.0,255
1117,24814.0,29881,277433066112449,277106076056089.0,255
1117,24845.0,-27121,277443266112724,276524376016804.0,255
1117,24840.0,-10442,277512566057141,276266676055141.0,255
1187,190932.0,1420,277511966057296,278768066007059.0,255
1117,24855.0,9062,277511666057220,277323276041700.0,255
1117,190933.0,-14038,277515266049992,277080865966239.0,255
1117,24842.0,-28284,277519166115840,278276965988058.0,255
1117,24817.0,23514,277519466115780,276207865949104.0,255
1194,190936.0,-20114,277601366113768,278255665966919.0,255
1117,24812.0,-19955,277601066113837,277129176056224.0,255
1117,24845.0,-15459,277601966113771,276266676055141.0,255
1167,190936.0,447,277600766113854,276807876097228.0,255
