code,category,description,sizevalue,totalinventory,price,saleprice,saleenddate
68730,CHAMPAGNE/SPARKLING,Louis de Sacy Grand Cru Champagne Brut,750ML,0,82.99,10.99,11/30/2022
10467,DOMESTIC BOTTLE,Stillwater Moneytree$,22.0Z,0,9.99,10.99,11/30/2022
340492,KOSHER,Teperberg Red Moscato Muscat,750ML,0,13.99,10.99,11/30/2022
345483,GERMANY,St Michael Weinkellerei GMBH Auslese Riesling,750ML,0,13.99,10.99,11/30/2022
18031,AMERICAN RED,J. Lohr Seven Oaks Cabernet Sauvignon,1.5L,187,32.99,10.99,11/30/2022
325923,ITALY,Ornella Molon Piave Pinot Grigio,750ML,0,16.99,10.99,11/30/2022
335992,ITALY,LOCATIONS I ITALIAN RED,750ML,66,19.99,10.99,11/30/2022
13792,RUM,Old Line Aged Caribbean Single Malt Cask Finished Rum,750ML,73,34.99,30.99,11/30/2022
87106,CHAMPAGNE/SPARKLING,Gloria Ferrer Brut Methode Champenoise Pinot Noir,750ML,449,21.99,10.99,11/30/2022
41904,VODKA,Grey Goose La Vanille Vodka,1L,0,44.99,10.99,11/30/2022
391360,SPAIN/PORTUGAL,Bodegas Alto Moncayo Veraton Garnacha,750ML,0,37.99,10.99,11/30/2022
91324,IMPORTED BOTTLE,Chimay Grande Reserve - 6 Pack,11.2Z,0,55.99,10.99,11/30/2022
68673,DOMESTIC CAN,DENIZENS THIRD PARTY 4/6 CANS - 6 Pack,12.0Z,930,13.99,10.99,11/30/2022
41319,BRANDY/COGNAC/GRAPPA,Hennessy V.S Cognac,50ML,1182,9.99,10.99,11/30/2022
341611,CHILE,Valdivieso Sauvignon Blanc,750ML,0,9.99,10.99,11/30/2022
96970,IMPORTED BOTTLE,Heineken - 12 Pack,12.0Z,2,17.99,10.99,11/30/2022
42586,BOURBON/RYE,Doc Swinson's Alter Ego Triple Cask Straight Bourbon Whiskey,750ML,70,74.99,10.99,11/30/2022
238707,SPECIALTY,FIREBALL CINN WHISKY PARTY YARD 3/40PK 50ML - 40 Pack,50ML,40,39.99,10.99,11/30/2022
15974,CANADIAN/BLENDED WHISKEY,Old Line Port Cask Finish American Single Malt Whiskey,750ML,23,73.99,65.99,11/30/2022
83290,AMERICAN RED,Wagner Family of Wines Red Schooner Voyage 3 Malbec,750ML,0,52.99,10.99,11/30/2022
20265,CANADIAN/BLENDED WHISKEY,Beam's Eight Star Blended Kentucky Whiskey,1.75L,11,14.99,10.99,11/30/2022
74211,VODKA,New Amsterdam Peach Vodka,750ML,274,10.99,10.99,11/30/2022
335363,BRANDY/COGNAC/GRAPPA,Remy Martin 1738 Accord Royal Cognac,375ML,175,36.99,10.99,11/30/2022
45980,ARGENTINA,Freixenet Acordeon Malbec,750ML,0,10.99,10.99,11/30/2022
56260,MIXERS,Chi Chi's Appletini Cocktail,1.75L,0,9.99,10.99,11/30/2022
11039,IMPORTED BOTTLE,Amarcord Midona,16.9Z,0,4.99,10.99,11/30/2022
335180,FRANCE,Chateau Saint Valery Saint Emilion Bordeaux Blend,750ML,0,17.99,10.99,11/30/2022
42038,SCOTCH,Oban Highland Single Malt Scotch Whisky,750ML,0,93.99,10.99,11/30/2022
28552,COOLERS,Smirnoff Watermelon Vodka,24.0Z,0,2.99,10.99,11/30/2022
70294,VODKA,CiROC Peach Vodka,1.75L,130,56.99,10.99,11/30/2022
335381,SPAIN/PORTUGAL,Bodegas Elias Mora Vinas Elias Mora Tempranillo,750ML,0,39.99,10.99,11/30/2022
312295,TEQUILA,Suerte Blanco Tequila,750ML,0,37.99,10.99,11/30/2022
429478,CHILE,TerraNoble Reserva La Higuera Vineyard Carmenere,750ML,0,12.99,10.99,11/30/2022
330525,AMERICAN RED,Roth Estate Heritage Red Blend,750ML,0,29.99,10.99,11/30/2022
336665,SPAIN/PORTUGAL,Ribafreixo Gaudio Verdelho,750ML,0,9.99,10.99,11/30/2022
80421,AMERICAN BLUSH/ROSE,Williamsburg Winery Plantation Blush White Zinfandel,750ML,0,9.79,10.99,11/30/2022
98663,IMPORTED BOTTLE,Warsteiner Premium Dunkel - 6 Pack,12.0Z,0,10.99,10.99,11/30/2022
326336,ITALY,Viticultori Associati Canicatti La Ferla Inzolia,750ML,0,6.79,10.99,11/30/2022
33162,FRANCE,Domaine Puech Cocut Chardonnay,750ML,0,13.99,10.99,11/30/2022
73230,CANADIAN/BLENDED WHISKEY,Crown Royal Regal Apple Flavored Whisky,750ML,488,27.99,24.99,11/30/2022
71242,ITALY,Riunite Lambrusco,1.5L,181,13.99,10.99,11/30/2022
344314,AMERICAN RED,Compass Pinot Noir,750ML,0,16.99,10.99,11/30/2022
18015,BOURBON/RYE,Jim Beam Kentucky Straight Rye Whiskey,750ML,251,21.99,10.99,11/30/2022
60267,DOMESTIC CAN,7 Locks Surrender Dorothy Rye PA - 6 Pack,12.0Z,970,13.99,10.99,11/30/2022
240976,AMERICAN WHITE,La Crema Sauvignon Blanc,750ML,462,21.99,10.99,11/30/2022
3719,DOMESTIC BOTTLE,Ommegang Three Philosophers,25.4Z,0,11.99,10.99,11/30/2022
244129,TEQUILA,Yave Jalapeno Tequila 100% de Agave,750ML,107,40.99,10.99,11/30/2022
69341,DOMESTIC CAN,SIXPOINT ATOMIC RES 6/4 16OZ CANS - 4 Pack,16.0Z,0,17.99,10.99,11/30/2022
10311,IMPORTED BOTTLE,Birra Del Borgo Maledetta,11.2Z,0,8.99,10.99,11/30/2022
37099,DOMESTIC CAN,SIERRA NEVADA DANKFUL IPA 4/6PK 12OZ CAN - 6 Pack,12.0Z,6,10.99,10.99,11/30/2022
135461,ITALY,Isole e Olena Estate Bottled Chianti Classico DOCG Sangiovese,750ML,0,31.99,10.99,11/30/2022
73679,BOURBON/RYE,LARCENY BOURBON W/TUMBLER,750ML,24,23.99,10.99,11/30/2022
306114,SPAIN/PORTUGAL,Casa Santos Lima LAB Portuguese Red Blend,1.5L,0,15.99,10.99,11/30/2022
46283,AMERICAN RED,Anne Amie Winemaker's Selection Pinot Noir,750ML,0,27.99,10.99,11/30/2022
10269,BOURBON/RYE,Few Bourbon Whiskey,750ML,0,49.99,10.99,11/30/2022
236226,SPECIALTY,Ole Smoky Hunch Punch Lightnin' Moonshine,50ML,731,3.79,10.99,11/30/2022
29333,DOMESTIC BOTTLE,Zywiec Beer,16.9Z,0,2.99,10.99,11/30/2022
48555,BRANDY/COGNAC/GRAPPA,Asbach Uralt 3 Year Old Brandy,1L,0,41.99,10.99,11/30/2022
70684,TEQUILA,Avion Silver Tequila,375ML,12,24.99,10.99,11/30/2022
34213,RUM,Wray & Nephew White Overproof Rum,1L,2,34.99,10.99,11/30/2022
324615,CORDIALS,RumChata Horchata Con Ron Cream Liqueur,1L,3,36.99,10.99,11/30/2022
341676,FRANCE,Paul Florian Scarlet of Paris Pinot Noir,750ML,98,7.99,10.99,11/30/2022
45264,SPAIN/PORTUGAL,Telmo Rodriguez Dehesa Gago Tempranillo,750ML,0,16.49,10.99,11/30/2022
366240,AMERICAN RED,DOM DE LA COTE PINOT NOIR MEMORIOUS,750ML,0,94.99,10.99,11/30/2022
32921,AMERICAN RED,Estrella River Winery Proprietor's Reserve Cabernet Sauvignon,750ML,0,6.79,10.99,11/30/2022
27006,SCOTCH,Grant's The Family Reserve Blended Scotch Whisky,750ML,266,16.99,10.99,11/30/2022
25500,VODKA,Burnett's Coconut Vodka,750ML,0,7.69,10.99,11/30/2022
18067,DOMESTIC BOTTLE,PORT CITY RIVERSHED ALE 6/4 16OZ CANS - 4 Pack,16.0Z,43,12.99,10.99,11/30/2022
70065,VODKA,Ivanabitch Coconut Vodka,750ML,0,13.99,10.99,11/30/2022
42338,CORDIALS,Ramazzotti Amaro Liqueur,750ML,0,24.99,10.99,11/30/2022
297519,MIXERS,MASTER OF MIXES BIG BUCKET MARGARITA 4/96OZ,96.0Z,140,9.99,10.99,11/30/2022
336931,ITALY,Colimoro Alto Adige Sudtirol Pinot Grigio,750ML,0,14.99,10.99,11/30/2022
329749,CHILE,Balducci's Food Lovers Market Chardonnay,750ML,0,10.49,10.99,11/30/2022
29305,DOMESTIC CAN,Brewer's Art ChopTank'd - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
349892,AMERICAN RED,Linganore Winecellars Estate Bottled Cabernet Franc,750ML,11,45.99,10.99,11/30/2022
23282,IMPORTED CAN,Heineken Light Can - 12 Pack,12.0Z,0,20.99,10.99,11/30/2022
328369,OTHER WINE,Cyan 8 Meses Tinta de Toro,750ML,0,16.99,10.99,11/30/2022
348951,OTHER WINE,Litmus Wines Ginking White Blend,750ML,0,14.39,10.99,11/30/2022
312604,SPAIN/PORTUGAL,DESTINOS RED,750ML,0,6.99,10.99,11/30/2022
167552,AMERICAN RED,HOUSE OF DRAGON RED 750ML,750ML,82,22.99,10.99,11/30/2022
195154,ITALY,Vietti Tre Vigne Barbera d'Asti,750ML,0,18.49,10.99,11/30/2022
232674,AMERICAN RED,MT VEEDER MT BRAVE MER,750ML,12,90.99,10.99,11/30/2022
80046,AMERICAN WHITE,Middle Sister Sweet & Sassy Moscato Muscat,750ML,1,10.99,10.99,11/30/2022
23898,DOMESTIC BOTTLE,Baying Hound Lord Wimsey's Mild Pale Ale,22.0Z,0,5.99,10.99,11/30/2022
66109,ITALY,Castello Banfi San Angelo Toscana IGT Pinot Grigio,750ML,225,16.99,10.99,11/30/2022
309200,CHILE,Casas Patronales Sauvignon Blanc,750ML,0,7.99,10.99,11/30/2022
80127,MIXERS,Stirrings Simple Lemon Drop Martini Mix,750ML,2,5.99,10.99,11/30/2022
239400,VODKA,Plume & Petal Peach Wave Vodka,750ML,0,19.99,10.99,11/30/2022
70650,GIN,Michael Godard The Spa Treatment Gin,750ML,0,31.99,10.99,11/30/2022
33413,AMERICAN RED,De Loach Heritage Reserve Cabernet Sauvignon,750ML,4,17.99,10.99,11/30/2022
241462,SPECIALTY,99 Pineapple Liqueur 50ML,50ML,2219,0.99,10.99,11/30/2022
23324,IMPORTED BOTTLE,Corona Light - 18 Pack,12.0Z,0,29.99,10.99,11/30/2022
81111,ARGENTINA,Concha y Toro Frontera Malbec,1.5L,267,10.49,10.99,11/30/2022
81183,AMERICAN WHITE,Bonterra Vineyards Chardonnay,750ML,292,15.99,10.99,11/30/2022
19801,AMERICAN RED,Stags' Leap Winery Cabernet Sauvignon,750ML,248,49.99,10.99,11/30/2022
14859,DOMESTIC CAN,BROOKEVILLE HOP ENVY 6/4 16OZ CANS - 4 Pack,16.0Z,145,15.99,10.99,11/30/2022
84352,AMERICAN RED,Frei Brothers Reserve Pinot Noir,750ML,297,21.99,10.99,11/30/2022
240693,SPECIALTY,Tenth Ward Smoked Corn Whiskey,750ML,148,29.99,25.99,11/30/2022
312009,OTHER WINE,Bon Appetit Cabernet Sauvignon,750ML,0,5.79,10.99,11/30/2022
66563,DOMESTIC CAN,DEVILS BACKBONE IPA VP 2/12 CAN - 12 Pack,12.0Z,0,24.99,10.99,11/30/2022
314621,CHILE,Lanzur Reserva Pinot Noir,750ML,0,13.99,10.99,11/30/2022
73232,GIN,Wigle Organic Ginever Gin,750ML,0,45.99,10.99,11/30/2022
70667,VODKA,Burnett's Fruit Punch Vodka,750ML,0,7.69,10.99,11/30/2022
232878,AMERICAN BLUSH/ROSE,Gran Moraine Rose Pinot Noir,750ML,0,29.99,10.99,11/30/2022
12138,AMERICAN WHITE,AVA Grace Vineyards Chardonnay,750ML,0,10.99,10.99,11/30/2022
50768,CORDIALS,Hiram Walker Triple Sec Liqueur 30 Proof,1L,30,9.99,10.99,11/30/2022
238174,SPAIN/PORTUGAL,BERONIA RIOJA ROSE 750ML,750ML,46,15.99,10.99,11/30/2022
26885,IMPORTED BOTTLE,J.W. Lees Harvest Ale 2011 Sherry Cask,9.3Z,0,10.99,10.99,11/30/2022
408506,AMERICAN RED,99 VINES CAB,750ML,0,10.99,10.99,11/30/2022
69938,DOMESTIC CAN,BOLD ROCK HARD TEA ORIGINAL 2/12 CANS - 12 Pack,12.0Z,0,16.99,10.99,11/30/2022
396664,ITALY,D'Altieri Moscato d'Asti,750ML,0,11.99,10.99,11/30/2022
66544,DOMESTIC BOTTLE,MICHELOB ULTRA AMBER MAX 4/6 NR - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
84506,AMERICAN RED,Glen Ellen Reserve Cabernet Sauvignon,750ML,35,7.99,10.99,11/30/2022
323694,FRANCE,Chateau Greysac Cru Bourgeois Medoc Bordeaux Blend,375ML,0,13.99,10.99,11/30/2022
323276,FRANCE,Domaine de Gournier Viognier,750ML,0,9.49,10.99,11/30/2022
37419,GREECE,Kourtaki Dry White Wine Savatiano,1.5L,0,21.99,10.99,11/30/2022
80477,AMERICAN RED,San Antonio Winery American Sweet Red Cardinale,750ML,393,10.99,10.99,11/30/2022
322759,ITALY,Riva Leone Barbera,750ML,0,10.99,10.99,11/30/2022
80587,WINE BASED SELTZER,Barefoot Cellars Refresh Moscato Spritzer Can Muscat - 4 Pack,250ML,152,8.99,10.99,11/30/2022
321314,ITALY,La Corte Delle Venezie IGT Pinot Grigio,750ML,0,17.49,10.99,11/30/2022
19780,VODKA,Absolut Raspberri Vodka,750ML,0,23.99,10.99,11/30/2022
232948,ASIA,Hakutsuru Sho Une Junmai Dai Ginjo Sake,720ML,0,36.99,10.99,11/30/2022
330984,ITALY,Bove Poggio d'Albe Montepulciano d'Abruzzo,750ML,0,18.99,10.99,11/30/2022
87963,AMERICAN RED,Beringer Vineyards Founders' Estate Pinot Noir,750ML,107,10.99,10.99,11/30/2022
331128,SPAIN/PORTUGAL,Pedro Luis Martinez Genio Espanol Roble Monastrell,750ML,0,9.99,10.99,11/30/2022
16535,GIN,Batch & Bottle Hendrick's Gin Martini 375ML,375ML,403,14.99,10.99,11/30/2022
137510,FRANCE,Henri Bourgeois La Porte du Caillou Sancerre Sauvignon Blanc,750ML,0,34.99,10.99,11/30/2022
72373,RUM,Stonewall American Rum,750ML,0,27.99,10.99,11/30/2022
56375,AMERICAN WHITE,Schug Sauvignon Blanc,750ML,0,22.99,10.99,11/30/2022
74938,SCOTCH,Glenmorangie The Cadboll Estate 15 Year Old Highland Single Malt Scotch Whisky,750ML,20,85.99,10.99,11/30/2022
304196,AMERICAN RED,One Hope Cabernet Sauvignon,750ML,608,12.99,10.99,11/30/2022
342137,AMERICAN RED,Linganore Winecellars Mountain Berry Red Blend,750ML,161,11.99,10.99,11/30/2022
306083,ALSACE,Pierre Sparr Pinot Blanc,750ML,0,18.49,10.99,11/30/2022
162744,ITALY,Trambusti Badiolo Riserva Chianti DOCG Sangiovese,750ML,240,13.99,10.99,11/30/2022
42985,ARGENTINA,Bodega Norton Privada Bordeaux Blend,750ML,0,25.99,10.99,11/30/2022
73952,LIQ BASED SELTZER,Passion Fruit Vodka & Soda - 4 Pack,355ML,2674,10.99,10.99,11/30/2022
81284,CHAMPAGNE/SPARKLING,Piper Sonoma Blanc de Blancs Chardonnay,750ML,0,23.99,10.99,11/30/2022
29556,IRISH WHISKEY,Bushmills Black Bush Irish Whiskey,750ML,245,31.99,10.99,11/30/2022
44965,ASIA,Sho Chiku Bai Nama Organic Sake,300ML,0,11.99,10.99,11/30/2022
333446,AMERICAN RED,Federalist Vineyards The Federalist Cabernet Sauvignon,750ML,426,15.99,10.99,11/30/2022
357806,SPECIALTY,Sugarlands Shine Tickle's Dynamite Cinnamon Moonshine,750ML,85,18.99,10.99,11/30/2022
68276,PORT/SHERRY/DESSERT/VERMOUTH,Hartley & Gibson's Fino Very Dry Sherry Palomino,750ML,37,13.99,10.99,11/30/2022
57924,CHAMPAGNE/SPARKLING,Martini & Rossi Prosecco Glera,750ML,35,15.99,10.99,11/30/2022
28838,IMPORTED BOTTLE,Andechser Doppelbock Dunkel,16.9Z,0,4.99,10.99,11/30/2022
340313,AMERICAN RED,Cedar Brook Pinot Noir,750ML,0,9.79,10.99,11/30/2022
19593,AMERICAN RED,Vampire Vineyards Pinot Noir,750ML,1,10.49,10.99,11/30/2022
345519,AMERICAN WHITE,Sutter Home Winery Pinot Grigio,500ML,0,5.49,10.99,11/30/2022
349688,SOUTH AFRICA,DeMorgenzon DMZ Rose Cabernet Sauvignon,750ML,0,14.99,10.99,11/30/2022
13463,PORT/SHERRY/DESSERT/VERMOUTH,Christian Brothers Golden Sherry Palomino,1.5L,0,8.99,10.99,11/30/2022
348899,AMERICAN WHITE,Pacific Rim Winemakers Riesling,750ML,0,12.49,10.99,11/30/2022
328385,AMERICAN RED,Dead Bolt Winemaker's Blend Dead Bolt Cabernet Sauvignon,750ML,0,12.99,10.99,11/30/2022
24383,IMPORTED BOTTLE,BEFORE AFTER 12% 12/500ML,500ML,0,5.99,10.99,11/30/2022
46170,BRANDY/COGNAC/GRAPPA,OG Original Gangster X.O. Brandy,750ML,0,49.99,10.99,11/30/2022
13385,DOMESTIC CAN,BROOKEVILLE HUGULKULTUR 6/4 16OZ CANS - 4 Pack,16.0Z,429,13.99,10.99,11/30/2022
63576,CHILE,TERRAPURA SAUVIGNON BLANC RESERVA 750ML,750ML,0,12.99,10.99,11/30/2022
152315,TEQUILA,Jose Cuervo Gold Especial Oro Tequila,200ML,896,6.99,10.99,11/30/2022
67563,AMERICAN WHITE,Barefoot Cellars Pinot Grigio,1.5L,321,12.99,10.99,11/30/2022
241460,SPECIALTY,99 Peppermint Liqueur 50ML,50ML,1952,0.99,10.99,11/30/2022
235816,AMERICAN RED,Prisoner Wine Company Eternally Silenced Pinot Noir,750ML,2,46.99,10.99,11/30/2022
82418,AMERICAN RED,Ghost Pines Winemaker's Blend Pinot Noir,750ML,116,18.99,10.99,11/30/2022
346795,SPAIN/PORTUGAL,Beso del Sol White Sangria Airen,3L,0,24.99,10.99,11/30/2022
333909,FRANCE,B de Loudenne Bordeaux Blend,750ML,0,38.99,10.99,11/30/2022
72592,MIXERS,Margaritaville Mango Margarita Ready to Drink,1.75L,127,15.99,10.99,11/30/2022
328181,AUSTRALIA,Robert Oatley Wild Oats Estate Grown Chardonnay,750ML,0,12.69,10.99,11/30/2022
84255,AMERICAN WHITE,Sutter Home Winery Sauvignon Blanc,750ML,0,7.99,10.99,11/30/2022
14122,MALT BASED SELTZER,FLYING EMBERS SELTZER VARIETY 2/12 CANS - 12 Pack,12.0Z,0,22.99,10.99,11/30/2022
340226,FRANCE,Christophe Thorigny Brut Methode Traditionnelle Vouvray Petillant Mousseux Chenin Blanc,750ML,0,15.99,10.99,11/30/2022
38059,RUM,Bacardi Gold Rum,200ML,41,4.99,10.99,11/30/2022
313967,AMERICAN WHITE,Barefoot Cellars Pink Moscato Deliciously Sweet Muscat,750ML,261,8.79,10.99,11/30/2022
427314,ITALY,La Mondianese Baby Barbera d'Asti,750ML,0,11.99,10.99,11/30/2022
339310,SOUTH AFRICA,Ridgeback The Lion Hound Mischief Brut Champagne Blend,750ML,0,13.99,10.99,11/30/2022
327070,CHILE,Vina Siegel 1234 Reserva Rare Red Blend,750ML,1,15.99,10.99,11/30/2022
404241,AMERICAN RED,Stonecap Estate Grown Syrah,750ML,0,10.99,10.99,11/30/2022
84911,CHILE,Concha y Toro Casillero del Diablo Reserva Pinot Noir,750ML,0,12.99,10.99,11/30/2022
232078,ITALY,Cinta Montepulciano D'Abruzzo DOC,750ML,0,14.99,10.99,11/30/2022
63433,DOMESTIC CAN,FreeThought Principia,16.0Z,0,6.99,10.99,11/30/2022
35327,VODKA,Gilbey's Vodka,750ML,377,6.99,10.99,11/30/2022
345475,TEQUILA,Exotico Blanco Tequila 1L,1L,0,22.99,10.99,11/30/2022
152340,ARGENTINA,Dominio Del Plata BenMarco Malbec,750ML,0,22.99,10.99,11/30/2022
11453,CANADIAN/BLENDED WHISKEY,Jackson Morgan Salted Caramel Liqueur,750ML,0,23.99,10.99,11/30/2022
85626,AMERICAN BLUSH/ROSE,Peter Vella White Zinfandel,5L,40,18.99,10.99,11/30/2022
320589,FRANCE,Pere Anselme Reserve De L'Aube Viognier,750ML,0,6.99,10.99,11/30/2022
27332,SCOTCH,Glenfiddich 12 Year Old Single Malt Scotch Whisky,750ML,362,52.99,44.99,11/30/2022
338832,AMERICAN RED,Pebble Lane Sustainably Grown Pinot Noir,750ML,0,8.99,10.99,11/30/2022
238984,BOURBON/RYE,JW RUTLEDGE CREAM OF KY STRAIGHT BOURB 750ML,750ML,0,154.99,10.99,11/30/2022
236330,TEQUILA,Codigo 1530 Blanco Tequila,750ML,388,51.99,10.99,11/30/2022
23046,IMPORTED BOTTLE,Karpackie Super Beer - 4 Pack,16.9Z,0,9.99,10.99,11/30/2022
47376,AMERICAN WHITE,Folie a Deux Menage a Trois White Rare White Blend,750ML,287,10.99,10.99,11/30/2022
236174,AMERICAN WHITE,Paris Valley Road Chardonnay,750ML,0,16.99,10.99,11/30/2022
236826,FRANCE,Chateau Sociando Mallet Haut Medoc Bordeaux Blend,750ML,0,99.99,10.99,11/30/2022
308735,CHILE,Vina Casas Patronales Reserva Cabernet Sauvignon,750ML,0,9.79,10.99,11/30/2022
241898,CHAMPAGNE/SPARKLING,Perrier Jouet Grand Brut Champagne,750ML,153,52.99,10.99,11/30/2022
81387,MIXERS,Texas Beach Bloody Mary Mix,32.0Z,0,8.59,10.99,11/30/2022
361236,TEQUILA,MONTE ALBAN SILVER,1.75L,4,25.99,10.99,11/30/2022
332700,ARGENTINA,Finca Sophenia Altosur Malbec,750ML,0,10.49,10.99,11/30/2022
434450,AUSTRALIA,St. Kilda Chardonnay,750ML,0,9.99,10.99,11/30/2022
35815,VODKA,Gordon's Vodka,1L,0,12.99,10.99,11/30/2022
186031,AMERICAN WHITE,Castle Rock Chardonnay,750ML,0,14.99,10.99,11/30/2022
339496,AMERICAN RED,CADE HOWELL MT RED,750ML,0,154.99,10.99,11/30/2022
240990,FRANCE,CH LA GORDONNE FONT FREYE ROSE 750ML,750ML,9,23.99,10.99,11/30/2022
47378,GIN,The Bitter Truth Sloeberry Blue Gin,750ML,0,50.99,10.99,11/30/2022
240567,FRANCE,Mirabeau Belle Annee Rose Grenache,750ML,0,12.99,10.99,11/30/2022
244018,TEQUILA,TEQUILA OCHO REPOSADO 750ML,750ML,26,58.99,10.99,11/30/2022
348200,AMERICAN RED,Linganore Winecellars Indulgence Chambourcin,375ML,31,14.99,10.99,11/30/2022
411248,ITALY,Villa d' Orvieto Umbria IGT White Blend,750ML,0,6.49,10.99,11/30/2022
154466,VODKA,Smirnoff Raspberry Vodka,375ML,6,7.49,10.99,11/30/2022
10432,IMPORTED BOTTLE,Mythos Lager - 6 Pack,11.2Z,0,15.99,10.99,11/30/2022
31988,FRANCE,Abbotts & Delaunay Sauvignon Blanc,750ML,0,9.79,10.99,11/30/2022
302257,PORT/SHERRY/DESSERT/VERMOUTH,Quinta de la Rosa Late Bottled Vintage Red Port,500ML,0,32.99,10.99,11/30/2022
70449,RUM,Below Deck Small Batch Spiced Rum,750ML,0,27.99,10.99,11/30/2022
237110,FRANCE,Maison Arnoux & Fils Cotes du Rhone Red Southern Rhone Blend,750ML,0,15.99,10.99,11/30/2022
72658,TEQUILA,Jose Cuervo Especial Silver Tequila,1.75L,833,39.99,33.99,11/30/2022
63118,FRANCE,Maison Nicolas Cabernet Sauvignon,750ML,0,9.99,10.99,11/30/2022
362912,CORDIALS,Sugarlands Appalachian Eggnog Sippin' Cream Liqueur,750ML,28,18.99,10.99,11/30/2022
83855,AMERICAN BLUSH/ROSE,Barefoot Cellars Delightfully Sweet Rose Blend,1.5L,25,12.99,10.99,11/30/2022
23886,IMPORTED BOTTLE,Heineken - 24 Pack,12.0Z,342,38.99,10.99,11/30/2022
72188,RUM,Bacardi Dragon Berry Rum,1.75L,0,25.99,10.99,11/30/2022
41399,GIN,McClintock Forager Gin,750ML,153,35.99,31.99,11/30/2022
71579,OTHER WINE,Avia Estate Bottled Cabernet Sauvignon,1.5L,0,14.39,10.99,11/30/2022
8214,IMPORTED CAN,BITBURGER 5 LITER CAN,5L,0,33.99,10.99,11/30/2022
73578,VODKA,Burnett's Whipped Cream Vodka,750ML,0,7.69,10.99,11/30/2022
20087,AMERICAN RED,Bully Hill Vineyards Love My Goat Baco Noir,750ML,0,10.99,10.99,11/30/2022
21973,IMPORTED BOTTLE,Lvivske 1715 - 4 Pack,16.9Z,0,11.99,10.99,11/30/2022
80345,AMERICAN RED,Olney Winery Acai Raspberry Cabernet Sauvignon,750ML,241,15.99,10.99,11/30/2022
335345,AMERICAN RED,The Hess Collection 19 Block Cuvee Rare Red Blend,375ML,0,12.99,10.99,11/30/2022
313146,FRANCE,Compultion Cabernet Sauvignon,750ML,0,15.49,10.99,11/30/2022
234884,ITALY,Vignaioli del Morellino di Scansano Saragiolo Rosso Toscana IGT Rare Red Blend,750ML,0,10.49,10.99,11/30/2022
42177,TEQUILA,Casamigos Reposado Tequila 1L,1L,80,66.99,10.99,11/30/2022
59714,AMERICAN RED,STORE SPECIAL WINE 12 LITER,12L,0,24.45,10.99,11/30/2022
73208,SPECIALTY,Wigle Organic Pennsylvania Wheat Whiskey,750ML,3,47.99,10.99,11/30/2022
32131,AUSTRALIA,Fisheye Shiraz,3L,0,18.99,10.99,11/30/2022
64408,FRANCE,Georges Dub�uf Cuvee Blanc Rare White Blend,750ML,0,13.99,10.99,11/30/2022
234366,ITALY,Tenuta di Arceno Valadorna di Arcanum Toscana IGT Merlot,750ML,30,88.99,10.99,11/30/2022
36030,VODKA,Absolut Vodka,1L,264,33.99,10.99,11/30/2022
232588,ITALY,ZIOBAFFA ORG TOSCANA,750ML,1,15.99,10.99,11/30/2022
70748,TEQUILA,Exodo Tequila Silver,750ML,0,38.99,10.99,11/30/2022
413194,FRANCE,Jean Pierre Boisson Domaine du Pere Caboche Cuvee Tradidtion Chateauneuf du pape Red Southern Rhone Blend,375ML,0,23.99,10.99,11/30/2022
105520,FRANCE,Bouchard Aine et Fils Bourgogne Rouge Pinot Noir,750ML,0,20.99,10.99,11/30/2022
104949,KOSHER,B HERZOG CHARD VDP,750ML,0,11.99,10.99,11/30/2022
398896,AMERICAN WHITE,Sycamore Lane Cellars Pinot Grigio,750ML,0,6.99,10.99,11/30/2022
336748,AMERICAN RED,Ironstone Vineyards Old Vine Zinfandel,750ML,0,13.99,10.99,11/30/2022
361304,FRANCE,Fat Bastard Les Freres Bastards Grenache,750ML,0,16.99,10.99,11/30/2022
348000,AMERICAN RED,Folie a Deux Menage a Trois Decadence Cabernet Sauvignon,750ML,330,10.99,10.99,11/30/2022
24753,DOMESTIC BOTTLE,Leavenworth Boulder Bend Dunkelweizen - 6 Pack,12.0Z,0,13.99,10.99,11/30/2022
241154,RUM,Bacardi Superior White Rum 100ML,100ML,0,3.99,10.99,11/30/2022
337205,AMERICAN RED,SOLA SYR,750ML,0,10.99,10.99,11/30/2022
32891,AMERICAN WHITE,Mason Cellars Sauvignon Blanc,750ML,0,18.99,10.99,11/30/2022
340833,FRANCE,Chartron et Trebuchet Pouilly fuisse Chardonnay,750ML,0,37.99,10.99,11/30/2022
40126,BRANDY/COGNAC/GRAPPA,Paul Masson VS Grande Amber 3 Year Old Brandy,750ML,321,10.99,10.99,11/30/2022
315368,RUM,Angostura 5 Year Old Caribbean Superior Gold Rum,750ML,0,27.99,10.99,11/30/2022
82247,CHAMPAGNE/SPARKLING,Andre Brut Rose Signature Collection Rare Rose Blend,750ML,17,8.99,10.99,11/30/2022
41817,AUSTRALIA,Mollydooker Carnival of Love Shiraz,750ML,3,103.99,10.99,11/30/2022
74138,IRISH WHISKEY,The Quiet Man Traditional Irish Whiskey,750ML,0,27.99,10.99,11/30/2022
318031,OTHER WINE,TELAVURI RED DRY,750ML,0,10.99,10.99,11/30/2022
