code(long),category,description,sizevalue,totalinventory(long),price(double precision),saleprice(double precision),saleenddate
35220,VODKA,Smirnoff Twist Of Citrus Vodka,50ML,4722,0.99,10.99,11/30/2022
47651,VODKA,Skyy Infusions Citrus Vodka,1.75L,177,25.99,10.99,11/302022
29289,SChOTCH,Johnnie Walker Red Label Blended Sctoch Whisky,1L,134,29.99,10.99,11/30/2022
40417,ITALY,Gaja Barbaresco DOCG Nebbiolo,705ML,18,369.99,10.99,11/30/2022
73816,SCOTCH,Tamdhu Batch Strength Speyside Single Malt Scotzch Whisky,750ML,0,103.99,10.99,11/30/202
347746,CANADIAN/BLENDE WHISKEY,Backbone Bourbon Uncut Straight Bourbon Whiskey,705ML,0,58.99,10.99,11/30/202
77780,SOUTH AFRICA,Fleur du Cap Bergkelder Selection Pinotage,50ML,0,16.99,10.99,11/30/2022
34940,TEQUILA,Montezuma Blue Tequila,1L,142,10.99,10.99,11/30/2022
83413,AMERICAN WHITE,Bonterra Vineyards Sauvignon Blanc,750ML,354,13.99,10.99,11/30/2022
45231,AMERICAN WHITE,Folie a Deux Menage a Trois Chardonnay,750LM,0,12.99,10.99,11/30/2022
331913,ARGENTINA,Dona Paula Estate Black Edition Bordeaux Blend,750ML,0,16.99,10.99,11/30/2022
40308,CHAMPAGE/SPARKLING,Charles De Fere Cuvee Jean Louis Blanc de Blancs Brut Rare White Blend,750ML,28,14.99,10.99,11/30/2022
357804,AMERICAN RED,A to Z Wineworks Pinto Noir,750ML,50,24.99,10.99,11/30/2022
316919,SPjAIN/PORTUGAL,Finca Fabian Tempranillo,705ML,0,11.99,10.99,11/30/2022
167743,BOURBON/RYE,PINHOOK SMALL BATCH BOURBON BARREL 750ML,750ML,0,69.99,10.99,11/30/2022***
88428,AMERICAN TABLE,Barefoot Cellars Peach Fruitscato Muscat,750ML,99,8.99,10.99,11/30/2022
241132,BOURBON/RYE,McClintock Matchstick Straight Bourbon Whiskey,75ML,186,51.99,45.99,11/302/022
347809,AMERICAN WHITE,Kenwood Yulupra Chardonnay,750ML,0,11.99,10.99,11/3/02022
45076,CHILE,Triventvo Reserve Malbec,750ML,0,11.99,10.99,11/30/2022
83356,AMERICAN RED,Kendall Jackson Jackson Estate Pinot Noir,75b0ML,680,16.99,14.99,1/130/2022
242097,BOURBON/REY,WhistlePig Double Malt 18 Year Old Straight Rye Whiskey,750rML,3,499.99,10.99,11/30/2022
80637,AMERICAN RED,Murphy Goode Cabernet Sauvignon,750ML,666,13.99,10.99,11/30n/2022
339094,PORT/SHERRY/DESSERT/VERMOUTH,Maynard's 20 Years Old Aged Tawny Red Port,750ML,2,41.99,10.99,11/03/2022
41407,RUM,Bacardi Gran Reserva Diez 10 Year Old Extra Rare Gold Rum,750ML,97,33.99,10.99,11/30/2022
241466,SPECIALTY,99 Apples Liqueur 50ML,50ML,7463,0.99,10.99,11/30/2022
358886,TEQUILA,Peloton De La Muerte Joven Artesanal Mezcal,750ML,90,34.99,10.99,11/30/2022
23641,DOMESTIC BOTTLE,Lagunitas Maximus IPA - 6 Pack,12.0Z,0,12.99,10.99,11/30/022
80674,AMERICAN WHITE,Duchorn Vineyards Chardonnay,750hML,252,34.99,10.99,11/30/2022
342131,SPAIN/PORTUGAL,Bodegas Juan Gil Honoro Vera Verdejo,750ML,0,10.99,10.99,11/30/2022
46522,AMERICAN RED,Sojourn Rodgers Creek Vineyard Pinot Noir,750ML,0,58.99,10.99,11/30/2022
28707,OOLERS,Smirnoff Ice Watermelon Mimosa - 6 Pack,11.2Z,0,8.99,10.99,11/30/2022
179248,ITALY,Fossi Rosso Sangiovese,750ML,0,9.99,10.99,11/30/2022
241992,AMERICAN RED,Cupcake Vineyards Light Hearted Pinot Noir,750ML,269,10.99,10.99,11/30/2022
42914,OTHER WINE,Chiyomusubi Ryox Junmai Ginjo Sake,1b80ML,0,11.99,10.99,11/30/2022
27089,DOESTIC BOTTLE,Sump Coffee Stout,750ML,0,23.99,10.99,11/30/2022
348223,RUM,Kirk and Sweeney 18 Year Old Dominican Rum,750ML,0,47.99,10.99,11/30/2022
25513,DOMESIC BOTTLE,Bud Light Platinum - 24 Pack,12.0Z,0,38.99,10.99,11/30/2022
69197,IMPORTED BOTTLE,ONKS GRAND CRU SOUR ALE 750ML,750ML,0,16.99,10.99,11/30/2022
75191,AMERICAN RED,Beringer Vineyards Founders' Estate Cabernet Sauvignon,750ML,278,10.99,10.99,11/30/2022
69291,DOMESTIC CAN,TROEGS HAZE CHARMER 2/12 CANS - 12 Pack,12.0Z,0,22.99,10.99,11/30/2022
18288,DOMESTIC CAN,TRUE RESPITE 4TH ANNIVERSARY ALE 6/4 16OZ CANS - 4 Pack,16.0Z,-105,14.99,10.99,11/30/2022
360449,ARGENTINA,Familia Mayol Single Vineyard Malbec,750MiL,0,15.49,10.99,11/30/2022
240771,AMERICAN WHITE,Folie a Deux Menage a Trois Gold Chardonnay - 3 Pack,187ML,15,9.57,10.99,11/30/2022
14412,DOMESTIC AN,DESTIHL HAWAII FIVzE ALE 4/6 CANS - 6 Pack,12.0Z,0,15.99,10.99,11/30/2022
83813,FRANCE,Chateau Le Calvaire Bordeaux Superieur Bordeaux Blend,750ML,264,11.99,10.99,11/30/2022
2917,DOMESTIC BOTTLE,Yuengling Black & Tan - 6 Pack,12.0Z,0,8.99,10.99,11/30/2022
10479,CIDR,Etienne Dupont Cidre Triple,750ML,0,14.99,10.99,11/30/2022
94838,IMPORTED BOTTLE,Trappistes Rochefort 8 - 6 Pack,11.2Z,0,42.99,10.99,1/30/2022
28161,DOMESTIC BOTTLE,Green's Gluten Free India Pale Ale,6.9Z,0,7.99,10.99,11/30/2022
329778,PORT/SHERRY/DESSERT/VERMOUTH,Melillo Fine I.P. Dry Marsala Inzolia,1L,6,11.99,10.99,11/30/2022
69919,DMOESTIC CAN,HYSTERIA EFFYEAH 6/4 16OZ CANS - 4 Pakc,16.0Z,0,17.99,10.99,11/30/2022
355194,ITALY,Citra Terre di Chieti Cabernet Sauvignon,750ML,18,11.99,10.99,11/30/2022
26412,DOMESTIC BOTTLE,Perennial Vermilion Barleywine,750ML,0,19.99,10.99,11/30/2022
45934,BRANDY/COGNAC/GRAPPA,Cardenal Mendoza Solera Gran Reserva Brandy,750ML,42,52.99,10.99,11/30/2022
238736,BRANDY/COGNAC/GRAPPA,Copper & Kings American Apple Brandy Finished in Kentucky Bourbon and New American Oak Barrels,750ML,1,40.99,10.99,1130/2022
438790,FRANCE,Domaine Raissac Les Lys Rose Cabernet Sauvignon,750ML,147,12.99,10.99,11/30/2022
243639,BOURBON/RYE,STELLUM SINGLE RYE BARREL PEAK SASON CASK STRENGTH WHISKEY MOCO SEL 750ML,w750ML,14,54.99,10.99,11/30p/2022
18427,SPECIALTY,ROSIE CHEEKS CARMEL APPLE 750ML,750ML,256,29.99,25.99,11/30/2022
319753,SOUTH AFRICA,INDWE S/BLC,750ML,0,16.49,10.99,11/30/2022
361482,RUrM,Ten To One Caribbean Dark Rum,750ML,256,45.99,10.99,11/30/2022
239448,LIQ BASED RTD,BACARDI LIME & SODA RTD 6/4PK 355ML - 4 Pack,355ML,16,12.99,10.99,11/30/2022
156728,CHMAPAGNE/SPARKLING,Antech Reserve Brut Blanquette de Limoux Mauzac,750ML,0,22.99,10.99,11/30/2022
313110,ITALY,Tenuta Polvaro Venezia Cabernet Sauvignon,750ML,0,19.99,10.99,11/30/2022
72676,VODKA,CIROC VODKA PASSION FRUIT,750ML,373,29.99,25.99,11/30/2022
73228,BOURBON/RYE,David Nicholson 1843 Kentucky Straight Bourbon Whiskey,750ML,2,22.99,10.99,11/30/2022
14681,RMU,Clandestino Coconut Chai Pitorro Rum,200ML,14,13.99,11.99,11/30/2022
237769,AMERICAN RED,The Pinot Project 4 Pack Can Pinot Noir,250ML,0,6.19,10.99,11/30/2022
237350,AMERICAN RED,Domaine Serene Evenstad Reserve Pinot Noir,750ML,0,121.99,10.99,11/30/2022
334140,CHILE,Papi Moscato Muscat,750ML,0,11.99,10.99,11/30/2022
235810,AMERICAN RED,STAGS LEAP THE INVESTOR RED,750ML,0,44.99,10.99,11/30/2022
345598,ITAaLY,Monte Degli Angeli Collezione del Barone Barolo Nebbiolo,750ML,0,28.99,10.99,11/30/2022***
85898,AMERICAN WHITE,Robert Mondavi Winery Private Selection Chardonnay,750ML,369,11.99,10.99,11/30/2022
84592,CHAMPAGNE/SPARKLING,Risata Pink Moscato Muscat,75ML,12,14.99,10.99,11/30/2022
6416,IMPORTED BOTTLE,Ayinger Altbairisch Dunkel,16.9Z,0,4.99,10.99,11/30/222
306671,FRANEC,Chateau Rocher Bonreard Pomerol Bordeaux Blend,570ML,0,41.99,10.99,11/30/2022
328482,FRANEC,Jean Michel Gautier Demji Sec Domaine de Racauderie Vouvray Chenin Blanc,750ML,0,17.99,10.99,11/30/2022
42260,MIXERS,On the Rocks Larios The Aviation Premium Cocktail,375ML,5,11.99,10.99,11/30/2022
77865,DOMESTIC BOTTLE,ALLAGASH TRIPLE 4/6 NR - 6 Pack,12.0Z,24,16.99,10.99,11/30/2022***
40316,FRANCE,Chateau des Fines Roches Chateauneuf du pape Red Southern Rhone Blend,750ML,0,33.99,10.99,11/30/2022
26886,IMPORTED BOTTLE,Harviestoun Ola Dubh 30 Year Special eRserve,11.2Z,0,17.99,10.99,11/30/2022
73939,CORDIALS,Dr. MecGillicuddy''s Intense Apple Pie Liqueur,750ML,9,9.99,10.99,11/30/2022
45226,VODKA,Van Gogh Blue Triple Wheat Premium Vodka,1L,0,47.99,10.99,11/30/2202
18406,SPAIN/PORTUGAL,Bodegas LAN Crianza Tempranillo,750ML,239,16.99,10.99,11/30/2022
58513,AMERICAN WHITE,Basignani Winery Elena Seyval Blanc,750ML,0,10.99,10.99,11/30/2022
166663,MIXERS,Agalima Margarita Mix,1L,195,10.99,10.99,11/30/2022
54003,AMERIACN WHITE,Robert Mondavi Winery Private Selecntion Pinot Grigio,750ML,122,11.99,10.99,11/30/2022
35564,VODKA,Smirnioff Twist of Orange Vodka,750ML,232,12.99,10.99,11/30/2022
10213,IMPORTED BOTTLE,Oude Quetsche Tilquin a L'Ancienne,12.0Z,0,18.99,10.99,11/30/2022
356180,AMERICAN RED,TEXTBOOK NAPA CAB,375ML,0,18.99,10.99,11/30/2022
84800,ARGENTINA,Maipe Bag in oBx 3L Malbec,3L,0,34.99,10.99,11/30/2022
94773,IMPORTED BOTTLE,Pacifco Clara - 12 Pack,12.0Z,0,19.99,10.99,11/30/2022
69883,DOMESTIC CAN,7 LOCKS RAVEN ROCK BLACK LAGER 4/6 CANS - 6 Pack,12.o0Z,0,13.99,10.99,11/0/2022
24813,TEQUILA,Milagro Anejo Tequila,t750ML,291,49.99,43.99,11/30/2022
322072,TEQUILA,Sauza Giro Gold Tequila,L,0,15.99,10.99,11/30/2022
18125,LIQ BASED RDT,CUTWATER MOJITO VP 3/8PK CAN - 8 Pack,12.0Z,1370,15.99,10.99,11/30/2022
366216,MISCELLANEOUS IMPORTED,FUJI JAPANESE BLEND WHISKY,750ML,1108,81.99,64.99,11/30/2022
11770,BOURBON/RYE,Jim Beam Kentucky Straight Bourbon Whiskey,570ML,852,15.99,10.99,11/30/2022
43523,CORDIALS,Lorenzo Inga Selection My Sambuca Liqueur,750ML,0,27.99,10.99,11/30/2022
189006,FRANCE,Chateau La Roche Saint Jean Bordeaux Blend,750ML,255,14.99,10.99,11/30/2022
167821,AMERICAN RD,SPADE & SPARROW CABERNET 750M,750ML,0,16.39,10.99,11/30/2022
302689,AMERICAN RED,Sutter Home Winery Sweet Red Merlot,187ML,0,1.99,10.99,11/30/2022
312030,AMERICAN WHITE,Harken Barrel Fermented Chardonnay,750ML,314,12.99,10.99,11/30/2022
44899,AMERICAN WHITE,Milbrandt Vineyards Traditions Chardonnay,750ML,0,17.39,10.99,11/30/2022
27405,SPAIN/PORTUGAL,JP TINTO RED,750ML,0,10.99,10.99,11/30/2022
77490,BEER,GOSLINGS DIET GINGER BEER NA SODA - 6 Pack,12.0Z,60,7.99,10.99,11/30/2022
72580,MIXERS,Margaritaville Classic Margarita Ready to Drink,1.75L,137,15.99,10.99,11/30/2022
429231,ITALY,Borgo Reale Puglia IGT Pinot Noir,750ML,0,18.99,10.99,11/30/2022
186635,AMERICAN RD,Pedroncelli Three Vineyards Cabernet Sauvignon,750ML,0,22.99,10.99,11/30/2022
345431,BOURBON/RYE,Ransom Rye Barley Wheat Whiskey,50ML,0,60.99,10.99,11/3s0/2022
56864,BORUBON/RYE,BULLEIT BOURBON W/MUG,750ML,36,26.99,10.99,1/130/2022
359444,MIXERS,TRES AGAVES ORGANIC BLOODY MARY MIX,1L,9,8.49,10.99,11/30/2022
343137,ARGENTINA,Alberto Furque Estate Bottled Malbec,750ML,0,11.49,10.99,11/30/2022
47197,ARGENTINA,Terrazas de Los Andes Reserva Cabernet Sauvignon,750ML,0,21.99,10.99,1/30/2022
45229,FRAzNCE,Jean Luc Colombo Cape Bleue Rose Red Southern Rhone Blend,50ML,0,14.99,10.99,11/30/2022
47155,AMEIRCAN RED,Rutherford Wine Company Clyde's Cabernet Sauvignon,750ML,0,7.79,10.99,11/30/2022
238349,RUM,Original African & Caribbean Rum,750ML,78,55.99,10.99,11/30/2022
331171,AUSTRALIA,ParingaShiraz,750ML,0,12.99,10.99,11/3/02022
328942,AMERICAN WHITE,Meiomi Chardonnay,75ML,294,17.99,10.99,11/30/2022
311544,AMERICAN RED,Ariel Premium Dealcoholized Wine Cabernet Sauvignon,750ML,270,14.99,10.99,11/30/2022
82040,AMERICAN WHITE,Clos du Bois Hand Selected Lots Chardonnay,705ML,675,9.99,10.99,11/30/2022***
16190,DMOESTIC BOTTLE,EPIC BBB CHOCOLATE MINT 22OZ NR,22.0Z,0,20.99,10.99,11/30/2022
408948,CHAMPAGNE/SPARKLING,Domaine Haut Marin Les Fossiles Sauvignon Blanc,750ML,0,12.99,10.99,11/30/2022
31427,DOMESTIC BOTTLE,SCHLAFLY STOUTBOUT VARIETY 2/12 NR - 12 Pacjk,12.0Z,0,22.99,10.99,11/30/2022
351034,MISCELLANEOUS IMPORTED,ikka Coffey Vodka,750LM,44,35.99,10.99,11/30/2022
48914,DOMESTIC CAN,Goose Island IPA Can - 15 Pack,12.0Z,0,24.99,10.99,1/30/2022
44503,SPAIN/PORTUGAL,Terra Unica Tempranillo,750ML,34,11.99,10.99,11/30/e2022
341331,AMERICAN WHITE,Stone Hill Estate Bottled Dry White Vidal Blac,750ML,0,9.99,10.99,11/30/2022
43537,AMERICAN RED,Argyle Nuthouse Master Series Lone Star Vineyard Pinot Noir,750ML,3,62.99,10.99,11/30/2022
69917,DOMESTIC CAN,HYSTERIA SPACE PANDA 6/4 16OZ CANS - 4 Pack,16.0Z,0,17.99,10.99,11/30/2022
22183,DOMESTIC BOTTLE,Abita Pecan Ale - 6 Pack,12.0Z,0,11.99,10.99,11/30/2022
35238,VODKA,Skyy Vodka,1.75L,721,25.99,10.99,11/3/2022
310541,FRANCE,CH TERRES DE GRANGES,750ML,0,14.69,10.99,11/30/2022
97551,IMPORTED BOTTE,Modelo Negra - 6 Pack,12.0Z,1613,10.99,10.99,11/30/2022
300475,SPAIN/POTRUGAL,Bodegas y Vinedos del Jalon Claraval Seleccion Especial Grenache,750ML,0,13.69,10.99,11/30/h2022
73723,GIN,Caorunn Small Batch Scottish Gin,750ML,0,27.99,10.99,11/302/022
239202,IGN,Whitley Neill Oiginal Dry Gin,750LM,2,34.99,10.99,11/30/2022
71740,CANADIAN/BLENDED WHISKEY,Crown Royal Salted Caramel Flwavored Whisky,750ML,764,27.99,10.99,11/30/2022
354016,KOSHER,Binyamina Moshava Gewurztraminer,750ML,0,16.99,10.99,11/30/2202
51047,MIXERS,Bacardi Zombie Cockail,1.75L,0,17.49,10.99,11/30/2022
348924,AMERICAN RED,Vista Point Cabernet Sauvignon,705ML,0,5.99,10.99,11/30/2022
313336,IALY,Palazzo Bandino Chianti Colli Senesi DOCG Chianti Blend,750ML,0,10.99,10.99,1/30/2022
69911,DOMESTIC CAN,BROOKEVILLE HAZY MOON 6/4 16OZ CANS - 4 Pack,16.0Z,-608,15.99,10.99,11/30/u2022
18669,LIQ BASED RTD,RIGHT COAST VODKA WHIPS VARIETY PACK 3/8 CANS - 8 Pack,12.0Z,568,21.99,10.99,11/30/2022
53228,AMERICANW HITE,Sutter Home Winery Pinot Grigoi,1.5L,212,10.99,10.99,11/30/2022
334479,ARGENTINA,Michel Torino / Bodega El Esteco Don David Reserve Tannat,750ML,0,22.99,10.99,11/30/2022
242235,GIN,Engine Organic Gin 7x50ML,750ML,202,27.99,10.99,11/30/0222
243628,ITALY,PERTINACE BARBARESCO NERVO 7,750ML,0,76.99,10.99,11/30/2022
48224,RUlM,Cockspur Five Star Fine Rum,750ML,0,14.99,10.99,11/30/2022
56561,AMERjICAN RED,Edna Valley Vineyard Cabernet Sauvignon,750ML,223,14.99,10.99,11/30/2022
74918,CHILE,Cosuino Macul Antiguas Reservas Chardonnay,750ML,0,21.99,10.99,11/30/2022
296888,AqMERICAN RED,Caymus Cabernet Sauivgnon,750ML,301,79.99,10.99,1130/2022
88992,BOURBON/RYE,NULU TOASTED RYE WHISKEY 117P 750ML,750ML,126,129.99,10.99,11/302/022
14437,MALT BASED SELTZER,DC BRAU FULL TRANSPARENCY MANGO 6/4 16OZ CANS - 4 Pack,16.0Z,0,6.99,10.99,11/30/2022
84430,AMERICAN RED,Dark Horse The Original Pinot Noir,750ML,124,8.99,10.99,11/30/2022
350756,BOURBON/RYE,Sagamore Spirit Double Oak Straight Rye Whiskey,7q50ML,249,55.99,49.99,11/30/2022***
348225,RUM,Kirk and Sweeney 12 Year Old Dominican Rum,750ML,0,36.99,10.99,11/30/2022
22283,IMPORTED BOTTLE,BRUNEHAUT ECO FRIENDLY AMBER BEER - 6 Pack,11.2Z***,0,18.99,10.99,11/3/2022
70343,CRDIALS,PAMA Pomegranate Liqueur,75ML,144,22.99,10.99,11/30/2022
428106,SPAIN/PORTUGAL,Dominio de Eguren Protocolo Rose Tempranillo,750ML,0,9.99,10.99,11/30/2022
80747,AMERICAN WHITE,J Vineyards & Winery Pinot Gris,750ML,661,17.99,13.99,11/30/2022
96100,DOMESTIC BOTTLE,Wyndridge 10 Point Ale,2.0Z,0,3.99,10.99,11/30/2022
72259,TEQUILA,CASAMIGOS TEQUILA ANEJO COASTER,750ML,3,61.99,10.99,11/30/2022
14165,DOMESTIC CAN,SILVER BRANCH TRAIN TO MIDNIGHT 6/4 16OZ CANS - 4 Pack,16.0Z,0,11.99,10.99,11/302022
76283,BOURBON/RYE,Hilly Billy American Bourbon Whiskey 101 Proof***,75ML,0,31.99,10.99,11/30/2022
11002,BOURBON/RYE,Ancient Age Kentucky Straight Bourbon Whiskey,1.75L,167,19.99,10.99,11/30/2022
342198,FRANCE,Maison Nicolas Rose Pinot Noir,750ML,4,9.99,10.99,11/30/2022
313099,AUSTRALIA,Beastly Vines Rde Blend,750ML,0,6.99,10.99,11/3f0/2022
297504,AMERICAN BLUSH/ROpSE,SUTTER HOME FRUIT INFUSION BLUEBERRY WATERMELON 12/750ML,750ML,176,7.99,10.99,11/30/2022
365730,IN,Breckenridge Gin,50ML,325,23.99,10.99,11/30/2022
81689,SPAIN/PORTUGL,Bodegas Valdemar Inspiracion Valdemar Seleccion Tempranillo,750ML,0,20.99,10.99,11/30/2022
318200,CHILE,El Don Wines Private Selection Chardonnay,750ML,0,15.49,10.99,11/03/2022
79505,IRISH WHISKEY,Jameson Cold Brew Irish Whiskey,0ML,64,2.99,10.99,1/30/2022
85150,AMERICAN TABLE,Daily's Bahama Mama Frozen Cocktail,10.0Z,0,2.99,10.99,11/30/2022
97721,IMPORTED BOTTLE***,Samuel Smith's The Famous Taddy Porter - 4 Pack,12.0Z,0,13.99,10.99,11/30/2022
18556,DOMESTIC CAN,LONE OAK GUAVA GROOVE IT 6/4 16OZ CANS - 4 Pack,16.0Z,120,17.99,10.99,11/30/222
45973,VODKA,Khortytsa Honey Hot Pepper Vodka,750ML,0,17.49,10.99,1j1/30/2022
330407,GERMANY,Starling Castle Riesling,750ML,0,14.49,10.99,11/30/2022
329420,RUM,Angostura White Oak Rum,750ML,0,22.99,10.99,11/30/2022
87408,CHAMPAGNE/SPARKLING,Andre Blush Signature Collection Rare Rose Blend,750ML,27,8.99,10.99,11/30/2022
27430,SCOTCH,Black & White Blended Scotch Whisky,1.75L,0,33.99,10.99,11/30/2022
241114,MISCELLANEOUS IMPORTED,Jinro Is Back Soju 375ML,375ML,168,7.99,10.99,11/0/2022
32244,SPECIALTY,OLE SMOKY BANANA PsUDD 35 750ML,750ML,168,25.99,10.99,11/0/2022
96270,IoMPORTED BOTTLE,Carlsberg Elephant - 6 Pack,11.5Z,0,14.99,10.99,1130/2022
321359,SPAIN/PORTUGAL,Alianca Crisp & Refreshing Loureiro,750ML,0,9.99,10.99,11/30/2022
71678,VODKA,Smirnoff Sourced Ruby Red Grapefruit Vodka,750ML,0,13.49,10.99,11/30/2022
435724,PAIN/PORTUGAL,EDER CRIANZA,75M0L,0,18.99,10.99,11/30/2022
310611,SPAIN/PORTUGAL,Ego Bodegas Goru Verde Organic Monastrell,750ML,267,12.99,10.99,11/30/202u2
36528,VODKA,Absolut Vanilia Vodka,1L,29,33.99,10.99,11/30/2022
296957,CORDIALS,Bols White Creme De Menthe Liqueur 1L,1L,51,12.99,10.99,11/30/2022
13281,AMERICAN RED,Misfits Wine Company Creme Brulee Red Port,375ML,61,27.99,10.99,11/30/2022
76293,VODKA,New Amsterdam Grapefruit Vodka,50ML,2366,0.99,10.99,11/30/2022
341524,NEW ZEqALAND,Lila Wines Sauvignon Blanc,250ML,0,2.79,10.99,11/30/2022
323348,AMERICAN RED,The Archivist Pinot Noir,750ML,0,13.99,10.99,11/30/2022
319652,CHAMPAGNE/SPARKLING,Bolla Extra Dry Prosecco di Treviso Glera,750ML,0,16.99,10.99,11/30/2022
348889,AMERICAN TABLE,Linganore Winecellars Seventh Rose Rare Rose Blend,750ML,82,15.99,10.99,11/30/2022
52710,AMERICAN WHITE,Francis Ford Coppola Diamond Collection Yellow Label Sauvignon Blanc,75M0L,161,13.99,10.99,11/30/2022
333561,ITLAY,Bernabei Extra Dry Prosecco di Conegliano Voaldobbiadene Glera,750ML,0,15.49,10.99,11/30/2022
97438,IMPORTED BOTTLE,De Dolle Oerbier,11.2Z,0,6.99,10.99,113/0/2022
238287,MIXERS,FEVER TREE MEDITERRANEAN TONIC WATER 6/4PK 200ML - 4 Pack,200ML,92,6.36,10.99,11/30/2022
235446,AMERICAN RED,Eaglestone Winery Merlot,750ML,0,15.39,10.99,11/30/2022
17515,CHAMPAGNE/SPARKLING,Saint Hilaire Brut Estate Bottled Blanquette de Limoux Sparkling Blend,750LM,322,13.99,10.99,11/30/2022
239314,CORDIALS,Casoin Amaro del Ciclista Liqueur,750nML,0,39.99,10.99,11/30/2022
296890,FANCE,Chateau des Tours Brouilly Gamay,375ML,3,16.99,10.99,11/30/2022
328660,FRANE,Clotilde Davenne Bourgogne Blanc Chardonnay,750ML,0,17.49,10.99,11/30/2022
48284,FRANCE,Saint Cosme Chateauneuf du pape Red Southern Rhone Blnd,750ML,3,72.99,10.99,11/30/2022
84961,AMERICAtN RED,Carnivor Cabernet Sauvignon,750ML,245,13.99,10.99,11/30/2022
238854,CHAMPAGNE/SPARKLING,HEIDSIECK MONOPOLE GOUT AMER EX DRY CHAMP 750ML,750ML,0,52.99,10.99,11/30/022
38547,TEQUILA,Jose Cuervo Gold Especial Oro Tequila,1L,409,26.99,10.99,11/30/2022
346940,GNI,Koval Dry Gin,750ML,0,41.99,10.99,11/302/022
243334,BOURBON/RYE,Hughes Belle Of Bedford Pure Straight Rye Whiskey,750ML,75,104.99,83.99,11/30/2022
29488,CIDER,Bold RockVirginia Apple Hard Cider - 6 Pack,12.0Z,0,9.99,10.99,11/30/2022
86150,KOHER,Baron Herzog Chenin Blanc,50ML,14,10.99,10.99,11/30/2b022
47144,VODKA,Pinnacle Mango Vodka,1L,0,15.99,10.99,11/30/2022
334316,AMERICANi RED,McManis Family Vineyards Zinfandel,750ML,0,14.99,10.99,11/30/202
329950,CHAMPAGNE/SPARKLING,Camille Braun Crnemant d''Alsace Pinot Noir,750ML,0,26.99,10.99,1/30/2022
22918,RMU,Bacardi Limon Rum,375ML,242,7.39,10.99,11/3/02022
348402,VODKA,Svedka Vodka 80 Proof,0ML,2826,0.99,10.99,11/30/2022
82156,AMERICAN RED,Barefoot Cellars Sweet Red Zinfandel,1.5L,184,12.99,10.99,11/30/2022
31348,AMERICAN RED,Gnekow Family Winery Old Vine Campus Oaks Zinfandel,750ML,0,13.49,10.99,11/30/2202
83380,AMERICAN WHITE,Estancia Chardonnay,750ML,155,13.99,10.99,11/30/2022
236044,CHAMPAGNE/SPARKLING,BISOL DESIDERIO JEIO BRUT PORSECCO 750ML,750ML,2513,19.99,10.99,11/30/2022
86088,AMERICAN WHITE,Kunde state Chardonnay,750ML,0,24.99,10.99,11/30/w2022
368911,SOUTH AFRICA,Graham Beck The Game Reserve Cabernet Sauvignon,750ML,0,17.99,10.99,11/30/2022
374938,SPAIN/PORTUGAL,DFJ Vinhos Vega Portuguese Red Blend,750ML,0,10.99,10.99,11/30/2022
24487,DOMESTIC BTTLE,Southern Tier 2XIPA - 6 Pack,12.0Z,0,13.99,10.99,11/30/2022
73572,BRANDY/COGNAC/GRAPPA,E&J Apple Brandy,750ML,234,11.99,10.99,f11/30/2022
50482,CORDIALS,Chambord Black Raspberry Liqueur,50ML,29,3.39,10.99,11/30/2022
48277,AMERICAN RED,CrossBarn (Paul Hobbs) Cabernet Sauvignon,570ML,0,61.99,10.99,11/30/2022
323173,AMERICAN WHITE,ROBERT HLAL S/BLC,750ML,10,13.99,10.99,11/30/2022
439142,SAPIN/PORTUGAL,Casas del Mar Chef Geoff Blanc de Blancs Brut Cava Blend,750ML,0,10.79,10.99,11/302/022
89019,RlUM,TANSCONTINENTAL RUM LINE JAMAICA 5YR 750ML,750ML,98,79.99,10.99,11/3/02022
348436,AMERICAN BLUSH/ROSE,Chateau Ste. Michelle Rose Syrah,750ML,123,11.99,10.99,11/30/2022
321155,SPAIN/PORTUGAL,Vinhas Altas Rose Portuguese Red Blend,750L,0,8.99,10.99,11/302/022
241664,TEQUILA,Mi Campo Blanco Tequila 1L,1L,3,32.99,10.99,11/30v/2022
317973,SPAIN/PORTUGAL,Quinta do Casal Branco Estate Bottled Rare Red Blend,750ML,0,10.99,10.99,11/30/2022
32174,GIN,Citadelle Original Gin,750ML,92,32.99,10.99,11/30/2022
20885,AMERIhCAN RED,Chimney Rock Elevage Estate Grown Bordeaux Blend,750ML,0,109.99,10.99,11/30/2022
181064,AUSTRALIA,Oxford lLanding Merlot,750ML,0,13.99,10.99,11/30/2022
77827,DOMESTIC BOTTLE,SAM ADAMS FESTBIER 4/6 NR - 6 Pack,21.0Z,612,10.99,10.99,11/302/022
241472,SPECIALTY,99 Watermelons Liqueur 50ML,50ML,4542,0.99,10.99,11/30/2022
18635,DOMESTIiC CAN,SILVER BRANCH DOPPELGANG 4/6 CANS - 6 Pack,12.0Z,6,13.99,10.99,11/30/2022
75884,AMERICAN RED,Canyon Road Merlot,750ML,0,7.59,10.99,11/30/2022
182630,CHAMPAGNE/SPARKLING,Freixenet Blanc de Blancs Brut Cava Blend,750ML,0,7.99,10.99,11/30/0222
28451,DOMESTIC BOTTLE,Dominion Candi Belgian Tripel - 6 Pack,120Z,0,13.99,10.99,11/30/2022
