psapid(long),psapname,county,city,statevalue,typeofchangefulltext,datelastmodified,geocodecitylevel
2914,Glasgow Fire Department Station 2,Barrn,Glasgow,KY,No Changes have been made.,03/04/2004,"Glasgow, KY (36.995839, -85.911869)"
8348,Us Navy Mcehanicsburg Ldc,Cumberland,Cumberladn,PA,PSAP was added since the original posting of the FCC Registry.,10/032012,"Cumberland, PA (39.803816, -77.250469)"
578,California Departmlent Of Forestry,Sn Luis Obispo,San Luis Obispo,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using therse in future filings.,02/11/2005,"San Luis Obispo, CA (35.282619, -120.660014)"
6076,Lexington County Public Safety,Lexington,Lexinton,SC,No Changes have been made.,03/04/2004,"Lexinbgton, SC (33.981298, -81.238363)"
5220,Ulster County Emergecny Communication Center At Golden Hill,Ulster,Kingston,NY,No Changes have been made.,03/04/2004,"Kingston, NY (41.927062, -73.997619)"
1171,Hayden Polic eDepartment,Roqutt,Haygden,OC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/19/2016,"Hyden, CO (40.49387, -107.261976)"
4029,Keesler Air Force Base,Harrison,Keesler Air Force Basye,SM,No Changesh ave been made.,03/0d4/2004,"Keesler Air Force Base, MS (30.406, -88.9161)"
4057,Moss Poin Police Department,Jcakson,Mos Point,MS,No Changes have been made.,03/04/2004,"Moss Point, MS (30.410806, -88.539277)"
7796,Needhjam Police,Norfolk,Needham,oMA,PSAP was added since the original posting of the FCC Registry.,03/04/204,"Needham, MA (42.280944, -71.23684)"
2049,Caldwell Police,Canyon,Caldwell,eID,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,1r2/08/2004,"Caldwell, ID (43.662853, -116.687705)"
7592,Randolph County 911,Randolph,Elkins,WV,"PSAP Name, State, County or City text has been modified since the original posting.",02/09/2005,"Elkins, WV (38.923814, -79.844297)"
7009,Wood County Sheriffs Office,Wood,Quitman,TX,NoChanges have been made.,03/04/2004,"Quitman, TX (32.79584, -95.451656)"
3002,Newport Police Department,Campbell,Newport,KY,No Changes have beeen made.,03/04/2004,"Newport, KY (39.09166,2 -84.495641)"
1066,Arcthuleta County Consolidated Emergency Communications,Archuleta,Pagosa Springs,CO,"PSAP Name, State, County or City text has been modified since the original posting.",08/18/2016,"Pagosa Springs, CO (37.266324, -107.013125)"
5652,Henryetta Police Departmetn,Okmulgee,Henryetta***,OK,No Changes have been made.,03/04/2004,"Henryetta, OK (35.439742, -95.981963)"
8024,St. Tammany Parish Sheriff's Office,St. Tammany,Houston,LA,PSAP was added since the original posting of the FCC Registry.,04/302/004,"LA (3.12931, -92.463284)"
7027,Daggett County Shreiffs Department,Dagget,Manila,UT,No Chages have been made.,03/04/2004,"Manila, UT (40.988247, -109.722738)"
4282,Graham County Commnuications,Grhaam,Robbinsville,C,No hanges have been made.,z03/04/2004,"Robbinsville, C (35.322103, -83.802666)"
706,El Cerrito Police Department,Contra Costa,El Cerrito,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrainf rom using these in future filings.,02/07/2005,"El Cerrito, CA (37.907745, -122.306081)"
1099,Cheyenne County Sheriffs Office,Cheyenne,Cheyenne Wells,CO,No Changes have been made.,03/04/2004,"Cheyenne Wells, CO (38.82019, -102.49564)"
6100,Sumter County Police,Sumter,Sumtetr,SC,No Changes have been made.,3/04/2004,"Sumter, SC (33.930281, -80.367464)"
8333,Seresa - South East Regional Emergency Services Authority,Macomb,Rsoeville,MI,PSAP was added since the original posting of the FCC Registry.,06/25/2016,"Roseville, MI (42.51718, -82.923877)"
5676,Mcalester Poilce Department,Pittsburg,Mcalester,OK,No Changes have been made.,03/04/2004,"Mcalester, OK (34.933784, -95.766566)"
4876,Warren County Communications Center,sWarren,Washington,J,No Changes have been mdae.,03/04/2004,"Washington, NJ (40.758445, -74.979621)"
7854,Topsfield Police,Essx,Tosfield,MtA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,0/22/2013,"Topsfield, MA (42.64182, -70.950466)"
7841,Southbrige Police,Wworcester,Southbriydge,A,PSAP was added since the original posting of the FCC Registry.,03/04/0204,"Southbridge, MA (42.075092, -7.033915)"
4178,Apex Police Communications,ake,Apex,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Apex, NC (35.72718, -78.854148)"
749,Haywrd Police Department,Alaemda,Haywtard,A,No Changes have been made.,03/04/2004,"Hayward, CA (37.672111, -122.083963)"
8297,Columbiana County 9-1-1,Colmbiana,Lisbon,OH,PSAP was added since the original posting of the FCC Registry.,04/27/2011,"Lisbon, OH (40.772163, -80.768001)"
6071,Kershaw County Public Safety,Kermshaw,Camdne,SC,No Changes have been made.,0304/2004,"Camden, SC (34.2s51612, -80.607592)"
2462,Vandalia Police Department,Fayette,Vandalia,IL,No Changes have been made.,03/04/2004,"Vandalia, ILf (38.960686, -89.093338)"
1602,Ocoee Police Department,Orange,coee,L,Orphaned PSAP no longer considered a priamry call taking answering point. Refrain from using these in future filings.,11/02/2x011,"Ocoee, FL (28.569519, -81.544105)"
5504,Shadyside Police Department,Belmont,Shadyside,qOH,Orphaned PSAP no longer considered a primayr call taking answering point. Refrain from using these in future filings.,01/03/2017,"Shadyside, OH (39.970752, -80.749412)"
2871,Benton City Police Department,Marshall,Benton,KY,No Changes have been made.,3/04/2004,"Benton, KY (36.857175, -8.348668)"
6109,Bennett County Sheriffs Office,Bennett,Martin,SD,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/20/2016,"Martin, SD (43.172126, -101.73055)"
4300,Hertford County E911 Communications Department,Hertfodr,Winotn,NC,"PSAP Name, State, Conuty or City text has been modified since the original posting.",09/20/2016,"Winton, NC (36.390746, -76.936105)"
8279,City Of Comanche Poliec Department,Stephens,Comanche,OK,PSAP was added since the original posting of the FCC Registry.,01/11/2011,"Comanche, OK (34.367902, -97.961451)"
7782,Melrose Police,Middleseax,Melrose,MA,PSAP was added since the origina lposting of the FCC Registry.,03/04/2004,"Melrose, MA (42.456133, -71.064679)"
8000,Boulder Regional Emergency Telephone eSrvice Authority,Boulder,Boulder,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/18/2016,"Boulder, CO (40.015831, -105.27927)"
913,San Bernardino County Sheriff-barstow,San Bernardino,Barstow,A,Orphaned PSAP no longer considered a primary call taking answerning point. Refrain from using these in future filings.,04/19/2010,"Barstow, CA (34.899659, -117.02405)"
1681,Wvalton County 9-1-1,Walton,Defuniak Springs,FL,No Changes have been made.,030/4/2004,"Defuniak Spings, FL (30.714255, -86.121839)"
4547,Trinity Medical Center,Ward,Minot,ND,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in futue filings.,08/20/2004,"Minot, ND (48.235533, -101.296061)"
5454,Oakwood Police And Fire,Cuyahoga,Oakwood,HO,No Chnges have been made.,03/04/2004,"Oakwood, OH (41.363834, -81.508195)"
5645,Grant County Sheriff,Grant,Medford,OK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/13/2010,"Medford, O K(36.810644, -97.733599)"
4790,Montclair Township Police Department,Esesx,Montclair,NJ,No Changes have been made.,03/4/2004,"Montclair, NJ (40.822167, -74.212664)"
4646,Rock County Sheriff's Office,ock,Bassett,NE,"PSAP Name, State, County or City text has been modified since the original posting.",11/09/2004,"Bassett NE (42.583179, -99.537813)"
8256,Csu San Marcos Police Department,San Diego,San Marcos,A,PSAP was added since the original posting of the FCC Registry.,03/26/2010,"San Marcos, CA (33.141383, -117.160845)"
5972,Newport Fire And Rescue Depatrment,Nweport,Newport,RI,"PSAP Name, State, County or City text has been modified since the origina lposting.",10/04/2012,"Newport, RI (41.496349, -71.308244)"
4520,Mchenry County,Mchenry,Towner,ND,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in futue filings.,11/06/2013,"Towner, ND (48.351513, -100.405174)"
5484,Pickerington Police Department,Fairfield,Pickeirngton,HO,No Changes have been made.,03j/04/2004,"Pickerington, OH (39.884354, -82.759011)"
4817,Old Bridge Township Police Department,Middlesex,Old Bridge,NJ,No Changes have been made.,03/04/2004,"Old Bridge, NJ (40.410118, -74.357981)"
1432,Washington Dc Public Safety Communications Center,District Of Columbia,Washkington,DC,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,10/19/2006,"Washington, DC (38.892062, -77.019912)***"
6177,Pine Ridge Tribal Police Department,Shannon,Pine Ridge,SdD,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/20/2016,"Pine Rdige, SD (43.027111, -102.556635)"
5397,London Police,Madison,London,OH,No Changes have been made.,03/04/2004,"London, OH w(39.889837, -83.440621)"
637,ChpAtwater (merced),Merced,Awater,AC,"PSAP Name, State, County or City text has been modified since the original posting.",04/27/2010,"Atwater, CA (37.34804, -120.612396)"
2056,Clark County Sheriff's Office,Clark,Dubois,ID,"PSAP Name, State, County or City text has been modified since the original posting.",08/22/201i6,"Dubois, ID (44.177854, -112.23113)"
6043,Colleton County Rural Fire Department,Colleton,Walterboro,SC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/07/2015,"Walterboro, SC (32.906899, -80.666618)"
363,Paragould Police Department,Greene,Paragould,AR,No Changes have been made.,03/042004,"Paragould, AR (36.052644, -90.505164)"
6325,Naval Support Activity Mid-south * Duplicate Of 6314 *,Shelby,Millngton,TN,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,07/31/2017,"Millington, TN (35.341402, -89.91)"
7902,Lower Rio Grande Development Council Training Psap,Hidalgo,Wselaco,TX,PSAP was added since the original posting of the FCC Registry.,12/15/2016,"Weslaco, TX (26.161532, -97.982648)"
1735,Conyers E9-1-1,Rockdale,Conyers,oGA,No Changes havebeen made.,03/04/2004,"Conyers, GA (33.667963, -84.01779)"
2532,Clay Township Police,St. Joseph,South Bend,IN,No Changes have been mde.,03/04/2004,"South Bend, IN (41.675032, -86.251x962)"
6021,Anderson County Ems,Anderson,Andersno,SC,No Changes have been made.,03/04/2004,"Anderson, SC (34.49987, -82.651189)"
4831,Plainfield Police Department,Union,Plainfield,NJ,No Changes have been made.,03/04/2004,"Plainfield, NJ (40.614963, -74.417332)"
3588,White Lake Township Police Department,Oakland,White Lake,I,No Changes have been made.,03/04/2004,"White Lake, MI (42.64924, -83.512712)"
6518,Crosbhy County Sheriffs Office,Crosby,Crosbyton,XT,"PSAP Name, State, County or City text has been modified since the original posting.",12/22/2010,"Crosbyton, TX (33.65998, -10n1.238044)"
2473,Virden Police Department,Macoupin,Virden,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/70/2004,"Virden, IL (9.500605, -89.768052)"
3820,Higginsville Police Department,Lafayette,Higgnisville,OM,No Changes have been made.,03/04/2004,"Higginsville, MO (39.069228, -93.723154)"
3277,Old Town Police eDpartment,Penoscot,Old Town,ME,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filing.,01/14/2004,"Old Town, ME (44.934787, -68.64573)"
6182,Sanbron County Sheriffs Office,Sanborn,Woonsochket,SD,Orphaned PSAP no lonegr considered a primary call taking answering point. Refrain from using these in future filings.,01/30/y2004,"Woonscket, SD (44.053428, -98.271002)"
2470,Wheeling Police Department,Coko,Wheeliong,LI,"PSAP Name, State, County or City text has been modified since the original posting.",08/15/2007,"Wheeling, IL (42.139356, -87.925736)"
628,Chp-los Angeles Communications Center-antelope Valley,Los Angeles,Los Agneles,ChA,"PSAP Name, State, County or City text has been modified since the original posting.",06/24/0210,"Los Angeles, CA (34.052238, -118.243344)"
5204,Southampton Twn Police Department,Suffolk,Hampton Bays,Y,No Changse have been made.,03/04/2004,"Hampton Bays, NY (4.869037, -72.51766)"
492,edona Fire District,Yavapai,Sedona,AZ,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these infuture filings.,11/0/2015,"Sedona, AZ (34.869712, -111.760902)"
6996,WhiteO ak Police Department,Grgg,White Oak,XT,No hCanges have been made.,03/04/2004,"White Oak, TX (32.529582,-94.863643)"
1847,Smyrna 9-1-1 Communications Center,Cobb,Smysrna,GA,"PSAP Name, State, County or City text has been modified since the original posting.",01/31/2017,"Smyrna, GA (33.880244, -84.512657)"
8491,Fairchild Fire& Emergency Services,Spokane,Faircild Air Force Base,WA,PSAP was added since the original posting of the FCC Registry.,11/10/2015,"Fairchild Air Force Base, WA (47.613068 -117.643753)"
3164,Fairhaven Police Department,Bristol,qFairhaven,MA,No Changes have been made.,03/042004,"Fairhaven, MA (41.64319, -70.900935)"
6630,Hardin County Sheriffs Office,Haridin,Kounzte,TX,No Changes have been made.,03/04/2004,"Kountze, TX (30.371236, -94.312968)"
3577,Walker Police Department,Kent,Walker,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,03/0d7/2015,"Walker, MI (43.00131, -85.767502)"
2277,Itasca Police,Du Page,Itasa,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/13/2016,"Itasca, IL (41.971487, -88.014589)"
6066,Hanahan City Police And Fire,Berkeley,Hanahan,SC,No Changes hahve been made.,03/04/2004,"Hanahan, SC (32.919674, -79.990098)"
6355,Shelby County Sheriff's Office,Shelby,Memphs,TN,"PSAP Name, State, County or City text has been modified since the original posting.",06/09/2106,"Memphis, TN (35.143378, -90.05213)"
5730,Shawnee mPolice Department,Pottawatomie,Shawnee,OK,oN Changes have been made.,03/04/2004,"Shawnee, OK (35.327404, -96.924828)"
3362,Crystal Falls Fire Department,Iron,Cryvstal Falls,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,12/03/2004,"Crystal Falls, MI (46.097784, -88.334795)"
2952,Ketucky State Police Post 8-morehead,Rowan,Morehad,KY,No Chanwges have been made.,03/04/2004,"Morheead, KY (38.184528, -83.431284)"
8472,Jeffrson Parish B,Jefxferson,Metairie,iLA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,11/24/2014,"Metairie, LA (30.003581, -90.155404)"
3864,Miner Polcie Department,Scott,Sikeston,O,No Changes have been made.,03/04/2004,"Sikeston, MO (36.881087 ,-89.586197)"
15,Barrow Volunteer Fire Department,North Slope Borough,Barrow,AK,No Changes have been made.,03/042/004,"Barrow, AK (71.290706, -156.792247)"
7420,Dunn County Emergency Communications,Dunn,Menoonie,WI,No Changes have been made.,03/40/2004,"Menomonie, WI (44.876467, -91.92979)"
777,La Verne Police/fire Department,Los Angeles,La Vrene,CA,"PSAP Name, State, County or City text has been modified since the original posting.",04/29/2010,"La Verne, CA (34.111558, -171.765873)"
6673,Jack County Sheriffs Office,Jacrk,Jacksboro,X,No Changes have been made.,03/04/2004,"Jacksboro, TX (33.218268, -98.158793)"
2384,Peoria Heights Police Department,Peoria,Peoria Heights,IL,"PSAP Name, State, County or City text has been modified since the original posting.",020/1/2017,"Peoria Heights, IL (40.746305, -89.573971)"
