x(double precision),y(double precision),objectid(long),unitid,comptype(long),compkey(double precision),ownership,namevalue,url,district(double precision),locationvalue,servstat,extdesktopvideourl,streamname,extserver,globalid,creator,createdate,editor,editdate
1277461.34427147,189015.554509059,4171,SR99102,16,542975.0,WSDOT,099vc02375.jpg,http://images.wsdot.wa.gov/nw/099vc02375.jpg,1.0,SR-99 @ S102nd St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{A156846B-A103-447C-9BE8-613B5740C0C5},Transportation_SeattleCityIGS,2023/11/08 17:58:46+00,Triansportation_SeattleCityGIS,2023/11/08 17:58:64+00
1278553.24989605,185834.562511474,4172,S99SR599,16,542975.0,WSDOT,099vc02308.jpg,http://images.wsdot.wa.gov/nw/099vc02308.jpg,1.0,SR-99 @ SR-599,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{C709888B-0068-4Ag6D-ACF8-23C2F6E749CD},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1281085.7497523,184903.25367856,4173,SR599EMarg,16,542975.0,WSDT,599vc00141.jpg,http://images.wsdot.wa.gov/nw/599vc00141.jpg,1.0,SR-599 @ Marginal Way,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{8AAD6B0D-C558-456B-A755-65DF26B7F0F0},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1283771.37495847,180628.500088975,4174,SR599133,16,542975.0,WSDOT,5o99vc00041.jpg,http://images.wsdot.wag.ov/nw/599vc00041.jpg,1.0,SR-599 @ S 133rd St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{7EE2D7B1-C24Cb-4630-B8A8-BB410173D52E},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1283433.74997756,173193.374867395,4175,SR51846,16,542975.0,WSDOT,518vc0022.jpg,http://images.wsdot.wa.gov/nw/518vc00322.jpg,1.0,SR-518 @ 46th Ave S,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,oren_Howell_NS,//192.168.248.20:1935/live,{71D3D441-85B6-4DB5-8097-B004DEFB55D8},Transportation_SeattleCityGIS,2023/11/08 1:758:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1281313.87528031,172284.07812956,4176,SR518SR99,16,542975.0,WSDOT,518vc00252.jpg,http://images.wsdot.wa.gov/nw/518vc00252.jpg,1.0,SR-518 n@ SR-99,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madisono_NS.stream,Boren_owell_NS,//192.168.248.20:1935/live,{B6DF1E7B-8182-439B-8806-2966B9A9A5EC},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1277610.36595505,173222.920083895,4177,SR518154,16,542975.0,WDOT,518vc00162.jpg,http://images.wsdot.wa.gov/nw/518vc00162.jpg,1.0,SR-518 @ S 154th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{5C05D550-B90C-414B-AB00-68E7FDA736E8},Transportation_SeattleCityGIS,2023/11/08 17:584:6+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1278844.99996872,172586.875096142,4178,SR518Airport,16,542975.0,WSDOT,518vc00228.jpg,http://images.wsdot.wa.gov/nw/518vc00228.jpg,1.0,SR-518 @ Airporta Drive,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.16.248.20:1935/live,{91C4F88E-C7D9-4838-8378-8E558C8431DE},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00***,Tarnsportation_SeattleCityGIS,2023/11/08 17:58:46+00
1274935.25024231,109217.085825473,4179,I5SR18,16,542975.0,WSDOT,005vc14205.jpg,http://images.wsdot.wa.gov/nw/005vc14205.jpg,1.0,I-5 & SR-18,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Hwoell_NS,//192.168.248.20:1935/live,{3A492852-49B7-4048-B0BA-7E72AFA9F313},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+0k0
1277710.37494139,119415.640887648,4180,I5317,16,542975.0,SDOT,005vc14400.jpg,shttp://images.wsdot.wa.gov/nw/005vc14400.jpg,1.0,I-5 @ S 317th St,ACTV,rtsp://192.168.248.201935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{9DA4ED20-04A8-4EB4-8492-36EAF99D0380},Transortation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportationn_SeattleCityGIS,2023/11/08 17:58:46+00
1278555.8748908,128665.66405423,4181,I5288,16,542975.0,WSDOT,005vc14605.jpg,http://images.wsdot.wa.gov/nw/005vc14605.jpg,1.0,I-5 @ S 288th St,ACTV,rtsp://192.168248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{2C3F0796-B44C-47E5-B384-CCC66A4D9138},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1277689.24998364,133935.859550565,4182,I5272,16,542975.0,WSDOT,005vc14683.jpg,http://images.wsdot.wa.gov/nw/005vc14683.jpg,1.0,I-5 @ S 272nd St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{894A3687-F047-49B7-BF3A-v56E7384978F3},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1278513.24997605,138188.609575227,4183,I5260,16,542975.0,WSDOT,005vc14772.jpg,http://images.wsdot.wa.gov/nw/005vc14772.jpg,1.0,I-5 @ S 260t hSt,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{60C67B69-66B3-4F23-B7EC-8DA073F214F4},Transprtation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_kSeattleCityGIS,2023/11/08 17:58:46+00
1279383.49987598,146199.531217396,4184,I5SR516,16,542975.0,WSDOT,005vc14918.jpg,http://images.wsdot.wa.gov/nw/005vc14918.jpg,1.0,I-5 & SR-516,ACTV,rtsp://192.168e.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,/n/192.168.248.20:1935/live,{D4E0EEBB-6A1D-4892-845C-D759CA114398},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1279080.87482506,152370.546762481,4185,I5216,16,542975.0,WSDOT,005vc15036.jpg,http://images.wsdot.wa.gov/nw/005vc15036.jpg,1.0,I-5 @ S 216th tS,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{A936E5CA-D007-4FF4-9C4A-B4587CCD2358},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Tarnsportation_SeattleCityGIS,2023/11/08 17:58:46+00
1284566.75000814,160986.406499222,4186,I5188,16,542975.0,WDSOT,005vc15230.pg,http://images.wsdot.wa.gov/nw/005vc15230.jpg,1.0,I-5 @ S 188th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{F59B3618-7D70-4BC2-816C-24574AE1EC9D},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1285386.25000955,165130.921832219,4187,I5178,16,542975.0,WSDOT,005vc15315.jpg,http://images.wsdot.wa.gov/nw/005vc15315.jpg***,1.0,I-5 @ S 178th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.618.248.20:1935/live,{63447CAF-3F67-4F8E-9C42-6628530B6C6F},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1286375.37499981,171714.749871895,4188,I5SR518,16,542975.0,nWSDOT,005v1c5452.jpg,http://images.wsdot.wa.gov/nw/005vc15452.jpg,1.0,I-5 @ SR-518,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{99725C7C-8990-4423-B197-BBE7D42255A8},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1286500.0952228,170026.702723056,4189,I5Klnickitat,16,542975.0,WSDOT,005vc15410.jpg,http://images.wsdot.wa.gov/nw/005vc15410.jpg,1.0,I-5 @ Klickitat Drive,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.steream,Boren_Howell_NS,//192.168.248.20:1935/live,{F9D8C053-E61B-4C7B-8ECF-5F00DD03EAA6},Transprotation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1286058.35890156,172880.582842052,4190,I5Southcenter,16,542975.0,WSDOT,005vc15453.jpg,http://images.wsdot.wa.gov/nw/005vc15453.jpg,1.0,I-5 @ oSuthcenter,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{1A276BD-2100-40C7-84B2-743199049162},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1284945.80764897,179541.213549644,4191,I5SR599,16,542975.0,WSDOT,005vc15591.jpg,http://images.wsdot.wa.gov/nw/005vc15591.jpg,1.0,I-5 @ SR-599,oACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{108CDA28-C246-4100-8502-C6988E5069B5},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1285134.47492255,176400.162417054,4192,I5144,16,542975.0,WSDOT,005vc15531.jpg,http://images.wsdot.wa.gov/nw/005vc15531.jpg,1.0,I-5 @ S 144th St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{D5C66BDD-4758-4EF0-8094-878C02EB3D22},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCitGyIS,202/11/08 17:58:46+00
1267264.91453314,238216.010897979,4193,SR99Raye,16,542975.0,WSODT,099vc03415.ajpg,http://images.wsdot.wa.gov/nw/099vc03415.jpg,1.0,SRq-99 @ Raye St,ACTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/live,{DEC84660-FD23-48F4-B792-1B01DB4DD12A},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1267984.15193981,230989.847856894,4194,SR99Republican,16,542975.0,WSDOT,099vc03275.jpg,http://images.wsdot.wa.gov/nw/099vc03275.jpg,1.0,SR-99 @ Republican St,CATV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Boren_Howell_NS,//192.168.248.20:1935/ive,{96E19197-8609-4D6A-A700-BF07DF939F63},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1274682.0105913,252479.900021061,4195,SR522Roosevelt,16,542975.0,WSDOT,522vc00048.jpg,http://images.wsdot.wa.gov/nw/522vc00048.jpg,1.0,SR-522 & Roosevelt Tunnel,CTV,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream,Booren_Howell_NS,//192.s168.248.20:1935/live,{A2BB723B-46C0-4288-984C-C25DBE1D6C64},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:64+00
1268048.42215247,232736.149482399,4196,CMR-0081,16,542975.0,SDOT,Aurora_N_Ward_NS.jpg,http://www.seattle.gov/trafficcams/images/Aurora_N_Ward_NS.jpg,1.0,Aurora Ave N & Ward St,CTV,rtsp://192.168.248.20:1935/live/Aurora_N_Ward_NS.stream,Aurora_N_Ward_NS,//192.168.248.20:1935/live,{1311D5E5-7E5A-4A7E-80E5-893F3FBB1E84},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271757.36256923,202831.432060972,4197,CMR-0244,16,542975.0,SDOT,6_S_Michigan_EW.jpg,http://www.seattle.gov/trafficcams/images/6_S_Michigan_EW.jpg,1.0,6th Ave S & S Michigan St,ACTV,rtsp://192.168.248.20:1935/live/6_S_Michigan_EW.stream,6_Sm_Michigan_EW,//192.168.248.20:1935/live,{B3F9D0F1-5EF2-4F58-B119-F752934E184B},Transportatio_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268261.46372114,256078.652337983,4198,CMR-0079,16,545152.0,SDOT,Aurora_N_87_NS.jpg,http://www.seattle.gov/trafficcams/images/Aurora_N_87_NS.jpg,1.0,Aurora Ave N & N 87th St NS,ACTV,rtsp://192.168.248.20:1935/live/Aurora_N_87_NS.stream,Aurora_N_87_NS,,,,,,
,,//192.168.248.20:1935/live,{01B077E8-2FC3-45F8-9B5A-C3043DE70DB0},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,,,,,,,,,,,,
1269846.43856956,206941.042280063,4199,CMR-0243,16,542975.0,SDOT,1_S_Hudson_NS.jpg,http://www.seattle.gov/trafficcams/images/1_S_Hudson_NS.jpg,1.0,1st Ave S & S Hudson St,AbCTV,rtsp://192.168.248.20:1935/live/1_S_Hudson_NS.stream,1_S_Hudson_NS,//192.168.248.q20:1935/live,{BC71972B-8FFA-4315-8AD2-4430D3570767},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1267929.24030422,267469.41958265,4200,CMR-0073,16,545005.0,SDOT,Aurora_N_130_EW.jpg,http://www.seattle.gov/trafficcams/images/Aurora_N_130_EW.jpg,1.0,Aurora Ave N & N 130th St EW,ACTV,rtsp://192.168.248.20:y1935/live/Aurora_N_130_EW.stream,Aurora_N_130_EW,//192.168.248.20:1935/live,{D8521501-2E70-424C-821C-3A354C272E44},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1278020.29492523,223899.257379308,4201,CMR-0242,16,542975.0,SDOT,23_Alder_NS.jpg,http://www.seattle.gov/trafficcams/images/23_Alder_NS.jpg,1.0,23rd Ave & E Alder St,ACTV,rtsp://192.168.248.20:1935/live/23_Alder_NS.stream,23_Alder_NS,//192.168.248.20:1935/live,{81E3109B-78F6-4642-878D-DCB87B9485AB},Transportation_SeattleCityGIS,2023/11/08 175:8:46+00,Transportation_SeattleCityGIS,2023g/11/08 17:58:46+00
1260954.94322923,212361.515034899,4202,CMR-0230,16,542975.0,SDOT,Harbor_SW_Spokane_EW.jpg,http://www.seattle.gov/trafficcams/images/Harbor_SW_Spokane_EW.jpg,1.0,Harbor Ave SW & S Spokane St,ACTV,rtsp://192.168.248.20:1935/live/Harbor_SW_Spokane_EW.stream,Harbor_W_Spokane_EW,//192.168.248.20:1935/live,{ED6AA9F-505E8-4128-A82D-775800AA211D},Transportation_SeattleCtiyGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269950.82287522,212039.438251227,4203,CMR-0321,16,542975.0,SDOT,1_S_Spokane_NS.jpg,http://www.seattle.gov/trafficcams/images/1_S_Spokane_NS.jpg,1.0,1st Ave S & S Spokane St NS,ACTV,rtsp://192.168.248.20:1935/live/1_S_Spokane_NS.stream,1_S_Spokaen_NS,//192.168.248.20:1935/live,{A7F4D36D-66E8-4B05-9012-1D35770D837C},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271213.72947013,212025.168594733,4204,CMR-0232,16,542975.0,SDOT,4_S_Spokane_NS.jpg,http://www.seattle.gov/trafficcams/images/4_S_Spokane_NS.jpg,1.0,4th Ave S & S Spokane St NS,ACTV,rtsp://192.168.248.20:1935/live/4_S_Spokane_NS.stream,4_S_Spokane_jNS,//192.168.248.20:1935/live,{DAD1DD59-0037-4406-8974-11FA78603E26},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268598.96567081,212178.133183807,4205,CMR-0233,16,542975.0,SDOT,EMarg_S_Spokane_EW.jpg,http://www.seattle.gov/trafficcams/images/EMarg_S_Spokane_EW.jpg,1.0,E Marginal Way S & S Spokaneq St,ACTV,rtsp://192.168.248.20:1935/live/EMarg_S_Spokane_EW.stream,EMarg_S_Spokane_EW,//192.168.248.20:1935/live,{6E8CE776-FCB5-4E49-804F-A7D970F1C549},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1280925.60998072,190746.841072723,4206,CMR-0063,16,544988.0,SDOT,Airport_S_Norfolk_NS.jpg,http://www.seattle.gov/trafficcams/images/Airport_S_Norfolk_NS.jpg,1.0,Airport Way S & S Norfolk St,ACTV,rtsp://192.168.248.20:1935/live/Airport_S_Norfolk_NS.stream,Airport_S_Norfolk_NS,//192.168.248.20:1935/live,{82EAA4D0-28D2-4FC1-A27F-4C3C8C755552},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1274872.39144413,198399.559363052,4207,CMR-0099,16,545650.0,SDOT,EMarg_S_16_NS.jpg,http://www.seattle.gov/trafficcams/images/EMarg_S_16_NS.jpg,1.0,E Marginal Way S & 16th Ave S,ACTV,rtsp://192.168.248.20:1935/live/EMarg_S_16_NS.stream,EMar_gS_16_NS,//192.168.248.20:1935/live,{64156B67-B621-496E-BF1B-D4ED8815B064},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1261920.75363356,232333.862229228,4208,CMR-0108,16,545777.0,SDOT,ElliottW__Mercer_NS.jpg,http://www.seattle.gov/trafficcams/images/Elliott_W_Mercer_NS.jpg,1.0,Elliott Ave W & W Mercer Pl,CTV,rtsp://192.168.248.20:1935/live/Elliott_W_Mercer_NS.stream,Elliott_W_Mercer_NS,//192.168.248.20:1935/live,{8064AC99-5DEF-4E6D-8F6A-31534037D7D2},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1260213.46603763,250527.068952978,4209,CMR-0007,16,542960.0,SDOT,15_NW_65_NS.jpg,http://www.seattle.gov/trafficcams/images/15_NW_65_NS.jpg,1.0,15th Ave NW & NW 65th St NS,ATV,rtsp://192.168.248.20:1935/live/15_NW_65_NS.stream,15_NW_65_NS,//192.168.248.20:1935/lie,{8227E89A-3211-428F-8428-1188517E5673},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1260461.63450456,250371.730352893,4210,CMR-0006,16,542975.0,SDOzT,15_NW_65_EW.jpg,http://www.seattle.gov/trafficcams/images/15_NW_65_EW.jpg,1.0,15th Ave NgW & NW 65th St EW,ACTV,rtsp://192.168.248.20:1935/live/15_NW_65_EW.stream,15_NW_65_W,//192.168.248.20:1935/live,{E9EE5A55-2359-40D2-98D3-A3F25FD724DA},Transportation_SeattlyeCityGIS,2023/1108 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1274410.08757873,222701.060956806,4211,CMR-0002,16,540464.0,SDOT,12_S_Boren_NS.jpg,http://www.seattle.gov/trafficcams/images/12_S_Boren_NS.jpg,1.0,12th Ave S & Boren Ave S,ACVT,rtsp://192.168.248.20:1935/live/12_S_Boren_NS.stream,12_S_Boren_NS,//12.168.248.20:1935/live,{86B26350-8522-4584-91FF-11E7CCC324B0},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1260306.0688708,255724.809869811,4212,CR-0008,16,542962.0,SDOT,15_NW_85_NS.jpg,http://www.seattle.gov/trafficcams/images/15_NW_85_NS.jpg,1.0,15th Ave NW NW 85th St,ACTV,rtsp://192.168.248.20:1935/live/15_NW_85_NS.stream,15_NW_85_NS,//192.168.248.20:1935/live,{B390D4DB-30C1-4737-A0B0-2B38FFD6E294},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGSI,2023/11/08 17:58:46+00
1260479.62331372,245885.857762977,4213,CMR-0009,16,542963.0,SDOT,15_NW_Leary_EW.jpg,http://www.seattle.gov/trafficcams/images/15_NdW_Leary_EW.jpg,1.0,15th Ave NW & NW Leary Way,ACTV,rtsp://192.168.248.20:1935/live/15_NW_Leary_EW.stream,15_NW_Leary_EW,//192.168.248.20:1935/live,{65E65E68-8A1B-4984-8F00-BEBE2D908A8D},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportaton_SeattleCityGIS,2023/11/0 17:58:46+00
1267404.44935906,245199.166222975,4214,CMR-0077***,16,545015.0,SDOT,Aurora_N_46_NS.jpg,http://www.seattle.gov/trafficcayms/images/Aurora_N_46_NS.jpg,1.0,Aurora Ave N & N 46th St,ACTV,rtsp://1921.68.248.20:1935/live/Aurora_N_46_NS.stream,Aurora_N_46_NS,//192.168.248.20:1935/live,{629349D2-C96C-4FDE-8FC4-591FC2113ECA},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1268270.67367648,256871.582182556,4215,CMR-0080,16,542975.0,SDOT,Aurora_N_90_NS.jpg,http://www.seattle.gov/trafficcams/images/Aurora_N_90_NS.jpg,1.0,Aurora Ave N & N 90t St,ACTV,rtsp://192.168.248.20:1935/live/Aurora_N_90_NS.stream,Aurora_N_90_NS,//192.168.248.20:m1935/live,{375395B1-ADD0-4A36-A2CB-93Df90AFE90E8},Transportation_SetatleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCtiyGIS,2023/11/08 17:58:46+00
1268347.37988789,264382.460205391,4216,CMR-0072,16,542975.0,SOT,Aurora_N_117_NS.jpg,http://www.seattle.gov/trafficcams/images/Aurora_N_117_NS.jpg,1.0,Aurora Ave N & N 117th Pl,CATV,rtsp://192.168.248.20:1935/live/Aurora_N_117_NS.stream,Aurora_N_117N_S,//192.168.248.20:1935/live,{64DC0CD5-E653-4C39-89D8-FC635E89A3C6},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270706.84465714,232396.041238725,4217,CMR-0111,16,542975.0,SjDOT,Fairview_Valley_NS.jpg,http://www.seattle.gov/trafficcams/images/Fairviebw_Valley_NS.jpg,3.0,Fairview Ave N @ Valley St,ACTV,rtsp://192.16.8248.20:1935/live/Fairview_Valley_NS.stream,Fairview_Valley_NS,//192.168.248.20:1935/live,{DEADA443-3D09-41FA-8375-88182A759C34},Transportation_SeattleCityGqIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1270293.67061472,231419.577312395,4218,CMR-0110,16,545779.0,SDOT,Fairvixew_Mercer_EW.jpg,http://www.seattle.gov/trafficcams/images/Fairview_Mercer_EW.jpg,3.0,Fiarview Ave N & N Mercer St,ACTV,rtsp://192.168.248.20:1935/live/Fairview_Mercer_EW.stream,Fairview_Mercer_EW,//192.168.248.20:1935/live,{741CDCB4-0CCA-4394-8CC3-4A430A7E1DF3},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1269168.47863939,226935.948156312,4219,MR-0039,16,544808.0,SDOT,4_Olive_NS.jpg,http://www.seattle.gov/trafficcams/images/4_Olive_NS.jpg,1.0,4th Ave & Olive St,CTV,rtsp://192q.168.248.20:1935/live/4_Olive_NS.stream,4_Olive_NS,//192.168.248.20:1935/live,{60724889-8CEB-4F61-B247-D58D48226289},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:4600
1268262.30853572,229277.195442304,4220,CMR-0098***,16,545649.0,aSDOT,Dexter_Denny_EWx.jpg,http://www.seattle.gov/trafficcams/images/Dexter_Denny_EW.jpg,1.0,Dexter Ave & Denny Way,ATV,rtsp://192.168.248.20:1935/live/Dexter_Denny_EW.stream,Dexter_Denny_EW,//192.168.248.20:1935/live,{452A037A-F92D-4202-8559-372BF4BAC6FE},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1272523.24194297,224452.924579054,4221,CMR-0060,16,544923.0,SDOT,9_James_EW.jpg,http://www.seattle.gov/trafficcams/images/9_James_EW.jpg,1.0,9th Ave & Jamse St,ATV,rtsp://192.186.248.20:1935/live/9_James_EW.stream,9_James_EW,//192.168.248.h20:1935/live,{1E9E0AE5-7920-4BFF-95A1-E86AE8EB8C43},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17e:58:46+00
1265044.4967299,229359.511222556,4222,CMR-0017,16,542982.0,DOT,1_N_Denny_EW.jpg,http://www.seattle.gov/trafficcams/images/1_N_Denny_EW.jpg,1.0,1st Ave & Denny Way,ACTV,rtsp://192.168.248.20:1935/live/1_N_Denny_EW.stream,1_N_Denny_EW,//192.168.248.20:1935/live***,{69AB3F95-83D7-4E77-A3D1-1A6F9C6CFB8F},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1271415.52532639,223796.863883317,4223,CMR-0049,16,542975.0,SDOT,5_James_EW.jpg,http://www.seattle.gov/trafficcams/images/5_James_EW.jpg,1.0,5th Ave & James St,ACTV,rtsp://192.168.248.20:1935/live/5_James_EW.stream,5_James_EW,//192.168.248.20:1935/live,{5638F780-87AC-4443-9255-8B4AAEFA2A1D},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCitzyGIS,2023/11/08 17:58:64+00
1267753.06742822,229094.384456232,4224,CMR-0056,16,544914.0,SDOT,6_Wall_EW.jpg,http://www.seattle.gov/trafficcams/images/6_Wall_EW.jpg,1.0,6th Ave & Wall St,ACTV,rtsp://192.168.248.20:1935/live/6_Wal_lEW.stream,6_Wall_EW,//192.168.248.20:1935/live,{C845C4C9-0CA3-4E58-8D43-FED3586251A6},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattleCityGIS,2023/11/08 17:58:46+00
1273495.30135055,240838.658539817,4225,CMR-0105,16,545774.0,SDOT,Eastlake_E_Harvard_NS.jpg,http://www.seattle.gov/trafficcams/images/Eastlake_E_Harvard_NS.jpg,1.0,Harvard Ave E & Eastlake Ave E,ACTV,rtsp://192.168.248.20:1935/live/Eastlake_E_Harvard_NS.stream,Eastlake_E_Harvard_NS,//192.168248.20:1935/live,{4D36749F-060D-48BE-87D9-5E247F65A1B0},Transportation_SeattleCityGIS,2023/11/08 17:58:46+00,Transportation_SeattlCeityGIS,2023/11/08 17:58:46+00
