yearvalue(long),county,pqi(long),pqi_description,count_icd_nine(double precision),population_icd_nine(double precision),obs_rate_icd_nine(double precision),risk_adj_rate_icd_nine(double precision),count_icd_one_zero,population_icd_one_zero,obs_rate_icd_one_zero(double precision),risk_adj_rate_icd_one_zero(double precision),annotation_code(double precision),annotation_desc
2021,San Francisco,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,122,"698,408",17.5,20.8,1.1096038775851564,Cell suppressed for small numbers
2022,San Francisco,16,Lower-Extremity Amputation (Diabetes),0.0,304287.0,0.0,0.0,114,"697,737",16.3,19.5,1.0,Cell suppressed for small numbers
2005,San Francisco,90,Prevention Quality Overall Composite,8045.0,655221.0,1227.8,1318.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,San Francisco,90,Prevention Quality Overall Composite,7606.0,661295.0,1150.2,1238.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,San Francisco,90,Prevention Quality Overall Composite,7676.0,670554.0,1144.7,1231.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,San Francisco,90,Prevention Quality Overall Composite,7937.0,682007.0,1163.8,1254.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,San Francisco,90,Prevention Quality Overall Composite,7514.0,691485.0,1086.6,1171.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,San Francisco,90,Prevention Quality Overall Composite,7218.0,694817.0,1038.8,1109.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,San Francisco,90,Prevention Quality Overall Composite,6879.0,701324.0,980.9,1041.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,San Francisco,90,Prevention Quality Overall Composite,6712.0,704162.0,953.2,1002.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,San Francisco,90,Prevention Quality Overall Composite,6685.0,712981.0,937.6,980.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,San Francisco,90,Prevention Quality Overall Composite,6235.0,709035.0,879.4,917.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,San Francisco,90,Prevention Quality Overall Composite,4901.0,548383.0,893.7,926.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,San Francisco,90,Overall Composite,0.0,304287.0,0.0,0.0,"5,855","754,286",776.2,1072.9,1.3180650129504343,Cell suppressed for small numbers
2017,San Francisco,90,Overall Composite,0.0,304287.0,0.0,0.0,"5,520","759,469",726.8,998.6,1.0,Cell suppressed for small numbers
2018,San Francisco,90,Overall Composite,0.0,304287.0,0.0,0.0,"5,403","761,819",709.2,966.9,1.0,Cell suppressed for small numbers
2019,San Francisco,90,Overall Composite,0.0,304287.0,0.0,0.0,"5,263","761,456",691.2,932.0,1.0,Cell suppressed for small numbers
2020,San Francisco,90,Overall Composite,0.0,304287.0,0.0,0.0,"4,494","753,211",596.6,797.8,1.0,Cell suppressed for small numbers
2021,San Francisco,90,Overall Composite,0.0,304287.0,0.0,0.0,"4,674","698,408",669.2,841.2,1.0,Cell suppressed for small numbers
2022,San Francisco,90,Overall Composite,0.0,304287.0,0.0,0.0,"4,609","697,737",660.6,822.7,1.0,Cell suppressed for small numbers
2005,San Francisco,91,Prevention Quality Acute Composite,3572.0,655221.0,545.2,578.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,San Francisco,91,Prevention Quality Acute Composite,3171.0,661295.0,479.5,510.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,San Francisco,91,Prevention Quality Acute Composite,3495.0,670554.0,521.2,554.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,San Francisco,91,Prevention Quality Acute Composite,3449.0,682007.0,505.7,538.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,San Francisco,91,Prevention Quality Acute Composite,3024.0,691485.0,437.3,466.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,San Francisco,91,Prevention Quality Acute Composite,2874.0,694816.0,413.6,436.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,San Francisco,91,Prevention Quality Acute Composite,2648.0,701321.0,377.6,396.0,0,***,0.0,0.0,0.768086678680939,Cell suppressed for small numbers
2012,San Francisco,91,Prevention Quality Acute Composite,2363.0,704148.0,335.6,349.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,San Francisco,91,Prevention Quality Acute Composite,2290.0,712976.0,321.2,332.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,San Francisco,91,Prevention Quality Acute Composite,2023.0,709035.0,285.3,294.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,San Francisco,91,Prevention Quality Acute Composite,1513.0,548383.0,275.9,283.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,San Francisco,91,Acute Composite,0.0,304287.0,0.0,0.0,"1,360","754,286",180.3,240.6,1.0,Cell suppressed for small numbers
2017,San Francisco,91,Acute Composite,0.0,304287.0,0.0,0.0,"1,043","759,469",137.3,181.8,1.0,Cell suppressed for small numbers
2018,San Francisco,91,Acute Composite,0.0,304287.0,0.0,0.0,"1,060","761,819",139.1,182.4,1.0,Cell suppressed for small numbers
2019,San Francisco,91,Acute Composite,0.0,304287.0,0.0,0.0,958,"761,456",125.8,162.6,0.666976903899769,Cell suppressed for small numbers
2020,San Francisco,91,Acute Composite,0.0,304287.0,0.0,0.0,676,"753,211",89.7,115.6,1.0,Cell suppressed for small numbers
2021,San Francisco,91,Acute Composite,0.0,304287.0,0.0,0.0,559,"698,408",80.0,96.2,0.984636169954238,Cell suppressed for small numbers
2022,San Francisco,91,Acute Composite,0.0,304287.0,0.0,0.0,639,"697,737",91.6,108.4,1.0,Cell suppressed for small numbers
2005,San Francisco,92,Prevention Quality Chronic Composite,4474.0,655221.0,682.8,738.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,San Francisco,92,Prevention Quality Chronic Composite,4436.0,661295.0,670.8,727.6,0,***,0.0,0.0,1.365432557493558,Cell suppressed for small numbers
2007,San Francisco,92,Prevention Quality Chronic Composite,4181.0,670554.0,623.5,676.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,San Francisco,92,Prevention Quality Chronic Composite,4488.0,682007.0,658.1,714.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,San Francisco,92,Prevention Quality Chronic Composite,4490.0,691485.0,649.3,704.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,San Francisco,92,Prevention Quality Chronic Composite,4344.0,694816.0,625.2,672.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,San Francisco,92,Prevention Quality Chronic Composite,4231.0,701321.0,603.3,645.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,San Francisco,92,Prevention Quality Chronic Composite,4350.0,704143.0,617.8,654.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,San Francisco,92,Prevention Quality Chronic Composite,4395.0,712976.0,616.4,649.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,San Francisco,92,Prevention Quality Chronic Composite,4212.0,709035.0,594.0,624.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,San Francisco,92,Prevention Quality Chronic Composite,3388.0,548383.0,617.8,644.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,San Francisco,92,Chronic Composite,0.0,304287.0,0.0,0.0,"4,495","754,286",595.9,832.4,1.0,Cell suppressed for small numbers
2017,San Francisco,92,Chronic Composite,0.0,304287.0,0.0,0.0,"4,477","759,469",589.5,818.9,1.0,Cell suppressed for small numbers
2018,San Francisco,92,Chronic Composite,0.0,304287.0,0.0,0.0,"4,343","761,819",570.1,786.4,1.0,Cell suppressed for small numbers
2019,San Francisco,92,Chronic Composite,0.0,304287.0,0.0,0.0,"4,305","761,456",565.4,772.1,1.0,Cell suppressed for small numbers
2020,San Francisco,92,Chronic Composite,0.0,304287.0,0.0,0.0,"3,818","753,211",506.9,685.4,1.0,Cell suppressed for small numbers
2021,San Francisco,92,Chronic Composite,0.0,304287.0,0.0,0.0,"4,115","698,408",589.2,750.7,1.0,Cell suppressed for small numbers
2022,San Francisco,92,Chronic Composite,0.0,304287.0,0.0,0.0,"3,970","697,737",569.0,719.4,1.0,Cell suppressed for small numbers
2016,San Francisco,93,Diabetes Composite,0.0,304287.0,0.0,0.0,879,"754,286",116.5,147.0,1.0,Cell suppressed for small numbers
2017,San Francisco,93,Diabetes Composite,0.0,304287.0,0.0,0.0,833,"759,469",109.7,138.2,1.0,Cell suppressed for small numbers
2018,San Francisco,93,Diabetes Composite,0.0,304287.0,0.0,0.0,870,"761,819",114.2,143.6,1.183614101365192,Cell suppressed for small numbers
2019,San Francisco,93,Diabetes Composite,0.0,304287.0,0.0,0.0,842,"761,456",110.6,138.6,1.0,Cell suppressed for small numbers
2020,San Francisco,93,Diabetes Composite,0.0,304287.0,0.0,0.0,844,"753,211",112.1,138.9,1.0,Cell suppressed for small numbers
2021,San Francisco,93,Diabetes Composite,0.0,304287.0,0.0,0.0,859,"698,408",123.0,147.7,1.0,Cell suppressed for small numbers
2022,San Francisco,93,Diabetes Composite,0.0,304287.0,0.0,0.0,936,"697,737",134.1,161.1,1.0,Cell suppressed for small numbers
2005,San Joaquin,1,Diabetes Short-term Complications,291.0,458859.0,63.4,60.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,San Joaquin,1,Diabetes Short-term Complications,295.0,463522.0,63.6,61.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,San Joaquin,1,Diabetes Short-term Complications,278.0,468057.0,59.4,57.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,San Joaquin,1,Diabetes Short-term Complications,267.0,471774.0,56.6,54.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,San Joaquin,1,Diabetes Short-term Complications,285.0,478055.0,59.6,57.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,San Joaquin,1,Diabetes Short-term Complications,313.0,486701.0,64.3,62.1,0,***,0.0,0.0,1.058345721009501,Cell suppressed for small numbers
2011,San Joaquin,1,Diabetes Short-term Complications,350.0,495680.0,70.6,68.3,0,***,0.0,0.0,1.2551587818245906,Cell suppressed for small numbers
2012,San Joaquin,1,Diabetes Short-term Complications,361.0,482094.0,74.9,74.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,San Joaquin,1,Diabetes Short-term Complications,358.0,486694.0,73.6,73.1,0,***,0.0,0.0,1.3078816566323213,Cell suppressed for small numbers
2014,San Joaquin,1,Diabetes Short-term Complications,386.0,510294.0,75.6,74.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,San Joaquin,1,Diabetes Short-term Complications,292.0,370942.0,78.7,79.5,0,***,0.0,0.0,1.4926564848829635,Cell suppressed for small numbers
2016,San Joaquin,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,437,"531,056",82.3,66.7,1.0,Cell suppressed for small numbers
2017,San Joaquin,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,437,"539,928",80.9,65.7,1.0,Cell suppressed for small numbers
2018,San Joaquin,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,424,"548,488",77.3,62.8,1.0,Cell suppressed for small numbers
2019,San Joaquin,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,477,"557,068",85.6,69.7,1.0,Cell suppressed for small numbers
2020,San Joaquin,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,555,"572,510",96.9,78.7,1.368602706882996,Cell suppressed for small numbers
2021,San Joaquin,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,618,"580,225",106.5,86.6,1.0,Cell suppressed for small numbers
2022,San Joaquin,1,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,595,"586,031",101.5,82.6,1.0,Cell suppressed for small numbers
2005,San Joaquin,2,Perforated Appendix,108.0,531.0,20.3,22.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,San Joaquin,2,Perforated Appendix,142.0,573.0,24.8,27.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,San Joaquin,2,Perforated Appendix,144.0,552.0,26.1,28.4,0,***,0.0,0.0,1.4467314955124515,Cell suppressed for small numbers
2008,San Joaquin,2,Perforated Appendix,161.0,561.0,28.7,30.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,San Joaquin,2,Perforated Appendix,159.0,562.0,28.3,30.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,San Joaquin,2,Perforated Appendix,147.0,531.0,27.7,29.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,San Joaquin,2,Perforated Appendix,155.0,598.0,25.9,28.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,San Joaquin,2,Perforated Appendix,142.0,472.0,30.1,31.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,San Joaquin,2,Perforated Appendix,130.0,413.0,31.5,32.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,San Joaquin,2,Perforated Appendix,146.0,430.0,34.0,35.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,San Joaquin,2,Perforated Appendix,113.0,314.0,36.0,35.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,San Joaquin,3,Diabetes Long-term Complications,547.0,458859.0,119.2,134.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,San Joaquin,3,Diabetes Long-term Complications,509.0,463522.0,109.8,123.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,San Joaquin,3,Diabetes Long-term Complications,452.0,468057.0,96.6,107.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,San Joaquin,3,Diabetes Long-term Complications,546.0,471774.0,115.7,128.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,San Joaquin,3,Diabetes Long-term Complications,526.0,478055.0,110.0,120.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,San Joaquin,3,Diabetes Long-term Complications,532.0,486701.0,109.3,119.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,San Joaquin,3,Diabetes Long-term Complications,525.0,495680.0,105.9,114.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,San Joaquin,3,Diabetes Long-term Complications,453.0,482094.0,94.0,97.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,San Joaquin,3,Diabetes Long-term Complications,516.0,486694.0,106.0,109.2,0,***,0.0,0.0,0.9331067228271148,Cell suppressed for small numbers
2014,San Joaquin,3,Diabetes Long-term Complications,528.0,510294.0,103.5,109.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,San Joaquin,3,Diabetes Long-term Complications,474.0,370942.0,127.8,127.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,San Joaquin,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,381,"531,056",71.7,67.2,1.0,Cell suppressed for small numbers
2017,San Joaquin,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,449,"539,928",83.2,77.6,1.0,Cell suppressed for small numbers
2018,San Joaquin,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,462,"548,488",84.2,78.4,1.0,Cell suppressed for small numbers
2019,San Joaquin,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,531,"557,068",95.3,88.5,1.0,Cell suppressed for small numbers
2020,San Joaquin,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,501,"572,510",87.5,80.9,0.950145548940841,Cell suppressed for small numbers
2021,San Joaquin,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,540,"580,225",93.1,86.0,1.0,Cell suppressed for small numbers
2022,San Joaquin,3,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,526,"586,031",89.8,82.7,1.0,Cell suppressed for small numbers
2005,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),1397.0,254966.0,547.9,597.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),1288.0,258731.0,497.8,542.7,0,***,0.0,0.0,0.8818835741445493,Cell suppressed for small numbers
2007,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),1213.0,262852.0,461.5,500.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),1433.0,266933.0,536.8,579.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),1441.0,272428.0,528.9,567.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),1380.0,278973.0,494.7,528.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),1322.0,284922.0,464.0,492.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),1329.0,289565.0,459.0,483.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),1157.0,293543.0,394.2,409.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),997.0,302366.0,329.7,349.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),725.0,229041.0,316.5,323.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,976,"308,564",316.3,394.9,1.0,Cell suppressed for small numbers
2017,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,"1,025","313,699",326.7,404.5,1.0,Cell suppressed for small numbers
2018,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,915,"318,795",287.0,352.8,1.0,Cell suppressed for small numbers
2019,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,883,"324,197",272.4,332.9,1.0,Cell suppressed for small numbers
2020,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,524,"334,099",156.8,192.8,0.7497094745872317,Cell suppressed for small numbers
2021,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,408,"338,653",120.5,148.0,1.0,Cell suppressed for small numbers
2022,San Joaquin,5,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,510,"343,834",148.3,181.8,1.0,Cell suppressed for small numbers
2005,San Joaquin,7,Hypertension,157.0,458859.0,34.2,38.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,San Joaquin,7,Hypertension,155.0,463522.0,33.4,37.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,San Joaquin,7,Hypertension,205.0,468057.0,43.8,48.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,San Joaquin,7,Hypertension,182.0,471774.0,38.6,42.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,San Joaquin,7,Hypertension,190.0,478055.0,39.7,43.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,San Joaquin,7,Hypertension,159.0,486701.0,32.7,35.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,San Joaquin,7,Hypertension,135.0,495680.0,27.2,29.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,San Joaquin,7,Hypertension,144.0,482094.0,29.9,31.3,0,***,0.0,0.0,0.7912134017700003,Cell suppressed for small numbers
2013,San Joaquin,7,Hypertension,148.0,486694.0,30.4,31.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,San Joaquin,7,Hypertension,165.0,510294.0,32.3,34.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,San Joaquin,7,Hypertension,99.0,370942.0,26.7,27.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,San Joaquin,7,Hypertension,0.0,304287.0,0.0,0.0,181,"531,056",34.1,34.9,1.0,Cell suppressed for small numbers
2017,San Joaquin,7,Hypertension,0.0,304287.0,0.0,0.0,270,"539,928",50.0,51.1,1.0,Cell suppressed for small numbers
2018,San Joaquin,7,Hypertension,0.0,304287.0,0.0,0.0,317,"548,488",57.8,58.9,1.0,Cell suppressed for small numbers
2019,San Joaquin,7,Hypertension,0.0,304287.0,0.0,0.0,301,"557,068",54.0,54.8,1.0,Cell suppressed for small numbers
2020,San Joaquin,7,Hypertension,0.0,304287.0,0.0,0.0,226,"572,510",39.5,40.0,1.0,Cell suppressed for small numbers
2021,San Joaquin,7,Hypertension,0.0,304287.0,0.0,0.0,274,"580,225",47.2,47.9,1.0,Cell suppressed for small numbers
2022,San Joaquin,7,Hypertension,0.0,304287.0,0.0,0.0,295,"586,031",50.3,50.8,1.0,Cell suppressed for small numbers
2005,San Joaquin,8,Heart Failure,1913.0,458859.0,416.9,509.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,San Joaquin,8,Heart Failure,1848.0,463522.0,398.7,485.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,San Joaquin,8,Heart Failure,1673.0,468057.0,357.4,430.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,San Joaquin,8,Heart Failure,1697.0,471774.0,359.7,427.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,San Joaquin,8,Heart Failure,1661.0,478055.0,347.4,408.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,San Joaquin,8,Heart Failure,1609.0,486701.0,330.6,384.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,San Joaquin,8,Heart Failure,1574.0,495680.0,317.5,366.1,0,***,0.0,0.0,0.7888026219782613,Cell suppressed for small numbers
