year,month,quarter,mktcarrier,mktcarrierairlineid,mktcarriername,mktuniquecarrier,mktuniquecarriername,opcarrier,opcarrierairlineid,opcarriername,opuniquecarrier,opuniquecarriername,paxalttrans,paxnoalttrans,paxnocomp_one,paxnocomp_two,paxnocomp_three,totdenboarding,paxcomp_one,paxcomp_two,paxupgrade,paxdowngrade,totboarding,comppaid_one,comppaid_two,comppaid_three,codeshare,opcarriersource
2016,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1483,417,0,0,1216,3116,1900,18278,0.0,0.0,34393320,1338902.0,378987.0,0,False,WN
2016,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,2045,753,0,0,1411,4209,2798,26987,0.0,0.0,39198316,1797853.0,697735.0,0,False,WN
2016,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,2158,1132,0,0,1292,4582,3290,24247,0.0,0.0,38561412,1794329.0,990799.0,0,,
2016,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1511,462,0,0,1099,3072,1973,19116,0.0,0.0,38502306,1334335.0,373531.0,0,False,WN
2017,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1173,483,0,0,881,2537,1656,16205,0.0,0.0,35246083,1081485.0,466054.0,0,False,WN
2017,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,1095,756,0,0,791,2642,1851,11976,0.0,0.0,40991267,1019235.0,708543.0,0,False,WN
2017,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,393,356,0,0,750,1499,749,3908,0.0,0.0,39751638,329743.0,278310.0,0,False,WN
2017,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,273,483,0,0,845,1601,756,4393,0.0,0.0,39969392,237823.0,497462.0,0,False,WN
2018,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,312,357,0,0,0,669,669,4325,0.0,0.0,37042370,271583.0,283290.0,0,False,WN
2018,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,109,267,0,0,0,376,376,6039,0.0,0.0,42329176,111223.0,246495.0,0,False,WN
2018,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,273,694,0,0,0,967,967,6570,0.0,0.0,40839016,251415.0,624266.0,0,False,WN
2018,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,116,295,0,0,0,411,411,4688,0.0,0.0,41306125,122092.0,294781.0,0,False,WN
2019,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,334,1260,0,0,0,1594,1594,9996,0.0,0.0,37409141,287062.0,1100908.0,0,False,WN
2019,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,233,698,0,0,0,931,931,12368,0.0,0.0,42176361,220672.0,672653.0,0,False,WN
2019,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,122,192,0,0,0,314,314,4806,0.0,0.0,40777514,100383.0,165387.0,0,False,WN
2019,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,116,153,0,0,0,269,269,4339,0.0,0.0,40839000,89474.0,151097.0,0,False,WN
2020,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,29,83,0,0,0,112,112,2355,0.0,0.0,29539107,24575.0,86174.0,0,False,WN
2020,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,48,62,0,0,0,110,110,1108,0.0,0.0,7058890,39514.0,59904.0,0,False,WN
2020,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,25,123,0,0,0,148,148,937,,,15080946,15640.0,90103.0,0,False,WN
2020,12,4,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,13,15,0,0,0,28,28,487,,,15891567,9497.0,9433.0,0,False,WN
2021,3,1,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,72,120,0,0,0,192,192,1439,,,17846213,,,0,False,WN
2021,6,2,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,291,1023,0,0,0,1314,1314,9008,,,32534837,,,0,False,WN
2021,9,3,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,WN,19393.0,Southwest Airlines Co.,WN,Southwest Airlines Co.,265,942,0,0,0,1207,1207,10242,,,36276768,,,0,False,WN
2015,3,1,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,1,80,0,33,0,114,81,1441,0.0,119.0,3728874,524.0,34065.0,0,False,NK
2015,6,2,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,3,190,0,431,0,624,193,1966,0.0,125.0,4208617,3012.0,128027.0,0,False,NK
2015,9,3,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,0,67,0,142,0,209,67,1124,0.0,59.0,4441767,0.0,36995.0,0,False,NK
2015,12,4,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,0,123,0,112,0,235,123,1139,0.0,122.0,4410192,0.0,81269.0,0,False,NK
2016,3,1,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,1,131,1,350,0,483,132,1312,0.0,147.0,4704094,448.0,88696.0,0,False,NK
2016,6,2,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,4,228,0,336,0,568,232,1856,0.0,133.0,5242171,1853.0,131961.0,0,False,NK
2016,9,3,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,1,180,0,166,272510,181,181,1411,0.0,48.0,5053081,492.0,96091.0,0,,
2016,12,4,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,0,125,2,69,0,196,125,1167,0.0,97.0,5052694,0.0,86945.0,0,False,NK
2017,3,1,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,7,446,0,302,0,755,349,1735,0.0,108.0,5084347,3051.0,237957.0,0,False,NK
2017,6,2,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,6,514,0,999,0,1519,366,3392,0.0,162.0,5838917,2354.0,247407.0,0,False,NK
2017,9,3,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,2,359,0,874,0,1235,177,983,0.0,159.0,5956218,445.0,88631.0,0,False,NK
2017,12,4,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,21,658,0,465,0,1144,331,4198,0.0,222.0,5804607,11802.0,198745.0,0,False,NK
2018,3,1,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,9,736,0,129,0,874,369,5477,0.0,304.0,6180877,5934.0,245967.0,0,False,NK
2018,6,2,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,0,413,0,35,0,448,217,4852,0.0,217.0,7061549,0.0,142390.0,0,False,NK
2018,9,3,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,3,160,1,0,0,164,163,5718,0.0,297.0,7328762,1416.0,67801.0,0,False,NK
2018,12,4,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,9,34,0,0,0,43,43,5417,0.0,273.0,6897416,2874.0,24758.0,0,False,NK
2019,3,1,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,5,21,0,20,0,46,26,6768,0.0,257.0,7265473,1923.0,14242.0,0,False,NK
2019,6,2,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,5,139,0,5,0,149,144,5642,0.0,156.0,8335320,2001.0,104348.0,0,False,NK
2019,9,3,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,0,43,1,20,0,64,43,4656,0.0,230.0,8390933,0.0,28137.0,0,False,NK
2019,12,4,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,6,85,1,29,0,121,91,5575,0.0,319.0,8276219,3436.0,66572.0,0,False,NK
2020,3,1,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,1,30,2,34,0,67,31,3592,0.0,320.0,7195275,298.0,18814.0,0,False,NK
2020,6,2,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,0,2,0,0,0,2,2,80,0.0,160.0,871869,0.0,728.0,0,False,NK
2020,9,3,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,0,0,0,0,0,0,0,227,0.0,208.0,4483592,0.0,0.0,0,False,NK
2020,12,4,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,0,12,0,87,0,99,12,691,0.0,39.0,5010558,0.0,4778.0,0,False,NK
2021,3,1,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,1,34,0,76,0,111,35,1683,,,5236309,,,0,False,NK
2021,6,2,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,3,27,0,50,5,85,30,3131,,,7963642,,,0,False,NK
2021,9,3,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,NK,20416.0,Spirit Air Lines,NK,Spirit Air Lines,2,48,0,34,0,84,50,1766,,,7797518,,,0,False,NK
2018,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,6,0,0,0,6,6,930,0.0,0.0,574761,0.0,3987.0,0,True,AX
2018,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,850,0.0,0.0,629121,0.0,0.0,0,True,AX
2018,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,1,0,0,0,1,0,961,1.0,0.0,651222,0.0,0.0,0,True,AX
2018,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,696,1.0,0.0,679057,0.0,0.0,0,True,AX
2019,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,992,0.0,0.0,689523,0.0,0.0,0,True,AX
2019,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,866,0.0,0.0,775025,0.0,0.0,0,True,AX
2019,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,4,0,0,0,4,4,1319,1.0,0.0,796102,0.0,0.0,0,True,AX
2019,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,1,0,0,0,1,1,716,0.0,0.0,757328,0.0,1000.0,0,True,AX
2020,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,464,0.0,0.0,585826,0.0,0.0,0,True,AX
2020,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,AX,20237.0,Trans States Airlines,AX,Trans States Airlines,0,0,0,0,0,0,0,0,0.0,0.0,111,0.0,0.0,0,True,AX
2010,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,307,811,0,63,0,1181,1181,16152,27693.0,8550.0,11805553,95847.0,391605.0,7433,False,UA
2011,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,241,828,0,124,0,1193,1193,18903,25127.0,7242.0,10504227,86652.0,369933.0,10889,False,UA
2011,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,161,624,0,224,0,1009,1009,20817,32661.0,8621.0,11791428,64550.0,345483.0,10324,False,UA
2011,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,337,841,0,278,0,1456,1456,20197,29810.0,14738.0,12287697,181257.0,561880.0,27964,False,UA
2011,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,165,610,0,134,3,912,912,13413,16892.0,10147.0,10601398,124410.0,559211.0,12000,False,UA
2012,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,167,2589,59,171,98,3084,2853,21120,11652.0,8158.0,17850152,87919.0,1545480.0,30399,False,UA
2012,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,204,2792,79,1206,169,4450,4151,22500,9228.0,2852.0,21099463,81078.0,2104776.0,95183,False,UA
2012,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,137,2085,144,1553,95,4014,3767,22443,13866.0,2903.0,21082126,118500.0,1657551.0,84382,False,UA
2012,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,13,1805,45,914,69,2846,2600,13198,6660.0,2985.0,18696707,52076.0,1553151.0,41206,False,UA
2013,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,10,1896,79,542,65,2592,2395,14093,8585.0,3187.0,18143463,35499.0,1637309.0,64527,False,UA
2013,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,39,1028,38,701,50,1856,1747,12781,6989.0,3577.0,19942776,29304.0,973137.0,0,False,UA
2013,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,51,1043,21,762,89,1966,1817,13768,10341.0,3147.0,20156960,20839.0,1032390.0,0,False,UA
2013,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,96,1585,95,750,75,2601,2457,17074,5307.0,3107.0,18969272,52316.0,1724751.0,0,False,UA
2014,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,82,2582,106,1549,76,4395,4214,21469,4526.0,3157.0,17894200,48866.0,2829406.0,0,False,UA
2014,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,68,1090,105,847,61,2171,2080,16498,5348.0,3220.0,20144390,40945.0,1229441.0,0,False,UA
2014,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,34,729,43,695,29,1530,1466,14419,8763.0,2230.0,20332343,12698.0,819264.0,0,False,UA
2014,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,24,555,83,281,39,982,909,12582,4855.0,2872.0,18946348,15670.0,510890.0,0,False,UA
2015,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,42,1217,122,360,76,1817,1710,17373,5939.0,2537.0,18105638,28415.0,1143851.0,0,False,UA
2015,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,38,877,97,600,35,1647,1581,22068,6826.0,3108.0,21166446,26044.0,891511.0,0,False,UA
2015,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,52,655,38,578,55,1378,1306,23206,10478.0,2456.0,21879356,18721.0,706768.0,0,False,UA
2015,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,38,766,30,614,27,1475,1403,18743,5703.0,2482.0,20930474,24980.0,847372.0,0,False,UA
2016,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,19,379,26,489,16,929,903,14380,5777.0,2337.0,18965779,15683.0,458894.0,0,False,UA
2016,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,25,417,52,350,27,871,824,16939,8370.0,2613.0,22035418,13572.0,440014.0,0,False,UA
2016,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,26,464,37,518,29,1074,1031,15880,12562.0,2746.0,23436935,10346.0,593006.0,0,,
2016,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,22,545,19,296,9,891,866,15696,5463.0,2865.0,22398395,6894.0,489146.0,0,False,UA
2017,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,44,630,33,189,4,900,859,15917,3831.0,2298.0,20559648,22494.0,553290.0,900,False,UA
2017,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,45,805,41,164,9,1064,1035,10931,6205.0,2353.0,24401584,38223.0,808521.0,1350,False,UA
2017,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,1,50,4,35,13,103,88,11726,9511.0,2001.0,25069533,0.0,32425.0,581,False,UA
2017,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,25,0,14,5,44,38,8483,2820.0,1768.0,23766600,0.0,19812.0,2400,False,UA
2018,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,11,0,16,0,27,27,8214,3274.0,1808.0,21314280,0.0,4027.0,1111,False,UA
2018,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,8,2,3,4,17,12,8615,4222.0,1956.0,25966562,0.0,7239.0,0,False,UA
2018,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,15,0,8,3,26,22,11339,6781.0,1618.0,27080182,0.0,10952.0,0,False,UA
2018,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,1,7,0,2,13,23,10,7556,2781.0,1838.0,25234539,0.0,3462.0,0,False,UA
2019,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,7,0,0,10,17,7,8856,2254.0,1901.0,22660404,0.0,0.0,0,False,UA
2019,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,1,6,0,12,9,28,19,11394,4058.0,1923.0,27015815,0.0,3088.0,0,False,UA
2019,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,5,0,0,2,7,5,9110,5501.0,1593.0,26963748,0.0,516.0,0,False,UA
2019,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,10,0,0,3,13,10,5668,3187.0,1819.0,25141731,0.0,0.0,0,False,UA
2020,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,0,0,0,7,7,0,2842,1894.0,1275.0,18412040,0.0,0.0,0,False,UA
2020,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,0,0,0,0,0,0,8,24.0,72.0,1333318,0.0,0.0,0,False,UA
2020,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,8,0,0,0,8,8,76,143.0,587.0,5211611,0.0,8100.0,0,False,UA
2020,12,4,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,5,0,0,0,5,5,289,581.0,881.0,8860807,0.0,6436.0,0,False,UA
2021,3,1,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,0,0,0,0,0,0,591,,,8723919,,,0,False,UA
2021,6,2,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,1,0,4,0,5,5,1341,,,14619155,,,0,False,UA
2021,9,3,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,UA,19977.0,United Air Lines Inc.,UA,United Air Lines Inc.,0,6,0,0,0,6,6,2864,,,20131527,,,0,False,UA
2011,3,1,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,992,0,73,0,112,1177,992,11360,0.0,2136.0,12705868,480799.0,0.0,0,False,US
2011,6,2,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,1299,0,157,7,127,1590,1299,11524,0.0,3366.0,14011454,619353.0,0.0,0,False,US
2011,9,3,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,892,0,76,6,146,1120,892,8767,0.0,3890.0,13743223,384252.0,0.0,0,False,US
2011,12,4,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,996,0,69,5,86,1156,996,8325,0.0,2872.0,13334767,792310.0,0.0,0,False,US
2012,3,1,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,832,0,52,10,80,974,832,7475,0.0,2261.0,13514441,714486.0,0.0,0,False,US
2012,6,2,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,927,0,46,0,100,1073,927,6791,0.0,3002.0,14144925,779145.0,0.0,0,False,US
2012,9,3,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,808,0,61,1,119,989,808,7100,0.0,4280.0,14000602,635726.0,0.0,0,False,US
2012,12,4,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,625,0,38,0,56,719,625,6398,0.0,2602.0,13577101,540853.0,0.0,0,False,US
2013,3,1,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,896,0,58,6,46,1006,896,6399,0.0,2216.0,13761795,779747.0,0.0,0,False,US
2013,6,2,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,773,0,91,7,114,985,773,8011,0.0,3262.0,14993178,599843.0,0.0,0,False,US
2013,9,3,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,559,0,86,5,106,756,559,6816,0.0,4088.0,14851237,461618.0,0.0,0,False,US
2013,12,4,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,643,0,67,10,64,784,643,6045,0.0,2237.0,14228483,566823.0,0.0,0,False,US
2014,3,1,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,252,635,119,31,88,1125,887,6837,2512.0,0.0,14051796,113265.0,717252.0,0,False,US
2014,6,2,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,679,765,80,3,81,1608,1444,8810,1852.0,0.0,15449001,284831.0,835914.0,0,False,US
2014,9,3,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,75,359,0,297,64,795,731,5500,3178.0,0.0,14994856,11841.0,342664.0,0,False,US
2014,12,4,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,63,365,0,300,27,755,728,4625,2149.0,0.0,14187328,13688.0,325554.0,0,False,US
2015,3,1,,,,,,US,20355.0,US Airways Inc.,US,US Airways Inc.,118,704,0,341,62,1225,1163,5554,3307.0,73.0,15061853,32163.0,658690.0,0,False,US
