Unit,Inci_no,Disp_date,Disp_time,Notif_date,Notif_time,Roll_date,Roll_time,Arv_date,Arv_time,City,Fdid,Final_nature,Dispatch_Datetime,Notification_Datetime,Roll_Datetime,Arrival_Datetime,ObjectId
L273,18262794,2018/07/17 13:15:15+00,2020/01/02 13:15:15+00,2018/07/17 13:16:07+00,2020/01/02 13:16:07+00,2018-07-17T13:16:13Z,6:16:13,2018/07/17 13:20:25+00,2020/01/02 13:20:25+00,TEMPE,8293,ALOC,2018/07/17 20:15:00+00,2018/07/17 20:16:00+00,7/17/2018 13:16,2018/07/17 20:20:00+00,5449
E273,18262972,2018/07/17 15:51:09+00,2020/01/02 15:51:09+00,2018/07/17 15:52:21+00,2020/01/02 15:52:21+00,2018-07-17T15:52:54Z,8:52:54,2018/07/17 15:55:00+00,2020/01/02 15:55:00+00,TEMPE,8293,FALLA,2018/07/17 22:51:00+00,2018/07/17 22:52:00+00,7/17/2018 15:52,2018/07/17 22:55:00+00,5450
E271,18263007,2018/07/17 16:22:38+00,2020/01/02 16:22:38+00,2018/07/17 16:24:04+00,2020/01/02 16:24:04+00,2018-07-17T16:24:29Z,9:24:29,2018/07/17 16:28:27+00,2020/01/02 16:28:27+00,TEMPE,8293,DIAB,2018/07/17 23:22:00+00,2018/07/17 23:24:00+00,7/17/2018 16:24,2018/07/17 23:28:00+00,5451
E277,18263024,2018/07/17 16:38:25+00,2020/01/02 16:38:25+00,2018/07/17 16:39:42+00,2020/01/02 16:39:42+00,2018-07-17T16:39:45Z,9:39:45,2018/07/17 16:43:25+00,2020/01/02 16:43:25+00,TEMPE,8293,SEIZA,2018/07/17 23:38:00+00,2018/07/17 23:39:00+00,7/17/2018 16:39,2018/07/17 23:43:00+00,5452
E276,18263032,2018/07/17 16:46:58+00,2020/01/02 16:46:58+00,2018/07/17 16:47:23+00,2020/01/02 16:47:23+00,2018-07-17T16:48:12Z,9:48:12,2018/07/17 16:50:16+00,2020/01/02 16:50:16+00,TEMPE,8293,ILLA,2018/07/17 23:46:00+00,2018/07/17 23:47:00+00,7/17/2018 16:48,2018/07/17 23:50:00+00,5453
E277,18263056,2018/07/17 17:00:22+00,2020/01/02 17:00:22+00,2018/07/17 17:00:52+00,2020/01/02 17:00:52+00,2018-07-17T17:00:54Z,10:00:54,2018/07/17 17:04:23+00,2020/01/02 17:04:23+00,TEMPE,8293,FALLA,2018/07/18 00:00:00+00,2018/07/18 00:00:00+00,7/17/2018 17:00,2018/07/18 00:04:00+00,5454
E274,18263107,2018/07/17 17:39:50+00,2020/01/02 17:39:50+00,2018/07/17 17:40:36+00,2020/01/02 17:40:36+00,2018-07-17T17:40:48Z,10:40:48,2018/07/17 17:43:45+00,2020/01/02 17:43:45+00,TEMPE,8293,CP,2018/07/18 00:39:00+00,2018/07/18 00:40:00+00,7/17/2018 17:40,2018/07/18 00:43:00+00,5455
E278,18263143,2018/07/17 18:08:29+00,2020/01/02 18:08:29+00,2018/07/17 18:09:21+00,2020/01/02 18:09:21+00,2018-07-17T18:09:40Z,11:09:40,2018/07/17 18:15:29+00,2020/01/02 18:15:29+00,TEMPE,8293,DB,2018/07/18 01:08:00+00,2018/07/18 01:09:00+00,7/17/2018 18:09,2018/07/18 01:15:00+00,5456
E274,18263166,2018/07/17 18:32:54+00,2020/01/02 18:32:54+00,2018/07/17 18:33:39+00,2020/01/02 18:33:39+00,2018-07-17T18:34:52Z,11:34:52,2018/07/17 18:39:56+00,2020/01/02 18:39:56+00,TEMPE,8293,UNC,2018/07/18 01:32:00+00,2018/07/18 01:33:00+00,7/17/2018 18:34,2018/07/18 01:39:00+00,5457
E278,18263266,2018/07/17 20:17:47+00,2020/01/02 20:17:47+00,2018/07/17 20:18:15+00,2020/01/02 20:18:15+00,2018-07-17T20:18:42Z,13:18:42,2018/07/17 20:21:43+00,2020/01/02 20:21:43+00,TEMPE,8293,HA,2018/07/18 03:17:00+00,2018/07/18 03:18:00+00,7/17/2018 20:18,2018/07/18 03:21:00+00,5458
E278,18263349,2018/07/17 21:39:00+00,2020/01/02 21:39:00+00,2018/07/17 21:40:12+00,2020/01/02 21:40:12+00,2018-07-17T21:40:59Z,14:40:59,2018/07/17 21:45:57+00,2020/01/02 21:45:57+00,TEMPE,8293,ILLA,2018/07/18 04:39:00+00,2018/07/18 04:40:00+00,7/17/2018 21:40,2018/07/18 04:45:00+00,5459
E277,18263376,2018/07/17 22:11:05+00,2020/01/02 22:11:05+00,2018/07/17 22:12:01+00,2020/01/02 22:12:01+00,2018-07-17T22:12:24Z,15:12:24,2018/07/17 22:19:21+00,2020/01/02 22:19:21+00,TEMPE,8293,CP,2018/07/18 05:11:00+00,2018/07/18 05:12:00+00,7/17/2018 22:12,2018/07/18 05:19:00+00,5460
E271,18263394,2018/07/17 22:31:22+00,2020/01/02 22:31:22+00,2018/07/17 22:31:54+00,2020/01/02 22:31:54+00,2018-07-17T22:32:30Z,15:32:30,2018/07/17 22:35:07+00,2020/01/02 22:35:07+00,TEMPE,8293,OD,2018/07/18 05:31:00+00,2018/07/18 05:31:00+00,7/17/2018 22:32,2018/07/18 05:35:00+00,5461
E272,18263408,2018/07/17 22:45:39+00,2020/01/02 22:45:39+00,2018/07/17 22:46:32+00,2020/01/02 22:46:32+00,2018-07-17T22:47:23Z,15:47:23,2018/07/17 22:49:53+00,2020/01/02 22:49:53+00,TEMPE,8293,ALOC,2018/07/18 05:45:00+00,2018/07/18 05:46:00+00,7/17/2018 22:47,2018/07/18 05:49:00+00,5462
LT276,18263416,2018/07/17 23:01:50+00,2020/01/02 23:01:50+00,2018/07/17 23:02:47+00,2020/01/02 23:02:47+00,2018-07-17T23:03:34Z,16:03:34,2018/07/17 23:07:33+00,2020/01/02 23:07:33+00,TEMPE,8293,ALOC,2018/07/18 06:01:00+00,2018/07/18 06:02:00+00,7/17/2018 23:03,2018/07/18 06:07:00+00,5463
E274,18263479,2018/07/18 01:04:08+00,2020/01/03 01:04:08+00,2018/07/18 01:04:52+00,2020/01/03 01:04:52+00,2018-07-18T01:08:20Z,18:08:20,2018/07/18 01:11:47+00,2020/01/03 01:11:47+00,TEMPE,8293,CODE,2018/07/18 08:04:00+00,2018/07/18 08:04:00+00,7/18/2018 1:08,2018/07/18 08:11:00+00,5464
E272,18263658,2018/07/18 06:59:54+00,2020/01/03 06:59:54+00,2018/07/18 07:00:49+00,2020/01/02 07:00:49+00,2018-07-18T07:01:18Z,0:01:18,2018/07/18 07:05:02+00,2020/01/02 07:05:02+00,TEMPE,8293,962BC,2018/07/18 13:59:00+00,2018/07/18 14:00:00+00,7/18/2018 7:01,2018/07/18 14:05:00+00,5465
E275,18271501,2018/07/24 10:04:48+00,2020/01/02 10:04:48+00,2018/07/24 10:06:12+00,2020/01/02 10:06:12+00,2018-07-24T10:06:16Z,3:06:16,2018/07/24 10:12:06+00,2020/01/02 10:12:06+00,TEMPE,8293,FALLA,2018/07/24 17:04:00+00,2018/07/24 17:06:00+00,7/24/2018 10:06,2018/07/24 17:12:00+00,5466
LT273,18264805,2018/07/19 03:58:53+00,2020/01/03 03:58:53+00,2018/07/19 03:59:48+00,2020/01/03 03:59:48+00,2018-07-19T04:01:10Z,21:01:10,2018/07/19 04:06:10+00,2020/01/03 04:06:10+00,TEMPE,8293,DB,2018/07/19 10:58:00+00,2018/07/19 10:59:00+00,7/19/2018 4:01,2018/07/19 11:06:00+00,5467
E276,18268563,2018/07/22 02:00:30+00,2020/01/03 02:00:30+00,2018/07/22 02:01:15+00,2020/01/03 02:01:15+00,2018-07-22T02:02:13Z,19:02:13,2018/07/22 02:05:43+00,2020/01/03 02:05:43+00,TEMPE,8293,INTB,2018/07/22 09:00:00+00,2018/07/22 09:01:00+00,7/22/2018 2:02,2018/07/22 09:05:00+00,5468
E274,18265033,2018/07/19 09:27:22+00,2020/01/02 09:27:22+00,2018/07/19 09:28:03+00,2020/01/02 09:28:03+00,2018-07-19T09:28:16Z,2:28:16,2018/07/19 09:31:29+00,2020/01/02 09:31:29+00,TEMPE,8293,FALLA,2018/07/19 16:27:00+00,2018/07/19 16:28:00+00,7/19/2018 9:28,2018/07/19 16:31:00+00,5469
LT273,18271522,2018/07/24 10:21:28+00,2020/01/02 10:21:28+00,2018/07/24 10:22:39+00,2020/01/02 10:22:39+00,2018-07-24T10:22:46Z,3:22:46,2018/07/24 10:25:50+00,2020/01/02 10:25:50+00,TEMPE,8293,ALOC,2018/07/24 17:21:00+00,2018/07/24 17:22:00+00,7/24/2018 10:22,2018/07/24 17:25:00+00,5470
LT276,18268565,2018/07/22 02:03:08+00,2020/01/03 02:03:08+00,2018/07/22 02:04:18+00,2020/01/03 02:04:18+00,2018-07-22T02:05:15Z,19:05:15,2018/07/22 02:08:01+00,2020/01/03 02:08:01+00,TEMPE,8293,ALOC,2018/07/22 09:03:00+00,2018/07/22 09:04:00+00,7/22/2018 2:05,2018/07/22 09:08:00+00,5471
E273,18255948,2018/07/12 03:04:05+00,2020/01/03 03:04:05+00,2018/07/12 03:05:09+00,2020/01/03 03:05:09+00,2018-07-12T03:06:03Z,20:06:03,2018/07/12 03:12:40+00,2020/01/03 03:12:40+00,TEMPE,8293,HA,2018/07/12 10:04:00+00,2018/07/12 10:05:00+00,7/12/2018 3:06,2018/07/12 10:12:00+00,5472
LT273,18265073,2018/07/19 09:53:31+00,2020/01/02 09:53:31+00,2018/07/19 09:55:23+00,2020/01/02 09:55:23+00,2018-07-19T09:55:58Z,2:55:58,2018/07/19 09:59:50+00,2020/01/02 09:59:50+00,TEMPE,8293,HA,2018/07/19 16:53:00+00,2018/07/19 16:55:00+00,7/19/2018 9:55,2018/07/19 16:59:00+00,5473
E273,18271625,2018/07/24 11:39:58+00,2020/01/02 11:39:58+00,2018/07/24 11:40:34+00,2020/01/02 11:40:34+00,2018-07-24T11:41:09Z,4:41:09,2018/07/24 11:43:44+00,2020/01/02 11:43:44+00,TEMPE,8293,DIAB,2018/07/24 18:39:00+00,2018/07/24 18:40:00+00,7/24/2018 11:41,2018/07/24 18:43:00+00,5474
E273,18268567,2018/07/22 02:05:46+00,2020/01/03 02:05:46+00,2018/07/22 02:06:42+00,2020/01/03 02:06:42+00,2018-07-22T02:07:38Z,19:07:38,2018/07/22 02:11:53+00,2020/01/03 02:11:53+00,TEMPE,8293,ALOC,2018/07/22 09:05:00+00,2018/07/22 09:06:00+00,7/22/2018 2:07,2018/07/22 09:11:00+00,5475
E275,18265163,2018/07/19 11:12:00+00,2020/01/02 11:12:00+00,2018/07/19 11:14:48+00,2020/01/02 11:14:48+00,2018-07-19T11:15:10Z,4:15:10,2018/07/19 11:18:40+00,2020/01/02 11:18:40+00,TEMPE,8293,HA,2018/07/19 18:12:00+00,2018/07/19 18:14:00+00,7/19/2018 11:15,2018/07/19 18:18:00+00,5476
E271,18256026,2018/07/12 05:55:17+00,2020/01/03 05:55:17+00,2018/07/12 05:55:48+00,2020/01/03 05:55:48+00,2018-07-12T05:56:04Z,22:56:04,2018/07/12 06:00:08+00,2020/01/03 06:00:08+00,TEMPE,8293,OD,2018/07/12 12:55:00+00,2018/07/12 12:55:00+00,7/12/2018 5:56,2018/07/12 13:00:00+00,5477
E278,18271637,2018/07/24 11:46:05+00,2020/01/02 11:46:05+00,2018/07/24 11:46:17+00,2020/01/02 11:46:17+00,2018-07-24T11:46:38Z,4:46:38,2018/07/24 11:51:50+00,2020/01/02 11:51:50+00,TEMPE,8293,TASER,2018/07/24 18:46:00+00,2018/07/24 18:46:00+00,7/24/2018 11:46,2018/07/24 18:51:00+00,5478
LT276,18268581,2018/07/22 02:38:18+00,2020/01/03 02:38:18+00,2018/07/22 02:39:04+00,2020/01/03 02:39:04+00,2018-07-22T02:41:40Z,19:41:40,2018/07/22 02:42:09+00,2020/01/03 02:42:09+00,TEMPE,8293,UNC,2018/07/22 09:38:00+00,2018/07/22 09:39:00+00,7/22/2018 2:41,2018/07/22 09:42:00+00,5479
E277,18265215,2018/07/19 11:50:54+00,2020/01/02 11:50:54+00,2018/07/19 11:51:32+00,2020/01/02 11:51:32+00,2018-07-19T11:51:39Z,4:51:39,2018/07/19 11:54:36+00,2020/01/02 11:54:36+00,TEMPE,8293,DIAB,2018/07/19 18:50:00+00,2018/07/19 18:51:00+00,7/19/2018 11:51,2018/07/19 18:54:00+00,5480
E275,18271667,2018/07/24 12:00:01+00,2020/01/02 12:00:01+00,2018/07/24 12:01:34+00,2020/01/02 12:01:34+00,2018-07-24T12:01:38Z,5:01:38,2018/07/24 12:06:42+00,2020/01/02 12:06:42+00,TEMPE,8293,ILLA,2018/07/24 19:00:00+00,2018/07/24 19:01:00+00,7/24/2018 12:01,2018/07/24 19:06:00+00,5481
E276,18268584,2018/07/22 02:43:40+00,2020/01/03 02:43:40+00,2018/07/22 02:44:42+00,2020/01/03 02:44:42+00,2018-07-22T02:46:14Z,19:46:14,2018/07/22 02:47:53+00,2020/01/03 02:47:53+00,TEMPE,8293,SEIZA,2018/07/22 09:43:00+00,2018/07/22 09:44:00+00,7/22/2018 2:46,2018/07/22 09:47:00+00,5482
E272,18265283,2018/07/19 12:43:43+00,2020/01/02 12:43:43+00,2018/07/19 12:44:38+00,2020/01/02 12:44:38+00,2018-07-19T12:45:11Z,5:45:11,2018/07/19 12:47:51+00,2020/01/02 12:47:51+00,TEMPE,8293,962P,2018/07/19 19:43:00+00,2018/07/19 19:44:00+00,7/19/2018 12:45,2018/07/19 19:47:00+00,5483
E273,18271703,2018/07/24 12:26:20+00,2020/01/02 12:26:20+00,2018/07/24 12:27:56+00,2020/01/02 12:27:56+00,2018-07-24T12:28:32Z,5:28:32,2018/07/24 12:30:42+00,2020/01/02 12:30:42+00,TEMPE,8293,UNC,2018/07/24 19:26:00+00,2018/07/24 19:27:00+00,7/24/2018 12:28,2018/07/24 19:30:00+00,5484
E276,18268612,2018/07/22 03:14:07+00,2020/01/03 03:14:07+00,2018/07/22 03:15:59+00,2020/01/03 03:15:59+00,2018-07-22T03:16:54Z,20:16:54,2018/07/22 03:19:17+00,2020/01/03 03:19:17+00,TEMPE,8293,ABDA,2018/07/22 10:14:00+00,2018/07/22 10:15:00+00,7/22/2018 3:16,2018/07/22 10:19:00+00,5485
E272,18265376,2018/07/19 14:03:10+00,2020/01/02 14:03:10+00,2018/07/19 14:04:25+00,2020/01/02 14:04:25+00,2018-07-19T14:04:50Z,7:04:50,2018/07/19 14:07:24+00,2020/01/02 14:07:24+00,TEMPE,8293,DB,2018/07/19 21:03:00+00,2018/07/19 21:04:00+00,7/19/2018 14:04,2018/07/19 21:07:00+00,5486
E276,18271754,2018/07/24 13:01:22+00,2020/01/02 13:01:22+00,2018/07/24 13:01:59+00,2020/01/02 13:01:59+00,2018-07-24T13:02:43Z,6:02:43,2018/07/24 13:04:22+00,2020/01/02 13:04:22+00,TEMPE,8293,CP,2018/07/24 20:01:00+00,2018/07/24 20:01:00+00,7/24/2018 13:02,2018/07/24 20:04:00+00,5487
E276,18268619,2018/07/22 03:22:16+00,2020/01/03 03:22:16+00,2018/07/22 03:25:56+00,2020/01/03 03:25:56+00,2018-07-22T03:26:22Z,20:26:22,2018/07/22 03:27:59+00,2020/01/03 03:27:59+00,TEMPE,8293,ALOC,2018/07/22 10:22:00+00,2018/07/22 10:25:00+00,7/22/2018 3:26,2018/07/22 10:27:00+00,5488
E271,18265390,2018/07/19 14:17:52+00,2020/01/02 14:17:52+00,2018/07/19 14:18:24+00,2020/01/02 14:18:24+00,2018-07-19T14:19:03Z,7:19:03,2018/07/19 14:23:12+00,2020/01/02 14:23:12+00,TEMPE,8293,OD,2018/07/19 21:17:00+00,2018/07/19 21:18:00+00,7/19/2018 14:19,2018/07/19 21:23:00+00,5489
E271,18271758,2018/07/24 13:02:49+00,2020/01/02 13:02:49+00,2018/07/24 13:03:34+00,2020/01/02 13:03:34+00,2018-07-24T13:03:40Z,6:03:40,2018/07/24 13:05:23+00,2020/01/02 13:05:23+00,TEMPE,8293,UNC,2018/07/24 20:02:00+00,2018/07/24 20:03:00+00,7/24/2018 13:03,2018/07/24 20:05:00+00,5490
E277,18268630,2018/07/22 03:52:45+00,2020/01/03 03:52:45+00,2018/07/22 03:53:44+00,2020/01/03 03:53:44+00,2018-07-22T03:54:35Z,20:54:35,2018/07/22 03:57:21+00,2020/01/03 03:57:21+00,TEMPE,8293,UNC,2018/07/22 10:52:00+00,2018/07/22 10:53:00+00,7/22/2018 3:54,2018/07/22 10:57:00+00,5491
E275,18256060,2018/07/12 06:53:00+00,2020/01/03 06:53:00+00,2018/07/12 06:54:14+00,2020/01/03 06:54:14+00,2018-07-12T06:55:29Z,23:55:29,2018/07/12 06:58:43+00,2020/01/03 06:58:43+00,TEMPE,8293,DB,2018/07/12 13:53:00+00,2018/07/12 13:54:00+00,7/12/2018 6:55,2018/07/12 13:58:00+00,5492
E277,18265414,2018/07/19 14:37:08+00,2020/01/02 14:37:08+00,2018/07/19 14:38:16+00,2020/01/02 14:38:16+00,2018-07-19T14:38:31Z,7:38:31,2018/07/19 14:41:52+00,2020/01/02 14:41:52+00,TEMPE,8293,ILLA,2018/07/19 21:37:00+00,2018/07/19 21:38:00+00,7/19/2018 14:38,2018/07/19 21:41:00+00,5493
LT273,18271826,2018/07/24 13:49:50+00,2020/01/02 13:49:50+00,2018/07/24 13:50:11+00,2020/01/02 13:50:11+00,2018-07-24T13:50:55Z,6:50:55,2018/07/24 13:54:44+00,2020/01/02 13:54:44+00,TEMPE,8293,CP,2018/07/24 20:49:00+00,2018/07/24 20:50:00+00,7/24/2018 13:50,2018/07/24 20:54:00+00,5494
LT273,18268685,2018/07/22 06:16:18+00,2020/01/03 06:16:18+00,2018/07/22 06:17:20+00,2020/01/03 06:17:20+00,2018-07-22T06:18:14Z,23:18:14,2018/07/22 06:21:32+00,2020/01/03 06:21:32+00,TEMPE,8293,ILLA,2018/07/22 13:16:00+00,2018/07/22 13:17:00+00,7/22/2018 6:18,2018/07/22 13:21:00+00,5495
E271,18265500,2018/07/19 15:55:53+00,2020/01/02 15:55:53+00,2018/07/19 15:57:13+00,2020/01/02 15:57:13+00,2018-07-19T15:58:02Z,8:58:02,2018/07/19 16:00:53+00,2020/01/02 16:00:53+00,TEMPE,8293,FALLA,2018/07/19 22:55:00+00,2018/07/19 22:57:00+00,7/19/2018 15:58,2018/07/19 23:00:00+00,5496
LT276,18256238,2018/07/12 09:53:40+00,2020/01/02 09:53:40+00,2018/07/12 09:55:36+00,2020/01/02 09:55:36+00,2018-07-12T09:55:54Z,2:55:54,2018/07/12 09:58:59+00,2020/01/02 09:58:59+00,TEMPE,8293,ILLA,2018/07/12 16:53:00+00,2018/07/12 16:55:00+00,7/12/2018 9:55,2018/07/12 16:58:00+00,5497
LT276,18272022,2018/07/24 16:31:44+00,2020/01/02 16:31:44+00,2018/07/24 16:39:14+00,2020/01/02 16:39:14+00,2018-07-24T16:39:14Z,9:39:14,2018/07/24 16:41:45+00,2020/01/02 16:41:45+00,TEMPE,8293,MAT,2018/07/24 23:31:00+00,2018/07/24 23:39:00+00,7/24/2018 16:39,2018/07/24 23:41:00+00,5498
LT276,18268700,2018/07/22 06:44:21+00,2020/01/03 06:44:21+00,2018/07/22 06:46:43+00,2020/01/03 06:46:43+00,2018-07-22T06:48:13Z,23:48:13,2018/07/22 06:50:27+00,2020/01/03 06:50:27+00,TEMPE,8293,ALOC,2018/07/22 13:44:00+00,2018/07/22 13:46:00+00,7/22/2018 6:48,2018/07/22 13:50:00+00,5499
LT276,18265502,2018/07/19 15:58:44+00,2020/01/02 15:58:44+00,2018/07/19 15:59:50+00,2020/01/02 15:59:50+00,2018-07-19T16:00:34Z,9:00:34,2018/07/19 16:04:30+00,2020/01/02 16:04:30+00,TEMPE,8293,CP,2018/07/19 22:58:00+00,2018/07/19 22:59:00+00,7/19/2018 16:00,2018/07/19 23:04:00+00,5500
E273,18256286,2018/07/12 10:23:54+00,2020/01/02 10:23:54+00,2018/07/12 10:27:18+00,2020/01/02 10:27:18+00,2018-07-12T10:27:18Z,3:27:18,2018/07/12 10:28:27+00,2020/01/02 10:28:27+00,TEMPE,8293,UNC,2018/07/12 17:23:00+00,2018/07/12 17:27:00+00,7/12/2018 10:27,2018/07/12 17:28:00+00,5501
E276,18272027,2018/07/24 16:35:55+00,2020/01/02 16:35:55+00,2018/07/24 16:38:33+00,2020/01/02 16:38:33+00,2018-07-24T16:38:33Z,9:38:33,2018/07/24 16:38:33+00,2020/01/02 16:38:33+00,TEMPE,8293,962A,2018/07/24 23:35:00+00,2018/07/24 23:38:00+00,7/24/2018 16:38,2018/07/24 23:38:00+00,5502
E271,18268726,2018/07/22 07:34:53+00,2020/01/02 07:34:53+00,2018/07/22 07:35:51+00,2020/01/02 07:35:51+00,2018-07-22T07:36:05Z,0:36:05,2018/07/22 07:39:16+00,2020/01/02 07:39:16+00,TEMPE,8293,ABDA,2018/07/22 14:34:00+00,2018/07/22 14:35:00+00,7/22/2018 7:36,2018/07/22 14:39:00+00,5503
M271,18268757,2018/07/22 08:24:18+00,2020/01/02 08:24:18+00,2018/07/22 08:26:02+00,2020/01/02 08:26:02+00,2018-07-22T08:26:02Z,1:26:02,2018/07/22 08:28:17+00,2020/01/02 08:28:17+00,TEMPE,8293,DR,2018/07/22 15:24:00+00,2018/07/22 15:26:00+00,7/22/2018 8:26,2018/07/22 15:28:00+00,5504
E271,18268770,2018/07/22 08:39:37+00,2020/01/02 08:39:37+00,2018/07/22 08:40:56+00,2020/01/02 08:40:56+00,2018-07-22T08:41:19Z,1:41:19,2018/07/22 08:42:52+00,2020/01/02 08:42:52+00,TEMPE,8293,DB,2018/07/22 15:39:00+00,2018/07/22 15:40:00+00,7/22/2018 8:41,2018/07/22 15:42:00+00,5505
BC271,18268822,2018/07/22 09:31:42+00,2020/01/02 09:31:42+00,2018/07/22 09:33:47+00,2020/01/02 09:33:47+00,2018-07-22T09:33:55Z,2:33:55,2018/07/22 09:36:11+00,2020/01/02 09:36:11+00,TEMPE,8293,UNC,2018/07/22 16:31:00+00,2018/07/22 16:33:00+00,7/22/2018 9:33,2018/07/22 16:36:00+00,5506
E272,18268878,2018/07/22 10:41:24+00,2020/01/02 10:41:24+00,2018/07/22 10:42:15+00,2020/01/02 10:42:15+00,2018-07-22T10:42:43Z,3:42:43,2018/07/22 10:45:16+00,2020/01/02 10:45:16+00,TEMPE,8293,DB,2018/07/22 17:41:00+00,2018/07/22 17:42:00+00,7/22/2018 10:42,2018/07/22 17:45:00+00,5507
E277,18268913,2018/07/22 11:15:44+00,2020/01/02 11:15:44+00,2018/07/22 11:16:40+00,2020/01/02 11:16:40+00,2018-07-22T11:17:05Z,4:17:05,2018/07/22 11:22:04+00,2020/01/02 11:22:04+00,TEMPE,8293,ALOC,2018/07/22 18:15:00+00,2018/07/22 18:16:00+00,7/22/2018 11:17,2018/07/22 18:22:00+00,5508
E276,18268943,2018/07/22 11:38:49+00,2020/01/02 11:38:49+00,2018/07/22 11:39:21+00,2020/01/02 11:39:21+00,2018-07-22T11:40:04Z,4:40:04,2018/07/22 11:42:45+00,2020/01/02 11:42:45+00,TEMPE,8293,ALOC,2018/07/22 18:38:00+00,2018/07/22 18:39:00+00,7/22/2018 11:40,2018/07/22 18:42:00+00,5509
LT273,18268967,2018/07/22 12:01:43+00,2020/01/02 12:01:43+00,2018/07/22 12:03:56+00,2020/01/02 12:03:56+00,2018-07-22T12:04:26Z,5:04:26,2018/07/22 12:07:40+00,2020/01/02 12:07:40+00,TEMPE,8293,HA,2018/07/22 19:01:00+00,2018/07/22 19:03:00+00,7/22/2018 12:04,2018/07/22 19:07:00+00,5510
E272,18269006,2018/07/22 12:33:45+00,2020/01/02 12:33:45+00,2018/07/22 12:34:14+00,2020/01/02 12:34:14+00,2018-07-22T12:34:30Z,5:34:30,2018/07/22 12:38:02+00,2020/01/02 12:38:02+00,TEMPE,8293,OD,2018/07/22 19:33:00+00,2018/07/22 19:34:00+00,7/22/2018 12:34,2018/07/22 19:38:00+00,5511
E274,18269041,2018/07/22 13:06:24+00,2020/01/02 13:06:24+00,2018/07/22 13:06:48+00,2020/01/02 13:06:48+00,2018-07-22T13:07:27Z,6:07:27,2018/07/22 13:12:43+00,2020/01/02 13:12:43+00,TEMPE,8293,HA,2018/07/22 20:06:00+00,2018/07/22 20:06:00+00,7/22/2018 13:07,2018/07/22 20:12:00+00,5512
E273,18269080,2018/07/22 13:47:07+00,2020/01/02 13:47:07+00,2018/07/22 13:47:38+00,2020/01/02 13:47:38+00,2018-07-22T13:48:15Z,6:48:15,2018/07/22 13:52:35+00,2020/01/02 13:52:35+00,TEMPE,8293,DIAB,2018/07/22 20:47:00+00,2018/07/22 20:47:00+00,7/22/2018 13:48,2018/07/22 20:52:00+00,5513
LT276,18269164,2018/07/22 15:00:44+00,2020/01/02 15:00:44+00,2018/07/22 15:01:34+00,2020/01/02 15:01:34+00,2018-07-22T15:02:54Z,8:02:54,2018/07/22 15:06:23+00,2020/01/02 15:06:23+00,TEMPE,8293,DB,2018/07/22 22:00:00+00,2018/07/22 22:01:00+00,7/22/2018 15:02,2018/07/22 22:06:00+00,5514
E274,18269218,2018/07/22 15:59:17+00,2020/01/02 15:59:17+00,2018/07/22 15:59:53+00,2020/01/02 15:59:53+00,2018-07-22T16:00:05Z,9:00:05,2018/07/22 16:03:05+00,2020/01/02 16:03:05+00,TEMPE,8293,ALOC,2018/07/22 22:59:00+00,2018/07/22 22:59:00+00,7/22/2018 16:00,2018/07/22 23:03:00+00,5515
E278,18265548,2018/07/19 16:35:22+00,2020/01/02 16:35:22+00,2018/07/19 16:36:24+00,2020/01/02 16:36:24+00,2018-07-19T16:36:54Z,9:36:54,2018/07/19 16:38:46+00,2020/01/02 16:38:46+00,TEMPE,8293,UNC,2018/07/19 23:35:00+00,2018/07/19 23:36:00+00,7/19/2018 16:36,2018/07/19 23:38:00+00,5516
E276,18265558,2018/07/19 16:45:32+00,2020/01/02 16:45:32+00,2018/07/19 16:46:15+00,2020/01/02 16:46:15+00,2018-07-19T16:46:46Z,9:46:46,2018/07/19 16:49:34+00,2020/01/02 16:49:34+00,TEMPE,8293,GSW,2018/07/19 23:45:00+00,2018/07/19 23:46:00+00,7/19/2018 16:46,2018/07/19 23:49:00+00,5517
E274,18256397,2018/07/12 11:50:24+00,2020/01/02 11:50:24+00,2018/07/12 11:50:59+00,2020/01/02 11:50:59+00,2018-07-12T11:51:13Z,4:51:13,2018/07/12 11:55:36+00,2020/01/02 11:55:36+00,TEMPE,8293,UNC,2018/07/12 18:50:00+00,2018/07/12 18:50:00+00,7/12/2018 11:51,2018/07/12 18:55:00+00,5518
E271,18272050,2018/07/24 16:51:39+00,2020/01/02 16:51:39+00,2018/07/24 16:52:02+00,2020/01/02 16:52:02+00,2018-07-24T16:53:48Z,9:53:48,2018/07/24 16:54:01+00,2020/01/02 16:54:01+00,TEMPE,8293,ABDA,2018/07/24 23:51:00+00,2018/07/24 23:52:00+00,7/24/2018 16:53,2018/07/24 23:54:00+00,5519
LT273,18265801,2018/07/19 20:15:55+00,2020/01/02 20:15:55+00,2018/07/19 20:16:41+00,2020/01/02 20:16:41+00,2018-07-19T20:17:13Z,13:17:13,2018/07/19 20:20:17+00,2020/01/02 20:20:17+00,TEMPE,8293,INJA,2018/07/20 03:15:00+00,2018/07/20 03:16:00+00,7/19/2018 20:17,2018/07/20 03:20:00+00,5520
