OBJECTID,SMARC_COD,SURFM_ARC,SHAPE_Length
19929,1,Surficial Material Contact,2852.66339807436
19930,1,Surficial Material Contact,2301.49365191776
19931,1,Surficial Material Contact,1539.46781713202
19932,2,Hydrography Shoreline,915.546154042677
19933,2,Hydrography Shoreline,208.07077852841
19934,1,Surficial Material Contact,2307.10363155894
19935,2,Hydrography Shoreline,2539.74762734091
19936,2,Hydrography Shoreline,1462.99235270706
19937,2,Hydrography Shoreline,3010.09293848633
19938,1,Surficial Material Contact,269.399870591586
19939,1,Surficial Material Contact,1894.59074142752
19940,1,Surficial Material Contact,5421.63109494268
19941,1,Surficial Material Contact,2110.30158486434
19942,1,Surficial Material Contact,940.295780671404
19943,1,Surficial Material Contact,929.074939853577
19944,2,Hydrography Shoreline,1352.63077908816
19945,1,Surficial Material Contact,3248.61178693352
19946,1,Surficial Material Contact,1482.25028395597
19947,1,Surficial Material Contact,797.092140205397
19948,2,Hydrography Shoreline,3373.97286491658
19949,1,Surficial Material Contact,1323.85092844026
19950,1,Surficial Material Contact,4065.10931776812
19951,1,Surficial Material Contact,1661.8724999864
19952,1,Surficial Material Contact,2404.52606639383
19953,1,Surficial Material Contact,3374.00677207893
19954,1,Surficial Material Contact,5406.08338884135
19955,1,Surficial Material Contact,1612.79871489624
19956,1,Surficial Material Contact,970.977541366162
19957,1,Surficial Material Contact,33134.0564038301
19958,2,Hydrography Shoreline,611.845966253038
19959,1,Surficial Material Contact,2020.28261328005
19960,1,Surficial Material Contact,7228.70625969716
19961,1,Surficial Material Contact,2191.95628707021
19962,1,Surficial Material Contact,909.476194858391
19963,1,Surficial Material Contact,730.321098553444
19964,1,Surficial Material Contact,868.781982304209
19965,1,Surficial Material Contact,1483.67358451206
19966,1,Surficial Material Contact,583.393752466273
19967,1,Surficial Material Contact,354.749334107153
19968,1,Surficial Material Contact,942.668257890421
19969,1,Surficial Material Contact,561.411475205709
19970,1,Surficial Material Contact,2197.16292125044
19971,2,Hydrography Shoreline,2168.39718064026
19972,1,Surficial Material Contact,5872.57096847315
19973,1,Surficial Material Contact,2778.34039012377
19974,1,Surficial Material Contact,1174.20299464223
19975,1,Surficial Material Contact,714.435158460895
19976,1,Surficial Material Contact,718.08835310696
19977,1,Surficial Material Contact,1451.30771768633
19978,1,Surficial Material Contact,713.377617337308
19979,1,Surficial Material Contact,255.737536564987
19980,1,Surficial Material Contact,1124.39313037342
19981,1,Surficial Material Contact,3241.37004690369
19982,1,Surficial Material Contact,608.66162160805
19983,1,Surficial Material Contact,5417.40402798953
19984,1,Surficial Material Contact,11564.2346135186
19985,1,Surficial Material Contact,2779.4511310252
19986,1,Surficial Material Contact,728.518898615342
19987,1,Surficial Material Contact,2936.0731486648
19988,2,Hydrography Shoreline,5326.09449007956
19989,2,Hydrography Shoreline,2386.53190903595
19990,1,Surficial Material Contact,581.542167663894
19991,1,Surficial Material Contact,495.186620891152
19992,1,Surficial Material Contact,701.424568436715
19993,1,Surficial Material Contact,2873.96327738805
19994,1,Surficial Material Contact,1759.95823991977
19995,2,Hydrography Shoreline,7874.98658239397
19996,1,Surficial Material Contact,867.379140145487
19997,2,Hydrography Shoreline,863.696349854858
19998,1,Surficial Material Contact,4474.13256624862
19999,1,Surficial Material Contact,1527.3875065669
20000,2,Hydrography Shoreline,90.038245564796
20001,1,Surficial Material Contact,1099.33055145189
20002,2,Hydrography Shoreline,1001.3456822956
20003,1,Surficial Material Contact,7557.33054354947
20004,1,Surficial Material Contact,36.3929441305305
20005,1,Surficial Material Contact,3027.78676452784
20006,2,Hydrography Shoreline,5568.21510611082
20007,1,Surficial Material Contact,161.599275005125
20008,2,Hydrography Shoreline,3423.87252070134
20009,1,Surficial Material Contact,265.949952084599
20010,1,Surficial Material Contact,2360.5746903414
20011,1,Surficial Material Contact,1675.01868186232
20012,1,Surficial Material Contact,11416.5608606893
20013,1,Surficial Material Contact,1389.69855021651
20014,2,Hydrography Shoreline,7749.8139749582
20015,1,Surficial Material Contact,219.196417407927
20016,1,Surficial Material Contact,13247.4738004773
20017,2,Hydrography Shoreline,869.382465869183
20018,1,Surficial Material Contact,9036.10586968145
20019,1,Surficial Material Contact,403.617365410154
20020,1,Surficial Material Contact,764.919559833413
20021,1,Surficial Material Contact,2151.45151372264
20022,1,Surficial Material Contact,452.77252695956
20023,2,Hydrography Shoreline,3395.39103969954
20024,1,Surficial Material Contact,818.019838709239
20025,1,Surficial Material Contact,4057.7872827866
20026,1,Surficial Material Contact,3909.13572750146
20027,1,Surficial Material Contact,1353.49822230499
20028,1,Surficial Material Contact,1596.14183947668
20029,2,Hydrography Shoreline,503.314207136969
20030,1,Surficial Material Contact,536.387886197776
20031,1,Surficial Material Contact,1385.20501436124
20032,1,Surficial Material Contact,5836.57337056524
20033,1,Surficial Material Contact,2870.26650542989
20034,1,Surficial Material Contact,2399.00431998337
20035,1,Surficial Material Contact,1496.03965957482
20036,2,Hydrography Shoreline,1011.24411048942
20037,2,Hydrography Shoreline,1354.46462579444
20038,2,Hydrography Shoreline,1801.67992381624
20039,1,Surficial Material Contact,1407.51671053789
20040,1,Surficial Material Contact,636.276250191554
20041,1,Surficial Material Contact,3491.6011799726
20042,2,Hydrography Shoreline,2248.5129982403
20043,1,Surficial Material Contact,4021.61597849987
20044,1,Surficial Material Contact,3692.95762478381
20045,1,Surficial Material Contact,56.5342916003431
20046,1,Surficial Material Contact,1261.84182940793
20047,1,Surficial Material Contact,938.209560341945
20048,1,Surficial Material Contact,11369.8262918928
20049,2,Hydrography Shoreline,3425.84984393702
20050,1,Surficial Material Contact,2278.99445171755
20051,1,Surficial Material Contact,26251.6602664133
20052,2,Hydrography Shoreline,671.732516130623
20053,1,Surficial Material Contact,15327.4055415134
20054,1,Surficial Material Contact,692.829806450681
20055,1,Surficial Material Contact,7148.40117806836
20056,1,Surficial Material Contact,5002.6304972889
20057,1,Surficial Material Contact,645.001297400981
20058,1,Surficial Material Contact,1164.73901315936
20059,1,Surficial Material Contact,2453.33395110362
20060,1,Surficial Material Contact,4658.32764967696
20061,1,Surficial Material Contact,2225.55998446988
20062,1,Surficial Material Contact,2231.11870423623
20063,2,Hydrography Shoreline,62.6287136800842
20064,1,Surficial Material Contact,13461.653669325
20065,1,Surficial Material Contact,455.897291936348
20066,1,Surficial Material Contact,1106.46410560009
20067,1,Surficial Material Contact,4.02530248945156
20068,1,Surficial Material Contact,4190.41497018072
20069,1,Surficial Material Contact,2694.08543360005
20070,1,Surficial Material Contact,1079.84229597672
20071,1,Surficial Material Contact,1159.8381674994
20072,1,Surficial Material Contact,2769.83085495137
20073,1,Surficial Material Contact,2845.64528673609
20074,1,Surficial Material Contact,4067.20486942422
20075,1,Surficial Material Contact,1205.8753462174
20076,2,Hydrography Shoreline,299.401234575709
20077,2,Hydrography Shoreline,760.797544354712
20078,1,Surficial Material Contact,3631.59426414559
20079,1,Surficial Material Contact,10138.8600588413
20080,2,Hydrography Shoreline,1523.70848149595
20081,1,Surficial Material Contact,431.47016672488
20082,2,Hydrography Shoreline,231.339322326493
20083,1,Surficial Material Contact,9.50080331745716
20084,2,Hydrography Shoreline,8310.8270572429
20085,2,Hydrography Shoreline,1891.65202207354
20086,2,Hydrography Shoreline,218.913232546622
20087,1,Surficial Material Contact,154.759862313754
20088,1,Surficial Material Contact,149.414064614231
20089,1,Surficial Material Contact,1060.1853707537
20090,1,Surficial Material Contact,739.315513688992
20091,1,Surficial Material Contact,1129.23351873496
20092,1,Surficial Material Contact,433.864251104371
20093,1,Surficial Material Contact,612.816431418413
20094,1,Surficial Material Contact,7034.60274259771
20095,1,Surficial Material Contact,156.540164478378
20096,1,Surficial Material Contact,1915.08657346271
20097,1,Surficial Material Contact,2110.88326235162
20098,1,Surficial Material Contact,8952.09226413139
20099,1,Surficial Material Contact,2307.07201430741
20100,1,Surficial Material Contact,727.954548977138
20101,1,Surficial Material Contact,8172.54990568404
20102,2,Hydrography Shoreline,3639.68594712358
20103,1,Surficial Material Contact,2399.87632959707
20104,1,Surficial Material Contact,153.55572992774
20105,1,Surficial Material Contact,4209.56045538561
20106,1,Surficial Material Contact,1533.01208980197
20107,1,Surficial Material Contact,941.307980968232
20108,1,Surficial Material Contact,6981.30126725906
20109,1,Surficial Material Contact,266.387486793399
20110,2,Hydrography Shoreline,391.372745739291
20111,1,Surficial Material Contact,112.822478765319
20112,1,Surficial Material Contact,527.623288138618
20113,1,Surficial Material Contact,9945.71216555889
20114,2,Hydrography Shoreline,254.203169711567
20115,1,Surficial Material Contact,824.63018709997
20116,1,Surficial Material Contact,6683.47374807381
20117,1,Surficial Material Contact,2234.44441965417
20118,2,Hydrography Shoreline,470.95729294671
20119,1,Surficial Material Contact,4629.29895222632
20120,1,Surficial Material Contact,1896.66670483817
20121,1,Surficial Material Contact,2845.60062530153
20122,1,Surficial Material Contact,1698.39216312818
20123,1,Surficial Material Contact,5324.37753225646
20124,1,Surficial Material Contact,2923.0674608807
20125,1,Surficial Material Contact,9663.86432295
20126,1,Surficial Material Contact,757.209380076854
20127,1,Surficial Material Contact,2335.27477294394
20128,2,Hydrography Shoreline,3829.00755621041
20129,1,Surficial Material Contact,1205.10940919826
20130,2,Hydrography Shoreline,1260.07378958456
20131,1,Surficial Material Contact,1295.03436225824
20132,2,Hydrography Shoreline,256.670644336855
20133,1,Surficial Material Contact,790.390890743039
20134,1,Surficial Material Contact,3341.74369048491
20135,1,Surficial Material Contact,2762.37948787414
20136,1,Surficial Material Contact,716.250175670113
20137,1,Surficial Material Contact,503.19012088981
20138,1,Surficial Material Contact,190.460113330911
20139,1,Surficial Material Contact,2115.21823958566
20140,2,Hydrography Shoreline,319.537331848295
20141,1,Surficial Material Contact,933.283385430031
20142,1,Surficial Material Contact,1248.96712082031
20143,1,Surficial Material Contact,603.493821419722
20144,1,Surficial Material Contact,1418.04883190212
20145,1,Surficial Material Contact,783.282519191488
20146,2,Hydrography Shoreline,5307.01017608019
20147,2,Hydrography Shoreline,189.305787909398
20148,1,Surficial Material Contact,6746.57403214689
20149,2,Hydrography Shoreline,1266.90677747474
20150,1,Surficial Material Contact,8588.44477631936
20151,1,Surficial Material Contact,3464.65526746534
20152,1,Surficial Material Contact,1814.91656828589
20153,1,Surficial Material Contact,39.7075254119662
20154,2,Hydrography Shoreline,135.587696363834
20155,1,Surficial Material Contact,4693.63640392879
20156,1,Surficial Material Contact,6763.3389141045
20157,2,Hydrography Shoreline,34.0562544764537
20158,1,Surficial Material Contact,1779.21002262326
20159,1,Surficial Material Contact,4420.75677362824
20160,1,Surficial Material Contact,8628.5972406363
20161,2,Hydrography Shoreline,928.08385961045
20162,1,Surficial Material Contact,16544.549432626
20163,2,Hydrography Shoreline,176.974483233277
20164,1,Surficial Material Contact,2135.94923593514
20165,1,Surficial Material Contact,135.816940775526
20166,1,Surficial Material Contact,523.44172663639
20167,1,Surficial Material Contact,2694.38640351156
20168,1,Surficial Material Contact,1741.78217369792
20169,1,Surficial Material Contact,2358.34519959532
20170,1,Surficial Material Contact,4799.38553726573
20171,1,Surficial Material Contact,4047.24175444023
20172,1,Surficial Material Contact,1772.2107194033
20173,2,Hydrography Shoreline,1156.04944988182
20174,1,Surficial Material Contact,4314.16006071086
20175,1,Surficial Material Contact,861.346106776266
20176,1,Surficial Material Contact,4549.13223908446
20177,1,Surficial Material Contact,4025.04535911458
20178,1,Surficial Material Contact,3990.68956606334
20179,2,Hydrography Shoreline,14162.1242239852
20180,1,Surficial Material Contact,5147.95593741737
20181,2,Hydrography Shoreline,860.933368790472
20182,1,Surficial Material Contact,3619.70523929596
20183,1,Surficial Material Contact,7986.67637449998
20184,2,Hydrography Shoreline,32068.5276557493
20185,1,Surficial Material Contact,3005.74921389994
20186,2,Hydrography Shoreline,3812.4665804355
20187,2,Hydrography Shoreline,356.332956559701
20188,1,Surficial Material Contact,2459.71540317065
20189,1,Surficial Material Contact,6654.67321707006
20190,1,Surficial Material Contact,5297.7308844691
20191,1,Surficial Material Contact,20010.249914138
20192,2,Hydrography Shoreline,1611.8155235234
20193,1,Surficial Material Contact,119.17014423234
20194,1,Surficial Material Contact,5278.87997694282
20195,1,Surficial Material Contact,147.489048669125
20196,2,Hydrography Shoreline,2172.5069619357
20197,2,Hydrography Shoreline,8312.87482298794
20198,1,Surficial Material Contact,3802.10173791802
20199,1,Surficial Material Contact,2112.74684379189
20200,2,Hydrography Shoreline,1572.84423759674
20201,1,Surficial Material Contact,1076.74947860367
20202,1,Surficial Material Contact,589.197757628804
20203,1,Surficial Material Contact,3630.52454536803
20204,2,Hydrography Shoreline,8189.69005013747
20205,2,Hydrography Shoreline,2480.97950554453
20206,1,Surficial Material Contact,1432.83990531594
