1694.fipstwo,f3059,f37059
2104.countytwo,arion ,Marion 
2888.statecounty,UT_Sumimt,UT_Summit
2076.statevalue,H,OH
1624.statecounty,MTGallatin,MT_Gallatin
1226.county,Hanocck ,Hancock 
2718.countytwo,Henerson ,Henderson 
1000.countytwo,Adar ,Adair 
406.statecounty,GA_Brogoks,GA_Brooks
1273.statecounty,MII_ron,MI_Iron
1598.fipstwo,f28413,f28143
1881.county,Nemahda ,Nemaha 
1849.statecounty,E_Frontier,NE_Frontier
2817.fipstwo,f4841,f48411
1352.county,Jacrkson ,Jackson 
1190.county,Hamlpden ,Hampden 
1876.county,Maidson ,Madison 
2721.fipstwo,fj48219,f48219
2367.countytwo,Luquillgo Municipio,Luquillo Municipio
2569.statevalue,qTN,TN
2608.countytwo,Weakle y,Weakley 
2966.county,Lexington ciy,Lexington city
1184.fipstwo,f2501,f25001
3094.countytwo,Chipppewa ,Chippewa 
371.fipstwo,f2091,f12091
1203.countytwo,Carolien ,Caroline 
2112.statecounty,OH_Morrolw,OH_Morrow
2741.county,Kdendall ,Kendall 
435.statecounty,GA_Decatfur,GA_Decatur
2593.statecounty,NT_Sequatchie,TN_Sequatchie
2353.countytwo,Guaynbo Municipio,Guaynabo Municipio
188.fipstwo,bf04021,f04021
877.statevalue,N,IN
280.statevalue,O,CO
2376.countytwo,Ohrocovis Municipio,Orocovis Municipio
795.statecounty,IL_Washignton,IL_Washington
2174.countytwo,aJckson ,Jackson 
519.statevalue,AG,GA
2018.statecounty,NY_adison,NY_Madison
580.fipstwo,f190x45,f19045
538.statecounty,GA_Wlaker,GA_Walker
1775.countytwo,Dickeym ,Dickey 
3078.statevalue,A,WA
1118.statecounty,KY_olfe,KY_Wolfe
3219.statevalue,YW,WY
1113.countytwo,sWarren ,Warren 
3008.county,aSlem city,Salem city
135.fipstwo,f05077***,f05077
2435.statevalue,C,SC
2886.fipstwo,49039,f49039
1277.county,Kkalkaska ,Kalkaska 
1133.county,Claiborne Parcish,Claiborne Parish
748.statecounty,IL_nox,IL_Knox
2904.countytwo,Aguusta ,Augusta 
1434.statecounty,MO_pCooper,MO_Cooper
2815.county,an Jacinto ,San Jacinto 
1809.statevalue,vND,ND
1166.fipstwo,22093,f22093
2754.fipstwo,f48825,f48285
2217.county,oods ,Woods 
1991.statecounty,NV_White Pnie,NV_White Pine
1502.statevalue,OM,MO
2561.county,Jeffersobn ,Jefferson 
2932.statevalue,kVA,VA
1791.statevalue,iND,ND
811.fipstwo,f1801p7,f18017
1671.statecounty,NC_eBaufort,NC_Beaufort
2961.statevalue,AV,VA
992.countytwo,Trejgo ,Trego 
1422.statevalue,OM,MO
1039.countytwo,Garrad ,Garrard 
485.fipstwo,f31187,f13187
1241.statecounty,MI_Apena,MI_Alpena
1194.countytwo,orfolk ,Norfolk 
1839.county,Daokta ,Dakota 
2624.countytwo,qBee ,Bee 
1507.countytwo,St. Farncois ,St. Francois 
1937.statecounty,NJ_gSalem,NJ_Salem
78.fipstwo,f00197,f01097
889.fipstwo,1f8173,f18173
2201.statevalue,KO,OK
3223.statecounty,WY_aramie,WY_Laramie
1782.county,Gand Forks ,Grand Forks 
14.fipstwo,f02105,f02150
320.statecounty,CTz_Tolland,CT_Tolland
2934.statevalue,A,VA
1232.fipstwo,f3021,f23021
1729.fipstwo,37129,f37129
2143.county,Alfafla ,Alfalfa 
818.statevalue,NI,IN
2593.countytwo,equatchie ,Sequatchie 
2955.countytwo,Henric o,Henrico 
521.fipstwo,f3261,f13261
1968.statevalue,M,NM
2034.statevalue,Y,NY
1189.statecounty,MA_Franbklin,MA_Franklin
1581.statecounty,MS_Pearl Reiver,MS_Pearl River
1866.fipstwo,f3097,f31097
1638.county,Megher ,Meagher 
2543.countytwo,Gibosn ,Gibson 
634.county,lPolk ,Polk 
2673.countytwo,DeWit t,DeWitt 
3038.county,ranklin ,Franklin 
2577.fipstwo,f47j121,f47121
2568.fipstwo,f4103,f47103
901.county,Browny ,Brown 
3208.county,eWbster ,Webster 
2588.statecounty,TN_hea,TN_Rhea
2416.countytwo,Cester ,Chester 
1641.fipstwo,3f0065,f30065
3006.statevalue,A,VA
1033.county,Fayett ,Fayette 
2876.statecounty,TU_Grand,UT_Grand
2816.statecounty,TX_San Patrincio,TX_San Patricio
2122.county,Pugtnam ,Putnam 
2255.statecounty,PA_wAdams,PA_Adams
2627.statevalue,XT,TX
1120.fipstwo,f22010,f22001
1008.fipstwo,f210o17,f21017
495.countytwo,ontgomery ,Montgomery 
849.fipstwo,f18d093,f18093
3117.countytwo,La Cross ,La Crosse 
2653.fipstwo,f48038,f48083
892.fipstwo,f18197,f18179
2791.statecounty,kTX_Oldham,TX_Oldham
323.fipstwo,f100j01,f10001
1829.statecounty,NE_Btler,NE_Butler
2102.countytwo,Madisno ,Madison 
963.statevalue,S,KS
2426.statecounty,SC_Georegtown,SC_Georgetown
1889.statevalue,EN,NE
3061.county,Izsland ,Island 
161.statecounty,AR_Sebstian,AR_Sebastian
2902.countytwo,Appomatteox ,Appomattox 
586.statecounty,IA_Des Moies,IA_Des Moines
960.statevalue,S,KS
3008.fipstwo,f51775***,f51775
2710.countytwo,Hrardeman ,Hardeman 
1535.statevalue,oMS,MS
2258.statevalue,A,PA
2862.statevalue,TlX,TX
1162.fipstwo,f2285,f22085
1747.countytwo,cotland ,Scotland 
1366.fipstwo,f27805,f27085
1046.countytwo,Hardi n,Hardin 
1310.countytwo,Sagina w,Saginaw 
331.countytwo,Browrad ,Broward 
374.countytwo,Osceolaj ,Osceola 
906.countytwo,heyenne ,Cheyenne 
610.statecounty,IAq_Jones,IA_Jones
2399.fipstwo,f7i2153,f72153
2960.county,James Ctiy ,James City 
8.county,Fairbanks Nortah Star Borough,Fairbanks North Star Borough
2326.fipstwo,7f2009,f72009
1777.county,unn ,Dunn 
2890.county,Uinath ,Uintah 
946.statecounty,KS_Levenworth,KS_Leavenworth
1447.county,Gurndy ,Grundy 
2173.county,Hughres ,Hughes 
338.county,eSoto ,DeSoto 
2095.county,nox ,Knox 
291.countytwo,Moffatq ,Moffat 
1816.statevalue,D,ND
527.county,Terrel l,Terrell 
1025.statevalue,YK,KY
55.countytwo,Emlore ,Elmore 
2894.fipstwo,f4905,f49055
2082.countytwo,Greenev ,Greene 
3197.countytwo,Putnma ,Putnam 
58.countytwo,xFayette ,Fayette 
163.statevalue,RA,AR
1451.statevalue,OM,MO
1878.statecounty,N_Merrick,NE_Merrick
1025.county,Cla ,Clay 
2732.fipstwo,f4841,f48241
2275.fipstwo,f4041,f42041
311.fipstwo,f08k121,f08121
2794.fipstwo,f43865,f48365
1371.countytwo,Mlurray ,Murray 
996.fipstwo,f2003,f20203
790.statevalue,LI,IL
2664.statevalue,XT,TX
1341.countytwo,Dougals ,Douglas 
630.statecounty,IA_Pgae,IA_Page
675.statecounty,ID_Custre,ID_Custer
988.countytwo,tanton ,Stanton 
2356.statevalue,RP,PR
803.countytwo,dams ,Adams 
957.statecounty,KS_Montomery,KS_Montgomery
2209.statecounty,KO_Sequoyah,OK_Sequoyah
643.county,Tam a,Tama 
648.statevalue,IxA,IA
330.county,Brveard ,Brevard 
1890.statevalue,EN,NE
821.statecounty,IN_Duobis,IN_Dubois
2641.countytwo,Callahna ,Callahan 
482.county,Lnicoln ,Lincoln 
502.fipstwo,f1m3223,f13223
1929.statevalue,tNJ,NJ
1710.statecounty,NC_Hertgford,NC_Hertford
644.county,Tyalor ,Taylor 
1989.statevalue,NuV,NV
680.countytwo,ooding ,Gooding 
2877.countytwo,Irn ,Iron 
134.statevalue,RA,AR
1047.county,uHarlan ,Harlan 
2143.countytwo,iAlfalfa ,Alfalfa 
1701.statecounty,NC_Gaes,NC_Gates
1585.statecounty,MS_Prentsis,MS_Prentiss
3030.statevalue,IV,VI
1985.statevalue,NkV,NV
1223.countytwo,yAroostook ,Aroostook 
2833.countytwo,Terreqll ,Terrell 
2204.statecounty,OK_Pottawatomibe,OK_Pottawatomie
1396.statecounty,MN_Switf,MN_Swift
1581.countytwo,Pearl Rive r,Pearl River 
882.county,ipton ,Tipton 
1683.statevalue,NsC,NC
3043.fipstwo,f5021,f50021
971.county,Rawilns ,Rawlins 
2935.county,Faifax city,Fairfax city
2856.county,qWillacy ,Willacy 
1716.county,Jons ,Jones 
2438.statevalue,C,SC
3117.county,La Cross e,La Crosse 
2845.statevalue,kTX,TX
440.fipstwo,f130k97,f13097
568.fipstwo,f91021,f19021
2535.county,Davidsony ,Davidson 
1029.statecounty,KeY_Daviess,KY_Daviess
2588.county,Rhe a,Rhea 
3058.county,Gafield ,Garfield 
941.statecounty,nKS_Kearny,KS_Kearny
1495.statecounty,MO_Radnolph,MO_Randolph
2380.statecounty,PR_Quebradillasn Municipio,PR_Quebradillas Municipio
35.statecounty,AL_ullock,AL_Bullock
2644.fipstwo,f40865,f48065
2656.statecounty,TX_Coloado,TX_Colorado
2800.countytwo,Preosidio ,Presidio 
1730.fipstwo,37131,f37131
2497.fipstwo,f40695,f46095
1451.county,Hol t,Holt 
1363.county,Mahhnomen ,Mahnomen 
1894.county,Suarpy ,Sarpy 
1530.fipstwo,f82007,f28007
501.countytwo,Oglethrpe ,Oglethorpe 
930.statecounty,KS_Greleey,KS_Greeley
1921.statevalue,lNJ,NJ
1315.statevalue,pMI,MI
2571.statevalue,N,TN
2114.countytwo,Nobl ,Noble 
1964.countytwo,Roosveelt ,Roosevelt 
143.countytwo,ississippi ,Mississippi 
188.countytwo,Pina ,Pinal 
3118.county,afayette ,Lafayette 
2130.county,Smmit ,Summit 
3098.countytwo,Dance ,Dane 
1750.fipstwo,f371z71,f37171
1671.statevalue,NfC,NC
356.fipstwo,f12036,f12063
25.fipstwo,f02m261,f02261
2199.county,Otwtawa ,Ottawa 
1790.statecounty,ND_McInotsh,ND_McIntosh
916.statecounty,KS_Downiphan,KS_Doniphan
8.countytwo,Fairbanks North zStar Borough,Fairbanks North Star Borough
1482.statevalue,pMO,MO
21.countytwo,Prince of Wales-Hyder Census Arae,Prince of Wales-Hyder Census Area
3071.statecounty,A_Pacific,WA_Pacific
93.statecounty,AL_Walkre,AL_Walker
2147.statevalue,K,OK
1455.statevalue,MhO,MO
28.statevalue,lAK,AK
2678.fipstwo,f41833,f48133
545.statecounty,GA_Wheeleir,GA_Wheeler
1089.statevalue,gKY,KY
398.countytwo,Bsanks ,Banks 
1395.county,Steevns ,Stevens 
278.statevalue,O,CO
2883.fipstwo,f4903,f49033
1730.statevalue,CN,NC
2942.statevalue,ViA,VA
883.countytwo,Unionh ,Union 
1926.statevalue,J,NJ
2207.countytwo,Rogerzs ,Rogers 
1910.statecounty,NE_ork,NE_York
1041.countytwo,Gravs ,Graves 
3209.fipstwo,f5c4103,f54103
1750.countytwo,Surriy ,Surry 
3136.statecounty,WIP_rice,WI_Price
867.countytwo,ePosey ,Posey 
2776.statevalue,nTX,TX
944.fipstwo,f2n0099,f20099
598.statecounty,IA_Hanock,IA_Hancock
3223.county,Lramie ,Laramie 
2749.statevalue,ThX,TX
2473.statecounty,SD_Fal lRiver,SD_Fall River
1802.fipstwo,fv38075,f38075
3148.county,ernon ,Vernon 
3216.statevalue,YW,WY
2676.statecounty,TX_Donly,TX_Donley
2282.statevalue,A,PA
1572.countytwo,Mario n,Marion 
459.statevalue,GsA,GA
369.countytwo,Monore ,Monroe 
1592.countytwo,Sone ,Stone 
2553.statecounty,TNH_awkins,TN_Hawkins
1597.countytwo,Tsihomingo ,Tishomingo 
760.statevalue,aIL,IL
2126.countytwo,Sciot ,Scioto 
120.fipstwo,vf05047,f05047
2502.countytwo,Perkin ,Perkins 
1494.statecounty,MO_Rals,MO_Ralls
2941.county,Franlkin city,Franklin city
2196.countytwo,Oklahom a,Oklahoma 
2045.fipstwo,f36017,f36107
1296.countytwo,Montcaljm ,Montcalm 
2949.statevalue,AV,VA
966.fipstwo,f2014w3,f20143
157.fipstwo,05121,f05121
1607.fipstwo,f2861,f28161
1867.statecounty,NEKearney,NE_Kearney
1976.county,Churchnill ,Churchill 
1918.statecounty,NH_Rocingham,NH_Rockingham
1046.statecounty,Y_Hardin,KY_Hardin
939.statevalue,S,KS
2335.county,amuy Municipio,Camuy Municipio
3029.statecounty,V_AYork,VA_York
1747.statevalue,C,NC
2830.countytwo,Swsher ,Swisher 
493.fipstwo,13205,f13205
1907.countytwo,Wayen ,Wayne 
2681.fipstwo,f41841,f48141
2366.fipstwo,f72807,f72087
3122.statecounty,WI_Mmarathon,WI_Marathon
1047.fipstwo,f21059,f21095
1923.fipstwo,f3405,f34005
2767.statecounty,TX_Martni,TX_Martin
2870.countytwo,hCarbon ,Carbon 
223.county,Pluma s,Plumas 
971.countytwo,Rawins ,Rawlins 
373.countytwo,Oarnge ,Orange 
2887.county,Seviier ,Sevier 
209.statecounty,CAL_assen,CA_Lassen
1394.statevalue,NM,MN
1830.county,Cass ***,Cass 
2723.countytwo,Hopvkins ,Hopkins 
1094.statevalue,YK,KY
2157.fipstwo,f400r31,f40031
711.statecounty,IL_Christigan,IL_Christian
1202.statevalue,D,MD
2216.statevalue,OhK,OK
2254.countytwo,Yahill ,Yamhill 
2982.countytwo,Norfol kcity,Norfolk city
489.county,cMDuffie ,McDuffie 
1.fipstwo,f0203,f02013
1881.fipstwo,lf31127,f31127
202.statecounty,CAGlenn,CA_Glenn
