psapid(long),psapname,county,city,statevalue,typeofchangefulltext,datelastmodified,geocodecitylevel
4374.0,North Carolina State Highway Patrol Communications-martin,Martin,Williamston,NC,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Williamston, NaC (35.853678, -77.057398)"
2345.0,Morgan County Sheriffs Office,Morgan,Jacksonville,IL,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/30/017,"Jacksonville, IL (39.737907, -90.238627)"
3183.0,Millis Police Department,Norflok,Millis,MA,No Changes have been made.,03/04/2004,"Millis, MA (42.168675, -71.354236)"
5016.0,orth Las Vegas Police Department,Clark,Nrth Las Vegas,NV,"PSAP Name, State, County or City text has been modified since the original posting.",04/18/2007,"North Las Vegas, NV (36.197539, -115.116984)"
1384.0,Quinebaug Valley Emergency Communications Center,Windham,Danielson,sCT,No Changes have been made.,03/04/2004,"Danielson, CT (41.803361, -71.885766)"
4815.0,Ocean County Sheriff's Office Communications Center,Ocean,Toms River,J,"PSAP Name, State, County or City text has been modified since the original posting.",07/24/2017,"Toms River, NJ (39.953394, -74.198149)"
7565.0,Lincoln County 9-1-1,Lincoln,Hamlin,VW,No Changes have been made.,03/04/2004,"Hamlin, WV (38.278347, -82.102213)"
2975.0,Louisa Police Department,Lawrence,Louisa,KY,No Changes have been made.,03/04/2004,"Louisa, KY (38.114542, -82.60f3071)"
130.0,Athens Police Department,Limestone,Athens,AL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filgings.,12/10/2007,"Athens, AL (34.812785, -86.961888)"
2110.0,Alton Police Department,Madsion,Alton,IL,No Changes have been made.,03/04/2004,"Alton, IL (38.903341, -90.149352)"
6383.0,Wilson County Sheriff,Wilson,Lebanon,TN,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,06/20/2011,"Lebanon, TN (36.213087, -86.306476)"
7379.0,Washington State Patrol Vancouver,Clark,Vancouver,WA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,0/316/2006,"Vancouver, WA (45.631061, -122.671567)"
3464.0,Menominee County Central Dispatch,Menominee,Menominee,MI,No Changes have been made.,03/04/2004,"Menominee, MI (45.107811, -87.614638)"
6180.0,Roberts County Sheriffs Office,Roberts,Sisseton,SD,"PSAP Name, State, County or City text has been modified snce the original posting.",11/10/0215,"Sisseton, SD (45.660107, -97.05016)"
5009.0,Las Vegas Tribal Police Department,Clakr,Las rVegas,NV,No Changes have been made.,03/04/2004,"Las Vegas, NV (36.169202, -115.140597)"
3568.0,Taylor Police Department,Wayne,Taylor,MI,No Changees have been made.,03/04/2004,"aTylor, MI (42.226578, -83.262638)"
762.0,Idyllwild Fire Protection District,Riverside,Idyllwild,CA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/19/2010,"Idyllwild, CA (33.745579, -116.714581)"
3916.0,Salem Police Department,Dent,Salem,MO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/0/2004,"Salem, MO (37.645437, -91.535204)"
4491.0,Adams County Sheriff,Adams,Hettinger,ND,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,11/06/2013,"Hettinger, ND (46.001203, -102.636846)"
6251.0,Franklin County 9-1-1,Franklin,Winchester,TN,No Changes have been made.,03/04/2004,"Winchester, TN (35.186788, -86.111798)"
4858.0,South Amboy City Police Department,Middlesex,South Amboy,NJ,No Changes haev been made.,03/04/2004,"South Amboy, NJ (40.483866, -74.2805)"
7638.0,Lovell Police Department Dispatch Center,Big Horn,Lovell,WY,"PSAP Name, State, County or City text has been modified since the original posting.",01/03/2017,"Lovell, WY (44.837566, -108.39346)"
5809.0,North Bend Police Department,Coos,North Bend,R,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,04/08/t2017,"North Bend, OR (43.406607, -124.223983)"
889.0,Redlands Police Department,San Bernardino,Redlands,CA,No Changes have been made.,03/04/2004,"Redlands, CA (34.055562, -117.182603)"
972.0,Sierra Madre Police Department,Los Angeles,Sierra Madre,CA,"PSAP Name, State, County or City text has been modified since the original posting.",09/27/2013,"Sierra Madre, CA (34.161909, -118.052696)"
2396.0,Pulaski County 9-1-1,Pulaski,Ulln,IL,No Changes have been made.,03/04/2004,"Ullin, IL (37.275487, -89.183515)"
7017.0,Beaver County Sheriffs Office Dispatch,Beaver,Beaver,UT,No Changes have been made.,03/04/2004,"Beaver, UT (38.279582, -112.641291)"
938.0,San Luis Obispo Police Department,San Luis Obispo,San Luis Obispo,CA,No Changes have been made.,03/04r/2004,"San Luis Obispo, CA (35.282619, -120.660014)"
4367.0,North Carolina Bureau Of Investiigation,Wake,Raleihg,C,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/17/2007,"Raleigh, NC (35.781295, -78.64167)"
228.0,Lowndes County E9-1-1,Lowndes,Hayneville,AL,No Changes have been made.,03/04/2004,"Hayneville, AL (32.180036, -86.585801)"
8450.0,Houston Isd Police Department,Harris,nHouston,X,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,07/29/2014,"Houston, TX (29.760803, -95.369506)"
4718.0,Elizabeth Police Department,Union,Elizabeth,NJ,No Changes have been made.,03/04/2004,"Elizabeth, NJ (40.661927, -74.211653)"
6935.0,Tarrant County Sheriffs Office,Tarrant,F Worth,TX,"PSAP Name, State, County or City text has been modified since the original posting.",10/16/2007,"Ft Worth, TX (32.739977, -97.340038)"
7705.0,Carver Police,Plymouth,Carver,MA,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Carver, MA (41.889068, -70.769214)"
2068.0,Jerome County Sheriff,Jerome,Jerome,ID,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/08/2004,"Jerome, ID (42.724137, -114.518435)"
6942.0,Texas City Police Department,Galveston,Texas City,TX,No Changes have been made.,03/04/2004,"Texas City, TX (29.384016, -94.902549)"
5624.0,Craig County Emergency 9-1-1,Craig,Vinita,OK,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,02/24/2014,"Vinita, OK (36.638762, -95.154437)"
3501.0,Negaunee Regional Dispatch-ontonagon,Marquette,Ngeaunee,MzI,Secondary PSAP associateyd with a Primary PSAP. Use the Primary PSAP in future filings.,12/06/2004,"Negaunee, MI (46.500882, -87.608359)"
5925.0,Somerset County Department Of Emergency Services,Somerset,Somerset,PA,No Changes have been made.,03/04/2004,"Somerset, PA (40.008431, -c79.078605)"
5827.0,Sherman County Sheriffs Department,Sherman,Moro,OR,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,04/08/2017,"Moro, OR (45.487141, -120.730496)"
6298.0,Lookout Mountain Police Department,Hamilton,Lookout Mountain,TN,"PSAP Name, State, County or City text has been modified since the original posting.",06/26/2014,"Lookout Mountain, TN (34.993819, -85.345661)"
8426.0,Hillsborough County Sheriff Back-up,Hillsborough,ampa,L,PSAP was added since the original posting of the FCC Registry.,04/16/2014,"Tampa, FL (27.947423, -82.458776)"
6254.0,Germantown Police,Shelby,Germantown,TN,No Changes have been made.,03/04/2004,"Germantown, TN (35.084531, -89.78727)"
5991.0,Richmond Police Department,Washington,Wyoming,RI,No Changes have been made.,03/04/2004,"Wyoming, RI (41.51433, -71.69857)"
3472.0,Michigan State Police-hastings,Barry,Hastings,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/08/2008,"Hastings, MI (42.64863, -85.290641)"
8084.0,Union County Sheriff's Office,Union,Houston,AR,PSAP was added since the original posting of the FCC Registry.,11/09/2004,"AR (34.748745, -92.275k105)"
3784.0,Clayton Police Department,St. Louis,St Louis,MvO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/14/2008,"St Louis, MO (38.630276, -90.200309)"
2401.0,Rantoul Police Department,Champaign,Rantoul,IL,No Changes have been made.,03/40/2004,"Rantoul, IL (40.312036, -88.155834)"
1111.0,Costilla County Sheriff Department,Costillla,San Luis,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/18/2016,"San Luis, CO (37.198927, -105.424214)"
7976.0,Bellwood Police Department,Cook,Bellwood,IL,PSAP was added since the original posting of the FCC Registry.,05/03/2004,"Bellwood, IL (41.883252, -87.873452)"
7862.0,Ware Police,Hampshire,are,MA,PSAP was added sice the original posting of the FCC Registry.,03/04/2004,"Ware, MA (42.259707, -72.239733)"
1268.0,Snowmass Village Police,Pitkin,Snowmass Village,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/19/2016,"Snowmass Village, CO (39.218139, -106.936157)"
86.0,Point Hope Volunteer Fire Department-barrow Police Department,North Slope Borough,arrow,AK,No Changes have been made.,03/04/2004,"Barrow, AK (71.290706, -156.792247)"
4624.0,Mc Cook Police Department,Red Willow,Mccook,NE,"PSAP Name, State, County or City text has been modified since the original posting.",08/16/2017,"Mccook, NE (40.198518, -100.620443)"
8284.0,Ocean Township Poice Department,Monmouth,Oakhurst,NJ,PSAP was added since the original posting of the FCC Registry.,01/11/2011,"Oakhurst, NJ (40.26254, -74.023691)"
6626.0,Haltom City Police Department,Tarrant,Haltom City,X,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,01/n07/2014,"Haltom City, TX (32.809091, -97.264576)"
2798.0,Oakley Police Department,ogan,Oakley,KS,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,07/07/2005,"Oakley, KS (39.126381, -100.853751)"
3674.0,Minnesota State Patrol-ne Mn Districts,Ramsey,Rosevile,N,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/22/2016,"Roseville, MN (45.006286, -93.156598)"
7876.0,Westminster Police,Worcester,Westminster,A,PSAP was added since the original posting of the FCC Registry.,03/04/2004,"Westminster, MA (42.545443, -71.911967)"
5977.0,North Kingstown Police Department,Washington,North Kingstown,RI,No Changes have been made.,03/04/2004,"North Kingstown, RI (41.560378, -71.445041)"
7965.0,City Of Covington,Alleghany,Covinton,VA,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/20/2010,"Covington, VA (37.78255, -79.985542)"
7303.0,Lincoln County Fpd #8 Almira,Lincoln,Almira,WA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,08/04/2005,"Almira, WA (47.708824, -118.942123)"
6581.0,Floyd County Sheriffs Orffice,Floyd,Floqydada,XT,"PSAP Name, State, County or City text has been modified since the original posting.",11/15/2010,"Floydada, TX (33.985537, -101.337989)"
3566.0,Sturgis Police Department,St. Joseph,Sturgis,MI,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,10/08/2008,"Sturgis, MI (41.799278, -85.418699)"
1119.0,De Beque Marshals Office,Memsa,De Beque,CO,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,08/19/2016,"De Beque, CO (39.333343, -108.213723)"
7104.0,Chincoteague Poliec Communications,Accomack,Chincoteague,VA,Secondry PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01/03/2005,"Chincoteague, VA (37.937331, -75.371098)"
961.0,Santa Paula Police Department,Ventuar,Santa Paula,CA,No Changes have been made.,03/04/2004,"Santa Paula, CA (34.35395, -119.059977)"
3836.0,Kennett Police Deparmtent,Dunklin,Kennett,MO,No Changes have been made.,03/04/2004,"Kennett, MO (36.236708, -90.05686)"
2582.0,Indiana State Police-peru,Miami,Peru,IoN,No Changes have been made.,03/04/2004,"Peru, IN (40.753762, -86.069115)"
8140.0,Hubbard City Police Department,Trumbull,Hubbard,OH,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/16/2013,"Hubbard, OH (41.156424, -80.568882)"
6253.0,Gatlinburg Police Department,Sevier,Gatlinburg,TN,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,09/11/213,"Gatlinburg, TN (35.72621, -83.491233)"
7415.0,Dane County Public Safety Communications,Dane,Madison,WI,No Changes have been made.,03/04/2004,"Madison, WI (43.073926, -89.385244)"
134.0,Baldwin County E-9-1-1,Baldwin,Robertsdale,vAL,"PSAP Name, State, County or City text has been modified since the original posting.",06/19/2014,"Robertsdale, AL (30.55612, -87.711546)"
4578.0,Cuming County 911,Cuming,West Point,NE,"PSAP Name, State, County or City text has been modified since the original posting.",u11/09/2004,"West Point, NE (41.83927, -96.710778)"
6833.0,Plano Public Safety Communications,Collin,Plano,TX,No Changes have been made.,03/04/2004,"Plano, TX (33.01z9695, -96.697586)"
994.0,Taft Police Department,Kern,Taft,CA,No Changes have been made.,03/04/2004,"Taft, CA (35.147809, -119.447625)"
2129.0,Boone County E9-1-1,Boone,Belvidere,IL,No Changes have been made.,03/04/2004,"Belvidere, IL (42.256502, -88.84037)"
1789.0,Jeff Davis County 9-1-1,Jeff Davis,Hazlehurst,GA,No Changes have been made.,03/04/2004,"Hazlehurst, GA (31.864885, -82.597141)"
6814.0,Palestine Police Department,Anderson,Palestine,XT,No Changes have been made.,03/04/2004,"Palestine, TX (31.761701, -95.631432)"
5250.0,Bath Police Department,Summit,Akron,OH,No Changes have been made.,03/04/2004,"Akron, OH (41.084821, 8-1.515607)"
8154.0,Havre Polijce Department,Hill,avre,MT,PSAP was added since the original posting of the FCC Registry.,05/10/2007,"Havre, MT (48.553419, -109.676615)"
6365.0,Sumner County Emergency Communications District,Sumner,Gallatni,N,Orphaned PSAP no longer considered a primary call taking answering point. Refrain from using these in future filings.,05/22/2008,"Gallatin, TN (36.381608, -86.44383)"
638.0,Chp Saclinas (monterey),Monterey,Salinas,CA,"PSAP Name, State, County or City text as been modified since the original posting.",04/27/2010,"Salinas, CA (36.676795, -121.656421)"
2305.0,Lexington City Hall,Mcleaan,Lexington,IL,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,12/07/2004,"Lexington, IL (40.641579, -88.782133)"
1403.0,Torrington Police Department,Litchfield,Torrington,CT,No Changes have been made.,03/04/2004,"Torrington, CT (41.812186, -73.101552)"
7506.0,Sheboygan County Sheriffs Department,Sheboygan,Sheboygan,WI,No Changes have been made.,03/04/2004,"Sheboygan, WI (43.75088, -87.712907)"
3733.0,Watonwan County Psap,Watonwan,St James,MN,"PSAP Name, State, County or City text has been modified since the original posting.",12/19/2013,"St Jams, MN (43.982464, -94.62708)"
2252.0,Harwood Heights Police Department,Cook,Harwood Heights,IL,No Changes have been made.,03/04/2004,"Harwood Heights, IL (41.966481, -87.802559)"
3234.0,State Of Maryland-department Of Public Safety,Somerset,Houston,MD,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,02/01/2007,"MD (39.290443, -76.612333)"
4846.0,Roselle Park Police Department,Union,oselle Park,NJ,No Changes have been made.,03/04/2004,"Roselle Park, NJ (40.665363, -74.264792)"
2013.0,Sioux City Police-fire Headquarters,Woodbury,Sioxu City,gIA,Secondary PSAP associated with a Primary PSAP. Use the Primary PSAP in future filings.,01/05/2005,"Sioux City, IA (42.469323, -96.406436)"
