yearvalue,statevalue,county,hai,operativeprocedure,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,procedurecount(long),infectionsreported(long),infectionspredicted(double precision)
2020H1,Caliornia,San Bernardino,Surgical Site Infections (SSI),Small bowel surgery,70001349.0,"Kaiser Foundation Hospital, Fontana",Acute are Hospital,Major Teaching,14,0,0.12
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Thoracic surgery,240000024.0,"Kaiser Foundation ospital, Fontana",Acute Car Hospital,Major Teaching,14,0,0.01
2020H1,alifornia,San Bernardino,Surgical Site Infections (SSI),All procedures,70001349.0,Loma Linda University Medical Center,Acute Care Hospital,Major Teaching,1,0,0.03
2020H1,California,Sa nBernardino,Surgical Site Infections (SSI),Exploratory abdominal fsurgery (laparotomy),70001349.0,Loma Linda University Medical Center,Acute Car Hospital,Major Teaching,1,0,0.03
200H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,70001349.0,Colorado River Medical Center,Criticl Access Hospital,Critical Access,1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infecitons (SSI),Gallbladder surgery,70001349.0,Colorado River Medical Center,Critical Access Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,Clifornia,Inyo,Surgicl Site Infections (SSI),All procedurse,240000037.0,Northern Inyo Hospital,Critical Access Hospital,Major Teaching,5,0,0.01
2200H1,Califorina,Inyo,Surgical Site Infections (SSI),Appendix surgery,240000037.0,Norlthern Inyo Hospital,cCritical Access Hospital,Crtical Access,5,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000053.0,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",24,0,0.16
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000053.0,San AntonioR egional Hospital,tAcute Care Hospital,"Community, >250 Bedvs",20,0,0.11
2020H1,California,San Benardino,Surgical Site Infections (SSI),Colon surgery,240000053.0,Sant Antonio Regional Hospital,Acute Crae Hospital,"Community, >250 Beds",1,0,0.04
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000053.0,San Antoio Regional Hospital,Acute Care Hospial,"Community, >250Beds",1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000053.0,San Antnio Regional Hospital,Acute Care Hospitl,"Community, >250 Beds",1,0,0.0
202H1,Califonria,San Bernardino,Surgical Site Infections (SSI),Open reduction of fracture,70001349.0,San Antonio Regional Hospital,Aucte Care Hospital,"Community, >250 Beds",1,0,0.01
2020H1,California,San Bernardidno,urgical Site Infections (SSI),All proceures,70001349.0,Community Hospital of San Bernardino,Acute Cae Hospital,"Community, >50 Beds",33,0,0.09
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",30,0,0.08
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,Community Hospital of San Bernardino,Acute Cagre Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000082.0,Lucile Packard Children's Hospital Stanford,Acute Care Hospibtal,"Community, >250 Beds",1,0,0.0
2020H1,California,San Bernardion,Surgical Site Infections (SSI),All procedures,240000100.0,Arrowhead RegionalM edical Center,Acute Care Hospital,"Community, >250 Beds",30,0,0.16
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000100.0,Arrowhead Regional Medical Center,Acute Care Hsopital,"Community, >250 Beds",14,0,0.05
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,70001349.0,Arrowhead Regional Medical Center,Aucte Care Hospital,"Community, >250 Beds",1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000100.0,Arrowhead Regional Medical Center,Acute Care Hospital,"Community, >250 Beds",2,0,0.03
p2020H1,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000100.0,Arrowhead Regiona lMedical Center,Acute qCare Hospital,"Community, >250 Beds",2,0,0.0
2020H1,California,San Bernardino,Surgicalq Site Infections (SSI),Open reduction of fracture,240000100.0,Arrowhead Regional Medical Cenetr,Acte Care Hospital,"Community, >250 Beds",7,0,0.02
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Small bowel surgery,70001349.0,Arrowhead Regional Medical Center,Acute Cavre Hospital,"Community, >250 Bds",2,0,0.04
2020H1,Califonria,San Bernarino,Surgical Site Infections (SSI),Spidnal fusion,70001349.0,Arrowhead Regional Medical Center,Acute are Hospital,"Community, >250 Beds",2,0,0.01
2020H1,California,San Bernarudino,Surgical Site Inections (SSI),All procedures,70001349.0,St. Bernardine Medical Center,Acute Care Hospital,Major Teaching,8,0,0.04
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,70001349.0,St. Bernardine Medical Center,Acute CareH ospital,Major eaching,8,0,0.04
2020H1,California,San Bernardino,Surgical Site Infection s(SSI),All procedures,70001349.0,"Providence St. Mary Medical Center, Apple Valley",Acutee Care Hospital,Major Teaching,11,0,0.04
20201H,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,70001349.0,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,7,0,0.03
2200H1,California,San Bernardino,SurgicalS ite Infections (SSI),Cesarean section,240000104.0,Mercy Medical Center Mt. Shasta,Acute Care Hospital,Major Teacing,3,0,0.0
20201H,Califonia,San Bernardino,Surgical Site Infections (SS)I,pOen reduction of fracture,70001349.0,"Providence St. Mary Medical Center, Apple Valley",Acute Ctare Hospital,Major Teaching,1,0,0.01
2020H1,California,San Bernarino,Surgical Site Infections (SSI),All procedures,240001330.0,Ridgecrest Regional Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,70001349.0,Desert Valley Hospital,Acute Crae Hospital,"Community, 125-250 Beds",1,0,0.0
20j20H1,Californita,Riverside,Surgical Site Infections (SSI),All pocedures,250000008.0,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,24,0,0.09
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,14,0,0.07
0220H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,70001349.0,Desert Regional Medical Center,Acute Care Hwospital,Major Teaching,2,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,Desert Regional Medical Center,Acute Care Hspital,Major Teaching,2,0,0.01
20201H,California,Riversied,Surgical Site Infections (SSI),Gallbladder surgery,70001349.0,Desert Regional Medical Center,rAcute Care Hospital,Major Teaching,3,0,0.0
2200H1,California,Riverside,Surical Site Infections (SSI),Open reduction of fracture,250000008.0,Dseert Regional Medical Center,Acute Care oHspital,Major Teaching,2,0,0.01
2200H1,California,Riverside,Surgical Site Infections (SSI),Small bowel surgery,70001349.0,Desert Regional Medical Center,Acute Care Hopsital,Major Teaching,1,0,0.01
2020H1,California,iverside,Surgical Site Infections (SS),All procedures,70001349.0,Eisenhower Medical Center,Acute Care Hspital,Major Teaching,21,0,0.07
2020H1,California,iRverside,Surgical Site Infections (SSI),Appendix surgery,250000011.0,Plumas District Hospital,Acute Care Hospital,Major Teaching,21,0,0.07
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000012.0,Providence Redwood Memorial Hospital,Acute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,70001349.0,Hemet Global Medical Center,Acute Care Hopsital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,70001349.0,John F. Kennedy Memorial Hospital,Acute Crare Hospital,"Community, 125-250 Beds",22,1,0.02
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,70001349.0,John F. Kennedy Memorial Hospital,Acute Care Hospitl,"Community, 125-250 Beds",17,1,0.01
2020H1,California,Riverside,Surgical Sitec Infections (SSI),Cesarean section,250000017.0,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000017.0,John F. KennedyM emorial Hospital,Acute Caire Hospital,"Community, 125-250 Beds",2,0,0.0
20201H,California,Riverside,Surgical Site Infections (SSI),All procedures,250000042.0,Adventist Health Mendocino Coast,Acute Care Hospital,"Community, <125 Beds",2,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),70001349.0,Palo Verde Hospital,Acute are Hospital,"Community, <125 Beds",2,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,70001349.0,Doctors Hospital of Riverside,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,70001349.0,Doctors Hospital of Riverside,Acutde Care Hospital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infectbions (SSI),All proedures,250000049.0,Riverside Community Hospital,Aute Care Hospital,Major Teaching,21,0,0.1
2020H1,California,Riverside,Surgical Site Infecions (SSI),Appendix surgery,250000049.0,Riverside Community Hospital,Acute Care Hospital,aMjor Teaching,16,0,0.1
0220H1,California,Riverside,Surgical Site Infections (SSI),Cesarean sepction,250000049.0,Riverside Comunity Hospital,Acute Crae Hospital,Majdor Teaching,3,0,0.0
2002H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000049.0,Riversdie Community Hospital,Acute Cares Hospital,MajorTeaching,2,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000050.0,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,66,0,0.38
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000050.0,Riverside University Health System - Medtical Center,Acute Care ospital,Major Teaxching,42,0,0.34
2020H1,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000050.0,Riverside Universitoy Health System - Medical Center,Acute Care Hsopital,Major Teaching,2,0,0.0
2020H1,alifornia,Rioverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000050.0,Riverside University Health System - Medica Center,Acute Care Hopital,ajor Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SS)I,Gallbladder surgery,250000050.0,Riverside niversity Health System - Medical Center,Acute Care Hosepital,Major Teaching,8,0,0.01
2020H1,California,Rivesride,Surgical Site Infections (SSI),Open reduction of fracture,250000050.0,Riverside University Health System - Medicalz Center,Acute Care Hosptal,Major Teaching,13,0,0.03
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000344.0,"Southwest Healthcare System, Wildomar",Acute Care Hospital,"Community, <125 Beds",14,0,0.02
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000344.0,"Soutxhwest Healthcare System, Wildomar",Acute xCare Hospital,"Community, <125 Beds",5,0,0.01
2020H1,Caliornia,Riverside,Surgical Site Infections (SSI),Open reduction of fractrue,250000344.0,"outhwest Healthcare System, Wildomar",Aute Care Hospital,"Community, <125 Beds",8,0,0.01
20201H,California,Riverside,Surgical Site Infections (SSI),Thoracicsurgery,250000344.0,"Southwest Healthcare System, Wildomra",Aute Care Hospital,"Community, <12 5Beds",1,0,0.0
2020H1,California,Riverside,Surgicafl Site Infections (SSI),Allprocedures,250000507.0,"Southwest Healthcare System, Murrieta",Acute Care Hospital,"Community, <125 Bds",3,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),Appendix surgebry,250000507.0,"Southwest Helathcare System, Murrieta",Acut Care Hospital,"Community, <25 Beds",2,0,0.0
2020H1,California,Rverside,Surgical Site Infections (SSI),Cesarean section,250000507.0,"Southwest Healthncare System, Murrieta",Acut eCare Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000707.0,"Kaiser Foundation Hospital, Riverside",Acute Care Hospital,Major Teaching,31,0,0.12
2020pH1,California,Riverside,Surgical Site Infections (SSI),Appendi xsurgery,250000707.0,"Kaiser Foundation Hsopital, Riverside",Acute CareHospital,Major Teaching,24,0,0.11
200H1,California,Riverside,Surgical Site Infections (SSI),Gallbladder isurgery,250000707.0,"Kaiser Foundation Hospital, Riverside",Acute Care Hospital,Major Teachizng,1,0,0.0
2020H1,California,Riversied,Surgical Site Infections (SSI),Open reduction of fracture,250000707.0,"Kaiser Foundation Hospial, Riverside",Acute Care Hosptal,Major Teaching,5,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SSI),Thoracic surgery,250000707.0,"Kaiser Foundation Hospital, Riversied",Acue Care Hospital,Major Teaching,1,0,0.0
0220H1,California,Riverside,Surgical Site Infections (SSI),All procedures,250000727.0,Menifee Global Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020oH1,California,Riverside,Surgical Site Inections (SSI),Open reduction of fracture,250000727.0,Menifee lobal Medical Center,Acute Care hHospital,"Community, <125 Beds",1,0,0.0
2020H1,California,entura,Surgical Site Infections (SSI),All procedures,630010957.0,"Ventura County Medical Center, Santa Paula Hospital",Acute Care Hospital,Mjor Teaching,1,0,0.0
2020H1,California,Ventkura,Surgical Site Infections (SSI),Appendix surgery,630010957.0,"Ventura County Mecdical Center, Santa Paula Hospital",Acute Caare Hospital,Major Teaching,1,0,0.0
2020H1,California,Contr Costa,Surgical Site Infections (SSI),All procedures,630011203.0,"Kaiser Foundation Hospital, Antioch",Acute Care Hospital,Major Teaching,8,0,0.01
2020H1,California,Contra Costa,Surgical Site Infections (SSI),Appendix surgery,630011203.0,"Kaiser Foundation Hosptal, Antioch",Acute Care oHspital,Maor Teaching,8,0,0.01
2020H1,California,Stanislaus,Surgical Site Infections (SSI),ll procedures,630011683.0,"Kaiser Foundation Hospital, Modesto",Acute Care Hospital,"Community, 125-250 Beds",26,0,0.06
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Appendix surgery,630011683.0,"Kaiser Foudnation Hospital, Modesto",AcuteC are Hospital,"Community, 125-250 Besd",20,0,0.03
2020H1,wCalifornia,Stanislaus,Surgical Site Inections (SSI),Exploratory abdominal surgery (laparotomy),630011683.0,"Kaiser Foundation Hospital, Modesto",Acute Care Hosital,"Community, 125-250 Beds",1,0,0.0
2020H1,California,Stanislaus,Surgical Site Infections (SSI),Open reduction of fracture,630011683.0,"Kaiser Foundation Hospital, Modestto",tAcute Care Hospital,"Community, 125-250 Beds",5,0,0.02
2020H1,California,Orange,Surgical Site Infections (SSI),All procedures,630011745.0,"Kaiser Foundation Hospital, Orange County, Irvine",Acute Care Hospital,Major Teaching,14,0,0.06
2020H1,California,Orange,Surgical Site Infections (SSI),Appendix surgery,630011745.0,"aKiser Foundation Hospital, Orange County, Irvine",Acute Care Hopital,Major Teaching,13,0,0.06
2020H1,California,Orange,Surgical Site Infections (SSI),Gallbladder surgery,630011745.0,"Kaiser Foundation Hospital, Orange County, Irine",cAute Care Hospital,Major Teaching,1,0,0.0
2020H1,California,Riverside,Surgical Site Infections (SSI),All procedures,630011959.0,"Kaiser Foundation Hospital, Moreno Valley",Acute Care Hospial,Major Teaching,8,0,0.01
2020H1,California,Riverside,Surgical Site Infections (SS),Appendix surgery,630011959.0,"Kaiser Foundation Hospital, Mroeno Valley",Acute Care Hospital,Major Teaching,5,0,0.01
2020H1,Califoria,Rvierside,Surgical Site Infections (SSI),Gallbladder surgery,630011959.0,"Kaise Foundation Hospital, Moreno Valley",Acute Care Hopital,Major Teaching,1,0,0.0
2020H1,Caifornia,Riverside,Surgical Site Infections (SSI),Open reduction of fracture,630011959.0,"Kaiser Foundation Hospital, Moeno Valley",Acute Care ospital,Major Teaching,2,0,0.0
2020H1,California,Solano,Surgical Site Infections (SSI),All procedures,630012364.0,"Kaiser Foundation Hospital, Vacaville",Acute Care Hospital,Major Teaching,9,0,0.01
2020H1,California,Solano,Surgical Site Infections (SSI),Appendix surgery,630012364.0,"Kaiser Foundation Hospital, Vaacville",Acute Care Hsopital,Major Teaching,8,0,0.01
2020H1,California,Solano,Surrgical Site Infections (SSI),Gallbladder surgery,630012364.0,"Kaisr Foundation Hospital, Vacaville",Acute Care Hospjital,Major Teaching,1,0,0.0
2020H1,Californai,Ortange,Surgical Site Infections (SSI),All procedures,630012891.0,Hoag Orthopedic Institute,Acute Care Hospital,"Community, <125 Beds",1,0,0.01
2002H1,California,Orange,Surgical Site Infections (SSfI),Spinal fusion,630012891.0,Hoag Orthopedic Insittute,Acute Care Hosital,"ommunity, <125 Beds",1,0,0.01
2020H1,California,Riversied,Surgical Site Infectinos (SSI),All procedures,630012971.0,"Loma Linda University mMedical Center, Murrieta",Acute Care Hospital,"Community, 12m5-250 Beds",5,0,0.02
