OBJECTID,LAND_CLASS,CT_LEGEND,MA_LEGEND,ME_LEGEND,NH_LEGEND,NJ_LEGEND,NY_LEGEND,RI_LEGEND,VT_LEGEND,STATE_COD,STATE_NAME,CNTY_FIELD,CNTY_COD,CNTY_NAME,TOWN_FIELD,TOWN_NAME,LABEL_FLAG,MAP_LABEL,CT_LABEL_Y,CT_LABEL_N,SHAPE_Length,SHAPE_Area
5743,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Matinicus Isle Plt,False, , , ,3957.64972293822,541551.19593385
5744,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Matinicus Isle Plt,False, , , ,21241.245976572,5992111.93465664
5745,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,1544.56530607086,70918.9436642474
5746,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,120.161136729609,1006.38450782305
5747,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,127.950402848717,1094.79409487062
5748,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,72.0084199948381,316.228311854103
5749,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,115.712686090177,950.542867729405
5750,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,80.7408302033007,457.436921069744
5751,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Matinicus Isle Plt,False, , , ,152.191989294278,1463.9995782487
5752,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Matinicus Isle Plt,False, , , ,122.056234763393,1004.68378942187
5753,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,Bristol,False, , , ,880.729614352981,44773.3850874892
5754,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,Boothbay,False, , , ,389.532272194317,7231.29885002498
5755,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,South Bristol,False, , , ,55332.9903586044,30220741.5885333
5756,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Matinicus Isle Plt,False, , , ,356.001855892519,7686.65683512794
5757,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,South Bristol,False, , , ,970.213172404709,45114.836332192
5758,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,1,Addison,FIPS6,Whiting,True,Whiting, ,Whiting,90890.0460489763,382658680.595287
5759,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,2990.44407152369,418976.674506722
5760,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,Westport Island,False, , , ,433.848917244737,10816.2243278586
5761,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Harpswell,False, , , ,276.773423572051,3977.12908357428
5762,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,Southport,False, , , ,1397.87767199468,81854.9006402026
5763,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Freeport,False, , , ,255.690372471972,4370.15474351087
5764,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,Monhegan Island Plt,False, , , ,1171.29171121828,38625.0020393391
5765,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Freeport,False, , , ,110.589248401331,822.132046119628
5766,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Freeport,False, , , ,128.011885184961,968.843873509715
5767,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Freeport,False, , , ,89.2239389783865,422.642440274333
5768,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Freeport,False, , , ,91.890308023425,453.34218259981
5769,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Freeport,False, , , ,1362.5461462047,99463.6918961228
5770,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,Monhegan Island Plt,False, , , ,867.775637751265,32889.75049481
5771,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Freeport,False, , , ,445.976230854456,10643.0257502142
5772,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Harpswell,False, , , ,1329.95951151111,46152.1645134059
5773,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Harpswell,False, , , ,3400.16739233351,378020.51990591
5774,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Harpswell,False, , , ,868.296796109246,23045.1164003244
5775,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Freeport,False, , , ,311.408402647934,5522.02171119932
5776,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,Monhegan Island Plt,False, , , ,105.24798097775,653.459061377757
5777,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Harpswell,False, , , ,2156.6467416265,179081.239092688
5778,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,15,Lincoln,GEOCODENUM,Monhegan Island Plt,False, , , ,121.228016544223,1004.9044454156
5779,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,23,Sagadahoc,GEOCODENUM,Phippsburg,False, , , ,161.311283991745,1055.29074634968
5780,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Freeport,False, , , ,135.457303096865,1148.61333168278
5781,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Scarborough,False, , , ,429.427109063023,7004.43310333429
5782,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Cape Elizabeth,False, , , ,463.488542493837,9503.39975368319
5783,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Scarborough,False, , , ,761.148114072319,19784.1404125424
5784,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Cape Elizabeth,False, , , ,297.733338135899,4022.11826144591
5785,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,35,Oswego,SWIS,Albion,True,Albion, ,Albion,158001.254199243,1336175716.11615
5786,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Scarborough,False, , , ,53.5288779972449,68.2239525037369
5787,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Cape Elizabeth,False, , , ,876.488071162602,38222.8490352373
5788,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Scarborough,False, , , ,165.050782119692,1007.25966759457
5789,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Scarborough,False, , , ,838.268249937084,24045.6793660533
5790,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,5,Cumberland,GEOCODENUM,Scarborough,False, , , ,437.17818658924,8048.70953969082
5791,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,31,York,GEOCODENUM,York,False, , , ,813.562986044978,30008.0166980115
5792,Land,Other States,Other States,Other States,Other States,Other States,Other States,Other States,Vermont,VT,Vermont,CNTY,25,Windham,FIPS6,Jamaica,True,Jamaica, ,Jamaica,150660.386185038,1380589119.12961
5793,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,21,Herkimer,SWIS,Middleville,True,Middleville, ,Middleville,14594.5032659501,7149974.2864611
5794,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,13,Merrimack,FIPS,Dunbarton,True,Dunbarton, ,Dunbarton,133485.663509963,873874088.358651
5795,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,31,York,GEOCODENUM,Kittery,True,Kittery, ,Kittery,242705.6014329,482371559.019603
5796,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,17,Fulton,SWIS,Oppenheim,True,Oppenheim, ,Oppenheim,172739.200823921,1573766935.01717
5797,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,11,Hillsborough,FIPS,Windsor,True,Windsor, ,Windsor,73942.5645043242,237610021.143421
5798,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,18,Genesee,SWIS,Le Roy,True,Le Roy, ,Le Roy,142830.851040612,1174834216.74406
5799,Land,Other States,Other States,Other States,New Hampshire,Other States,Other States,Other States,Other States,NH,New Hampshire,COUNTY,5,Cheshire,FIPS,Walpole,True,Walpole, ,Walpole,164560.72809457,1023014699.63766
5800,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,21,Herkimer,SWIS,Herkimer,True,Herkimer, ,Herkimer,161805.981655099,902876878.160883
5801,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,4,Cattaraugus,SWIS,Mansfield,True,Mansfield, ,Mansfield,133182.051390259,1104571902.07237
5802,Land,Other States,Massachusetts,Other States,Other States,Other States,Other States,Other States,Other States,MA,Massachusetts,FIPS-COUNTY,9,Essex,TOWN-ID,Swampscott,True,Swampscott, ,Swampscott,44918.1647670109,84771178.7084845
5803,Land,Other States,Massachusetts,Other States,Other States,Other States,Other States,Other States,Other States,MA,Massachusetts,FIPS-COUNTY,9,Essex,TOWN-ID,Marblehead,False, , , ,4024.95151401955,494736.910180795
5804,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,8,Chenango,SWIS,Oxford,True,Oxford, ,Oxford,183294.431610813,1685480512.47562
5805,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,8,Chenango,SWIS,Guilford,True,Guilford, ,Guilford,179216.17407776,1725151924.56584
5806,Land,Other States,Massachusetts,Other States,Other States,Other States,Other States,Other States,Other States,MA,Massachusetts,FIPS-COUNTY,17,Middlesex,TOWN-ID,Lexington,True,Lexington, ,Lexington,88134.4022773484,463958009.929211
5807,Land,Other States,Massachusetts,Other States,Other States,Other States,Other States,Other States,Other States,MA,Massachusetts,FIPS-COUNTY,15,Hampshire,TOWN-ID,Cummington,True,Cummington, ,Cummington,109140.969153098,643298772.383854
5808,Land,Other States,Massachusetts,Other States,Other States,Other States,Other States,Other States,Other States,MA,Massachusetts,FIPS-COUNTY,27,Worcester,TOWN-ID,Sterling,True,Sterling, ,Sterling,128230.11212599,881516418.612832
5809,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,10,Columbia,SWIS,Chatham,True,Chatham, ,Chatham,169637.997891007,1508065839.76413
5810,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,121.824664655114,953.819593276461
5811,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,142.518887371823,1460.64823466541
5812,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,97.1822829426701,621.157065501873
5813,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,130.203589323438,1155.17119011965
5814,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,89.7236321076507,543.86685695287
5815,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,95.8728808919775,600.675747009607
5816,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,3105.72094369806,543315.439840153
5817,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Saint George,False, , , ,163.202520556207,1737.6773502685
5818,Land,Other States,Other States,Other States,Other States,Other States,New York,Other States,Other States,NY,New York,CNTYCODE,15,Essex,SWIS,Ticonderoga,True,Ticonderoga, ,Ticonderoga,215122.790193398,2468444410.87243
5819,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Matinicus Isle Plt,False, , , ,795.150330856989,39732.3597492594
5820,Land,Other States,Other States,Maine,Other States,Other States,Other States,Other States,Other States,ME,Maine,CNTYCODE,13,Knox,GEOCODENUM,Matinicus Isle Plt,False, , , ,690.352456931578,23906.9321144601
