yearvalue(long),county,pqi(long),pqi_description,count_icd_nine(double precision),population_icd_nine(double precision),obs_rate_icd_nine(double precision),risk_adj_rate_icd_nine(double precision),count_icd_one_zero,population_icd_one_zero,obs_rate_icd_one_zero(double precision),risk_adj_rate_icd_one_zero(double precision),annotation_code(double precision),annotation_desc
2017,Monterey,3,Perforated Appendix,0.0,304287.0,0.0,0.0,325,"319,394",101.8,119.7,1.0,Cell suppressed for small numbers
2018,Monterey,3,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,344,"319,764",107.6,125.5,1.0,Cell suppressed for small numbers
2019,Monterey,3,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,349,"320,591",108.9,126.2,1.0,Cell suppressed for small numbers
2020,Monterey,3,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,286,"324,926",88.0,101.6,1.0,Cell suppressed for small numbers
2021,Monterey,3,Prevention Quality Acute Composite,0.0,304287.0,0.0,0.0,304,"325,443",93.4,107.0,1.0,Cell suppressed for small numbers
2022,Monterey,3,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,324,"322,881",100.3,113.8,1.0,Cell suppressed for small numbers
2005,Monterey,5,Heart Failure,522.0,159368.0,327.5,351.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,5,Heart Failure,450.0,159409.0,282.3,302.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,5,Diabetes Short-term Complications,378.0,160659.0,235.3,250.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,5,Diabetes Short-term Complications,502.0,162952.0,308.1,325.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,5,Diabetes Short-term Complications,522.0,165406.0,315.6,331.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,5,Diabetes Short-term Complications,561.0,168794.0,332.4,348.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,5,Diabetes Short-term Complications,559.0,171025.0,326.9,340.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,5,Diabetes Short-term Complications,489.0,173851.0,281.3,291.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,5,Diabetes Short-term Complications,510.0,175966.0,289.8,297.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,5,Diabetes Short-term Complications,381.0,176200.0,216.2,222.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,5,Diabetes Short-term Complications,323.0,136339.0,236.9,239.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Monterey,5,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,425,"181,626",234.0,332.5,1.0,Cell suppressed for small numbers
2017,Monterey,5,Hypertension,0.0,304287.0,0.0,0.0,525,"183,557",286.0,403.5,1.0,Cell suppressed for small numbers
2018,Monterey,5,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,362,"185,181",195.5,273.3,1.0,Cell suppressed for small numbers
2019,Monterey,5,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,385,"186,343",206.6,286.2,1.0,Cell suppressed for small numbers
2020,Monterey,5,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,244,"189,355",128.9,178.3,1.0,Cell suppressed for small numbers
2021,Monterey,5,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,168,"191,177",87.9,121.1,1.0,Cell suppressed for small numbers
2022,Monterey,5,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,225,"191,653",117.4,160.3,1.0,Cell suppressed for small numbers
2005,Monterey,7,Perforated Appendix,71.0,294634.0,24.1,27.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,7,Diabetes Short-term Complications,55.0,292832.0,18.8,21.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,7,Diabetes Short-term Complications,63.0,293684.0,21.5,24.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,7,Diabetes Short-term Complications,68.0,296155.0,23.0,25.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,7,Diabetes Long-term Complications,58.0,299502.0,19.4,21.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,7,Diabetes Short-term Complications,72.0,304351.0,23.7,26.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,7,Perforated Appendix,87.0,308056.0,28.2,31.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,7,Diabetes Short-term Complications,79.0,301958.0,26.2,27.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,7,Diabetes Short-term Complications,71.0,304287.0,23.3,24.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,7,Perforated Appendix,65.0,305907.0,21.2,22.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,7,Heart Failure,61.0,229305.0,26.6,27.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Monterey,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,76,"318,887",23.8,29.1,1.0,Cell suppressed for small numbers
2017,Monterey,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,93,"319,394",29.1,35.2,1.0,Cell suppressed for small numbers
2018,Monterey,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,98,"319,764",30.6,36.7,1.0,Cell suppressed for small numbers
2019,Monterey,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,148,"320,591",46.2,54.9,1.0,Cell suppressed for small numbers
2020,Monterey,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,127,"324,926",39.1,46.4,1.0,Cell suppressed for small numbers
2021,Monterey,7,Perforated Appendix,0.0,304287.0,0.0,0.0,157,"325,443",48.2,56.8,1.0,Cell suppressed for small numbers
2022,Monterey,7,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,147,"322,881",45.5,53.0,1.0,Cell suppressed for small numbers
2005,Monterey,8,Urinary Tract Infection,789.0,294634.0,267.8,323.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,8,Diabetes Short-term Complications,897.0,292832.0,306.3,366.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,8,Diabetes Short-term Complications,739.0,293684.0,251.6,296.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,8,Diabetes Long-term Complications,683.0,296155.0,230.6,269.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,8,Diabetes Short-term Complications,661.0,299502.0,220.7,254.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,8,Diabetes Short-term Complications,641.0,304351.0,210.6,240.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,8,Diabetes Short-term Complications,598.0,308056.0,194.1,219.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,8,Diabetes Short-term Complications,610.0,301958.0,202.0,219.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,8,Urinary Tract Infection,660.0,304287.0,216.9,231.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,8,Diabetes Short-term Complications,590.0,305907.0,192.9,207.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,8,Diabetes Short-term Complications,487.0,229305.0,212.4,217.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Monterey,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,703,"318,887",220.5,300.0,1.0,Cell suppressed for small numbers
2017,Monterey,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,806,"319,394",252.4,337.8,1.0,Cell suppressed for small numbers
2018,Monterey,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"1,019","319,764",318.7,419.6,1.0,Cell suppressed for small numbers
2019,Monterey,8,Hypertension,0.0,304287.0,0.0,0.0,"1,116","320,591",348.1,451.9,1.0,Cell suppressed for small numbers
2020,Monterey,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,919,"324,926",282.8,366.5,1.0,Cell suppressed for small numbers
2021,Monterey,8,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,"1,016","325,443",312.2,400.1,1.0,Cell suppressed for small numbers
2022,Monterey,8,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,"1,085","322,881",336.0,421.1,1.0,Cell suppressed for small numbers
2005,Monterey,10,COPD or Asthma in Older Adults (Age 40+),308.0,294634.0,104.5,122.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,10,Diabetes Long-term Complications,326.0,292832.0,111.3,129.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,10,COPD or Asthma in Older Adults (Age 40+),420.0,293684.0,143.0,164.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,10,Diabetes Short-term Complications,302.0,296155.0,102.0,116.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,10,Diabetes Long-term Complications,259.0,299502.0,86.5,97.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,10,Diabetes Short-term Complications,256.0,304351.0,84.1,94.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,10,Diabetes Short-term Complications,259.0,308056.0,84.1,93.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,10,Diabetes Short-term Complications,273.0,301958.0,90.4,97.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,10,Perforated Appendix,244.0,304287.0,80.2,85.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,10,Diabetes Short-term Complications,215.0,305907.0,70.3,75.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,10,Hypertension,222.0,229305.0,96.8,99.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Monterey,11,Diabetes Short-term Complications,780.0,294634.0,264.7,311.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,11,Angina without Procedure,651.0,292832.0,222.3,259.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,11,Diabetes Short-term Complications,609.0,293684.0,207.4,239.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,11,Diabetes Short-term Complications,612.0,296155.0,206.6,236.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,11,Diabetes Short-term Complications,645.0,299502.0,215.4,244.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,11,Diabetes Short-term Complications,564.0,304351.0,185.3,208.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,11,Diabetes Short-term Complications,617.0,308056.0,200.3,223.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,11,Diabetes Short-term Complications,502.0,301958.0,166.2,179.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,11,Perforated Appendix,475.0,304287.0,156.1,165.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,11,Diabetes Short-term Complications,446.0,305907.0,145.8,156.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,11,Diabetes Short-term Complications,363.0,229305.0,158.3,162.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Monterey,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,424,"318,887",133.0,175.7,1.0,Cell suppressed for small numbers
2017,Monterey,11,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,400,"319,394",125.2,163.0,1.0,Cell suppressed for small numbers
2018,Monterey,11,Heart Failure,0.0,304287.0,0.0,0.0,407,"319,764",127.3,163.1,1.0,Cell suppressed for small numbers
2019,Monterey,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,414,"320,591",129.1,163.2,1.0,Cell suppressed for small numbers
2020,Monterey,11,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,264,"324,926",81.2,102.6,1.0,Cell suppressed for small numbers
2021,Monterey,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,174,"325,443",53.5,66.9,1.0,Cell suppressed for small numbers
2022,Monterey,11,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,252,"322,881",78.0,95.6,1.0,Cell suppressed for small numbers
2005,Monterey,12,Heart Failure,374.0,294634.0,126.9,147.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,12,Hypertension,367.0,292832.0,125.3,145.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,12,Perforated Appendix,334.0,293684.0,113.7,130.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,12,Diabetes Short-term Complications,376.0,296155.0,127.0,144.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,12,Diabetes Short-term Complications,365.0,299502.0,121.9,137.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,12,Perforated Appendix,401.0,304351.0,131.8,147.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,12,Perforated Appendix,409.0,308056.0,132.8,147.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,12,Diabetes Short-term Complications,396.0,301958.0,131.1,141.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,12,Diabetes Short-term Complications,386.0,304287.0,126.9,135.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,12,Hypertension,281.0,305907.0,91.9,98.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,12,Dehydration,231.0,229305.0,100.7,104.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Monterey,12,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,349,"318,887",109.4,151.2,1.0,Cell suppressed for small numbers
2017,Monterey,12,Heart Failure,0.0,304287.0,0.0,0.0,332,"319,394",103.9,141.7,1.0,Cell suppressed for small numbers
2018,Monterey,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,376,"319,764",117.6,157.7,1.0,Cell suppressed for small numbers
2019,Monterey,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,404,"320,591",126.0,166.6,1.0,Cell suppressed for small numbers
2020,Monterey,12,Angina without Procedure,0.0,304287.0,0.0,0.0,321,"324,926",98.8,130.5,1.0,Cell suppressed for small numbers
2021,Monterey,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,296,"325,443",91.0,119.0,1.0,Cell suppressed for small numbers
2022,Monterey,12,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,354,"322,881",109.6,140.2,1.0,Cell suppressed for small numbers
2005,Monterey,13,Diabetes Short-term Complications,61.0,294634.0,20.7,24.3,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,13,Diabetes Long-term Complications,60.0,292832.0,20.5,23.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,13,Diabetes Short-term Complications,47.0,293684.0,16.0,18.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,13,Diabetes Short-term Complications,41.0,296155.0,13.8,15.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,13,Diabetes Short-term Complications,38.0,299502.0,12.7,14.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,13,Diabetes Short-term Complications,52.0,304351.0,17.1,19.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,13,Dehydration,56.0,308056.0,18.2,20.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,13,Diabetes Short-term Complications,28.0,301958.0,9.3,10.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,13,Perforated Appendix,29.0,304287.0,9.5,10.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,13,Hypertension,19.0,305907.0,6.2,6.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,13,Heart Failure,15.0,229305.0,6.5,6.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2005,Monterey,14,Overall Composite,22.0,294634.0,7.5,8.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,14,Diabetes Short-term Complications,26.0,292832.0,8.9,9.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,14,Diabetes Short-term Complications,27.0,293684.0,9.2,9.9,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,14,Diabetes Short-term Complications,26.0,296155.0,8.8,9.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,14,Urinary Tract Infection,25.0,299502.0,8.3,9.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,14,Diabetes Short-term Complications,24.0,304351.0,7.9,8.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,14,Diabetes Short-term Complications,23.0,308056.0,7.5,8.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,14,COPD or Asthma in Older Adults (Age 40+),13.0,301958.0,4.3,4.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,14,Hypertension,17.0,304287.0,5.6,5.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,14,Diabetes Short-term Complications,15.0,305907.0,4.9,5.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,14,Perforated Appendix,26.0,229305.0,11.3,11.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Monterey,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,113,"318,887",35.4,48.2,1.0,Cell suppressed for small numbers
2017,Monterey,14,Heart Failure,0.0,304287.0,0.0,0.0,98,"319,394",30.7,41.2,1.0,Cell suppressed for small numbers
2018,Monterey,14,Perforated Appendix,0.0,304287.0,0.0,0.0,113,"319,764",35.3,46.9,1.0,Cell suppressed for small numbers
2019,Monterey,14,COPD or Asthma in Older Adults (Age 40+),0.0,304287.0,0.0,0.0,116,"320,591",36.2,47.6,1.0,Cell suppressed for small numbers
2020,Monterey,14,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,75,"324,926",23.1,30.3,1.0,Cell suppressed for small numbers
2021,Monterey,14,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,93,"325,443",28.6,37.2,1.0,Cell suppressed for small numbers
2022,Monterey,14,Perforated Appendix,0.0,304287.0,0.0,0.0,108,"322,881",33.4,42.9,1.0,Cell suppressed for small numbers
2005,Monterey,15,Diabetes Short-term Complications,38.0,135266.0,28.1,29.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,15,Diabetes Short-term Complications,37.0,133423.0,27.7,28.7,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,15,Diabetes Short-term Complications,31.0,133025.0,23.3,24.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,15,Diabetes Short-term Complications,44.0,133203.0,33.0,34.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,15,Diabetes Short-term Complications,39.0,134096.0,29.1,30.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,15,Diabetes Short-term Complications,26.0,135557.0,19.2,19.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,15,Diabetes Short-term Complications,49.0,137031.0,35.8,37.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,15,Diabetes Short-term Complications,26.0,128107.0,20.3,20.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,15,Diabetes Short-term Complications,22.0,128321.0,17.1,17.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,15,Heart Failure,28.0,129707.0,21.6,22.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,15,Diabetes Composite,20.0,92966.0,21.5,21.5,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2016,Monterey,15,Perforated Appendix,0.0,304287.0,0.0,0.0,40,"137,261",29.1,35.8,1.0,Cell suppressed for small numbers
2017,Monterey,15,Diabetes Long-term Complications,0.0,304287.0,0.0,0.0,39,"135,837",28.7,35.2,1.0,Cell suppressed for small numbers
2018,Monterey,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,42,"134,583",31.2,38.2,1.0,Cell suppressed for small numbers
2019,Monterey,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,31,"134,248",23.1,28.3,1.0,Cell suppressed for small numbers
2020,Monterey,15,Diabetes Short-term Complications,0.0,304287.0,0.0,0.0,13,"135,571",9.6,11.8,1.0,Cell suppressed for small numbers
2021,Monterey,15,Heart Failure,0.0,304287.0,0.0,0.0,28,"134,266",20.9,25.6,1.0,Cell suppressed for small numbers
2022,Monterey,15,Perforated Appendix,0.0,304287.0,0.0,0.0,35,"131,228",26.7,32.7,1.0,Cell suppressed for small numbers
2005,Monterey,16,Community-Acquired Pneumonia,56.0,294634.0,19.0,22.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2006,Monterey,16,Diabetes Short-term Complications,47.0,292832.0,16.1,19.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2007,Monterey,16,Diabetes Long-term Complications,50.0,293684.0,17.0,20.0,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2008,Monterey,16,Diabetes Short-term Complications,54.0,296155.0,18.2,21.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2009,Monterey,16,Diabetes Short-term Complications,57.0,299502.0,19.0,21.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2010,Monterey,16,Dehydration,54.0,304351.0,17.7,20.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2011,Monterey,16,Diabetes Short-term Complications,59.0,308056.0,19.2,21.6,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2012,Monterey,16,Diabetes Long-term Complications,46.0,301958.0,15.2,16.4,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2013,Monterey,16,Urinary Tract Infection,68.0,304287.0,22.3,23.8,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2014,Monterey,16,Chronic Composite,52.0,305907.0,17.0,18.2,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
2015,Monterey,16,Diabetes Short-term Complications,45.0,229305.0,19.6,20.1,0,***,0.0,0.0,1.0,Cell suppressed for small numbers
