X,Y,OBJECTID,PARCELID,BLOCK,LOT,SUBLOT,LRSN,LAND_SIZE,PROP_ADDRESS,PROP_HOUSE,PROP_DIR,PROP_STREET,PROP_STREETTYPE,REASSESS_YEAR,REM_DEEDBOOK,REM_DEEDPAGE,REM_DEEDDATE,CUR_LASTNAME,CUR_FIRSTNAME,CUR_NAME2,CUR_ADDRESS1,CUR_ADDRESS2,CUR_CITY,CUR_STATE,CUR_ZIP,CUR_PROP_CLASS,CUR_LAND,CUR_IMPROVEMENT,CUR_TOTAL,PROP_CLASS,GOV_TYPE,ORIG_FID
1210031.42874999,254357.310000002,5441,083K00040000,083K,0004,0000,165999,   0.79710,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,117000,117000,620,1,14557
1205134.67,254483.177499995,5442,057G00190000,057G,0019,0000,165912,   0.16390,4501 S 3RD ST,  4501,S,3RD,ST,89,5739,0205,1988/01/04 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,133100,0,133100,602,2,14558
1208686.92625,253578.722499996,5443,057K01300000,057K,0130,0000,165940,  44.22910,4440 CRITTENDEN DR,  4440, ,CRITTENDEN,DR,09,6031,0001,1991/01/23 00:00:00+00,REGIONAL,AIRPORT AUTHORITY OF L, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,5749900,0,5749900,620,1,14559
1263565.23375,254333.851249993,5444,049600350000,0496,0035,0000,165954,   0.52400,10511 TAYLORSVILLE RD, 10511, ,TAYLORSVILLE,RD,85,5435,0005,1984/07/02 00:00:00+00,JEFFERSONTOWN, , ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,11000,0,11000,604,5,14560
1199183.51875,254476.359999999,5445,065C01790000,065C,0179,0000,165968,   0.11700,3768 WOODRUFF AVE,  3768, ,WOODRUFF,AVE,85, , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,4280,24220,28500,602,2,14561
1205122.5475,254438.378749996,5446,057G00180000,057G,0018,0000,166140,   0.12050,4503 S 3RD ST,  4503,S,3RD,ST,87,5641,0749,1986/12/29 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,15050,45150,60200,602,2,14562
1199181.68875,254441.621250004,5447,065C00530000,065C,0053,0000,166153,   0.11780,3770 WOODRUFF AVE,  3770, ,WOODRUFF,AVE,85, , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY DEPARTMENT, ,FRANKFORT KY, ,EXEMPT,KY,EXEMPT,E,4650,26500,31150,602,2,14563
1209564.60375001,254085.098749995,5448,083K00010000,083K,0001,0000,167332,   6.67190,4501 CRITTENDEN DR,  4501, ,CRITTENDEN,DR,92,6123,0319,1991/11/22 00:00:00+00,REGIONAL,AIRPORT AUTHORITY OF L, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,0,2867770,2867770,620,1,14564
1191281.57875,254380.78125,5449,101501520000,1015,0152,0000,166246,   0.15900,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,CITY,OF SHIVELY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,320,320,604,5,14565
1199178.77124999,254406.594999999,5450,065C01990000,065C,0199,0000,166321,   0.11950,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,14566
1205115.96875,254395.180000007,5451,057G00170000,057G,0017,0000,166324,   0.15130,4505 S 3RD ST,  4505,S,3RD,ST,87,5641,0749,1986/12/29 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,18350,61450,79800,602,2,14567
1263472.16249999,254316.726249993,5452,049600080001,0496,0008,0001,166371,   0.45120,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,98, , ,1900/01/01 00:00:00+00,CITY,OF JEFFERSONTOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,23000,86470,109470,604,5,14568
1233010.76125,254364.790000007,5453,086000720027,0860,0072,0027,166394,   0.33870,4902 DELAWARE DR,  4902, ,DELAWARE,DR,16,10584,0913,2016/03/28 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,13000,0,13000,620,3,14569
1195635.74375001,254121.617500007,5454,066J00620000,066J,0062,0000,166429,  10.74090,3705 MANSLICK RD,  3705, ,MANSLICK,RD,81,5015,0381,1978/06/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,12870,12870,620,1,14570
1211618.91625001,254114.668750003,5455,087A00040000,087A,0004,0000,166431,   7.99900,4500 TOLL PLAZA RD,  4500, ,TOLL PLAZA,RD,81, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,269010,269010,620,1,14571
1199166.425,254373.140000001,5456,065C00520000,065C,0052,0000,166467,   0.09940,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,14572
1182452.09999999,254314.736249998,5457,127100320000,1271,0032,0000,166485,   0.21170,3217 TARA GALE DR,  3217, ,TARA GALE,DR,82,9332,0954,2008/12/30 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,8400,8400,620,3,14573
1205108.2925,254346.923749998,5458,057G00160000,057G,0016,0000,166518,   0.15250,4507 S 3RD ST,  4507,S,3RD,ST,88,5661,0118,1987/03/10 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,6150,34850,41000,602,2,14574
1231726.6875,254298.433750004,5459,061702690000,0617,0269,0000,166529,   0.70850,4301 PETERSBURG RD,  4301, ,PETERSBURG,RD,18,11653,176,2020/03/26 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST FL 4, ,LOUISVILLE,KY,40202-2814,E,710,0,710,620,1,14575
1174384.24375001,254248.673749998,5460,101230060000,1012,3006,0000,9710256,   0.19870,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,14576
1199147.5625,254339.537499994,5461,065C00510000,065C,0051,0000,166616,   0.07770,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,14577
1260969.1925,254324.045000002,5462,004501340000,0045,0134,0000,166641,   0.06800,RUCKRIEGEL PKWY, , ,RUCKRIEGEL,PKWY,85,5493,0870,1985/04/19 00:00:00+00,CITY,OF JEFFERSONTOWN KENTU, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,2500,9000,11500,604,5,14578
1232638.66249999,254149.685000002,5463,2104000Y0000,2104,000Y,0000,9712015,   3.96630,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , ,7288,0640,1997/08/26 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,0,0,620,3,14579
1233050.1675,254292.153750002,5464,086000050028,0860,0005,0028,166700,   0.24970,4904 DELAWARE DR,  4904, ,DELAWARE,DR,17,10570,0540,2016/03/07 00:00:00+00,METROPOLITAN,SEWER DISTRICT LOUISVI, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,13000,0,13000,620,3,14580
1260949.91625001,254291.299999997,5465,004503860000,0045,0386,0000,166747,   0.10710,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,86,5483,0722,1985/03/05 00:00:00+00,CITY,OF JEFFERSONTOWN KENTU, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,9500,26500,36000,604,5,14581
1205100.745,254297.922499999,5466,057G00150000,057G,0015,0000,166749,   0.15570,4509 S 3RD ST,  4509,S,3RD,ST,87,5605,0093,1986/08/18 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,6900,39100,46000,602,2,14582
1261043.065,254276.658749998,5467,004501350000,0045,0135,0000,166837,   0.07990,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,85,5493,0870,1985/04/19 00:00:00+00,CITY,OF JEFFERSONTOWN KENTU, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,1000,0,1000,604,5,14583
1243156.65625,307174.418750003,5468,276400060000,2764,0006,0000,8415485,   1.64510,6924 TRANSYLVANIA AVE,  6924, ,TRANSYLVANIA,AVE,05,9415,0748,2009/06/18 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,200 MERO ST, ,FRANKFORT,KY,40601-1920,E,55870,351560,407430,602,2,14584
1233100.27875,254242.333749995,5469,086000410029,0860,0041,0029,166878,   0.16520,4906 DELAWARE DR,  4906, ,DELAWARE,DR,16,10535,0442,2016/01/08 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,13000,0,13000,620,3,14585
1181509.765,254268.015000001,5470,101301670000,1013,0167,0000,166893,   0.02010,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,82,9332,0935,2008/12/30 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,3000,3000,620,3,14586
1231784.86624999,254215.131249994,5471,061702730000,0617,0273,0000,9706464,   0.17080,4303 PETERSBURG RD,  4303, ,PETERSBURG,RD, , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,14587
1185274.33125,232240.732500002,5472,104803550000,1048,0355,0000,237376,  29.58280,4301 R E PAGES LN,  4301,E,PAGES,LN,81, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,62860,62860,620,1,14588
1194627.4525,261511.847499996,5473,100903650000,1009,0365,0000,1031290,   1.13350,2211 R RALPH AVE,  2211, ,RALPH,AVE,04,1229,0399,1926/07/30 00:00:00+00,METROPOLITAN,SEWER DISTRICT LOUISVI, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,21360,0,21360,620,3,14589
1261049.9025,254215.575000003,5474,004509200000,0045,0920,0000,9702028,   0.27340,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , ,5486,0901,2003/12/31 00:00:00+00,CITY,OF JEFFERSONTOWN KENTU, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,604,5,14590
1233139.98625,254205.525000006,5475,086000610030,0860,0061,0030,167068,   0.15300,4908 DELAWARE DR,  4908, ,DELAWARE,DR,17,10638,0744,2016/06/13 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,13000,0,13000,620,3,14591
1231827.81375,254184.467500001,5476,061702740000,0617,0274,0000,91009015,   0.23270,4305 PETERSBURG RD,  4305, ,PETERSBURG,RD, , , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,602,2,14592
1261219.27625,254145.428749993,5477,004500520000,0045,0052,0000,167104,   0.68280,3800 BILLTOWN RD,  3800, ,BILLTOWN,RD,85,5464,0500,1984/11/13 00:00:00+00,CITY,OF JEFFERSONTOWN, ,10416 WATTERSON TRL, ,LOUISVILLE,KY,40299-3749,E,10500,0,10500,604,5,14593
1210380.19875,255636.775000006,5478,083G00230000,083G,0023,0000,159950,   0.20140,550 E ADAIR ST,   550,E,ADAIR,ST,04,10091,0905,2013/06/25 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,702 CAPITAL AVE, ,FRANKFORT,KY,40601-3448,E,12000,0,12000,602,2,14594
1241626.80374999,309136.566249996,5479,020400900000,0204,0090,0000,91029614,   0.04260,TRANSYLVANIA BEACH RD, , ,TRANSYLVANIA BEACH,RD,10,10945,358,2017/08/01 00:00:00+00,KENTUCKY,TRANSPORTATION CABINET, ,200 MERO ST, ,FRANKFORT,KY,40601-1920,E,40000,0,40000,650,2,14595
1193562.90125,254135.673749998,5480,090E30000000,090E,3000,0000,1031537,   1.94560,CRUMS LN, , ,CRUMS,LN, , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,14596
1232827.37625,253893.864999995,5481,2104000Z0000,2104,000Z,0000,167275,   3.62920,3609 NEWBURG RD,  3609, ,NEWBURG,RD,81,7793,0032,2001/12/20 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,379350,379350,620,3,14597
1182374.90875,254142.296250001,5482,127100290000,1271,0029,0000,167312,   0.20760,3218 TARA GALE DR,  3218, ,TARA GALE,DR,82,9332,0954,2008/12/30 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,8400,8400,620,3,14598
1263358.3125,254163.84375,5483,049600080002,0496,0008,0002,167350,   0.02950,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,98, , ,1900/01/01 00:00:00+00,CITY,OF JEFFERSONTOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,3000,0,3000,604,5,14599
1231859.70625,254132.152500004,5484,061702750000,0617,0275,0000,167355,   0.22440,4307 PETERSBURG RD,  4307, ,PETERSBURG,RD,18,11408,330,2019/05/15 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST FL 4T,H,LOUISVILLE,KY,40202-2819,E,220,0,220,620,1,14600
1186591.1575,254158.523750007,5485,101404970000,1014,0497,0000,167379,   0.08570,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,82, , ,1900/01/01 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,4970,4970,602,2,14601
1181493.82250001,254116.022499993,5486,101302670000,1013,0267,0000,167415,   0.20310,3206 NEW LYNNVIEW DR,  3206, ,NEW LYNNVIEW,DR,81,9332,0935,2008/12/30 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,1640,1640,620,3,14602
1179270.43000001,253720.252499998,5487,101370000000,1013,7000,0000,167426,   0.78390,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,82,9332,0966,2008/12/30 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,6300,6300,620,3,14603
1233467.19499999,254125.168750003,5488,086000680000,0860,0068,0000,167444,   0.32270,5000 MONTICELLO AVE,  5000, ,MONTICELLO,AVE,16,10557,0905,2016/02/16 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,13000,0,13000,620,3,14604
1211099.92625,253819.073750004,5489,087A00030000,087A,0003,0000,167533,   5.79010,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81,9080,0770,2007/08/01 00:00:00+00,LOUISVILLE,REGIONAL AIRPORT AUTHO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,0,257460,257460,620,1,14605
1231901.505,254083.34375,5490,061702050000,0617,0205,0000,167574,   0.22550,4309 PETERSBURG RD,  4309, ,PETERSBURG,RD,18,11408,330,2019/05/15 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST FL 4T,H,LOUISVILLE,KY,40202-2819,E,230,0,230,620,1,14606
1209611.9975,253763.319999993,5491,058L02180000,058L,0218,0000,167594,   7.21920,4505 CRITTENDEN DR,  4505, ,CRITTENDEN,DR,81,6926,0352,1997/08/18 00:00:00+00,REGIONAL,AIRPORT AUTHORITY OF L, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,0,478090,478090,620,1,14607
1263401.9575,254124.852500007,5492,049600760000,0496,0076,0000,167599,   0.03990,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,85, , ,1900/01/01 00:00:00+00,CITY,OF JEFFERSONTOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,100,0,100,604,5,14608
1212796.2025,253960.950000003,5493,083J01310000,083J,0131,0000,167634,   3.13950,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81,9080,0770,2007/08/01 00:00:00+00,LOUISVILLE,REGIONAL AIRPORT AUTHO, ,PO BOX 9129, ,LOUISVILLE,KY,40209-0129,E,0,77220,77220,620,1,14609
1264428.76375,253988.471249998,5494,004601990000,0046,0199,0000,167637,   0.39880,10619 TAYLORSVILLE RD, 10619, ,TAYLORSVILLE,RD,97,10030,0260,2013/03/01 00:00:00+00,CITY,OF JEFFERSTOWN KENTUCK, ,10416 WATTERSON TRL, ,LOUISVILLE,KY,40299-3749,E,0,74710,74710,604,5,14610
1207478.85625,227190.715000004,5495,105005350000,1050,0535,0000,250087,  85.02350,1001 FAIRDALE RD,  1001, ,FAIRDALE,RD,81,7472,0643,2000/06/30 00:00:00+00,JEFFERSON,COUNTY SCHOOL DISTRICT, ,3332 NEWBURG RD, ,LOUISVILLE,KY,40218-2414,E,0,195980,195980,608,4,14611
1187147.10250001,254088.727500007,5496,101401310000,1014,0131,0000,167739,   0.20040,4228 SAVAGE DR,  4228, ,SAVAGE,DR,82, , ,1900/01/01 00:00:00+00,CITY,OF SHIVELY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,4000,4000,604,5,14612
1231944.69875,254032.621250004,5497,061702530000,0617,0253,0000,167814,   0.23570,4311 PETERSBURG RD,  4311, ,PETERSBURG,RD,18,11408,330,2019/05/15 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST FL 4T,H,LOUISVILLE,KY,40202-2819,E,240,0,240,620,1,14613
1210643.39624999,254017.476249993,5498,058L03000000,058L,0300,0000,167857,   0.20910,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,1500,1500,620,1,14614
1181261.78375,253678.327500001,5499,101304200000,1013,0420,0000,167875,   4.47030,3113 R TEAKWOOD CIR,  3113, ,TEAKWOOD,CIR,81,9332,0935,2008/12/30 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,10400,10400,620,3,14615
1194874.27625,253916.082499996,5500,090E01400000,090E,0140,0000,167886,   1.68570,3801 MANSLICK RD,  3801, ,MANSLICK,RD,99, , ,1900/01/01 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,16350,249190,265540,620,1,14616
1174200.28125,254002.516249999,5501,101230070000,1012,3007,0000,1029733,   0.14550,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, , , , ,1900/01/01 00:00:00+00,OWNER,UNKNOWN, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,699,0,14617
1235228.19750001,254039.682500005,5502,085100190010,0851,0019,0010,167957,   0.18970,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,84,5372,0434,1983/08/26 00:00:00+00,COMMONWEALTH,OF KENTUCKY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,3250,17430,20680,602,2,14618
1264356.14749999,253959.462500006,5503,004601910000,0046,0191,0000,167985,   0.26750,10617 TAYLORSVILLE RD, 10617, ,TAYLORSVILLE,RD,97,10030,0260,2013/03/01 00:00:00+00,CITY,OF JEFFERSTOWN KENTUCK, ,10416 WATTERSON TRL, ,LOUISVILLE,KY,40299-3749,E,0,3530,3530,604,5,14619
1210591.4175,253988.697500005,5504,058L02990000,058L,0299,0000,167992,   0.22170,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,6230,6230,620,1,14620
1291200.42874999,253980.396249995,5505,004801420000,0048,0142,0000,91001850,   0.34890,15000 OLD TAYLORSVILLE RD, 15000, ,OLD TAYLORSVILLE,RD,04,4774,0889,1975/02/20 00:00:00+00,EASTWOOD,FIRE PROTECTION DISTRI, ,15000 OLD TAYLORSVILLE R,D,FISHERVILLE,KY,40023-9737,E,4100,0,4100,604,5,14621
1233336.3125,254002.858750001,5506,086000840035,0860,0084,0035,167995,   0.18710,5002 DELAWARE DR,  5002, ,DELAWARE,DR,16,10548,0502,2016/01/29 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,13000,0,13000,620,3,14622
1187182.93375,254035.09375,5507,101402620000,1014,0262,0000,91013355,   0.09340,SAVAGE DR, , ,SAVAGE,DR, , , ,1900/01/01 00:00:00+00,CITY,OF SHIVELY, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,0,0,604,5,14623
1231980.41500001,253983.743750006,5508,061700550000,0617,0055,0000,168101,   0.16130,4313 PETERSBURG RD,  4313, ,PETERSBURG,RD,18,11408,330,2019/05/15 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST FL 4T,H,LOUISVILLE,KY,40202-2819,E,160,0,160,620,1,14624
1210550.315,253967.332499996,5509,058L02980000,058L,0298,0000,168127,   0.11710,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,5670,5670,620,1,14625
1226193.02249999,285951.677499995,5510,001802240000,0018,0224,0000,91035636,   0.45900,501 MOCKINGBIRD VALLEY RD,   501, ,MOCKINGBIRD VALLEY,RD,14,10222,0215,2014/03/31 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,25820,0,25820,620,3,14626
1210506.16625001,253942.998750001,5511,058L02970000,058L,0297,0000,168193,   0.25570,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,15030,15030,620,1,14627
1233375.5025,253961.791250005,5512,086000500036,0860,0050,0036,168209,   0.15450,5004 DELAWARE DR,  5004, ,DELAWARE,DR,17,10851,357,2017/03/24 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,13000,0,13000,620,3,14628
1201453.53625,253925.152500004,5513,053B00160000,053B,0016,0000,168239,   0.12110,925 LIVINGSTON AVE,   925, ,LIVINGSTON,AVE,82, , ,1900/01/01 00:00:00+00,METROPOLITAN,SEWER DISTRICT LOUISVI, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,0,500,500,620,3,14629
1232015.10375001,253943.148750007,5514,061703450000,0617,0345,0000,168290,   0.16720,4315 PETERSBURG RD,  4315, ,PETERSBURG,RD,18,11408,330,2019/05/15 00:00:00+00,LOUISVILLE,JEFFERSON COUNTY METRO, ,527 W JEFFERSON ST FL 4T,H,LOUISVILLE,KY,40202-2819,E,170,0,170,620,1,14630
1210461.71125001,253919.746250004,5515,058L02960000,058L,0296,0000,168317,   0.11860,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,3340,3340,620,1,14631
1233414.30249999,253921.946250007,5516,086000790037,0860,0079,0037,168338,   0.18030,5006 DELAWARE DR,  5006, ,DELAWARE,DR,17,10735,0138,2016/10/14 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,13000,0,13000,655,3,14632
1210421.67375,253897.204999998,5517,058L02950000,058L,0295,0000,168364,   0.22840,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,5780,5780,620,1,14633
1235852.16374999,253615.879999995,5518,061704020000,0617,0402,0000,1024100,  14.57770,4319 SHEPHERDSVILLE RD,  4319, ,SHEPHERDSVILLE,RD,03,8151,0750,2003/05/30 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY MSD, ,700 W LIBERTY ST, ,LOUISVILLE,KY,40203-1911,E,662520,0,662520,620,3,14634
1261560.44625001,253723.909999996,5519,226100100000,2261,0010,0000,168403,   3.74540,3801 BILLTOWN RD,  3801, ,BILLTOWN,RD,91,6021,0573,1990/12/17 00:00:00+00,UNITED,STATES POSTAL SERVICE, ,PO BOX 8601, ,PHILADELPHIA,PA,19101-8601,E,419800,0,419800,601,6,14635
1188074.41500001,275324.897499993,5520,044B00880000,044B,0088,0000,66989,   1.00990,GREENWOOD AVE, , ,GREENWOOD,AVE,81,5548,0850,1985/12/19 00:00:00+00,LOUISVILLE/JEF,COUNTY METRO GO, ,527 W JEFFERSON ST, ,LOUISVILLE,KY,40202-2814,E,0,27220,27220,620,1,14636
1210692.13,253900.452500001,5521,058L02250000,058L,0225,0000,168452,   0.18930,ADDRESS UNKNOWN, , ,ADDRESS UNKNOWN, ,81, , ,1900/01/01 00:00:00+00,LOUISVILLE,& JEFFERSON COUNTY AIR, ,ADDRESS UNKNOWN, ,EXEMPT,KY,EXEMPT,E,0,2440,2440,620,1,14637
