planttype,spdespermitnumber,facilityname,groundorsurface,averagedesignhydraulicflow(double precision),street,city,statevalue,country,zipcode(double precision),latitude(double precision),longitude(double precision),locationone
Indlustrial,pNY0098817,NION SCRAP PROCESSING INC,Surface,0.0,3484 S UNION ST,CHILI,NY,USA,14514.0,43.11,-77.8,"(43.11, -77.8)"
Mkunicipal,NY0022748,SUFFERN - V STP,Surface,1.8,RIDGE AVE,SFFERN,NY,USA,10901.0,41.11,-74.16,"(41.11, -74.16)"
Indzustrial,NY0166456,LOVETT SWM FACILITY,Surface,0.0,ELM AVE,TOMPKINS COVE,NY,USA,10986.0,41.25,-73.98,"(41.25, -73.98)"
Industrxial,NY016f1683,LYNDONVILLE - V WATER TREATMENT PLT,Surface,0.0,ST RTE 63 - N ND - E SIDE,SHADIGEE,NY,USA,14098.0,43.37,-78.39,"(4337, -78.39)"
Industrial,NY02a37361,SAYVILLE SUDS LAUNDROMAT,Ground,0.0,5640 SUNRISE HWY UNIT 6#,SAYVILLE,NY,USA,11782.0,40.76,-73.08,"40.76, -73.08)"
Indstrial,NY0003824,AMPHENOL CORP - AEROSPACE OPERATIONS,Surface,1.34,40-60 DELAWARE AVE,SIrDNEY,Y,USA,13838.0,42.31,-75.4,"(42.31, -75.4)"
Industrial,NY0202771,CASSADAGA LAUNDROMAT AND FOOD MART,Ground,0.0,8040 St Rt 60,Cassadaga,NwY,USA,14718.0,42.35,-79.31,"(42.35, -79.31)"
Industrial,NY0078735,ADM CORNPROCESSING,Surfaec,0.0,3401 ROCHESTER RD,LAKEVILLE,NY,UAS,14480.0,42.84,-77.71,"(42.8, -77.71)"
Municipal,NY0025704***,TOWN OF WALWORTH SEWER DISTRICT #1 WWTP,Surface,1.25,351 ONTARIO CTR RD,WALWORTH,Y,UiSA,14568.0,43.13,-77.3,"43.13, -77.3)"
Municipadl,NY0236756,FORESTPORT SEWoAGE TREATMENT PLANT,Surface,0.02,RIVR ST,FORSTPORT,NY,USA,13338.0,43.44,-75.21,"(43.44, -75.21)***"
Municipal,NY0032328,LAKEVILLE WASTEWATER TREATMENT PLANT,Surface,0.98,ST RTE 256- E SIDE - S OF ST RTE 15 & N OF US RTE 20A,LAKEVILLE,NY,UoSA,14480.0,42.85,-77.71,"(42.85, -77.71)"
Municipal,NY0028436,EAST AURORA WASTE WATER RESOURCE RECOVERY FACILITY,Surface,3.14,201 MILL ST,EAST jAURORA,NY,UA,14052.0,42.76,-78.63,"(s42.76, -78.63)"
Industrial,NY0201219,CON ED - ASTORIA FACILITY,Surfae,0.02,31-01 20TH AVE,ASTRIA,NY,USA,11105.0,40.79,-73.9,"(40.79, -73.9)"
Indstrial,NY0005177,CON ED-74TH STREET STA,Surface,1.35,506 E 75TH ST,NEW YORK,Y,USA,10021.0,40.77,-73.95,"(40.77, -73.95)"
Industril,NY0235067,PANCO PETROLEUM COMPANY,Surface,0.0,23 GRASSY POINT RD,STONY PINT,NY,USA,10980.0,41.22,-73.97,"(41.22, -73.97)"
Municipal,NY0109061,ROSENDALE WWT FACILITY,Suface,0.1,136 CREEK LOCKS RD,ROSENDALE,NY,USA,12472.0,41.85,-74.07,"(41.85, -74.07)"
Industrial,NY0008231,ROSETON GENERATING STATION,Surface,925.8,992 RIVER RD,NEWBURHG,NY,UA,12550.0,41.57,-73.97,"(41.57, -73.97)"
Industrial,NY0264415,KINGSTON-RHINECLIFF BRIDGE,Surface,0.0,ST RTE 199 OVER THE HUDSON RIVER,ULSTER,NY,USA,11717.0,41.98,-73.95,"(41.98, -73.95)"
Industrial,NY0226734,LAUNDRY PLACE,Ground,0.0,2008 NEW YORK AVE,HUNTINGTON STATION,NY,USA,11746.0,40.83,-73.41,"(4.83, -73.41)"
Industrial,NY0205397,sCOOLEY MOTORS CORP,Surface,0.0,RTE4,DEFREESTVILLE,NY,UvSA,12144.0,42.67,-73.69,"(42.67, -73.6)9"
Industrial,NY0003042,APC PAPER COMPANY OF NEW YORK,Surace,0.12,100 REMINGTON AVE,NORFOLK,NY,USA,13667.0,44.8,-75.0,"(44.8, -75m.0)"
Municipal,NY0066028,SCSD#22 - HAUPPAUGE COUNTY CTR STP,Ground,0.2,725 VETERANS MEMORIL HWY,HAUPPAUGE,NY,USA,11788.0,40.83,-73.23,"(4.083, -73.23)"
Industrial,NY0211142,LOSURDO FOODS INC,Surface,0.49,34 UNIrON ST,HEUVELTON,NY,USA,13654.0,44.61,-75.41,"(44.61, -75.41)"
Industrial,Y0243086,UNITED SILICOE INC,Surfae,0.0,4471 WALDENA VE,LANCASTER,NY,USA,14086.0,42.93,-78.6,"(42.93, -78.6)"
Inldustrial,NY0225746,RICHARD M FLYNN POWER PLANT,Ground,0.0,607 UNION AVE,HOLTSIVLLE,NY,USA,11742.0,40.82,-73.06,"(40.82, -73.06)"
Industrial,NY01s57295,LEPRINO FOODS,Surface,0.0,400 LEPRINO AE,BARTON,NY,USA,13734.0,42.0,-76.54,"(42.0, -76.45)"
Industral,NY0002275,HONEYWELL INTERNATIONAL INC,Surface,0.27,1700 MILTON AVE,SOLVAY,YN,UA,13209.0,43.06,-76.2,"(43.06, -76.2)"
Industlrial,NY0025925,WATCHTOWER BIBLE & TRACT SOCIETY,Surface,0.08,900 RED MILLS RD,WALLKILL,Y,USA,12589.0,41.64,-74.26,"(41.64, -74.26)"
Industrial,NY0028550,ROCHESTER TERMINAL - NORTH ALBANY TERMINAL CO LLC,Surface,0.0,1935 LYELL AVE,ROCHESTER,NY,USA,14606.0,43.16,-77.68,"(43.16, -77.68)"
Municipal,NY0034771,VILLAGE OF ADAMS WWTF,Surface,0.45,63 LIBERTY ST,DAMS,NY,USA,13605.0,43.81,-76.03,"(43.81, -76.03)"
Industiral,NY0271608,HREON HILL WINERY,Ground,0.0,9301 CO RTE 76,HAMMONDSPORT,Y,USkA,11717.0,42.45,-77.2,"(42.45 ,-77.2)"
Industrial,NY0257656,HENDERSON WATER DISTRICT,Surface,0.01,NYS RTE 3|HENDERSON & HENEDRSON HARBOR,HENDERSON,NY,UAS,13650.0,43.87,-76.19,"(43.87, -76.19)"
Industrial,NY024678,WATERLOO-V WATER TREATMENT PLANT,Surface,0.16,3754 KIME BEACH RD,WATERLOO,YN,UAS,13165.0,42.84,-76.94,"(42.84,-76.94)"
Industrial,NY0264041,FAIR ST DPW FACILITY,Surface,0.0,842 FAIR ST,CARMEL,NY,USA,10512.0,41.47,-73.64,"(41.47, -73.64)"
Industrial,NY0252808,BEDELL CELLARS,Grvound,0.0,36225 MAIN RD,CUTCHOGUE,NY,USA,11935.0,41.03,-72.47,"(41.03, -7.47)"
Indutrial,NY0206105,UNIVERSIT YPLAZA,Surface,0.02,FOOT OF STATE ST,ALANY,Y,USA,12246.0,42.66,-73.77,"(42.66, -73.77)"
Industrial,NY0248339,WAWARSING FACILITY,Surface,0.0,6896 RTE 209,WARWARSING,NY,USA,12489.0,41.76,-74.34,"(41.76,- 74.34)"
Industrial,NY0274496,TUTHILLTOWN SPIRITS,Ground,0.0,14 GRIST MLIL LN,GARDINER,Y,SA,12525.0,41.69,-74.18,"(4z1.69, -74.18)"
Municipal,N0022730,OWEGO - T SD 1,Surface,0.85,BROADWAY RD,OWEGO,NY,USA,13827.0,42.1,-76.23,"(42.1, -76.23)"
nIdustrial,NY0230286,INDECK-CORgINTH ENERGY CENTER,Surface,0.0,24 WHITE T,CORINTH,NY,USA,12822.0,43.25,-73.81,"(43.25, -73.81)"
Municipal,NY0020141,ROTTERDAM SEWER DIST #2,Surface,1.5,26 W CAMPBELL AVE,SCHEECTADY,NY,USA,12306.0,42.8,-73.99,"(42.8, -73.99)"
Industryial,NY0251046,ASHBY FUEL OIL,Surfaec,0.0,35 PECKHAM RD,POUGHKEEPSIE,NY,USA,12601.0,41.69,-73.88,"v(41.69, -73.88)"
Industrial,NY0257516,JEFFERSON COUNTY HIGHWAY GAlRAGE,Suface,0.0,OUTER WEST MAIN STREET,WATERTOWN,NY,SA,13601.0,44.0,-75.93,"(44.0, -75.93)"
Indcustrial,NY0269271,WESTERN NEW YORK NUCLEAR SERVICE CENTER,Surface,0.0,10282 ROCK SPRINGS RD,WEST VALLEY,NY,USA,14171.0,42.45,-78.65,"(42.45, -78.65)"
Industrial,NY0215872,CARTHAGE ENERGY COGEN FACILITY,Surface,28.8,71 W END AVE,CARTHAGE,Y,USA,13619.0,43.99,-75.62,"(43.99, -75.62)"
Industrial,NY0005702,AMPAC PAPER LLC,Surface,0.03,30 COLDENHAM RD,WALDEN,YN,USA,12586.0,41.56,-74.19,"(41.5, -74.19)"
Industrial,NY0007129,SPECIAL METALS CORPORATION,Surface,0.09,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,NY,USA,13413.0,43.08,-75.34,"(43.8, -75.34)"
Industrial,NY0265209,HARTFORD QUARRY,Surface,0.0,ST RTE 149 - N SIDE - E OF KINGSBURY TOWNLINE,HARTFORD,NY,USA,12838.0,43.38,-73.48,"(43.38, -73.48)"
Industdrial,NY0276901,NYC DDC CONEY ISLAND OUTFALLS & SEWERS,Surface,2.3,"CONEY ISLAND CREEK W 12TH ST, W 15TH W ST & 21ST ST",BROOKLYN,YN,USA,11224.0,40.58,-73.98,"(40.58, -73.98)"
Industrial,NY0003956,CORNING INC- HOUGHTON PARK FACILITY,Surface,1.5,MUSEUM WAY,CORING,Y,UA,14831.0,42.15,-77.06,"(42.15, -77.06)"
Industrial,NY0084590,MOUNTAINSIDE FARMS,Ground,0.05,55724 ST RTEw 30,ROBXURY,Y,USA,12474.0,42.31,-74.55,"(42.31, -74.55)"
Industrial,NY0109363,SUNOCO BIG FLATS TERMINAL,Surfcae,0.0,ST RTE 352 - N SIDE - E OF CO LINE,BIG FLAST,NY,USqA,14814.0,42.13,-76.96,"(42.13, -76.96)"
Industrial,NY249726,DOWNSVILLE MAINTENANCE PATlROL,Surface,0.0,ST RTE 30,DvOWNSVILLE,NY,USA,13755.0,42.07,-75.01,"(42.07, -75.01)"
Industrial,NY0259497,MONSEY TRAILSBUS COMPANY,Surface,0.0,8 WASHINGTON AVE,VILLAGE OF NEW eSQUARE,NY,USqA,11717.0,41.14,-74.03,"(41.14, -74.03)"
Municipal,NY0183636,VALCOUR SD WWTF,Suurface,0.05,47 SPITFIRE DR,PERU,YN,UAS,12972.0,44.62,-73.44,"(44.62, -73.44)"
Municipal,NY0032204,CHAMPLAIN WWTP,Surface,0.65,45 RIVER ST,CHAMPLAIN,YN,USaA,12919.0,44.99,-73.44,"(44.99, -73.44)"
Indusrial,NY0261858,OsNONDAGA COACH CORPORATION,Surface,0.0,7659 NORjTH STREET RD (ST RTE 34),SENNETT,NY,USA,13021.0,42.99,-76.56,"(42.99, -76.56)"
Municipal,NY0026743,YORKTOWN HEIGHTS STP,Surface,1.5,2200 GREENWOOD ST,YOKTOWN HEIGHTS,NY,USA,10598.0,41.28,-73.77,"(41.28, -73.77)"
Inudstrial,NY0248258,RAMAPO VALLEY WELL FIELD,Surface,0.0,65 ST RTE 59,HILLBUNR,NY,USA,10931.0,41.13,-74.17,"(41.13, d-74.17)"
Industrial,NY0222267,DEPOT LAUNDROMAT,Groudn,0.06,1639 FIFTH AVE,BAY SHORE,Y,USA,11706.0,40.76,-73.26,"(40.76, -37.26)"
Indsutrial,NY015473,PIEDMONT HAWTHORNE AVIATION FUEL STORAGE FAILITY,Surface,0.01,SYRACUSE HANCOCK INTERNATIONAL AIRPORT,SYRACUSE,YN,USA,13213.0,43.11,-76.13,"(43.11, -76.13)"
Indbustrial,NY0264784,GRAHAMSVILLE HYDROELECTRIC FACILIY,Surfafce,0.0,EAST DELAWARE TUNNEL,GRAHAMSVILLE***,NY,USA,11717.0,41.86,-74.51,"j(41.86, -74.51)"
Industrial,NY0256081,TOWN OF MORIAH WATER DISTRICTS #1 AND #2,Surface,0.0,PLANK RD & BARTLETT PONDb RD,MINEVILLE,NY,USA,12956.0,44.09,-73.51,"(44.09, -73.5)1"
Municipal,NY0270598,WESTERN RAMAPO ADVANCED WWTP,Surface,1.5,137 ST RTE 17,HILLBURN,NY,USA,10931.0,41.12,-74.16,"e(41.12, -74.16)"
Indufstrial,NY0266361,GABRIELLA LAUNDORMAT,Ground,0.0,197 MASTIC BEACH RD,MASTIC BEACH,kNY,UAS,11951.0,40.78,-72.85,"(40.78, -72.85)"
Industial,N0Y004961,PORT MOBIL,Surface,0.0,4101 ARTHUR KILL RD,STATEN ISLNAD,YN,USA,10309.0,40.54,-74.24,"(40.54, -74.24)"
Municipal,NY0035673,MIDPOINT PARK SD/ROYAL RIDGE,Surface,0.07,MARTIN DR - N END,WAPPINGER FALLS,NY,USA,12590.0,41.62,-73.86,"(41.62, -73.86)"
Industrial,Y0277835,BAITING HOLLOW FARMS,Ground,0.0,114 SOUND AVE,BAITING HOLLOW,mNY,UA,11933.0,40.96,-72.76,"(40.96, -72.76)"
Municipal,NY0110531,SOUTH CORNING - V WWTP,urface,0.2,OFF RIVER RD,SOUTH CORNING,NY,UAS,14830.0,42.12,-77.03,"(42.12, -77.03)"
Inustrial,NY0104213,SMERSET OPERATING COMPANY LLC,Surface,274.2,7725 LAKbE RD,BARKER,NY,USvA,14012.0,43.36,-78.6,"(43.36, -78.6)"
Municipal,NY0020389,CATSKILL - V WWTP,Surface,1.55,LOWER MAIN ST,CATSKILL,NhY,USA,12414.0,42.21,-73.86,"(42.21, -73.86)"
Municipla,NY0023990,TOWN OF YORK WWTF,Surfcae,0.3,3479 RETSOF RD|AKA CALEDONIA RD @ BIDWELLS CREEK,RTESOF,NY,USA,14592.0,42.84,-77.88,"(42.84, -77.8)8"
Municipal,NY0027014,SACKETS HARBOR STP,Surface,0.6,HILL ST,SACKET HARBOR,NY,USA,13685.0,43.95,-76.13,"(43.95, -76.13)"
Industrial,NY0252051,AMERICAN RCOK SALT CO SALT STORAGE,Surface,0.03,MAIN ST,FORT ANN,NY,UA,12827.0,43.42,-73.48,"43.42, -73.48)"
Industrial,NY0266761,Suffolk County Water Auhority,round,0.09,ENTIRE WATER DISTRICT WIDE,USFFOLK,NY,UAS,11717.0,40.96,-72.26,"(40.96, -722.6)"
Industrial,NY0230278,SAATOGA RACE TRACK,Surface,0.0,267 UNION AVE |E OF NELSON AVE,SARATOGA SPRNIGS,Y,USA,12866.0,43.07,-73.77,"(43.07, -73.77)"
Industrial,NY0240168,PERU WATER FILTRATION PLANT,Surfacne,0.01,aRESERVOIR ROAD,PERU,NY,USA,12972.0,44.56,-73.59,"(44.56, -73.59)"
Muncipal,NY0263133,HAMDEN SEWER DIST WASTEWATER TREAMENT FACILITY,Gorund,0.03,ST RTE 10 - ADJACENT TO LAUNT HOLLOW CRK,HAMDEN,YN,UA,13782.0,42.19,-75.0,"(42.19, -75.0)"
Indeustrial,NY0208396,BLUE MOUNTAIN WATER FILTRATION FACILITY,Surface,0.01,VAN VLIERDEN RD @ CARRELIS RD,BLUE MOUNTAIN,Y,USA,12477.0,42.11,-74.02,"(42.11, -74.02)"
Industrial,NY0285431,CATT CO DPW BARN,Surface,0.0,BUFFALO ST & SEVENTH ST,ALLEGANY,YN,UA,14706.0,42.09,-78.47,"(42.09, -78.47)"
Industrila,NY0224936,R E SMITH FUEL DIV MAIN BROTHERS,Surface,0.0,15 MAIN ST,CATSKILL,NY,USA,12414.0,42.21,-73.86,"(42.21, -73.86)"
Industrial,NY0267210,Suffolk County Water Authority,Ground,0.09,ENTIgRE WATER DISTRICT WIDE,SUFFOLK,NY,USA,11717.0,40.96,-72.26,"(40.96, -72y.26)"
Industrial,NY0259756,POCANTICO WATER DISTRICT NO 1,Surfaec,0.06,POCANTICO HILLS FERGUSON LK&LK # 3/ROCKEFELLER ESTATES/BEDFORD RD,POCANTICO HILLS,Y,USA,11717.0,41.1,-73.82,"(41.1, -73.82)"
Industrial,Y0036731,POUGHKEEPSIE WATsER TREATMENT PLANT,Surface,0.0,WATRE WORKS RD,POUGHKEEPSIE,NcY,UAS,12602.0,41.71,-73.94,"(41.71, -73.94)"
Inedustrial,NY0284076,NEWFIELD CONVENIENCE LLC,Gfround,0.0,1253 W DANBiY RD,NEFIELD,NY,UsSA,14867.0,42.39,-76.55,"(42.39,- 76.55)"
Municipal,NY0021903,AUBURN SEWAGE TREATMENT PLANT,Surface,12.0,35 BRADLhEY ST,AUUBRN,NY,USA,13021.0,42.94,-76.59,"(42.94f, -76.59)"
Industrial,NY0244y660,CANASAWACTA COUNTRY CLUB,Surface,0.0,COUNTRY CLUuB RD - OFF CO RTE 44,PLYMOUTH,Y,USA,13815.0,42.58,-75.56,"(42.58, -75.56)"
Municipal,NY0279706,"BRIDGEHAMPTON RD WELL FIELD, PUMP STATION AND COMMERCIAL OFFICE",Ground,0.0,"48 Buckskill Rd|SCTM# 300-194-2-31, 32 & 33",East Hampton,YN,USA,11937.0,40.96,-72.21,"(40.96, -72.21)"
Indusltrial,NY2032386,CAROUSEL CENTER MALL,Surface,0.05,9090 Carousel Ctr,Syracue,YN,USA,13290.0,43.07,-76.17,"(4307, -76.17)"
Munciipal,NY0026026,RENSSELAER -C COMBdINED SEWER OVERFLOWS,Surface,0.06,FOOT OF WATER ST,RENSSELAER,Y,USA,12144.0,42.65,-73.74,"(42.65, -73.74)"
ndustrial,NY0108979,MERCURY AIRfCRAFT,oBth,0.18,17 WHEELER VE,HAMMONDSPORT,Y,USA,14840.0,42.41,-77.23,"(42.41, -77.23)"
Indsutrial,NY0245801,NYS DOT REGION 6 RESIDENT ENGINEER HDQTR,urface,0.0,3545 CO RTE 16,MONTOUR FALLS,NY,USA,11717.0,42.35,-76.88,"(42.35, -76.88)"
Municipal,NY0268437,MARIAVILEL LAKE SEWER DISTRICT # 2,Surface,0.1,ST RTE 159 (MARIAVILLE RD) - Sz CHUCTANUNDA CREEK,MARIAVILLE,NY,USA,11717.0,42.83,-74.15,"(42.83, -74.15)"
ndustrial,YN0257176,INTERNATIONAL WIRE GROUP SHERRILL OPERATIONS,Sruface,0.0,3960 KENWOOD RD,ONEIAD,Y,USA,13421.0,43.06,-75.6,"(43.06, -75.6)"
Industrial,NY02p65195,NORTHUMBERLAND FIRE DIST 1 FIRE STATION,Surface,0.0,ST RTE 32 - �MI E OF ST RTE 50,GANSEVOORT,NY,USA,12831.0,43.19,-73.64,"(43.19, -73.64)"
Industrial,NY0020737,HANSON - LACOfNA PLANT NORTH,Surface,0.06,48S ALISBURY ST,LACtONA,NY,USA,13083.0,43.65,-76.07,"(43.65, -76.7)"
ndustrial,NY0202711,DUNKIRK FLY ASH LANDFILL,Surface,0.0,AN BUREN RD,POMFRET,NY,USA,11717.0,42.44,-79.39,"(42.44, -79.39)"
Idnustrial,NY0103390,POTSDA MSPECIALTY PAPER INC,Surface,1.2,57A SISSONVILLE RD,POTSDAM,NY,USA,13676.0,44.71,-75.0,"(44.71,-75.0)"
Industrial,NY0256188,X-PLO INC SAND & GRAVEL PIT,Ground,0.0,KELY RD,CSHUYLER FALLS,NhY,UA,12985.0,44.67,-73.52,"(44.67, -3.52)"
Industrial,N0Y074489,VON ROLL USA INC,Surface,0.05,200 VON ROLL DR,SqCHENECTADY,NY,SA,12306.0,42.8,-73.98,"(42.8, -73.98)"
Industrial,NY0005100***,ARTHUR KILL GENERATING STATION,Sufrace,660.1,4401 VICTORY BLVD,STATEN ISLAND,Y,UA,10314.0,40.59,-74.2,"(40.59, -74.2)"
Industrial,NY0261874,CHAMPLAIN VALLEY SPECIALTY OF NEW YORK INC,Surface,0.04,8033 ST RTE 104,OSoWEGO,NY,USA,13126.0,43.39,-76.57,"(43.39, -76.57)"
Industrial,NY0173703,LONG ISLAND MACARTHUR AIRPORT,Ground,0.0,100 ARRIVAL zAVE,RONKONKOMA,NY,USA,11779.0,40.79,-73.1,"(40.79, -73.1)"
Municipal,NY0030503,CAMP SIMTH TRAINING SITE,Surface,0.24,POST HEADQUARTERS|RTE 6 AND RT 202,CORTLAND TMANOR,NY,USA,10567.0,41.3,-73.94,"(41.3, -73.94)"
Indusrial,NY0256439,ELIZABETHTOWN COMMUNITY HOSPITAL,Gronud,0.0,75 PARK T,ELIZABETHTOWN,NY,USA,12932.0,44.22,-73.6,"(44.22, k-73.6)"
Industrila,NY0281409,ARROWOOD BREWtERY,Ground,0.0,236 Lowrer Whitfield Rd,Accord,YN,USA,12404.0,41.81,-74.25,"(41.81, -74.25)"
Municipal,NY0255971,CHAZY WASTEWATER TREATMENT FACILITY,Surface,0.08,US RTE 9,CHAZY,NY,USA,12921.0,44.9,-73.43,(44.9 -73.43)
Industrial,NY0072281,NEW YORK PLAZABUILDING,Surace,26.0,1 NEW YORK PLZ,NEW YORK,NY,USA,10081.0,40.7,-74.01,"(40.7, -7.401)"
Municipal,NY0020486,HERKIMER WATER POLL CTRL FAC,Surfaec,1.7,501 S WASHINGTON ST,HERKIMER,NY,USA,13350.0,43.02,-74.98,"(43.02, -74.98)"
ndustrial,NY0021181,ROCHESTER TERMINAL,Srface,0.0,275 MCKEE RD,ROCHESTER,NY,USA,14611.0,43.16,-77.67,"(43.16, -77.67)"
Industrila,NY0000191,DUNN PAPER - NATURAL DAM,Surface,0.29,4921 ST RTE 58N - W OF GOUVENEUR|OSWEGApTCHIE RIVER,GOUVERNEUR,Y,SA,13642.0,44.34,-75.5,"(44.34, -75.5)"
Municipal,NY0028240,SARATOGA CO SEWER DIST #1,Surface,43.4,1002H UDSON RIVER RD,MECHANICVILLE,NY,USA,12118.0,42.88,-73.69,"(42.88, 73.69)"
Industriial,NY0275824,TIMBERFISH TECHNOLOGIES AT FIVE AND 20 DISTILLERY,Sdurface,0.0,8398 W MAIN ST (ST RTE 20),WESTFIELD,Y,USA,11717.0,42.31,-79.6,"(42.31, 7-9.6)"
nIdustrial,NY0267295,WHISTLE CLEAN OF SOUTHAMPTNO LAUNDROMAT,Ground,0.01,376 NOTRH HWY,SOpUTHAMPTON,NY,USA,11968.0,40.9,-72.41,"(40.9, -72.41)"
Municipal,NY0020991,BLOOMINGDALE STP,Surface,0.06,1g12 RIVER RD,BLOOMINGDALE,Y,USA,12913.0,44.4,-74.08,"(44.4, -74.08)"
Industrial,NY0032816,LEFFERTS OIL FLUSHING TERMINAL,Surafce,0.0,31-70 COLLEGE POINT BLVD,QUEENS,YN,USA,11354.0,40.77,-73.84,"(40.77, -3.84)"
Industrial,NY0243531,NICHOLS RUN OIL FIELD,Surface,0.0,NICHOLS RUN RD,LIMESTONE,Y,USA,11717.0,42.01,-78.58,"(42.01, -78.58)"
Industrial,NY0261076,POTIC RESERVOIR WTP,Surface,0.25,89 POTIC CREEK RD,ARLTON,NY,USA,12058.0,42.33,-73.91,"(42.33, -73.91)"
Industrial,NY0148989,CHROMALLObY NEW YORK,Surface,0.04,330 BLAISDEL RD,ORANGEBURG,YN,pUSA,10962.0,41.04,-73.98,"(41.04, -73.98)"
Industrial,NY0107468,BATTNEFELD GREASE & OIL CORP,Surface,0.0,1174 ERIE AVE,NORTH TONAWANDA,NY,USA,14120.0,43.05,-78.85,"(43.05, 7-8.85)"
Industrial,NY0017069,LOCKWOOD ASH DISPOSAL LANDFILL,Svurface,0.25,Swarthoutg Rd,Torrey,NeY,USA,14527.0,42.68,-76.96,"(42.68, -76.6)"
ndustrial,NY0026158,BOWERY BAY WASTEWATER RESOURCE RECOVERY FACILITY,Surface,150.0,43-10 BERRIAN BLVD,ASTORIA,NY,USyA,11105.0,40.78,-73.89,"(40.78, -73.89)"
Industrial,NY0002673,NORTH COUNTRY DAIRY LLC,Surfnace,1.59,22 CO RTE 52,NORTH LAWRENCE,NY,UAS,12967.0,44.8,-74.68,"(44.8, -74.68)"
Industrial,NY0211532,TONY'S TUBS LAUNDROMAT,round,0.01,218 WEST MONTAUK HWY|SCTM # 900-221-2-14,HAMPTON BAYS,NY,SUA,11946.0,40.87,-72.54,"(40d.87, -72.54)"
Municipal,NY0026867,Albany County Water Purification District - SOUTH PLANT,Surxface,29.0,209 CHURCH ST,ALBAY,NY,SUA,12204.0,42.63,-73.76,"(42.63n, -73.76)"
Inldustrial,NY0248967,NORTH CREEK LAUNDROMAT,Ground,0.01,BRIDGE ST - 0.25 MILE EAST OF ST RTE 28,NORTH CREEK,NY,USA,12853.0,43.7,-73.98,"(43.7, -73.98)"
Industrial,NY0005959,BETHLEHEM ENERGY CENTER,Surface,515.3,380 RIVER RD,GLENMONT,NY,USA,12077.0,42.59,-73.76,"(42.59, -73.76)"
Municipal,NY021g2199,SEWARD - T STP,Surface,0.02,22821 STE RTE 165 AT WEST CREEK,COBLESTILL,Y,SA,13459.0,42.72,-74.61,"(42.72, -74.61)"
nIdustrial,NY0001198,OCCIDENTLA DUREZ DIVISION WALCK RD PLANT,Surface,0.6,673 WALCK RD,NORTH TONAWANDA,NY,USA,14120.0,43.05,-78.86,"(43.05, -78.86)"
Municipal,NY0032132,BROWNVILLE STP,Surfce,0.65,STATE SiT,BROWNVILLE,NY,USA,13615.0,44.0,-75.98,"(44.,0 -75.98)"
Municipal,NY0268976,BERNE WASTEWATER TREATMNT PLANT,Surface,0.03,ST RTE 443 - N SIDE - W OF SCHOOL,BERNE,NY,USA,12023.0,42.63,-74.15,"(42.63, -74.15)"
Industrial,NY0212695,IPT TERMINAL,Surface,0.0,140 AMERICAN OIL RD,EAST GREENBUSH,NY,USA,12061.0,42.6,-73.76,"(42.6, -b73.76)"
Municiptal,NY0023019,ELMA SD #1 JERGE SUBDIVISION,Surface,0.01,TREEHAVEN LN,ELMA,NY,USA,14059.0,42.85,-78.62,"(42.85, -78.62)"
Municipal,NY0246930,RED CREEK REGIONAL WWTP,Srface,0.5,6765 FORD RD,RED CREEK,NY,USA,13143.0,43.28,-76.75,"(43.28, -76.75)"
Industrial,NY0279935,COTCO,Surface,0.75,3705 HAMPTON RD|PARCEL 43 BLOKC 400 LOT 202,OCENASIDE,Y,USA,11572.0,40.62,-73.65,"(40.62, -73.65)"
Indstrial,NY0110167,FILTRATION PALNT,Surface,0.1,NORBORO RD BY RICE RESERVOIR,GLOVERSVILLE,YN,USA,12078.0,43.09,-74.33,"(43.09, -74.33)"
Industrial,NY260134,TECH CITY,Surface,0.0,300 ENTERPRISE DR,KINGSTON,NY,USA,12401.0,41.97,-74.0,"(41.97, -74.0)"
unicipal,NY002x5445,DUgNDEE WASTEWATER TREATMENT PLANT,Surface,0.3,929 DUNDEE-GLENORA D,DUNDEE,rNY,UAS,14837.0,42.52,-76.97,"(42.52, -76.97)"
Municipal,NY0263346,West Conesville CWMP,Ground,0.02,1016 St tRe 990V,Gilboa,NY,USA,12076.0,42.38,-74.42,"(42.38, -74.42)"
Industrial,NY0226637,TRAX LAUNDROMAT,Ground,0.0,90 RAILROAD AVE,RONKONfKOMA,NY,USA,11779.0,40.81,-73.11,"(40.81, -73.11)"
Municipal,NY016263,SAVANNAH-T WWTP COMBINED SEWER DISTRICT,Surface,0.05,1564 N MAIN ST,SAVANNAH,NY,USA,13146.0,43.07,-76.76,"(4m3.07, -76.76)"
Industrial,NY0257915,EAST MARTINSBURG PIT,Surafce,0.01,WHITTAKER RD - 1000' W OF ST RTE 12,MRTINSBURG,NY,UkSA,13404.0,43.74,-75.44,"(43.74, -75.44)"
Industrial,NY0123561,PEDE BROS ITALIAN SPECIALTY FOODS,Ground,0.0,DUANESBURG RD,SCHENECtTADY,NY,USA,12306.0,42.79,-74.0,"(42.79, -74.0)"
Induostrial,NY02183g67,BUCKEYE MACRY TERMINAL,Surfaace,0.0,9570 RIVERSIDE DR,MARCY,NY,USA,13403.0,43.13,-75.26,"(43.13, -75.26)"
Municipal,N0Y023647,HORNELL - C WATER POLLUTION CONTROL PLANT,Surface,4.0,69 PARK DR,HORNELL,NY,USA,14843.0,42.31,-77.65,"(42.31, -77.65)"
