OBJECTID,AREA,PERIMETER,ZONING_,ZONING_ID,SYMBOL,ZONING_COD,ZONING_NAM,ZONING_TYP,Shape_Length,Shape_Area
2249,1256024.8928,6169.55370683,2250,3170,266,R1,RES SINGLE FAMILY,RESIDENTIAL,6169.55380024431,1256025.1417491
2250,249954.274602,2235.26021669,2251,3220,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2235.26139298492,249954.310893155
2251,809375.603623,3605.32992682,2252,3253,266,R1,RES SINGLE FAMILY,RESIDENTIAL,3605.33042713332,809375.803366028
2252,25808.4505379,850.300896797,2253,3258,266,R1,RES SINGLE FAMILY,RESIDENTIAL,850.300919680765,25808.4366352033
2253,535625.654437,3908.99079014,2254,3261,266,R1,RES SINGLE FAMILY,RESIDENTIAL,3908.99136601916,535625.791538122
2254,98707.4382027,1589.76917625,2255,3288,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1589.76931035452,98707.4498419768
2255,2235702.9647,5977.32356766,2256,3518,266,R1,RES SINGLE FAMILY,RESIDENTIAL,5977.32369796827,2235702.96501942
2256,425904.087214,2904.71165259,2257,3525,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2904.71156588519,425904.18590999
2257,88800.5534974,1258.76911907,2258,3564,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1258.76905989325,88800.535556376
2258,1997395.54763,6272.12241016,2259,3579,266,R1,RES SINGLE FAMILY,RESIDENTIAL,6272.12267446994,1997395.70718441
2259,1202729.29355,7095.95359825,2260,2217,266,R1,RES SINGLE FAMILY,RESIDENTIAL,7095.95353914724,1202729.2712846
2260,159766.049004,1760.73893767,2261,1405,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1760.73979049023,159766.061280246
2261,1434165.47936,5293.95358853,2262,38,266,R1,RES SINGLE FAMILY,RESIDENTIAL,5293.95377193151,1434165.53533578
2262,17755.6072499,853.998635232,2263,3766,266,R1,RES SINGLE FAMILY,RESIDENTIAL,853.998196142933,17755.5769335144
2263,235781.856902,3013.12549716,2264,3767,266,R1,RES SINGLE FAMILY,RESIDENTIAL,3013.12539827476,235781.771476511
2264,319441.860686,2926.77213719,2265,1503,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2926.77179042434,319441.78720735
2265,884033.23758,5211.86607435,2266,65,266,R1,RES SINGLE FAMILY,RESIDENTIAL,5211.8656622525,884033.209999696
2266,1799167.93264,9558.35167403,2267,1684,266,R1,RES SINGLE FAMILY,RESIDENTIAL,9558.35146606603,1799168.07981346
2267,98807.4735694,1699.42162506,2268,2137,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1699.42149475831,98807.4852463086
2268,4379738.67632,9167.00579868,2269,3,266,R1,RES SINGLE FAMILY,RESIDENTIAL,9167.00554084552,4379739.03772822
2269,964563.924687,6667.70903469,2270,851,266,R1,RES SINGLE FAMILY,RESIDENTIAL,6667.70795034611,964563.75887299
2270,2205647.30134,6532.86122401,2271,1445,266,R1,RES SINGLE FAMILY,RESIDENTIAL,6532.86132303781,2205647.0971437
2271,157037.630292,1674.89411825,2272,933,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1674.89449194578,157037.704241381
2272,267907.005868,2004.42975095,2273,842,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2004.42946672868,267906.960729607
2273,2311055.42286,12397.5693132,2274,954,266,R1,RES SINGLE FAMILY,RESIDENTIAL,12397.5691809137,2311055.33409334
2274,1295563.46111,7761.57373372,2275,387,266,R1,RES SINGLE FAMILY,RESIDENTIAL,7761.57221974463,1295563.39121793
2275,5209169.07085,11036.5799967,2276,1855,266,R1,RES SINGLE FAMILY,RESIDENTIAL,11036.5790419749,5209168.94741757
2276,2413981.00149,6189.14182257,2277,2350,266,R1,RES SINGLE FAMILY,RESIDENTIAL,6189.14150885736,2413980.99916408
2277,116018.115553,1444.19815987,2278,2436,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1444.19790451457,116018.074762015
2278,241553.29596,3294.2039758,2279,2536,266,R1,RES SINGLE FAMILY,RESIDENTIAL,3294.20321954839,241553.236140937
2279,52512.6653559,1276.71562627,2280,2804,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1276.7154781926,52512.6094323964
2280,853293.641791,8107.90539008,2281,2819,266,R1,RES SINGLE FAMILY,RESIDENTIAL,8107.90585146881,853293.67309973
2281,243766.739326,2058.8772622,2282,2868,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2058.87728203632,243766.733009896
2282,989419.272951,4098.76186502,2283,513,266,R1,RES SINGLE FAMILY,RESIDENTIAL,4098.76199083387,989419.41137711
2283,497204.797611,3277.99234673,2284,898,266,R1,RES SINGLE FAMILY,RESIDENTIAL,3277.99201212119,497204.681439429
2284,849094.427578,5189.81475644,2285,1516,266,R1,RES SINGLE FAMILY,RESIDENTIAL,5189.81467609613,849094.521083059
2285,161408.092298,1816.89235108,2286,1533,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1816.89221769159,161408.15778303
2286,640218.193151,3878.89242872,2287,1651,266,R1,RES SINGLE FAMILY,RESIDENTIAL,3878.89285101939,640218.081438993
2287,12025398.0971,33882.6489647,2288,1923,266,R1,RES SINGLE FAMILY,RESIDENTIAL,33882.6501712546,12025398.7020624
2288,691439.629338,3803.33720568,2289,982,266,R1,RES SINGLE FAMILY,RESIDENTIAL,3803.33751342112,691439.679238441
2289,179275.763331,2714.18917957,2290,2311,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2714.18921547651,179275.767050457
2290,893865.233953,4608.72934161,2291,1005,266,R1,RES SINGLE FAMILY,RESIDENTIAL,4608.72955047794,893865.317337201
2291,378454.267392,2881.28264749,2292,2332,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2881.28302116574,378454.316703003
2292,24331479.5014,51312.3125644,2293,2165,266,R1,RES SINGLE FAMILY,RESIDENTIAL,51312.3134659119,24331479.3601742
2293,419496.57342,2990.10988779,2294,2412,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2990.1097892386,419496.605132085
2294,5673566.7929,12339.4771771,2295,1860,266,R1,RES SINGLE FAMILY,RESIDENTIAL,12339.477170082,5673567.13377682
2295,229505.479173,1916.28715823,2296,2451,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1916.28731607471,229505.517167769
2296,552135.101522,3296.8681364,2297,2629,266,R1,RES SINGLE FAMILY,RESIDENTIAL,3296.86870868752,552135.101036791
2297,59107.7322013,1135.57353806,2298,2659,266,R1,RES SINGLE FAMILY,RESIDENTIAL,1135.57380422319,59107.7664716991
2298,236673.327664,2258.40691952,2299,2747,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2258.40707359145,236673.301080331
2299,61839968.388,88979.6262714,2300,2843,266,R1,RES SINGLE FAMILY,RESIDENTIAL,88979.6281527788,61839968.2130073
2300,237885.291332,2068.95590363,2301,2974,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2068.9558305635,237885.291212901
2301,948646.036386,4058.00494836,2302,2990,266,R1,RES SINGLE FAMILY,RESIDENTIAL,4058.00455916458,948645.979207789
2302,772691.422902,4156.01626353,2303,3203,266,R1,RES SINGLE FAMILY,RESIDENTIAL,4156.0163112626,772691.402118018
2303,1620959.13408,5355.29986809,2304,3301,266,R1,RES SINGLE FAMILY,RESIDENTIAL,5355.29946185244,1620959.09731258
2304,774587.04078,4265.5866413,2305,3309,266,R1,RES SINGLE FAMILY,RESIDENTIAL,4265.58672673197,774587.04301277
2305,10302327.5099,18133.9122202,2306,3331,266,R1,RES SINGLE FAMILY,RESIDENTIAL,18133.9128970344,10302327.6988399
2306,308803.129081,2692.59651536,2307,3446,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2692.59653270229,308802.939141392
2307,368454.88978,2740.42233493,2308,3482,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2740.42220040493,368454.881839466
2308,473136.196289,2776.64198398,2309,3544,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2776.64140407423,473136.172926324
2309,358274.73202,2682.01909924,2310,3629,266,R1,RES SINGLE FAMILY,RESIDENTIAL,2682.01918241529,358274.667770947
2310,6553814.21189,11096.1347762,2311,3693,266,R1,RES SINGLE FAMILY,RESIDENTIAL,11096.1346208145,6553814.00822654
2311,683452.684697,4535.60557389,2312,3827,266,R1,RES SINGLE FAMILY,RESIDENTIAL,4535.60531739652,683452.71912227
2312,8211741.47791,16271.7840585,2313,2215,266,R1,RES SINGLE FAMILY,RESIDENTIAL,16271.7840436573,8211741.45154997
2313,368906.836567,4578.1750067,2314,1839,266,R1,RES SINGLE FAMILY,RESIDENTIAL,4578.175434468,368906.873724717
2314,767312.084512,8799.08734334,2315,1844,266,R1,RES SINGLE FAMILY,RESIDENTIAL,8799.08783273256,767312.141605689
2315,1449991.25223,10229.3865399,2316,1478,266,R1,RES SINGLE FAMILY,RESIDENTIAL,10229.3869294113,1449991.25164045
2316,27184917.7519,22356.3436948,2317,2157,266,R1,RES SINGLE FAMILY,RESIDENTIAL,22356.3442619398,27184917.9108531
2317,34919373.8139,61689.0319344,2318,1648,266,R1,RES SINGLE FAMILY,RESIDENTIAL,61689.0320813476,34919374.0519795
2318,529360.08019,3174.04374915,2319,1634,266,R1,RES SINGLE FAMILY,RESIDENTIAL,3174.04305711588,529360.010047611
2319,1661302.16762,6897.16399186,2320,3846,266,R1,RES SINGLE FAMILY,RESIDENTIAL,6897.16474223228,1661302.11982233
2320,379997761.292,445576.931193,2321,2300,266,R1,RES SINGLE FAMILY,RESIDENTIAL,445576.92967349,379997761.699022
2321,749204.46783,3839.8657428,2322,973,263,R2,RES SINGLE FAMILY,RESIDENTIAL,3839.86616245464,749204.438084777
2322,730212.911501,3448.76198429,2323,882,263,R2,RES SINGLE FAMILY,RESIDENTIAL,3448.76218317853,730212.971211548
2323,435987.316391,2658.91198932,2324,401,263,R2,RES SINGLE FAMILY,RESIDENTIAL,2658.91166644702,435987.199791167
2324,315804.736628,2648.66188514,2325,414,263,R2,RES SINGLE FAMILY,RESIDENTIAL,2648.66186397291,315804.774595964
2325,368369.666738,2490.98005445,2326,456,263,R2,RES SINGLE FAMILY,RESIDENTIAL,2490.97986841413,368369.685185597
2326,13714275.3521,18837.8265949,2327,1852,263,R2,RES SINGLE FAMILY,RESIDENTIAL,18837.8268274729,13714275.1565809
2327,2687302.34419,7391.02936246,2328,970,263,R2,RES SINGLE FAMILY,RESIDENTIAL,7391.0295360995,2687302.27360975
2328,32995.1929588,786.433193045,2329,859,263,R2,RES SINGLE FAMILY,RESIDENTIAL,786.432810460688,32995.1834867639
2329,599977.622664,4210.46132122,2330,2976,263,R2,RES SINGLE FAMILY,RESIDENTIAL,4210.46131175369,599977.53612432
2330,2613183.59805,9142.06805723,2331,1197,263,R2,RES SINGLE FAMILY,RESIDENTIAL,9142.06809737038,2613183.65399935
2331,122484.512448,1411.44522878,2332,571,263,R2,RES SINGLE FAMILY,RESIDENTIAL,1411.44510507411,122484.543237051
2332,3188022.55092,9467.00746462,2333,1917,264,R3,RES SINGLE FAMILY,RESIDENTIAL,9467.00685171471,3188022.66160127
2333,1027803.85714,5409.18505625,2334,2023,264,R3,RES SINGLE FAMILY,RESIDENTIAL,5409.18507902335,1027803.87909955
2334,668779.133373,3535.52936969,2335,484,264,R3,RES SINGLE FAMILY,RESIDENTIAL,3535.52957210663,668779.135622072
2335,66100.6411965,1023.7026125,2336,3043,264,R3,RES SINGLE FAMILY,RESIDENTIAL,1023.70255808353,66100.6481161038
2336,337079.467381,2883.54047995,2337,3060,264,R3,RES SINGLE FAMILY,RESIDENTIAL,2883.54060900652,337079.450111246
2337,4044131.49435,10373.312375,2338,3285,264,R3,RES SINGLE FAMILY,RESIDENTIAL,10373.3116156843,4044131.54677173
2338,765167.005968,5972.7172993,2339,1193,264,R3,RES SINGLE FAMILY,RESIDENTIAL,5972.71800009227,765167.112204005
2339,1310712.51856,4687.5693543,2340,1195,264,R3,RES SINGLE FAMILY,RESIDENTIAL,4687.56951826898,1310712.67978939
2340,183362.82423,2092.1899485,2341,1206,264,R3,RES SINGLE FAMILY,RESIDENTIAL,2092.18990235506,183362.805154525
2341,3056446.08882,8919.11487691,2342,3637,264,R3,RES SINGLE FAMILY,RESIDENTIAL,8919.11551415842,3056446.05242187
2342,1349386.61088,6119.50276517,2343,2160,264,R3,RES SINGLE FAMILY,RESIDENTIAL,6119.50288150931,1349386.69222827
2343,4127068.90981,8256.69057675,2344,2161,264,R3,RES SINGLE FAMILY,RESIDENTIAL,8256.69088946811,4127068.79988323
2344,2433223.93381,6259.83011413,2345,976,264,R3,RES SINGLE FAMILY,RESIDENTIAL,6259.83026069531,2433224.00290856
2345,327704.653259,3049.16007538,2346,961,264,R3,RES SINGLE FAMILY,RESIDENTIAL,3049.16076454357,327704.644181454
2346,8403585.09506,20774.663805,2347,1935,264,R3,RES SINGLE FAMILY,RESIDENTIAL,20774.6648155499,8403584.62096088
2347,185537.450026,1719.09999137,2348,1025,264,R3,RES SINGLE FAMILY,RESIDENTIAL,1719.09999639099,185537.462488408
2348,185379.160974,2643.97036597,2349,2534,264,R3,RES SINGLE FAMILY,RESIDENTIAL,2643.97015467088,185379.180182664
2349,121233.796538,1388.1798136,2350,2854,264,R3,RES SINGLE FAMILY,RESIDENTIAL,1388.1799895404,121233.828875136
2350,5633162.40922,12068.2144148,2351,1933,264,R3,RES SINGLE FAMILY,RESIDENTIAL,12068.2135343683,5633162.37837638
2351,11495545.0013,17866.6718304,2352,1853,264,R3,RES SINGLE FAMILY,RESIDENTIAL,17866.6723743537,11495544.8037727
2352,5979729.75169,13884.624474,2353,1856,264,R3,RES SINGLE FAMILY,RESIDENTIAL,13884.6245599491,5979729.77498141
2353,919469.863583,4905.26925591,2354,402,264,R3,RES SINGLE FAMILY,RESIDENTIAL,4905.26959803414,919469.889447223
2354,1201686.37487,6475.67550598,2355,2043,264,R3,RES SINGLE FAMILY,RESIDENTIAL,6475.67566490412,1201686.51011003
2355,112932.495117,1348.03915582,2356,939,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1348.0395199388,112932.575304744
2356,18500.9648438,572.331047796,2357,940,4,R4,RES SINGLE FAMILY,RESIDENTIAL,572.331110270848,18500.9688621919
2357,292347.131847,2413.64040494,2358,943,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2413.64033491428,292347.182025097
2358,3267684.97417,7211.76087527,2359,949,4,R4,RES SINGLE FAMILY,RESIDENTIAL,7211.76123212545,3267685.03728562
2359,363331.025146,2433.82081988,2360,1753,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2433.82097125427,363331.104527375
2360,146029.961487,1967.0187835,2361,1945,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1967.01876333228,146029.971489984
2361,22330.0571255,682.449984688,2362,1001,4,R4,RES SINGLE FAMILY,RESIDENTIAL,682.449594330201,22330.0329740619
2362,158837.731445,2300.16373566,2363,389,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2300.16371510317,158837.824049621
2363,25899.3948816,661.819799977,2364,2024,4,R4,RES SINGLE FAMILY,RESIDENTIAL,661.820103994855,25899.4140018628
2364,24873.4877548,639.630198784,2365,879,4,R4,RES SINGLE FAMILY,RESIDENTIAL,639.630151768039,24873.4735157935
2365,158148.219811,1805.44099683,2366,391,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1805.44101384461,158148.207107915
2366,54472.8600643,956.734001587,2367,417,4,R4,RES SINGLE FAMILY,RESIDENTIAL,956.733720122906,54472.8409362049
2367,75853.6314364,1318.34141674,2368,619,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1318.34118917451,75853.6227927133
2368,414031.034622,4021.1109582,2369,1052,4,R4,RES SINGLE FAMILY,RESIDENTIAL,4021.11186614133,414031.065032023
2369,30161.9581987,951.135551979,2370,1053,4,R4,RES SINGLE FAMILY,RESIDENTIAL,951.135542413068,30161.9252062427
2370,2165194.70171,7025.52856433,2371,452,4,R4,RES SINGLE FAMILY,RESIDENTIAL,7025.52893696851,2165194.76086036
2371,96756.9943026,1435.87139997,2372,1972,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1435.87170949746,96757.0308825262
2372,56816.7895508,976.273827662,2373,516,4,R4,RES SINGLE FAMILY,RESIDENTIAL,976.273227947963,56816.7112952822
2373,90669.7222886,1219.90364456,2374,1117,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1219.90356662253,90669.7253275888
2374,12015.0608184,447.991184748,2375,523,4,R4,RES SINGLE FAMILY,RESIDENTIAL,447.990832756388,12015.0390509541
2375,47188.9472987,888.913634685,2376,526,4,R4,RES SINGLE FAMILY,RESIDENTIAL,888.913382743759,47188.9428362838
2376,67326.611937,1262.76706433,2377,527,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1262.76699539453,67326.5741777899
2377,58906.1424211,1078.26018937,2378,2014,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1078.25999307268,58906.1342863435
2378,2110460.8537,6541.7120903,2379,536,4,R4,RES SINGLE FAMILY,RESIDENTIAL,6541.71170579003,2110460.92728267
2379,135424.554734,1746.73618417,2380,3046,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1746.73537373151,135424.589095058
2380,1985660.70495,6289.31878085,2381,1147,4,R4,RES SINGLE FAMILY,RESIDENTIAL,6289.31890425335,1985660.48077352
2381,138728.944354,1669.415201,2382,3112,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1669.41548851315,138728.997532513
2382,163879.458087,1906.59622441,2383,3130,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1906.59604691188,163879.486253374
2383,8222019.8366,13822.1247122,2384,1161,4,R4,RES SINGLE FAMILY,RESIDENTIAL,13822.1250429096,8222020.29667566
2384,383756.659956,2532.84760968,2385,1167,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2532.84784993179,383756.607067936
2385,400288.065904,3103.32271645,2386,3239,4,R4,RES SINGLE FAMILY,RESIDENTIAL,3103.32257496786,400288.020452522
2386,1750489.18502,6231.44921375,2387,2025,4,R4,RES SINGLE FAMILY,RESIDENTIAL,6231.44942188298,1750489.12542249
2387,71072.6075511,1113.25689177,2388,3430,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1113.25692414195,71072.5735079672
2388,169783.693604,1708.17645196,2389,563,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1708.17619367569,169783.66461788
2389,124706.172032,1824.74565116,2390,566,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1824.74535076047,124706.069839494
2390,22788.4698781,624.12283473,2391,569,4,R4,RES SINGLE FAMILY,RESIDENTIAL,624.122831612949,22788.4729794413
2391,512256.533068,3007.32632641,2392,1215,4,R4,RES SINGLE FAMILY,RESIDENTIAL,3007.32618662861,512256.6095187
2392,1261277.43576,8350.3255325,2393,1231,4,R4,RES SINGLE FAMILY,RESIDENTIAL,8350.32453990026,1261277.35334122
2393,534493.199892,3303.11911302,2394,3597,4,R4,RES SINGLE FAMILY,RESIDENTIAL,3303.11877410898,534493.135918327
2394,2524106.82225,8313.6388325,2395,3634,4,R4,RES SINGLE FAMILY,RESIDENTIAL,8313.63898648542,2524106.92101349
2395,7545668.17104,27312.1947096,2396,1838,4,R4,RES SINGLE FAMILY,RESIDENTIAL,27312.1947708564,7545668.33392566
2396,390359.976838,3536.38119208,2397,1233,4,R4,RES SINGLE FAMILY,RESIDENTIAL,3536.3802252591,390359.99243671
2397,1957596.83681,7004.46921642,2398,3802,4,R4,RES SINGLE FAMILY,RESIDENTIAL,7004.46984977696,1957596.77518351
2398,148200.047104,1687.9002161,2399,632,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1687.90011436788,148200.025397752
2399,25047.9334389,1068.95504134,2400,635,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1068.95515629742,25047.9815407893
2400,67353.1686019,1157.06034437,2401,1271,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1157.06111918008,67353.2134615386
2401,944211.030302,5408.7126054,2402,698,4,R4,RES SINGLE FAMILY,RESIDENTIAL,5408.71239282752,944210.902570374
2402,1691790.24772,8179.21414763,2403,1281,4,R4,RES SINGLE FAMILY,RESIDENTIAL,8179.21405545334,1691790.20009442
2403,1981048.69961,9040.69058795,2404,1286,4,R4,RES SINGLE FAMILY,RESIDENTIAL,9040.69034809579,1981048.83195247
2404,3308.60122046,249.217162169,2405,650,4,R4,RES SINGLE FAMILY,RESIDENTIAL,249.216929058173,3308.59559592335
2405,59530.2503007,1016.53852324,2406,1802,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1016.53847537776,59530.2406626615
2406,250353.884588,2466.03030737,2407,671,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2466.03003834362,250353.872596261
2407,173567.490054,1753.62215441,2408,684,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1753.6224235762,173567.539172867
2408,243434.677875,2357.44167553,2409,292,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2357.44219346025,243434.668150898
2409,24377.3830905,644.960614803,2410,2216,4,R4,RES SINGLE FAMILY,RESIDENTIAL,644.959919320372,24377.3204181399
2410,6767.1745095,386.379665145,2411,1347,4,R4,RES SINGLE FAMILY,RESIDENTIAL,386.379850165176,6767.18330900964
2411,275554.682032,2279.60173267,2412,16,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2279.60195924254,275554.716895246
2412,150722.597031,1837.40350319,2413,1349,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1837.40279914647,150722.522992308
2413,66243.4734866,1049.56020855,2414,1361,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1049.56022483882,66243.515082724
2414,302801.186203,2749.98991153,2415,1369,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2749.98999314254,302801.195014333
2415,1228299.72737,5592.07524464,2416,3809,4,R4,RES SINGLE FAMILY,RESIDENTIAL,5592.07485087379,1228299.58634182
2416,177447.886114,1926.21538664,2417,1395,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1926.21501775696,177447.782487048
2417,1880415.24484,5937.09783417,2418,324,4,R4,RES SINGLE FAMILY,RESIDENTIAL,5937.09813578569,1880415.01671025
2418,385604.851543,2688.96197853,2419,2242,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2688.96200182324,385604.808637035
2419,16143.9178189,577.487567424,2420,326,4,R4,RES SINGLE FAMILY,RESIDENTIAL,577.487700368704,16143.9236479459
2420,6235272.27148,19041.9116117,2421,2152,4,R4,RES SINGLE FAMILY,RESIDENTIAL,19041.9103684743,6235272.37339485
2421,46175.1482751,1022.13686667,2422,710,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1022.13689043818,46175.193060594
2422,1253982.95826,10594.115776,2423,1417,4,R4,RES SINGLE FAMILY,RESIDENTIAL,10594.1162682149,1253983.4041286
2423,25795.0932605,1007.67802141,2424,24,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1007.6780592415,25795.1453222878
2424,159221.144062,1968.03656872,2425,724,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1968.03651650012,159221.135672833
2425,368834.064115,4077.67927704,2426,1576,4,R4,RES SINGLE FAMILY,RESIDENTIAL,4077.67941750216,368834.1809294
2426,281464.647535,3477.24735969,2427,1584,4,R4,RES SINGLE FAMILY,RESIDENTIAL,3477.24716635598,281464.702898392
2427,56352.1914869,1021.16916916,2428,1587,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1021.16924664104,56352.2103538642
2428,253338.058716,2092.90181074,2429,1600,4,R4,RES SINGLE FAMILY,RESIDENTIAL,2092.90180785666,253338.092371735
2429,20995.7797547,588.95018305,2430,338,4,R4,RES SINGLE FAMILY,RESIDENTIAL,588.95003443105,20995.764358505
2430,95123.151941,1286.33240564,2431,153,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1286.33225244033,95123.1408036526
2431,48594.7632306,910.239321166,2432,906,4,R4,RES SINGLE FAMILY,RESIDENTIAL,910.239188072952,48594.7848860478
2432,80230.9247183,1245.2269169,2433,915,4,R4,RES SINGLE FAMILY,RESIDENTIAL,1245.22657704277,80230.865489348
