objectid,statefp,countyfp,tractce,geoid,namevalue,namelsad,mtfcc,funcstat,aland,awater,li_cor_dac,shape_area,shape_length
2110,6,75,26001,6075026001,260.01,Census Tract 260.01,G5020,S,407294,0,LIC,652115.09765625,3468.83253697657
2111,6,75,26003,6075026003,260.03,Census Tract 260.03,G5020,S,402979,0,LIC,645138.6953125,3345.29728180269
2112,6,75,26404,6075026404,264.04,Census Tract 264.04,G5020,S,188349,0,LIC,301447.546875,2638.79451221862
2113,6,1,427200,6001427200,4272.0,Census Tract 4272,G5020,S,1329666,650377,LIC,3174707.68359375,9323.43187288155
2114,6,85,503401,6085503401,5034.01,Census Tract 5034.01,G5020,S,749901,0,LIC,1188258.30859375,5538.21357956493
2115,6,75,16100,6075016100,161.0,Census Tract 161,G5020,S,368899,0,LIC,591535.16015625,3288.60665278388
2116,6,75,60502,6075060502,605.02,Census Tract 605.02,G5020,S,276333,0,LIC,442283.8984375,3117.85658316851
2117,6,75,23103,6075023103,231.03,Census Tract 231.03,G5020,S,1255708,0,Both,2011149.1953125,12382.895154969
2118,6,85,503402,6085503402,5034.02,Census Tract 5034.02,G5020,S,881071,0,LIC,1395835.0625,8590.92626392617
2119,6,85,503507,6085503507,5035.07,Census Tract 5035.07,G5020,S,388539,0,LIC,615778.5,3901.15409620497
2120,6,1,427300,6001427300,4273.0,Census Tract 4273,G5020,S,1950568,861367,LIC,4509121.7734375,9270.21661579667
2121,6,59,11504,6059011504,115.04,Census Tract 115.04,G5020,S,1969340,0,LIC,2864689.53515625,6914.68790204718
2122,6,59,11601,6059011601,116.01,Census Tract 116.01,G5020,S,1169184,0,Both,1699911.93359375,5405.80150206367
2123,6,59,11602,6059011602,116.02,Census Tract 116.02,G5020,S,5641946,28076,Both,8243771.53125,13123.9580074765
2124,6,77,300,6077000300,3.0,Census Tract 3,G5020,S,1313201,152315,Both,2360948.2265625,8293.44093209458
2125,6,77,401,6077000401,4.01,Census Tract 4.01,G5020,S,1045664,0,Both,1684943.9375,5350.03019039529
2126,6,77,402,6077000402,4.02,Census Tract 4.02,G5020,S,1459857,0,Both,2352524.078125,6418.9289777562
2127,6,77,500,6077000500,5.0,Census Tract 5,G5020,S,983998,0,Both,1585639.26953125,5759.87067869228
2128,6,77,600,6077000600,6.0,Census Tract 6,G5020,S,912538,0,Both,1469906.7578125,5459.14385364954
2129,6,59,32051,6059032051,320.51,Census Tract 320.51,G5020,S,834656,49350,LIC,1279004.88671875,5744.26690886905
2130,6,59,32054,6059032054,320.54,Census Tract 320.54,G5020,S,1548520,0,LIC,2239915.80078125,6610.97847276205
2131,6,59,32055,6059032055,320.55,Census Tract 320.55,G5020,S,1089380,0,LIC,1575920.62109375,6730.59823105716
2132,6,71,5200,6071005200,52.0,Census Tract 52,G5020,S,1979873,0,Both,2897703.80859375,8466.33663688549
2133,6,77,700,6077000700,7.0,Census Tract 7,G5020,S,1805560,25674,Both,2949311.3984375,8157.52306067288
2134,6,77,900,6077000900,9.0,Census Tract 9,G5020,S,2976611,407564,Both,5452606.421875,12236.8688344451
2135,6,59,62641,6059062641,626.41,Census Tract 626.41,G5020,S,2191844,0,LIC,3167776.04296875,7344.83098351688
2136,6,59,62646,6059062646,626.46,Census Tract 626.46,G5020,S,1296209,0,LIC,1873573.734375,5905.83909676981
2137,6,71,980100,6071980100,9801.0,Census Tract 9801,G5020,S,8028775,0,DAC,11737932.5625,17619.3949196533
2138,6,71,8001,6071008001,80.01,Census Tract 80.01,G5020,S,4890513,0,DAC,7147043.3125,11702.880688597
2139,6,37,407501,6037407501,4075.01,Census Tract 4075.01,G5020,S,1132084,0,Both,1653106.3828125,6280.0412949143
2140,6,75,10100,6075010100,101.0,Census Tract 101,G5020,S,776490,646917,LIC,2284169.1640625,6351.11909280143
2141,6,75,10600,6075010600,106.0,Census Tract 106,G5020,S,187223,0,LIC,300370.26171875,2869.38751155789
2142,6,75,10700,6075010700,107.0,Census Tract 107,G5020,S,183170,0,LIC,293857.359375,2634.5425186069
2143,6,75,10800,6075010800,108.0,Census Tract 108,G5020,S,226078,0,LIC,362679.85546875,2417.33167596017
2144,6,75,11100,6075011100,111.0,Census Tract 111,G5020,S,247102,0,LIC,396344.66015625,2562.64772632029
2145,6,75,11300,6075011300,113.0,Census Tract 113,G5020,S,102299,0,LIC,164102.36328125,2011.66707508616
2146,6,75,11700,6075011700,117.0,Census Tract 117,G5020,S,551749,0,LIC,884987.29296875,4578.81808687192
2147,6,75,11800,6075011800,118.0,Census Tract 118,G5020,S,56564,0,LIC,90734.23046875,1219.04060620911
2148,6,71,5300,6071005300,53.0,Census Tract 53,G5020,S,1737129,0,Both,2542134.875,7641.4762604558
2149,6,85,503508,6085503508,5035.08,Census Tract 5035.08,G5020,S,1008146,0,LIC,1598366.19140625,5108.3036585158
2150,6,85,503709,6085503709,5037.09,Census Tract 5037.09,G5020,S,884968,0,LIC,1403444.515625,4902.96472443871
2151,6,85,503804,6085503804,5038.04,Census Tract 5038.04,G5020,S,1511862,0,LIC,2398340.01171875,6281.88842682116
2152,6,85,503213,6085503213,5032.13,Census Tract 5032.13,G5020,S,1099444,0,LIC,1740688.2578125,7466.50700227315
2153,6,85,503214,6085503214,5032.14,Census Tract 5032.14,G5020,S,1804422,0,Both,2856642.8359375,6790.98831973121
2154,6,85,503217,6085503217,5032.17,Census Tract 5032.17,G5020,S,601904,0,LIC,952584.7890625,4490.07536272038
2155,6,71,5400,6071005400,54.0,Census Tract 54,G5020,S,1810774,0,Both,2649459.34765625,7479.65387446493
2156,6,71,5500,6071005500,55.0,Census Tract 55,G5020,S,1762627,0,Both,2578572.05078125,7376.56653776353
2157,6,71,5600,6071005600,56.0,Census Tract 56,G5020,S,1833339,0,Both,2681533.5546875,7761.78848419334
2158,6,59,11707,6059011707,117.07,Census Tract 117.07,G5020,S,2129018,0,LIC,3098575.62109375,9240.82166667032
2159,6,59,11708,6059011708,117.08,Census Tract 117.08,G5020,S,929938,0,LIC,1353075.65625,4993.66567118058
2160,6,85,504001,6085504001,5040.01,Census Tract 5040.01,G5020,S,1131835,0,LIC,1794664.37890625,5726.66489349319
2161,6,85,504002,6085504002,5040.02,Census Tract 5040.02,G5020,S,1030196,0,LIC,1633331.7890625,5572.55676436622
2162,6,85,504101,6085504101,5041.01,Census Tract 5041.01,G5020,S,992972,0,LIC,1574925.00390625,5514.67420359927
2163,6,85,503218,6085503218,5032.18,Census Tract 5032.18,G5020,S,590507,0,LIC,934396.87109375,4185.00366963261
2164,6,85,503304,6085503304,5033.04,Census Tract 5033.04,G5020,S,1487575,0,LIC,2355865.46875,7188.36905129905
2165,6,77,1000,6077001000,10.0,Census Tract 10,G5020,S,3411412,419168,Both,6173241.390625,11341.3681388655
2166,6,77,1101,6077001101,11.01,Census Tract 11.01,G5020,S,1931199,104000,LIC,3280739.45703125,8303.43774283367
2167,6,77,1102,6077001102,11.02,Census Tract 11.02,G5020,S,1649877,0,LIC,2658995.51953125,6978.51582743117
2168,6,59,42107,6059042107,421.07,Census Tract 421.07,G5020,S,1025370,0,LIC,1476173.78125,6501.60534605584
2169,6,59,42108,6059042108,421.08,Census Tract 421.08,G5020,S,1185339,637995,LIC,2624573.69140625,8570.98652855259
2170,6,59,42109,6059042109,421.09,Census Tract 421.09,G5020,S,5683120,0,LIC,8184275.578125,12814.7791753791
2171,6,33,100,6033000100,1.0,Census Tract 1,G5020,S,1193827025,10910635,LIC,2016449359.85156,299722.347330529
2172,6,29,3206,6029003206,32.06,Census Tract 32.06,G5020,S,50472602,0,DAC,75883840.8242188,47514.9753874964
2173,6,37,132300,6037132300,1323.0,Census Tract 1323,G5020,S,1278601,0,Both,1873664.09375,5820.83343508365
2174,6,37,132700,6037132700,1327.0,Census Tract 1327,G5020,S,1310875,10477,Both,1935971.84375,5785.96577094231
2175,6,37,132900,6037132900,1329.0,Census Tract 1329,G5020,S,1184831,9256,Both,1749254.9921875,6708.69435996652
2176,6,37,133000,6037133000,1330.0,Census Tract 1330,G5020,S,997188,5043,Both,1468597.91796875,5227.33829684768
2177,6,37,133100,6037133100,1331.0,Census Tract 1331,G5020,S,1511321,8714,Both,2226792.046875,6252.55845206894
2178,6,37,134103,6037134103,1341.03,Census Tract 1341.03,G5020,S,1040917,9622,Both,1540138.7578125,6434.47659800412
2179,6,37,134104,6037134104,1341.04,Census Tract 1341.04,G5020,S,647979,0,Both,949875.2265625,3898.09515091785
2180,6,37,134201,6037134201,1342.01,Census Tract 1342.01,G5020,S,1459395,7345,LIC,2150178.859375,6072.93415406421
2181,6,39,109,6039000109,1.09,Census Tract 1.09,G5020,S,715301823,11880111,LIC,1147770344.6875,216715.22016557
2182,6,39,201,6039000201,2.01,Census Tract 2.01,G5020,S,105353646,0,DAC,165913046.457031,62040.5715932625
2183,6,39,604,6039000604,6.04,Census Tract 6.04,G5020,S,1765536,0,Both,2771773.0390625,7550.42703863064
2184,6,13,313203,6013313203,3132.03,Census Tract 3132.03,G5020,S,3100708,0,LIC,5002895.72265625,15729.9097630857
2185,6,59,89106,6059089106,891.06,Census Tract 891.06,G5020,S,737990,0,Both,1070758.0,4871.14396447702
2186,6,59,1708,6059001708,17.08,Census Tract 17.08,G5020,S,3008608,0,LIC,4378824.1953125,9981.39948768539
2187,6,39,603,6039000603,6.03,Census Tract 6.03,G5020,S,1207812,0,Both,1896170.671875,7527.50772690194
2188,6,13,355107,6013355107,3551.07,Census Tract 3551.07,G5020,S,81974092,498136,LIC,132786418.007813,71869.2974818342
2189,6,13,355108,6013355108,3551.08,Census Tract 3551.08,G5020,S,21848094,0,LIC,35189375.0429688,25723.5115459977
2190,6,71,11404,6071011404,114.04,Census Tract 114.04,G5020,S,147178406,35603,LIC,216127470.195313,103062.602015134
2191,6,1,405302,6001405302,4053.02,Census Tract 4053.02,G5020,S,205566,0,LIC,329794.69140625,2694.43499727862
2192,6,59,86303,6059086303,863.03,Census Tract 863.03,G5020,S,6581079,0,LIC,9557559.51171875,15660.8076866499
2193,6,59,1902,6059001902,19.02,Census Tract 19.02,G5020,S,857688,0,LIC,1247103.46875,4522.40121836167
2194,6,59,62626,6059062626,626.26,Census Tract 626.26,G5020,S,473522,0,LIC,685160.5859375,3866.2255933019
2195,6,59,42310,6059042310,423.1,Census Tract 423.10,G5020,S,2800356,0,LIC,4036438.4375,11747.7500117752
2196,6,59,74407,6059074407,744.07,Census Tract 744.07,G5020,S,461790,0,LIC,669504.2578125,3468.23060829051
2197,6,1,405600,6001405600,4056.0,Census Tract 4056,G5020,S,428774,0,LIC,687928.25390625,3613.78326865142
2198,6,1,406400,6001406400,4064.0,Census Tract 4064,G5020,S,487978,77534,LIC,907186.64453125,3813.88139517006
2199,6,59,11714,6059011714,117.14,Census Tract 117.14,G5020,S,5835578,421058,Both,9095878.6015625,13089.4477767514
2200,6,59,52410,6059052410,524.1,Census Tract 524.10,G5020,S,5165125,73214,Both,7577061.98046875,14070.8973486086
2201,6,59,75512,6059075512,755.12,Census Tract 755.12,G5020,S,627957,0,LIC,910304.87109375,3768.55180513051
2202,6,1,405700,6001405700,4057.0,Census Tract 4057,G5020,S,546860,0,LIC,877326.27734375,4317.62263761981
2203,6,1,405800,6001405800,4058.0,Census Tract 4058,G5020,S,519054,0,LIC,832616.02734375,4538.68927393683
2204,6,85,511608,6085511608,5116.08,Census Tract 5116.08,G5020,S,2454550,117653,LIC,4086129.1015625,12080.8088783374
2205,6,59,74805,6059074805,748.05,Census Tract 748.05,G5020,S,467059,0,Both,677130.21484375,3398.32527711676
2206,6,59,62647,6059062647,626.47,Census Tract 626.47,G5020,S,1765876,0,LIC,2552306.93359375,10357.2707342613
2207,6,59,21913,6059021913,219.13,Census Tract 219.13,G5020,S,2385619,470002,LIC,4145822.29296875,11407.0582517574
2208,6,59,99406,6059099406,994.06,Census Tract 994.06,G5020,S,1295710,0,LIC,1878018.0078125,5804.88868373194
2209,6,59,87403,6059087403,874.03,Census Tract 874.03,G5020,S,630337,0,Both,915473.44140625,4576.42806356194
2210,6,59,74110,6059074110,741.1,Census Tract 741.10,G5020,S,816884,0,LIC,1183544.265625,4768.39670199035
2211,6,19,4404,6019004404,44.04,Census Tract 44.04,G5020,S,2726638,0,Both,4265634.39453125,8983.4331560506
2212,6,59,87902,6059087902,879.02,Census Tract 879.02,G5020,S,1117651,0,Both,1622397.26171875,5278.49979675105
2213,6,59,42320,6059042320,423.2,Census Tract 423.20,G5020,S,3042794,0,LIC,4394477.80078125,12293.1008033614
2214,6,37,189905,6037189905,1899.05,Census Tract 1899.05,G5020,S,258366,0,LIC,377750.26171875,2572.06107400968
2215,6,1,405500,6001405500,4055.0,Census Tract 4055,G5020,S,411721,0,LIC,660525.640625,3769.70520058497
2216,6,37,602504,6037602504,6025.04,Census Tract 6025.04,G5020,S,321449,0,Both,467847.40234375,2909.22237600542
2217,6,37,241002,6037241002,2410.02,Census Tract 2410.02,G5020,S,707355,0,Both,1029988.4453125,4782.22232931395
2218,6,19,5301,6019005301,53.01,Census Tract 53.01,G5020,S,1940426,0,Both,3031978.05859375,8052.54825683182
2219,6,19,5302,6019005302,53.02,Census Tract 53.02,G5020,S,1949852,0,LIC,3047271.5859375,8063.14282293888
2220,6,19,5304,6019005304,53.04,Census Tract 53.04,G5020,S,1609106,0,LIC,2514748.28515625,7077.12649075422
2221,6,19,5305,6019005305,53.05,Census Tract 53.05,G5020,S,1471714,102661,Both,2460019.609375,7009.40626589211
2222,6,37,980007,6037980007,9800.07,Census Tract 9800.07,G5020,S,2401375,303691,DAC,3924118.36328125,8865.65168298901
2223,6,37,980009,6037980009,9800.09,Census Tract 9800.09,G5020,S,20912226,356889,DAC,31123853.8984375,29917.2989312999
2224,6,37,296901,6037296901,2969.01,Census Tract 2969.01,G5020,S,617328,0,Both,894839.0,4162.41693810544
2225,6,37,123902,6037123902,1239.02,Census Tract 1239.02,G5020,S,664412,0,LIC,973134.6015625,4315.58654071845
2226,6,37,134522,6037134522,1345.22,Census Tract 1345.22,G5020,S,615306,0,Both,901823.328125,3792.27771366413
2227,6,37,192001,6037192001,1920.01,Census Tract 1920.01,G5020,S,530779,0,LIC,775758.78125,4272.67964690564
2228,6,37,211122,6037211122,2111.22,Census Tract 2111.22,G5020,S,365553,0,Both,534118.31640625,3050.48778152527
2229,6,37,104822,6037104822,1048.22,Census Tract 1048.22,G5020,S,604352,0,Both,886628.62890625,5084.59913731575
2230,6,59,63808,6059063808,638.08,Census Tract 638.08,G5020,S,735860,0,LIC,1064815.6484375,4373.3738792838
2231,6,59,88702,6059088702,887.02,Census Tract 887.02,G5020,S,1413868,0,LIC,2051361.921875,6138.84797085784
2232,6,97,151602,6097151602,1516.02,Census Tract 1516.02,G5020,S,33113703,228016,LIC,54402525.0585938,40182.0710444624
2233,6,97,153104,6097153104,1531.04,Census Tract 1531.04,G5020,S,1711349,0,Both,2792944.06640625,10244.4077768909
2234,6,1,405401,6001405401,4054.01,Census Tract 4054.01,G5020,S,313930,0,Both,503618.5078125,3131.22908705097
2235,6,65,44520,6065044520,445.2,Census Tract 445.20,G5020,S,138692103,0,LIC,201611824.050781,89080.3843170405
2236,6,37,650604,6037650604,6506.04,Census Tract 6506.04,G5020,S,515410,0,LIC,749013.35546875,3485.69745693805
2237,6,37,901210,6037901210,9012.1,Census Tract 9012.10,G5020,S,22657598,422168,LIC,34205911.7070313,37228.3771704476
2238,6,37,910101,6037910101,9101.01,Census Tract 9101.01,G5020,S,61012023,267845,Both,90678658.1132813,51321.4290914163
2239,6,37,269602,6037269602,2696.02,Census Tract 2696.02,G5020,S,290591,0,LIC,424298.26953125,2699.34376231803
2240,6,37,302003,6037302003,3020.03,Census Tract 3020.03,G5020,S,237181,0,Both,347166.54296875,2441.30645310428
2241,6,37,115103,6037115103,1151.03,Census Tract 1151.03,G5020,S,1518656,0,LIC,2227868.578125,8224.96178221437
2242,6,37,125401,6037125401,1254.01,Census Tract 1254.01,G5020,S,397783,0,LIC,582434.078125,3729.74501463857
2243,6,37,127605,6037127605,1276.05,Census Tract 1276.05,G5020,S,644917,3699,Both,950323.4296875,3899.34312770856
2244,6,7,1703,6007001703,17.03,Census Tract 17.03,G5020,S,3830135,1351,LIC,6503786.19140625,14389.4481762496
2245,6,37,117102,6037117102,1171.02,Census Tract 1171.02,G5020,S,1032683,6067,LIC,1523943.0703125,5065.19815587965
2246,6,37,119341,6037119341,1193.41,Census Tract 1193.41,G5020,S,326366,0,Both,478706.19921875,3083.98964827319
2247,6,37,120106,6037120106,1201.06,Census Tract 1201.06,G5020,S,205877,415,Both,302482.98046875,2240.20119210408
2248,6,37,122121,6037122121,1221.21,Census Tract 1221.21,G5020,S,411960,0,Both,603923.69140625,4426.43757858241
2249,6,37,124204,6037124204,1242.04,Census Tract 1242.04,G5020,S,324351,0,Both,475041.40234375,2921.24463026485
2250,6,7,1704,6007001704,17.04,Census Tract 17.04,G5020,S,325483025,3681154,LIC,560993190.429688,159724.17659444
2251,6,7,2602,6007002602,26.02,Census Tract 26.02,G5020,S,18244927,7521121,LIC,43366409.7929688,32655.7564644675
2252,6,7,3002,6007003002,30.02,Census Tract 30.02,G5020,S,16689822,294750,LIC,28545272.5898438,31927.3301993832
2253,6,7,3700,6007003700,37.0,Census Tract 37,G5020,S,106859750,18646084,Both,211201685.550781,80804.0611207756
2254,6,1,442302,6001442302,4423.02,Census Tract 4423.02,G5020,S,951499,0,LIC,1515838.83203125,5425.22230019448
2255,6,1,406602,6001406602,4066.02,Census Tract 4066.02,G5020,S,414724,0,LIC,665311.2890625,3585.86265085482
2256,6,1,407101,6001407101,4071.01,Census Tract 4071.01,G5020,S,370838,0,LIC,594693.30859375,3218.05431023743
2257,6,1,407102,6001407102,4071.02,Census Tract 4071.02,G5020,S,660863,0,LIC,1059725.98828125,5103.89903567368
2258,6,1,432501,6001432501,4325.01,Census Tract 4325.01,G5020,S,1362361,0,Both,2180869.171875,5971.3774325777
2259,6,65,45222,6065045222,452.22,Census Tract 452.22,G5020,S,7874004,0,LIC,11412542.4296875,19866.7669822683
2260,6,65,45609,6065045609,456.09,Census Tract 456.09,G5020,S,91054768,0,LIC,131727695.90625,63921.0923044012
2261,6,65,46900,6065046900,469.0,Census Tract 469,G5020,S,9859940383,266083,LIC,14308820154.5625,603283.77910905
2262,6,65,47202,6065047202,472.02,Census Tract 472.02,G5020,S,41274587,0,LIC,60074241.265625,49213.9379236057
2263,6,65,43513,6065043513,435.13,Census Tract 435.13,G5020,S,2610352,538849,LIC,4569540.33984375,12877.6433054697
2264,6,65,43517,6065043517,435.17,Census Tract 435.17,G5020,S,39104988,1309518,DAC,58708553.46875,38202.5048112256
2265,6,1,406201,6001406201,4062.01,Census Tract 4062.01,G5020,S,408076,0,Both,654444.0390625,3552.73073707927
2266,6,1,406202,6001406202,4062.02,Census Tract 4062.02,G5020,S,392183,0,Both,628900.4609375,3368.78532933309
2267,6,1,406300,6001406300,4063.0,Census Tract 4063,G5020,S,485716,0,LIC,779044.89453125,3609.03405400059
2268,6,111,2905,6111002905,29.05,Census Tract 29.05,G5020,S,19317570,1550669,DAC,30593182.8125,26461.7357849621
2269,6,37,128801,6037128801,1288.01,Census Tract 1288.01,G5020,S,492122,0,LIC,720656.4921875,3490.80793908947
2270,6,37,134903,6037134903,1349.03,Census Tract 1349.03,G5020,S,564488,1794,Both,829716.67578125,3867.50451574089
2271,6,37,139503,6037139503,1395.03,Census Tract 1395.03,G5020,S,351716,0,LIC,515044.44140625,2991.81875389706
2272,6,37,139504,6037139504,1395.04,Census Tract 1395.04,G5020,S,289074,0,Both,423306.9609375,2991.88686975772
2273,6,37,195803,6037195803,1958.03,Census Tract 1958.03,G5020,S,377392,0,DAC,551534.13671875,3321.89732879254
2274,6,37,102105,6037102105,1021.05,Census Tract 1021.05,G5020,S,492761,0,Both,722302.4921875,3676.70632807197
2275,6,37,104124,6037104124,1041.24,Census Tract 1041.24,G5020,S,4479384,980,LIC,6579433.02734375,14622.3759737185
2276,6,37,104821,6037104821,1048.21,Census Tract 1048.21,G5020,S,531802,0,Both,780206.12890625,4173.47133454854
2277,6,37,106408,6037106408,1064.08,Census Tract 1064.08,G5020,S,229071,0,LIC,336598.6640625,2326.25995674875
2278,6,19,4504,6019004504,45.04,Census Tract 45.04,G5020,S,2583353,0,Both,4039964.8984375,8053.81869867515
2279,6,19,4505,6019004505,45.05,Census Tract 45.05,G5020,S,2548871,29699,Both,4030971.90625,8032.6361768256
2280,6,99,1002,6099001002,10.02,Census Tract 10.02,G5020,S,1951654,0,Both,3119003.74609375,8684.05981622322
2281,6,37,115104,6037115104,1151.04,Census Tract 1151.04,G5020,S,1020171,0,Both,1496367.51171875,7504.97804418216
2282,6,37,119201,6037119201,1192.01,Census Tract 1192.01,G5020,S,947365,4796,Both,1396912.6328125,4781.39060169275
2283,6,37,125501,6037125501,1255.01,Census Tract 1255.01,G5020,S,464095,0,Both,679524.17578125,3402.30887802724
2284,6,37,571703,6037571703,5717.03,Census Tract 5717.03,G5020,S,397479,0,Both,577751.4765625,3570.49356828689
2285,6,37,901209,6037901209,9012.09,Census Tract 9012.09,G5020,S,588470350,7880632,LIC,885658508.621094,210591.256793079
2286,6,37,910001,6037910001,9100.01,Census Tract 9100.01,G5020,S,73640270,23987,LIC,108976856.085938,45631.7069289439
2287,6,37,920011,6037920011,9200.11,Census Tract 9200.11,G5020,S,163273433,12209,LIC,241180675.367188,91948.3129091811
2288,6,37,920012,6037920012,9200.12,Census Tract 9200.12,G5020,S,69889225,2413797,LIC,106956320.933594,62034.2522241298
2289,6,99,2501,6099002501,25.01,Census Tract 25.01,G5020,S,5181155,0,DAC,8267007.97265625,12062.9889993073
2290,6,99,2602,6099002602,26.02,Census Tract 26.02,G5020,S,2675771,0,Both,4268613.30859375,9706.18668402091
2291,6,99,2301,6099002301,23.01,Census Tract 23.01,G5020,S,3913131,126302,Both,6447852.890625,17921.0032629601
