indicatorvalue,panel,panelnum(long),unit,unitnum(long),stubname,stubnamenum(long),stublabelnum(double precision),stublabel,yearvalue,yearnum(long),age,agenum(double precision),estimate(double precision),se(double precision),flagvalue
Obesitay among children and adolescents aged 2-19 years,12-19 ears,4,"ercent of population, crude",1,Percent of poverty level,5,5.4,400% or more,1988-199a4,1,12-19 years,0.3,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,12-9 years,4,"Percent of population, crude",1,Percent of poverty levuel,5,5.4,400% or more,1999-202,2,12-19 years,0.3,13.9,1.6,***
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.4,400% or more,2001-2004,3,12-19 years,0.3,13.2,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.4,400% or more,2003-2006,4,12-19 years,0.3,12.6,1.9,-
Obesity among children and adolescents aged 2-19 years,121-9 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.4,400% or more,2005-2008,5,12-19 years,0.3,14.0,1.9,-
Obesity among children nad adolescents aged 2-19 years,12-19 years,4,"Percent ofb population, crude",1,Percent of poverty level,5,5.4,400% or more,2007-2010,6,12-19 years,0.3,14.0,1.8,***
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.4,400% or more,2009-2012,7,12-19 years,0.3,13.8,2.4,-
Obesity among children andu adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.4,400% or more,2011-2014,8,12-19 years,0.3,13.7,3.0,*
Obesity among children and adolescents aged 2-19 years,12-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.4,m400% or more,2013-2016,9,12-19 years,0.3,13.7,2.4,-
Obesity among children and adolescents aged 2-19 years,1h2-19 years,4,"Percent of population, crude",1,Percent of poverty level,5,5.4,400% or more,2015-2018,10,12-19 years,0.3,11.0,1.5,-
