X,Y,OBJECTID,LEASE_NUMBER,PROJECT_NAME,PROJECT_PHASE_NUMBER,DEVELOPER_NAME,WIND_TURBINE_ID,MAX_HEIGHT_M,MAX_MW,MAX_ROTOR_DIAMETER_M,WIND_TURBINE_MODEL,DEPTH_M,OPTION_NUMBER,STATUS,NOTES,LONGITUDE_NAD83,LATITUDE_NAD83,Northing,Easting,UTM_ZONE,is_spare
-8379847.938,4429560.0109,4323,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3F16,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.2774532,36.93147057,475291.1408,475291.1408,18N,
-8378115.4617,4429564.9313,4324,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3F17,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.26189011,36.93150591,476677.1405,476677.1405,18N,
-8376382.9826,4429569.5682,4325,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3F18,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.24632699,36.9315392,478063.1402,478063.1402,18N,
-8374650.5007,4429573.9209,4326,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3F19,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.23076385,36.93157046,479449.1399,479449.1399,18N,
-8402591.8363,4431618.4621,4327,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2E03,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.48176506,36.94625032,457104.1447,457104.1447,18N,
-8400859.0655,4431627.1154,4328,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2E04,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.46619931,36.94631244,458490.1444,458490.1444,18N,
-8399126.2894,4431635.4846,4329,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2E05,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.45063353,36.94637252,459876.1441,459876.1441,18N,
-8397393.5081,4431643.5695,4330,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2E06,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.43506769,36.94643057,461262.1438,461262.1438,18N,
-8395660.7221,4431651.3702,4331,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2E07,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.41950182,36.94648657,462648.1435,462648.1435,18N,
-8393927.9312,4431658.887,4332,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2E08,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.4039359,36.94654054,464034.1432,464034.1432,18N,
-8392195.1359,4431666.1193,4333,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2E09,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.38836993,36.94659246,465420.143,465420.143,18N,
-8390462.3362,4431673.0677,4334,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2E10,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.37280394,36.94664234,466806.1427,466806.1427,18N,
-8388729.5323,4431679.7318,4335,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2E11,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.3572379,36.94669019,468192.1424,468192.1424,18N,
-8385263.9128,4431692.2077,4336,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3E13,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.32610572,36.94677975,470964.1418,470964.1418,18N,
-8383531.0974,4431698.0192,4337,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3E14,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.31053958,36.94682147,472350.1415,472350.1415,18N,
-8381798.2786,4431703.5467,4338,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3E15,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.29497341,36.94686116,473736.1412,473736.1412,18N,
-8380065.4565,4431708.7898,4339,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3E16,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.2794072,36.9468988,475122.1409,475122.1409,18N,
-8378332.6313,4431713.7491,4340,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3E17,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.26384098,36.9469344,476508.1406,476508.1406,18N,
-8376599.803,4431718.4238,4341,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3E18,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.24827472,36.94696796,477894.1403,477894.1403,18N,
-8401082.1138,4433775.8347,4342,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2D04,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.46820299,36.96173723,458320.1445,458320.1445,18N,
-8399348.9887,4433784.2453,4343,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2D05,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.45263407,36.9617976,459706.1442,459706.1442,18N,
-8397615.8584,4433792.3713,4344,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2D06,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.4370651,36.96185593,461092.1439,461092.1439,18N,
-8395882.7234,4433800.2127,4345,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2D07,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.42149609,36.96191221,462478.1436,462478.1436,18N,
-8394149.5836,4433807.77,4346,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2D08,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.40592703,36.96196646,463864.1433,463864.1433,18N,
-8392416.4392,4433815.0429,4347,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2D09,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.39035793,36.96201866,465250.143,465250.143,18N,
-8390683.2903,4433822.0312,4348,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2D10,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.3747888,36.96206882,466636.1427,466636.1427,18N,
-8388950.1374,4433828.7355,4349,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2D11,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.35921963,36.96211694,468022.1424,468022.1424,18N,
-8387216.9803,4433835.1551,4350,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3D12,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.34365042,36.96216302,469408.1421,469408.1421,18N,
-8385483.8195,4433841.2904,4351,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3D13,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.32808117,36.96220706,470794.1418,470794.1418,18N,
-8383750.6549,4433847.1413,4352,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3D14,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.31251189,36.96224906,472180.1416,472180.1416,18N,
-8380284.3154,4433857.9899,4353,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3D16,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.28137325,36.96232692,474952.141,474952.141,18N,
-8378551.1408,4433862.9876,4354,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3D17,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.26580388,36.9623628,476338.1407,476338.1407,18N,
-8376817.9633,4433867.7011,4355,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3D18,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.25023449,36.96239663,477724.1404,477724.1404,18N,
-8375084.783,4433872.13,4356,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3D19,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.23466507,36.96242842,479110.1401,479110.1401,18N,
-8373351.6001,4433876.2744,4357,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3D20,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.21909562,36.96245816,480496.1398,480496.1398,18N,
-8397837.0514,4435941.603,4358,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2C06,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.43905211,36.97728125,460923.144,460923.144,18N,
-8387436.0771,4435984.6276,4359,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3C12,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.34561859,36.97759001,469239.1422,469239.1422,18N,
-8385702.5668,4435990.8024,4360,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3C13,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.33004621,36.97763432,470625.1419,470625.1419,18N,
-8383969.0527,4435996.6924,4361,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3C14,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.31447379,36.97767659,472011.1416,472011.1416,18N,
-8380502.0143,4436007.6187,4362,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3C16,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.28332887,36.977755,474783.141,474783.141,18N,
-8378768.4903,4436012.6551,4363,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3C17,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.26775636,36.97779114,476169.1407,476169.1407,18N,
-8377034.963,4436017.4066,4364,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3C18,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.25218383,36.97782524,477555.1405,477555.1405,18N,
-8375301.4331,4436021.8735,4365,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3C19,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.23661127,36.9778573,478941.1402,478941.1402,18N,
-8373567.9005,4436026.056,4366,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3C20,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.22103868,36.97788731,480327.1399,480327.1399,18N,
-8398059.5823,4438089.9973,4367,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2B06,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.44105113,36.99269744,460753.1441,460753.1441,18N,
-8396325.7485,4438097.9206,4368,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2B07,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.42547585,36.99275429,462139.1438,462139.1438,18N,
-8387656.5114,4438133.2645,4369,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3B12,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.34759879,36.99300787,469069.1423,469069.1423,18N,
-8385922.6515,4438139.4786,4370,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3B13,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.33202327,36.99305246,470455.142,470455.142,18N,
-8384188.7881,4438145.4083,4371,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3B14,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.31644771,36.993095,471841.1417,471841.1417,18N,
-8382454.921,4438151.0528,4372,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3B15,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.30087212,36.9931355,473227.1414,473227.1414,18N,
-8380721.0505,4438156.4126,4373,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3B16,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.2852965,36.99317396,474613.1411,474613.1411,18N,
-8378987.1767,4438161.4877,4374,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3B17,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.26972085,36.99321037,475999.1408,475999.1408,18N,
-8377253.3001,4438166.2778,4375,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3B18,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.25414518,36.99324474,477385.1405,477385.1405,18N,
-8396104.2542,4435949.4823,4376,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2C07,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.42348613,36.9773378,462308.5942,462308.5942,18N,
-8399693.3889,4435955.6218,4377,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2C05,254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.45572787,36.97738186,459439,459439,18N,
-8393044.7503,4423068.8373,4378,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2J08 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.39600215,36.884845,464712.1429,464712.1429,18N,
-8389581.9423,4423082.6981,4379,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2J10 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.36489523,36.88494459,467484.1424,467484.1424,18N,
-8387850.5321,4423089.2033,4380,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2J11 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.34934171,36.88499133,468870.1421,468870.1421,18N,
-8382656.2791,4423107.0194,4381,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2J14 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.30268096,36.88511934,473028.1412,473028.1412,18N,
-8389802.5294,4425229.9665,4382,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2H10 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.36687679,36.90037138,467314.1424,467314.1424,18N,
-8388070.7713,4425236.5116,4383,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G2H11 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.35132015,36.9004184,468700.1421,468700.1421,18N,
-8375948.3632,4425274.388,4384,OCS-A 0483,Coastal Virginia Offshore Wind Commercial Project,NA,Dominion Energy,G3H18 (Spare),254,14.69999981,222,Siemens Gamesa Renewable Energy SG 14-222 DD WTG with power boost technology,,P,Proposed,,-75.24242274,36.90069049,478402.1401,478402.1401,18N,
-8315545.2089,4617495.5981,4385,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-12,286,18,250,,,,,,-74.69981207,36,4235702.8519,526259.1682,18N,
-8315847.9314,4615104.532,4386,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-12,286,18,250,,,,,,-74.70253147,38.25212026,4233830.7195,526027.3023,18N,
-8312518.1602,4627059.1738,4387,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UH-13 (removed as mitigation measure),286,18,250,,,,,,-74.67261964,38.33640431,4243191.551,528611.3599,18N,
-8312821.8752,4624666.0076,4388,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-13,286,18,250,,,,,,-74.67534795,38.31953956,4241319.4187,528379.494,18N,
-8313125.4466,4622273.3813,4389,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UK-13,286,18,250,,,,,,-74.67807498,38.3026747,4239447.2863,528147.6281,18N,
-8313732.1589,4617489.7472,4390,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UM-13,286,18,250,,,,,,-74.68352517,38.26894461,4235703.0217,527683.8962,18N,
-8314035.3001,4615098.7381,4391,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UN-13,286,18,250,,,,,,-74.68624833,38.25207939,4233830.8893,527452.0303,18N,
-8311007.5713,4624659.6634,4392,OCS-A 0490,Maryland Offshore Wind Project,n/a,"US Wind, Inc.",UJ-14,286,18,250,,,,,,-74.65904979,38.31949485,4241319.5885,529804.222,18N,
