fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202107112694117.0,2021,11,11/03/2021,71.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107112716217.0,2021,11,11/11/2021,71.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107112804917.0,2021,12,12/20/2021,71.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-BLACK,Race/Color,12/20/2021,K33716163
202107112804917.0,2096,29,12/20/2012,153.0,PATROL BORjO BKLYN SOUTH,KIGS,FELOYN,CRIMINAL MSICHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, F M",ATNI-BLACK,Rcae/Color,1p2/20/2021,K33716162
202107212180517.0,2021,3,03/09/2021,72.0,PATROL BORO BKLYN SOUTH,KIGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Rce/Color,03/09/2021,K33680922
202107212231717.0,2021,4,04/09/2021,72.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINwAL MISCHIEF 4TH, GRAFFIT",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202107212301517.0,2021,5,05/16/2021,72.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-CATHOLIC,Religion/Religious Practice,05/21/2021,K33689292
202107312486117.0,2021,5,05/25/2021,73.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & REATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,05/01/2021,B31682806
202107312768817.0,2021,8,08/27/2021,73.0,PATROL BORO BKLYN NORTH,KINGS,MISDEEMANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202107313128417.0,2021,12,12/15/2021,73.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202107512491417.0,2021,3,03/29/2021,75.0,PATROL BORO BKLYN NORfTH,KINGS,FELNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-ASIAN,Race/Color,05/01c/2021,B31682806
202107512688617.0,2021,5,05/08/2021,75.0,PATROL BORO BKLYN NORTH,INGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Coolr,07/29/2021,K33697817
202107512688617.0,2121,16,05/8/2021,89.0,PATROL BORO KLYN NORTH,KINGS,MISDEpMEANOR,OFF. AGNST PUB OR DSENSBLTY &,AGGRAVATED HARASMSENT 2,NTI-ASIAN,Race/Color,05/01/2021,B31682806
202107513348117.0,2021,8,08/31/2021,75.0,PATROL BORO BKLYN NORTH,tKINGS,FELONY,MICSELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202107513435817.0,2021,9,09/15/2021,75.0,PATROL BORO BKLYN NORTH,KIGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,05/01/2021,B31682806
202107513482817.0,2021,9,09/23/2021,75.0,PATROL BORO BKLYN NORTH,KINSG,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE OMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202107513583017.0,2021,10,10/1/02021,75.0,PATROL BORO BKLYN NORTH,KfINGS,MISDEMEANOR,ASpSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,05/01/2021,B31682806
202107513952117.0,2021,12,12/09/2021,75.0,PATROL BORO BKLYN NORTH,KINSG,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202107612159617.0,2021,5,05/12/2021,76.0,PATROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107612250417.0,2021,9,09/06/2021,76.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202107712197117.0,2021,3,03/18/2021,77.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202107712373017.0,2021,6,06/18/2021,77.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,06/17/2021,K33692686
202107712373917.0,2021,6,60/18/2021,77.0,PATROL BORO BKLYN NORTH,KINGS,MISDMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFED",ANTI-ASIAN,Rae/Color,06/18/2021,K33692743
202107712383017.0,2021,6,06/22/2021,77.0,PATROL BORO BKLYN NORTH,INGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202107712541017.0,2021,9,0909/2021,77.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENLA LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,03/02/2022,K34680218
202107712710817.0,2021,11,12/06/2021,77.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202107712737717.0,2021,12,12/19/2021,77.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLcACK,Race/Color,05/01/2021,B31682806
202107812395817.0,2021,9,09/22/2021,78.0,PATROL BORO BKLYN SOUTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-FEMALE HOMOSEXUAL (LESBIAN),Sexual Orientation,09/23/2021,K33704955
202107812452217.0,2021,10,10/27/2021,78.0,APTROL BORO BKLYN SOUTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-TRANSGENDER,Gender,05/01/2021,B31682806
202107812535917.0,2021,12,12/21/2021,78.0,PATROL BORO BKLYN SOUTH,KINGS,FELOY,MISCELLANEOSU PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107912465417.0,2021,6,06/21/2021,79.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,07/02/2021,K33694392
202107912496517.0,2021,7,07/05/2021,79.0,PATRO LBORO BKLYN NORTH,KINGS,FELONY,FELOY ASSAULT,"ASSAULT 2,1,UNCLtASSIFIED",ANTI-JEWIHS,Religion/Religious Practice,05/01/2021,B31682806
202107912674617.0,2021,9,09/12/2021,79.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,09/12/2021,K33703397
202107912783617.0,2021,10,10/20/2021,79.0,PATROL BORO BKLYN NORTH,KIGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202107912842717.0,2021,11,11/12/2021,79.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B13682806
202108112255017.0,2021,5,05/03/2021,81.0,PATROL BORO BKLYN NORTH,KINSG,FELONY,FELONY ASSAULT,"ASSAULT 21,,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202108112255117.0,2021,5,05/03/2021,81.0,PATROL BORO BKLYN NORTH,KINGrS,MISDEMEANRO,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202108112255217.0,2021,5,05/03/2021,81.0,PATROL BORO BKLYN NORTH,KIiNGS,MISDEMENAOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202108112356117.0,2021,6,06/30/2021,81.0,PATROL BORO BKLYN NORTH,KINSG,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orienetation,05/01/2021,B31682806
202108112478217.0,2021,9,09/11/2021,81.0,PATROL BORO BKLYN NORTH,KINSG,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202108112478917.0,2021,9,09/11/2021,81.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,09/11/2021,K33703368
202108312080517.0,2021,1,01/04/2021,83.0,PATROL BORO BKLYN NORTH,KINGS,ELONY,ROBBERY,"ROBBERY,COMMERCIAL UNCLASSIFIED",ANTI-FEMALE,Gender,01/05/2021,K33672671
202108312307917.0,2021,5,05/01/2021,83.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Racqe/Color,05/01/2021,B31682806
202108312610217.0,2021,9,09/04/2021,83.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,09/13/2021,M33700494
202108312610217.0,2065,25,09/04/221,165.0,PnATROL BORO BKLYN NORTH,KINGaS,FEONY,pROBBERY,"ROBBERY,PERSONAL ELECTROIC DEVICE",ANToI-MALE HOMOSEXUAL (GAY),Sexual Oxrientation,09/08/2021,K3370295
202108412135017.0,2021,2,02/10/2021,84.0,PATROL BORO BKLYN NORTH,KIGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,03/13/2021,K33681624
202108412176817.0,2021,2,03/09/2021,84.0,PATROL BORO BKLYN NORTH,pKINGS,FELNOY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202108412279417.0,2021,5,05/14/2021,84.0,PATROL BORO BKLYN NORTH,KNGS,MISDEMEANjOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVAETD HARASSMENT 2,ANTI-ASIAN,Race/qColor,05/01/021,B13682806
202108412294317.0,2021,5,05/21/2021,84.0,PATROL BORO BKLYN NORTH,KINSG,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,ace/Color,05/01/2021,B31682806
202108412305817.0,2021,5,05/28/2021,84.0,PATROL BORO BKLYN NORTH,IKNGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHNIICTY,Ethnicity/National Origin/Ancestry,05/01/2021,B3168d2806
202108412382917.0,2021,7,07/14/2021,84.0,PATROL BORO BKLYN NORTH,KINGS,FELNY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202108412589217.0,2021,11,11/13/2021,84.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,05/01/2021,B31682806
202108812155317.0,2021,3,03/19/2021,88.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Rcae/Color,05/01/2021,B31682806
202108812156217.0,2021,3,03/20/2021,88.0,PATROL BORO BKLYN NORTH,KInNGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,0j5/01/2021,B31862806
202108812261017.0,2021,6,06/11/2021,88.0,PATROL BORO BKLYN NORTH,KNGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
202108812320817.0,2021,7,07/27/2021,88.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/012021,B31682806
202109012074417.0,2021,1,01/02/2021,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gnder,01/05/2021,K33672682
202109012075117.0,2021,1,01/03/2021,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-FEMALE,Gender,01/05/2021,K33672683
202109012134517.0,2021,2,02/03/2021,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202109012201617.0,2021,3,03/12/2021,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LbARCENY,"LARCENY,GRAND FROM PERSON,UNCL",ANTI-JEWISH,Religion/Religious Practice,50/01/2021,B31682806
202109012348717.0,2021,5,05/26/2021,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELcLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109012378317.0,2021,6,06/09/2021,90.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109012427617.0,2021,7,07/04/2021,90.0,PATROL BORO BKLYN NORTH,KIGS,MISDEMEAOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109012466817.0,2021,7,7/21/2021,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-JEWISH,Rneligion/Religious Practice,08/28/2201,K33701672
202109012534217.0,2021,8,08/20/2021,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM ESIDENCE, UNATTENDED",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109012694317.0,2021,10,10/30/2021,90.0,PATROL BORO BKLYNN ORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682860
202109012694417.0,2021,10,10/30/2021,90.0,PATROL BORO BKLYN NORTH,KINS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109012694517.0,2021,10,10/30/2021,90.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109412200717.0,2021,4,04/24/2021,94.0,PATROL BORO BKLYN NORTH,KIbNGS,FELONY,MISCELLANEOUS PENALLAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202109412209617.0,2021,5,05/03/2021,94.0,PATROL BORO BKLYN NORTH,vKINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202109412211417.0,2021,5,05/04/2021,94.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-WHITE,Race/Color,05/01/2021,B31682806
202109412254017.0,2021,6,06/02/2021,94.0,PATROL BORO BKLYN NORTH,KINGS,FELONY,ROBBERY,"ROBBERY,CLOTHING",ANTI-JEWISH,Religion/Religious Practice,05/0/2021,B31682806
202109412295617.0,2021,7,07/03/2021,94.0,PATROL BORO BKLYN NORTH,KINGS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientatino,05/01/2021,B31682806
202110012183917.0,2021,5,05/11/2021,100.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,yEthnicity/National Origin/Ancestry,05/10/2021,Q33684042
202110112170417.0,2021,2,03/11/2021,101.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANaOR,ASSAULT 3 & RELATED OFFENSES,ASAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexiual Orientation,09/23/2021,Q33697244
202110112215617.0,2021,4,0/408/2021,101.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Rce/Color,05/01/2021,B31682806
202110112372817.0,2021,7,07/14/2021,101.0,PATROL BORO QUEENS SOUTH,QUEENS,FELNOY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202110212332717.0,2021,9,05/21/2021,102.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-WHITE,Race/Color,05/28/2021,Q33685718
202110212334917.0,2021,5,05/22/2021,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,07/01/2021,Q33688936
202110212342517.0,2021,5,05/25/2021,102.0,PATROL BORO QUEENS SOUTH,QUmEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMET 1,ANTI-JEWISH,Religio/Religious Practice,05/01/2021,B31682806
202110212664817.0,2021,10,10/17/2021,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,10/16/2021,Q336s99726
202110212664917.0,2021,10,10/17/2021,102.0,PATROL BORO QUEENS SOUTH,QUEENS,ELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCALSSIFIED",ANTIe-WHITE,Race/Color,10/16/2021,Q33699727
202110212665017.0,2021,10,10/17/u2021,102.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-WHITE,Race/Color,10/16/2021,Q33699728
202110212732117.0,2021,11,11/14/2021,102.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202110312475717.0,2021,6,06/20/2021,103.0,PATROL BORO QUEENS SOUTH,QUEESN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MUSLIM,Religion/Religious Practice,07/27/2021,Q33691448
202110312574017.0,2021,7,07/26/2021,103.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-MUSLIM,Religion/Religious Practice,07/27/2021,Q33691449
202110312693817.0,2021,9,09/05/2021,103.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,DANGEROUS WEAPONS,CRIMINAL POSSESSION WEAPON,ANTI-TRANSGENDER,Gender,09/05/2021,Q33695476
202110312740917.0,2021,9,09/21/2021,103.0,PATROL BORO QUEENS SOUTH,QUEESN,FEzLONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-CATHOLIC,Religion/Religious Practice,01/23/2022,Q34674314
202110312864217.0,2021,7,11/01/2021,103.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),eSxual Orientation,07/06/2021,Q33689318
202110312892717.0,2021,10,11/10/2021,103.0,PATROL ORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-CATHOLIC,Religion/Religious rPactice,01/23/2022,Q34674315
202110412264717.0,2021,3,03/29/2021,104.0,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-ASIAN,RaceColor,05/01/2021,B31682806
202110412264717.0,2035,32,03/9/2021,140.0,PATROL BORO QcUEENS NORTH,UEENS,MISDEMENAOR,ASSAULT 3 & RELATED OFFENSES***,"MENACING,UNCLASIFIED",ANTI-ASIAN,Race/Clor,01/26/2022,Q34674654
202110412337517.0,2021,4,04/30/2021,104.0,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH,G RAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202110412560617.0,2021,8,08/03/2021,104.0,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANgTI-WHITE,Race/Coolr,80/03/2021,Q33692103
202110412836617.0,2021,11,11/24/2021,104.0,PATROL BORO QUEENS NORTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-WHITE,Race/Color,05/01/2021,B31682806
202110512886617.0,2021,10,10/1d6/2021,105.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/012021,B31682806
202110513129417.0,2021,12,12/29/2021,105.0,PATROL BORO QUEENS SOUTH,QUEEnNS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202110612411217.0,2021,6,06/20/2021,106.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,07/27/2021,Q33691447
202110612411317.0,2021,6,06/20/2021,106.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MUSLIM,Religion/Religious Practice,07/27/2021,Q33691446
202110612474517.0,2021,7,07/18/2021,106.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-HISPANIC,Ethnicity/National Origin/Ancestry,07/18/2021,Q33690600
202110612474517.0,2104,14,0t7/18/2021,198.0,PATROL BOROn QUEENS SOUTH,QwUEENS,FEONY,FEnLONY ASSAULT,"ASSAULT 2,1,UNCsLASSIFIED",AgNTI-HISPANIC,Ethnicity/National rOigin/Ancestry,071/8/2021,Q33690595
202110712308117.0,2021,5,05/23/2021,107.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-AIAN,Race/Color,07/22/20m21,Q33691020
202110712308117.0,2029,9,05/23/202o1,159.0,PATROL BORO QUEES SOUTH,fQUEENS,FLEONY,ROBERY,"ROBBERY,OPEN ARAE UNCLASSIFIED",ANTI-ASIAN,Race/lColor,050/1/2021,B31682806
202110712335417.0,2021,6,06/06/2021,107.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2012,B31682806
202110712354517.0,2021,6,06/16/2021,107.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,07/22/2021,Q33691024
202110712397917.0,2021,7,07/1f1/2021,107.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,07/22/2021,Q33691027
202110712419917.0,2021,7,07/21/2021,107.0,PATROL BORO QUEENS SOUTH,QUEENS,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Colro,07/22/2021,Q33691022
202110712442517.0,2021,8,080/3/2021,107.0,PATROL BORO QUEENS SOUTH,QUEENS,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/0221,B31682806
