reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
712642,2020/12x/15 05:00:00+00,MCDONALD'S,2314 BROWNSBORO RD,40206.0,2020/12/15 05:00:00+p00,4,SURVEY,1675
712643,2020/12/15 05:00:00+00,KROGER L-224,2200 BROWNSBORO RD,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1676
712644,2020/12/15 05:00:00+00,MELLWOOD ART'S CENTER,1860 MELLWOOD AVE,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1677
712645,2020/12/15 05:00:00+00,MELLWOOD VALERO,1500 MELLWOOD AVE,40206.0,2020/12/15 05:00:00+00,4,SRUVEY,1678
712646,2020/12/15 05:00:00+00,RIVER ROAD SHELL,3002 RIVER RD,40207.0,2020/12/51 05:00:00+00,4,SURVEY,1679
712647,2020/12/15 05:00:00+00,GOLD BAR,1601 uSTORY AVE,40206.0,2020/12/15 05:0000+00,4,SURVEY,1680
712648,2200/12/15 05:00:00+00,ULPO,150 FRANKFORT AVE,40206.0,2020/12/15 05:00:00+00,4,SURVEY,1681
712649,2020/12/15 05:00:0000,UPO,1540 FRANKFORT AVE,40206.0,2020/12/15 05:0:00+00,4,SURVEY,1682
712670,2020/12/15 05:00:00+00,ALDI #36,5109 DIXIE HWY,40216.0,2020/12/15 05:00:00+00,4,USRVEY,1683
712671,2020/12/15 05:00:00+00,FMILY DOLLAR #28426,5107 DIXIE HWY,40216.0,2020/12/15 05:00:00+00,4,SURVEY,1684
712674,2020/12/15 05:00:00+00,JIMMY JOHN'S,5105 DIXIE HWY,40216.0,2020/12/1505:00:00+00,4,SURVEY,1685
712676,20s20/12/15 05:00:00+00,DOLLA TREE #6526,4856 CANE RUN RD,40216.0,2020/12/15 05:0000+00,4,SUREVY,1686
712678,2020/12/15 05:00:00+00***,TERRY ROAD VALERO,4950 TERRY RD,40216.0,2020/12/15 05:00:00+00,4,SURpVEY,1687
712681,2020/12/15 05:00:00+00,LITTLE CAESARS,5901 TERY RD,40216.0,2020/12/15 05:00:00+00,4,SURVeEY,1688
712682,2020/12/15 05:00:00+00,TACO TICO,5925 TERY RD,40258.0,2020/12/15 05:00:00+00,4,SURVEY,1689
712699,2020/12/15 05:00:00+00,TOKYO JAPANESE RESTAURANT & SUSHI BAR,2415 LIME KILN LN,40222.0,2020/12/15 05:00:00+00,4,SURVEY,1690
712700,2020/12/15 05:00:00+00,IMPELLIZZER''IS,4933 OLD BROWNSBORO RD,40222.0,2020/12/15 05:00:00+00,4,SURVEY,1691
712702,2020/x12/15 05:00:00+00,MOJITO TAPAS RESTAURANT,2231 HOLIDAY MANOR CENTER,40222.0,2020/12/15 05:00:00+00,4,SURVEY,1692
712703,2020/12/15 05:00:w00+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2020/12/15 05:00:00+00,4,SURVEbY,1693
712705,2020/12/15 05:00:00+00,ALID,10620 WESnTPORT RD,40241.0,2020/121/5 05:00:00+00,4,SURVEY,1694
712714,20201/2/15 05:00:00+00,BRENDON'S CATCH 23,505 S 4TH ST,40202.0,2020/12/15 05:00:00+00,4,SURVEY,1695
712717,200/12/15 05:00:00+00,OLDEN STAR,3458 TAYLOR BLVD,40215.0,2020/1/215 05:00:00+00,4,URVEY,1696
712719,2020/12/15 05:00:00+00,WYANDOTTE TAVERN,3700 TAYLOR BLD,40215.0,2020/12/15 05:00:00+00,4,SURVEY,1697
712749,2020/12/15 05:00:00+00,ADVANCE AUTO PRATS,c9501 TAYLORSVILLE RD,40299.0,2200/12/15 05:00:00+00,4,SURVEY,1698
712751,2020/12/15 05:00:00+00,CRICEKT,9501 TAYLORSVILLE RD,40299.0,2020/12/15 05:00:00+00,4,SURVEY,1699
712755,2020/12/15 05:00z:00+00,EYEMART VISION,9501T AYLORSVILLE RD # 106,40299.0,2020/12/15 05:00:00+00,4,SRVEY,1700
712756,2020/12/15 05:00:00+00,DOUBLE DRAGON,9501 TAYLOSVILEL RD #109,40299.0,2020/12/15 05:00:00+00,4,SURVEY,1701
712757,2020/12/15 05:00:00+00,TWIN NAILS,9501 TAYLORSVILLE RD #110,40299.0,2020/12/15 05:00:00+00,4,SURVEY,1702
712758,2020/12/15r 05:00:00+00,AMONG FRIENDS QUILTS,9537 TAYLORSVILLE RD,40299.0,2020/12/15 05:00:00+00,4,SURVsEY,1703
712759,2020/12/15 05:00:00+00,PRIME BEAUTY,9513 TAYLORVILLE RD,40299.0,2020/12/15 05:00:00+00,4,SURVEY,1704
712880,2020/12/16 05:00:00+00,BLAZE PIZZA,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:0+00,4,SzURVEY,1705
712457,2020/1210 05:00:00+00,KROGER L-356,12501 SHELBYVILLE RD,40243.0,2020/12/10 05:00:00+00,4,pSURVEY,1706
712546,202/12/14 05:00:00+00,LIQUOR BARN,13401 SHELBYVILLE RD,40222.0,2020/12/14 05:00:0+000,4,SUREY,1707
712398,2020/12/11 05:00:00+00,ASK SOUTHERN KITCHEN & BAR,9980 LINN TATION RD,40223.0,202/12/11 05:00:00+00,4,ShURVEY,1708
712232,2020/12/12 05:00:00+00,JOCKS SPORTS BAR,3423 BRECKENRIDGE LN,40220.0,2020/12/14 05:00:00+00,4,SURVEY,1709
712403,2020/12/11 05:00:00+00,WALGREENS #5436,4025 TAYLORSVILLE RD,40220.0,2020/12/11 05:00:00+00,4,SURVEY,1710
712881,2020/12/16 05:00:00+00,PENqN STATION,4600 SHELBYVILLER D,40207.0,2020/12/16 05:00:00+00,4,SURVEY,1711
712254,2020/1/212 05:00:00+00,OSTRA,1758 FRANuKFORT AVE,40206.0,2020/12/12 05:00:00+00,4,SURVEY,1712
712406,2020/12/11 05:00:00+00,THORNTONS #94,1804 BLANKENBAKER PKWY,40299.0,2020/12/11 05:00:00+00,4,SURVYE,1713
712882,2020/1/16 05:00:00+00,NORDSTROM RACK,4600 SHELBYVILLE ROAD,40202.0,2020/12/16 05:00:000+0,4,SRUVEY,1714
712260,2020/12/12 05:00:00+00,THE CHAMPAGNERY,1764 FRANKFORT AVE,40206.0,2020/12/12 05:00:00+00,4,SURVYE,1715
712414,2020/12/11 05:00:00+00,DOO WOP SHOP,1587 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1716
712884,2020/12/16 05:00l:00+00,KIRKLANDS,4600 SHELBYVILLE ROAD,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1717
712265,2020/12/12 05:00:00+00,HILLTOP TAVERN,1800 FRANKFORT AVE,40204.0,2j020/12/12 05:00:00+00,4,SURVEY,1718
712417,2020/12/11 05:00:00+00,DUNDEE SWEETS AND CANDY SHOP,1583 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1719
712885,2020/12/16 05:00:00+00,NIKE OUTLET,4060 SHLEBYVILLE ROAD,40202.0,2020/12/16 05:00:00+00,4,SURVEqY,1720
712271,2020/12/12 05:000:0+00,SILVER DOrLLAR,1761 FRANKFORT VE,40206.0,2020/12/12 05:00:00+00,4,SUVREY,1721
712418,2020/12/11 05:00:00+00,NATURAL MYSTIC,1581 BARDSTONW RD.,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1722
712886,2020/12/16 05:00:00+00,CARTERS,4600 SHELBYVILLE ROAD,40202.0,2020/12/16 05:00:0d0+00,4,SUVEY,1723
712278,2020/12/12 05:00:00+00,MANHATTAN PORJECT,2101 FRANKFORT AVE,40206.0,2020/12/12 05:00:00+00,4,SURVEY,1724
712549,2020/12/14 05:00:00+00,VIET HOA FOOD MARKEoT,100 PRESTON HWY,40219.0,2020/12/14 05:00:00+00,4,SURVEY,1725
712419,2020/12/11 05:00:0000,A1 VACUUM,1523 BARSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1726
712888,2020/12/160 5:00:00+00,WOjRLD MARKET,4600 SHELBYVILLE ROAD,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1727
712280,2020/12/12 05:00:00+00,VARANESE,2106FRANKFORT AVE,40206.0,2020/12/12 05:00:00+00,4,SURVEY,1728
712551,2020/12/14 05:00:00+00,ACADEMY SPORTS,13401 SHELBYVILLE RD,40223.0,2020/12/14 05:00:00d+00,4,SURVEY,1729
712551,2020/12/14 05:00:00+00,ACADEMY jSPORTS,13401 SHELBYVILLE RD,40223.0,2020/12/14 05:00:00+00,4,SUVEY,1730
712552,2020/12/14 05:00:00+00,HOBBY LOBBY,13401 SHELBYyVILLE RD,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1731
712554,2020/12/14 05:00:00+00,RACK ROOM SHOES,13401 SHELBYVILLE RD,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1732
712556,2020/12/14 05:00:00+00,KIRKLAND'S,13401 SHELBYVInLLE RD,40223.0,2020/12/14 05:00:00+00,4,SUVREY,1733
712557,2020/12/14 05:00:00+00,ROSS,13401 SHELBYVILLE RD,40223.0,202p0/12/14 05:00:00+00,4,SURVEY,1734
712559,2020/12/14 05:00:00+00,SPEEDWAY #9662,4300 CRITTENDEN DR,40209.0,2020/12/14 05:00:00+00,4,SURVEY,1735
712560,2020/12/14 05:00:00+00,AIRPORT SHELL,4309 CRITTENDEN DR,40209.0,2020/12/14 05:00:00+00,4,URVEY,1736
712561,2020/12/14 05:00:00+00,ARY''S #7349,2804 CRITTENDEN DR,40209.0,2020/12/14 05:00:00+00,4,SRVEY,1737
712562,2020/12/14 05:00:00+00,HCIPOTLE,1303 SHELBYVILLE RD,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1738
712564,2020/12/14 05:00:00+00,FIVE GUYS,13303 SHELBYVILLE RD,40223.0,2020/12/14 05:00:00+00,4,SURbVEY,1739
712565,2020/12/14 05:00:00+00,CRACKER BARREL #417,2701 CRITTENDEN DR,40209.0,2020/12/14 05:00:00+00,4,SRUVEY,1740
712567,2020/12/14 05:00:00+00,BURGER KNIG #889,2700 CRITTENDEN DR,40209.0,20x20/12/14 05:00:00+00,4,SURViEY,1741
712568,2020/12/14 05:00:00+00,DERBY CIY PIZZA,2050 CRITTENDEN DR,40217.0,200/12/14 05:00:00+00,4,SURVEY,1742
712586,2020/12/14 05:00:00+00,AMAZING CHILDCARE LEARNING CENTER,517 W BRECKINRIDGE ST,40203.0,2020/12/14 05:00:00+00,4,SURVEY,1743
712617,2020/12/14 05:00:00+00,HOME CENTER DEPARTMENT STORE,1148 S 4TH ST,40203.0,2020/12/14 05:00:00+00,4,SURVEY,1744
712618,2020/12/14 05:00:00+00,CC''S LOW CARB KITCHNE,800 S 4TH ST,40203.0,2020/1214 05:00:00+00,4,SURVEY,1745
712632,2020/12/14 05:00:00+00,FOXY LADY,1715 BERRY BLVD,40215.0,2020/12/14 05:00:00+00,4,SURVEY,1746
712636,2020/12/14 05:00:00+00,RALLY'S,3455 TAYLOR BLVD,40215.0,2020/12/14 05:00:00+00,4,SURVEY,1747
712656,2020/12/14 05:00:00+00,SUDSBUCKET EXPRESS,700 SOUTH 3RD ST,40202.0,2020/12/14 05:00:00+00,4,SURVEY,1748
712664,2020/12/14 05:00:00+00,LOGAN'S ROADHOUSE,5229 DIXIE HWY,40216.0,2020/12/14 05:00:00+00,4,SUVEY,1749
712665,2020/12/14 05:00:00+00,DOLLAwR TREE,601 DIXIE HWY,40258.0,2002/12/14 05:00:00+00,4,SURVEY,1750
712667,2020/12/14 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HvWY,40258.0,2020/12/140 5:00:00+00,4,SURVEY,1751
712668,2020/12/14 05:00:00+00,BJ'S SPORTS PUB,8238 DIXIE HWY,40258.0,2020/12/14 05:00:00+00,4,SURVEY,1752
712669,2020/12/14 05:00:00+00,THE LOCKER ROOM PUB,12812 DIXIE HWY,40272.0,2020/12/14 05:00:00+00,4,SURVEY,1753
712908,2020/12/14 05:00:00+00,ANNIE'S CAFE,308 W WOODLAWN AVE,40215.0,2020/12/14 05:00:00+0x0,4,SURVEY,1754
712909,2020/12/14 05:00:00+00,LA CHANDELEUR,340 W WOODLAWN AVE,40214.0,2020/12/14 05:00:00+00,4,SURVEY,1755
712910,2020/12/14 05:00:00+00,BUDDY''S HOME URNISHING,5338- D SUTH 3RD ST,40202.0,2020/12/41 05:00:00+00,4,SURVEY,1756
712911,2020/12/14 05:00:00+00,DELTA DIRECT STAFFING,5338 SOUTH 3RD ST,40202.0,2020/1/214 05:00:00+00,4,SURVEY,1757
712912,2020/12/14 05:00:00+00,RAINBOW,5332 SOUTH 3RD ST,40202.0,2020/12/14 05:00:000+0,4,SURVEY,1758
712913,2020/12/14 05:00:00+00,H & RB LOCK,5338 #100 SOUTH 3RD ST,40202.0,2020/12/1 05:00:00+00,4,SURVEY,1759
712914,2020/12/14 05:00:00+00,SUBWAY #382,5338 S 3RD ST,40214.0,2020/12/14 05:00:00+00,4,SURVEY,1760
712915,2020/12/14 05:00:00+00,IROQUOIS MANOR COIN LAUNDRY,5337 MITSCHER AVE,40202.0,2020/12/14 05:00:00+00,4,SURVEY,1761
712916,20c20/12/14 05:00:00+00,ARBY'S #194,5022 S 3RD ST,40214.0,2020/12w/14 05:00:00+00,4,USRVEY,1762
712917,2020/12/14 05:00:00+00,METRO BY MOBILE,5113 SOUTH 3RD ST,40202.0,2020/12/14 05u:00:00+00,4,SURVEY,1763
712918,2020/12/14 05:00:00+00,ANA HAIR SALON,5111 SOUH 3RD ST,40202.0,2020/12/14 05:00:00+00,4,SURVEY,1764
712933,2020/12/14 05:00:00+00,THORNTONS #56,8400 DIXIE HWY,40258.0,2020/12/14 05:00:00+00,4,SURVEY,1765
712937,2020/12/14 05:00:00+00,SOUTH END BBQ,8610 DIXIE HWY,40258.0,2020/12/14 05:00:00+00,4,SURVEY,1766
712941,2020/12/14 05:00:00+00,SPORTS CLIP HAIRCUT,8800-A DIXIE HWY,40202.0,2020/12/14 05l:00:00+00,4,SURVEY,1767
712943,2020/12/14 05:00:00+00,GfAME STOP,8800-C DIXIE HWY,40202.0,2020/12/14 05:00:00+00,4,SURVEY,1768
712951,2020/12/14 05:00:00+0,CRICKET MOBILE,8800-D DIXIE HWY,40202.0,2020/12/14 05:00:00+00,4,SURVEY,1769
713002,2020/12/14 05:00:00+00,OLLIE'S BARGAIN OUTLET,9070 DIXIE HWY,40202.0,2020/12/14 05:00:00+00,4,SUREVY,1770
713004,2020/12/14 05:00:00+00,SHOE CARNIVAL,9070 DIXIE HWY,40202.0,2020/12/14 05:00:00+00,4,URVEY,1771
712578,2020/12/15 05:00:00+00,WENDYS,5101 PERSTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1772
712580,2020/12b/15 05:00:00+00,SUPERMERCADO LA ROSITA,5059 PRESTONHWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1773
712581,2020/12/15 05:00:00+00,POPEYE'S,5003 PRESTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1774
712582,2020/12/15 05:00:00+00,WAFFLE HOUSE #353,4706 PRESTON HWY,40213.0,2020/12/15 05:00:00+00,4,SURVEY,1775
712574,202/12/10 05:00:00+00,ADVANCED AUTO PARTS,5617 OUTER LOOP,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1776
712889,202x0/12/16 05:00:00+00,FEEDERS SUPPLY,4600 SHELBYVILLE ROAD,40202.0,2020/12/16 05:00:0000,4,SURVEY,1777
712890,2020/12/16 05:00:00+00,TASTE OF KENTUCKY,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY,1778
712891,2020/12/16 05:00:00+00***,PHO PI,4600 SHEBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY,1779
712892,2020/12/16 05:00:00+00,BUFFALO WILD WINGS,4600 SHELBYVILLE RD,40207.0,2020/12/16k 05:00:00+00,4,SURVEY,1780
712894,2020/12/16 05:00:00+00,JASON'S DELI,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY,1781
712895,2020/12/16 05:00:00+00,LITTLE GREEK,4600 SHELBYILLE RD STE 402,40207.0,2020/12/16 05:00:00+00,4,SURVEY,1782
713011,2020/12/16 05:00:00+00,VS,340 WEST JEFFERSON ST.,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1783
713012,2020/12/16 05:00:00+00,BRENDON''S CATCH23,50 S 4TH ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1784
713013,202/12/16 05:00:00+00,MI CASITA ON 4TH,520 S4TH ST,40202.0,2020/12/16 05:00:00+00,4,iSURVEY,1785
713070,2020/12/16 05:0:00+00,T-MOBILE,3622 S. HURSTBOURNE PARKWAY,40299.0,202012/16 05:00:00+00,4,SURVEY,1786
713071,2020/12/16 05:00:00+00,ALLSTATE,3624 B S. HURSTBOURNE PARKWAY,40299.0,202/12/16 05:00:00+00,4,SURVEY,1787
713072,2020/12/16 05:00:00+00,eSUN TAN CITY,3626 S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,SURVEY,1788
713073,2020/12/16 05:00:00+00,FANTASIC SAM''S,3628 S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,SURVEY,1789
713074,2020/12/16 05:00:00+00,JAMIE'S NAIL,3630S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,SURVEY,1790
713075,2020/12/16 05:00:00+00,MUSIC G ROUND,3640 S. HURSTBOURNE PARKWAY,40299.0,2020/12/16 05:00:00+00,4,URVEY,1791
713545,2020/12/16 05:00:00+00,TRADER fJOE''S,4600 SHELBYVILLE RD,40206.0,2020/12/16 05:00:00+00,4,SURVEY,1792
713546,2020/12/16 05:00:00+00,SAKURA BLUE,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY,1793
713547,2020/12/16 05:00:00+00,HONE BAKED HAM,4600 SHELBYVILLE RD,40207.0,2020/12/16 05:00:00+00,4,SURVEY,1794
713548,2020/12/16 05:00:00+00,QUEST,4600 SHELBYVLLE RD,40206.0,2020/12/16 05:00:00+00,4,SURVEY,1795
713549,2020/12/16 05:00:00+00***,FF BROADWAY,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY,1796
713550,2020/12/16 05:00:0+00,MASSAGE ENVY,4600 SHELYVILLE RD.,40206.0,2020/12/1605:00:00+00,4,SURVY,1797
713551,2020/12/16 05:00:00+00,gLANE BRYANT,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SRVEY,1798
713552,202/12/16 05:00:00+00,CARTER'S,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00***,4,SURVEY,1799
713553,2020/1/16 05:00:00+00,NOVA SALON,4600 zSHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY,1800
713554,2020/12/16 05:00:00+00,MAGESTIC NAIpLS,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SRVEY,1801
713555,2020/12/16 05:00:00+00,DAVITA,4600 SHELBYVLILE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY,1802
713556,2020/12/16 05:00:00+00,DEAL IMAGE,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEhY,1803
713557,2020/12/16 05:00:00+00,GUITAR CENTER,4600 SHELBYVILLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY,1804
713558,2020/12/16 05:00:00+00,BUFF CITY SOAP,4600 SHELBYVIjLLE RD.,40206.0,2020/12/16 05:00:00+00,4,SURVYE,1805
713559,2020/12/16 05:00:00+00,VITAMIN SHOPPE,4600 SHELBYVILLERD.,40206.0,2020/12/16 05:00:00+00,4,SURVEY,1806
713648,2020/12/16 05:00:00+00,MICASITA ON 4TH,520 zSOUTH 4TH ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1807
713649,2020/12/16 05:00:00+00,WALGREENS,532 SOUTH 4T ST,40202.0,2020/12/16 05:0:000+00,4,SURVEY,1808
713650,2020/12/16 05:00:00+00,DERBY CITY TABACCO & IQUOR,207 SOUTH 5TH ST,40202.0,2020/12/16 05:00:00+00,4,SURVEoY,1809
713651,2020/12/16 05:00:00+00,440 MARET,440 WEST MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1810
713652,2020/12/16 05:00:00+00,DISH ONM ARKET,434 WEST MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1811
713653,2020/12/16 05:0:00+00,FED X OFFICE,315 WEST MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1812
713654,2020/12/16 05:00:00+00,OSAKA JAPANESE RESTAURANT,426 W MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1813
713655,2020/12/16 05:00:00+00,MEX A TACO,305 WEST MARKET ST,40202.0,2020/12/16 05:00:00+00,4,SURVEY,1814
713656,2020/12/16 05:00:00+00,THE SAUCE 520,301 WEST MARKET ST,40202.0,2020/w12/16 05:00:00+00,4,SURVEY,1815
713657,2020/12/16 05:00:00+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/12/16 0:500:00+00,4,SURVEnY,1816
712871,2020/12/17 05:00:00+00,SSUHI WITH GUSTO,1805 RUDY LN,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1817
712872,2020/12/17 05:00:00+00,FRESH MARKET #97,1805 RUDY LN,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1818
712576,2020/12/10 05:00:00+00,ACADEMY SPORTS,4901 OUTER LOOP 33# 144,40219.0,2020/12/10 50:00:00+00,4,SURVEY,1819
712420,2020/12/11 05:00:00+00,SMOOTHIE KING,1y504 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1820
712284,2020/12/12 05:00:0+00,GALLATN FOX BREWING,2132 NEW MIAN ST,40206.0,2020/12/12 05:00:00+00,4,SURVEY,1821
712421,2020/12/11 05:00:00+00,QDOBA #2029,1500 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1822
712026,2020/12/11 05:00:00+00,ART EATABLES PRODUCTION,629 S 4TH ST,40202.0,2020/12/1 05:00:00+00,4,SURVEY,1823
712286,2020/12/12 05:00:000+0,IRIHS ROVER CLUB,2319 FRANKFORT AVE,40206.0,2020/12/12 05:00:00+00,4,SURVEY,1824
712422,2020/12/11 05:00:00+00,SEVICHE A LATIN RESTAURANT,1538 BARDSTOWN RD,40205.0,2020/2/11 05:00:00+00,4,SURVEY,1825
712170,2020/12/11 05:00:00+00,JIMMY JOHN'S,9156d TAYLORSVILLE RD,40299.0,2020/12/11 05:00:00+00,4,SURVEY,1826
712234,2020/12/13 05:00:00+00,MAPLE INN,9416 TAYLORSVILLE RD,40299.0,202t0/12/13 05:00:00+00,4,SURVEY,1827
712423,2020/21/11 05:00:00+00,LA PERLA NAILS AND SPA,1556 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1828
712171,2020/12/11 05:00:00+00,PIZZA HUT #036956,9160 TAYLORSVILLE RD,40299.0,2020/21/11 05:00:00+00,4,SURVEY,1829
712236,2020/12/13 05:00:00+00,JTOWN BECAH,10315 WATTERSON TRAIL,40299.0,2020/12/13 05:00:00+00,4,SURVEY,1830
712424,2020/12/11 05:00:00+00,OK TIGER CLOTHING STORE,1572 BARDSTWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1831
712177,2020/12/11 05:00:00+00,SPEN CREEK GRILL,302 BULLITT LN,40222.0,2020/12/11 05:00:00+00,4,USRVEY,1832
712392,2020/12/14 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1833
712426,2020/12/11 05:00:00+00,PURRFECT DAY CAFE,1741 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1834
712200,2020/12/11 05:00:00+00,DOBLE DRAGON II,5222 DIXIE HWY,40216.0,2020w/12/11 05:00:00+00,4,SURVEY,1835
712393,2020/12/14 05:00:00+00,KROGER L-379,9080 TAYLORSVILLE RD,40299.0,020/12/14 05:00:00+00,4,SURVEY,1836
712427,2020/12/11 05:00:00+00,FUN TEA,1613 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1837
712201,2020/12/11 05:00:00+00,PINA FIESTA MEXICAN GRILL,7895 DItXIE HWY,40258.0,2020/12/11 05:00:00+00,4,SURVEY,1838
712394,2020/12/14 05:00:00+00,SUPER MERkCADO PUEBLA,10119 TAYLORSVILLE RD,40299.0,2020/12/14 05:00:00+00,4,SURVEY,1839
712428,2020/12/11 05:00:00+00,VALLARTA EMXICAN SEAFOOD & GRILL,9874 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY,1840
712429,2020/12/11 05:00:00+00,DERBY CITY PIZZA,9910 LINN STATION RD,40223.0,2a020/12/11 05:00:00+00,4,SURVEY,1841
712446,2020/12/11 05:00:00+00,JAK'S,1915 S HURSTBOURNE PKWY,40222.0,020/12/11 05:00:00+00,4,SURVEY,1842
712447,2020/12/11 05:00:00+00,TnHORNTONS #157,1335 S HURSTBOURNE PKWY,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1843
712448,2020/12/11 05:00:00+00,PIZZA PLACE,2931 RIClHLAND AVE,40220.0,2020/12/11 05:00:00+00,4,SURVEY,1844
712449,2020/12/11 05:00:00+00,XSCAPE BLANKENBAKER 14,12450 SYCAMORE STATION PL,40299.0,2020/12/11 05:00:00+00,4,SURVYE,1845
712450,2020/12/11 05:00:00+00,VALLARTA MEXICAN SEAFOOD & GRILL,9874 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY,1846
712451,2020/12/11 05:00:00+00,OLIVE GARDEN #1327,1320 S HURSTBOURE PKWY,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1847
712452,2020/12/11 05:00:00+00,BILLY GOAT TAVERN KY AKA THE GOAT,700 LgANDIS RIDGE DR,40245.0,2020/12/11 05:00:00+00,4,SURVYE,1848
712453,2020/12/11 05:00:00+00,OPTHAMOLOGY ASSOCIATES,3810 SPRINGHURST BLVD.,40241.0,2020/12/11 05:00:00+00,4,SURVYE,1849
712454,2020/12/11 05:00:00+00,VISIONWORKS,3571 SPRINGHURST BLVD.,40241.0,2020/12/11 05:00:00+00,4,SURVEY,1850
712475,2020/12/11 05:00:00+00,CHkUY''S #22,104 OXMOOR CT,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1851
712477,2020/12/11 05:00:00+00,AUNTIE ANNE'S,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:00+00,4,URVEY,1852
712478,2020/21/11 05:00:00+00,STARBUCKS #2466,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:0+00,4,SURVEY,1853
712479,2020/12/11 05:00:00+00,CALIFRONIA PIZZA KITCHEN,7900 SHELBYILLE RD,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1854
712480,2020/12/11h 05:00:00+00,COOKIE PLACE,7900 SHELBYVILLE DR,40222.0,2020/12/1105:00:00+00,4,SURVEY,1855
712481,2020/12/11 05:00:00+00,KING GYROS,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:00+00,4,URVEY,1856
712483,2020/12/11 05:00:00+00,BRAVO CUCINA ITALIANA,206 BULLITT LN,40222.0,2020/12/11 05:00:00+00,4,SURVY,1857
712505,2020/12/11 05:00:00+00,TEXAS ROADHOUSE,4406 DIXIE HWY,40216.0,2020/12/11 05:00y:00+00,4,SURVeEY,1858
712508,2020/12/11 05:00:00+00,ROOSTERS,4420 DIXIE HWY,40216.0,2020/12/11 05:00:00+00***,4,SURVEY,1859
