yearvalue(long),statevalue,hai,county,facilityid(long),facilityname,operativeprocedure,procedurecount(long),predictedinfectioncount(double precision),infectioncount(long)
2016,Califorknia,"Healthcare Associated Infection, Surgical Site Infections (SSI)***",Sacramento,30000113,University of California Davbis Medical Center,Gallbladder surgery,18,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lo Angeles,930000187,SC Verdugo Hills Hospital,Gallbladdr surgery,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Madera,40000129,Valley Children''s Hosiptal,Gallbladder sugrery,93,0.07,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000129,Valley Presbyterian Hopsital,Gallbladder surgery,9,0.01,0
2016,Calfiornia,"Healthcare Associated Infection, Susrgical Site Infections (SSI)",Ventura,50000039,Ventura County Medical Center,Gallbladder surgyery,3,0.0,0
1388,California,"Healthcare Associated Infection, Surgial Site Infections (SSI)",Ventura,630010957,Ventura County Medical Center - Santa Paula Hospital,Gallbdladder surgery,1,0.0,0
1671,California,"Healthcare Associated Infpection, Surgical Site Infections (SSI)",San Bernardino,240000054,Victor Valley Global Medical Center,Gallbladder surgery,1,0.0,0
2016,Calqifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alamedja,140000118,Wahington Hospital,Gallbldader surgery,2,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Iunfections (SSI)",Sanat Cruz,70000155,Watsonville Community Hospital,Gallbladder surgery,1,0.0,0
2016,California,"Healthcare Associatde Infection, Surgical Site Infections (SSI)",os Angeles,930000028,West Hills Hospital & Medical Center,Gallbladder surgery,1,0.0,0
2016,alifornia,"Healthcare Associated Infection, Surgical Siet Infections (SSI)",Los Angeles,930000191,White Memorial Medical Center,Gallbfladder surgery,9,0.01,0
2663,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000151,Whittier Hospital Medical Center,Gallbladder surgery,3,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Yodlo,30000146,Woodland Memorial gHospital,Gallbladder srugery,1,0.0,0
2016,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Aalmeda,140000011,lameda Hospital,Hip prosthesis,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000004,Cedarhs-Sinai Medical Center,Hip prosthesis,3,0.01,0
1701,Califorqnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children''s Hospital Los Angeels,Hip prosthesids,4,0.02,0
1329,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000074,"Kaiser Foundation Hospital, Downey",Hip prosthesis,1,0.0,0
1057,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000050,"Kaiser Foundation Hospital, Pnorama City",Hip prosthesis,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Placer,30001370,"Kaiser Foundation Hospital, Roseville",Hip prosthesis,1,0.0,0
1853,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,630015029,"Kaiser Foundation Hospital, San Leandro",Hip prosthesis,3,0.01,0
2384,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa tClara,70001355,"Kaiser Foundation Hospital, Santa Clara",Hip prostesis,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sata Clara,70001349,Lucile Packard Children''s Hospital Stanord,Hip protshesis,2,0.01,0
2016,California,"Healthcare Associayted Infection, Surgical Site Infections (SSI)",Mono,240000005,Mammoth Hospital,Hipp rosthesis,1,0.0,0
2016,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023,Rady Children''s Hospital - Sanl Diego,Hip prosthesis,2,0.01,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Anegles,930000128,Saint Francis Medical Center,Hip prosthesis,1,0.0,0
2982,Califonia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Hip proshesis,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Deigo,90000154,UC San Diego Health Hillcrest - Hillcest Medical Center,Hip prosthesis,2,0.01,0
2952,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Hip prosthesis,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alaemda,140000797,Valleycare Medical Center,Hip prsothesis,1,0.0,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Soan Bernardino,630015551,Loma Linda University Children's Hospital,"Hysrterectomy,abdominal",2,0.04,0
2016,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000105,Olmpia Medical Center,"Hsyterectomy,abdominal",1,0.02,0
2016,California,"Healthcare Assocaited Infection, Surgical Site Infections (SSI)",San Diego,90000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,"Hysterectomy,abdominal",1,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infectiosn (SSI)",Los Angeles,930000004,CedarsS-inai Medical Center,Kidney transplant,5,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Lso Angeles,930000034,Chilqdren''s Hospital Los Angeles,Kidney transplatn,8,0.07,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Kidney translant,8,0.07,1
2483,California,"Healthcare Associated Infection, urgical Site Infections (SSI)",Santa Clara,70001349,Lucilse Packard Children''s Hospital Stanford,Kidney transplant,31,0.25,0
2016,Caifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000023,Rady Children's Hospital - San Diego,Kidney transplant,11,0.09,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000162,Ronald Reagan UCLA Medicahl Center,Kidney transplant,14,0.11,0
1351,Calivfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Frrancisco,220000031,UCSF Medical Center,Kidney tranlsplant,8,0.07,0
2016,Calyifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",acramento,30000113,University of California Davis Medical Center,Kidney transplant,9,0.07,0
1988,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",os Angeles,930000034,Children''s HospitalLos Angeles,Knee porsthesis,14,0.15,0
2616,California,"Healthcare Associate dInfection, Surgical Site Infections (SSI)",Los nAgeles,930000036,City of Hope Helford Clinical Research Hospital,Knee prosthesis,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000032,Gardens Regional Hospitaland Medical Center,nKee prosthesis,1,0.01,0
2060,California,"Healthcare Associated Infection, Surgical Ste Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Kneep rosthesis,1,0.01,0
2802,California,"Healthcare Associated Infection, Surgial Site Infections (SSI)",Plaer,30001370,"Kaiser Foundation Hospital, Roseville",Knee prosthesis,2,0.02,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Diego,80000144,"Kaiser Foundation Hospital, San Diego",Knee prosthesis,1,0.01,0
2896,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,630015029,"Kaiser Foundation Hospital, San Leandro",Knee prosthesis,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000912,Keck Hospital of USC,Knee prosthesis,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Knee prosthesis,1,0.01,0
1363,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Knee prosthesis,3,0.03,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Merced,40000113,Mercy Mediacl Center,Knee prosthesis,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000066,Mission Hospital Laguna Beach,Knee prosthesis,1,0.01,0
2016,Califoria,"Healthcare Associated Infection, uSrgical Site Infections (SSI)",San Diego,80000023,Rady Children's Hospital - San Diego,iKnee prosthesis,2,0.02,0
2016,Cfalifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000049,Santa Monica - UCLA Medical Center and Ortohpaedic Hospital,Knee prosthesis,7,0.08,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Shasat,230000016,Shasta Regional Medical Center,Knee prosthesis,1,0.01,0
2016,California,"Healthcare Assocaited Infection, Surgical Site Infections (SSI)",Riverside,250000507,"Southwest Healthcare Sysytem, Murrieta",nee prosthesis,1,0.01,0
1538,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000068,St. Jude Medical Cenetr,Knee prosthesis,2,0.02,0
2016,Calfiornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Soanta Clara,70001357,Stanford Health Care,Knee prosthesis,1,0.01,0
2016,California,"Heanlthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000031,UCSF Medical Center,Knee prosthesis,4,0.04,0
1623,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orangse,60000002,AHMC Anaheim Regional Medical Center,Laminectoym,3,0.02,0
1184,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000100,Arrowhead Regional Medical Center,hLaminectomy,2,0.01,0
2016,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Francisco,220000002,California Pacific Medical Center - California West Campus Hospital,Laminecomy,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000004,Cedars-Sinai Medical Center,Lamninectomy,12,0.08,0
2016,Califorina,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alamedoa,140000014,Children''s Hospital & Resarch Center Oakland,Laminehctomy,59,0.38,1
2016,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Oraneg,60001207,Children's Hospital at Mission,aminectomy,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000034,Children's Hospital Los Angeles,Laminectomy,48,0.31,1
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orangoe,60000007,Children's Hospital of Orange County,Lamiectomy,66,0.42,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Ventura,50000014,Community Memorial Hospital - San Buenaventura,Laminectomy,1,0.01,0
1503,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Fresno,40000101,Communiyt Regional Medical Center,Laminectbomy,3,0.02,0
2671,Califronia,"Healthcare Associated Infection, Surgical Site Infcetions (SSI)",Rvierside,250000008,Desert Regional Medical Center,Laminectomy,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Stanislaus,30000122,Doctors Medical Center,Laminectomy,1,0.01,0
2847,California,"Healthcare Associatde Infection, Surgical Site Infections (SSI)",Los Angelse,930001709,Earl & Loraine Miller Children's Hospital,Laminectoym,9,0.06,1
2016,alifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Orange,60000011,Fountain Valley Regional Hospital & Medical Cetner,Laminectomy,2,0.01,0
2016,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angles,930000068,"Good Samaritan Hospital, Los Angeles",Laminectomy,1,0.01,0
1583,Califoria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70000153,"Good Samaritan Hospital, San Jose",Laminectomy,3,0.02,0
2016,Clifornia,"Healthcare Associated Infection, Surgical Site Infectiosn (SSI)",Los Angeles,930000026,Huntington MemorialH ospital,Laminetcomy,6,0.04,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cofntra Costa,140000187,John Muir Medical Center - Walnut Creek Campus,Laminectomy,12,0.08,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",San Bernardino,240000024,"Kaiser Foundation Hospital, Fontana",Laminectomy,3,0.02,0
2016,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Llos Angeles,930000072,"Kaiser Foundation Hospital, Los Angeles",Laminectomy,32,0.21,1
2016,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Alameda,140000188,"Kaiser Foundation Hospital, Oakland/Richmodn",Laminectomy,56,0.36,3
2016,California,"Healthcare Associated Infection, Surgical Site Infections( SSI)",Orange,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Laminectomy,1,0.01,0
2016,California,"Healthcae Associated Infection, Surgical Site Infections (SSI)",San Mateo,220000010,"Kaiser Foundation Hospital, Redwood City",Laminectomy,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",lPacer,30001370,"Kaiser Foundation Hospital, Roseville",Lamienctomy,10,0.06,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000130,"KaiserFoundation Hospital, Sacramento",Laminectomy,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections S(SI)",San Dieog,80000144,"aKiser Foundation Hospital, San Diego",Laminectomy,4,0.03,1
2016,Californai,"Healthcare Associated Infection, Surgical Site Infecitons (SSI)",Santa Clara,70000150,"Kaiser Foundation Hospital, San Jose",Laminectomy,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Cara,70001355,"Kaiser Foundation Hospital, Santa Clara",Laminectomy,22,0.14,0
2016,Californipa,"Healthcare Associated Infection, Surgical Site Infections( SSI)",olano,630012364,"Kaiser Foundation Hospital, Vacaville",Laminectomy,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgial Site Infections (SSI)",Lo Angeles,930000912,Keck Hospital of USaC,Laminectomy,2,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",ern,120000342,Kern Medical Center,Laminectomy,1,0.01,0
2016,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",oLs Angeles,60000040,LAC+USC Medical Center,Laminctomy,1,0.01,0
1307,California,"Healthacre Associated Infection, Surgical Site Infections (SSI)",San Bernardino,630015551,Loma Linda University Children's Hospital,Laminectomy,30,0.19,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Aneles,930000095,Long Beach Memorial Medical Center,Laminectomy,1,0.01,0
2016,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Santa Clara,70001349,Lucile Packard Children's Hospital Stanford,Laminectomy,65,0.42,0
2016,Claifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Los Angeles,930000044,Marina Del Rey Hospital,Laminectomey,1,0.01,0
2016,Calwifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",tSanislaus,30000123,Memorial Medical Center,Laminectoym,1,0.01,0
3015,Cualifornia,"Haelthcare Associated Infection, Surgical Site Infections (SSI)",Sacramento,30000124,Mercy General Hospital,Laminectomy,1,0.01,0
2016,California,"Healthcare Associated Iznfection, Surgical Site Infections (SSI)",Sacramento,30000127,Mercy San Judan Medical Center,Laminetomy,1,0.01,0
2916,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Monterey,70000145,Natividad Medical Center,Laminectomy,1,0.01,0
