year,state,hai,operative_procedure,facid_one,facility_name_one,facid_two,facility_name_two,facid_three,facility_name_three,county,procedure_count,infection_count,sir,comparison,sir_nine_fivecill,sir_nine_fiveciul,notes
2013,California,SSI, Spinal Fusion,240000100,"Arrowhead Regional Medical Center, Colton",.,.,.,.,San Bernardino,82.0,2.0,1.43,No Difference,0.24,4.73,NULL
2013,California,SSI, Spinal Fusion,120000338,Bakersfield Memorial Hospital,.,.,.,.,Kern,154.0,0.0,0.0,No Difference,0.0,3.92,NULL
2013,California,SSI, Spinal Fusion,30000114,"Barton Memorial Hospital, South Lake Tahoe",.,.,.,.,El Dorado,52.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,930000012,"Beverly Hospital, Montebello",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930000002,"California Hospital Medical Center, Los Angeles",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,220000023,"California Pacific Medical Center, Davies Campus Hospital, SF",.,.,.,.,San Francisco,126.0,0.0,0.0,No Difference,0.0,2.71,NULL
2013,California,SSI, Spinal Fusion,220000022,"California Pacific Medical Center, Pacific Campus Hospital, SF",220000002,"California Pacific Medical Center, CA West Campus  Hospital, SF",.,.,San Francisco,115.0,0.0,0.0,No Difference,0.0,2.95,† See data dictionary
2013,California,SSI, Spinal Fusion,220000018,"California Pacific Medical Center, St Luke's Campus, San Francisco",.,.,.,.,San Francisco,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930000004,"Cedars-Sinai Medical Center, Los Angeles",.,.,.,.,Los Angeles,1279.0,5.0,0.34,Low,0.12,0.75,NULL
2013,California,SSI, Spinal Fusion,930000022,"Centinela Hospital Medical Center, Inglewood",.,.,.,.,Los Angeles,37.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,60000006,"Chapman Medical Center, Orange",.,.,.,.,Orange,162.0,0.0,0.0,No Difference,0.0,2.53,NULL
2013,California,SSI, Spinal Fusion,40000129,"Children's Hospital Central California, Madera",.,.,.,.,Madera,23.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,60000007,"Children's Hospital of Orange County, Orange",.,.,.,.,Orange,84.0,1.0,0.52,No Difference,0.03,2.56,NULL
2013,California,SSI, Spinal Fusion,140000014,Childrens Hospital and Research Center at Oakland,.,.,.,.,Alamea,45.0,0.0,0.0,No Difference,0.0,1.4,NULL
2013,California,SSI, Spinal Fusion,930000034,Childrens Hospital of Los Angeles,.,.,.,.,Los Angeles,213.0,3.0,0.59,No Difference,0.15,1.6,NULL
2013,California,SSI, Spinal Fusion,930000036,"City of Hope Helford Clinical Research Hospital, Duarte",.,.,.,.,Los Angeles,65.0,0.0,0.0,No Difference,0.0,1.38,NULL
2013,California,SSI, Spinal Fusion,930000038,"Coast Plaza Hospital, Norwalk",.,.,.,.,Los Angeles,32.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,70000137,"Community Hospital of The Monterey Peninsula, Monterey",.,.,.,.,Monterey,248.0,0.0,0.0,No Difference,0.0,1.67,NULL
2013,California,SSI, Spinal Fusion,50000014,"Community Memorial Hospital, San Buenaventura, Ventura",.,.,.,.,Ventura,116.0,0.0,0.0,No Difference,0.0,7.45,NULL
2013,California,SSI, Spinal Fusion,40000101,"Community Regional Medical Center, Fresno",.,.,.,.,Fresno,668.0,7.0,0.83,No Difference,0.37,1.65,NULL
2013,California,SSI, Spinal Fusion,250000006,"Corona Regional Medical Center, Campus #1",250000007,"Corona Regional Medical Center, Campus #2",.,.,Riverside,23.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Spinal Fusion,30000117,"Dameron Hospital, Stockton",.,.,.,.,San Joaquin,166.0,0.0,0.0,No Difference,0.0,2.22,NULL
2013,California,SSI, Spinal Fusion,250000008,"Desert Regional Medical Center, Palm Springs",.,.,.,.,Riverside,50.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,240001330,"Desert Valley Hospital, Victorville",.,.,.,.,San Bernardino,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,30000118,Doctors Hospital of Manteca,.,.,.,.,San Joaquin,20.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,30000122,"Doctors Medical Center, Modesto",.,.,.,.,Stanislaus,209.0,1.0,0.62,No Difference,0.03,3.04,NULL
2013,California,SSI, Spinal Fusion,110001204,"Doctors Medical Center, San Pablo",.,.,.,.,Contra Costa,43.0,2.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,70000139,Dominican Hospital,.,.,.,.,Santa Cruz,133.0,0.0,0.0,No Difference,0.0,2.83,NULL
2013,California,SSI, Spinal Fusion,930000052,Downey Regional Medical Center,.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930001709,"Earl & Loraine Miller Children's Hospital, Long Beach",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,140000183,"Eden Medical Center, Castro Valley",.,.,.,.,Alameda,112.0,1.0,1.31,No Difference,0.03,7.27,NULL
2013,California,SSI, Spinal Fusion,250000011,"Eisenhower Medical Center, Rancho Mirage",.,.,.,.,Riverside,331.0,1.0,0.29,No Difference,0.02,1.44,NULL
2013,California,SSI, Spinal Fusion,70000136,"El Camino Hospital, Los Gatos",.,.,.,.,Santa Clara,235.0,0.0,0.0,No Difference,0.0,1.06,NULL
2013,California,SSI, Spinal Fusion,70001351,"El Camino Hospital, Mountain View",.,.,.,.,Santa Clara,138.0,0.0,0.0,No Difference,0.0,3.94,NULL
2013,California,SSI, Spinal Fusion,90000040,El Centro Regional Medical Center,.,.,.,.,Imperial,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,30000125,"Emanuel Medical Center Inc, Turlock",.,.,.,.,Stanislaus,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930000054,"Encino Hospital Medical Center, Encino",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,230000013,"Enloe Medical Center-Cohasset, Chico",230000002,"Enloe Medical Center-Esplanade, Chico",230000405,"Enloe Rehabilitation Center, Chico",Butte,186.0,1.0,0.71,No Difference,0.04,3.49,† See data dictionary
2013,California,SSI, Spinal Fusion,60000011,Fountain Valley Regional Hospital & Medical Center,060000936,Fountain Valley Regional Hospital & Medical Center,.,.,Orange,439.0,4.0,1.09,No Difference,0.35,2.63,† See data dictionary
2013,California,SSI, Spinal Fusion,110000008,"Frank R. Howard Memorial Hospital, Willits",,z.,***,,Mendocino,20.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,230000261,"Fremont Medical Center, Yuba City",230000260,"Rideout Memorial Hospital, Marysville",.,.,Sutter-Yuba,23.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Spinal Fusion,40000254,Fresno Surgical Hospital,.,.,.,.,Fresno,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,60000058,Garden Grove Hospital and Medical Center,.,.,.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930000058,"Garfield Medical Center, Monterey Park",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930000059,Glendale Adventist Medical Center,.,.,.,.,Los Angeles,115.0,0.0,0.0,No Difference,0.0,4.07,NULL
2013,California,SSI, Spinal Fusion,930000093,Glendale Memorial Hospital and Health Center,.,.,.,.,Los Angeles,56.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,930000068,"Good Samaritan Hospital, Los Angeles",.,.,.,.,Los Angeles,157.0,2.0,1.1,No Difference,0.18,3.62,NULL
2013,California,SSI, Spinal Fusion,70000153,"Good Samaritan Hospital, San Jose",070000154,"Mission Oaks Hospital, Los Gatos",.,.,Santa Clara,243.0,0.0,0.0,No Difference,0.0,1.46,† See data dictionary
2013,California,SSI, Spinal Fusion,80000045,"Grossmont Hospital, La Mesa",.,.,.,.,San Diego,394.0,0.0,0.0,No Difference,0.0,1.09,NULL
2013,California,SSI, Spinal Fusion,930000063,"Henry Mayo Newhall Memorial Hospital, Valencia",.,.,.,.,Los Angeles,86.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,60000014,"Hoag Memorial Hospital Presbyterian, Newport Beach",060001022,"Hoag Hospital, Irvine",.,.,Orange,318.0,7.0,2.99,High,1.31,5.92,† See data dictionary
2013,California,SSI, Spinal Fusion,630012891,Hoag Orthopedic Hospitalital,.,.,.,.,Orange,555.0,1.0,0.33,No Difference,0.02,1.63,NULL
2013,California,SSI, Spinal Fusion,930000065,"Hollywood Presbyterian Medical Center, Los Angeles",.,.,.,.,Los Angeles,30.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,930000026,"Huntington Memorial Hospital, Pasadena",.,.,.,.,Los Angeles,653.0,2.0,0.27,Low,0.05,0.91,NULL
2013,California,SSI, Spinal Fusion,140000196,"John Muir Medical Center, Concord",.,.,.,.,Contra Costa,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,140000187,"John Muir Medical Center, Walnut Creek",.,.,.,.,Contra Costa,382.0,3.0,0.95,No Difference,0.24,2.59,NULL
2013,California,SSI, Spinal Fusion,630013929,"Kaiser Foundation Hospital, Anaheim Medical Center",060000018,Kaiser Foundation Hospital-Lakeview Medical Center,.,.,Orange,53.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Spinal Fusion,930000074,"Kaiser Foundation Hospital, Downey, Bellflower",.,.,.,.,Los Angeles,463.0,2.0,0.46,No Difference,0.08,1.51,NULL
2013,California,SSI, Spinal Fusion,240000024,"Kaiser Foundation Hospital, Fontana",.,.,.,.,San Bernardino,170.0,0.0,0.0,No Difference,0.0,2.99,NULL
2013,California,SSI, Spinal Fusion,40000949,"Kaiser Foundation Hospital, Fresno",.,.,.,.,Fresno,42.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,930000072,"Kaiser Foundation Hospital, Los Angeles",.,.,.,.,Los Angeles,738.0,5.0,0.47,No Difference,0.17,1.04,NULL
2013,California,SSI, Spinal Fusion,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",140000191,"Kaiser Foundation Hospital, Richmond Campus",.,.,Alameda-Contra Costa,849.0,1.0,0.08,Low,0.0,0.37,† See data dictionary
2013,California,SSI, Spinal Fusion,220000010,"Kaiser Foundation Hospital, Redwood City",.,.,.,.,San Mateo,89.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,30001370,"Kaiser Foundation Hospital, Roseville",.,.,.,.,Placer,26.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,30000130,"Kaiser Foundation Hospital, Sacramento",.,.,.,.,Sacramento,830.0,5.0,0.43,Low,0.16,0.94,NULL
2013,California,SSI, Spinal Fusion,80000144,"Kaiser Foundation Hospital, San Diego",.,.,.,.,San Diego,363.0,0.0,0.0,Low,0.0,0.76,NULL
2013,California,SSI, Spinal Fusion,70000150,"Kaiser Foundation Hospital, San Jose",.,.,.,.,Santa Clara,349.0,1.0,0.41,No Difference,0.02,2.04,NULL
2013,California,SSI, Spinal Fusion,30000133,"Kaiser Foundation Hospital, South Sacramento",.,.,.,.,Sacramento,61.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,630012364,"Kaiser Foundation Hospital, Vacaville",.,.,.,.,Solano,75.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,120001444,"Kaweah Delta Medical Center, Visalia",.,.,.,.,Tulare,286.0,1.0,0.42,No Difference,0.02,2.07,NULL
2013,California,SSI, Spinal Fusion,930000912,"Keck Hospital of USC, Los Angeles",.,.,.,.,Los Angeles,423.0,1.0,0.12,Low,0.01,0.58,NULL
2013,California,SSI, Spinal Fusion,120000342,"Kern Medical Center, Bakersfield",.,.,.,.,Kern,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,60000040,"LAC+USC Medical Center, Los Angeles",.,.,.,.,Los Angeles,74.0,1.0,0.56,No Difference,0.03,2.74,NULL
2013,California,SSI, Spinal Fusion,60000028,"LAC/Rancho Los Amigos National Rehab Center, Downey",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930000047,Lakewood Regional Medical Center,.,.,.,.,Los Angeles,47.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,240000027,"Loma Linda UNIV Medical Center, Loma Linda",240000025,"Loma Linda UNIV Heart & Surgical Hospital, Redlands",630012294,"Loma Linda UNIV Medical Center East Hospital, Loma Linda",San Bernardino,423.0,3.0,0.52,No Difference,0.13,1.41,† See data dictionary
2013,California,SSI, Spinal Fusion,630012971,Loma Linda University Medical Center - Murrieta,.,.,.,.,Riverside,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930000095,"Long Beach Memorial Medical Center, Long Beach",.,.,.,.,Los Angeles,284.0,9.0,2.99,High,1.46,5.49,NULL
2013,California,SSI, Spinal Fusion,60000025,Los Alamitos Medical Center,.,.,.,.,Orange,41.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,50000020,"Los Robles Hospital & Medical Center, Thousand Oaks",050000553,"Los Robles Hospital & Medical Center, E  , Thousand Oaks",050001468,Thousand Oaks Surgical Hospital,Ventura,644.0,8.0,1.72,No Difference,0.8,3.26,† See data dictionary
2013,California,SSI, Spinal Fusion,70001349,"Lucile Salter Packard Children's Hospital at Stanford, Palo Alto",.,.,.,.,Santa Clara,56.0,1.0,0.73,No Difference,0.04,3.6,NULL
2013,California,SSI, Spinal Fusion,50000021,Marian Regional Medical Center,.,.,.,.,Santa Barbara,69.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,110000953,"Marin General Hospital, Greenbrae",.,.,.,.,Marin,160.0,0.0,0.0,No Difference,0.0,2.11,NULL
2013,California,SSI, Spinal Fusion,930000044,Marina Del Rey Hospital,.,.,.,.,Los Angeles,508.0,0.0,0.0,Low,0.0,0.73,NULL
2013,California,SSI, Spinal Fusion,30000121,"Marshall Medical Center (1-Rh), Placerville",.,.,.,.,El Dorado,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,30000123,"Memorial Medical Center, Modesto",.,.,.,.,Stanislaus,126.0,0.0,0.0,No Difference,0.0,1.75,NULL
2013,California,SSI, Spinal Fusion,250000727,"Menifee Valley Medical Center, Sun City",.,.,.,.,Riverside,25.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,30000124,"Mercy General Hospital, Sacramento",.,.,.,.,Sacramento,336.0,1.0,0.26,No Difference,0.01,1.29,NULL
2013,California,SSI, Spinal Fusion,120000404,"Mercy Hospital, Bakersfield",120000701,"Mercy Southwest Hospital, Bakersfield",.,.,Kern,103.0,1.0,0.86,No Difference,0.04,4.25,† See data dictionary
2013,California,SSI, Spinal Fusion,40000113,Mercy Medical Center Merced,.,.,.,.,Merced,49.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,230000012,Mercy Medical Center Mt. Shasta,.,.,.,.,Siskiyou,65.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,230000010,Mercy Medical Center Redding,.,.,.,.,Shasta,522.0,4.0,0.65,No Difference,0.21,1.56,NULL
2013,California,SSI, Spinal Fusion,30000127,"Mercy San Juan Medical Center, Carmichael",.,.,.,.,Sacramento,106.0,2.0,1.29,No Difference,0.22,4.26,NULL
2013,California,SSI, Spinal Fusion,930000096,"Methodist Hospital of Southern CA, Arcadia",.,.,.,.,Los Angeles,155.0,1.0,0.71,No Difference,0.04,3.5,NULL
2013,California,SSI, Spinal Fusion,220000017,"Mills-Peninsula Medical Center, Burlingame",220000004,"Mills Health Center, San Mateo",.,.,San Mateo,50.0,0.0,NULL,NULL,NULL,NULL,† See data dictionary
2013,California,SSI, Spinal Fusion,930000027,"Mission Community Hospital, Panorama",.,.,.,.,Los Angeles,196.0,1.0,0.55,No Difference,0.03,2.71,NULL
2013,California,SSI, Spinal Fusion,60000066,Mission Hospital Laguna Beach,.,.,.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,60000060,"Mission Hospital Regional Medical Center, Mission Viejo",.,.,.,.,Orange,258.0,1.0,0.53,No Difference,0.03,2.62,NULL
2013,California,SSI, Spinal Fusion,930000108,Monterey Park Hospital,.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,70000145,"Natividad Medical Center, Salinas",.,.,.,.,Monterey,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,110000010,"Northbay Medical Center, Fairfield",.,.,.,.,Solano,80.0,2.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,930000111,Northridge Hospital Medical Center,.,.,.,.,Los Angeles,130.0,0.0,0.0,No Difference,0.0,1.19,NULL
2013,California,SSI, Spinal Fusion,70000146,"O'connor Hospital, San Jose",.,.,.,.,Santa Clara,59.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,930000105,"Olympia Medical Center, Los Angeles",.,.,.,.,Los Angeles,112.0,0.0,0.0,No Difference,0.0,7.48,NULL
2013,California,SSI, Spinal Fusion,60000208,"Orange Coast Memorial Medical Center, Fountain Valley",.,.,.,.,Orange,49.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,930000057,Pacific Alliance Medical Center,.,.,.,.,Los Angeles,23.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,110000038,"Palm Drive Hospital, Sebastopol",.,.,.,.,Sonoma,34.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,930000077,Palmdale Regional Medical Center,.,.,.,.,Los Angeles,43.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,80000142,"Palomar Health Downtown Campus, Escondido",630013873,"Palomar Medical Center, Escondido",.,.,San Diego,267.0,0.0,0.0,No Difference,0.0,1.4,† See data dictionary
2013,California,SSI, Spinal Fusion,90000145,"Paradise Valley Hospital, National City",.,.,.,.,San Diego,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,250000044,"Parkview Community Hospital Medical Center, Riverside",.,.,.,.,Riverside,72.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,230000444,Patients' Hospital of Redding,.,.,.,.,Shasta,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,110000040,"Petaluma Valley Hospital, Petaluma",.,.,.,.,Sonoma,20.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,90000146,"Pioneers Memorial Healthcare District, Brawley",.,.,.,.,Imperial,26.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,60000062,Placentia Linda Hospital,.,.,.,.,Orange,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,80000147,"Pomerado Hospital, Poway",.,.,.,.,San Diego,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930000123,"Pomona Valley Hospital Medical Center, Pomona",.,.,.,.,Los Angeles,162.0,0.0,0.0,No Difference,0.0,2.58,NULL
2013,California,SSI, Spinal Fusion,930000099,"Presbyterian Intercommunity Hospital, Whittier",.,.,.,.,Los Angeles,132.0,4.0,2.29,No Difference,0.73,5.53,NULL
2013,California,SSI, Spinal Fusion,930000066,"Providence Holy Cross Medical Center, Mission Hills",.,.,.,.,Los Angeles,53.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,930000157,"Providence Little Company of Mary Medical Center, San Pedro",.,.,.,.,Los Angeles,NULL,NULL,NULL,NULL,NULL,NULL,~ See Data Dictionary
2013,California,SSI, Spinal Fusion,930000081,"Providence Little Company of Mary Medical Center, Torrance",.,.,.,.,Los Angeles,155.0,2.0,2.29,No Difference,0.28,8.28,NULL
2013,California,SSI, Spinal Fusion,930000101,"Providence Saint Joseph Medical Center, Burbank",.,.,.,.,Los Angeles,204.0,0.0,0.0,No Difference,0.0,2.55,NULL
2013,California,SSI, Spinal Fusion,930000091,"Providence Tarzana Medical Center, Tarzana",.,.,.,.,Los Angeles,66.0,1.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,110000041,"Queen of The Valley Medical Center, Napa",.,.,.,.,Napa,74.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,80000023,"Rady Children's Hospital, San Diego",.,.,.,.,San Diego,144.0,0.0,0.0,No Difference,0.0,1.04,NULL
2013,California,SSI, Spinal Fusion,240000046,Redlands Community Hospital,.,.,.,.,San Bernardino,209.0,2.0,1.47,No Difference,0.25,4.85,NULL
2013,California,SSI, Spinal Fusion,70000133,Regional Medical Center of San Jose,.,.,.,.,Santa Clara,54.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,250000049,Riverside Community Hospital,.,.,.,.,Riverside,294.0,2.0,0.97,No Difference,0.16,3.21,NULL
2013,California,SSI, Spinal Fusion,250000050,"Riverside County Regional Medical Center, Moreno Valley",.,.,.,.,Riverside,154.0,2.0,1.0,No Difference,0.17,3.32,NULL
2013,California,SSI, Spinal Fusion,930000162,"Ronald Reagan UCLA Medical Center, Los Angeles",.,.,.,.,Los Angeles,20.0,0.0,NULL,NULL,NULL,NULL,NULL
2013,California,SSI, Spinal Fusion,60000063,"Saddleback Memorial Medical Center, Laguna Hills",060000064,Saddleback Memorial Medical Center-San Clemente,.,.,Orange,291.0,3.0,1.26,No Difference,0.32,3.42,† See data dictionary
