OBJECTID,ElmType,SciName,CommonName,ElmCode,FedStatus,CalStatus,CDFWStatus,RPlantRank,CountyName,CountyCode,DataStatus,TaxonSort
6761,Plants - Vascular,Ceanothus gloriosus var. gloriosus,Point Reyes ceanothus,PDRHA040F5,None,None,-,4.3,Monterey,MNT,Unprocessed,Plants - Vascular - Rhamnaceae - Ceanothus gloriosus var. gloriosus
6762,Plants - Vascular,Horkelia cuneata var. sericea,Kellogg's horkelia,PDROS0W043,None,None,-,1B.1,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Rosaceae - Horkelia cuneata var. sericea
6763,Plants - Vascular,Horkelia marinensis,Point Reyes horkelia,PDROS0W0B0,None,None,-,1B.2,Monterey,MNT,Mapped,Plants - Vascular - Rosaceae - Horkelia marinensis
6764,Plants - Vascular,Horkelia yadonii,Santa Lucia horkelia,PDROS0W0K0,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Rosaceae - Horkelia yadonii
6765,Plants - Vascular,Potentilla hickmanii,Hickman's cinquefoil,PDROS1B370,Endangered,Endangered,-,1B.1,Monterey,MNT,Mapped,Plants - Vascular - Rosaceae - Potentilla hickmanii
6766,Plants - Vascular,Rosa pinetorum,pine rose,PDROS1J0W0,None,None,-,1B.2,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Rosaceae - Rosa pinetorum
6767,Plants - Vascular,Galium andrewsii ssp. gatense,phlox-leaf serpentine bedstraw,PDRUB0N032,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Rubiaceae - Galium andrewsii ssp. gatense
6768,Plants - Vascular,Galium californicum ssp. luciense,Cone Peak bedstraw,PDRUB0N0E3,None,None,-,1B.3,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Rubiaceae - Galium californicum ssp. luciense
6769,Plants - Vascular,Galium clementis,Santa Lucia bedstraw,PDRUB0N0H0,None,None,-,1B.3,Monterey,MNT,Mapped,Plants - Vascular - Rubiaceae - Galium clementis
6770,Plants - Vascular,Galium cliftonsmithii,Santa Barbara bedstraw,PDRUB0N0J0,None,None,-,4.3,Monterey,MNT,Unprocessed,Plants - Vascular - Rubiaceae - Galium cliftonsmithii
6771,Plants - Vascular,Galium hardhamiae,Hardham's bedstraw,PDRUB0N0Y0,None,None,-,1B.3,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Rubiaceae - Galium hardhamiae
6772,Plants - Vascular,Castilleja latifolia,Monterey Coast paintbrush,PDSCR0D1P0,None,None,-,4.3,Monterey,MNT,Unprocessed,Plants - Vascular - Orobanchaceae - Castilleja latifolia
6773,Plants - Vascular,Castilleja ambigua var. insalutata,pink Johnny-nip,PDSCR0D403,None,None,-,1B.1,Monterey,MNT,Mapped,Plants - Vascular - Orobanchaceae - Castilleja ambigua var. insalutata
6774,Plants - Vascular,Collinsia antonina,San Antonio collinsia,PDSCR0H010,None,None,-,1B.2,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Plantaginaceae - Collinsia antonina
6775,Plants - Vascular,Collinsia multicolor,San Francisco collinsia,PDSCR0H0B0,None,None,-,1B.2,Monterey,MNT,Mapped,Plants - Vascular - Plantaginaceae - Collinsia multicolor
6776,Plants - Vascular,Cordylanthus rigidus ssp. littoralis,seaside bird's-beak,PDSCR0J0P2,None,Endangered,-,1B.1,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Orobanchaceae - Cordylanthus rigidus ssp. littoralis
6777,Plants - Vascular,Mimulus subsecundus,one-sided monkeyflower,PDSCR1B2K0,None,None,-,4.3,Monterey,MNT,Unprocessed,Plants - Vascular - Phrymaceae - Mimulus subsecundus
6778,Plants - Vascular,Pedicularis dudleyi,Dudley's lousewort,PDSCR1K180,None,Rare,-,1B.2,Monterey,MNT,Mapped,Plants - Vascular - Orobanchaceae - Pedicularis dudleyi
6779,Plants - Vascular,Antirrhinum ovatum,oval-leaved snapdragon,PDSCR2K010,None,None,-,4.2,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Plantaginaceae - Antirrhinum ovatum
6780,Plants - Vascular,Hesperocyparis goveniana,Gowen cypress,PGCUP04031,Threatened,None,-,1B.2,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Cupressaceae - Hesperocyparis goveniana
6781,Plants - Vascular,Hesperocyparis macrocarpa,Monterey cypress,PGCUP04060,None,None,-,1B.2,Monterey,MNT,Mapped,Plants - Vascular - Cupressaceae - Hesperocyparis macrocarpa
6782,Plants - Vascular,Abies bracteata,bristlecone fir,PGPIN01030,None,None,-,1B.3,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Pinaceae - Abies bracteata
6783,Plants - Vascular,Pinus radiata,Monterey pine,PGPIN040V0,None,None,-,1B.1,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Pinaceae - Pinus radiata
6784,Plants - Vascular,Carex obispoensis,San Luis Obispo sedge,PMCYP039J0,None,None,-,1B.2,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Cyperaceae - Carex obispoensis
6785,Plants - Vascular,Iris longipetala,coast iris,PMIRI092E0,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Iridaceae - Iris longipetala
6786,Plants - Vascular,Juncus luciensis,Santa Lucia dwarf rush,PMJUN013J0,None,None,-,1B.2,Monterey,MNT,Mapped,Plants - Vascular - Juncaceae - Juncus luciensis
6787,Plants - Vascular,Allium hickmanii,Hickman's onion,PMLIL02140,None,None,-,1B.2,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Alliaceae - Allium hickmanii
6788,Plants - Vascular,Allium howellii var. sanbenitense,San Benito onion,PMLIL02163,None,None,-,1B.3,Monterey,MNT,Mapped,Plants - Vascular - Alliaceae - Allium howellii var. sanbenitense
6789,Plants - Vascular,Calochortus clavatus var. clavatus,club-haired mariposa-lily,PMLIL0D091,None,None,-,4.3,Monterey,MNT,Unprocessed,Plants - Vascular - Liliaceae - Calochortus clavatus var. clavatus
6790,Plants - Vascular,Calochortus uniflorus,pink star-tulip,PMLIL0D1F0,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Liliaceae - Calochortus uniflorus
6791,Plants - Vascular,Calochortus fimbriatus,late-flowered mariposa-lily,PMLIL0D1J2,None,None,-,1B.3,Monterey,MNT,Mapped,Plants - Vascular - Liliaceae - Calochortus fimbriatus
6792,Plants - Vascular,Hooveria purpurea var. purpurea,Santa Lucia purple amole,PMLIL0G051,Threatened,None,-,1B.1,Monterey,MNT,Mapped,Plants - Vascular - Agavaceae - Hooveria purpurea var. purpurea
6793,Plants - Vascular,Fritillaria agrestis,stinkbells,PMLIL0V010,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Liliaceae - Fritillaria agrestis
6794,Plants - Vascular,Fritillaria falcata,talus fritillary,PMLIL0V070,None,None,-,1B.2,Monterey,MNT,Mapped,Plants - Vascular - Liliaceae - Fritillaria falcata
6795,Plants - Vascular,Fritillaria liliacea,fragrant fritillary,PMLIL0V0C0,None,None,-,1B.2,Monterey,MNT,Mapped,Plants - Vascular - Liliaceae - Fritillaria liliacea
6796,Plants - Vascular,Fritillaria viridea,San Benito fritillary,PMLIL0V0L0,None,None,-,1B.2,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Liliaceae - Fritillaria viridea
6797,Plants - Vascular,Fritillaria ojaiensis,Ojai fritillary,PMLIL0V0N0,None,None,-,1B.2,Monterey,MNT,Mapped,Plants - Vascular - Liliaceae - Fritillaria ojaiensis
6798,Plants - Vascular,Triteleia ixioides ssp. cookii,Cook's triteleia,PMLIL210A2,None,None,-,1B.3,Monterey,MNT,Mapped,Plants - Vascular - Themidaceae - Triteleia ixioides ssp. cookii
6799,Plants - Vascular,Toxicoscordion fontanum,marsh zigadenus,PMLIL28050,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Melanthiaceae - Toxicoscordion fontanum
6800,Plants - Vascular,Piperia yadonii,Yadon's rein orchid,PMORC1X070,Endangered,None,-,1B.1,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Orchidaceae - Piperia yadonii
6801,Plants - Vascular,Piperia michaelii,Michael's rein orchid,PMORC1X110,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Orchidaceae - Piperia michaelii
6802,Plants - Vascular,Agrostis blasdalei,Blasdale's bent grass,PMPOA04060,None,None,-,1B.2,Monterey,MNT,Mapped,Plants - Vascular - Poaceae - Agrostis blasdalei
6803,Plants - Vascular,Agrostis lacuna-vernalis,vernal pool bent grass,PMPOA041N0,None,None,-,1B.1,Monterey,MNT,Mapped and Unprocessed,Plants - Vascular - Poaceae - Agrostis lacuna-vernalis
6804,Plants - Vascular,Muhlenbergia utilis,aparejo grass,PMPOA481X0,None,None,-,2B.2,Monterey,MNT,Mapped,Plants - Vascular - Poaceae - Muhlenbergia utilis
6805,Plants - Vascular,Aspidotis carlotta-halliae,Carlotta Hall's lace fern,PPADI07020,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Pteridaceae - Aspidotis carlotta-halliae
6806,Plants - Vascular,Azolla microphylla,Mexican mosquito fern,PPAZO01030,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Azollaceae - Azolla microphylla
6807,Plants - Vascular,Ophioglossum californicum,California adder's-tongue,PPOPH020G0,None,None,-,4.2,Monterey,MNT,Unprocessed,Plants - Vascular - Ophioglossaceae - Ophioglossum californicum
6808,Animals - Amphibians,Ambystoma californiense pop. 1,California tiger salamander - central California DPS,AAAAA01181,Threatened,Threatened,WL,-,Napa,NAP,Unprocessed,Animals - Amphibians - Ambystomatidae - Ambystoma californiense pop. 1
6809,Animals - Amphibians,Dicamptodon ensatus,California giant salamander,AAAAH01020,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Amphibians - Dicamptodontidae - Dicamptodon ensatus
6810,Animals - Amphibians,Rana draytonii,California red-legged frog,AAABH01022,Threatened,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Amphibians - Ranidae - Rana draytonii
6811,Animals - Amphibians,Rana boylii pop. 1,foothill yellow-legged frog - north coast DPS,AAABH01051,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Amphibians - Ranidae - Rana boylii pop. 1
6812,Animals - Birds,Nannopterum auritum,double-crested cormorant,ABNFD01020,None,None,WL,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Phalacrocoracidae - Nannopterum auritum
6813,Animals - Birds,Ardea herodias,great blue heron,ABNGA04010,None,None,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Ardeidae - Ardea herodias
6814,Animals - Birds,Ardea alba,great egret,ABNGA04040,None,None,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Ardeidae - Ardea alba
6815,Animals - Birds,Egretta thula,snowy egret,ABNGA06030,None,None,-,-,Napa,NAP,Unprocessed,Animals - Birds - Ardeidae - Egretta thula
6816,Animals - Birds,Nycticorax nycticorax,black-crowned night heron,ABNGA11010,None,None,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Ardeidae - Nycticorax nycticorax
6817,Animals - Birds,Pandion haliaetus,osprey,ABNKC01010,None,None,WL,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Pandionidae - Pandion haliaetus
6818,Animals - Birds,Elanus leucurus,white-tailed kite,ABNKC06010,None,None,FP,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Accipitridae - Elanus leucurus
6819,Animals - Birds,Haliaeetus leucocephalus,bald eagle,ABNKC10010,Delisted,Endangered,FP,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Accipitridae - Haliaeetus leucocephalus
6820,Animals - Birds,Circus hudsonius,northern harrier,ABNKC11011,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Accipitridae - Circus hudsonius
6821,Animals - Birds,Accipiter striatus,sharp-shinned hawk,ABNKC12020,None,None,WL,-,Napa,NAP,Mapped,Animals - Birds - Accipitridae - Accipiter striatus
6822,Animals - Birds,Accipiter cooperii,Cooper's hawk,ABNKC12040,None,None,WL,-,Napa,NAP,Unprocessed,Animals - Birds - Accipitridae - Accipiter cooperii
6823,Animals - Birds,Buteo swainsoni,Swainson's hawk,ABNKC19070,None,Threatened,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Accipitridae - Buteo swainsoni
6824,Animals - Birds,Buteo regalis,ferruginous hawk,ABNKC19120,None,None,WL,-,Napa,NAP,Mapped,Animals - Birds - Accipitridae - Buteo regalis
6825,Animals - Birds,Aquila chrysaetos,golden eagle,ABNKC22010,None,None,FP | WL,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Accipitridae - Aquila chrysaetos
6826,Animals - Birds,Falco peregrinus anatum,American peregrine falcon,ABNKD06071,Delisted,Delisted,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Falconidae - Falco peregrinus anatum
6827,Animals - Birds,Falco mexicanus,prairie falcon,ABNKD06090,None,None,WL,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Falconidae - Falco mexicanus
6828,Animals - Birds,Laterallus jamaicensis coturniculus,California black rail,ABNME03041,None,Threatened,FP,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Rallidae - Laterallus jamaicensis coturniculus
6829,Animals - Birds,Rallus obsoletus obsoletus,California Ridgway's rail,ABNME05011,Endangered,Endangered,FP,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Rallidae - Rallus obsoletus obsoletus
6830,Animals - Birds,Charadrius nivosus nivosus,western snowy plover,ABNNB03031,Threatened,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Charadriidae - Charadrius nivosus nivosus
6831,Animals - Birds,Charadrius montanus,mountain plover,ABNNB03100,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Birds - Charadriidae - Charadrius montanus
6832,Animals - Birds,Sternula antillarum browni,California least tern,ABNNM08103,Endangered,Endangered,FP,-,Napa,NAP,Unprocessed,Animals - Birds - Laridae - Sternula antillarum browni
6833,Animals - Birds,Athene cunicularia,burrowing owl,ABNSB10010,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Strigidae - Athene cunicularia
6834,Animals - Birds,Cypseloides niger,black swift,ABNUA01010,None,None,SSC,-,Napa,NAP,Mapped,Animals - Birds - Apodidae - Cypseloides niger
6835,Animals - Birds,Progne subis,purple martin,ABPAU01010,None,None,SSC,-,Napa,NAP,Mapped,Animals - Birds - Hirundinidae - Progne subis
6836,Animals - Birds,Riparia riparia,bank swallow,ABPAU08010,None,Threatened,-,-,Napa,NAP,Mapped,Animals - Birds - Hirundinidae - Riparia riparia
6837,Animals - Birds,Setophaga petechia,yellow warbler,ABPBX03010,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Birds - Parulidae - Setophaga petechia
6838,Animals - Birds,Geothlypis trichas sinuosa,saltmarsh common yellowthroat,ABPBX1201A,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Parulidae - Geothlypis trichas sinuosa
6839,Animals - Birds,Icteria virens,yellow-breasted chat,ABPBX24010,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Birds - Icteriidae - Icteria virens
6840,Animals - Birds,Passerculus sandwichensis alaudinus,Bryant's savannah sparrow,ABPBX99011,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Birds - Passerellidae - Passerculus sandwichensis alaudinus
6841,Animals - Birds,Melospiza melodia samuelis,San Pablo song sparrow,ABPBXA301W,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Passerellidae - Melospiza melodia samuelis
6842,Animals - Birds,Agelaius tricolor,tricolored blackbird,ABPBXB0020,None,Threatened,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Birds - Icteridae - Agelaius tricolor
6843,Animals - Birds,Spinus lawrencei,Lawrence's goldfinch,ABPBY06100,None,None,-,-,Napa,NAP,Unprocessed,Animals - Birds - Fringillidae - Spinus lawrencei
6844,Animals - Fish,Lampetra ayresii,western river lamprey,AFBAA02030,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Fish - Petromyzontidae - Lampetra ayresii
6845,Animals - Fish,Entosphenus tridentatus,Pacific lamprey,AFBAA02100,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Fish - Petromyzontidae - Entosphenus tridentatus
6846,Animals - Fish,Lampetra richardsoni,western brook lamprey,AFBAA02180,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Fish - Petromyzontidae - Lampetra richardsoni
6847,Animals - Fish,Cottus gulosus,riffle sculpin,AFC4E02140,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Fish - Cottidae - Cottus gulosus
6848,Animals - Fish,Acipenser medirostris pop. 1,green sturgeon - southern DPS,AFCAA01031,Threatened,None,-,-,Napa,NAP,Mapped,Animals - Fish - Acipenseridae - Acipenser medirostris pop. 1
6849,Animals - Fish,Acipenser transmontanus,white sturgeon,AFCAA01050,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Fish - Acipenseridae - Acipenser transmontanus
6850,Animals - Fish,Oncorhynchus kisutch pop. 4,coho salmon - central California coast ESU,AFCHA02034,Endangered,Endangered,-,-,Napa,NAP,Unprocessed,Animals - Fish - Salmonidae - Oncorhynchus kisutch pop. 4
6851,Animals - Fish,Oncorhynchus tshawytscha pop. 11,chinook salmon - Central Valley spring-run ESU,AFCHA0205L,Threatened,Threatened,-,-,Napa,NAP,Unprocessed,Animals - Fish - Salmonidae - Oncorhynchus tshawytscha pop. 11
6852,Animals - Fish,Oncorhynchus tshawytscha pop. 13,chinook salmon - Central Valley fall / late fall-run ESU,AFCHA0205N,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Fish - Salmonidae - Oncorhynchus tshawytscha pop. 13
6853,Animals - Fish,Oncorhynchus mykiss irideus pop. 8,steelhead - central California coast DPS,AFCHA0209G,Threatened,None,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Fish - Salmonidae - Oncorhynchus mykiss irideus pop. 8
6854,Animals - Fish,Hypomesus transpacificus,Delta smelt,AFCHB01040,Threatened,Endangered,-,-,Napa,NAP,Unprocessed,Animals - Fish - Osmeridae - Hypomesus transpacificus
6855,Animals - Fish,Spirinchus thaleichthys,longfin smelt,AFCHB03010,Candidate,Threatened,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Fish - Osmeridae - Spirinchus thaleichthys
6856,Animals - Fish,Mylopharodon conocephalus,hardhead,AFCJB25010,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Fish - Cyprinidae - Mylopharodon conocephalus
6857,Animals - Fish,Pogonichthys macrolepidotus,Sacramento splittail,AFCJB34020,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Fish - Cyprinidae - Pogonichthys macrolepidotus
6858,Animals - Fish,Hysterocarpus traskii pomo,Russian River tule perch,AFCQK02011,None,None,SSC,-,Napa,NAP,Unprocessed,Animals - Fish - Embiotocidae - Hysterocarpus traskii pomo
6859,Animals - Fish,Hysterocarpus traskii traskii,Sacramento-San Joaquin tule perch,AFCQK02012,None,None,-,-,Napa,NAP,Unprocessed,Animals - Fish - Embiotocidae - Hysterocarpus traskii traskii
6860,Animals - Mammals,Sorex ornatus sinuosus,Suisun shrew,AMABA01103,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Mammals - Soricidae - Sorex ornatus sinuosus
6861,Animals - Mammals,Myotis yumanensis,Yuma myotis,AMACC01020,None,None,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Mammals - Vespertilionidae - Myotis yumanensis
6862,Animals - Mammals,Myotis evotis,long-eared myotis,AMACC01070,None,None,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Mammals - Vespertilionidae - Myotis evotis
6863,Animals - Mammals,Myotis thysanodes,fringed myotis,AMACC01090,None,None,-,-,Napa,NAP,Mapped and Unprocessed,Animals - Mammals - Vespertilionidae - Myotis thysanodes
6864,Animals - Mammals,Myotis volans,long-legged myotis,AMACC01110,None,None,-,-,Napa,NAP,Unprocessed,Animals - Mammals - Vespertilionidae - Myotis volans
6865,Animals - Mammals,Myotis ciliolabrum,western small-footed myotis,AMACC01230,None,None,-,-,Napa,NAP,Unprocessed,Animals - Mammals - Vespertilionidae - Myotis ciliolabrum
6866,Animals - Mammals,Lasionycteris noctivagans,silver-haired bat,AMACC02010,None,None,-,-,Napa,NAP,Unprocessed,Animals - Mammals - Vespertilionidae - Lasionycteris noctivagans
6867,Animals - Mammals,Lasiurus cinereus,hoary bat,AMACC05032,None,None,-,-,Napa,NAP,Unprocessed,Animals - Mammals - Vespertilionidae - Lasiurus cinereus
6868,Animals - Mammals,Lasiurus frantzii,western red bat,AMACC05080,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Mammals - Vespertilionidae - Lasiurus frantzii
6869,Animals - Mammals,Corynorhinus townsendii,Townsend's big-eared bat,AMACC08010,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Mammals - Vespertilionidae - Corynorhinus townsendii
6870,Animals - Mammals,Antrozous pallidus,pallid bat,AMACC10010,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Mammals - Vespertilionidae - Antrozous pallidus
6871,Animals - Mammals,Reithrodontomys raviventris,salt-marsh harvest mouse,AMAFF02040,Endangered,Endangered,FP,-,Napa,NAP,Mapped and Unprocessed,Animals - Mammals - Cricetidae - Reithrodontomys raviventris
6872,Animals - Mammals,Erethizon dorsatum,North American porcupine,AMAFJ01010,None,None,-,-,Napa,NAP,Mapped,Animals - Mammals - Erethizontidae - Erethizon dorsatum
6873,Animals - Mammals,Vulpes vulpes patwin,Sacramento Valley red fox,AMAJA03015,None,None,-,-,Napa,NAP,Unprocessed,Animals - Mammals - Canidae - Vulpes vulpes patwin
6874,Animals - Mammals,Bassariscus astutus raptor,northern California ringtail,AMAJE01014,None,None,FP,-,Napa,NAP,Unprocessed,Animals - Mammals - Procyonidae - Bassariscus astutus raptor
6875,Animals - Mammals,Taxidea taxus,American badger,AMAJF04010,None,None,SSC,-,Napa,NAP,Mapped and Unprocessed,Animals - Mammals - Mustelidae - Taxidea taxus
6876,Animals - Mammals,Enhydra lutris nereis,southern sea otter,AMAJF09012,Threatened,None,FP,-,Napa,NAP,Unprocessed,Animals - Mammals - Mustelidae - Enhydra lutris nereis
