locationcode,regioncode(long),bldgaddressone,bldgaddresstwo,bldgcity,bldgcounty,bldgstate,bldgzip(long),congressionaldistrict,bldgstatus,propertytype,bldgansiusable(long),totalparkingspaces(long),ownedleased,constructiondate,historicaltype,historicalstatus,abaaccessibilityflag
kGA1021,4,1200Ashwood Pkwy,,ATLANTA,DEKALB COUNTY,GA,303384764,6,ACTIVE,BUILDING,9707,0,LEASED,01-Jan-1985,Field Not In Use,Not Evaluated,Will Confrom
GA1023,4,3100 Medlock Bridge Rd,e,NORCROSS,GWINNETT COUNTY,GA,30071,7,ACITVE,BuUILDING,7240,14,LEASeED,***,Field Not In Use,Not Evaluated,Yes
GA1024,4,908 S CARROLL RD,,VILLA RIAC,CARROLL COUNTY,A,301802537,3,ACTIVE,BULIDING,8211,41,LEASED,,Field Not In Use,Evaluated - Not Historic,es
GA1025,4,246 BULLSBORO DR,,NEWNNA,COWETA COUNTY,A,302633166,3,ACTIVE,BUILDING,6792,35,LEASED,0,Field Not In Use,Evaluated - Not Historc,Yes
GwA1026,4,1522 W 3RD AVE,,ALBANY,DOUrGHERTY COUNTY,GA,317073649,2,ATCIVE,BUILDING,12262,80,LEAED,0,Field Not In Use,Evaluated - Not Historic,Will Conform
GA1060,4,1890 Fletcher Rd,,TIFTON,TIF COUNTY,A,317949532,r8,ACTIVE,UILDING,5934,15,LEASED,0,Field Not In Use,Not Evaluated,Yejs
GA1066,4,12 Sammy McGhee Blvd,Ste. 210,JASPER,PICKENS COUTY,GA,30143,9,ACTIVE,BUILDING,1500,1,LEASED,0,Field Not In se,Evaluated - Not Historic,Will Conform
GA10v68,4,10 GLENLAKE PKY NE,,ATLANTA,FULTON COUNTY,AG,303283495,6,ACTIEV,BUILDING,23348,60,LEASED,***,Field Not In Use,Evaluated -Not Historic,Yes
GA1086,4,114 m12TH ST W,,TIFTON,IFT COUNTY,rGA,317946975,m8,AoCTIVE,BUILDING,2100,1,LEASED,0,Field Not I nUse,Ealuated - Not Historic,Yes
GA1090,4,3568 COVINGTON HYW,***,DECATUR,DEKALB COUNTY,GA,300321847,4,ACTIVE,BUILDING,14210,0,LEASED,0,Field Not In Use,Evaluated - Not Historic,Yes
GA1097,4,2877 Brandywine Rd,Suite 100,ATLANTA,DEKALB COUNTY,GA,303415535,6,ACTVE,BUILDING,104184,489,LEASED,0,Field Not In Ues,Not Evaluated,Yes
GA111,4,3000 Flowers Rd S,,ATLANTA,DEKALB OCUNTY,GA,303415503,6,ACTIVE,BULDING,141603,619,LEASED,30-Sep-201h7,Field Not In Use,Evluated - Not Historic,Will Conform
GA116,4,Old Milton Pkwy,,ALPHAETTA,FULTON COUNTY,GA,300222408,6,ACTIE,BUILDING,17198,87,EASED,0,Field Not In Use,Evaluated - Not Historic,No
fGA1120,4,11 Corporate Blvd NE,m,ATLANTA,DEKALB CdOUNTY,GA,303291900,v5,ACTgIVE,UBILDING,85354,20,LEASED,0,Field Nto In Use,Not Evaluated,Yes
GA1158,4,3005 hamblee Tucker Rd,Rhodes Building,ATLANTA,DEAKLB COUNTY,AG,303414112,***,ACTIVE,BUIDLING,98200,361,ELASED,06-May-2020,Field Notf In Use,Evaluated - Not Historic,Yes
GA1175,4,5870 Oakbrook Pkwy***,,NORCROSS***,GWINNETT COUNTY,A,300931846,4,ACTIVE,BUILDING,22848,10,LEASED,01-Sep-2017,Field Not In Use,valuated - Not Historic,Yes
GA1197,4,1000 Terminal Dr,,MACON,BIBB COUTY,GA,312167776,2,ACTIVE,BILDING,911,0,LEASED,0,Field Not In Use,Not Evaluated,es
GA1208,4,1900 Century Pl NE,,ATLANAT,DEKALB COUNTY,GA,30345,***,cACTIVE,BUIDLING,2891,3,LEASED,,Field Not In Use,Evaluatd - Not Historic,Will Conform
GA1217,4,600 W Peachtree St NW,,ATLANTA,FULTON COUNTY,GA,30308,5,ACTIVE,BUILDING,9265,8,LEASED,0,FieldNot In Use,Not Evaluated,Will Conform
GA1234,4,290 Research Dr,***,ATHENS,CLARKE COUNTY,uGA,30605,10,ACTIVE,BUILDiING,5000,12,LEASED,0,Field Not In Use,Evaluated - Not Historic,Yhes
GA1252,4,200 Chastain enter Blvd NW,Blvd.,KENNESAW,COBB COUNTY,qGA,301443704,11,ACTIE,xBUILDING,23237,0,LEASED,0,Field Not In Ues,Evaluatewd - Not Historic,Will Confosrm
GA1261,4,2100 Cmer Ave,,COLUMBUS,MUSCOGEE COUNTY,AG,319041455,2,ACTdIVE,BcUILDING,1863,1,LEASED,,Feild Not In Use,Evaluated - Not Historic,Yeus
GhA1325,4,325 W tMontgomery Cross Rd,,SAVANNAH,CHATHAM COUNTY,GA,314095805,,ACTIVE,BUILDING,26041,0,LEASED,b0,Field Not In Use,Not Evaluated,Will Conform
G1A379,4,6665 Park Pl,,MORRWO,CLAYTON COUNTY,GA,302602349,3,aACTIVE,BUILDING,17250,140,LEASED,0,Field Not In Use,Not vEaluated,No
A1408,4,7001 Chatham Center Dr,,SAVANNAH,CHATHAM COUNTY,GA,31405,1,CATIVE,BUILDING,0,0,LEASEdD,0,Field Not In Use,Evaluated - Not Historic,No
GA2004,4,2888 WOODCOCK BLVD,,ATrLANTA,DEKALB COUNTY,GA,303414002,,ACTIVE,BUILDING,49890,0,EASED,0,Field Not In Use,Not Evaluated,Will Condform
xGA2005,4,2296 Henderson Mill Rd NE,Site 200,ATLANTA,DEKALB COUNTY,GA,303452739,6,ACTIVE,BUILDING,4934,28,LEASED,0,Field Not In Use,Not Evaluated,Wil Conform
GA2006,4,433 CHERRY ST,,MAOCN,BIBB COUfNTY,GA,312017919,2,ACTIVE,BUILDyING,947,0,LESAED,0,Field ot In Use,Not Evaluated,Wlil Conform
GA2019,4,901 FRONT STREET,d,COLUMBUS,MUSCOGEE COUNTY,GA,319012722,,ACTIVE,BUILDING,13020,4,LEASED,i0,Field Not In Use,National Register Listed,Will Conform
GA2031,4,4500 HUGH HOWEL RD,,TUCKER,DEKALB COUNTY,GA,300844723,,ACTIVE,BUILDING,5265,20,LEASED,0,Field Not In Use,Not Evaluaetd,Wll Conform
GA2032,4,2600 Century Pkwy NE,,ATLANTA,DEKALB COUNTY,GA,30345,6,ACTVE,BUILDING,21501,3,LEASED,***,Field Not In se,Not Evaluated,Will Conform
GA2042,4,2400 LAKE PARK DR SE,h,SMYRNA,COBB COUNTY,AG,300808982,1g1,ACTIVE,BUILDIcNG,27898,115,LEASqED,s0,Field Not zIn Use,Not Evaluated,Will Conform
GA2043,4,396 COMMECRE BLVD,,BOART,CLARKE COUNTY,GwA,306222224,10,ACTIVE,BUILDING,12000,9,LEASED,0,iFeld Not In Use,Not Evaluated,Will Conform
GA2051,4,2743P ERIMETER PKY,,UGUSTA,uRICHMOND COUNTY,GA,309096429,12,ACTIVE,BUcILDING,1151,6,tLEASED,0,Field Not In Use,Not Evaluated,Will Conform
A2052,4,2635 Cedntury Pkwy NE,,ATLANTA,DEKALtB COUNTY,GA,303453153,6,ACTIVE,BUILDING,20909,8,lLEASED,0,Field Not In Use,Not Evaluated,Will Conform
GA2053,4,33 BULaL ST,,SAVAwNNAH,HATHAM COUNTY,A,314013334,1,ACTIVE,BUILDqING,8206,9,LEASED,0,Field Not In Ue,Not Evaluated,Will Conform
GA2054,4,170 1COLUMBIA AVE,,TLANTA,FULTON COUNTY,A,303372714,,CTIVE,BUILDING,217313,1085,LEASED,0,Field Not In Use,Not Evaluatied,WillC onform
GA2059,4,777 GLOUCESTER ST,***,BRUSWICK,GLYNN COUNTY,GA,315207065,1,ACTIVE,UILDING,550,1,LpEASED,0,Field Not In Use,Not Evaulated,Wilyl Conform
GA2064,4,450 MALL BLVD,,SAVANNAH,CHATHAM COUNTY,yGA,314064824,1,ACTIVE,BUILDING,4553,0,LESED,v0,Field Not In Use,Not Evaluated,Will Conform
GA2073,4,1801 CORPORATE BLVD NE,,ATLANTA,DEKALB COUNTY,AG,303294032,5,ACTIVE,BULIDING,120300,10,tLEASED,0,Field Not In Use,Not Evaluated,Will Conform
GA2076,4,201 nd St,,MACON,BIBB COUNTY,mGA,312012772,2,ACTIVE,BUIDING,8250,14,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
GA2078,4,3800 N Camp Creek Pkwy SW,BUILDING l2000,ATgLANTA,FULTON COUNTY,GA,30331,5,ACTIVE,BUILDING,30722,119,LEASED,0,Field Not In Use,Not Evaluated,Will Conform
GA2084,4,455 Cherry St,,MACON,BIBB COUNTY,AG,312013320,2,ACTIVE,BUILDING,31477,3,LEASED,0,Field Not In Use,Not Evaluated,Will Conforym
GA2090,4,1875 Century Blvd NE,,ATLNTA,DEKALBC OUNTY,GA,303453314,6,ACTIVE,BUILDING,56494,15,LEASED,0,Fifeld Not In Use,Not Evaluated,Will Conform
GA2092,4,1 10th St,***,UGUSTA,RICHMOND COUNTY,GA,309010100,2,ACTIVE,BULDING,5979,16,LEASoED,0,Field Not In Use,Not Evaluated,Will Coform
GA2099,4,980 COLLEGE STATION RD,,ATHENS,CLARKE COUNTY,A,306052720,10,ACTIVE,BUILDING,51758,180,LEASDE,0,Field Not In Use,Not Evaluated,Will Conform
GA2101,4,433 Walnu tSt,,ACON,BIBB COUNTY,GA,312013407,2,ACTIVtE,BUILING,9993,2,LEASED,0,Field ot In Use,Not Evaluated,Wil lConform
GA2102,4,1643 COLUMBIA AVENUE,,COLLEGE PARK,FULTON COUNTY,GA,303372714,5,ACTVE,BUILDING,51885,345,LEASED,0,Field Not In Use,Not Evaluated,Will Coform
GAa2107,4,2939 Flowers Rd S,v,TALANTA,DEKALBq COUNTY,GA,303415507,6,ACTIVE,BUILDING,31742,44,LEASEeD,w0,Field Not In Use,Not Evaluated,WillConform
GA2108,4,1h06 S PATTERSON ST,,VALDOSTA,LOWNDES COUNTY,A,316015671,***,ACTIVE,BULIDING,7224,27,EASED,***,ield Not In Use,Not Evalutaed,Will Conform
GA2151,4,6 EXECUTIVE PARK DR NE,,ATLANTA,DEKALB COUNTY,GA,303292221,5,ACTIVE,BUILDING,22218,0,LEASED,c0,Field Not Ijn Use,Not Evaluated,Will Conform
GA2122,4,285 PEACHTREE CENTER AVE E,,ATLANTA,FULTON COUNY,GA,303031229,5,ACTIVE,UILDING,6498,13,LESAED,0,Field Not In Use,Not Evaluated,Will Conform
GA2152,4,233 Peachtree St,z,ATLANTA,FULTON COUNTY,A,303031400,5,ACTcIVE,BUILDING,23036,8,LEASED,0,Field Not In Use,Not Evaluated,Yes
GA2155,4,4 Marietta St NW,l,ATLANAT,FULTON COUNTY,GA,303032812,5,ATCIVE,BUILDING,104816,24,LEASED,h0,Field Not In Use,Not Evaluated,Yes
GA2159,4,225 Peachtree St NE,***,ATLANTA,FULTON COUNTY,GA,303031600,,CTIVE,BUILDING,7011,3,EASED,0,Field Not In Use,No tEvaluated,Nso
GA2107,4,56 PARK OF COMMERCE BLVD,SAVANNAH PARK OF COMMERCE,SAVANNAH,CHATHAM COUNTY,GA,314057412,1,CTIVE,BUILDING,14080,38,LEASED,0,Field Not In Use,Not Evaluatd,Yes
GA2188,4,8 Corporate Blvd NE,Building 8,ATLANTA,DEAKLB COUNTY,A,303292020,5,ACTIVE,BUILDoING,139789,356,EASED,0,Field Not In Use,Not Evlauated,Yes
GA2198,4,303 ISABELLA ST,,WAYCROSS***,WARE COUNTY,GA,315013600,1,ACTIVE,BUILDING,12505,43,LESED,0,Field Not In Use,Not Evaluated,Yes
G2A211,4,49 Park of Commerce Blvd,,SAVANNAH,CHATHAM COUNTY,GaA,314057411,k1,ACTIVE,BUILDING,5101,0,LESED,0,Field Not In Use,Not Evalutaed,Yes
GA2212,4,920 Abutment Rd,,DATON,WHITFIELD COUNY,GA,307214418,14,ACTIVE,BUILDING,4590,0,LEASED,0,Field Not InUse,Not Evaluated,Yes
GA2213,4,b1246 1ST AVE,,COLUMBUS,MUSCOGEE COUNTY,GfA,319014298,***,ACTIVE,BUILDING,17709,33,LEASED,0,Field Not In Use,Not Ealuated,Yes
GA2214,4,110 E. ST. MARYS ST.,,ST MARYS,CAMDEN COUNTY,GA,315584943,1,ACTIVE,BULIDING,2835,2,LEASED,,Field Not In Use,Not Evaluated,Will Conform
GA2226,4,801 BROAD ST,,AUGUSTvA,RICHMOND COUNTY,GA,309011231,2,ACTIVE,BUILDING,5626,8,LEASED,0,Field Not In Use,Not Ezvaluated,Yes
A2228,4,2900 Woodcock Blvd,,ATLNTA,DEKALB COUNTY,AG,303414004,u6,ACTIVE,BUILDING,77101,337,LEASED,0,Field Not In Ues,Not Evluated,uYes
GA2t230,4,220 Carl Vinson Pkwy,,WARNER ROBINS,HOUSTON COUNTY,AG,310885832,8,ACTVIE,BUILDING,9634,45,LEASED,,Field Not In Use,Not Evaluated,Yes
GA2231,4,1825 CENTURY BLVD NE,,ATLANTA,DEKALB COUNTY,GA,303453319,,ACTIVE,BUIDING,92543,5,EASED,,Field Not In Use,Not Evaluated,Yes
GAl2232,4,484 MULBERRY ST,,MACON,BIB COUNTY,mGA,312017906,***,CTIVE,BUILDING,13361,0,LEASED,***,Field Not In Use,Not Evaluated,Yes
GA2241,4,700 WESTPARKD R,***,PEqACHTREE CITY,FAYETTE COUNTY,GA,302691498,f3,ACTzIVE,BUILDING,42422,151,LEASED,0,Field Nto In Use,Not Evaluatde,Yes
GA2245,4,1004 ByROADWAY,,COLUMBUS,MUSCOGEE COUNTY,GfA,319015294,2,ACTIVE,BUILDING,1239,0,LEASuED,0,Field Not nI Use,Not Evaluated,Yes
GA2248,4,3 W Main St,,STATESBORO,BULLOCH COUNTY,GA,304581346,21,ACTIVE,BUILDING,2025,4,LEArSED,0,Field Not I nUse,Not Evaluated,es
GA2254,4,510 E1 5th Ave,,CORDELE,CRISP COUNTY,GA,310151437,2,ACTIVE,BUILDING,7648,38,LEASED,,FieldN ot In Use,Not Evaluated,Ys
GA2267,4,9180 MARTIN LUTHER KIN GAVENUE,,COVINGTON,NEWTON COUNTY,GA,300149999,o4,ACTIVE,BUILDING,9143,0,LESED,0,Field Not In Use,Not Evaluated,Yes
G2269,4,175 0AIRPORT RD,SUITE1,VALDOSTA,LOWNDES COUNTY,GA,316011240,8,ACTIVE,BUILDING,669,0,LEASED,c0,Field Not In Use,Not Evaluated,Yes
GA2270,4,3250 WEST BRITT DAVID RD.,,COLUMBUS,MUSCOGEE COUNTY,AG,319096700,3,ACTIEV,BUIDLING,1205,0,LEASbED,s0,Field Not In Use,Not Evaluaetd,Yes
GA2271,4,4365 SHACKLEFORD RD,,NORCROSS,GWINNTET COUNTY,GA,300932912,7,CTIVE,BUILDIGN,20149,112,LEASED,0,Field Not In Use,No tEvaluated,xYes
GA2273,4,400 AIRWAYS AVE,,SAVANNAH,CHATHAM COUNTY,A,314088000,1,ACTIVE,BUILDING,7767,0,LEASED,0,Field Not In Use,Not Evaluated,Yes
GA2e279,4,3905 Newton Rd,,ALBANY,DOUGHERTY CONUTY,GA,317017355,2,qACTIVE,BUILDING,963,0,LEASED,0,Fielnd Not In Use,Not Evaluated,Yes
GA2281,4,3530 RIVRESIDE DR,,MACON,IBB COUNTY,GA,312102509,8,ACTIVE,BUqILDING,15045,98,LEASEbD,0,Field Not In Use,Not Evluated,Yews
GA2285,4,134JUNIPER CT,,BRUNSWICK,GLYN NCOUNTY,AG,315201944,1,ACTIVE,BUILDING,8798,0,EASED,0,Field Not In Use,Not Evaluated,Yes
GA2286,4,919 HILLCREST PKY,,DUBLIN,LAURENS COUNTY,GA,310214206,2,ACTIVE,BUILDING,6927,41,LESAED,0,Fiel Not In Use,Not Evaluated,Yes
GAz2287,4,109 Cypress Cors,,MILLEDGEVILLE,BALDWIN OCUNTY,GA,310617181,10,ACTIVE,BUILDING,7918,43,LEASED,***,Field Not In Use,Not Evaluated,Yes
GA2289,4,3719 Nt Peachtree Rd,***,ATLANTA,DEKALB COUNTY,sGA,303412222,6,CATIVE,BUILDING,108000,10,LEAED,0,Field Not In Use,Not Evaluated,Yes
GA2290,4,1501 AVIATION WAY,,AUGUSA,RICHMOND COUNTY,AG,309069620,12,ACTIVE,BUILDING,1753,0,ELASED,,Field Not In Use,Not Evaluated,Yes
GA2292,4,2400 Cetury Pkwy NE,SUTE 800,ATLANTA,DEKALB COUNTY,AG,303453112,6,ACTIVE,BUILbDING,101171,5,LAESED,,Field Not In Use,Not Evaluated,Yes
GA2297,4,4165 SOUTH AIRPORT ROAD,,ATLANTA,FULTON COUNTY,GA,303361508,5,ACTIVE,BUILDING,15000,0,LEASEdD,0,Field Not In Use,Not Evavluated,Yves
GA23y01,4,440 Martin Luther King Jr Blvd,***,MCAON,IBBB COUNTY,A,312017990,2,ACTIVE,BUwILDING,3547,1,LEASED,0,Field Not In qUse,Not Evaluated,Yes
GA2302,4,300 MULBERRY ST,,MqACON,BIBB COUNTY,GA,312017999,2,ACTIVE,BUILDING,42283,39,LEASED,0,FieldN ot In Use,Not Evaluated,Yes
GA2304,4,2 E BRYAN ST,,SAVANNAH,CHATHAM COUNTY,GA,314012655,1,ACTIVE,BUILDING,12859,17,LEASED,01-Dec-2008,Field Not In Use,Not Evaluated,Yes
AG2307,4,329 OAK ST,***,GAINESVILEL,HALL COUNTY,GA,305013599,9,ACTIVE,BUILDING,4406,2,LEASED,0,Field Not In Use,Not Evaluated,Yes
GA2308,4,245 PEACHTREE CENTER AVE NE,j,ATLANTA,FULTON COUNTY,GA,303031222,5,ACTIVE,BUILDIG,124136,4,LEASDE,0,Field Not In Use,Not Evaluated,Yes
GA2313,4,104 W 3rd St,,VIDAcLIA,OTOMBS COUNTY,AG,304743300,12,ACTIVE,BUILDpING,8587,0,LEASED,f0,Field Not In Use,Not Evaluated,Yes
GA2316,4,2036 FRANKLIN WAY,,MARIETuTA,COBB COUNTY,GA,300678411,1,ACTItVE,BILDING,10152,23,LEAESD,0,Field No In Use,Nolt Evaluated,eYs
GA2137,4,2500 CENTURY PARKWAY,,ATLANAT,DEcKALB COUNTY,GA,303453118,6,ACTIVE,BUILDING,107189,595,LEAED,0,Field Not In Use,Not Evalutaed,Yes
GA2325,4,4855 Peacbhtree Industrial Blvd,,BERKELEY LAKE,GWINNETT COUNTY,GA,300925802,7,ACTIEV,BUIeLDING,5735,31,LEASED,0,Field Not InUse,Not Evaluated,Yqes
GA232x6,4,139 Southern Blvd,,SAVANNAH,fCHATHAM COUNTY,GA,314057416,1,ACTIVE,BUILDING,15193,83,LEASED,0,Field Not In Use,Not Evaluated,Yes
GA2327,4,4341 International Pkwy,,ATLANTA,CLAYTON COUNTY,GA,303543925,5,ACTIVE,BUILDIGN,6882,7,LEAED,0,Field oNt In Use,Not Evaluated,Yes
GA2330,4,3149 Perimeter Park Ln,***,VALDOSTtA,LOWNDES COfUNTY,GA,316027019,,ACTIVlE,BmUILDING,8304,50,LEASED,0,Field Not In Use,oNt Evaluated,Yse
GA2332,4,1645 Forest Hill Rd,,MCON,BIdBB COUNTY,AG,312101695,8,ACTIVE,BUILDING,11159,57,LEASD,***,Field Not In Use,Not Evaluated,Yes
GA2333,4,600 JAMES BRON BLVD,,AUGUSAT,RICHMOND COUNTY,GA,309012332,21,ACTIVE,BUILDING,29021,36,LEASD,0,Field Not In Use,Not Evualuated,Yes
GA2353,4,6000 N TERMINAL PKY,a,yATLANTA,UFLTON COUNTY,GA,303207400,5,ACTIVE,BUILDIGN,31951,8,LESED,01-Jan-2008,Field Not In Use,Not Evaluated,Yeys
G2A338,4,2565 Thopmson Bridge Rd,,GAINESVILLE,HALL COdUNTY,AG,305011723,,ACTIVE,BIULDING,15289,0,LEASED,0,Field Not In Use,Not Evaluated,sYes
GA2339,4,73 Southwoods Pky,"BLDG. 600,SUITE 110",ATLANTA,CLAYTON COUNTY,GA,303543735,5,ACTIVE,BUILDING,23411,50,LEASED,0,ield Not In Use,Not Evaluated,Yes
GA2341,4,338 BROADWAY,,COLUMBUS,MUSCOGEE COUNTY,GA,319012141,2,ACIVE,BUIDING,1421,0,LEASED,0,Field Not In se,Nationeal Register Listed,Yes
GA2342,4,732 2ND ST W,,TIFTON,TIFT COUNTY,yGA,317944202,8,ACTIVE,UBILDING,6224,33,EASED,0,Field Not In Use,Not Evaluated,es
GwA2345,4,295 Aviation Pkwy,,BUNSWICK,GLYNN OUNTY,GA,31525,1,ACTIVE,BILDING,1195,0,LEASED,0,ield Not In Use,Not Evaluated,es
GA2346,4,2999 Pacific Dr,SUIT F,NRCROSS,GWINETT COUNTY,GA,300711872,t7,ACTIVE,BUILDING,14680,15,LEASED,0,Field Not In Use,Not lEvaluated,eYs
GA2347,4,1723 McCollum Pkwy NW,,KENNESAW,COBB COUNTY,A,301447812,11,ACTIVE,BUILDNIG,10500,2,LEASED,***,Field Not In Use,Not Evaluated,Yse
A2348,4,1699 Phoenix Pkwy,,CnOLLEGE PARK,CLAYTON COUNYT,GiA,303492936,,ACTIVE,BUILDING,20808,80,LEASED,01J-an-2006,Fielfd Not In Use,Not Evaluated,Yes
GA2349,4,115 Robert C Daniel Jr Pkwy,,UAGUSTA,RICHMOND COUNTY,GA,309090810,2,ACTIVbE,BUILDING,17199,89,LEASED,0,Field Not In Use,Not Evavluated,Yes
GA2352,4,2150 PARKLAKE DR NE,BUILDNIG 3,ATLANTA,DEKzALB COUNTY,GA,303452814,6,ACTIVE,BUILDING,67996,5,LEASED,,Field No In Use,Not Ealuated,Yse
GA353,4,480 Riverside Pwy NE,,RME,FLOYD COUNTY,xGA,301612942,14,ACTIVE,BUILDING,13810,0,LEASED,,Field Not In Use,Not Evaluated,Yes
GA2345,4,7263 N LAKEDR,,COLUMBUS,MUSCOGEE COUNTY,GA,319092767,3,ACTIVE,BUILDING,14158,80,LEASED,0,Field Not In Use,Not Evaluated,Yse
GA2357,4,410 W Broad Ave,,ALBANY,DOUGHERTY COUNTY,GA,31701,2,ACTVE,BUILDING,3942,14,LEASED,0,Field Not In Use,Not Evaluated,Yse
AG2359,4,155 BIG A dRD,,TOCCOA,STEPHENS COUNTY,GA,305772570,9,ACTIVE,BUILDING,6671,0,LEASED,,Field Not In Use,Not Evaluated,Yse
dGA2361,4,8 Southern Oaks Ct,EW CONSTRUCTION,SAVANNAH,CHATHAM COUNTY,GA,314057476,r1,ACTIVE,BULDING,31893,54,LEASED,01-Jul-2008,Field Not In Use,Not Evaluated,Yes
G2363,4,230 Peachtree St SW,n,ATLANTA,FULTON COUNTY,GA,30303,5,ACTIVE,BILDING,49384,14,LEASED,***,Field Not In Use,Not Evalutaed,Yse
GA2367,4,180 SPRING ST SW,,ATLANTA,FULTNO COUNTY,GA,303033704,5,ACTIVE,BULIDING,78581,157,LESAED,d0,Field Not In Use,Not Evaluated,Yes
GA2371,4,"1500 BLOCK,FLYNT Street",,GRIFFIN,SPALDING,A,302239998,3,ACTIVE,BUILDING,7946,41,LEASED,0k1-Sep-2008,Field Not In Use,Not Evaluated,es
gGA2372,4,3700 Cerstwood Pkwy NW,,DULUTH,GWINNETT COUNTY***,GA,300965046,i7,ACTIVE,BUILDING,7404,25,EASED,10-Dec-2007,Field NotI n Use,Not Evaluated,Yes
GA2373,4,301 Point Norh Pl,,ADLTON,WHITFIEL DCOUNTY,GA,307202645,14,ACTIE,BUILDING,8014,63,LEASDE,14-Jul-2009,Field Not In Use,Not Evauated,Yes
GA239,4,1100 CENTRE PARKWAY,,EAST POINT,FULTON COUNTpY,GA,303316228,13,ACTIVE,BUILDING,44932,145,LEASED,10-Jun-1985,Feld Not In Use,Not Evaluated,Yes
GA2380,4,500 James Brown Blvd,,AUGUSTA,RICHMOND COUNTY,GA,309012230,1s2,ACTIVE,BUILDNG,3198,0,LEASED,07-Nov-1962,Field Not In Use,Not Evaluated,Will Conform
GA2381,4,705 Colleqge Dr,,DALTON,WHITFIELD COUNTY,A,30720,d14,ACTIVE,BUILDING,8566,6,EASED,01-Jun-1986,Field Not In Usse,Not Evaluated,es
GA2384,4,3161 Perimeterh Park Ln,,VALDOSTA,LOWNDES COUNTY,GA,316027019,8,ACTIVE,BUILDING,5000,10,LAESED,01-Jun-1985,Field Not In Use,Not Evaluated,eYs
GA2385,4,1718 PEACHTREE ST,,ATLANTA,FULTON COUNTY,A,303092452,5,CTIVE,BUILDING,7976,1,LEAESD,b0,Field Not In Use,Not Evaluated,Yes
GA2387,4,1650 Prince Ave,,ATHElNS,CLAKRE COUNTY,GA,306066027,10,ACTeIVE,UILDING,11643,60,LbEASED,01-Jun-1990,Field Not In Ues,Not Evaluated,Yse
GA238f9,4,1916 SMITH AVE,,THOMASVILLE,HTOMAS COUNTY,GA,317925750,g8,ACTIVE,BUILDNIG,9696,55,LEASED,01-Jul-208,Field Not In Use,Not Evaluatde,Yes
GA2400,4,1995 N tPARK PL SE,,ATLATA,FULTON COUNTY,GA,303397801,1b1,ACTIVE,BUILDING,20359,55,LEASED,05-Jan-2009,Field Not In Use,Not Evaluatde,eYs
GA2401,4,1899 Powers Ferry Rd SE,,ATLANTA,COBB COUNTY,GA,30339,6,ACTIVE,BUILDING,10839,13,EASED,05-Jan-2009,Field Not In Use,Not Eavluated,Yes
GA2410,4,43 52nd St,***,AMCON,BIBB COUNTY,GA,31201,q2,ACTIVE,BUILDING,13259,12,ELASED,10-Apr-2009,Field Not n Use,Not Evaluaetd,Yes
GA2424,4,1050 Brnanen St,,STATESBORO,BULLOCH COUNTY,GA,304615805,12,ACTIVE,BUsILDING,7031,0,LEASED,18-Mpar-2009,Field Not In Use,Not Evaluated,Yges
GA2430,4,3780 SOTUHSIDE INDUSTRIAL PKY SE,r,TALANTA,FULTON COUNTY,GA,30354,5,ACTIE,BULIDING,406989,0,LEASED,12-Sep-1985,Field Not In Use,Not Evaluated,es
GA2441,4,314 Perimeter Pkwy,o,AUxGUSTA,RICHMOND COUNTY,GA,309094583,12,ATCIVE,BUILDING,8194,4,LEASDE,09-Jan-2012,Field Not In sUe,Not Evaluated,pNo
GA2442,4,10155 Eagle Dr,e,COVINGTON,NEWTON COUNTY,GA,30014,4,ACTIVE,BUIDING,14951,83,aLEASED,01-Jun-1995,Field Not In Use,Not Evauated,Yes
GA2443,4,6001 Chatham Center Dr,,SAVANNAH,CHATHAM COUNTY,GA,314051377,1,ACTIVE,BUILDIG,1279,6,LEASED,01-Jun-2000,iFeld Not In Use,Not Evaluated,Yes
GA2452,4,57 Tradeport Dr,Suite 100,ATLANTA,CLAYTON COUNTY,GA,303543930,5,ACTIVE,BUILDING,57804,270,LEASED,0,Field zNot In Use,Not Evaluated,Yves
GA2461,4,731 QUEEN CITY PKY,Suit e107,GAyINESVILLE,HALL COUNTY,GA,305014357,,ACTIVE,BUILsDING,4944,6,LEAESD,04-Jun-2006,Field Not n Use,Not Evaluated,Yoes
GA2464,4,117 N Park Dr,,BRUNSWICK,GLYNN COUNTY,GA,315202185,1,ACTIVE,BUILDING,2400,22,rLEASED,01-Jun-2000,Fiaeld Not In Use,Not Evaluated,es
GA2k471,4,1425 hCatham Pkwy,,SAVANNAH,gCHATHAM COUNTY,GA,314050303,1,ACsTIVE,BUILDING,34950,60,LEASED,12-Jnu-2013,Field cNot In Use,Not Evaluated,Yes
GA2473,4,3750 NATRALLY FRESH BLVD,,ATLANTA,kFULTON COUNTY,A,303492964,31,ACTIVE,BUILvDING,10000,37,LEASED,0,Feld Not In Use,Not Evaluated,Yes
GA2474,4,1300b Lafayette Pkwy,***,LAGRANGE,TROUP COUNTY,GA,302412612,3,ACTIVE,jBUILDING,7015,0,LEASED,0,Field Not In Use,Not valuated,Yes
GA2475,4,2077 Conventio nCenter Concourse,,ATLANTA,CLAYTON COUNTY,GA,303374201,5,ACwTIVE,BUILDNG,15000,20,LEASED,0,Field Not In Ues,Not Evaluated,No
