year,state,county,hai,operative_procedure,facility_id,facility_name,hospital_category_risk_adjustment,facility_type,procedure_count,infections_reported,infections_predicted
2020H1,California,Marin,Surgical Site Infections (SSI),Laminectomy,110000953.0,MarinHealth Medical Center,Acute Care Hospital,"Community, 125-250 Beds",66,0,0.19
2020H1,California,Marin,Surgical Site Infections (SSI),Open reduction of fracture,110000953.0,MarinHealth Medical Center,Acute Care Hospital,"Community, 125-250 Beds",42,0,0.26
2020H1,California,Marin,Surgical Site Infections (SSI),Ovarian surgery,110000953.0,MarinHealth Medical Center,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.0
2020H1,California,Marin,Surgical Site Infections (SSI),Pacemaker surgery,110000953.0,MarinHealth Medical Center,Acute Care Hospital,"Community, 125-250 Beds",51,0,0.08
2020H1,California,Marin,Surgical Site Infections (SSI),Rectal surgery,110000953.0,MarinHealth Medical Center,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.07
2020H1,California,Marin,Surgical Site Infections (SSI),Small bowel surgery,110000953.0,MarinHealth Medical Center,Acute Care Hospital,"Community, 125-250 Beds",12,0,0.22
2020H1,California,Marin,Surgical Site Infections (SSI),Spinal fusion,110000953.0,MarinHealth Medical Center,Acute Care Hospital,"Community, 125-250 Beds",73,0,0.66
2020H1,California,Marin,Surgical Site Infections (SSI),Spleen surgery,110000953.0,MarinHealth Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.02
2020H1,California,Marin,Surgical Site Infections (SSI),Thoracic surgery,110000953.0,MarinHealth Medical Center,Acute Care Hospital,"Community, 125-250 Beds",7,0,0.02
2020H1,California,Marin,Surgical Site Infections (SSI),All procedures,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",235,0,0.96
2020H1,California,Marin,Surgical Site Infections (SSI),Appendix surgery,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",11,0,0.04
2020H1,California,Marin,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.01
2020H1,California,Marin,Surgical Site Infections (SSI),Colon surgery,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",9,0,0.15
2020H1,California,Marin,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",12,0,0.04
2020H1,California,Marin,Surgical Site Infections (SSI),Gallbladder surgery,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",12,0,0.04
2020H1,California,Marin,Surgical Site Infections (SSI),Hip prosthesis,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",103,0,0.35
2020H1,California,Marin,Surgical Site Infections (SSI),"Hysterectomy, abdominal",110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Marin,Surgical Site Infections (SSI),"Hysterectomy, vaginal",110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0.01
2020H1,California,Marin,Surgical Site Infections (SSI),Knee prosthesis,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",52,0,0.1
2020H1,California,Marin,Surgical Site Infections (SSI),Open reduction of fracture,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",13,0,0.06
2020H1,California,Marin,Surgical Site Infections (SSI),Ovarian surgery,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Marin,Surgical Site Infections (SSI),Rectal surgery,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",3,0,0.05
2020H1,California,Marin,Surgical Site Infections (SSI),Small bowel surgery,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",4,0,0.07
2020H1,California,Marin,Surgical Site Infections (SSI),Spinal fusion,110000982.0,Novato Community Hospital,Acute Care Hospital,"Community, <125 Beds",11,0,0.03
2020H1,California,Kern,Surgical Site Infections (SSI),All procedures,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",1083,5,5.48
2020H1,California,Kern,Surgical Site Infections (SSI),Appendix surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",44,0,0.23
2020H1,California,Kern,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",9,0,0.25
2020H1,California,Kern,Surgical Site Infections (SSI),Cardiac surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",30,0,0.09
2020H1,California,Kern,Surgical Site Infections (SSI),Cesarean section,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",306,0,0.27
2020H1,California,Kern,Surgical Site Infections (SSI),Colon surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",49,1,0.91
2020H1,California,Kern,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",25,0,0.16
2020H1,California,Kern,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",49,0,0.23
2020H1,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",65,1,0.2
2020H1,California,Kern,Surgical Site Infections (SSI),Gastric surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",7,0,0.06
2020H1,California,Kern,Surgical Site Infections (SSI),Hip prosthesis,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",49,0,0.44
2020H1,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, abdominal",120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",62,0,0.46
2020H1,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, vaginal",120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",39,0,0.16
2020H1,California,Kern,Surgical Site Infections (SSI),Kidney surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",3,0,0.01
2020H1,California,Kern,Surgical Site Infections (SSI),Knee prosthesis,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",92,0,0.4
2020H1,California,Kern,Surgical Site Infections (SSI),Laminectomy,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",71,0,0.27
2020H1,California,Kern,Surgical Site Infections (SSI),Open reduction of fracture,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",31,0,0.26
2020H1,California,Kern,Surgical Site Infections (SSI),Ovarian surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",34,0,0.02
2020H1,California,Kern,Surgical Site Infections (SSI),Rectal surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",6,0,0.09
2020H1,California,Kern,Surgical Site Infections (SSI),Small bowel surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",28,0,0.53
2020H1,California,Kern,Surgical Site Infections (SSI),Spinal fusion,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",63,3,0.41
2020H1,California,Kern,Surgical Site Infections (SSI),Thoracic surgery,120000338.0,Bakersfield Memorial Hospital,Acute Care Hospital,"Community, >250 Beds",21,0,0.04
2020H1,California,Kern,Surgical Site Infections (SSI),All procedures,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,1189,24,7.42
2020H1,California,Kern,Surgical Site Infections (SSI),Appendix surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,18,1,0.04
2020H1,California,Kern,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,6,0,0.08
2020H1,California,Kern,Surgical Site Infections (SSI),Cardiac surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,4,0,0.03
2020H1,California,Kern,Surgical Site Infections (SSI),Cesarean section,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,307,3,0.54
2020H1,California,Kern,Surgical Site Infections (SSI),Colon surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,31,0,1.19
2020H1,California,Kern,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,93,8,0.84
2020H1,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,76,0,0.11
2020H1,California,Kern,Surgical Site Infections (SSI),Gastric surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,7,0,0.07
2020H1,California,Kern,Surgical Site Infections (SSI),Hip prosthesis,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,23,0,0.16
2020H1,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, abdominal",120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,46,1,0.76
2020H1,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, vaginal",120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,16,0,0.12
2020H1,California,Kern,Surgical Site Infections (SSI),Kidney surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,6,0,0.02
2020H1,California,Kern,Surgical Site Infections (SSI),Knee prosthesis,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,32,0,0.13
2020H1,California,Kern,Surgical Site Infections (SSI),Laminectomy,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,9,0,0.03
2020H1,California,Kern,Surgical Site Infections (SSI),Open reduction of fracture,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,352,7,2.46
2020H1,California,Kern,Surgical Site Infections (SSI),Ovarian surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,105,1,0.06
2020H1,California,Kern,Surgical Site Infections (SSI),Rectal surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,3,1,0.04
2020H1,California,Kern,Surgical Site Infections (SSI),Small bowel surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,23,0,0.5
2020H1,California,Kern,Surgical Site Infections (SSI),Spinal fusion,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,13,0,0.12
2020H1,California,Kern,Surgical Site Infections (SSI),Spleen surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,12,2,0.13
2020H1,California,Kern,Surgical Site Infections (SSI),Thoracic surgery,120000342.0,Kern Medical Center,Acute Care Hospital,Major Teaching,7,0,0.02
2020H1,California,Kern,Surgical Site Infections (SSI),All procedures,120000344.0,Kern Valley Healthcare District,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000344.0,Kern Valley Healthcare District,Critical Access Hospital,Critical Access,1,0,0.0
2020H1,California,Kern,Surgical Site Infections (SSI),All procedures,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",661,2,3.85
2020H1,California,Kern,Surgical Site Infections (SSI),Appendix surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",31,0,0.09
2020H1,California,Kern,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",6,0,0.09
2020H1,California,Kern,Surgical Site Infections (SSI),Colon surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",52,0,0.91
2020H1,California,Kern,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",48,0,0.22
2020H1,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",78,0,0.14
2020H1,California,Kern,Surgical Site Infections (SSI),Gastric surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",6,0,0.03
2020H1,California,Kern,Surgical Site Infections (SSI),Hip prosthesis,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",20,0,0.14
2020H1,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, abdominal",120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",90,1,0.44
2020H1,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, vaginal",120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Kern,Surgical Site Infections (SSI),Kidney surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",12,0,0.04
2020H1,California,Kern,Surgical Site Infections (SSI),Knee prosthesis,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",53,0,0.2
2020H1,California,Kern,Surgical Site Infections (SSI),Laminectomy,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",69,0,0.24
2020H1,California,Kern,Surgical Site Infections (SSI),Open reduction of fracture,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",32,0,0.22
2020H1,California,Kern,Surgical Site Infections (SSI),Ovarian surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",52,0,0.03
2020H1,California,Kern,Surgical Site Infections (SSI),Rectal surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",22,0,0.44
2020H1,California,Kern,Surgical Site Infections (SSI),Small bowel surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",19,1,0.36
2020H1,California,Kern,Surgical Site Infections (SSI),Spinal fusion,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",62,0,0.22
2020H1,California,Kern,Surgical Site Infections (SSI),Spleen surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0.0
2020H1,California,Kern,Surgical Site Infections (SSI),Thoracic surgery,120000404.0,Mercy Hospital,Acute Care Hospital,"Community, <125 Beds",7,0,0.01
2020H1,California,Kern,Surgical Site Infections (SSI),All procedures,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,182,0,0.81
2020H1,California,Kern,Surgical Site Infections (SSI),Appendix surgery,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,14,0,0.04
2020H1,California,Kern,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,3,0,0.03
2020H1,California,Kern,Surgical Site Infections (SSI),Cesarean section,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,61,0,0.08
2020H1,California,Kern,Surgical Site Infections (SSI),Colon surgery,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,7,0,0.14
2020H1,California,Kern,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,17,0,0.09
2020H1,California,Kern,Surgical Site Infections (SSI),Gallbladder surgery,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,22,0,0.1
2020H1,California,Kern,Surgical Site Infections (SSI),Gastric surgery,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,1,0,0.01
2020H1,California,Kern,Surgical Site Infections (SSI),Hip prosthesis,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,2,0,0.01
2020H1,California,Kern,Surgical Site Infections (SSI),"Hysterectomy, abdominal",120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,4,0,0.01
2020H1,California,Kern,Surgical Site Infections (SSI),Knee prosthesis,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,4,0,0.03
2020H1,California,Kern,Surgical Site Infections (SSI),Open reduction of fracture,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,11,0,0.05
2020H1,California,Kern,Surgical Site Infections (SSI),Ovarian surgery,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,6,0,0.0
2020H1,California,Kern,Surgical Site Infections (SSI),Pacemaker surgery,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,11,0,0.02
2020H1,California,Kern,Surgical Site Infections (SSI),Rectal surgery,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,1,0,0.03
2020H1,California,Kern,Surgical Site Infections (SSI),Small bowel surgery,120000409.0,Ridgecrest Regional Hospital,Critical Access Hospital,Critical Access,8,0,0.16
