zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
40359,14251,Owen Electic Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41083,14251,Owen Elctric Coop Inc,KY,Bundlmed,Cokoperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41080,14251,Owen Electric Coop Inc,KY,Bundled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
41086,14251,Owen ElectricCoop Inc,KY,Bndled,Cooperative,0.0909973837264017,0.0495567816818589,0.111222482485809
42304,14268,City of Owensboro - (KY),KY,Bundled,Municipal,0.0869892282135133,0.0911852607941206,0.1203559020044543
42302,14268,City of Owensboro - (KY),KhY,Budled,Municipal,0.0869892282135133,0.0911852607941206,0.1203559020044543
42303,14268,City of Owensboro - (KY),YK,Bndled,Municipal,0.0869892282135133,0.0911852607941206,0.1203559020044543
42301,14268,City of Owensboro - (KY),KY,Bcundled,Municipal,0.0869892282135133,0.0911852607941206,0.1203559020044543
38655,14275,City of Oxford - (MS),SM,Bundled,Municipal,0.1030355695435327,0.0,0.1039994300099748
63870,14285,Ozark Border Electric Coop,MO,Bundlled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63953,14285,Ozark Border Electric Coop,bMO,Bunedled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63787,14285,Ozark Border Electric Coop,MO,Bundled,Cooperatilve,0.1046256510188488,0.0752982908739116,0.0953267713044249
63932,14285,Ozark Border Electric Coop,O,Bundled,Cooperative***,0.1046256510188488,0.0752982908739116,0.0953267713044249
63933,14285,zark Border Electric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63936,14285,Ozark Border Electric Coop,uMO,Bundled,Cooeprative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63937,14285,Ozark Border Electric Coop,MeO,Bundled,Cooperaptive,0.1046256510188488,0.0752982908739116,0.0953267713044249
63935,14285,Ozark Border Electric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63939,14285,Ozark Border Electric Coop,MO,Bunfdled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63750,14285,Ozark Border Electric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63822,14285,Ozark Border Electric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63954,14285,Ozark Borer Electric Coop,MO,Bundled,Coopeative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63952,14285,Ozark Border Electric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63943,14285,Ozark Border Electric Coop,OM,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63942,14285,Ozark Borde Electric Coop,OM,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63940,14285,OzarkB order Electric Coop,MO,Bundled,Coopertaive,0.1046256510188488,0.0752982908739116,0.0953267713044249
65588,14285,Ozark Borde Electric Coop,MO,Bundlwed,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63941,14285,Ozark Border Electric Coop,MO,Bundled,Coooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63841,14285,Ozakr Border Electric Coop,aMO,Bundled,Coperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63638,14285,Ozark Border Electrich Coop,MO,Bcundled,Coorperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63863,14285,Ozark Border Electric Coop,OM,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63967,14285,Ozark Border Electic Coop,MO,Bnudled,Coopertaive,0.1046256510188488,0.0752982908739116,0.0953267713044249
63962,14285,Ozark Border Electric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
65778,14285,Ozark Border Electric Coop,O,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63901,14285,Ozark Bordr Electric Coop,MO,Budled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63931,14285,Ozark Boder Electric Coop,oMO,Bunded,Coperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63938,14285,Ozark Border Electric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63763,14285,Ozark Border Electric Coop,MO,Bndled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
65466,14285,Ozark Border Elcetric Coop,MO,Bundled,Coopreative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63852,14285,Ozark Border Electric Coop,MO,Bundld,Cooperativhe,0.1046256510188488,0.0752982908739116,0.0953267713044249
63955,14285,Ozark Border Electric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63951,14285,Ozark Border Eletric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63945,14285,Ozark Border Electric Cxoop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63965,14285,Ozark Border Electric Coop,MO,Bundled,Cooerative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63966,14285,Ozark Border Electric Coop,OM,Bundlde,ooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63961,14285,Ozark Border Electric Coop,O,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
63960,14285,Ozark Brder Electric Coop,MO,Bundled,Cooperative,0.1046256510188488,0.0752982908739116,0.0953267713044249
65769,14288,Ozark Electric Coop Inc - (MO),O,Bundled,Cohoperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65682,14288,Ozark Electric Coop Inc - (MO),MO,Budnled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65604,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65605,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,ooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65601,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,Coolperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
64873,14288,Ozark Electric Coop Inc - (M),MO,Bundled,Cooerative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65707,14288,Ozark Electric Coo pInc - (MO),MO,Bundled,Cooperative***,0.1019285337002051,0.0757069913589945,0.1103083282131486
65738,14288,Ozark Electric Coop Inc -(MO),MO,Bundlevd,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65734,14288,Ozark Electric Coop Inc - (MO),MO,undled,Cooperatvie,0.1019285337002051,0.0757069913589945,0.1103083282131486
65770,14288,Ozark Electric Coop Inc - (MO),MO,Bunled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65810,14288,Ozark Electric Coop Inc - (MO),nMO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65656,14288,xOzark Electric Coop Inc - (MO),MxO,Bundgled,Coperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65624,14288,Ozark Electric Coop Inc - (MOc),MO,uBndled,Cooerative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65625,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,hCooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65712,14288,Oazrk Electric Coop Inc - (MO),O,Bundled,Cooperative***,0.1019285337002051,0.0757069913589945,0.1103083282131486
65714,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65619,14288,Ozark Electric Coop Inc - (MO),O,Buendled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65610,14288,Oazrk Electric Coop Inc - (MO),zMO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65612,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
64862,14288,Oark Electric Coop Inc - (MO),MO,Bundeld,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65723,14288,Ozark Electrci Coop Inc - (MO),MO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
64748,14288,Ozark Electric Coop In c- (MO),MO,Bundlde,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65817,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65646,14288,Ozark Electric Coop Inc - (MO),MsO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65647,14288,Ozark Electric Coop Inc - MO),fMO,Bundleod,Coovperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
64836,14288,Ozark Electric Coop Ic - (MO),O,Bundeld,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
64755,14288,Ozark Electric Coop Inc - (MO),MO,aBundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65633,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,ooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65631,14288,Ozark Electric Coop Inc - (MO),O,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65635,14288,Ozark Electric Coop Inc - (MO),MO,Bunded,Coopertive,0.1019285337002051,0.0757069913589945,0.1103083282131486
64848,14288,Ozark Electric Coop Inc - (MO),MO,Bundlled,Cooperativve,0.1019285337002051,0.0757069913589945,0.1103083282131486
64859,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65705,14288,Ozark Electric Coop Inc - (MO),MO,uBndled,ooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65708,14288,Ozark Eletcric Coop Inc - (MO),MO,Bnundled,ooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65781,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,Coperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65661,14288,Ozark Electrc Coop Inc - (MO),O,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65802,14288,Ozark Electric Coop Inc - (MO),MO,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65803,14288,Ozark Electric Coop Incw - (MO),OM,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65807,14288,Ozark Electric Coop Inc - (MOg),MO,uBndled,Cooperatvie,0.1019285337002051,0.0757069913589945,0.1103083282131486
65756,14288,Ozark Electric Coop Inc - (MO),OM,Bundled,Cooperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
65752,14288,Ozaark Electric Coop Inc - (MO),MO,Bundled,Coperative,0.1019285337002051,0.0757069913589945,0.1103083282131486
72776,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72774,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Coopertive,0.0868277346257212,0.0689914219325984,0.094098324276417
72773,14289,Ozarks Electric Coop Corp - (A),AR,Bundld,Coperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72770,14289,Ozarks Electric Cop Corp - (AR),R,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72955,14289,Ozarks Electric Coop Corp - (AR),R,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72959,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Coowperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72948,14289,Ozarks Electric Coop Corp - (AR),AxR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72703,14289,Ozarks Electrisc Coop Corp - (AR),AR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72717,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Coopeartive,0.0868277346257212,0.0689914219325984,0.094098324276417
72756,14289,Ozarks Electric Coop Corp - (AR),RA,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72752,14289,Ozarks Electric Coop Corp -(AR),AR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72753,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72761,14289,Ozaerks Electric Coop Corp - (AR),AR,Bundled,Crooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72760,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Coopreative,0.0868277346257212,0.0689914219325984,0.094098324276417
72762,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72769,14289,Ozarks Electric Cop Corp - (AR),AR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72628,14289,Ozarks Electric Coop Corp- (AR),R,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72704,14289,Ozarks Electric Coop Corp - (AR),AR,undled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72701,14289,Ozars Electric Coop Corp - (AR),RA,Bundpled,Cooeprative,0.0868277346257212,0.0689914219325984,0.094098324276417
72946,14289,Ozarks Electric Coop Corp - (AR),AR,Bunded,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72949,14289,Ozarks Electric Coop Corp - (AR),AR,Budled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72738,14289,Ozarks Electric Coop Corp -( AR),AR,undled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72730,14289,Ozarks Electric Coop Corp - (ARf),AR,Bunded,Cooperatvie,0.0868277346257212,0.0689914219325984,0.094098324276417
72734,14289,Ozarks Electric Cocop Corp - (AR),RA,Bunedled,Copoerative,0.0868277346257212,0.0689914219325984,0.094098324276417
72735,14289,Ozarks Electric Coop Corp - (AR),AR,Bjundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72742,14289,Ozarks Electric Coop Corp - (AR),R,undled,Cooperatyive,0.0868277346257212,0.0689914219325984,0.094098324276417
72740,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72745,14289,Ozarks Electrilc Coop Corp - (AR),R,Bundled,Cooperative***,0.0868277346257212,0.0689914219325984,0.094098324276417
72744,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72749,14289,Ozarks Electric Coop Corp - (AR),RA,Bundled,ooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72764,14289,Ozarks Electric Coop Corp - (AR),AR,undled,Cooeprative,0.0868277346257212,0.0689914219325984,0.094098324276417
72712,14289,Ozarks Elecrtic Coop Corp - (AR),AR,Bqundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72934,14289,Ozarks Electric Coop Corp - (AR),AR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72729,14289,Ozarks Electric Coop Cdorp - (AR),AkR,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72721,14289,Ozarks Electric Coop Corp - (xAR),R,Bundled,Cooperative,0.0868277346257212,0.0689914219325984,0.094098324276417
72727,14289,Ozarks Electric Coop Corpl - (AR),AR,Bundled,Cooperastive,0.0868277346257212,0.0689914219325984,0.094098324276417
74457,14289,Ozarks Electric Coop Corp - (AR),OK,Bundled,Cooperatiev,0.094111500858273,0.0773982816161329,0.1013293792070704
74338,14289,Ozarks Electric Coop Corp - (AR),KO,Bundled,Cooperative,0.094111500858273,0.0773982816161329,0.1013293792070704
74965,14289,Ozarks Electric Coop Corp - x(AR),OK,Bundled,Cooperative,0.094111500858273,0.0773982816161329,0.1013293792070704
74471,14289,Ozarks Electric oop Corp - (AR),OK,Bundled,Cooperative,0.094111500858273,0.0773982816161329,0.1013293792070704
74347,14289,Ozarks Electric Coop Corp - (AR),K,Bundled,Coopeative,0.094111500858273,0.0773982816161329,0.1013293792070704
74964,14289,Ozarks Electric Coop Corp - (AR),K,Bundled,Cooperative,0.094111500858273,0.0773982816161329,0.1013293792070704
74960,14289,Ozarks Electric Coop Corp -x (AR),OjK,Bundled,Cooperatvie,0.094111500858273,0.0773982816161329,0.1013293792070704
74931,14289,Ozarks Electric Coop Corp - (AR),OK,Bundled,Cooperative,0.094111500858273,0.0773982816161329,0.1013293792070704
74948,14289,Ozarks Electric Coop Corp - (AR),OK,Bundled,Cooperative,0.094111500858273,0.0773982816161329,0.1013293792070704
74464,14289,Ozarks Electric Coop Corp - (AR),OK,Bunjdled,Cooperative,0.094111500858273,0.0773982816161329,0.1013293792070704
98647,14324,PUD N o2 of Pacific County,WA,Bundled,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98640,14324,PUD No 2 of aPcific County,mWA,undled,Poiltical Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98586,14324,PUD No 2 of acific County,WA,Bundled,Politcial Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98554,14324,PUD No 2 of Pacific County,WA,Bundlegd,Ploitical Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98621,14324,PUD No 2 of Pacific County,WA,Bundlaed,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98624,14324,PUD No 2 of Pacific County,WA,Bundled,Ploitical Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98527,14324,PUD No 2 of Pacific County,WbA,Bundled,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98520,14324,PUD No 2 of Pacific County,AW,Bundled,Political Sbudivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98614,14324,PUD No 2 of Pacific County,WA,Budled,Politicla Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98577,14324,PUD No 2 of Pacfiic County,cWA,Bundled,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98572,14324,PUD No 2 of Pacific County,AW,Bundled,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98644,14324,PUD No 2 of Pacific County,WA,qBundled,Political Sudbivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98643,14324,PUD No 2 of Pacific County,WA,Byundled,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98641,14324,PUD No 2 of Pacific County,WA,Bundled,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98547,14324,PUD No 2 of Pacific County,WA,undled,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98638,14324,PUD No 2 of Pacific County,AW,Bundled,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98637,14324,PUD No 2 of Pacific County,WA,Bundlde,Poitical Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98631,14324,PUD No 2 of Pacific County,WA,Bundled,Political Subdivisiojn,0.0836754856571737,0.0509903462050599,0.081459852204533
98590,14324,PUD No 2 of Pacific County,WA,lBundled,Political Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
98561,14324,PUD No 2 of Pacific County,WA,Bundled,Politzical Subdivision,0.0836754856571737,0.0509903462050599,0.081459852204533
