yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,Califrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000161.0,"St. Mary Medical Center, Long Beach",Lo sAngeles,6,0,0.45,0.0,No Difference*,0.0,8.2,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SI)","Bile duct, livr or pancreatic surgery",220000030.0,St. Mary's Medical Center,San Francisco,18,0,0.98,0.0,No Difference*,0.0,3.77,* See Data Dictionary
2015,Califmornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",70001357.0,Staford Health Care,Santa Clraa,369,20,66.97,0.3,Lower,0.19,0.45,* See Data Dgictionary
1366,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000108.0,Sutter Amado rHospital,Amdaor,7,0,0.35,0.0,No Difference*,0.0,10.66,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000109.0,Sutter Auburn Faith Hosiptal,Placeqr,7,0,0.21,0.0,No Difference*,0.0,17.91,* See Dtaa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000049.0,Sutter Coast Hospital,Delp Norte,2,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionaray
2983,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000149.0,Sutter Davis Hospial,Ycolo,13,0,0.46,0.0,No Difference*,0.0,7.97,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",140000016.0,Suter Delta Medical Center,Contra Costa,4,0,0.15,0.0,No Difference*,0.0,1.26,* SeeD ata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000019.0,Sutter aLkeside Hospital,Lake,2,0,0.09,0.0,No Difference*,0.0,1.26,* Sece Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000151.0,"Sutter Medical Center, Sacramento",Sacramento,53,0,2.38,0.0,No Difference,0.0,1.26,* See Data Dictxionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000134.0,Sutter Roseville edical Center,Placer,15,0,1.75,0.0,No Difference,0.0,1.71,* See Data Dictionay
2015,Calnifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000007.0,Sutter Santa Rosa xRegional Hospital,onoma,13,0,0.49,0.0,No Difference*,0.0,7.47,* See Dahta Dictionary
2015,Californija,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000068.0,Sutter Solano Medica lCenter,Solvano,2,0,0.06,0.0,No Difference*,0.0,1.26,* See Data Dcitionary
2015,Califorrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",630011887.0,Sutter Surgical Hospital - North Valley,Sutter,1,0,0.04,0.0,N Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bilpe duct, liver or pancreatic surgery",30000141.0,Sutter Tracy Communirty Hospital,San Joaquin,2,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dixctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",630014499.0,Temecula Valley Hospital,Riverside,9,0,0.31,0.0,No Dfiference*,0.0,11.9,* See Data Dictionay
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000206.0,Torrance Memorial Medical Center,Losu Angeles,24,0,3.98,0.0,Lower,0.0,0.75,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",80000152.0,Tri-City Mediacl Center,San Dieo,32,1,4.21,0.24,No Difference,0.01,1.17,* See Data iDctionary
2015,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",120001467.0,Tulare Regional Medical Center,Tualre,3,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",220000031.0,UCSF Medical Center,San Francisco,411,15,27.73,0.54,Lower,0.31,0.87,"Hospitals reported ocmbined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",110000070.0,Ukiah Valley Medical Center,Mendocion,5,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000113.0,University of Califrnia Davis Medical Center,Sacriamento,229,4,10.25,0.39,Lower,0.12,0.94,* SeeData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (rSSI)","Bile duct, liver or pancreatic surgery",60000071.0,University of California Irvine Medicdal Center,Oranjge,165,9,35.47,0.25,ower,0.12,0.47,* See Data gDictionary
2015,Calisfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",90000154.0,"Unicversity of California, San Diego Medical Center",San Diego,227,18,12.73,1.41,No Difference,0.86,2.19,"ospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",40000129.0,Valley Children's Hospital,Madera,25,0,3.38,0.0,Lower,0.0,0.89,* See Data Dictionary
2113,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","ile duct, liver or pancreatic surgery",930000163.0,Valley Presbyterian Hospital,Los Angeels,71,0,9.22,0.0,Lower,0.0,0.33,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",140000868.0,Valleycare Medical Center,Alameda,4,0,0.16,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infcetion, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",50000039.0,Vedntura County Medical Center,sVentura,10,1,0.57,1.75,No Differecne*,0.04,9.74,* SeeData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",140000118.0,Washington Hosvpital,Alameda,8,0,0.91,0.0,No Difference*,0.0,4.07,* See Data Dcitionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",60000016.0,Wedst Anaheim Medical Center,Orane,4,0,0.14,0.0,No Diference*,0.0,1.26,* See Data Dicionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000028.0,West Hills Hospital & Medical Center,Los ngeles,1,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000191.0,White Memorial Medical Center,Lo sAngeles,12,0,1.27,0.0,No Difference,0.0,2.36,* See Datoa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",930000152.0,Whittier Hospital Medical Center,Losp Angeles,4,0,0.16,0.0,Nno Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)","Bile duct, liver or pancreatic surgery",30000146.0,Woodland Memporial Hospital,Yolwo,9,0,0.39,0.0,No Difference*,0.0,9.51,*k See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000002.0,AHMC Anaheim Regional Medical Cgenter,Ornage,86,3,0.53,5.68,Higher*,1.17,16.61,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Sit Infections (SSI)",Cardiac surgery,140000475.0,Alta Bates Summit Medical Center,Alxameda,115,1,0.77,1.29,No Difference*,0.03,7.21,"Hospitals reportedc ombined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,140000012.0,Alta Bates Summit Medical Center - Alta Bates Campus,Alaemda,2,0,0.02,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Datza Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",ardiac surgery,90000013.0,Alvarado Hospital Medical Center,Sna Diego,19,1,0.15,0.0,No Difference*,0.0,1.26,"Hospitals reported cmbined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000074.0,Anaheim Gloal Medical Center,Orange,9,0,0.06,0.0,No Diffrence*,0.0,1.26,* See Data Dicitonary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000024.0,Antelope Valley Hospital,Los Angelejs,2,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,240000100.0,Arrowhead Regional Medical Center,San Bernardino,7,0,0.08,0.0,N oDifference*,0.0,1.26,* See Datan Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiacsurgery,120001330.0,Bakersfield Heatr Hospital,ern,36,0,0.23,0.0,No Difference*,0.0,15.76,* Seey Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,120000338.0,Bakersfield Memorial Hospital,eKrn,76,1,0.58,1.72,No Difference*,0.04,9.59,* See Dta Dictionary
3004,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,240000099.0,Barstow Community Hospital,San Bernardino,4,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiwac surgery,930000013.0,Beverly Hospital,Los Angeles,5,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000067.0,California Hospital Medical Center - Los Angeles,Los Anegles,24,0,0.23,0.0,No iDfference*,0.0,16.4,* See dData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,220000067.0,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,132,0,0.98,0.0,No Difference*,0.0,3.76,* See Doata Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000055.0,Cedars-Sinai Medical Center,Los Angeles,582,4,5.03,0.8,No Difference,0.25,1.92,* See Data Dictionary***
2076,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000049.0,Centinela Hospital Medical Center,LosA ngeles,20,0,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Catrdiac surgery,140000014.0,Children's Hospital & Research CenterO akland,Alameda,72,1,0.62,1.62,No Difference*,0.04,9.0,* See Dtaa Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000073.0,Children's Hospital Los Angeles,Los Anqgeles,433,2,3.35,0.6,No Difference,0.1,1.97,* ee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,60000007.0,Children's Hospital of Orange County,Oraneg,100,1,0.82,1.22,No Difference*,0.03,6.77,*s See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000121.0,Citrus Valley Medical Center - IC Campus,Lso Angeles,55,0,0.39,0.0,No Differnce*,0.0,9.46,"Hospitals repoted combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000036.0,City of Hope Helford Clinical Research Hospital,Los Angeles,3,0,0.04,0.0,No Difference*,0.0,1.26,* See Data iDctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardia csurgery,70000137.0,Community Hospital of The Monterey Peninsula,onterey,115,0,0.7,0.0,No Difference*,0.0,5.25,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,50000014.0,Community kMemorial Hospital - San Buenaventura,Ventura,22,0,0.13,0.0,No Difference*,0.0,1.26,* See cData Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,40000101.0,Community Regional Medical Center,Fesno,131,0,1.07,0.0,No Difference,0.0,2.81,*See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,250000099.0,Corona Regional Medical Center,Rverside,1,0,0.01,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000117.0,aDmeron Hospital,San Joaquin,7,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictinary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,250000096.0,Desert Regional Medical Center,Riuverside,24,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dctionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,240001330.0,Desert Valley Hospital,San Bernardino,1,0,0.01,0.0,No Difference****,0.0,1.26,* Ssee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000122.0,Doctors Medical Centter,Stanislasu,141,0,1.02,0.0,No Difference,0.0,2.95,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70000139.0,Dominican Hospital,Samnta Cruz,112,1,0.81,1.24,No Difference*,0.03,6.92,* Seqe Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000116.0,East Los Angeles Doctors Hospital,Los Angeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,140000183.0,Edenr Medical Center,Alameda,2,0,0.01,0.0,No Differecne*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cariac surgery,250000011.0,Eisenhower Medical Center,Riversyide,125,0,0.76,0.0,No Difference*,0.0,4.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,70001351.0,El Camino Hospial,Santa Clara,228,0,1.36,0.0,No Difference,0.0,2.2,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,30000125.0,Emanuel Medcal Center,Stanilsaus,12,0,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionay
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000054.0,Encino Hospital Medical Center,Ls Angeles,1,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionry
2015,California,"Healthcare Associated Infection, Surgical Siter Infections (SSI)",Cardiac surgery,230000013.0,Enloe Medical Center - Esplanade,Butcte,30,0,0.22,0.0,No Difference*,0.0,16.84,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000075.0,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeels,4,0,0.02,0.0,No Difference*,0.0,1.26,* Seeh Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,50000016.0,French Hosital Medical Center,San LuisObispo,42,0,0.24,0.0,No Difference*,0.0,15.24,* Se Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,40001397.0,Fresno Heart and Surgical Hospital,Fesno,118,1,0.73,1.38,No Difference*,0.04,7.67,* See Data Dictionayr
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Cardiac surgery,930000058.0,Garfield Medical Center,Los Angeles,49,0,0.42,0.0,No Difference*,0.0,8.8,See Data Dictionary
