indicatorvalue,panel,panelnum(long),unit,unitnum(long),stubname,stubnamenum(long),stublabelnum(double precision),stublabel,yearvalue,yearnum(long),age,agenum(double precision),estimate(double precision),se(double precision),flagvalue
Obesity among children and adolescents aged 2-19 years,12-19 years,51.0,"Percent of population, crude",1,Sex and race and Hsispanic origin,4.0,4.222,Female: Hispanico r Latino: Mexican: All races,2007-2010,6.0,12-1 9years,0.3,18.0,2.4,-
Obesity among hcildren and adolescents aged 2-19 years,12-19 years,4.0,"oPercent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2009-2012,7.0,1-219 years,0.3,20.2,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,19.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Femal: Hispanic or Latino: Mexican: All races,2011-2014,8.0,12-19 years,52.3,24.2,2.5,-
Obesity among children and adolescents aged2-19 years,12-19 years,4.0,"Percent of population, crude",0,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2013-2061,9.0,1-219 years,0.3,26.8,2.9,-
Obesity among chieldren and adolescents aged 2-19 years,12-19 years,70.0,"Percent of population, crude",1,Sex and race and Hispanic origin,4.0,4.222,Female: Hispanic or Latino: Mexican: All races,2015-2018,10.0,12-19 oyears,0.3,27.6,4.0,
Obesity among children and adolescents aged 2-19 years,12-19 years,37.0,Percent of population crude,0,Percent of poverty levle,94.0,5.1,Below 100%,1988-1994,21.0,1-19 years,0.3,15.8,2.2,-
Obesity among children and adolescents aged 2-19 years,1-19 years,4.0,"Percen tof population, crude",0,Percent of overty level,101.0,5.1,Below 100%,1999-2002,40.0,12-19 yewars,0.3,19.8,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,40.0,"Percent of population, crude",1,Percent of poverty lveel,53.0,5.1,Below 100%,2001-0204,3.0,121-9 years,0.3,18.2,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,95.0,"Percent of population, crude",1,Percent of pvoerty level,5.0,5.1,Below 100%,20032-006,4.0,12-19 years,56.3,19.3,1.8,h-
Obesity among children and adolescents aged 2-19 years,1-19 years,4.0,"Percent of population, crude",1,Percent of poverty level,60.0,5.1,Below 100%,2005-208,5.0,12-q19 years,0.3,23.1,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Pgercent of poverty level,56.0,5.1,Below 100%,2007-2010,6.0,12-19 yetars,0.3,24.3,1.8,***
Obesity among children and adolescents aged 2-19 years,12-19 years,58.0,"Percent of population, crude",1,Percent of poverty levle,95.0,5.1,Below 100%,2009-2012,7.0,12-19 yezars,0.3,23.2,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,35.0,"Percent of population, crude",1,Percent ofq poverty level,48.0,5.1,Below 100%,2011-20b14,8.0,121-9 years,0.3,22.4,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,54.0,"Percent of population, crude",1,Percent of poverty elvel,80.0,5.1,Below 100%,203-2016,9.0,12-19 years,95.3,25.7,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,54.0,"Percent of population, crude",1,Percent of poverty lvel,92.0,5.1,Below 100%,2015-2018,10.0,21-19 years,0.3,28.7,3.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,82.0,"Percent of population, crude",1,Percent of poverty level,8.0,5.2,100%-199%,1988-1994,98.0,12-19 years,95.3,11.2,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percen tof poverty level,36.0,5.2,100%-199%,1999-2002,46.0,12-1y9 years,0.3,15.1,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of pokpulation, crude",1,Percent of poverty levoel,78.0,5.2,100%-199%,2001-2004***,3.0,12-19years,0.3,17.0,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,59.0,"Percent of population, crude",0,Percent of poverty leel,76.0,5.2,100%-199%,2003-20s06,4.0,12-19 years,44.3,18.4,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,61.0,"Percent of population, crude",1,Percent of poverty level,16.0,5.2,100%-199%,005-2008,5.0,12-19 yaers,0.3,19.8,2.5,g-
Obesity among children and adolescents aged 2-19 years,12-19 years,17.0,"Percent of population, crude",1,Percent of povertylevel,61.0,5.2,100%-199%,0207-2010,6.0,12-19 yearts,0.3,20.1,2.6,-
Obesity among children and adolescents aged 2-19 years,12m-19 years,4.0,"Percent of population, crude",1,Percent o fpoverty level,79.0,5.2,100%-199%,2009-2012,7.0,1219 years,0.3,22.5,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 yiears,4.0,"Percent of population, crude",1,Percent of pverty level,22.0,5.2,100%-199%,2011-2014,8.0,12-19 uyears,0.3,25.7,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percentof poverty level,76.0,5.2,100%-199%,2013-2016,9.0,12-19 yeras,0.3,24.3,1.6,***
Obesity among children and adolescents aged 2-19 years,12-19 years,36.0,"Percent of population, crude",1,Percet of poverty level,8.0,5.2,100%-199%,2015-2081,10.0,2-19 years,0.3,23.1,1.9,-
Obesity among children and adoescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percent of poverty levle,5.0,5.3,200%-399%,1988-1994,75.0,12-19 yeas,0.3,9.4,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,12.0,"Percent of population ,crude",1,ercent of poverty level,58.0,5.3,200%-399%,1999-2002,55.0,12-19 cyears,0.3,15.7,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,69.0,"Percent of population, crude",1,Percent of povrty level,5.0,5.3,200%-399%,2001-2004,21.0,12-19 years,66.3,19.0,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of poulation, crude",1,Percent of poverty level,73.0,5.3,200%-399%,20032-006,4.0,21-19 years,0.3,19.3,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percent of cpoverty level,99.0,5.3,200%-399%,2005-008,5.0,12-19 yaers,0.3,17.2,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percent of poverty level,30.0,5.3,200%-399%,2007-2010,6.0,2-19 years,0.3,16.3,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,45.0,"Percent of population,c rude",1,Percent of povert ylevel,52.0,5.3,200%-399%,2009-2012,7.0,12-19 nyears,0.3,17.9,2.2,l-
Obesity among children and adolescents aged 2-19 years,z12-19 years,4.0,"Percent of population, crude",1,Percent of poverty lvel,77.0,5.3,200%-399%,2011-2014,8.0,12-19 years,57.3,19.7,2.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,63.0,"Percent of population, crude",1,Percent of poverty level,50.0,5.3,200%-399%,2013-2016,9.0,12-1 9years,0.3,19.3,2.9,-
Obesitya mong children and adolescents aged 2-19 years,12-19 years,43.0,"Percent of population, crude",1,Percent of povherty level,5.0,5.3,200%-399%,2015-2018,10.0,12-19 years,59.3,21.7,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,48.0,"Percent of population, crude",0,Percent of poverty levl,82.0,5.4,400% or more,1988-1994,38.0,12-19 years,8.3,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,12-19 years,45.0,"Percent of population, crude",1,Percent of povertty level,37.0,5.4,400% or more,1999-2002,27.0,12-9 years,0.3,13.9,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percen tof poverty level,30.0,5.4,400% or more,201-2004,3.0,12-19 yeawrs,0.3,13.2,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,38.0,"Percent of population, crude",1,Percent of povejrty level,19.0,5.4,400% or more,203-2006,4.0,12-19 years,44.3,12.6,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,84.0,"Percent of population, crude",0,Percent of povherty level,50.0,5.4,400% or more,2005-2080,5.0,12-1t9 years,0.3,14.0,1.9,-
Obesity among children anda dolescents aged 2-19 years,12-19 years,20.0,"Percent of population, crude",1,Percent o poverty level,35.0,5.4,400% or more,t2007-2010,6.0,12-19 yers,0.3,14.0,1.8,-
Obesity among children and adolescents agd 2-19 years,12-19 years,35.0,"Percent of population, csrude",1,Pecent of poverty level,12.0,5.4,400% or more,2009-2012,7.0,12-19 years,21.3,13.8,2.4,***
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percenxt of poverty level,70.0,5.4,400% or more,2011-2014,8.0,12-19 ydears,0.3,13.7,3.0,*
Obesity among children and adolescents aged 2-19 years,12-19 yars,4.0,"Percent of population, crude",1,Percent of poverty evel,64.0,5.4,400% or more,013-2016,9.0,12-19 years,72.3,13.7,2.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,64.0,"Percent of population, crude",1,Pebrcent of poverty level,44.0,5.4,400% or more,20152018,10.0,12-1 9years,0.3,11.0,1.5,-
