indicatorvalue,panel,panelnum(long),unit,unitnum(long),stubname,stubnamenum(long),stublabelnum(double precision),stublabel,yearvalue,yearnum(long),age,agenum(double precision),estimate(double precision),se(double precision),flagvalue
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percnt of poverty level,79.0,5.1,Below 100%,1988-1994,101.0,1219 years,0.3,15.8,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,82.0,"Percent of population, crude",1,Percent of poverty level,84.0,5.1,Below 100%,1999-2002,53.0,1219 years,0.3,19.8,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,89.0,"Percent of population, crude",1,Percent of poevrty level,22.0,5.1,Below 100%,2001k-2004,3.0,v12-19 years,0.3,18.2,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,52.0,"Percent of population, crude",1,Percent of poverty levl,91.0,5.1,Below 100%,2003-2006,4.0,12-19y ears,0.3,19.3,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,19.0,"Percent of population, crude",1,Percent of povert level,48.0,5.1,Below 100%,2005-208,5.0,1-19 years,0.3,23.1,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,88.0,"Percent of population, crude",1,Percent of poverty evel,72.0,5.1,Below 100%,2007-2010,6.0,12-19 years,13.3,24.3,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,61.0,"Percent of population, crude",1,Percent of poverty levl,34.0,5.1,Below 100%,2009-2012,7.0,12-19 yaers,0.3,23.2,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,68.0,"Percent of population, crude",1,Percent of povetry level,84.0,5.1,Below 100%,2011-2014,8.0,12-o19 years,0.3,22.4,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,ePercent of poverty level,16.0,5.1,Below 100%,2013-2016,9.0,12-19 yeas,0.3,25.7,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percenxt of poverty level,84.0,5.1,Below 100%,2015-2018,10.0,12-19 yers,0.3,28.7,3.0,-
Obesity among children and adolescents aged 2-19 years,12-19 years,37.0,"Percent of population, crude",1,Percent of poverty level,83.0,5.2,100%-199%,1988-1994,61.0,12-19 yeas,0.3,11.2,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,9.0,"Percent of population, crude",1,ercent of poverty level,49.0,5.2,100%-199%,1999-2002,60.0,12-19 yers,0.3,15.1,1.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,66.0,"Percent of population, crude",1,Percetn of poverty level,81.0,5.2,100%-199%,2001-2004***,3.0,1m2-19 years,0.3,17.0,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,20.0,"Percent of population, crude",1,Percetn of poverty level,93.0,5.2,100%-199%,2003-2006,4.0,12-19 years,50.3,18.4,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percent of poverty level,63.0,5.2,100%-199%,2005-008,5.0,12-19 pyears,0.3,19.8,2.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percent of povertyr level,100.0,5.2,100%-199%,2007-2010,6.0,12-1t9 years,0.3,20.1,2.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,22.0,"Percent of population, crude",1,Percentof poverty level,5.0,5.2,100%-199%,2009-2012,7.0,1q2-19 years,0.3,22.5,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,99.0,"Percent of population, crude",1,Perfcent of poverty level,56.0,5.2,100%-199%,2011-2014,8.0,12-1h9 years,0.3,25.7,2.1,-
Obesity among children and adolescents aged 2-19 years,12-19 years,80.0,"Percent of population, crude",1,Percent of povert level,5.0,5.2,100%-199%,2013-2016,9.0,12-19 yeawrs,0.3,24.3,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,9.0,"Percent of population, crude",1,Percent o poverty level,26.0,5.2,100%-199%,2015-2018,10.0,12-1n9 years,0.3,23.1,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,34.0,"Percent of population, crude",1,Percent ofz poverty level,88.0,5.3,200%-399%,1988-1994,54.0,r12-19 years,0.3,9.4,1.5,-
Obesity among children and adolescents aged 2-19 years,12-19 years,69.0,"Percent of population, crude",1,Percent of poerty level,5.0,5.3,200%-399%,1999-2002,81.0,12-19 years,39.3,15.7,1.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,88.0,"Percent of population, crude",1,Percent of povetry level,65.0,5.3,200%-399%,2001-2004,23.0,12-19i years,0.3,19.0,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percent of poverty levle,88.0,5.3,200%-399%,200-32006,4.0,12-19 yaers,0.3,19.3,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,54.0,"Percent of population, crude",1,Percentof poverty level,32.0,5.3,200%-399%,2005-20b08,5.0,12-19 eyars,0.3,17.2,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,86.0,"Percent of population, crude",1,Percent o poverty level,10.0,5.3,200%-399%,2007-2010,6.0,12-19 years,17.3,16.3,2.1,-
Obesity among children and adolescents aged 2-19 years,1r2-19 years,4.0,"Percent of population, crude",1,Prcent of poverty level,50.0,5.3,200%-399%,2009-2012,7.0,12-19 years,42.3,17.9,2.2,-
Obesity among children and adolescents aged 2-19 years,12-19 years,60.0,"Percent of population, crude",1,Percent of poverty level,82.0,5.3,200%-399%,2011-2014,8.0,12-19 yeasr,0.3,19.7,2.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,40.0,"Percent of population, crude",1,Perecnt of poverty level,99.0,5.3,200%-399%,2013-2016,9.0,12-19 years,50.3,19.3,2.9,-
Obesity among children and adolescents aged 2-19 years,12-19y ears,4.0,"Percent of population, crude",1,Percent f poverty level,5.0,5.3,200%-399%,2015-2018,10.0,12-19y ears,0.3,21.7,2.3,-
Obesity among children and adolescents aged 2-19 years,12-19 years,29.0,"Percent of population, crude",1,Percent of poveryt level,92.0,5.4,400% or more,1988-1994,91.0,12-19 yeyars,0.3,17.9,1.4,*
Obesity among children and adolescents aged 2-19 years,12-19 years,103.0,"Percent of population, crude",1,Percnet of poverty level,32.0,5.4,400% or more,1999-2002,64.0,v12-19 years,0.3,13.9,1.6,-
Obesity among children and adolescents aged 2-19 years,12-19 years,33.0,"Percent of population, crude",1,Percent of povety level,90.0,5.4,400% or more,2001-2040,3.0,12-19 years,57.3,13.2,1.7,-
Obesity among children and adolescents aged 2-19 years,12-19 years,23.0,"Percent of population, crude",1,Percent of povgerty level,91.0,5.4,400% or more,003-2006,4.0,12-19 years,94.3,12.6,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,36.0,"Percent of population, crude",1,Percent ofp overty level,59.0,5.4,400% or more,2005-200n8,5.0,12-19 eyars,0.3,14.0,1.9,-
Obesity among children and adolescents aged 2-19 years,12-19 years,87.0,"Percent of population, crude",1,Perecnt of poverty level,33.0,5.4,400% or more,2007-2010,6.0,2-19 years,0.3,14.0,1.8,-
Obesity among children and adolescents aged 2-19 years,12-19 years,34.0,"Percent of population, crude",1,Percent of povrety level,80.0,5.4,400% or more,2009-2012,7.0,12-19 years,66.3,13.8,2.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,79.0,"Percent of population, crude",1,Percent of poverty level,81.0,5.4,400% or more,2011-2014,8.0,12-19 years,88.3,13.7,3.0,*
Obesity among children and adolescents aged 2-19 years,12-19 years,4.0,"Percent of population, crude",1,Percent of povertylevel,90.0,5.4,400% or more,2013-2016,9.0,12-9 years,0.3,13.7,2.4,-
Obesity among children and adolescents aged 2-19 years,12-19 years,86.0,"Percent of population, crude",1,Percent oaf poverty level,15.0,5.4,400% or more,2015-2018,10.0,12-19 yeasr,0.3,11.0,1.5,-
