year,state,hai,operative_procedure,facility_id_one,facility_name_one,county,procedure_count,infection_count,predicted_infection_count,sir,comparison,sirci_nine_five_lower_limit,sirci_nine_five_upper_limit,notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,60000014,Hoag Memorial Hospital Presbyterian,Orange,50,1,1.14,0.88,No Difference,0.04,4.34,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000065,Hollywood Presbyterian Medical Center,Los Angeles,6,0,0.06,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000026,Huntington Memorial Hospital,Los Angeles,42,2,2.07,0.96,No Difference,0.16,3.19,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,250000017,John F. Kennedy Memorial Hospital,Riverside,6,0,0.03,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,140000196,John Muir Medical Center - Concord Campus,Contra Costa,76,2,1.61,1.24,No Difference,0.21,4.11,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,140000187,John Muir Medical Center - Walnut Creek Campus,Contra Costa,30,0,1.14,0.0,No Difference,0.0,2.64,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,24,0,0.3,0.0,No Difference*,0.0,12.3,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,630011203,"Kaiser Foundation Hospital, Antioch",Contra Costa,20,0,0.2,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930001543,"Kaiser Foundation Hospital, Baldwin Park",Los Angeles,16,0,0.19,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000074,"Kaiser Foundation Hospital, Downey",Los Angeles,2,0,0.01,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,240000024,"Kaiser Foundation Hospital, Fontana",San Bernardino,33,0,0.7,0.0,No Difference*,0.0,5.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,140001086,"Kaiser Foundation Hospital, Fremont",Alameda,5,0,0.1,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,40000949,"Kaiser Foundation Hospital, Fresno",Fresno,3,0,0.07,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000072,"Kaiser Foundation Hospital, Los Angeles",Los Angeles,62,1,1.21,0.83,No Difference,0.04,4.08,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000973,"Kaiser Foundation Hospital, Manteca",San Joaquin,24,0,0.23,0.0,No Difference*,0.0,16.11,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,140000188,"Kaiser Foundation Hospital, Oakland/Richmond",Alameda,82,0,1.21,0.0,No Difference,0.0,2.49,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,630013398,"Kaiser Foundation Hospital, Ontario",San Bernardino,1,0,0.01,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,630013929,"Kaiser Foundation Hospital, Orange County, Anaheim",Orange,34,0,0.46,0.0,No Difference*,0.0,8.07,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,630011745,"Kaiser Foundation Hospital, Orange County, Irvine",Orange,29,1,0.27,3.76,No Difference*,0.1,20.95,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000050,"Kaiser Foundation Hospital, Panorama City",Los Angeles,6,0,0.06,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,220000010,"Kaiser Foundation Hospital, Redwood City",San Mateo,5,0,0.07,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,250000707,"Kaiser Foundation Hospital, Riverside",Riverside,29,0,0.56,0.0,No Difference*,0.0,6.62,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30001370,"Kaiser Foundation Hospital, Roseville",Placer,59,1,0.5,2.01,No Difference*,0.05,11.21,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000130,"Kaiser Foundation Hospital, Sacramento",Sacramento,14,0,0.18,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,80000144,"Kaiser Foundation Hospital, San Diego",San Diego,22,1,0.26,3.82,No Difference*,0.1,21.27,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,220000008,"Kaiser Foundation Hospital, San Francisco",San Francisco,73,1,1.97,0.51,No Difference,0.03,2.51,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,70000150,"Kaiser Foundation Hospital, San Jose",Santa Clara,33,0,1.15,0.0,No Difference,0.0,2.6,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,630015029,"Kaiser Foundation Hospital, San Leandro",Alameda,12,0,0.24,0.0,No Difference*,0.0,15.5,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,110000944,"Kaiser Foundation Hospital, San Rafael",Marin,1,0,0.01,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,70001355,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,14,0,0.2,0.0,No Difference*,0.0,18.17,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,110000508,"Kaiser Foundation Hospital, Santa Rosa",Sonoma,1,0,0.0,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000071,"Kaiser Foundation Hospital, South Bay",Los Angeles,16,1,0.26,3.91,No Difference*,0.1,21.76,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000133,"Kaiser Foundation Hospital, South Sacramento",Sacramento,32,1,0.38,2.64,No Difference*,0.07,14.7,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,220000009,"Kaiser Foundation Hospital, South San Francisco",San Mateo,10,0,0.14,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,140000190,"Kaiser Foundation Hospital, Walnut Creek",Contra Costa,49,1,0.81,1.23,No Difference*,0.03,6.85,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000076,"Kaiser Foundation Hospital, West LA",Los Angeles,18,0,0.29,0.0,No Difference*,0.0,12.55,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000290,"Kaiser Foundation Hospital, Woodland Hills",Los Angeles,26,0,0.38,0.0,No Difference*,0.0,9.68,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,120001444,Kaweah Delta Medical Center,Tulare,13,0,0.22,0.0,No Difference*,0.0,17.0,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000912,Keck Hospital of USC,Los Angeles,112,1,2.56,0.39,No Difference,0.02,1.93,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,120000342,Kern Medical Center,Kern,8,0,0.1,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,60000040,LAC+USC Medical Center,Los Angeles,10,0,1.01,0.0,No Difference,0.0,2.98,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,60000027,LAC/Harbor-UCLA Medical Center,Los Angeles,14,0,0.23,0.0,No Difference*,0.0,16.18,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,60000038,LAC/Olive View-UCLA Medical Center,Los Angeles,99,0,0.78,0.0,No Difference*,0.0,4.74,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,60000024,La Palma Intercommunity Hospital,Orange,2,0,0.03,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000047,Lakewood Regional Medical Center,Los Angeles,1,0,0.01,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000139,Lodi Memorial Hospital,San Joaquin,2,0,0.05,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,630015551,Loma Linda University Children's Hospital,San Bernardino,14,0,0.25,0.0,No Difference*,0.0,14.64,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,240000027,Loma Linda University Medical Center,San Bernardino,49,2,1.41,1.42,No Difference,0.17,5.14,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,630012971,Loma Linda University Medical Center - Murrieta,Riverside,11,0,0.17,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000095,Long Beach Memorial Medical Center,Los Angeles,29,0,0.31,0.0,No Difference*,0.0,11.86,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,60000025,Los Alamitos Medical Center,Orange,11,0,0.08,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,50000020,Los Robles Hospital & Medical Center,Ventura,19,2,0.34,5.94,No Difference*,0.72,21.44,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,70001349,Lucile Packard Children's Hospital Stanford,Santa Clara,17,0,0.29,0.0,No Difference*,0.0,12.63,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,110000021,Mad River Community Hospital,Humboldt,1,0,0.02,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,40000111,Madera Community Hospital,Madera,1,0,0.0,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,50000021,Marian Regional Medical Center,Santa Barbara,5,0,0.06,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,50000009,"Marian Regional Medical Center, Arroyo Grande",San Luis Obispo,4,0,0.02,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,110000953,Marin General Hospital,Marin,7,0,0.08,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000044,Marina Del Rey Hospital,Los Angeles,9,0,0.11,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000121,Marshall Medical Center,El Dorado,19,2,0.19,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,40000110,Memorial Hospital Los Banos,Merced,1,0,0.01,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000123,Memorial Medical Center,Stanislaus,19,1,0.19,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,110000023,Mendocino Coast District Hospital,Mendocino,1,0,0.01,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000124,Mercy General Hospital,Sacramento,45,1,0.76,1.32,No Difference*,0.03,7.37,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,120000404,Mercy Hospital,Kern,7,0,0.07,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000901,Mercy Hospital of Folsom,Sacramento,5,0,0.05,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,40000113,Mercy Medical Center,Merced,4,0,0.05,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,230000012,Mercy Medical Center Mt. Shasta,Siskiyou,1,0,0.01,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,230000010,Mercy Medical Center Redding,Shasta,6,1,0.09,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000127,Mercy San Juan Medical Center,Sacramento,25,0,0.38,0.0,No Difference*,0.0,9.66,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,120000701,Mercy Southwest Hospital,Kern,2,0,0.03,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,30000037,Methodist Hospital of Sacramento,Sacramento,6,0,0.09,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000096,Methodist Hospital of Southern California,Los Angeles,30,0,0.25,0.0,No Difference*,0.0,14.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,220000017,Mills-Peninsula Medical Center,San Mateo,25,0,0.45,0.0,No Difference*,0.0,8.13,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,930000027,Mission Community Hospital,Los Angeles,3,0,0.01,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,60000066,Mission Hospital Laguna Beach,Orange,6,0,0.06,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,60000060,Mission Hospital Regional Medical Center,Orange,9,0,0.16,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,70000145,Natividad Medical Center,Monterey,3,0,0.04,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,110000010,Northbay Medical Center,Solano,5,1,0.07,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,110000378,Northbay Vacavalley Hospital,Solano,1,0,0.03,,,,,
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)", Rectal surgery,240000037,Northern Inyo Hospital,Inyo,2,1,0.03,,,,,
