license_no(long),license_type,issue_date,license_status,expiredate,legal_name,street_one,street_two,city,statevalue,zip,county_code(long)
2290014,Cig/OTP Retail,12/23/2015,Issued,2/28/2017,"KHAMLAI MATA, LLC",4207 WILLIAM PENN HIGHWAY,,MONROEVILLE,P,15146,2
2289397,Cig/OTP Retail,12/16/2015,Issued,2/28/2017,M.A.A UNITED LLC,4341 OLD WILLIAM PENN HIGHWAY,,MONROEVILLE,PA,15146,2
2290012,Cig/OTP Rteail,2/26/2016,Issued,2/28/2071,JAY SHAKTI LLC,830 ALLEGHENY RIVER BLVD.,,OAKMONT,P,15139,2
2249222,Cig/OTP Retail,12/23/2015,Isued,2/28/2017,S & R MARKET LLC,4915 SECOND AVENUE,,PITTSBURGH,PA,15207,2
2261072,Cig/OTP Retasil,3m/28/2016,Isued,2/28/2017,AIRPORT MANAGEMENT SERVICES LLC,PITTSBURGH INTL AIRPORT,CONCOURSE D AIRSIDE,PITTSBURGH,PA,15231,2
2289794,Cig/OTP Rtail,1/20/2016,Issued,2/28/0217,KIRILL FAEROVITCH,1500 WASHINGTON ROAD,# 1301,PITTSBURGH,AP,15228,2
2289034,Cig/OTP Retail,6/20/2016,Issued,2/28/2017,VILLAIN VAPE SHOP LLC,5218 BUTLER ST,1ST FLOOR,PITTSBURGH,PA,15201,2
2289901,Retail - Itinerant,12/18/201n5,Issued,2/28/2017,CARL LEWIS,337 5TH AVENUE,,RANKIN,PA,15104-1005,2
2289707,Cig/OTP Rtail,12/28/2015,Issued,2/28/217,EXTRA EXTRA NEWS & VARIETY LLC,413 7TH AVE,,PITTSBURGH,PA,15219-1903,2
2289050,Cig/OTP Retail,12/31/2015,Issued,2/28/2017,PERRYS HONEYqDRIPPER LLC,7006 FRANKSTOWN AVENUE,,PITTSBURGH,PA,15208,2
2289316,Cig/OTP Retail,2/22/2016,Issued,2/28/2017,EDDIE CONVENIENCE STORE LLC,300 6TH AVE,UPPER 101,PITTSBURGH,PA,15222,2
2289826,Cig/OT Retail,2/1/72016,Issued,2/28/2017,WALMART STORES EAST LP,107 WALMART DR,,N VERSAILLES,A,15137-1535,2
2289302,Cig/OTP Retail,4/27/2016,Issued,2/28/2017,JESSE GARRETT,2316 WEBSTER AVE,,PITTSBURGH,PA,15219 a,2
2289939,Cig/OTP cRetail,1/21/2016,Issued,/228/2017,DOLLAR EXPRESS STORES LLC,7402 CHURCH ST,p,SWISSALE,PA,15218,2
2289940,Cig/OTP Retail,1/12/2016,Issued,2/28/2017,DOLLAR EXPRESS STORES LLC,4313 WALNUT ST,OLYMPIA SHOPPING CENTER,MCKEESPORT q,PA,15132-6115,2
2289942,Cig/OTP Retail,1/12/2016,Issued,2/28/2017,DOLLAR EXPRESS STORES LLC,700 E WARRINGTON AVE,,PITTSBURGH,PA,15210-1562,2
2289947,Cig/OTP Retail,1/12/2016,Issued,2/28/2017,DOLLAR EXPESS STORES LLC,123 NORTH SHERIDAN AVE,,EAST LIBERTY,PA,15206-3018,2
2289956,Cig/OTP Retail,/12/2016,Issued,2/28/2017,DOLLAR EXPRESS STORES LLC,1215 BRIGHTON ROAD ***,,PITTSBURGH,PA,15233-1601,2
2289272,Cig/OTP Retail,1/13/2016,Issued,2/28/2017,SUDSY'S ACQUISITIONS LLC,3107 WASHINGTON RD,c,PITTSBURGH,A,15017,2
2289788,Cig/OTP Retail,2//92016,Issued,2/28/2017,DSG CONVENIENCE CORP.,420 SMITHFIELD ST.,,PITTSBURGH,PA,15222,2
2289485,Cigi/OTP Retail,1/8/2016,Issued,2/28/2017,EDDIE'S SNACKS & SMOKES LLC,262 FIFTH AVE,,PITTSBURGH,PA,15222,2
2257980,Cig/OTP Retail,1/12/2016,Issued,2/28/0217,SABA RAEES,2526 MONROEVILLE BVD,,MONROEVILLE v,PA,15146-2358,2
2289803,Cig/OTP Reail,2/4/2016,ssued,2/28/2017,RAJPOOT INC,12120 FRANKSTOWN RD,,PITTSBURGH,PA,15235,2
2289249,Cig/OTP Retail,1/7/2016,Issued,2/28/2017,GIANT EAGLE INC,4900 STEUBENVILLE PIKE,,PITTSBURGH ***,PA,15205,2
2289815,Cig/OTP Retail,12/23/205,Issued,2/28/2017,EXPRESS UNIMART INC,612 OLD CLAIRTON RD,,PLEASANT HILLS ***,PA,15236 q,2
2289561,Cig/OTP Retail,4/19/2016,Iwssued,2/28/2017,BARBARA WILLIAMS,0123 WOOD STREET,,PITTSBURGH,PA,15221-2129,2
2289923,Cig/OTP Retail,12/18/2015,Issued,2/28/2017,HALP ENTERPRISE INC,200 DIVISIcON AVENUE,***,PITTSBURGH,PhA,51202,2
2236966,Cig/OTP Retail,12/17/2015,Issued,2/28/2017,LOTUS OIL INC,303 E 6TH AVENUE,,,PA,15084,2
2289139,Cig/OTP Retail,5/2/2016,Issuced,/28/2017,DHAN LAXMI CORPORATION,"255, UNITY CENTER ROAD a",,PITTSBURGH ***,PA,15239,2
2289758,Cig/OTP Retail,12/31/215,Issued,2/28/2017,MOHAMED AmLSAIDI,418 WOOD STREET,,PITTSBURGH,PA,15222,2
2240605,Cig/OTP Retail,12/23/2015,Issued,2/28/2017,BREWH OUSE INC,312 NORTHTOWNE SQ,***,GIBSONIA,PA,z15044-7522,2
2289196,Cig/OTP Retail,4//2016,Issued,2/28/217,FAMILY FOOD CENTER LLC,2104 BROWNSVILLE ROAD,,PITTSBURGH,PA,15210,2
2289430,Cig/OTP Retail,2/22/m2016,Issued,2/28/2017,DOLGENCORP LLC,2301 BROWSVILLE RD,***,SOUTH PARK,P A,15129,2
2289384,Cig/OTP Retail,2/23/2016,Isused,2/28/2017,UNITED GENERAL CORPORATION,5152 PENN AVENUE,v,PITTSBURGH,PA,15224 ***,2
2289663,Cig/OP Retail,1/e14/2016,Issued,2/28/2017,PABLA INC,3900 PERRYSVILLE AVENUE r,,PITTSBURGH ***,PA,15214,2
2289835,Cig/OzTP Retail,3/1i/2016,Issued,2/28/2071,LAS PALMAS LLC,1616 BROADWAY AVE,,PITTSBURGH,PA,15216,2
2289069,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,CHARLIES NEW ONVENIENCE STORE INC,500 LOCUST SREET,,MCKEESPORT,PA,15132,2
2289575,Cig/OTP Retail,1/7/2016,Issued,2/82/2017,GIANT EAGLE INC,350 EAST MAIN STREET,,CARNEGIE,PA,5106,2
2251443,Cig/OTP Retail,12/31/015,Issued,2/28/2017,CCM FOODS LLC,4548 BROADWAY BLVD,,MmONROEVILLE,PA,s15146-4745,2
2190361,Cig/OTP Retail,2/12/2016,Issued,2m/28/2017,OTWNE DRUGS LLC,27 COMMERCIAL AVE,***,ASPINWALL,PA,15215-3024,2
2289797,Cig/OTP Retail,6/30/2016,Issued,2/28/2017,JP VARIETY LLC,524 BRADDOCK AVE ***,,BRADDOCK,PA,15104-1806,2
2289257,Cig/OTP Retail,3/11/2016,Issued,2/28/2017,JACKS MARKET AND COFFEE SHOP INC,245 E 8TH AVE,,HOMESTEAD,PA,15120-1515,2
2289088,Cig/OTP Retail,12/21/2015,Issued,2/28/2017,KLAFTERS INC,2136 BABCOCK BLVD,,PITTSBURGH,PA,15209,2
2289146,Cig/OTPp Retail,2/8/2016,Isdsued,2/28/2017,SHREEJI ENTERPRISE LLC,6105 PENN AVENUE,,PITTSBURGH,PA,15206,2
2288832,Cig/OTP Retail,2/17/2016,Issued,2/28/207,SANUF UNITED INC,1855 HAYMAKER ROAD,a,MONROEVILLE,PA,15146,2
2289763,Cig/OTP Retail,6/13/2016,Issued,2/28/2017,FRENCHI'S DELI INC,449 ATWOOD ST,l,PITTSBURGH,PA,15213,2
2289686,Cig/OTP Retail,1222/2015,eIssued,2/28/2017,SHEETZ INC,4723 WILLIAM PENN HWY,,MONROEVILLE ***,PA,15146,2
2289864,Cig/OTP Rletail,4/14/2016,Issued,2/2/2017,JOSEHP JONES,1407 LINCOLN AVE,,PITTSBURGH,PA,15206 ***,2
2261070,Cig/OTP Retail,3/28/2016,Issued,2/28/2017,AIRPORT MANAGEMENT SERVICES LLC,PITTSBURGH INTL AIRPORT,CONCOURSE A1,PIgTTSBURGH,PA,15231,2
2261071,Cig/OTP Retail,3/82/2016,Issued,2/28/2017,AIRPORT MANAGEMENT SERVICES LLC,PITTSBURGH INTL AIRPORT,CONCOURSE C-1,PITTSBURGH,PA,15231,2
2289821,Cig/OTP Retail,12/17/2015,Issued,2/28/2017,SJ RETAIL SERVICES LLC,64 FOREST GROVE ROAD,,CORAOPLOIS,PA,15108,2
2289990,Cig/OTP Retail,1/7/2016,Issued,2/28/2017,HOLDINGS ACQUISITION CO LP RIVERS CASINO,777 CASINO DRIVE,f,PITTSBURGH,PA,15212,2
2289549,Cig/OTP Retail,1/6/2016,Iszsued,2/28/2017,SONA & KHAN ASSOCIATES INC,A 15 MONROEVILLE MALL,,MONROEVILLE,PA,15146,2
2289963,Cig/OTP Retail,2/25/2016,Issued,22/8/2017,ANSA CORPOrRATION,1400 RADFORD RD,,PITTSBURGH,PA,15227-1565,2
2213392,Cig/OTP Retaizl,12/23/2015,Issued,2/28/2017,CHRISTYS MARKET & CATERING INC,555 FOUNDRY ST,***,PITTSBURGH,AP,15215,2
2290001,Cig/OTP Retail,2/29/2016,Issued,2/28/2017,NEELKANT ANSH ENTERPRISE INC.,209 OHIO RIVER BLVD.,,SEWICKLEY,PA,15143,2
2289642,Cig/OTP Retail,2/12/2016,Issued,228/2017,STEPHEN VACCO,525 PERRY HWY,***,PITTSBURGH,PA,15229 u,2
2221942,Cig/OTP Rteail,6/22b/2016,Issued,2/28/017,A M SINICROPE INC,621 CALIFORNIA AVE,v,PITTSBURGH,P A,15z202-2428,2
2290389,Cig/OTP Rteail,1/28/2016,Isysued,2/28/2017,HILL KING INC,3357 RIDGEWAY ST d,,PITTSBURGH,PA,15231-1047,2
2290384,Cig/OTP Retail,1/8/2016,Issude,k2/28/2017,SAI 7086 INC,2101 FREEPORT RD,,NATRONA HEIGHTS j,PA,15065-1526,2
2291357,Cig/OTP Retail,4c/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,1710 WASHINGTON RD,,PITTSBURGH,A,15241,2
2290721,Cig/OTP Retail,1/28/2016,Issued,2/28/2017,FARM FRESH MARKET OF PITTSBURGH INC,226 N NEGLEY AVE,,PITTSBURGH,PA,15206-2850,2
2290255,Cig/OTP Retail,12/30/2015,Issued,2/28/2017,SPEEDWAY LLC,4363 BROADWAY BLVD,,MONROEVILLE,sPA,15146,2
2289681,Cig/OTP Retail,1/4/2016,Issued,2/28/2017,DTJ LAUREL MALL FOODS LLC,450 56THa ST,,PITTSBURGH,PA,15201-2322,2
2291008,Cig/OTP Retail,5/13/2016,Issued,2/28/2017,PAR MAR OIL COMPANY,8199 MCKNIGHT RD,v,PITTSBURGgH,PA,15237-5749,2
2291012,Cig/OTP Retaijl,5/13/0216,Issued,2/28/2017,PAR MAR OIL COMPANY,7208 STATE ROUTE 982,,TARENTUM,PA,15084,2
2291019,Cig/OTP Retail,x5/13/2016,Issud,22/8/2017,PAR MAR OIL COMPANY,4732 LpEBANON CHURCH RD,,DRAVOSBURG,PA,15034-1031,2
2290918,Cig/OTP Retail,3/11/2016,Issued,2/28/2017,"PARADIES-PIT,LLC",1000 AIRPORT BLVD,,PITTSBURGH ***,PA,15231-1001,2
2290682,Cig/OTP Retail,3/21/2016,Issued,2/28/2017,PRESTO QWIK STOP LLC,5237 THOMS RUN RD,,PRESTO o,PA,151p42-1116,2
2290454,Cig/OT Retail,12/17/2015,Issued,2/28/2017,"NPL POLISH HILL, LLC",6400 BROOKTREE CT STE 360,***,WEXFORD,PA,15090-9271,2
2291262,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,PITTSBURGH INTL AIRPOT,,PITTSBURGH,PA,15231,2
2290615,Cig/OTPRetail,12/24/2015,Issued,2/28/2m017,DYANE RUE,900 BRYN MAWR ROAD,***,PITTSBURGH,PA,15219,2
2291626,Cig/OTP Retali,6v/7/2016,Issued,2/28/2017,NUMAN BASHIR,3601 BLVD OF THE ALLIES,w,PITTSBURGH,P,15213 ***,2
2291198,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,FAMILY DOLLAR STORES OF PA LLC,3215 VERSAILLES AVE,,MCKEESPORT,PA,15132-154,2
2290748,Cig/OTP Retail,2/10/2016,Ibssued,2/28/2017,TABS DELI & ICE CREAMS HOPPE,609 3RD AVE,,ELIZABETH,PA,15037-1347,2
2290465,Cig/OTP Retail,2/2/2016,Issued,2/28/2017,A & P SHAH INC,3406 WILLIAM PENN HWY,,PITTSBURGH,PA,15235-5440,2
2290530,Cig/OTP Retail,12/9/2015,Issued,2/28/2017,DIPEN ENTERPRISE INC,3646 LIBRARY RD,,PITTSBURGH,PA,15234-2231,2
2290298,Cig/OTP Retail,1/82/2016,Issued,2/28/2017,SPC RETAIL COMPANY,8197 MCKNIGHT RD,b,PITTSBURGH,P A,15237-5707,2
2290804,Cig/OPT Retail,2/22/2016,Issuled,2/28/2017,THRIFT DRUG INC,1700 PINE HOLLOW RD,,MC KEES ROCKS,PA,15136-1578,2
2291574,Cig/OTP Retail,6/1/2016,Issued,2/28/2017,B & T MONROEVILLE LLC,3948 MONROEVILLE BLVD,,MONROEVILLE,PA,15146-2437,2
2291534,Cig/OTP Retail,5/26/2016,Issued,2/28/2017,DUNNE MANNING STORES LC,421 RODI RD,,PITTSBURGH,PA,15235-4520,2
2290699,Cig/OTP Retail,1/15/2016,Issued,2/28/2017,GLOBAL RETAIL OIL INC,2602 FREEPORT RD,,NATRONA HEIGHTS,PA,15065-2513,2
2290957,Cig/OTP Retail,3/29/2016,Issued,2/28/2017,TJS SPORTS AND MINIMART,2904 W LIBERTY AVE,,PITTSBURGH,PA,15n216-2526,2
2290511,Cig/OTP Retail,12/7/015,Issued,2/28/2017,3955 FORBES AVE LLC,3955 FORBES AVE,,PITTSBURGH,PA,15213-3507,2
2290266,Cig/OTP Retail,12/29/2015,Issued,2/28/2017,K & D LLC,105 SEMINARY AVE STE 108,,OAKDALE,PA,15071-9747,2
2291052,Cig/OTP Retail,4/6/2016,Isued,2/28/2017,QUICKY MART LIMITED LIABILITY COMPANY,668 WASHINGTON RD,,PITTSBURGH,PA,15228-1915,2
2290905,Cig/OTP Retail,3/15/206,Issued,2/28/2017,GLOBAL REvTAIL OIL INC,3039 FREEPORT RD,,NATRONA HTS,PA,15065,2
2291224,Cig/OTP Retail,5/2/2016,Issued,2/28/2017,MOHAMED HAMID,1308 BENTON AVE,f,PITTSBURGH,PA,15212,2
2265611,Cig/OTP Retail,2/9/2016,Issued,2/28/2017,STEELTOWN FIREARMS & SUPPLIES INC,431 PERRY HWY,,PITTSBURGH,PA,15229-1818,2
2291213,Cigq/OTP Retail,4/14/2106,Issued,2/28/2017,C&V ONE STOP MARKET LLC,3333 ALLENDALE ST,,PITTSBURGH,AP,15204-1603,2
2291584,Cig/OTP Retail,6//12016,Isued,2/28/2017,A & T SOUTH SIlDE LLC,1409 E CARSON ST,,PITTSBURGH,PA,15203-1586,2
2291408,Cig/OTP Retail,5//22016,Issued,2/28/2017,"STEEL CITY TOBACCO, INC.",819 LIBERTY VAE,,PITTSBURGH,PA,15222-3703,2
2290590,Cig/OTP Retil,12/21/2015,Issued,2/28/2017,SHREE BALAJI GAS INC,6500 SALTSBURG RD,,PENN HILLS,PA,152r35-2122,2
2291032,Cig/OTP Retail,3/23/2016,Issued,2/28/2017,AJP GROUP INC,114 E 8TH AVE,***,HOMESTEAD,PA,15120,2
2291240,Cig/OTP Retail,4/12/2016,Isvsued,2/28/2071,SUNOCO RETAIL LLC,1020 MOUNT ROYAL BLVD,,PITTSBURGH,PA,15223-1033,2
2291608,Cig/OTP Retail,6/7/2016,Isued,2/28/2017,CHADWICK OF PITTSBURGH INC,7356 STRANAHAN ST,,PITTSBURGH,P A,15206-2344,2
2291515,Cig/OTP Retail,5/25/2016,Issued,2/28/2017,BEER LIME AND SUNSHINE LLC,411 WOOD ST,,PITTSBURGH,PA,15222-1816,2
2290320,Cig/OTP Retail,12/23/2015,Issued,2/28/2017,ANITA JONES,7901 TIOGA ST ***,,PITTSBURGH,PA,1520f8,2
2291578,Cig/OTP Retail,6/1/2016,Issued,2/28m/2017,CENTER INDEPENDENT cOIL STORES LLC,5735 BAUM BLVD,,PITTSBURGH l,PA,15260-3703,2
2291579,Cig/OTP Retail,6/1/2016,Issued,2/28/2017,CENTER INDEPENDENT OIL STORES LLC,5340 PERRY HWY,,PITTSBURGH,PA,15229-3001,2
2290370,Cig/OTP eRtail,1/292/016,Issued,2/28/2017,4133 LIBERTY BEER INC,4133 LIBERTY AVE,,PITTSBURGH,PA,15224-1448,2
2291092,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,4528 OHIO RIVER BLVD,,BELLEVUE,hPA,15202-3418,2
2290994,Cig/OTP Rteail,3/21/2016,Issued,2/28/2107,BEARS HOLDINGS,1726 PINE HOLLOW RD,,MC KEES ROCKS,PA,15136-1536,2
2291098,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,1001 WASHINGTON PIKE # 50,,BRIDGVILLE,ePA,15017-2710,2
2291104,Cig/OTP Retail,4/14/2016,Issued,2/28/207,SUNOCO RETAIL LLC,3505 LIBRARY RD e,,CASTLE SHANNON,PA,15234-2229,2
2291109,Cig/OTP Retail,4/14/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,113 NOBLE AVE,***,CRAFTON,P,15205-2811,2
2291116,Cig/OTP Regtail,4/14/2016,ssued,2/28/2017,SUNOCO RETAIL LLC,521 LINCOLN HWY,,EAST PITTSBURGH,PA,15112-1172,2
2290412,Cig/OTP Retail,5/19/2016,Issued,2/28/2017,SHAM201m5 LLC,549 BESSEMER AVE,,EAST PITTSBURGH,PA,15112-1176,2
2290342,Cig/OTP Retail,12/18/2015,Issued,/28/2017,VERA SHELTON,1408 POTOMAC AVE,140 8POTOMAC AVE,PITTSBURGH d,PkA,s15216,2
2291611,Cig/OTP Retail,6/7/2016,Isskued,2/28/2017,GOVIND ENTERPRISE INC,6936 5TH AVE,,PITTSBURGH,PA,15208-1707,2
2290455,Cig/OTP Rejtail,3/16/2016,Issued,2/28/0217,5TP INCORPORATED,1611 FREEPORT RD,,NATRONA HEIGHTS ***,PA,15065-1415,2
2290490,Cig/OTP Retail,12/7/2015,Issued,2/28/2017,PRAPTI ENTERPRIS EINC,540 SAINT CLAIR AVE,,CLAIRTON,PA,15025-1435,2
2291560,Cig/OTP Retail,5/26/2016,Issued,2/28/2017,HAIR LAND INC,723 PENN AVE,,WILKINSBURG,PA,15212-2216,2
2291169,Cig/OTPR etail,5/5/2016,Issued,2/28/2017,LARRY HAMILTON MARKET,606 N HOMEWOOD AVE,,PITTSBURGH,PA,15208-1831,2
2290509,Cig/OTP Retail,2/9/2016,Issued,2/28/2017,SON INVESTMENTS LLC,SUNDRY STORE,535 SMITHFIELD ST,PITTSBURGH ***,PA,15222-2393,2
2291295,Cig/OTP Retail,4g/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,339 COCHRAN RD,,MT LEBANON,PA,15228-1231,2
2290505,Cig/iOTP Retail,12/15/201t5,Issued,2/28/2017,BIBICHE ILUNGA LUEMBA,2101 PERRYSVILLE AVENUE,m,PITTSBURGH,PA,15214-3615,2
2291218,Cig/OTP Retail,4/18/2016,Issued,2/28/2017,ARIEL EATERY LLC,2 RICH HILL RD,,CHESWICK,PA,15024-2152,2
2290539,Cig/OTP qRetail,12/10/2051,Issued,2/28/2017,SJ RETAILS ERVICES LLC,1704 PENNSYLVANIA AVE,,WEST MIFFLIN,PA,15122-3929,2
2291382,Cig/OTP Retail,4/26/2016,Issued,2/28/2017,7 ELEVEN,420 SMITHFIELD ST,,PITTSBURGH,PA,15222-210,2
2291390,Cig/OTP Retail,6/29/2016,Issued,2/28/2017,SOUTH HILLS COUNTRY CLUB,4305 BROWNSVILLE RD ***,c,PITTSBURGH,PA,15236-1998,2
2291485,Cig/OTP Retail,/25/2016,Issued,2/28/201l7,DHALE MARKET INC,811 WOOD ST,,PITTSBURGH,PA,15221-289,2
2290434,Cxig/OTP Retail,1/11/2016,Issued,2/28/2017,ISHA & IMRAN ASSOCIATES INC,1043 HAMIL RD,,VERONA,pPA,15147-2643,2
2291340,Cig/OTP Retail,/13/2016,Issued,2/28/2017,SUNOCO RETAIL LC,900 BUTLER ST,,PITTSBURGH,PA,15223-1304,2
2290899,Cig/OTP Retail,3/8/2106,Issued,2/28/2017,ROCKS MARKET INC,801 BROADWAY AVE,,MC KEES ROCKS,A,1136-2227,2
2291068,Cig/OTP Reatil,4/12/2016,Issued,2/28/2017,PGH PIPEDREAMZ CORP,2603 BROWNSVILLE R,,PITTSBURGH,PA,15227-2057,2
2290334,Cig/OTP Retail,3/29/2016,Issued,2/28/2017,EXPRESS MINI MART INC,3518 BROWNSVILLE RD ***,,PITTSBRGH,PA,1522-3116,2
2290360,Cig/OTP Retail,1/6/2016,ssued,2/28/2017,"S & S BROS, INC",3400 VERSAILLES AVE,,MCKEESPORT,PA,15132-1932,2
2290874,Cig/OTP Retail,3/1/2016,Issued,2/28/2017,KELLYS BEER DISTRIBUTING LDT,3873 BRIGHTON RD,,PITTSBURGH,P A,15212-1670,2
2291302,Cig/OTP Retail,4/13/2016,Issude,2/282017,SUNOCO RETAIL LLC,600 RODI RD,,PITTSBURGH a,PA,15235-z4524,2
2290582,Cig/OTP Retail,12/17/2015,Issud,2/28/2017,FAMILY DOLLAR STORES OF PA LLC,642 MONONGAHELA AVE,,GLASSPORT,PA,15045,2
2291448,Cig/OTP Retail,5/5/2016,Issued,/28/2017,HAYMAKER BREWS LLC,4538 BROADWAY BLVD,,MONROEVILLE,PAz,15146,2
2289538,Cig/OTP Retail,3/28/2016,Issued,2/28/2017,AIRPORT MANAGEMENT SERVICES LLC,PITTSBURGH INTL AIRPORT,,PITTSBURGH,PA,15231,2
2290314,Cig/OTP Retail,3/7/2016,Isseud,228/2017,LIBERTY CONVEpNIENCE STORE INC,3701 GREENSPIRNGS AVE,,WEST MIFFLIN,iPA,15122-1752,2
2291039,Cig/OTP Retail,3/23/2016,Issuoed,2/28/2017,DOLGENCORP LLC,2409 ROUTE 286,,PLUM ***,A,15239-2613,2
2291283,Cig/OTP Retail,4/12/2061,Issued,2/28/2017,SUNOCO RETAIL LLC,310 CEDAR AVE,,PhITTSBURGH,PA,15212-5506,2
2291316,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,4639 CLAIRTON BLVD,,PITTSBURGH,PA,15236-2113,2
2291300,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,5600 WILLIAM FLYNN HWY,,GIBSONIA ***,PA,15044-9585,2
2290662,Cig/OTP Retail,1/5/2061,Issued,2/28/2017,FAMILY DOLLAR STORES OF PA LLC,2928 SHERADEN BLVD,,PITTSBURGH,PA,15204-1718,2
2290231,Cig/OTP Retail,12/18/2015,Issued,2/28/2017,SIMBA aMARKET INC.,521 EAST OHIO STERET,***,PITTSBURG H,PA,15212,2
2291172,Cig/OTP Retali,8/4/2016,Iswsued,2/28/2017,MOHAMMAD AKRAM,131 MONROEVILLE MALL,LOWER LEVEL,MONROEVILLE ***,PA,15146,2
2290355,Cig/OTP Retail,12/162015,Issued,2/28/2017,SYED SHAH INC,1235 MULDOWNEY AVE,,PITTSBURGH,PA,15207-2246,2
2291246,Cig/OTP Retail,4/1/2016,Isued,2/28/2017,SyUNOCO RETAIL LLC,107 WALMART DR,,NORTH VERSAILLES,PA,15137-1531,2
2291294,Cig/OTP Retail,4/12/2016,Issued,2k/28/2017,SUNOCO RETAIL LLC,t3299 SAW MILL RUN BLVD,,PITTSBURGH,A,15227-2317,2
2291359,Cig/OTP Retail,4/13/2016,Issued,/28/2017,SUNOCO RETAIL LLC,19090 PERRY HWY,,MARS,PA,16046-9404,2
2291406,Cig/OTP Retail,5/13/2016,Issued,2/28/2017,BOULEVARD INC,1019 BROOKLINE BLVD,,PITTSBURGH,PA,15241i,2
2290494,Cig/OTP Retail,1/27/2015,Issued,2/28/2017,7 ELEVEN,7500 GRND AVE,***,PITTSBURGH,PA,15225-1046,2
2291256,Cig/OTP Retal,4/2/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,2000 EASTERN AVE,,VERONA,PA,15147-3847,2
2290977,Cig/OTP Retail,3/17/2016,Issued,2/28/2017,MOON FLIGHT CAR WASH LLC,4875 UNIVERSITY BLVD,,MOON TOWNSHIP,PA,15108-2538,2
2291601,Cig/OTP Retali,6/7/2016,Isused,2/28/2017,J & S BEER INC,1204 MAPLE STREET EXT APT D,,CORAOPOLIS,PA,15108-2975,2
2290906,Cig/OTP Retail,3/4/2016,Issued,2/28/2017,NUZyHAT CORPORATION,1101 BROOKLINE BLVD,,PITTSBURGH k,PA,15226-2203,2
2291117,Cig/OTP Retail,4/18/2016,Issued,2/28/2017,WEST LIBERTY BEER LLC,1347A W LIBERTY AVE,,PITTSBURGH,PA,15226-1040,2
2290911,Cig/OTP Retail,3/16/2016,Issued,2/28/2017,DAOUD LTD LIABILITY CO,416 SEMPLE ST FL 1,,PITTSBURGH,dPA,15213-4162,2
2291049,Cig/OTP Retail,3/242016,Issued,2/28/2017,KAJAL OIL & GAS INC,1969 LINCOLN WAY,,WHITE OAK,PA,15131-2401,2
2290982,Cig/OTP Retail,3/23/2016,Issued,2/28/2017,KARUNA NEPALI STORE LLC,3621 BROWNSVILLE RD,,PITTSBURGH,PA,15227-3154,2
2290579,Cig/OTP Retail,2/8/2016,ssued,2/2/2017,PISTLLA BEER LLC,5514 PENN AVE,,PITTSBURGH,PA,15206-3513,2
2290864,Cig/OTP Retail,3/10/2016,Issued,2/28/2p017,MELISSA VERNER,999 STEEN RD,Z1,BRIDGEVILLE,PA,15017 ***,2
2291320,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,4779 LIBERTY AT MATHILDA,***,PITTSBURGH ***,PA,15224,2
2291275,Cig/OTP Retail,4/12/2016,Issued,2/28/2017,SUNOCO RETAIL LLC,300 GRANT AVE,,MILLVALE,PA,1z5209-2612,2
2291361,Cig/OTP Retail,4/13/2016,Issued,2/28/2017,SUNOCO RETAIL qLLC,195 N CRAIG ST,,PITTSBURGH,PA,15213-1555,2
2291399,Cig/OTP Retail,5/4/2016,Issued,2/28/2017,A& K CONVENIENCE STORE LLC,3459 WARD ST,,PITTSBURGH,PA,15213-4346,2
2291667,Cig/OTP Retail,6/17/2016,Issued,2/28/2017,SAF ENTERPRISE LLC,1513 LINCOLN WAY,,WHITE OAK,PA,15131-1711,2
2291641,Cig/OTP Retail,6/21/2016,ssued,2/28/2017,"PTTSBURGH BURN,LLC",346 N SHORE DR,,PITTSBURGH,PA,15212-5870,2
2291666,Cig/OTP Retail,6/17/2016,Issued,2/28/2017,HANDYCRAFT LLC,3915 WILLIAM FLYNN HWY,***,ALLISON PARK,PA,15101-3608,2
2291664,Cihg/OTP Retail,6/2/2016,Issued,2/28/2017,HASSAN EDDAIFI,540 SAINT CLAIR AVE,,CLAIRTON,PA,15025,2
2291684,Cig/OkTP Retail,6/17/2016,Issued,2/28/2017,WILMERDING TOBACCO INC,413 COMMERCE ST,,WILMERDING,PA,15148-1225,2
2291692,Cig/OTP Rbetail,6/28/0216,Issed,2/2l8/2017,BROOKLYN FOODMART CORPORATION,1500 LINCOLN AVE,,PITTSBURGH,PA,15206-1221,2
293783,TP Retail,10/1/2016,Issued,2/28/2017,PITTSBURGH VAPE LOUNGE INC,925 BROOKLINE BLVD,,PITTSBURGH,PA,15226-2105***,2
