EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
109660,1729414,REGULAR,LYNDON WOODS CARE & REHABILITATION,,1101 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/01/18 00:00:00,99,A,LYNDON WOODS CARE & REHABILITATION,,7516
109660,1758343,REGULAR,LYNDON WOODS CARE & REHABILITATION,,1101 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/05/24 00:00:00,99,A,LYNDON WOODS CARE & REHABILITATION,,7517
109660,1801249,REGULAR,LYNDON WOODS CARE & REHABILITATION,,1101 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/10/30 00:00:00,99,A,LYNDON WOODS CARE & REHABILITATION,,7518
109669,1743169,REGULAR,STORYPOINT OF MIDDLETOWN,,500 MERIDIAN HILLS DR,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/03/21 00:00:00,100,A,STORYPOINT OF MIDDLETOWN,,7519
109669,1783554,REGULAR,STORYPOINT OF MIDDLETOWN,,500 MERIDIAN HILLS DR,,LOUISVILLE,KY,40243,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/08/25 00:00:00,98,A,STORYPOINT OF MIDDLETOWN,,7520
109670,1737319,REGULAR,LOUISVILLE INTERNATIONAL PUB,,5343 MITSCHER AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/02/23 00:00:00,96,A,LOUISVILLE INTERNATIONAL PUB,,7521
109670,1787708,REGULAR,LOUISVILLE INTERNATIONAL PUB,,5343 MITSCHER AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/09/12 00:00:00,97,A,LOUISVILLE INTERNATIONAL PUB,,7522
109673,1740535,REGULAR,CLIFTON OAKS CARE CENTER,,446 MT HOLLY AVE,,LOUISVILLE,KY,40206,FOOD SERVICE (HOSPITAL / NURSING HOME,2023/03/09 00:00:00,98,A,CLIFTON OAKS CARE CENTER,,7523
109674,1751144,REGULAR,PLEASE & THANK YOU,,9561 US HWY 42,,PROSPECT,KY,40059,FOOD SERVICE,2023/04/26 00:00:00,100,A,PLEASE & THANK YOU,,7524
110486,1793595,REGULAR,BAR VETTI,,727 E MARKET ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/10/03 00:00:00,100,A,BAR VETTI,,7525
110164,1799317,REGULAR,CARALI'S ROTISSERIE CHICKEN,,12531 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/10/24 00:00:00,96,A,CARALI'S ROTISSERIE CHICKEN,,7526
110491,1759396,REGULAR,FLANAGAN'S ALE HOUSE,,934 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/05/30 00:00:00,98,A,FLANAGAN'S ALE HOUSE,,7527
109496,1728416,REGULAR,BITTERS END,,101 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/12 00:00:00,100,A,BITTERS END,,7528
109277,1762921,REGULAR,OXMOOR COUNTRY CLUB,,9000 LIMEHOUSE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/06/12 00:00:00,94,C,OXMOOR COUNTRY CLUB,,7529
110171,1750480,REGULAR,BUD'S TAVERN JEFFERSONTOWN,,9119 GALENE DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/04/24 00:00:00,98,A,BUD'S TAVERN JEFFERSONTOWN,,7530
110491,1800956,REGULAR,FLANAGAN'S ALE HOUSE,,934 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/10/30 00:00:00,97,A,FLANAGAN'S ALE HOUSE,,7531
109496,1767224,REGULAR,BITTERS END,,101 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/06/27 00:00:00,100,A,BITTERS END,,7532
109277,1765273,FOLLOWUP,OXMOOR COUNTRY CLUB,,9000 LIMEHOUSE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/06/20 00:00:00,98,A,OXMOOR COUNTRY CLUB,,7533
110171,1720644,REGULAR,BUD'S TAVERN JEFFERSONTOWN,,9119 GALENE DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/12/02 00:00:00,97,A,BUD'S TAVERN JEFFERSONTOWN,,7534
110515,1800127,REGULAR,OLLIE'S BARGAIN OUTLET,,5613 PRESTON HWY,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,2023/10/26 00:00:00,100,,OLLIE'S BARGAIN OUTLET,,7535
109497,1728525,REGULAR,ZOMBIE TACO MOXY BAR,,101 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/12 00:00:00,97,A,ZOMBIE TACO MOXY BAR,,7536
109278,1739041,REGULAR,ABOUT TIME BAR & GRILL,,12406 LAGRANGE RD STE 101,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/03/02 00:00:00,99,A,ABOUT TIME BAR & GRILL,,7537
110171,1784229,REGULAR,BUD'S TAVERN JEFFERSONTOWN,,9119 GALENE DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/08/28 00:00:00,87,C,BUD'S TAVERN JEFFERSONTOWN,,7538
110517,1731819,REGULAR,SMOOTHIE KING,,5210 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/01/27 00:00:00,95,A,SMOOTHIE KING,,7539
109497,1767226,REGULAR,ZOMBIE TACO MOXY BAR,,101 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/06/27 00:00:00,99,A,ZOMBIE TACO MOXY BAR,,7540
109278,1780207,REGULAR,ABOUT TIME BAR & GRILL,,12406 LAGRANGE RD STE 101,,LOUISVILLE,KY,40245,FOOD SERVICE,2023/08/14 00:00:00,99,A,ABOUT TIME BAR & GRILL,,7541
110171,1785843,FOLLOWUP,BUD'S TAVERN JEFFERSONTOWN,,9119 GALENE DR,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/09/01 00:00:00,100,A,BUD'S TAVERN JEFFERSONTOWN,,7542
110517,1770612,REGULAR,SMOOTHIE KING,,5210 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/07/11 00:00:00,97,A,SMOOTHIE KING,,7543
109498,1725275,REGULAR,CHARCOAL RESTAURANT,,2805 N HURSTBOURNE PKWY STE 100,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/12/21 00:00:00,98,A,CHARCOAL RESTAURANT,,7544
109281,1751160,REGULAR,MOJITO IN HAVANA RESTAURANT & BAR,,3939 SHELBYVILLE RD STE 103,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/04/26 00:00:00,98,A,MOJITO IN HAVANA RESTAURANT & BAR,,7545
110183,1735173,REGULAR,LOGAN'S TREEHOUSE,,4528 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/14 00:00:00,98,A,LOGAN'S TREEHOUSE,,7546
110518,1771811,FOLLOWUP,LA TIENDA LOS AMIGOS,,8812 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/07/14 00:00:00,98,,LA TIENDA LOS AMIGOS,,7547
109498,1771021,REGULAR,CHARCOAL RESTAURANT,,2805 N HURSTBOURNE PKWY STE 100,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/07/12 00:00:00,100,A,CHARCOAL RESTAURANT,,7548
109281,1800326,REGULAR,MOJITO IN HAVANA RESTAURANT & BAR,,3939 SHELBYVILLE RD STE 103,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/10/27 00:00:00,98,A,MOJITO IN HAVANA RESTAURANT & BAR,,7549
110183,1784559,FOLLOWUP,LOGAN'S TREEHOUSE,,4528 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/08/29 00:00:00,99,A,LOGAN'S TREEHOUSE,,7550
110518,1779306,COMPLAINT,LA TIENDA LOS AMIGOS,,8812 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/30 00:00:00,0,,LA TIENDA LOS AMIGOS,,7551
109501,1750715,REGULAR,NOTHING BUNDT CAKES MIDDLETOWN,,12949 SHELBYVILLE RD,,LOUISVILLE,KY,40243,RETAIL BAKERY,2023/04/25 00:00:00,98,,NOTHING BUNDT CAKES MIDDLETOWN,,7552
109295,1726328,REGULAR,BURGER KING,,6300 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/01/03 00:00:00,98,A,BURGER KING,,7553
110183,1782522,REGULAR,LOGAN'S TREEHOUSE,,4528 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/08/22 00:00:00,93,C,LOGAN'S TREEHOUSE,,7554
110518,1779307,FOLLOWUP,LA TIENDA LOS AMIGOS,,8812 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/30 00:00:00,0,,LA TIENDA LOS AMIGOS,,7555
109295,1763004,REGULAR,BURGER KING,,6300 GREENWOOD RD,,LOUISVILLE,KY,40258,FOOD SERVICE,2023/06/12 00:00:00,99,A,BURGER KING,,7556
110184,1735174,REGULAR,E & J CATERING,,4528 BARDSTOWN RD,,LOUISVILLE,KY,40218,CATERERS,2023/02/14 00:00:00,98,A,E & J CATERING,,7557
109529,1728524,REGULAR,REPEAL BANQUET KITCHEN,,101 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/12 00:00:00,97,A,REPEAL BANQUET KITCHEN,,7558
110184,1782523,REGULAR,E & J CATERING,,4528 BARDSTOWN RD,,LOUISVILLE,KY,40218,CATERERS,2023/08/22 00:00:00,98,A,E & J CATERING,,7559
110518,1779308,FOLLOWUP,LA TIENDA LOS AMIGOS,,8812 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/07/07 00:00:00,0,,LA TIENDA LOS AMIGOS,,7560
109296,1755601,REGULAR,FIRST STRING BAR & GRILL,,5921 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/05/15 00:00:00,99,A,FIRST STRING BAR & GRILL,,7561
109529,1767225,REGULAR,REPEAL BANQUET KITCHEN,,101 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/06/27 00:00:00,100,A,REPEAL BANQUET KITCHEN,,7562
110185,1752395,REGULAR,BEEF O'BRADY'S,,5628 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/05/01 00:00:00,85,C,BEEF O'BRADY'S,,7563
110518,1779309,FOLLOWUP,LA TIENDA LOS AMIGOS,,8812 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/07/14 00:00:00,0,,LA TIENDA LOS AMIGOS,,7564
109297,1740546,REGULAR,RIVER CITY DRAFTHOUSE,,1574 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/03/09 00:00:00,95,A,RIVER CITY DRAFTHOUSE,,7565
109536,1745253,REGULAR,COCAL,,10001 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/03/30 00:00:00,96,A,COCAL,,7566
110185,1754414,FOLLOWUP,BEEF O'BRADY'S,,5628 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/05/09 00:00:00,96,A,BEEF O'BRADY'S,,7567
110518,1768614,REGULAR,LA TIENDA LOS AMIGOS,,8812 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/30 00:00:00,96,A,LA TIENDA LOS AMIGOS,,7568
109297,1786401,REGULAR,RIVER CITY DRAFTHOUSE,,1574 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/09/06 00:00:00,99,A,RIVER CITY DRAFTHOUSE,,7569
109536,1780843,REGULAR,COCAL,,10001 FOREST GREEN BLVD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/08/15 00:00:00,97,A,COCAL,,7570
110185,1804977,REGULAR,BEEF O'BRADY'S,,5628 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/11/15 00:00:00,95,A,BEEF O'BRADY'S,,7571
110518,1768615,REGULAR,LA TIENDA LOS AMIGOS,,8812 NATIONAL TURNPIKE,,FAIRDALE,KY,40118,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/06/30 00:00:00,88,,LA TIENDA LOS AMIGOS,,7572
109300,1730161,REGULAR,SHADY LANE CAFE,,4806 BROWNSBORO RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/01/20 00:00:00,99,A,SHADY LANE CAFE,,7573
109541,1768934,REGULAR,BLACK ITALIAN GRIGLIA CUCINA,,2009 HIGHLAND AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/07/03 00:00:00,100,A,BLACK ITALIAN GRIGLIA CUCINA,,7574
110198,1796486,REGULAR,GOLDEN GATE DONUTS,,8605 SMYRNA PKWY,,LOUISVILLE,KY,40228,RETAIL BAKERY,2023/10/12 00:00:00,99,,GOLDEN GATE DONUTS,,7575
110532,1719869,REGULAR,ABOL CAFE,,102 1/2 CANNONS LN,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/11/30 00:00:00,98,A,ABOL CAFE,,7576
109300,1773154,REGULAR,SHADY LANE CAFE,,4806 BROWNSBORO RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/07/19 00:00:00,99,A,SHADY LANE CAFE,,7577
109559,1746568,REGULAR,USPIRITUS BROOKLAWN CAMPUS,,3121 BROOKLAWN CAMPUS DR,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/05 00:00:00,96,A,USPIRITUS BROOKLAWN CAMPUS,,7578
110200,1796339,REGULAR,JERICHO FARMHOUSE,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2023/08/17 00:00:00,99,,JERICHO FARMHOUSE,,7579
110532,1763939,REGULAR,ABOL CAFE,,102 1/2 CANNONS LN,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/06/14 00:00:00,99,A,ABOL CAFE,,7580
109307,1726213,REGULAR,LSM WILD HOPS,,1001 LOGAN ST STE 127,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/12/30 00:00:00,97,A,LSM WILD HOPS,,7581
110200,1766393,REGULAR,JERICHO FARMHOUSE,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2023/04/22 00:00:00,100,,JERICHO FARMHOUSE,,7582
110559,1726714,REGULAR,LSM FOB CAFE,,1001 LOGAN ST STE 125,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/01/04 00:00:00,95,A,LSM FOB CAFE,,7583
109559,1757026,COMPLAINT,USPIRITUS BROOKLAWN CAMPUS,,3121 BROOKLAWN CAMPUS DR,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/05 00:00:00,0,,USPIRITUS BROOKLAWN CAMPUS,,7584
109307,1762071,REGULAR,LSM WILD HOPS,,1001 LOGAN ST STE 127,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/06/07 00:00:00,98,A,LSM WILD HOPS,,7585
110559,1752280,COMPLAINT,LSM FOB CAFE,,1001 LOGAN ST STE 125,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/03/30 00:00:00,0,,LSM FOB CAFE,,7586
109559,1757027,FOLLOWUP,USPIRITUS BROOKLAWN CAMPUS,,3121 BROOKLAWN CAMPUS DR,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/04/13 00:00:00,0,,USPIRITUS BROOKLAWN CAMPUS,,7587
110200,1796340,REGULAR,JERICHO FARMHOUSE,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2023/08/18 00:00:00,100,,JERICHO FARMHOUSE,,7588
109309,1726713,REGULAR,LSM MARKET KITCHEN,,1001 LOGAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/01/04 00:00:00,100,A,LSM MARKET KITCHEN,,7589
110559,1762720,REGULAR,LSM FOB CAFE,,1001 LOGAN ST STE 125,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/06/09 00:00:00,96,A,LSM FOB CAFE,,7590
109559,1797232,REGULAR,USPIRITUS BROOKLAWN CAMPUS,,3121 BROOKLAWN CAMPUS DR,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/16 00:00:00,94,C,USPIRITUS BROOKLAWN CAMPUS,,7591
110200,1796346,REGULAR,JERICHO FARMHOUSE,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2023/08/20 00:00:00,100,,JERICHO FARMHOUSE,,7592
109309,1762072,REGULAR,LSM MARKET KITCHEN,,1001 LOGAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/06/07 00:00:00,100,A,LSM MARKET KITCHEN,,7593
110560,1721877,REGULAR,MOYA'S AMERICAN GRILL,,10000 LINN STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2022/12/07 00:00:00,98,A,MOYA'S AMERICAN GRILL,,7594
109559,1798742,FOLLOWUP,USPIRITUS BROOKLAWN CAMPUS,,3121 BROOKLAWN CAMPUS DR,,LOUISVILLE,KY,40218,SCHOOL CAFETERIA OR FOOD SERVICE,2023/10/23 00:00:00,100,A,USPIRITUS BROOKLAWN CAMPUS,,7595
110200,1796347,REGULAR,JERICHO FARMHOUSE,,,,LOUISVILLE,KY,40209,TEMPORARY FOODS,2023/08/21 00:00:00,100,,JERICHO FARMHOUSE,,7596
109311,1726334,REGULAR,LSM COLD SMOKE BAGELS,,1001 LOGAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/01/03 00:00:00,99,A,LSM COLD SMOKE BAGELS,,7597
110560,1758322,REGULAR,MOYA'S AMERICAN GRILL,,10000 LINN STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/05/24 00:00:00,97,A,MOYA'S AMERICAN GRILL,,7598
109567,1751607,REGULAR,MAIN STREET KIDS ACADEMY,,1520 GAGEL AVE,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/04/26 00:00:00,99,A,MAIN STREET KIDS ACADEMY,,7599
109567,1799564,REGULAR,MAIN STREET KIDS ACADEMY,,1520 GAGEL AVE,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/10/25 00:00:00,99,A,MAIN STREET KIDS ACADEMY,,7600
111293,1791010,REGULAR,HYATT HOUSE,,9315 LEESGATE RD,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/09/25 00:00:00,100,,HYATT HOUSE,,7601
111847,1752272,COMPLAINT,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/04/10 00:00:00,0,,LA BELLA AIROSA,,7602
111301,1734033,REGULAR,JAMAICAN JERK CENTER,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/02/08 00:00:00,100,A,JAMAICAN JERK CENTER,,7603
111301,1780872,REGULAR,JAMAICAN JERK CENTER,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/08/15 00:00:00,100,A,JAMAICAN JERK CENTER,,7604
111847,1752274,FOLLOWUP,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/04/10 00:00:00,0,,LA BELLA AIROSA,,7605
111323,1724021,REGULAR,ANGEL HOUSE CHILD DEVELOPMENT CENTER II,,7805 ST ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/12/14 00:00:00,100,A,ANGEL HOUSE CHILD DEVELOPMENT CENTER II,,7606
110560,1799699,REGULAR,MOYA'S AMERICAN GRILL,,10000 LINN STATION RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/10/19 00:00:00,98,A,MOYA'S AMERICAN GRILL,,7607
111549,1758616,SURVEY,ALL THAI'D UP,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/05/06 00:00:00,100,,ALL THAI'D UP,,7608
111000,1777102,REGULAR,TACOS JUANITO FOOD TRUCK,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2023/08/02 00:00:00,100,A,TACOS JUANITO FOOD TRUCK,,7609
111723,1779368,REGULAR,BANAADIR RESTAURANT,,5600 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,2023/08/10 00:00:00,88,C,BANAADIR RESTAURANT,,7610
111847,1749412,FOLLOWUP,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/04/18 00:00:00,97,A,LA BELLA AIROSA,,7611
111847,1749413,FOLLOWUP,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/04/18 00:00:00,96,,LA BELLA AIROSA,,7612
111847,1747141,REGULAR,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/04/10 00:00:00,85,C,LA BELLA AIROSA,,7613
111847,1747142,REGULAR,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/04/10 00:00:00,89,,LA BELLA AIROSA,,7614
111847,1797262,REGULAR,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/17 00:00:00,96,A,LA BELLA AIROSA,,7615
111847,1797263,REGULAR,LA BELLA AIROSA,,8106 PRESTON HWY STE 5,,LOUISVILLE,KY,40219,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/17 00:00:00,96,,LA BELLA AIROSA,,7616
111849,1727115,REGULAR,EVEREST SUPERMARKET,,2200 BUECHEL AVE STE 101,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,2023/01/05 00:00:00,99,,EVEREST SUPERMARKET,,7617
111850,1745706,SURVEY,DOLLAR GENERAL #22716,,409 W OAK ST,,LOUISVILLE,KY,40203,PRE-PACKAGED RETAIL,2023/03/07 00:00:00,0,,DOLLAR GENERAL #22716,,7618
111850,1724273,REGULAR,DOLLAR GENERAL #22716,,409 W OAK ST,,LOUISVILLE,KY,40203,PRE-PACKAGED RETAIL,2022/12/15 00:00:00,95,,DOLLAR GENERAL #22716,,7619
111851,1755716,REGULAR,ATE SHAI'S HOME COOKING,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/05/16 00:00:00,100,A,ATE SHAI'S HOME COOKING,,7620
111874,1732457,REGULAR,GREEN DISTRICT SALADS,,13301 SHELBYVILLE RD STE 104,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/01/31 00:00:00,98,A,GREEN DISTRICT SALADS,,7621
111874,1772309,REGULAR,GREEN DISTRICT SALADS,,13301 SHELBYVILLE RD STE 104,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/07/17 00:00:00,99,A,GREEN DISTRICT SALADS,,7622
111914,1720141,REGULAR,SUBWAY #39109,,1830 BLANKENBAKER PKWY STE C,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/11/30 00:00:00,98,A,SUBWAY #39109,,7623
111914,1750477,REGULAR,SUBWAY #39109,,1830 BLANKENBAKER PKWY STE C,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/04/24 00:00:00,100,A,SUBWAY #39109,,7624
111914,1788057,REGULAR,SUBWAY #39109,,1830 BLANKENBAKER PKWY STE C,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/09/13 00:00:00,100,A,SUBWAY #39109,,7625
111915,1735603,REGULAR,SEAFOOD LADY AT NULU,,601 E JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/16 00:00:00,99,A,SEAFOOD LADY AT NULU,,7626
111915,1787964,REGULAR,SEAFOOD LADY AT NULU,,601 E JEFFERSON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/09/13 00:00:00,99,A,SEAFOOD LADY AT NULU,,7627
111917,1743451,REGULAR,DUCK DONUTS,,4600 SHELBYVILLE RD STE 634,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/03/22 00:00:00,100,A,DUCK DONUTS,,7628
111917,1778211,REGULAR,DUCK DONUTS,,4600 SHELBYVILLE RD STE 634,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/08/07 00:00:00,100,A,DUCK DONUTS,,7629
111935,1720022,REGULAR,HOME RUN BURGERS,,303 W CARDINAL BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/11/30 00:00:00,92,A,HOME RUN BURGERS,,7630
111935,1758277,REGULAR,HOME RUN BURGERS,,303 W CARDINAL BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/05/24 00:00:00,92,A,HOME RUN BURGERS,,7631
111935,1798730,REGULAR,HOME RUN BURGERS,,303 W CARDINAL BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,2023/10/23 00:00:00,93,A,HOME RUN BURGERS,,7632
111936,1746865,REGULAR,HOME RUN BURGERS,,2723 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/04/07 00:00:00,94,A,HOME RUN BURGERS,,7633
111936,1787229,REGULAR,HOME RUN BURGERS,,2723 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/09/11 00:00:00,95,A,HOME RUN BURGERS,,7634
111936,1758433,COMPLAINT,HOME RUN BURGERS,,2723 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/04/07 00:00:00,0,,HOME RUN BURGERS,,7635
111936,1758435,FOLLOWUP,HOME RUN BURGERS,,2723 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/04/14 00:00:00,0,,HOME RUN BURGERS,,7636
111936,1758436,FOLLOWUP,HOME RUN BURGERS,,2723 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/04/21 00:00:00,0,,HOME RUN BURGERS,,7637
111937,1737004,REGULAR,HOME RUN BURGERS,,12949 SHELBYVILLE RD STE 113,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/02/22 00:00:00,95,A,HOME RUN BURGERS,,7638
111937,1781100,REGULAR,HOME RUN BURGERS,,12949 SHELBYVILLE RD STE 113,,LOUISVILLE,KY,40243,FOOD SERVICE,2023/08/16 00:00:00,97,A,HOME RUN BURGERS,,7639
111948,1735184,REGULAR,HOLIDAY INN,,101 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/14 00:00:00,98,A,HOLIDAY INN,,7640
111948,1778157,REGULAR,HOLIDAY INN,,101 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/08/04 00:00:00,100,A,HOLIDAY INN,,7641
