vaccinationdate,age_range,first_daily_dose,first_daily_dose_cumulative,second_daily_dose,second_daily_dose_cumulative,single_daily_dose,single_daily_dose_cumulative,thirddailydose,thirddailydosecumulative,combined_all_doses,combined_all_doses_cumulative,fully_vaccinated,fully_vaccinated_cumulative,firstboosterdailydose,firstboosterdailydosecumulative,secondboosterdailydose,secondboosterdailydosecumulative
02/02/2022 10:00:00 AM,65 and Older,145.0,890296,119.0,820773,5.0,53671,,0,,0,124.0,874444,1062.0,638690,6.0,421
02/02/2022 10:00:00 AM,Unknown,32.0,150733,34.0,131540,4.0,21502,,0,,0,38.0,153042,3.0,5934,,0
02/03/2022 10:00:00 AM,12-17,240.0,377774,387.0,345331,,172,,0,,0,387.0,345503,692.0,102406,,0
02/03/2022 10:00:00 AM,18-49,1208.0,2055910,1237.0,1802944,31.0,165790,,0,,0,1268.0,1968734,3644.0,833896,1.0,806
02/03/2022 10:00:00 AM,5-11,818.0,232458,1837.0,187114,,100,,0,,0,1837.0,187214,7.0,209,,0
02/03/2022 10:00:00 AM,50-64,264.0,1041490,291.0,956453,9.0,100259,,0,,0,300.0,1056712,2019.0,631743,4.0,717
02/03/2022 10:00:00 AM,65 and Older,157.0,890453,124.0,820897,6.0,53677,,0,,0,130.0,874574,969.0,639659,3.0,424
02/04/2022 10:00:00 AM,12-17,243.0,378017,571.0,345902,,172,,0,,0,571.0,346074,1129.0,103535,1.0,1
02/04/2022 10:00:00 AM,18-49,1257.0,2057167,1371.0,1804315,42.0,165832,,0,,0,1413.0,1970147,4160.0,838056,5.0,811
02/04/2022 10:00:00 AM,5-11,660.0,233118,2171.0,189285,,100,,0,,0,2171.0,189385,3.0,212,,0
02/04/2022 10:00:00 AM,50-64,291.0,1041781,307.0,956760,15.0,100274,,0,,0,322.0,1057034,2146.0,633889,12.0,729
02/04/2022 10:00:00 AM,65 and Older,122.0,890575,121.0,821018,3.0,53680,,0,,0,124.0,874698,786.0,640445,10.0,434
02/04/2022 10:00:00 AM,Unknown,89.0,150822,64.0,131604,71.0,21573,,0,,0,135.0,153177,70.0,6004,,0
02/05/2022 10:00:00 AM,12-17,248.0,378265,378.0,346280,,172,,0,,0,378.0,346452,1103.0,104638,,1
02/05/2022 10:00:00 AM,18-49,716.0,2057883,802.0,1805117,29.0,165861,,0,,0,831.0,1970978,2480.0,840536,2.0,813
02/05/2022 10:00:00 AM,5-11,493.0,233611,1553.0,190838,,100,,0,,0,1553.0,190938,11.0,223,,0
02/05/2022 10:00:00 AM,50-64,191.0,1041972,154.0,956914,5.0,100279,,0,,0,159.0,1057193,1249.0,635138,1.0,730
02/05/2022 10:00:00 AM,65 and Older,65.0,890640,59.0,821077,7.0,53687,,0,,0,66.0,874764,390.0,640835,1.0,435
02/05/2022 10:00:00 AM,Unknown,78.0,150900,84.0,131688,69.0,21642,,0,,0,153.0,153330,66.0,6070,,0
02/06/2022 10:00:00 AM,12-17,111.0,378376,162.0,346442,,172,,0,,0,162.0,346614,528.0,105166,,1
02/06/2022 10:00:00 AM,18-49,494.0,2058377,468.0,1805585,16.0,165877,,0,,0,484.0,1971462,1329.0,841865,3.0,816
02/06/2022 10:00:00 AM,5-11,215.0,233826,566.0,191404,,100,,0,,0,566.0,191504,3.0,226,,0
02/06/2022 10:00:00 AM,50-64,91.0,1042063,82.0,956996,6.0,100285,,0,,0,88.0,1057281,571.0,635709,,730
02/06/2022 10:00:00 AM,65 and Older,37.0,890677,28.0,821105,,53687,,0,,0,28.0,874792,185.0,641020,,435
02/06/2022 10:00:00 AM,Unknown,69.0,150969,99.0,131787,3.0,21645,,0,,0,102.0,153432,,6070,,0
02/07/2022 10:00:00 AM,12-17,177.0,378553,299.0,346741,,172,,0,,0,299.0,346913,542.0,105708,,1
02/07/2022 10:00:00 AM,18-49,1003.0,2059380,1189.0,1806774,41.0,165918,,0,,0,1230.0,1972692,2832.0,844697,5.0,821
02/07/2022 10:00:00 AM,5-11,482.0,234308,972.0,192376,,100,,0,,0,972.0,192476,7.0,233,,0
02/07/2022 10:00:00 AM,50-64,226.0,1042289,276.0,957272,6.0,100291,,0,,0,282.0,1057563,1475.0,637184,4.0,734
02/07/2022 10:00:00 AM,65 and Older,117.0,890794,121.0,821226,4.0,53691,,0,,0,125.0,874917,712.0,641732,6.0,441
02/08/2022 10:00:00 AM,12-17,206.0,378759,364.0,347105,,172,,0,,0,364.0,347277,544.0,106252,,1
02/08/2022 10:00:00 AM,18-49,942.0,2060322,1259.0,1808033,43.0,165961,,0,,0,1302.0,1973994,2590.0,847287,12.0,833
02/08/2022 10:00:00 AM,5-11,546.0,234854,1312.0,193688,,100,,0,,0,1312.0,193788,17.0,250,,0
02/08/2022 10:00:00 AM,50-64,205.0,1042494,272.0,957544,18.0,100309,,0,,0,290.0,1057853,1533.0,638717,6.0,740
02/08/2022 10:00:00 AM,65 and Older,130.0,890924,93.0,821319,2.0,53693,,0,,0,95.0,875012,892.0,642624,2.0,443
02/08/2022 10:00:00 AM,Unknown,1.0,150970,1.0,131788,1.0,21646,,0,,0,2.0,153434,1.0,6071,,0
02/09/2022 10:00:00 AM,12-17,199.0,378958,349.0,347454,,172,,0,,0,349.0,347626,627.0,106879,,1
02/09/2022 10:00:00 AM,18-49,984.0,2061306,1276.0,1809309,53.0,166014,,0,,0,1329.0,1975323,2967.0,850254,4.0,837
02/09/2022 10:00:00 AM,5-11,596.0,235450,1491.0,195179,3.0,103,,0,,0,1494.0,195282,12.0,262,,0
02/09/2022 10:00:00 AM,50-64,221.0,1042715,275.0,957819,15.0,100324,,0,,0,290.0,1058143,1689.0,640406,2.0,742
02/09/2022 10:00:00 AM,65 and Older,115.0,891039,120.0,821439,10.0,53703,,0,,0,130.0,875142,962.0,643586,6.0,449
02/09/2022 10:00:00 AM,Unknown,6.0,150976,8.0,131796,1.0,21647,,0,,0,9.0,153443,1.0,6072,,0
02/10/2022 10:00:00 AM,12-17,185.0,379143,327.0,347781,,172,,0,,0,327.0,347953,560.0,107439,,1
02/10/2022 10:00:00 AM,18-49,913.0,2062219,1078.0,1810387,40.0,166054,,0,,0,1118.0,1976441,2924.0,853178,3.0,840
02/10/2022 10:00:00 AM,5-11,595.0,236045,1288.0,196467,,103,,0,,0,1288.0,196570,12.0,274,,0
02/10/2022 10:00:00 AM,50-64,204.0,1042919,234.0,958053,10.0,100334,,0,,0,244.0,1058387,1729.0,642135,2.0,744
02/10/2022 10:00:00 AM,65 and Older,122.0,891161,116.0,821555,2.0,53705,,0,,0,118.0,875260,994.0,644580,4.0,453
02/10/2022 10:00:00 AM,Unknown,17.0,150993,14.0,131810,1.0,21648,,0,,0,15.0,153458,1.0,6073,,0
02/11/2022 10:00:00 AM,12-17,251.0,379394,393.0,348174,,172,,0,,0,393.0,348346,980.0,108419,,1
02/11/2022 10:00:00 AM,18-49,1095.0,2063314,1276.0,1811663,40.0,166094,,0,,0,1316.0,1977757,3899.0,857077,5.0,845
02/11/2022 10:00:00 AM,5-11,599.0,236644,1585.0,198052,,103,,0,,0,1585.0,198155,4.0,278,,0
02/11/2022 10:00:00 AM,50-64,283.0,1043202,302.0,958355,13.0,100347,,0,,0,315.0,1058702,2241.0,644376,8.0,752
02/11/2022 10:00:00 AM,65 and Older,131.0,891292,106.0,821661,11.0,53716,,0,,0,117.0,875377,990.0,645570,4.0,457
02/11/2022 10:00:00 AM,Unknown,52.0,151045,43.0,131853,61.0,21709,,0,,0,104.0,153562,59.0,6132,,0
02/12/2022 10:00:00 AM,12-17,192.0,379586,299.0,348473,,172,,0,,0,299.0,348645,856.0,109275,,1
02/12/2022 10:00:00 AM,18-49,625.0,2063939,738.0,1812401,20.0,166114,,0,,0,758.0,1978515,2263.0,859340,3.0,848
02/12/2022 10:00:00 AM,5-11,467.0,237111,1126.0,199178,,103,,0,,0,1126.0,199281,4.0,282,,0
02/12/2022 10:00:00 AM,50-64,136.0,1043338,132.0,958487,9.0,100356,,0,,0,141.0,1058843,1246.0,645622,4.0,756
02/12/2022 10:00:00 AM,65 and Older,53.0,891345,50.0,821711,3.0,53719,,0,,0,53.0,875430,420.0,645990,3.0,460
02/12/2022 10:00:00 AM,Unknown,131.0,151176,112.0,131965,66.0,21775,,0,,0,178.0,153740,63.0,6195,,0
02/13/2022 10:00:00 AM,12-17,89.0,379675,145.0,348618,,172,,0,,0,145.0,348790,318.0,109593,,1
02/13/2022 10:00:00 AM,18-49,319.0,2064258,423.0,1812824,10.0,166124,,0,,0,433.0,1978948,1029.0,860369,2.0,850
02/13/2022 10:00:00 AM,5-11,135.0,237246,406.0,199584,,103,,0,,0,406.0,199687,2.0,284,,0
02/13/2022 10:00:00 AM,50-64,47.0,1043385,82.0,958569,4.0,100360,,0,,0,86.0,1058929,485.0,646107,3.0,759
02/13/2022 10:00:00 AM,65 and Older,23.0,891368,24.0,821735,1.0,53720,,0,,0,25.0,875455,115.0,646105,,460
02/13/2022 10:00:00 AM,Unknown,56.0,151232,61.0,132026,2.0,21777,,0,,0,63.0,153803,2.0,6197,,0
02/14/2022 10:00:00 AM,12-17,151.0,379826,276.0,348894,,172,,0,,0,276.0,349066,400.0,109993,,1
02/14/2022 10:00:00 AM,18-49,712.0,2064970,935.0,1813759,68.0,166192,,0,,0,1003.0,1979951,2193.0,862562,3.0,853
02/14/2022 10:00:00 AM,5-11,304.0,237550,898.0,200482,,103,,0,,0,898.0,200585,4.0,288,,0
02/14/2022 10:00:00 AM,50-64,154.0,1043539,186.0,958755,18.0,100378,,0,,0,204.0,1059133,1238.0,647345,6.0,765
02/14/2022 10:00:00 AM,65 and Older,63.0,891431,73.0,821808,4.0,53724,,0,,0,77.0,875532,540.0,646645,2.0,462
02/14/2022 10:00:00 AM,Unknown,,151232,1.0,132027,,21777,,0,,0,1.0,153804,,6197,,0
02/15/2022 10:00:00 AM,12-17,162.0,379988,252.0,349146,,172,,0,,0,252.0,349318,406.0,110399,,1
02/15/2022 10:00:00 AM,18-49,1021.0,2065991,1012.0,1814771,40.0,166232,,0,,0,1052.0,1981003,2090.0,864652,13.0,866
02/15/2022 10:00:00 AM,5-11,418.0,237968,1093.0,201575,,103,,0,,0,1093.0,201678,8.0,296,,0
02/15/2022 10:00:00 AM,50-64,204.0,1043743,195.0,958950,18.0,100396,,0,,0,213.0,1059346,1238.0,648583,4.0,769
02/15/2022 10:00:00 AM,65 and Older,84.0,891515,112.0,821920,2.0,53726,,0,,0,114.0,875646,615.0,647260,10.0,472
02/16/2022 10:00:00 AM,12-17,150.0,380138,287.0,349433,,172,,0,,0,287.0,349605,508.0,110907,,1
02/16/2022 10:00:00 AM,18-49,779.0,2066770,1002.0,1815773,36.0,166268,,0,,0,1038.0,1982041,1975.0,866627,2.0,868
02/16/2022 10:00:00 AM,5-11,483.0,238451,1130.0,202705,3.0,106,,0,,0,1133.0,202811,3.0,299,,0
02/16/2022 10:00:00 AM,50-64,186.0,1043929,208.0,959158,8.0,100404,,0,,0,216.0,1059562,1213.0,649796,7.0,776
02/16/2022 10:00:00 AM,65 and Older,97.0,891612,93.0,822013,8.0,53734,,0,,0,101.0,875747,728.0,647988,2.0,474
02/16/2022 10:00:00 AM,Unknown,9.0,151241,10.0,132037,2.0,21779,,0,,0,12.0,153816,2.0,6199,,0
02/17/2022 10:00:00 AM,12-17,151.0,380289,268.0,349701,,172,,0,,0,268.0,349873,404.0,111311,,1
02/17/2022 10:00:00 AM,18-49,791.0,2067561,900.0,1816673,41.0,166309,,0,,0,941.0,1982982,1948.0,868575,4.0,872
02/17/2022 10:00:00 AM,5-11,433.0,238884,974.0,203679,,106,,0,,0,974.0,203785,4.0,303,,0
02/17/2022 10:00:00 AM,50-64,174.0,1044103,193.0,959351,13.0,100417,,0,,0,206.0,1059768,1146.0,650942,5.0,781
02/17/2022 10:00:00 AM,65 and Older,88.0,891700,98.0,822111,2.0,53736,,0,,0,100.0,875847,662.0,648650,5.0,479
02/17/2022 10:00:00 AM,Unknown,15236.0,166477,10791.0,142828,447.0,22226,,0,,0,11238.0,165054,40.0,6239,,0
02/18/2022 10:00:00 AM,12-17,225.0,380514,308.0,350009,,172,,0,,0,308.0,350181,911.0,112222,,1
02/18/2022 10:00:00 AM,18-49,858.0,2068419,1117.0,1817790,48.0,166357,,0,,0,1165.0,1984147,2536.0,871111,5.0,877
02/18/2022 10:00:00 AM,5-11,600.0,239484,1072.0,204751,,106,,0,,0,1072.0,204857,5.0,308,,0
02/18/2022 10:00:00 AM,50-64,229.0,1044332,246.0,959597,9.0,100426,,0,,0,255.0,1060023,1393.0,652335,7.0,788
02/18/2022 10:00:00 AM,65 and Older,106.0,891806,99.0,822210,3.0,53739,,0,,0,102.0,875949,582.0,649232,3.0,482
02/18/2022 10:00:00 AM,Unknown,25.0,166502,27.0,142855,1.0,22227,,0,,0,28.0,165082,1.0,6240,,0
02/19/2022 10:00:00 AM,12-17,151.0,380665,217.0,350226,,172,,0,,0,217.0,350398,693.0,112915,,1
02/19/2022 10:00:00 AM,18-49,473.0,2068892,695.0,1818485,17.0,166374,,0,,0,712.0,1984859,1494.0,872605,1.0,878
02/19/2022 10:00:00 AM,5-11,365.0,239849,690.0,205441,,106,,0,,0,690.0,205547,8.0,316,,0
02/19/2022 10:00:00 AM,50-64,95.0,1044427,156.0,959753,4.0,100430,,0,,0,160.0,1060183,804.0,653139,4.0,792
02/19/2022 10:00:00 AM,65 and Older,43.0,891849,41.0,822251,,53739,,0,,0,41.0,875990,288.0,649520,1.0,483
02/19/2022 10:00:00 AM,Unknown,60.0,166562,54.0,142909,26.0,22253,,0,,0,80.0,165162,26.0,6266,,0
02/20/2022 10:00:00 AM,12-17,98.0,380763,129.0,350355,,172,,0,,0,129.0,350527,467.0,113382,,1
02/20/2022 10:00:00 AM,18-49,318.0,2069210,419.0,1818904,14.0,166388,,0,,0,433.0,1985292,869.0,873474,3.0,881
02/20/2022 10:00:00 AM,5-11,188.0,240037,287.0,205728,,106,,0,,0,287.0,205834,,316,,0
02/20/2022 10:00:00 AM,50-64,64.0,1044491,79.0,959832,4.0,100434,,0,,0,83.0,1060266,444.0,653583,4.0,796
02/20/2022 10:00:00 AM,65 and Older,23.0,891872,26.0,822277,2.0,53741,,0,,0,28.0,876018,140.0,649660,1.0,484
02/21/2022 10:00:00 AM,12-17,151.0,380914,239.0,350594,,172,,0,,0,239.0,350766,662.0,114044,,1
02/21/2022 10:00:00 AM,18-49,528.0,2069738,804.0,1819708,31.0,166419,,0,,0,835.0,1986127,1488.0,874962,2.0,883
02/21/2022 10:00:00 AM,5-11,379.0,240416,635.0,206363,,106,,0,,0,635.0,206469,3.0,319,,0
02/21/2022 10:00:00 AM,50-64,146.0,1044637,181.0,960013,7.0,100441,,0,,0,188.0,1060454,848.0,654431,8.0,804
02/21/2022 10:00:00 AM,65 and Older,69.0,891941,74.0,822351,2.0,53743,,0,,0,76.0,876094,378.0,650038,5.0,489
02/22/2022 10:00:00 AM,12-17,141.0,381055,210.0,350804,,172,,0,,0,210.0,350976,487.0,114531,,1
02/22/2022 10:00:00 AM,18-49,642.0,2070380,804.0,1820512,32.0,166451,,0,,0,836.0,1986963,1648.0,876610,2.0,885
02/22/2022 10:00:00 AM,5-11,434.0,240850,842.0,207205,,106,,0,,0,842.0,207311,7.0,326,,0
02/22/2022 10:00:00 AM,50-64,149.0,1044786,188.0,960201,7.0,100448,,0,,0,195.0,1060649,904.0,655335,6.0,810
02/22/2022 10:00:00 AM,65 and Older,98.0,892039,82.0,822433,3.0,53746,,0,,0,85.0,876179,518.0,650556,4.0,493
02/23/2022 10:00:00 AM,12-17,155.0,381210,220.0,351024,,172,,0,,0,220.0,351196,421.0,114952,,1
02/23/2022 10:00:00 AM,18-49,724.0,2071104,737.0,1821249,22.0,166473,,0,,0,759.0,1987722,1768.0,878378,2.0,887
02/23/2022 10:00:00 AM,5-11,367.0,241217,847.0,208052,2.0,108,,0,,0,849.0,208160,3.0,329,,0
02/23/2022 10:00:00 AM,50-64,169.0,1044955,190.0,960391,9.0,100457,,0,,0,199.0,1060848,971.0,656306,4.0,814
02/23/2022 10:00:00 AM,65 and Older,87.0,892126,82.0,822515,4.0,53750,,0,,0,86.0,876265,549.0,651105,7.0,500
02/23/2022 10:00:00 AM,Unknown,72.0,166634,52.0,142961,5.0,22258,,0,,0,57.0,165219,2.0,6268,,0
02/24/2022 10:00:00 AM,12-17,145.0,381355,182.0,351206,,172,,0,,0,182.0,351378,358.0,115310,,1
02/24/2022 10:00:00 AM,18-49,652.0,2071756,748.0,1821997,35.0,166508,,0,,0,783.0,1988505,1773.0,880151,4.0,891
02/24/2022 10:00:00 AM,5-11,476.0,241693,766.0,208818,,108,,0,,0,766.0,208926,5.0,334,,0
02/24/2022 10:00:00 AM,50-64,129.0,1045084,136.0,960527,6.0,100463,,0,,0,142.0,1060990,914.0,657220,14.0,828
02/24/2022 10:00:00 AM,65 and Older,90.0,892216,90.0,822605,2.0,53752,,0,,0,92.0,876357,473.0,651578,4.0,504
02/24/2022 10:00:00 AM,Unknown,1.0,166635,,142961,,22258,,0,,0,,165219,,6268,,0
02/25/2022 10:00:00 AM,12-17,170.0,381525,239.0,351445,,172,,0,,0,239.0,351617,759.0,116069,,1
02/25/2022 10:00:00 AM,18-49,743.0,2072499,776.0,1822773,39.0,166547,,0,,0,815.0,1989320,2456.0,882607,8.0,899
02/25/2022 10:00:00 AM,5-11,469.0,242162,783.0,209601,,108,,0,,0,783.0,209709,8.0,342,,0
02/25/2022 10:00:00 AM,50-64,171.0,1045255,194.0,960721,13.0,100476,,0,,0,207.0,1061197,1152.0,658372,8.0,836
02/25/2022 10:00:00 AM,65 and Older,95.0,892311,71.0,822676,5.0,53757,,0,,0,76.0,876433,496.0,652074,6.0,510
02/25/2022 10:00:00 AM,Unknown,14.0,166649,22.0,142983,26.0,22284,,0,,0,48.0,165267,25.0,6293,,0
02/26/2022 10:00:00 AM,12-17,163.0,381688,184.0,351629,,172,,0,,0,184.0,351801,672.0,116741,,1
02/26/2022 10:00:00 AM,18-49,473.0,2072972,436.0,1823209,17.0,166564,,0,,0,453.0,1989773,1466.0,884073,2.0,901
02/26/2022 10:00:00 AM,5-11,355.0,242517,527.0,210128,,108,,0,,0,527.0,210236,3.0,345,,0
02/26/2022 10:00:00 AM,50-64,94.0,1045349,125.0,960846,6.0,100482,,0,,0,131.0,1061328,673.0,659045,4.0,840
02/26/2022 10:00:00 AM,65 and Older,48.0,892359,39.0,822715,1.0,53758,,0,,0,40.0,876473,217.0,652291,,510
02/26/2022 10:00:00 AM,Unknown,65.0,166714,61.0,143044,28.0,22312,,0,,0,89.0,165356,26.0,6319,,0
02/27/2022 10:00:00 AM,12-17,69.0,381757,70.0,351699,,172,,0,,0,70.0,351871,292.0,117033,,1
02/27/2022 10:00:00 AM,18-49,279.0,2073251,286.0,1823495,14.0,166578,,0,,0,300.0,1990073,797.0,884870,2.0,903
02/27/2022 10:00:00 AM,5-11,124.0,242641,182.0,210310,,108,,0,,0,182.0,210418,,345,,0
02/27/2022 10:00:00 AM,50-64,50.0,1045399,47.0,960893,4.0,100486,,0,,0,51.0,1061379,372.0,659417,2.0,842
02/27/2022 10:00:00 AM,65 and Older,21.0,892380,21.0,822736,2.0,53760,,0,,0,23.0,876496,116.0,652407,,510
02/28/2022 10:00:00 AM,12-17,109.0,381866,163.0,351862,1.0,173,,0,,0,164.0,352035,419.0,117452,,1
02/28/2022 10:00:00 AM,18-49,592.0,2073843,732.0,1824227,34.0,166612,,0,,0,766.0,1990839,1986.0,886856,6.0,909
02/28/2022 10:00:00 AM,5-11,278.0,242919,475.0,210785,,108,,0,,0,475.0,210893,3.0,348,,0
02/28/2022 10:00:00 AM,50-64,146.0,1045545,145.0,961038,4.0,100490,,0,,0,149.0,1061528,959.0,660376,9.0,851
02/28/2022 10:00:00 AM,65 and Older,71.0,892451,59.0,822795,3.0,53763,,0,,0,62.0,876558,360.0,652767,6.0,516
03/01/2022 10:00:00 AM,12-17,139.0,382005,181.0,352043,,173,,0,,0,181.0,352216,418.0,117870,,1
03/01/2022 10:00:00 AM,18-49,538.0,2074381,602.0,1824829,22.0,166634,,0,,0,624.0,1991463,1708.0,888564,6.0,915
03/01/2022 10:00:00 AM,5-11,429.0,243348,528.0,211313,,108,,0,,0,528.0,211421,6.0,354,,0
03/01/2022 10:00:00 AM,50-64,117.0,1045662,117.0,961155,4.0,100494,,0,,0,121.0,1061649,863.0,661239,12.0,863
03/01/2022 10:00:00 AM,65 and Older,95.0,892546,80.0,822875,5.0,53768,,0,,0,85.0,876643,480.0,653247,7.0,523
03/01/2022 10:00:00 AM,Unknown,43.0,166757,64.0,143108,4.0,22316,,0,,0,68.0,165424,1.0,6320,,0
03/02/2022 10:00:00 AM,12-17,140.0,382145,152.0,352195,,173,,0,,0,152.0,352368,428.0,118298,,1
03/02/2022 10:00:00 AM,18-49,515.0,2074896,644.0,1825473,37.0,166671,,0,,0,681.0,1992144,1629.0,890193,3.0,918
03/02/2022 10:00:00 AM,5-11,359.0,243707,488.0,211801,2.0,110,,0,,0,490.0,211911,5.0,359,,0
03/02/2022 10:00:00 AM,50-64,115.0,1045777,142.0,961297,2.0,100496,,0,,0,144.0,1061793,903.0,662142,7.0,870
03/02/2022 10:00:00 AM,65 and Older,63.0,892609,84.0,822959,4.0,53772,,0,,0,88.0,876731,477.0,653724,9.0,532
03/02/2022 10:00:00 AM,Unknown,6.0,166763,5.0,143113,28.0,22344,,0,,0,33.0,165457,28.0,6348,,0
03/03/2022 10:00:00 AM,12-17,116.0,382261,135.0,352330,,173,,0,,0,135.0,352503,345.0,118643,,1
03/03/2022 10:00:00 AM,18-49,582.0,2075478,567.0,1826040,31.0,166702,,0,,0,598.0,1992742,1462.0,891655,6.0,924
03/03/2022 10:00:00 AM,5-11,379.0,244086,531.0,212332,,110,,0,,0,531.0,212442,1.0,360,,0
03/03/2022 10:00:00 AM,50-64,145.0,1045922,126.0,961423,6.0,100502,,0,,0,132.0,1061925,828.0,662970,3.0,873
03/03/2022 10:00:00 AM,65 and Older,69.0,892678,64.0,823023,5.0,53777,,0,,0,69.0,876800,454.0,654178,5.0,537
03/03/2022 10:00:00 AM,Unknown,27.0,166790,25.0,143138,2.0,22346,,0,,0,27.0,165484,,6348,,0
03/04/2022 10:00:00 AM,12-17,171.0,382432,208.0,352538,,173,,0,,0,208.0,352711,615.0,119258,,1
03/04/2022 10:00:00 AM,18-49,635.0,2076113,703.0,1826743,31.0,166733,,0,,0,734.0,1993476,2108.0,893763,8.0,932
03/04/2022 10:00:00 AM,5-11,451.0,244537,566.0,212898,,110,,0,,0,566.0,213008,8.0,368,,0
03/04/2022 10:00:00 AM,50-64,123.0,1046045,163.0,961586,7.0,100509,,0,,0,170.0,1062095,1007.0,663977,7.0,880
03/04/2022 10:00:00 AM,65 and Older,80.0,892758,62.0,823085,1.0,53778,,0,,0,63.0,876863,425.0,654603,5.0,542
03/04/2022 10:00:00 AM,Unknown,60.0,166850,49.0,143187,14.0,22360,,0,,0,63.0,165547,14.0,6362,,0
03/05/2022 10:00:00 AM,12-17,97.0,382529,151.0,352689,,173,,0,,0,151.0,352862,540.0,119798,,1
03/05/2022 10:00:00 AM,18-49,323.0,2076436,367.0,1827110,20.0,166753,,0,,0,387.0,1993863,1029.0,894792,3.0,935
03/05/2022 10:00:00 AM,5-11,269.0,244806,405.0,213303,,110,,0,,0,405.0,213413,6.0,374,,0
03/05/2022 10:00:00 AM,50-64,76.0,1046121,63.0,961649,2.0,100511,,0,,0,65.0,1062160,493.0,664470,5.0,885
03/05/2022 10:00:00 AM,65 and Older,33.0,892791,20.0,823105,2.0,53780,,0,,0,22.0,876885,169.0,654772,,542
03/05/2022 10:00:00 AM,Unknown,21.0,166871,23.0,143210,5.0,22365,,0,,0,28.0,165575,3.0,6365,,0
03/06/2022 10:00:00 AM,12-17,53.0,382582,77.0,352766,,173,,0,,0,77.0,352939,230.0,120028,,1
03/06/2022 10:00:00 AM,18-49,213.0,2076649,242.0,1827352,9.0,166762,,0,,0,251.0,1994114,562.0,895354,4.0,939
03/06/2022 10:00:00 AM,5-11,108.0,244914,159.0,213462,,110,,0,,0,159.0,213572,3.0,377,,0
03/06/2022 10:00:00 AM,50-64,32.0,1046153,27.0,961676,,100511,,0,,0,27.0,1062187,232.0,664702,1.0,886
03/06/2022 10:00:00 AM,65 and Older,15.0,892806,11.0,823116,1.0,53781,,0,,0,12.0,876897,73.0,654845,,542
03/06/2022 10:00:00 AM,Unknown,29.0,166900,43.0,143253,2.0,22367,,0,,0,45.0,165620,1.0,6366,,0
03/07/2022 10:00:00 AM,12-17,117.0,382699,127.0,352893,,173,,0,,0,127.0,353066,315.0,120343,,1
03/07/2022 10:00:00 AM,18-49,468.0,2077117,447.0,1827799,24.0,166786,,0,,0,471.0,1994585,1268.0,896622,6.0,945
03/07/2022 10:00:00 AM,5-11,240.0,245154,261.0,213723,,110,,0,,0,261.0,213833,7.0,384,,0
03/07/2022 10:00:00 AM,50-64,104.0,1046257,90.0,961766,4.0,100515,,0,,0,94.0,1062281,631.0,665333,6.0,892
03/07/2022 10:00:00 AM,65 and Older,46.0,892852,50.0,823166,3.0,53784,,0,,0,53.0,876950,329.0,655174,3.0,545
03/07/2022 10:00:00 AM,Unknown,1.0,166901,3.0,143256,,22367,,0,,0,3.0,165623,,6366,,0
03/08/2022 10:00:00 AM,12-17,117.0,382816,125.0,353018,,173,,0,,0,125.0,353191,310.0,120653,,1
03/08/2022 10:00:00 AM,18-49,526.0,2077643,510.0,1828309,30.0,166816,,0,,0,540.0,1995125,1362.0,897984,5.0,950
03/08/2022 10:00:00 AM,5-11,325.0,245479,383.0,214106,,110,,0,,0,383.0,214216,5.0,389,,0
03/08/2022 10:00:00 AM,50-64,98.0,1046355,97.0,961863,2.0,100517,,0,,0,99.0,1062380,681.0,666014,5.0,897
03/08/2022 10:00:00 AM,65 and Older,75.0,892927,52.0,823218,3.0,53787,,0,,0,55.0,877005,407.0,655581,12.0,557
03/09/2022 10:00:00 AM,12-17,97.0,382913,133.0,353151,,173,,0,,0,133.0,353324,309.0,120962,,1
03/09/2022 10:00:00 AM,18-49,445.0,2078088,456.0,1828765,37.0,166853,,0,,0,493.0,1995618,1295.0,899279,3.0,953
03/09/2022 10:00:00 AM,5-11,289.0,245768,419.0,214525,1.0,111,,0,,0,420.0,214636,2.0,391,,0
03/09/2022 10:00:00 AM,50-64,89.0,1046444,89.0,961952,4.0,100521,,0,,0,93.0,1062473,589.0,666603,1.0,898
03/09/2022 10:00:00 AM,65 and Older,64.0,892991,44.0,823262,6.0,53793,,0,,0,50.0,877055,343.0,655924,2.0,559
03/09/2022 10:00:00 AM,Unknown,20.0,166921,21.0,143277,3.0,22370,,0,,0,24.0,165647,1.0,6367,,0
03/10/2022 10:00:00 AM,12-17,104.0,383017,117.0,353268,,173,,0,,0,117.0,353441,277.0,121239,,1
03/10/2022 10:00:00 AM,18-49,414.0,2078502,463.0,1829228,20.0,166873,,0,,0,483.0,1996101,1191.0,900470,6.0,959
03/10/2022 10:00:00 AM,5-11,286.0,246054,405.0,214930,,111,,0,,0,405.0,215041,3.0,394,,0
03/10/2022 10:00:00 AM,50-64,104.0,1046548,82.0,962034,3.0,100524,,0,,0,85.0,1062558,642.0,667245,3.0,901
03/10/2022 10:00:00 AM,65 and Older,63.0,893054,70.0,823332,3.0,53796,,0,,0,73.0,877128,361.0,656285,2.0,561
03/11/2022 10:00:00 AM,12-17,103.0,383120,180.0,353448,,173,,0,,0,180.0,353621,517.0,121756,,1
03/11/2022 10:00:00 AM,18-49,493.0,2078995,564.0,1829792,18.0,166891,,0,,0,582.0,1996683,1600.0,902070,7.0,966
